"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","original_branch","n_branch_genes"
"ko00010","Glycolysis / Gluconeogenesis","2/229","11/698",0.181818181818182,0.554188169908694,-1.0406801519031,0.921352847920056,1,1,"LOC126354590/LOC126365957",2,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00380","Tryptophan metabolism","2/229","11/698",0.181818181818182,0.554188169908694,-1.0406801519031,0.921352847920056,1,1,"LOC126271955/LOC126282517",2,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04072","Phospholipase D signaling pathway","1/229","7/698",0.142857142857143,0.435433562071117,-1.04826904645592,0.939075443971487,1,1,"LOC126268133",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04390","Hippo signaling pathway","1/229","7/698",0.142857142857143,0.435433562071117,-1.04826904645592,0.939075443971487,1,1,"LOC126299030",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04724","Glutamatergic synapse","1/229","7/698",0.142857142857143,0.435433562071117,-1.04826904645592,0.939075443971487,1,1,"LOC126268518",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04730","Long-term depression","1/229","7/698",0.142857142857143,0.435433562071117,-1.04826904645592,0.939075443971487,1,1,"LOC126339265",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04918","Thyroid hormone synthesis","1/229","7/698",0.142857142857143,0.435433562071117,-1.04826904645592,0.939075443971487,1,1,"LOC126322572",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko05168","Herpes simplex virus 1 infection","1/229","7/698",0.142857142857143,0.435433562071117,-1.04826904645592,0.939075443971487,1,1,"LOC126282030",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00590","Arachidonic acid metabolism","2/229","12/698",0.166666666666667,0.508005822416303,-1.20042833294569,0.943431094776615,1,1,"LOC126336730/LOC126283788",2,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00830","Retinol metabolism","2/229","12/698",0.166666666666667,0.508005822416303,-1.20042833294569,0.943431094776615,1,1,"LOC126354649/LOC126282179",2,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04022","cGMP-PKG signaling pathway","2/229","12/698",0.166666666666667,0.508005822416303,-1.20042833294569,0.943431094776615,1,1,"LOC126284350/LOC126322572",2,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04270","Vascular smooth muscle contraction","2/229","12/698",0.166666666666667,0.508005822416303,-1.20042833294569,0.943431094776615,1,1,"LOC126311851/LOC126284350",2,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04510","Focal adhesion","2/229","12/698",0.166666666666667,0.508005822416303,-1.20042833294569,0.943431094776615,1,1,"LOC126282035/LOC126356154",2,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00982","Drug metabolism - cytochrome P450","6/229","29/698",0.206896551724138,0.630627917482307,-1.41872335092353,0.952560791402867,1,1,"LOC126354649/LOC126336730/LOC126272716/LOC126272724/LOC126281410/LOC126282179",6,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko05204","Chemical carcinogenesis - DNA adducts","6/229","29/698",0.206896551724138,0.630627917482307,-1.41872335092353,0.952560791402867,1,1,"LOC126354649/LOC126336730/LOC126272716/LOC126272724/LOC126281410/LOC126282179",6,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00592","alpha-Linolenic acid metabolism","1/229","8/698",0.125,0.381004366812227,-1.22957703225775,0.959266071077897,1,1,"LOC126356152",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00680","Methane metabolism","1/229","8/698",0.125,0.381004366812227,-1.22957703225775,0.959266071077897,1,1,"LOC126354590",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04213","Longevity regulating pathway - multiple species","1/229","8/698",0.125,0.381004366812227,-1.22957703225775,0.959266071077897,1,1,"LOC126268164",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04391","Hippo signaling pathway - fly","1/229","8/698",0.125,0.381004366812227,-1.22957703225775,0.959266071077897,1,1,"LOC126272961",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04611","Platelet activation","1/229","8/698",0.125,0.381004366812227,-1.22957703225775,0.959266071077897,1,1,"LOC126279309",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04725","Cholinergic synapse","1/229","8/698",0.125,0.381004366812227,-1.22957703225775,0.959266071077897,1,1,"LOC126336687",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00980","Metabolism of xenobiotics by cytochrome P450","6/229","30/698",0.2,0.609606986899563,-1.52623757512321,0.962842596087969,1,1,"LOC126354649/LOC126336730/LOC126272716/LOC126272724/LOC126281410/LOC126282179",6,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko01230","Biosynthesis of amino acids","4/229","22/698",0.181818181818182,0.554188169908694,-1.4836699138411,0.963147634202865,1,1,"LOC126267473/LOC126278447/LOC126268518/LOC126354590",4,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04080","Neuroactive ligand-receptor interaction","8/229","39/698",0.205128205128205,0.625237935281603,-1.68187195206889,0.972531232772926,1,1,"LOC126311851/LOC126329331/LOC126299097/LOC126365747/LOC126284371/LOC126266656/LOC126354348/LOC126299510",8,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00630","Glyoxylate and dicarboxylate metabolism","1/229","9/698",0.111111111111111,0.338670548277535,-1.39436738770507,0.972785012705668,1,1,"LOC126268518",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04310","Wnt signaling pathway","1/229","9/698",0.111111111111111,0.338670548277535,-1.39436738770507,0.972785012705668,1,1,"LOC126299030",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04740","Olfactory transduction","1/229","9/698",0.111111111111111,0.338670548277535,-1.39436738770507,0.972785012705668,1,1,"LOC126284350",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04727","GABAergic synapse","2/229","15/698",0.133333333333333,0.406404657933042,-1.62283165670296,0.979618338287115,1,1,"LOC126268518/LOC126354995",2,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00071","Fatty acid degradation","1/229","10/698",0.1,0.304803493449782,-1.5461836295649,0.981830342299865,1,1,"LOC126356152",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00051","Fructose and mannose metabolism","1/229","11/698",0.0909090909090909,0.277094084954347,-1.68751429796576,0.987878091737846,1,1,"LOC126365957",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04540","Gap junction","1/229","11/698",0.0909090909090909,0.277094084954347,-1.68751429796576,0.987878091737846,1,1,"LOC126279090",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04914","Progesterone-mediated oocyte maturation","1/229","11/698",0.0909090909090909,0.277094084954347,-1.68751429796576,0.987878091737846,1,1,"LOC126356122",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko01110","Biosynthesis of secondary metabolites","22/229","94/698",0.234042553191489,0.713369878286723,-2.08600331590499,0.987899940486897,1,1,"LOC126354813/LOC126297581/LOC126272594/LOC126267473/LOC126278447/LOC126354649/LOC126354590/LOC126271955/LOC126339265/LOC126356152/LOC126272382/LOC126298935/LOC126298001/LOC126335184/LOC126283383/LOC126361126/LOC126298530/LOC126354995/LOC126365957/LOC126336379/LOC126282179/LOC126355485",22,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00040","Pentose and glucuronate interconversions","3/229","22/698",0.136363636363636,0.41564112743152,-1.94475700193598,0.990283150148784,1,1,"LOC126299185/LOC126354649/LOC126282179",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04113","Meiosis - yeast","1/229","12/698",0.0833333333333333,0.254002911208151,-1.82017609655227,0.991918727825231,1,1,"LOC126268164",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04111","Cell cycle - yeast","2/229","18/698",0.111111111111111,0.338670548277535,-1.9849399337452,0.992930325651578,1,1,"LOC126267226/LOC126356122",2,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00981","Insect hormone biosynthesis","1/229","13/698",0.0769230769230769,0.234464225730601,-1.94553742656865,0.994616411976867,1,1,"LOC126282181",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04110","Cell cycle","3/229","24/698",0.125,0.381004366812227,-2.15481984554392,0.994966683620938,1,1,"LOC126272858/LOC126267226/LOC126356122",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00260","Glycine, serine and threonine metabolism","1/229","14/698",0.0714285714285714,0.217716781035558,-2.06465593998935,0.996416180819637,1,1,"LOC126297581",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04114","Oocyte meiosis","1/229","14/698",0.0714285714285714,0.217716781035558,-2.06465593998935,0.996416180819637,1,1,"LOC126284350",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko01200","Carbon metabolism","3/229","26/698",0.115384615384615,0.351696338595902,-2.35249235459719,0.99743143115833,1,1,"LOC126354590/LOC126298935/LOC126365957",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04512","ECM-receptor interaction","1/229","15/698",0.0666666666666667,0.203202328966521,-2.17836696635409,0.997616026714817,1,1,"LOC126356154",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00230","Purine metabolism","3/229","27/698",0.111111111111111,0.338670548277535,-2.44729427873278,0.998174425098535,1,1,"LOC126354813/LOC126268164/LOC126335184",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko01130","Biosynthesis of antibiotics","7/229","52/698",0.134615384615385,0.410312395028552,-3.08642068437223,0.999748622920975,1,1,"LOC126299185/LOC126267473/LOC126354590/LOC126298935/LOC126361126/LOC126365957/LOC126336379",7,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko01120","Microbial metabolism in diverse environments","5/229","45/698",0.111111111111111,0.338670548277535,-3.20269247346691,0.999881316894452,1,1,"LOC126268518/LOC126354590/LOC126298935/LOC126354995/LOC126365957",5,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00020","Citrate cycle (TCA cycle)","0/229","6/698",0,0,-1.71779085684393,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00280","Valine, leucine and isoleucine degradation","0/229","7/698",0,0,-1.8567682668164,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00340","Histidine metabolism","0/229","7/698",0,0,-1.8567682668164,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00620","Pyruvate metabolism","0/229","10/698",0,0,-2.2240957988088,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00670","One carbon pool by folate","0/229","8/698",0,0,-1.98640663412363,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko00720","Other carbon fixation pathways","0/229","5/698",0,0,-1.56698952649291,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko03030","DNA replication","0/229","9/698",0,0,-2.10843080415271,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04530","Tight junction","0/229","9/698",0,0,-2.10843080415271,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04742","Taste transduction","0/229","8/698",0,0,-1.98640663412363,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko05020","Prion disease","0/229","7/698",0,0,-1.8567682668164,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko05032","Morphine addiction","0/229","9/698",0,0,-2.10843080415271,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko05033","Nicotine addiction","0/229","7/698",0,0,-1.8567682668164,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"Branch 2",975
"ko04146","Peroxisome","5/25","19/698",0.263157894736842,7.34736842105263,5.40274514142535,0.000322459922040924,0.0696513431608395,0.0696513431608395,"LOC126354439/LOC126284894/LOC126284347/LOC126268198/LOC126336286",5,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04212","Longevity regulating pathway - worm","4/25","13/698",0.307692307692308,8.59076923076923,5.32097281602247,0.000739756120465133,0.0699736566412907,0.0699736566412907,"LOC126284894/LOC126284347/LOC126365945/LOC126336286",4,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00100","Steroid biosynthesis","3/25","7/698",0.428571428571429,11.9657142857143,5.61598298914208,0.0012958084563202,0.0699736566412907,0.0699736566412907,"LOC126291813/LOC126335155/LOC126292019",3,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko05020","Prion disease","3/25","7/698",0.428571428571429,11.9657142857143,5.61598298914208,0.0012958084563202,0.0699736566412907,0.0699736566412907,"LOC126354439/LOC126267772/LOC126267773",3,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00073","Cutin, suberine and wax biosynthesis","3/25","10/698",0.3,8.376,4.52486420508964,0.00413456600930286,0.148844376334903,0.148844376334903,"LOC126284894/LOC126284347/LOC126336286",3,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04979","Cholesterol metabolism","3/25","10/698",0.3,8.376,4.52486420508964,0.00413456600930286,0.148844376334903,0.148844376334903,"LOC126291813/LOC126335155/LOC126292019",3,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04142","Lysosome biogenesis","5/25","38/698",0.131578947368421,3.67368421052632,3.26444084491799,0.00872129943873586,0.269114382680992,0.269114382680992,"LOC126291813/LOC126284570/LOC126298123/LOC126292019/LOC126271434",5,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00531","Glycosaminoglycan degradation","2/25","5/698",0.4,11.168,4.39473592277423,0.0115369324237511,0.311497175441281,0.311497175441281,"LOC126284570/LOC126298123",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko05145","Toxoplasmosis","2/25","6/698",0.333333333333333,9.30666666666667,3.93575651027009,0.016926177887981,0.406228269311544,0.406228269311544,"LOC126267772/LOC126267773",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko01040","Biosynthesis of unsaturated fatty acids","2/25","7/698",0.285714285714286,7.97714285714286,3.5732752630237,0.0231783256606453,0.500651834269938,0.500651834269938,"LOC126268198/LOC126335171",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko05222","Small cell lung cancer","2/25","9/698",0.222222222222222,6.20444444444444,3.02666867516782,0.038019812577881,0.746570865165663,0.746570865165663,"LOC126267772/LOC126267773",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04510","Focal adhesion","2/25","12/698",0.166666666666667,4.65333333333333,2.45865009356018,0.0652616763665897,1,1,"LOC126267772/LOC126267773",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00981","Insect hormone biosynthesis","2/25","13/698",0.153846153846154,4.29538461538462,2.30999671096882,0.0754598724385495,1,1,"LOC126365945/LOC126293680",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko01212","Fatty acid metabolism","2/25","13/698",0.153846153846154,4.29538461538462,2.30999671096882,0.0754598724385495,1,1,"LOC126268198/LOC126335171",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko05146","Amoebiasis","2/25","13/698",0.153846153846154,4.29538461538462,2.30999671096882,0.0754598724385495,1,1,"LOC126267772/LOC126267773",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04151","PI3K-Akt signaling pathway","2/25","15/698",0.133333333333333,3.72266666666667,2.05309295766429,0.0972487236999537,1,1,"LOC126267772/LOC126267773",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04512","ECM-receptor interaction","2/25","15/698",0.133333333333333,3.72266666666667,2.05309295766429,0.0972487236999537,1,1,"LOC126267772/LOC126267773",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko05165","Human papillomavirus infection","2/25","18/698",0.111111111111111,3.10222222222222,1.74036074968546,0.132784189910997,1,1,"LOC126267772/LOC126267773",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00600","Sphingolipid metabolism","1/25","5/698",0.2,5.584,1.98126174960632,0.167151395203387,1,1,"LOC126298123",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00053","Ascorbate and aldarate metabolism","2/25","21/698",0.0952380952380952,2.65904761904762,1.48680162093625,0.170852382520274,1,1,"LOC126336627/LOC126298400",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00062","Fatty acid elongation","1/25","6/698",0.166666666666667,4.65333333333333,1.73097477337722,0.197196438666469,1,1,"LOC126335171",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04214","Apoptosis - fly","1/25","6/698",0.166666666666667,4.65333333333333,1.73097477337722,0.197196438666469,1,1,"LOC126297938",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00511","Other glycan degradation","1/25","7/698",0.142857142857143,3.98857142857143,1.53056753690532,0.226199457500772,1,1,"LOC126298123",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04612","Antigen processing and presentation","1/25","7/698",0.142857142857143,3.98857142857143,1.53056753690532,0.226199457500772,1,1,"LOC126292150",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00592","alpha-Linolenic acid metabolism","1/25","8/698",0.125,3.49,1.36426474547851,0.254195135594087,1,1,"LOC126268198",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04213","Longevity regulating pathway - multiple species","1/25","8/698",0.125,3.49,1.36426474547851,0.254195135594087,1,1,"LOC126354439",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko05016","Huntington disease","1/25","8/698",0.125,3.49,1.36426474547851,0.254195135594087,1,1,"LOC126354439",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko05204","Chemical carcinogenesis - DNA adducts","2/25","29/698",0.0689655172413793,1.92551724137931,0.980503876300541,0.27866324256432,1,1,"LOC126336627/LOC126293680",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04530","Tight junction","1/25","9/698",0.111111111111111,3.10222222222222,1.22255703104559,0.281217050971113,1,1,"LOC126328409",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00980","Metabolism of xenobiotics by cytochrome P450","2/25","30/698",0.0666666666666667,1.86133333333333,0.928800652858815,0.292357567441171,1,1,"LOC126336627/LOC126293680",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00030","Pentose phosphate pathway","1/25","10/698",0.1,2.792,1.09931624939271,0.307297709499012,1,1,"LOC126298400",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00052","Galactose metabolism","1/25","10/698",0.1,2.792,1.09931624939271,0.307297709499012,1,1,"LOC126298123",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00071","Fatty acid degradation","1/25","10/698",0.1,2.792,1.09931624939271,0.307297709499012,1,1,"LOC126268198",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04919","Thyroid hormone signaling pathway","1/25","10/698",0.1,2.792,1.09931624939271,0.307297709499012,1,1,"LOC126328409",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00380","Tryptophan metabolism","1/25","11/698",0.0909090909090909,2.53818181818182,0.990386037153517,0.332468577613147,1,1,"LOC126292188",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko05205","Proteoglycans in cancer","1/25","11/698",0.0909090909090909,2.53818181818182,0.990386037153517,0.332468577613147,1,1,"LOC126271434",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00140","Steroid hormone biosynthesis","1/25","12/698",0.0833333333333333,2.32666666666667,0.892830964632254,0.356760114090106,1,1,"LOC126336627",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00830","Retinol metabolism","1/25","12/698",0.0833333333333333,2.32666666666667,0.892830964632254,0.356760114090106,1,1,"LOC126336627",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko03320","PPAR signaling pathway","1/25","12/698",0.0833333333333333,2.32666666666667,0.892830964632254,0.356760114090106,1,1,"LOC126268198",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04022","cGMP-PKG signaling pathway","1/25","12/698",0.0833333333333333,2.32666666666667,0.892830964632254,0.356760114090106,1,1,"LOC126328409",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko05202","Transcriptional misregulation in cancer","1/25","13/698",0.0769230769230769,2.14769230769231,0.804508658441987,0.380201800894403,1,1,"LOC126281827",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00860","Porphyrin metabolism","1/25","15/698",0.0666666666666667,1.86133333333333,0.649509329407996,0.424648848083433,1,1,"LOC126336627",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04218","Cellular senescence","1/25","15/698",0.0666666666666667,1.86133333333333,0.649509329407996,0.424648848083433,1,1,"LOC126328409",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko01110","Biosynthesis of secondary metabolites","4/25","94/698",0.0425531914893617,1.18808510638298,0.37755369579153,0.441038518739057,1,1,"LOC126336627/LOC126268198/LOC126298400/LOC126335171",4,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko05200","Pathways in cancer","2/25","43/698",0.0465116279069767,1.29860465116279,0.389304126584404,0.464156252198359,1,1,"LOC126267772/LOC126267773",2,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04976","Bile secretion","1/25","19/698",0.0526315789473684,1.46947368421053,0.39960602538569,0.504540355708113,1,1,"LOC126293680",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00040","Pentose and glucuronate interconversions","1/25","22/698",0.0454545454545455,1.26909090909091,0.247010764381286,0.55735182803929,1,1,"LOC126336627",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00983","Drug metabolism - other enzymes","1/25","26/698",0.0384615384615385,1.07384615384615,0.0739109491542283,0.619418833103989,1,1,"LOC126336627",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko01200","Carbon metabolism","1/25","26/698",0.0384615384615385,1.07384615384615,0.0739109491542283,0.619418833103989,1,1,"LOC126298400",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04024","cAMP signaling pathway","1/25","28/698",0.0357142857142857,0.997142857142857,-0.00297202481490752,0.64722946899131,1,1,"LOC126268198",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00982","Drug metabolism - cytochrome P450","1/25","29/698",0.0344827586206897,0.962758620689655,-0.0394539562743884,0.660392548506559,1,1,"LOC126336627",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko04080","Neuroactive ligand-receptor interaction","1/25","39/698",0.0256410256410256,0.715897435897436,-0.351676712427006,0.768564694230178,1,1,"LOC126299155",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko01120","Microbial metabolism in diverse environments","1/25","45/698",0.0222222222222222,0.620444444444444,-0.506995237882905,0.816658556333714,1,1,"LOC126298400",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko01100","Metabolic pathways","6/25","222/698",0.027027027027027,0.754594594594595,-0.852778017105088,0.859279013346347,1,1,"LOC126336627/LOC126292188/LOC126284570/LOC126298123/LOC126268198/LOC126298400",6,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko01130","Biosynthesis of antibiotics","1/25","52/698",0.0192307692307692,0.536923076923077,-0.668524631129522,0.860675947785859,1,1,"LOC126298400",1,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00010","Glycolysis / Gluconeogenesis","0/25","11/698",0,0,-0.643867991057251,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00020","Citrate cycle (TCA cycle)","0/25","6/698",0,0,-0.473806963515661,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00051","Fructose and mannose metabolism","0/25","11/698",0,0,-0.643867991057251,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00190","Oxidative phosphorylation","0/25","9/698",0,0,-0.581554613076653,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00230","Purine metabolism","0/25","27/698",0,0,-1.02070321631345,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00240","Pyrimidine metabolism","0/25","16/698",0,0,-0.779375348955877,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00250","Alanine, aspartate and glutamate metabolism","0/25","6/698",0,0,-0.473806963515661,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00260","Glycine, serine and threonine metabolism","0/25","14/698",0,0,-0.727972256283992,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00270","Cysteine and methionine metabolism","0/25","9/698",0,0,-0.581554613076653,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00280","Valine, leucine and isoleucine degradation","0/25","7/698",0,0,-0.512140189213061,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
"ko00310","Lysine degradation","0/25","11/698",0,0,-0.643867991057251,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",25,698,"Branch 3",153
