GeneID,Description,Pattern,log2FC_50,padj_50,Direction_50,log2FC_83,padj_83,Direction_83,GeneType,Source
LOC126318207,uncharacterized LOC126318207,Up_NA,2.49163591995147,0.0400725528171133,Up,NA,NA,NA,protein_coding,File1
LOC126318218,30S ribosomal protein S9-like,Up_NA,2.55303939858072,0.00739178413275866,Up,NA,NA,NA,protein_coding,File1
LOC126318221,coiled-coil domain-containing protein 22-like,Up_NA,2.63234724387532,0.0241548208739054,Up,NA,NA,NA,protein_coding,File1
LOC126318213,src kinase-associated phosphoprotein 2-like,Up_NA,3.19487773179008,3.983720454845e-4,Up,NA,NA,NA,protein_coding,File1
LOC126318325,uncharacterized LOC126318325,Up_NA,2.894093120205,0.0246015829578116,Up,NA,NA,NA,protein_coding,File1
LOC126318343,60S ribosomal protein L5-like,Up_NA,3.23129731475192,0.00279698155171818,Up,NA,NA,NA,protein_coding,File1
LOC126318342,protein transport protein SEC23-like,Up_NA,2.5224074746591,0.0228494064659592,Up,NA,NA,NA,protein_coding,File1
LOC126318289,ubiquitin-protein ligase E3B-like,Up_NA,3.18639835577586,0.00321399031599182,Up,NA,NA,NA,protein_coding,File1
LOC126318294,F-actin-capping protein subunit beta-like,Up_NA,2.64971734381467,0.0263444833200278,Up,NA,NA,NA,protein_coding,File1
LOC126318278,uncharacterized LOC126318278,Up_NA,3.02499711569618,0.00366411208967076,Up,NA,NA,NA,protein_coding,File1
LOC126318274,uncharacterized LOC126318274,Up_NA,3.08742095652057,0.0047420159981659,Up,NA,NA,NA,protein_coding,File1
LOC126318281,cullin-3-like,Up_NA,2.8793744740982,0.00437510082046749,Up,NA,NA,NA,protein_coding,File1
LOC126318279,uncharacterized LOC126318279,Up_NA,3.2232059517719,0.00399508789579634,Up,NA,NA,NA,protein_coding,File1
LOC126318360,uncharacterized LOC126318360,Up_NA,2.6672307885064,0.0493482566527499,Up,NA,NA,NA,protein_coding,File1
LOC126318362,vegetative catalase-like,Up_NA,3.40842516926657,6.0710500923212e-4,Up,NA,NA,NA,protein_coding,File1
LOC126318364,uncharacterized LOC126318364,Up_NA,2.78562310666941,0.0066483827093721,Up,NA,NA,NA,protein_coding,File1
LOC126318334,glycine--tRNA ligase-like,Up_NA,2.9141960078278,0.0123614763673157,Up,NA,NA,NA,protein_coding,File1
LOC126318332,pre-mRNA-processing factor 40 homolog A-like,Up_NA,2.50897433608021,0.0120549023599265,Up,NA,NA,NA,protein_coding,File1
LOC126318444,sarcoplasmic reticulum histidine-rich calcium-binding protein-like,Up_NA,2.74081624333248,0.0283444038179339,Up,NA,NA,NA,protein_coding,File1
LOC126318452,uncharacterized LOC126318452,Up_NA,3.07633272741073,0.00799114802593176,Up,NA,NA,NA,protein_coding,File1
LOC126318442,uncharacterized LOC126318442,Up_NA,2.6596717233658,0.0197050320157158,Up,NA,NA,NA,protein_coding,File1
LOC126318439,valine--tRNA ligase-like,Up_NA,2.41800517757726,0.0229860209063145,Up,NA,NA,NA,protein_coding,File1
LOC126318428,citrate synthase-like,Up_NA,2.38731497738255,0.0499622608361428,Up,NA,NA,NA,protein_coding,File1
LOC126318464,TNF receptor-associated protein 1 homolog%2C mitochondrial-like,Up_NA,2.44282607859211,0.0216246644542713,Up,NA,NA,NA,protein_coding,File1
LOC126318462,PAN2-PAN3 deadenylation complex catalytic subunit Pan2-like,Up_NA,2.36272141031866,0.0126657509710317,Up,NA,NA,NA,protein_coding,File1
LOC126318459,uncharacterized LOC126318459,Up_NA,3.61629624838873,4.5992558480197e-4,Up,NA,NA,NA,protein_coding,File1
LOC126318456,eukaryotic translation initiation factor 4 gamma 3-like,Up_NA,2.61379381242341,0.0309628804577058,Up,NA,NA,NA,protein_coding,File1
LOC126318457,uncharacterized LOC126318457,Up_NA,2.93066498371424,0.00321399031599182,Up,NA,NA,NA,lncRNA,File1
LOC126318650,uncharacterized LOC126318650,Up_NA,2.65371814284162,0.0188072522049234,Up,NA,NA,NA,protein_coding,File1
LOC126318627,uncharacterized LOC126318627,Up_NA,2.91247914988166,0.0126657509710317,Up,NA,NA,NA,protein_coding,File1
LOC126318617,transforming growth factor beta-1-induced transcript 1 protein-like,Up_NA,3.22206276589265,0.00321399031599182,Up,NA,NA,NA,protein_coding,File1
LOC126318619,uncharacterized LOC126318619,Up_NA,2.85477219461092,0.00803362566131551,Up,NA,NA,NA,protein_coding,File1
LOC126318616,DNA-directed RNA polymerase II subunit rpb2-like,Up_NA,2.70705870607162,0.00888677643409068,Up,NA,NA,NA,protein_coding,File1
LOC126318615,uncharacterized LOC126318615,Up_NA,2.57038606410558,0.00688282506453424,Up,NA,NA,NA,protein_coding,File1
LOC126318597,uncharacterized LOC126318597,Up_NA,2.7691079744457,0.0242326419496328,Up,NA,NA,NA,protein_coding,File1
LOC126318687,serine/threonine-protein phosphatase alpha-2 isoform-like,Up_NA,2.57255203827625,0.0149794872066994,Up,NA,NA,NA,protein_coding,File1
LOC126318682,uncharacterized LOC126318682,Up_NA,2.39915576295954,0.0467135009043942,Up,NA,NA,NA,protein_coding,File1
LOC126318672,chromatin-remodeling ATPase INO80-like,Up_NA,3.16149526807052,0.00184546292902486,Up,NA,NA,NA,protein_coding,File1
LOC126318699,uncharacterized LOC126318699,Up_NA,2.86738373441429,0.0481675663746033,Up,NA,NA,NA,lncRNA,File1
LOC126318698,uncharacterized LOC126318698,Up_NA,2.82884426393414,0.00573711121004826,Up,NA,NA,NA,lncRNA,File1
LOC126318683,uncharacterized LOC126318683,Up_NA,2.41243914983587,0.017859046030184,Up,NA,NA,NA,protein_coding,File1
LOC126318678,uncharacterized LOC126318678,Up_NA,3.36859894210986,9.6809930445156e-4,Up,NA,NA,NA,protein_coding,File1
LOC126319962,uncharacterized LOC126319962,Up_NA,2.60394399271488,0.0440705431640292,Up,NA,NA,NA,protein_coding,File1
LOC126319984,tyrosine-protein phosphatase 3-like,Up_NA,2.5780869126545,0.017782860815345,Up,NA,NA,NA,protein_coding,File1
LOC126319985,uncharacterized LOC126319985,Up_NA,2.65955435029815,0.03025676735179,Up,NA,NA,NA,lncRNA,File1
LOC126319972,uncharacterized LOC126319972,Up_NA,3.18752546851363,0.0045341536198015,Up,NA,NA,NA,protein_coding,File1
LOC126319846,guanine nucleotide-binding protein subunit beta-like,Up_NA,2.87706645666858,0.00380630492278933,Up,NA,NA,NA,protein_coding,File1
LOC126319848,uncharacterized LOC126319848,Up_NA,2.36321145074176,0.0161044259742518,Up,NA,NA,NA,protein_coding,File1
LOC126319859,palmitoyltransferase ZDHHC18-like,Up_NA,2.58243944179739,0.0291424494159342,Up,NA,NA,NA,protein_coding,File1
LOC126319989,coronin-A-like,Up_NA,3.71603878647835,3.338526800585e-4,Up,NA,NA,NA,protein_coding,File1
LOC126319990,coronin-A-like,Up_NA,3.29110198899323,0.00492493631172906,Up,NA,NA,NA,protein_coding,File1
LOC126319861,transmembrane emp24 domain-containing protein A-like,Up_NA,2.80427829649261,0.0241548208739054,Up,NA,NA,NA,protein_coding,File1
LOC126319867,uncharacterized LOC126319867,Up_NA,2.63047802644639,0.00499644564033497,Up,NA,NA,NA,protein_coding,File1
LOC126319868,ras-related protein Rab-1B-like,Up_NA,2.8337780033691,0.0108945568237716,Up,NA,NA,NA,protein_coding,File1
LOC126319869,uncharacterized LOC126319869,Up_NA,2.44928247268507,0.0270869256020464,Up,NA,NA,NA,protein_coding,File1
LOC126319871,uncharacterized LOC126319871,Up_NA,3.07056092111068,0.00277796867451494,Up,NA,NA,NA,protein_coding,File1
LOC126319874,uncharacterized LOC126319874,Up_NA,2.73318748590083,0.0228494064659592,Up,NA,NA,NA,protein_coding,File1
LOC126319993,uncharacterized LOC126319993,Up_NA,3.2760435802101,7.6600918448235e-4,Up,NA,NA,NA,protein_coding,File1
LOC126319894,uncharacterized LOC126319894,Up_NA,2.57056663864873,0.04210807501141,Up,NA,NA,NA,protein_coding,File1
LOC126319911,la-related protein 4-like,Up_NA,2.41440233027716,0.0262156263027628,Up,NA,NA,NA,protein_coding,File1
LOC126319930,uncharacterized LOC126319930,Up_NA,2.88550277400823,0.00709435236835672,Up,NA,NA,NA,protein_coding,File1
LOC126319917,uncharacterized LOC126319917,Up_NA,3.1214758330997,0.00685153115840694,Up,NA,NA,NA,protein_coding,File1
LOC126319939,uncharacterized LOC126319939,Up_NA,3.27065197136409,9.9712431315095e-4,Up,NA,NA,NA,lncRNA,File1
LOC126319934,aldo-keto reductase family 1 member B1-like,Up_NA,2.35502080021691,0.0248526686109187,Up,NA,NA,NA,protein_coding,File1
LOC126319918,nuclear pore complex protein Nup93-like,Up_NA,2.71342698156045,0.0205196831145107,Up,NA,NA,NA,protein_coding,File1
LOC126319933,uncharacterized LOC126319933,Up_NA,2.68436356758473,0.0228494064659592,Up,NA,NA,NA,protein_coding,File1
LOC126319941,replication stress response regulator SDE2-like,Up_NA,2.84878025131271,0.0047420159981659,Up,NA,NA,NA,protein_coding,File1
LOC126319943,uncharacterized LOC126319943,Up_NA,2.51309927332914,0.016716364675909,Up,NA,NA,NA,protein_coding,File1
LOC126319946,cell division cycle 5-related protein-like,Up_NA,3.2789979997717,0.00242820353541578,Up,NA,NA,NA,protein_coding,File1
LOC126319956,uncharacterized LOC126319956,Up_NA,2.58132947351014,0.0454903414380591,Up,NA,NA,NA,protein_coding,File1
LOC126319957,probable replication factor C subunit 4,Up_NA,2.69033939702899,0.00701594838160093,Up,NA,NA,NA,protein_coding,File1
LOC126319953,transforming growth factor beta-1-induced transcript 1 protein-like,Up_NA,3.17981128700617,0.00847528882651233,Up,NA,NA,NA,protein_coding,File1
LOC126320004,uncharacterized LOC126320004,Up_NA,2.67955048080203,0.0146970931944903,Up,NA,NA,NA,protein_coding,File1
LOC126319975,uncharacterized LOC126319975,Up_NA,3.08372895231685,0.00581264282771036,Up,NA,NA,NA,protein_coding,File1
LOC126320352,ankyrin repeat%2C bromo and BTB domain-containing protein DDB_G0293800-like,Up_NA,2.73720709826634,0.0145408554978027,Up,NA,NA,NA,protein_coding,File1
LOC126320360,guanine exchange factor for Rac 30-like,Up_NA,3.10421378714468,0.00418944067593163,Up,NA,NA,NA,protein_coding,File1
LOC126320365,40S ribosomal protein SA-like,Up_NA,3.04230705069056,0.00624286474991313,Up,NA,NA,NA,protein_coding,File1
LOC126320373,sulfur carrier protein adenylyltransferase-like,Up_NA,3.19514222982087,0.00117526548566909,Up,NA,NA,NA,protein_coding,File1
LOC126320362,uncharacterized LOC126320362,Up_NA,3.07987241227638,0.00244944377963852,Up,NA,NA,NA,protein_coding,File1
LOC126320354,uncharacterized LOC126320354,Up_NA,2.56815046926507,0.0148927266551689,Up,NA,NA,NA,protein_coding,File1
LOC126320369,threonylcarbamoyl-AMP synthase-like,Up_NA,2.29778202654987,0.0262549455047179,Up,NA,NA,NA,protein_coding,File1
LOC126320371,prefoldin subunit 6-like,Up_NA,2.20240444910364,0.0440705431640292,Up,NA,NA,NA,protein_coding,File1
LOC126320390,translation initiation factor eIF-2B subunit beta-like,Up_NA,2.78637654935493,0.0117200670796762,Up,NA,NA,NA,protein_coding,File1
LOC126320384,uncharacterized LOC126320384,Up_NA,2.60572694234382,0.0276962657253981,Up,NA,NA,NA,lncRNA,File1
LOC126320486,uncharacterized LOC126320486,Up_NA,3.15584313489148,0.00324640303237821,Up,NA,NA,NA,protein_coding,File1
LOC126320406,uncharacterized LOC126320406,Up_NA,2.87554869820912,0.0197050320157158,Up,NA,NA,NA,protein_coding,File1
LOC126320459,uncharacterized LOC126320459,Up_NA,2.40389278213682,0.047195117486314,Up,NA,NA,NA,protein_coding,File1
LOC126320432,probable short/branched chain specific acyl-CoA dehydrogenase,Up_NA,3.10828030604542,0.0019541139214173,Up,NA,NA,NA,protein_coding,File1
LOC126320433,uncharacterized LOC126320433,Up_NA,3.54139705942459,3.6214272765538e-4,Up,NA,NA,NA,protein_coding,File1
LOC126320455,serine/threonine-protein phosphatase 6 regulatory subunit 3-like,Up_NA,2.8615391194547,0.0108735057732806,Up,NA,NA,NA,protein_coding,File1
LOC126320387,uncharacterized LOC126320387,Up_NA,3.37182835993592,0.00622608621801479,Up,NA,NA,NA,lncRNA,File1
LOC126320475,uncharacterized LOC126320475,Up_NA,2.93764758488503,0.00709340772550186,Up,NA,NA,NA,protein_coding,File1
LOC126320386,serine/threonine-protein kinase/endoribonuclease IRE1-like,Up_NA,2.21139992273197,0.0474814575223834,Up,NA,NA,NA,protein_coding,File1
LOC126320409,myosin heavy chain%2C cardiac muscle isoform-like,Up_NA,2.41447646276589,0.0372405911015298,Up,NA,NA,NA,protein_coding,File1
LOC126320412,uncharacterized LOC126320412,Up_NA,2.8958197759285502,0.00536660910725491,Up,NA,NA,NA,protein_coding,File1
LOC126320414,amidophosphoribosyltransferase-like,Up_NA,2.88342299086106,0.00955033126179716,Up,NA,NA,NA,protein_coding,File1
LOC126320469,uncharacterized LOC126320469,Up_NA,3.50294090434313,9.9017387809368e-4,Up,NA,NA,NA,protein_coding,File1
LOC126320393,uncharacterized LOC126320393,Up_NA,2.93977472678691,0.0114321801565752,Up,NA,NA,NA,protein_coding,File1
LOC126320385,uncharacterized LOC126320385,Up_NA,3.18271157133341,0.0045341536198015,Up,NA,NA,NA,protein_coding,File1
LOC126320434,uncharacterized LOC126320434,Up_NA,3.29821311286449,7.6600918448235e-4,Up,NA,NA,NA,protein_coding,File1
LOC126320463,glycogen debranching enzyme-like,Up_NA,3.16440147923115,0.0047420159981659,Up,NA,NA,NA,protein_coding,File1
LOC126320427,eukaryotic initiation factor 4A-III-like,Up_NA,2.47823210072592,0.032206878852563,Up,NA,NA,NA,protein_coding,File1
LOC126320397,uncharacterized LOC126320397,Up_NA,2.50269482472005,0.0407713096429426,Up,NA,NA,NA,protein_coding,File1
LOC126320441,dynamin-like protein C,Up_NA,2.79401629866211,0.016716364675909,Up,NA,NA,NA,protein_coding,File1
LOC126320594,uncharacterized LOC126320594,Up_NA,2.46820021376116,0.0306715073652367,Up,NA,NA,NA,protein_coding,File1
LOC126320562,myosin light chain kinase A-like,Up_NA,3.66468732349151,3.6001252801177e-4,Up,NA,NA,NA,protein_coding,File1
LOC126320569,uncharacterized LOC126320569,Up_NA,2.75016758103066,0.0126250066450056,Up,NA,NA,NA,protein_coding,File1
LOC126320575,uncharacterized LOC126320575,Up_NA,2.80774239103338,0.0200384706765416,Up,NA,NA,NA,protein_coding,File1
LOC126320603,uncharacterized LOC126320603,Up_NA,2.4169389602846,0.0372405911015298,Up,NA,NA,NA,protein_coding,File1
LOC126320549,60S acidic ribosomal protein P2-like,Up_NA,3.03723990913488,0.00244944377963852,Up,NA,NA,NA,protein_coding,File1
LOC126320550,uncharacterized LOC126320550,Up_NA,2.87669756253124,0.0126250066450056,Up,NA,NA,NA,protein_coding,File1
LOC126320554,COP9 signalosome complex subunit 6-like,Up_NA,3.02203697401258,0.00528004681478527,Up,NA,NA,NA,protein_coding,File1
LOC126320565,ras-like protein rasG,Up_NA,2.77839572253959,0.0040569710743582,Up,NA,NA,NA,protein_coding,File1
LOC126320564,epidermal growth factor receptor substrate 15 homolog,Up_NA,3.00259540070069,0.00624286474991313,Up,NA,NA,NA,protein_coding,File1
LOC126320560,thioredoxin domain-containing protein-like,Up_NA,2.46915076711196,0.0405799503106548,Up,NA,NA,NA,protein_coding,File1
LOC126320563,saccharopine dehydrogenase-like oxidoreductase,Up_NA,3.22094576336086,0.00709340772550186,Up,NA,NA,NA,protein_coding,File1
LOC126320585,probable dual specificity protein phosphatase DDB_G0281963,Up_NA,2.63043543389312,0.0159899692944029,Up,NA,NA,NA,protein_coding,File1
LOC126320754,GTPase-activating Rap/Ran-GAP domain-like protein 3,Up_NA,2.67441292300344,0.0184225126591997,Up,NA,NA,NA,protein_coding,File1
LOC126320762,uncharacterized LOC126320762,Up_NA,3.36906903781984,0.00135573132248289,Up,NA,NA,NA,protein_coding,File1
LOC126320759,uncharacterized LOC126320759,Up_NA,2.41038865709737,0.0223028470646147,Up,NA,NA,NA,protein_coding,File1
LOC126320761,uncharacterized LOC126320761,Up_NA,2.81189291025123,0.0126250066450056,Up,NA,NA,NA,protein_coding,File1
LOC126322237,DNA-directed RNA polymerase subunit beta''-like,Up_NA,2.40535115607068,0.0438987373601007,Up,NA,NA,NA,protein_coding,File1
LOC126322422,trafficking protein particle complex subunit 10-like,Up_NA,2.9002633589038,0.0180175619304305,Up,NA,NA,NA,protein_coding,File1
LOC126322423,tyrosine-protein kinase Fer-like,Up_NA,3.26693966144017,0.0013731408902629,Up,NA,NA,NA,protein_coding,File1
LOC126322411,GTPase HRas-like,Up_NA,2.4033108460874,0.0201843327286188,Up,NA,NA,NA,protein_coding,File1
LOC126322376,uncharacterized LOC126322376,Up_NA,2.79549856232828,0.0071433708313933,Up,NA,NA,NA,protein_coding,File1
LOC126322414,cullin-1-like,Up_NA,3.07326653267502,0.00444919742820532,Up,NA,NA,NA,protein_coding,File1
LOC126322416,uncharacterized LOC126322416,Up_NA,2.70259330684365,0.0252140985999902,Up,NA,NA,NA,protein_coding,File1
LOC126322404,uncharacterized LOC126322404,Up_NA,2.82740062847389,0.0472962346132767,Up,NA,NA,NA,protein_coding,File1
LOC126322427,uncharacterized LOC126322427,Up_NA,3.02281930531375,0.00319281710869638,Up,NA,NA,NA,protein_coding,File1
LOC126322426,uncharacterized LOC126322426,Up_NA,3.06280531561334,0.00483036815827758,Up,NA,NA,NA,protein_coding,File1
LOC126322378,uncharacterized LOC126322378,Up_NA,3.40091377304863,0.00175748327834214,Up,NA,NA,NA,protein_coding,File1
LOC126322384,splicing factor 3B subunit 2-like,Up_NA,2.14990353637218,0.0483814261604729,Up,NA,NA,NA,protein_coding,File1
LOC126322390,AMP deaminase-like,Up_NA,2.58275161474373,0.0188205734044257,Up,NA,NA,NA,protein_coding,File1
LOC126322381,transmembrane protein 94-like,Up_NA,4.01225348807668,1.99774665041445e-6,Up,NA,NA,NA,protein_coding,File1
LOC126322397,60S ribosomal protein L19-like,Up_NA,2.74824453720148,0.0151277646148405,Up,NA,NA,NA,protein_coding,File1
LOC126322395,uncharacterized LOC126322395,Up_NA,3.13134885619731,0.00366411208967076,Up,NA,NA,NA,protein_coding,File1
LOC126322607,uncharacterized LOC126322607,Up_NA,2.77078631565438,0.0181268748306963,Up,NA,NA,NA,protein_coding,File1
LOC126322531,ras GTPase-activating-like protein rgaA,Up_NA,2.9504660845308,0.00709435236835672,Up,NA,NA,NA,protein_coding,File1
LOC126322583,uncharacterized LOC126322583,Up_NA,2.46917690915817,0.0409319617487974,Up,NA,NA,NA,lncRNA,File1
LOC126322578,phosphatidylinositol 3%2C4%2C5-trisphosphate 5-phosphatase 2B-like,Up_NA,2.48352644021052,0.0495106051685133,Up,NA,NA,NA,protein_coding,File1
LOC126322613,uncharacterized LOC126322613,Up_NA,2.49172160235977,0.0272379598179166,Up,NA,NA,NA,protein_coding,File1
LOC126322550,uncharacterized LOC126322550,Up_NA,2.92842252023701,0.0071433708313933,Up,NA,NA,NA,protein_coding,File1
LOC126322585,cytoplasmic aconitate hydratase-like,Up_NA,3.73602069086437,1.3708197984752e-4,Up,NA,NA,NA,protein_coding,File1
LOC126322605,uncharacterized LOC126322605,Up_NA,2.51111782454146,0.0409256542725988,Up,NA,NA,NA,protein_coding,File1
LOC126322602,rac guanine nucleotide exchange factor JJ-like,Up_NA,3.03533737336235,0.0037138271951499798,Up,NA,NA,NA,protein_coding,File1
LOC126322619,uncharacterized LOC126322619,Up_NA,2.45285485059987,0.0159312374597992,Up,NA,NA,NA,protein_coding,File1
LOC126322589,glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2-like,Up_NA,3.17502095882697,0.0013731408902629,Up,NA,NA,NA,protein_coding,File1
LOC126322707,formin-like protein,Up_NA,2.78949183084112,0.0317781098119575,Up,NA,NA,NA,protein_coding,File1
LOC126322730,uncharacterized LOC126322730,Up_NA,2.57393287661633,0.0180175619304305,Up,NA,NA,NA,protein_coding,File1
LOC126322712,carboxy-terminal kinesin 2,Up_NA,2.88405033758724,0.00564723212577234,Up,NA,NA,NA,protein_coding,File1
LOC126322710,uncharacterized LOC126322710,Up_NA,2.88125705761864,0.0129591150267487,Up,NA,NA,NA,protein_coding,File1
LOC126322718,nuclear pore complex protein Nup160-like,Up_NA,2.97707898159294,0.00444919742820532,Up,NA,NA,NA,protein_coding,File1
LOC126322720,uncharacterized LOC126322720,Up_NA,2.90071145823351,0.00707647584277527,Up,NA,NA,NA,protein_coding,File1
LOC126322709,repetitive organellar protein-like,Up_NA,2.84835584427212,0.0169174594953311,Up,NA,NA,NA,protein_coding,File1
LOC126323264,uncharacterized LOC126323264,Up_NA,2.55336055612908,0.0188072522049234,Up,NA,NA,NA,protein_coding,File1
LOC126323280,uncharacterized LOC126323280,Up_NA,2.51635054039823,0.0188072522049234,Up,NA,NA,NA,protein_coding,File1
LOC126323255,splicing factor 3B subunit 1-like,Up_NA,2.60695273365075,0.036199265957145,Up,NA,NA,NA,protein_coding,File1
LOC126323247,ADP-ribosylation factor 1-like,Up_NA,3.04357999746173,0.00366411208967076,Up,NA,NA,NA,protein_coding,File1
LOC126323238,autophagy-related protein 9-like,Up_NA,2.85413837330982,0.0150578626123793,Up,NA,NA,NA,protein_coding,File1
LOC126323236,titin-like,Up_NA,2.41260069985279,0.0438032647014904,Up,NA,NA,NA,protein_coding,File1
LOC126323244,START domain-containing protein 10-like,Up_NA,2.57134475637097,0.0405951760357052,Up,NA,NA,NA,protein_coding,File1
LOC126323246,splicing factor 3B subunit 4-like,Up_NA,2.06140090248585,0.0458510352255906,Up,NA,NA,NA,protein_coding,File1
LOC126323242,uncharacterized LOC126323242,Up_NA,2.59889979227463,0.0241813845554974,Up,NA,NA,NA,protein_coding,File1
LOC126323267,uncharacterized LOC126323267,Up_NA,2.77316666178876,0.0106309273774447,Up,NA,NA,NA,protein_coding,File1
LOC126323268,citrate/2-methylcitrate dehydratase-like,Up_NA,2.30322246353252,0.0328212668391737,Up,NA,NA,NA,protein_coding,File1
LOC126323764,glycerol-3-phosphate dehydrogenase%2C mitochondrial-like,Up_NA,2.86528185800552,0.0440112957087757,Up,NA,NA,NA,protein_coding,File1
LOC126323716,uncharacterized LOC126323716,Up_NA,2.62042461588636,0.0115875375334424,Up,NA,NA,NA,protein_coding,File1
LOC126323738,pumilio homolog 3,Up_NA,2.84617905598707,0.00630027400340502,Up,NA,NA,NA,protein_coding,File1
LOC126323791,periodic tryptophan protein 2 homolog,Up_NA,2.57905395536662,0.0125953288127704,Up,NA,NA,NA,protein_coding,File1
LOC126323745,uncharacterized LOC126323745,Up_NA,2.22769823003545,0.0204241516514723,Up,NA,NA,NA,protein_coding,File1
LOC126323736,vacuolar protein sorting-associated protein 11 homolog,Up_NA,2.8162287637442,0.00740783504126501,Up,NA,NA,NA,protein_coding,File1
LOC126323771,mRNA export factor-like,Up_NA,2.67885254050427,0.0162913406869168,Up,NA,NA,NA,protein_coding,File1
LOC126323724,ubiquitin carboxyl-terminal hydrolase 33-like,Up_NA,2.87576882742827,0.0248526686109187,Up,NA,NA,NA,protein_coding,File1
LOC126323757,uncharacterized LOC126323757,Up_NA,3.32289531837202,4.9884847479779e-4,Up,NA,NA,NA,protein_coding,File1
LOC126323782,AP-1 complex subunit gamma-like,Up_NA,2.68752304869458,0.00175748327834214,Up,NA,NA,NA,protein_coding,File1
LOC126323784,U3 small nucleolar RNA-associated protein 15 homolog,Up_NA,2.86260388302835,0.0098798732236828,Up,NA,NA,NA,protein_coding,File1
LOC126323905,uncharacterized LOC126323905,Up_NA,3.12486183135681,0.00120271745043875,Up,NA,NA,NA,protein_coding,File1
LOC126323929,uncharacterized LOC126323929,Up_NA,2.7838088026868,0.0263444833200278,Up,NA,NA,NA,protein_coding,File1
LOC126323896,uncharacterized LOC126323896,Up_NA,2.5861681629737,0.015263394648246,Up,NA,NA,NA,protein_coding,File1
LOC126323902,uncharacterized LOC126323902,Up_NA,2.82287726192003,0.0182983291260779,Up,NA,NA,NA,protein_coding,File1
LOC126323911,dnaJ homolog subfamily B member 4-like,Up_NA,2.56649865975308,0.0204833931651829,Up,NA,NA,NA,protein_coding,File1
LOC126323932,uncharacterized LOC126323932,Up_NA,2.3052840151043,0.049140773330404,Up,NA,NA,NA,protein_coding,File1
LOC126323914,uncharacterized LOC126323914,Up_NA,2.65985798397421,0.0238282881026647,Up,NA,NA,NA,protein_coding,File1
LOC126323922,60S ribosomal protein L7a-like,Up_NA,3.15770990316666,0.00380630492278933,Up,NA,NA,NA,protein_coding,File1
LOC126323900,chaperone protein DnaJ-like,Up_NA,3.06603879273337,0.00175748327834214,Up,NA,NA,NA,protein_coding,File1
LOC126323888,transducin beta-like protein 3,Up_NA,2.90307916071747,0.0047420159981659,Up,NA,NA,NA,protein_coding,File1
LOC126323894,uncharacterized LOC126323894,Up_NA,3.16675637289197,0.00709435236835672,Up,NA,NA,NA,protein_coding,File1
LOC126324061,uncharacterized LOC126324061,Up_NA,2.47485055974668,0.0280396177690793,Up,NA,NA,NA,protein_coding,File1
LOC126324070,ras-like protein rasG,Up_NA,2.6947195196255,0.0180574340069615,Up,NA,NA,NA,protein_coding,File1
LOC126324054,serine/threonine-protein kinase WNK4-like,Up_NA,2.63272278351958,0.030829519468168,Up,NA,NA,NA,protein_coding,File1
LOC126324027,eukaryotic translation initiation factor 3 subunit M-like,Up_NA,2.12084476598754,0.0424072652229502,Up,NA,NA,NA,protein_coding,File1
LOC126324033,probable sphingosine-1-phosphate phosphatase,Up_NA,2.87119764544343,0.00888677643409068,Up,NA,NA,NA,protein_coding,File1
LOC126324030,uncharacterized LOC126324030,Up_NA,2.41808721209703,0.0182983291260779,Up,NA,NA,NA,protein_coding,File1
LOC126324503,probable protein disulfide-isomerase A4,Up_NA,2.49568017217373,0.0184486851804745,Up,NA,NA,NA,protein_coding,File1
LOC126324537,actobindin-like,Up_NA,3.70657800805032,3.338526800585e-4,Up,NA,NA,NA,protein_coding,File1
LOC126324499,uncharacterized LOC126324499,Up_NA,2.7729734608607,0.011234034937937,Up,NA,NA,NA,protein_coding,File1
LOC126324496,uncharacterized LOC126324496,Up_NA,2.42037756300352,0.0252138737967789,Up,NA,NA,NA,lncRNA,File1
LOC126324543,anaphase-promoting complex subunit 5-like,Up_NA,2.65582958658161,0.0167623725261697,Up,NA,NA,NA,protein_coding,File1
LOC126324548,uncharacterized LOC126324548,Up_NA,2.60573852040505,0.03025676735179,Up,NA,NA,NA,protein_coding,File1
LOC126324538,uncharacterized LOC126324538,Up_NA,3.43701989750724,0.00174162878372341,Up,NA,NA,NA,protein_coding,File1
LOC126324539,atypical kinase COQ8A%2C mitochondrial-like,Up_NA,2.29759912743049,0.0362863241044667,Up,NA,NA,NA,protein_coding,File1
LOC126324541,SH3 and F-BAR domain-containing protein DDB_G0274695-like,Up_NA,3.07607289662999,0.00448667798575863,Up,NA,NA,NA,protein_coding,File1
LOC126324525,uncharacterized LOC126324525,Up_NA,2.65567713290243,0.0119283140348785,Up,NA,NA,NA,protein_coding,File1
LOC126324490,uncharacterized LOC126324490,Up_NA,2.21978744545306,0.0399368057851383,Up,NA,NA,NA,protein_coding,File1
LOC126324748,dolichyldiphosphatase 1-like,Up_NA,2.68952420176597,0.0126657509710317,Up,NA,NA,NA,protein_coding,File1
LOC126324745,uncharacterized LOC126324745,Up_NA,2.76926360889562,0.0241548208739054,Up,NA,NA,NA,protein_coding,File1
LOC126324744,UTP--glucose-1-phosphate uridylyltransferase 2-like,Up_NA,2.39106441931407,0.0347444307751621,Up,NA,NA,NA,protein_coding,File1
LOC126325546,actin-histidine N-methyltransferase-like,Up_NA,2.56023227204118,0.0486655311127723,Up,NA,NA,NA,protein_coding,File1
