"set_id","gene_id"
"infection_diet33_down","LOC126336695"
"infection_diet33_down","LOC126336714"
"infection_diet33_down","LOC126336735"
"infection_diet33_down","LOC126336750"
"infection_diet33_down","LOC126336759"
"infection_diet33_down","LOC126336866"
"infection_diet33_down","LOC126336923"
"infection_diet33_down","LOC126336948"
"infection_diet33_down","LOC126336962"
"infection_diet33_down","LOC126337022"
"infection_diet33_down","LOC126337056"
"infection_diet33_down","LOC126337058"
"infection_diet33_down","LOC126337896"
"infection_diet33_down","LOC126339830"
"infection_diet33_down","LOC126341237"
"infection_diet33_down","LOC126341869"
"infection_diet33_down","LOC126343702"
"infection_diet33_down","LOC126344004"
"infection_diet33_down","LOC126345346"
"infection_diet33_down","LOC126346564"
"infection_diet33_down","LOC126353777"
"infection_diet33_down","LOC126353822"
"infection_diet33_down","LOC126353873"
"infection_diet33_down","LOC126353919"
"infection_diet33_down","LOC126354053"
"infection_diet33_down","LOC126354065"
"infection_diet33_down","LOC126354081"
"infection_diet33_down","LOC126354102"
"infection_diet33_down","LOC126354185"
"infection_diet33_down","LOC126354197"
"infection_diet33_down","LOC126354198"
"infection_diet33_down","LOC126354281"
"infection_diet33_down","LOC126354282"
"infection_diet33_down","LOC126354283"
"infection_diet33_down","LOC126354316"
"infection_diet33_down","LOC126354319"
"infection_diet33_down","LOC126354340"
"infection_diet33_down","LOC126354407"
"infection_diet33_down","LOC126354460"
"infection_diet33_down","LOC126354521"
"infection_diet33_down","LOC126354529"
"infection_diet33_down","LOC126354547"
"infection_diet33_down","LOC126354550"
"infection_diet33_down","LOC126354594"
"infection_diet33_down","LOC126354620"
"infection_diet33_down","LOC126354701"
"infection_diet33_down","LOC126354707"
"infection_diet33_down","LOC126354727"
"infection_diet33_down","LOC126354818"
"infection_diet33_down","LOC126354923"
"infection_diet33_down","LOC126354924"
"infection_diet33_down","LOC126354926"
"infection_diet33_down","LOC126354927"
"infection_diet33_down","LOC126354928"
"infection_diet33_down","LOC126354929"
"infection_diet33_down","LOC126354946"
"infection_diet33_down","LOC126355040"
"infection_diet33_down","LOC126355126"
"infection_diet33_down","LOC126355184"
"infection_diet33_down","LOC126355192"
"infection_diet33_down","LOC126355249"
"infection_diet33_down","LOC126355391"
"infection_diet33_down","LOC126355457"
"infection_diet33_down","LOC126355480"
"infection_diet33_down","LOC126355561"
"infection_diet33_down","LOC126355701"
"infection_diet33_down","LOC126355702"
"infection_diet33_down","LOC126355724"
"infection_diet33_down","LOC126355798"
"infection_diet33_down","LOC126355818"
"infection_diet33_down","LOC126355885"
"infection_diet33_down","LOC126355944"
"infection_diet33_down","LOC126355949"
"infection_diet33_down","LOC126355970"
"infection_diet33_down","LOC126356215"
"infection_diet33_down","LOC126356248"
"infection_diet33_down","LOC126356362"
"infection_diet33_down","LOC126359832"
"infection_diet33_down","LOC126361173"
"infection_diet33_down","LOC126363354"
"infection_diet33_down","LOC126365941"
"infection_diet50_up","LOC126266593"
"infection_diet50_up","LOC126266655"
"infection_diet50_up","LOC126266665"
"infection_diet50_up","LOC126266672"
"infection_diet50_up","LOC126266677"
"infection_diet50_up","LOC126266728"
"infection_diet50_up","LOC126266748"
"infection_diet50_up","LOC126266759"
"infection_diet50_up","LOC126266760"
"infection_diet50_up","LOC126266950"
"infection_diet50_up","LOC126266957"
"infection_diet50_up","LOC126266959"
"infection_diet50_up","LOC126266982"
"infection_diet50_up","LOC126266984"
"infection_diet50_up","LOC126267002"
"infection_diet50_up","LOC126267038"
"infection_diet50_up","LOC126267107"
"infection_diet50_up","LOC126267114"
"infection_diet50_up","LOC126267154"
"infection_diet50_up","LOC126267162"
"infection_diet50_up","LOC126267163"
"infection_diet50_up","LOC126267165"
"infection_diet50_up","LOC126267215"
"infection_diet50_up","LOC126267216"
"infection_diet50_up","LOC126267226"
"infection_diet50_up","LOC126267234"
"infection_diet50_up","LOC126267333"
"infection_diet50_up","LOC126267343"
"infection_diet50_up","LOC126267351"
"infection_diet50_up","LOC126267409"
"infection_diet50_up","LOC126267422"
"infection_diet50_up","LOC126267442"
"infection_diet50_up","LOC126267473"
"infection_diet50_up","LOC126267477"
"infection_diet50_up","LOC126267545"
"infection_diet50_up","LOC126267575"
"infection_diet50_up","LOC126267627"
"infection_diet50_up","LOC126267629"
"infection_diet50_up","LOC126267652"
"infection_diet50_up","LOC126267806"
"infection_diet50_up","LOC126267876"
"infection_diet50_up","LOC126267936"
"infection_diet50_up","LOC126267985"
"infection_diet50_up","LOC126268014"
"infection_diet50_up","LOC126268015"
"infection_diet50_up","LOC126268028"
"infection_diet50_up","LOC126268030"
"infection_diet50_up","LOC126268031"
"infection_diet50_up","LOC126268068"
"infection_diet50_up","LOC126268164"
"infection_diet50_up","LOC126268194"
"infection_diet50_up","LOC126268205"
"infection_diet50_up","LOC126268397"
"infection_diet50_up","LOC126268521"
"infection_diet50_up","LOC126269352"
"infection_diet50_up","LOC126269384"
"infection_diet50_up","LOC126269416"
"infection_diet50_up","LOC126269625"
"infection_diet50_up","LOC126269996"
"infection_diet50_up","LOC126270012"
"infection_diet50_up","LOC126270553"
"infection_diet50_up","LOC126270657"
"infection_diet50_up","LOC126271434"
"infection_diet50_up","LOC126271480"
"infection_diet50_up","LOC126271496"
"infection_diet50_up","LOC126271618"
"infection_diet50_up","LOC126271634"
"infection_diet50_up","LOC126271872"
"infection_diet50_up","LOC126271895"
"infection_diet50_up","LOC126271917"
"infection_diet50_up","LOC126271955"
"infection_diet50_up","LOC126271975"
"infection_diet50_up","LOC126272038"
"infection_diet50_up","LOC126272055"
"infection_diet50_up","LOC126272081"
"infection_diet50_up","LOC126272082"
"infection_diet50_up","LOC126272087"
"infection_diet50_up","LOC126272096"
"infection_diet50_up","LOC126272116"
"infection_diet50_up","LOC126272136"
"infection_diet50_up","LOC126272139"
"infection_diet50_up","LOC126272149"
"infection_diet50_up","LOC126272159"
"infection_diet50_up","LOC126272290"
"infection_diet50_up","LOC126272296"
"infection_diet50_up","LOC126272310"
"infection_diet50_up","LOC126272321"
"infection_diet50_up","LOC126272322"
"infection_diet50_up","LOC126272336"
"infection_diet50_up","LOC126272353"
"infection_diet50_up","LOC126272362"
"infection_diet50_up","LOC126272382"
"infection_diet50_up","LOC126272386"
"infection_diet50_up","LOC126272399"
"infection_diet50_up","LOC126272419"
"infection_diet50_up","LOC126272458"
"infection_diet50_up","LOC126272507"
"infection_diet50_up","LOC126272508"
"infection_diet50_up","LOC126272510"
"infection_diet50_up","LOC126272513"
"infection_diet50_up","LOC126272582"
"infection_diet50_up","LOC126272599"
"infection_diet50_up","LOC126272609"
"infection_diet50_up","LOC126272718"
"infection_diet50_up","LOC126272724"
"infection_diet50_up","LOC126272746"
"infection_diet50_up","LOC126272748"
"infection_diet50_up","LOC126272750"
"infection_diet50_up","LOC126272767"
"infection_diet50_up","LOC126272787"
"infection_diet50_up","LOC126272850"
"infection_diet50_up","LOC126272858"
"infection_diet50_up","LOC126272875"
"infection_diet50_up","LOC126272992"
"infection_diet50_up","LOC126273028"
"infection_diet50_up","LOC126273029"
"infection_diet50_up","LOC126273030"
"infection_diet50_up","LOC126273032"
"infection_diet50_up","LOC126273033"
"infection_diet50_up","LOC126273060"
"infection_diet50_up","LOC126273067"
"infection_diet50_up","LOC126273130"
"infection_diet50_up","LOC126273192"
"infection_diet50_up","LOC126273193"
"infection_diet50_up","LOC126273222"
"infection_diet50_up","LOC126273272"
"infection_diet50_up","LOC126273297"
"infection_diet50_up","LOC126273306"
"infection_diet50_up","LOC126273334"
"infection_diet50_up","LOC126273343"
"infection_diet50_up","LOC126273393"
"infection_diet50_up","LOC126273757"
"infection_diet50_up","LOC126275497"
"infection_diet50_up","LOC126276001"
"infection_diet50_up","LOC126276148"
"infection_diet50_up","LOC126276175"
"infection_diet50_up","LOC126277750"
"infection_diet50_up","LOC126277867"
"infection_diet50_up","LOC126277896"
"infection_diet50_up","LOC126277903"
"infection_diet50_up","LOC126277916"
"infection_diet50_up","LOC126277955"
"infection_diet50_up","LOC126278009"
"infection_diet50_up","LOC126278010"
"infection_diet50_up","LOC126278032"
"infection_diet50_up","LOC126278049"
"infection_diet50_up","LOC126278050"
"infection_diet50_up","LOC126278061"
"infection_diet50_up","LOC126278069"
"infection_diet50_up","LOC126278127"
"infection_diet50_up","LOC126278128"
"infection_diet50_up","LOC126278163"
"infection_diet50_up","LOC126278174"
"infection_diet50_up","LOC126278176"
"infection_diet50_up","LOC126278180"
"infection_diet50_up","LOC126278196"
"infection_diet50_up","LOC126278220"
"infection_diet50_up","LOC126278225"
"infection_diet50_up","LOC126278232"
"infection_diet50_up","LOC126278259"
"infection_diet50_up","LOC126278260"
"infection_diet50_up","LOC126278265"
"infection_diet50_up","LOC126278279"
"infection_diet50_up","LOC126278308"
"infection_diet50_up","LOC126278381"
"infection_diet50_up","LOC126278382"
"infection_diet50_up","LOC126278393"
"infection_diet50_up","LOC126278436"
"infection_diet50_up","LOC126278442"
"infection_diet50_up","LOC126278447"
"infection_diet50_up","LOC126278673"
"infection_diet50_up","LOC126278707"
"infection_diet50_up","LOC126278735"
"infection_diet50_up","LOC126278849"
"infection_diet50_up","LOC126278890"
"infection_diet50_up","LOC126278893"
"infection_diet50_up","LOC126278946"
"infection_diet50_up","LOC126278962"
"infection_diet50_up","LOC126279018"
"infection_diet50_up","LOC126279309"
"infection_diet50_up","LOC126279406"
"infection_diet50_up","LOC126279611"
"infection_diet50_up","LOC126279835"
"infection_diet50_up","LOC126280394"
"infection_diet50_up","LOC126280853"
"infection_diet50_up","LOC126280991"
"infection_diet50_up","LOC126281065"
"infection_diet50_up","LOC126281097"
"infection_diet50_up","LOC126281165"
"infection_diet50_up","LOC126281245"
"infection_diet50_up","LOC126281410"
"infection_diet50_up","LOC126281481"
"infection_diet50_up","LOC126281483"
"infection_diet50_up","LOC126281485"
"infection_diet50_up","LOC126281487"
"infection_diet50_up","LOC126281499"
"infection_diet50_up","LOC126281508"
"infection_diet50_up","LOC126281527"
"infection_diet50_up","LOC126281537"
"infection_diet50_up","LOC126281553"
"infection_diet50_up","LOC126281598"
"infection_diet50_up","LOC126281626"
"infection_diet50_up","LOC126281635"
"infection_diet50_up","LOC126281663"
"infection_diet50_up","LOC126281675"
"infection_diet50_up","LOC126281729"
"infection_diet50_up","LOC126281771"
"infection_diet50_up","LOC126281781"
"infection_diet50_up","LOC126281818"
"infection_diet50_up","LOC126281897"
"infection_diet50_up","LOC126281928"
"infection_diet50_up","LOC126281936"
"infection_diet50_up","LOC126281943"
"infection_diet50_up","LOC126281978"
"infection_diet50_up","LOC126281994"
"infection_diet50_up","LOC126282030"
"infection_diet50_up","LOC126282034"
"infection_diet50_up","LOC126282035"
"infection_diet50_up","LOC126282072"
"infection_diet50_up","LOC126282073"
"infection_diet50_up","LOC126282077"
"infection_diet50_up","LOC126282100"
"infection_diet50_up","LOC126282112"
"infection_diet50_up","LOC126282165"
"infection_diet50_up","LOC126282167"
"infection_diet50_up","LOC126282173"
"infection_diet50_up","LOC126282181"
"infection_diet50_up","LOC126282207"
"infection_diet50_up","LOC126282259"
"infection_diet50_up","LOC126282346"
"infection_diet50_up","LOC126282434"
"infection_diet50_up","LOC126282517"
"infection_diet50_up","LOC126282528"
"infection_diet50_up","LOC126282679"
"infection_diet50_up","LOC126282995"
"infection_diet50_up","LOC126283383"
"infection_diet50_up","LOC126283788"
"infection_diet50_up","LOC126283972"
"infection_diet50_up","LOC126283976"
"infection_diet50_up","LOC126283979"
"infection_diet50_up","LOC126283989"
"infection_diet50_up","LOC126284004"
"infection_diet50_up","LOC126284033"
"infection_diet50_up","LOC126284038"
"infection_diet50_up","LOC126284043"
"infection_diet50_up","LOC126284182"
"infection_diet50_up","LOC126284221"
"infection_diet50_up","LOC126284305"
"infection_diet50_up","LOC126284336"
"infection_diet50_up","LOC126284338"
"infection_diet50_up","LOC126284350"
"infection_diet50_up","LOC126284371"
"infection_diet50_up","LOC126284375"
"infection_diet50_up","LOC126284379"
"infection_diet50_up","LOC126284460"
"infection_diet50_up","LOC126284462"
"infection_diet50_up","LOC126284463"
"infection_diet50_up","LOC126284502"
"infection_diet50_up","LOC126284543"
"infection_diet50_up","LOC126284548"
"infection_diet50_up","LOC126284639"
"infection_diet50_up","LOC126284640"
"infection_diet50_up","LOC126284648"
"infection_diet50_up","LOC126284651"
"infection_diet50_up","LOC126284662"
"infection_diet50_up","LOC126284753"
"infection_diet50_up","LOC126284768"
"infection_diet50_up","LOC126284771"
"infection_diet50_up","LOC126284801"
"infection_diet50_up","LOC126284817"
"infection_diet50_up","LOC126284832"
"infection_diet50_up","LOC126284872"
"infection_diet50_up","LOC126284880"
"infection_diet50_up","LOC126284924"
"infection_diet50_up","LOC126284941"
"infection_diet50_up","LOC126284942"
"infection_diet50_up","LOC126285116"
"infection_diet50_up","LOC126285146"
"infection_diet50_up","LOC126285233"
"infection_diet50_up","LOC126285239"
"infection_diet50_up","LOC126285316"
"infection_diet50_up","LOC126285340"
"infection_diet50_up","LOC126285413"
"infection_diet50_up","LOC126285457"
"infection_diet50_up","LOC126285462"
"infection_diet50_up","LOC126291470"
"infection_diet50_up","LOC126291582"
"infection_diet50_up","LOC126291606"
"infection_diet50_up","LOC126291639"
"infection_diet50_up","LOC126291642"
"infection_diet50_up","LOC126291729"
"infection_diet50_up","LOC126291749"
"infection_diet50_up","LOC126291751"
"infection_diet50_up","LOC126291872"
"infection_diet50_up","LOC126291884"
"infection_diet50_up","LOC126291885"
"infection_diet50_up","LOC126291886"
"infection_diet50_up","LOC126291901"
"infection_diet50_up","LOC126291913"
"infection_diet50_up","LOC126291917"
"infection_diet50_up","LOC126291948"
"infection_diet50_up","LOC126291991"
"infection_diet50_up","LOC126292011"
"infection_diet50_up","LOC126292038"
"infection_diet50_up","LOC126292039"
"infection_diet50_up","LOC126292043"
"infection_diet50_up","LOC126292044"
"infection_diet50_up","LOC126292045"
"infection_diet50_up","LOC126292047"
"infection_diet50_up","LOC126292051"
"infection_diet50_up","LOC126292108"
"infection_diet50_up","LOC126292129"
"infection_diet50_up","LOC126292134"
"infection_diet50_up","LOC126292145"
"infection_diet50_up","LOC126292201"
"infection_diet50_up","LOC126292237"
"infection_diet50_up","LOC126292248"
"infection_diet50_up","LOC126292259"
"infection_diet50_up","LOC126292301"
"infection_diet50_up","LOC126292302"
"infection_diet50_up","LOC126293169"
"infection_diet50_up","LOC126293178"
"infection_diet50_up","LOC126293180"
"infection_diet50_up","LOC126293181"
"infection_diet50_up","LOC126293188"
"infection_diet50_up","LOC126293246"
"infection_diet50_up","LOC126293269"
"infection_diet50_up","LOC126293270"
"infection_diet50_up","LOC126293287"
"infection_diet50_up","LOC126293297"
"infection_diet50_up","LOC126293305"
"infection_diet50_up","LOC126293326"
"infection_diet50_up","LOC126293357"
"infection_diet50_up","LOC126293387"
"infection_diet50_up","LOC126293389"
"infection_diet50_up","LOC126293451"
"infection_diet50_up","LOC126293472"
"infection_diet50_up","LOC126293478"
"infection_diet50_up","LOC126293526"
"infection_diet50_up","LOC126293557"
"infection_diet50_up","LOC126293577"
"infection_diet50_up","LOC126293578"
"infection_diet50_up","LOC126293579"
"infection_diet50_up","LOC126293587"
"infection_diet50_up","LOC126293672"
"infection_diet50_up","LOC126293719"
"infection_diet50_up","LOC126293741"
"infection_diet50_up","LOC126293751"
"infection_diet50_up","LOC126294945"
"infection_diet50_up","LOC126294948"
"infection_diet50_up","LOC126294949"
"infection_diet50_up","LOC126294950"
"infection_diet50_up","LOC126294953"
"infection_diet50_up","LOC126294955"
"infection_diet50_up","LOC126295030"
"infection_diet50_up","LOC126295040"
"infection_diet50_up","LOC126295041"
"infection_diet50_up","LOC126295063"
"infection_diet50_up","LOC126295065"
"infection_diet50_up","LOC126295079"
"infection_diet50_up","LOC126295087"
"infection_diet50_up","LOC126295101"
"infection_diet50_up","LOC126295133"
"infection_diet50_up","LOC126295146"
"infection_diet50_up","LOC126295147"
"infection_diet50_up","LOC126295163"
"infection_diet50_up","LOC126295189"
"infection_diet50_up","LOC126295191"
"infection_diet50_up","LOC126295232"
"infection_diet50_up","LOC126295295"
"infection_diet50_up","LOC126295319"
"infection_diet50_up","LOC126295335"
"infection_diet50_up","LOC126295344"
"infection_diet50_up","LOC126295351"
"infection_diet50_up","LOC126295425"
"infection_diet50_up","LOC126295438"
"infection_diet50_up","LOC126295449"
"infection_diet50_up","LOC126295494"
"infection_diet50_up","LOC126297421"
"infection_diet50_up","LOC126297444"
"infection_diet50_up","LOC126297487"
"infection_diet50_up","LOC126297497"
"infection_diet50_up","LOC126297535"
"infection_diet50_up","LOC126297555"
"infection_diet50_up","LOC126297567"
"infection_diet50_up","LOC126297581"
"infection_diet50_up","LOC126297695"
"infection_diet50_up","LOC126297696"
"infection_diet50_up","LOC126297705"
"infection_diet50_up","LOC126297712"
"infection_diet50_up","LOC126297738"
"infection_diet50_up","LOC126297745"
"infection_diet50_up","LOC126297752"
"infection_diet50_up","LOC126297821"
"infection_diet50_up","LOC126297832"
"infection_diet50_up","LOC126297835"
"infection_diet50_up","LOC126297852"
"infection_diet50_up","LOC126297857"
"infection_diet50_up","LOC126297886"
"infection_diet50_up","LOC126297897"
"infection_diet50_up","LOC126298001"
"infection_diet50_up","LOC126298043"
"infection_diet50_up","LOC126298063"
"infection_diet50_up","LOC126298156"
"infection_diet50_up","LOC126298173"
"infection_diet50_up","LOC126298220"
"infection_diet50_up","LOC126298233"
"infection_diet50_up","LOC126298241"
"infection_diet50_up","LOC126298302"
"infection_diet50_up","LOC126298335"
"infection_diet50_up","LOC126298354"
"infection_diet50_up","LOC126298362"
"infection_diet50_up","LOC126298393"
"infection_diet50_up","LOC126298400"
"infection_diet50_up","LOC126298455"
"infection_diet50_up","LOC126298466"
"infection_diet50_up","LOC126298522"
"infection_diet50_up","LOC126298530"
"infection_diet50_up","LOC126298549"
"infection_diet50_up","LOC126298648"
"infection_diet50_up","LOC126298649"
"infection_diet50_up","LOC126298679"
"infection_diet50_up","LOC126298687"
"infection_diet50_up","LOC126298694"
"infection_diet50_up","LOC126298757"
"infection_diet50_up","LOC126298804"
"infection_diet50_up","LOC126298831"
"infection_diet50_up","LOC126298861"
"infection_diet50_up","LOC126298940"
"infection_diet50_up","LOC126299002"
"infection_diet50_up","LOC126299011"
"infection_diet50_up","LOC126299138"
"infection_diet50_up","LOC126299185"
"infection_diet50_up","LOC126299206"
"infection_diet50_up","LOC126299221"
"infection_diet50_up","LOC126299228"
"infection_diet50_up","LOC126299253"
"infection_diet50_up","LOC126299332"
"infection_diet50_up","LOC126299372"
"infection_diet50_up","LOC126299374"
"infection_diet50_up","LOC126299381"
"infection_diet50_up","LOC126299447"
"infection_diet50_up","LOC126299466"
"infection_diet50_up","LOC126299471"
"infection_diet50_up","LOC126299506"
"infection_diet50_up","LOC126299510"
"infection_diet50_up","LOC126299559"
"infection_diet50_up","LOC126300076"
"infection_diet50_up","LOC126302565"
"infection_diet50_up","LOC126321085"
"infection_diet50_up","LOC126321317"
"infection_diet50_up","LOC126322280"
"infection_diet50_up","LOC126322572"
"infection_diet50_up","LOC126322901"
"infection_diet50_up","LOC126322939"
"infection_diet50_up","LOC126323780"
"infection_diet50_up","LOC126324336"
"infection_diet50_up","LOC126324495"
"infection_diet50_up","LOC126324937"
"infection_diet50_up","LOC126324969"
"infection_diet50_up","LOC126325205"
"infection_diet50_up","LOC126325232"
"infection_diet50_up","LOC126329358"
"infection_diet50_up","LOC126329703"
"infection_diet50_up","LOC126330284"
"infection_diet50_up","LOC126331066"
"infection_diet50_up","LOC126331691"
"infection_diet50_up","LOC126332062"
"infection_diet50_up","LOC126332140"
"infection_diet50_up","LOC126332162"
"infection_diet50_up","LOC126332220"
"infection_diet50_up","LOC126332261"
"infection_diet50_up","LOC126332302"
"infection_diet50_up","LOC126332318"
"infection_diet50_up","LOC126333408"
"infection_diet50_up","LOC126334513"
"infection_diet50_up","LOC126334632"
"infection_diet50_up","LOC126334697"
"infection_diet50_up","LOC126334701"
"infection_diet50_up","LOC126334702"
"infection_diet50_up","LOC126334704"
"infection_diet50_up","LOC126334737"
"infection_diet50_up","LOC126334771"
"infection_diet50_up","LOC126334818"
"infection_diet50_up","LOC126334835"
"infection_diet50_up","LOC126334930"
"infection_diet50_up","LOC126334947"
"infection_diet50_up","LOC126334955"
"infection_diet50_up","LOC126334957"
"infection_diet50_up","LOC126334976"
"infection_diet50_up","LOC126334994"
"infection_diet50_up","LOC126334998"
"infection_diet50_up","LOC126334999"
"infection_diet50_up","LOC126335013"
"infection_diet50_up","LOC126335036"
"infection_diet50_up","LOC126335041"
"infection_diet50_up","LOC126335083"
"infection_diet50_up","LOC126335084"
"infection_diet50_up","LOC126335114"
"infection_diet50_up","LOC126335115"
"infection_diet50_up","LOC126335117"
"infection_diet50_up","LOC126335132"
"infection_diet50_up","LOC126335136"
"infection_diet50_up","LOC126335140"
"infection_diet50_up","LOC126335142"
"infection_diet50_up","LOC126335154"
"infection_diet50_up","LOC126335166"
"infection_diet50_up","LOC126335174"
"infection_diet50_up","LOC126335229"
"infection_diet50_up","LOC126335231"
"infection_diet50_up","LOC126335233"
"infection_diet50_up","LOC126335237"
"infection_diet50_up","LOC126335241"
"infection_diet50_up","LOC126335242"
"infection_diet50_up","LOC126335288"
"infection_diet50_up","LOC126335348"
"infection_diet50_up","LOC126335350"
"infection_diet50_up","LOC126335382"
"infection_diet50_up","LOC126335446"
"infection_diet50_up","LOC126335463"
"infection_diet50_up","LOC126335467"
"infection_diet50_up","LOC126335468"
"infection_diet50_up","LOC126335470"
"infection_diet50_up","LOC126335472"
"infection_diet50_up","LOC126335490"
"infection_diet50_up","LOC126335497"
"infection_diet50_up","LOC126335514"
"infection_diet50_up","LOC126335517"
"infection_diet50_up","LOC126335541"
"infection_diet50_up","LOC126335544"
"infection_diet50_up","LOC126335545"
"infection_diet50_up","LOC126335547"
"infection_diet50_up","LOC126335557"
"infection_diet50_up","LOC126335565"
"infection_diet50_up","LOC126335579"
"infection_diet50_up","LOC126335585"
"infection_diet50_up","LOC126335605"
"infection_diet50_up","LOC126335606"
"infection_diet50_up","LOC126335679"
"infection_diet50_up","LOC126335700"
"infection_diet50_up","LOC126335709"
"infection_diet50_up","LOC126335805"
"infection_diet50_up","LOC126335828"
"infection_diet50_up","LOC126335901"
"infection_diet50_up","LOC126335966"
"infection_diet50_up","LOC126335974"
"infection_diet50_up","LOC126336000"
"infection_diet50_up","LOC126336036"
"infection_diet50_up","LOC126336038"
"infection_diet50_up","LOC126336076"
"infection_diet50_up","LOC126336209"
"infection_diet50_up","LOC126336236"
"infection_diet50_up","LOC126336325"
"infection_diet50_up","LOC126336375"
"infection_diet50_up","LOC126336379"
"infection_diet50_up","LOC126336414"
"infection_diet50_up","LOC126336415"
"infection_diet50_up","LOC126336416"
"infection_diet50_up","LOC126336437"
"infection_diet50_up","LOC126336499"
"infection_diet50_up","LOC126336500"
"infection_diet50_up","LOC126336504"
"infection_diet50_up","LOC126336546"
"infection_diet50_up","LOC126336547"
"infection_diet50_up","LOC126336549"
"infection_diet50_up","LOC126336554"
"infection_diet50_up","LOC126336565"
"infection_diet50_up","LOC126336578"
"infection_diet50_up","LOC126336583"
"infection_diet50_up","LOC126336593"
"infection_diet50_up","LOC126336607"
"infection_diet50_up","LOC126336619"
"infection_diet50_up","LOC126336638"
"infection_diet50_up","LOC126336648"
"infection_diet50_up","LOC126336656"
"infection_diet50_up","LOC126336683"
"infection_diet50_up","LOC126336688"
"infection_diet50_up","LOC126336702"
"infection_diet50_up","LOC126336730"
"infection_diet50_up","LOC126336738"
"infection_diet50_up","LOC126336760"
"infection_diet50_up","LOC126336764"
"infection_diet50_up","LOC126336772"
"infection_diet50_up","LOC126336801"
"infection_diet50_up","LOC126336931"
"infection_diet50_up","LOC126336969"
"infection_diet50_up","LOC126337850"
"infection_diet50_up","LOC126337983"
"infection_diet50_up","LOC126339036"
"infection_diet50_up","LOC126339239"
"infection_diet50_up","LOC126339265"
"infection_diet50_up","LOC126339612"
"infection_diet50_up","LOC126339755"
"infection_diet50_up","LOC126340111"
"infection_diet50_up","LOC126340122"
"infection_diet50_up","LOC126341434"
"infection_diet50_up","LOC126341853"
"infection_diet50_up","LOC126343159"
"infection_diet50_up","LOC126343175"
"infection_diet50_up","LOC126343224"
"infection_diet50_up","LOC126343256"
"infection_diet50_up","LOC126343303"
"infection_diet50_up","LOC126345402"
"infection_diet50_up","LOC126345497"
"infection_diet50_up","LOC126346021"
"infection_diet50_up","LOC126346304"
"infection_diet50_up","LOC126346362"
"infection_diet50_up","LOC126346425"
"infection_diet50_up","LOC126346580"
"infection_diet50_up","LOC126346606"
"infection_diet50_up","LOC126346622"
"infection_diet50_up","LOC126346830"
"infection_diet50_up","LOC126349011"
"infection_diet50_up","LOC126349825"
"infection_diet50_up","LOC126352796"
"infection_diet50_up","LOC126353793"
"infection_diet50_up","LOC126353855"
"infection_diet50_up","LOC126353879"
"infection_diet50_up","LOC126353887"
"infection_diet50_up","LOC126353920"
"infection_diet50_up","LOC126353931"
"infection_diet50_up","LOC126353933"
"infection_diet50_up","LOC126353952"
"infection_diet50_up","LOC126353958"
"infection_diet50_up","LOC126353998"
"infection_diet50_up","LOC126354017"
"infection_diet50_up","LOC126354018"
"infection_diet50_up","LOC126354142"
"infection_diet50_up","LOC126354146"
"infection_diet50_up","LOC126354206"
"infection_diet50_up","LOC126354210"
"infection_diet50_up","LOC126354226"
"infection_diet50_up","LOC126354254"
"infection_diet50_up","LOC126354256"
"infection_diet50_up","LOC126354265"
"infection_diet50_up","LOC126354298"
"infection_diet50_up","LOC126354299"
"infection_diet50_up","LOC126354323"
"infection_diet50_up","LOC126354341"
"infection_diet50_up","LOC126354358"
"infection_diet50_up","LOC126354364"
"infection_diet50_up","LOC126354416"
"infection_diet50_up","LOC126354418"
"infection_diet50_up","LOC126354476"
"infection_diet50_up","LOC126354485"
"infection_diet50_up","LOC126354577"
"infection_diet50_up","LOC126354579"
"infection_diet50_up","LOC126354587"
"infection_diet50_up","LOC126354626"
"infection_diet50_up","LOC126354649"
"infection_diet50_up","LOC126354656"
"infection_diet50_up","LOC126354672"
"infection_diet50_up","LOC126354677"
"infection_diet50_up","LOC126354702"
"infection_diet50_up","LOC126354704"
"infection_diet50_up","LOC126354714"
"infection_diet50_up","LOC126354742"
"infection_diet50_up","LOC126354788"
"infection_diet50_up","LOC126354795"
"infection_diet50_up","LOC126354843"
"infection_diet50_up","LOC126354870"
"infection_diet50_up","LOC126354871"
"infection_diet50_up","LOC126354894"
"infection_diet50_up","LOC126354914"
"infection_diet50_up","LOC126354934"
"infection_diet50_up","LOC126354995"
"infection_diet50_up","LOC126355037"
"infection_diet50_up","LOC126355038"
"infection_diet50_up","LOC126355041"
"infection_diet50_up","LOC126355051"
"infection_diet50_up","LOC126355055"
"infection_diet50_up","LOC126355083"
"infection_diet50_up","LOC126355090"
"infection_diet50_up","LOC126355108"
"infection_diet50_up","LOC126355180"
"infection_diet50_up","LOC126355203"
"infection_diet50_up","LOC126355303"
"infection_diet50_up","LOC126355485"
"infection_diet50_up","LOC126355644"
"infection_diet50_up","LOC126355684"
"infection_diet50_up","LOC126355691"
"infection_diet50_up","LOC126355725"
"infection_diet50_up","LOC126355789"
"infection_diet50_up","LOC126355826"
"infection_diet50_up","LOC126355831"
"infection_diet50_up","LOC126355838"
"infection_diet50_up","LOC126355847"
"infection_diet50_up","LOC126355920"
"infection_diet50_up","LOC126355933"
"infection_diet50_up","LOC126355938"
"infection_diet50_up","LOC126355939"
"infection_diet50_up","LOC126355940"
"infection_diet50_up","LOC126355952"
"infection_diet50_up","LOC126356050"
"infection_diet50_up","LOC126356065"
"infection_diet50_up","LOC126356066"
