"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","family","comparison","direction","plot_label","n_genes","source_file","pathway_theme","pathway_scope"
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","13/256","82/5278",0.158536585365854,3.26857850609756,4.67413598863912,0.000134192795300342,0.00452096901419842,0.00452096901419842,"LOC126295191/LOC126295087/LOC126267343/LOC126294945/LOC126295040/LOC126295133/LOC126278128/LOC126291991/LOC126294949/LOC126292145/LOC126294955/LOC126281663/LOC126295425",13,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0090087","regulation of peptide transport","13/256","82/5278",0.158536585365854,3.26857850609756,4.67413598863912,0.000134192795300342,0.00452096901419842,0.00452096901419842,"LOC126295191/LOC126295087/LOC126294945/LOC126295040/LOC126295133/LOC126278128/LOC126291991/LOC126294949/LOC126292145/LOC126294955/LOC126281663/LOC126334957/LOC126295425",13,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:1903825","GO:1903825","11/256","61/5278",0.180327868852459,3.71785348360656,4.82009630415199,0.000135686809493822,0.00452096901419842,0.00452096901419842,"LOC126278890/LOC126272718/LOC126355940/LOC126337983/LOC126354788/LOC126356065/LOC126353931/LOC126285413/LOC126268194/LOC126298679/LOC126355939",11,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:1905039","carboxylic acid transmembrane transport","11/256","61/5278",0.180327868852459,3.71785348360656,4.82009630415199,0.000135686809493822,0.00452096901419842,0.00452096901419842,"LOC126278890/LOC126272718/LOC126355940/LOC126337983/LOC126354788/LOC126356065/LOC126353931/LOC126285413/LOC126268194/LOC126298679/LOC126355939",11,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0010942","GO:0010942","15/256","105/5278",0.142857142857143,2.9453125,4.54556595171145,0.000140105347125105,0.00461905207574558,0.00461905207574558,"LOC126295191/LOC126295087/LOC126294945/LOC126295040/LOC126295133/LOC126267226/LOC126278128/LOC126335350/LOC126291991/LOC126294949/LOC126282517/LOC126292145/LOC126294955/LOC126281663/LOC126295425",15,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0050830","defense response to Gram-positive bacterium","5/256","12/5278",0.416666666666667,8.59049479166667,5.94285943064062,0.000154410987083969,0.0050376584536145,0.0050376584536145,"LOC126285462/LOC126267876/LOC126272362/LOC126271975/LOC126298648",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0031401","positive regulation of protein modification process","19/256","157/5278",0.121019108280255,2.49507364649682,4.29348747328734,0.000182278554033769,0.00579981171724233,0.00579981171724233,"LOC126295191/LOC126295087/LOC126294945/LOC126295040/LOC126295133/LOC126278442/LOC126278128/LOC126291991/LOC126272858/LOC126294949/LOC126354914/LOC126292145/LOC126294955/LOC126278232/LOC126281663/LOC126295425/LOC126334737/LOC126282035/LOC126281165",19,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0015849","organic acid transport","11/256","63/5278",0.174603174603175,3.59982638888889,4.6866512950883,0.000183327381866855,0.00579981171724233,0.00579981171724233,"LOC126278890/LOC126272718/LOC126355940/LOC126337983/LOC126354788/LOC126356065/LOC126353931/LOC126285413/LOC126268194/LOC126298679/LOC126355939",11,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0046942","carboxylic acid transport","11/256","63/5278",0.174603174603175,3.59982638888889,4.6866512950883,0.000183327381866855,0.00579981171724233,0.00579981171724233,"LOC126278890/LOC126272718/LOC126355940/LOC126337983/LOC126354788/LOC126356065/LOC126353931/LOC126285413/LOC126268194/LOC126298679/LOC126355939",11,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0042802","identical protein binding","17/256","133/5278",0.12781954887218,2.63527960526316,4.31221421502674,0.000205927065785838,0.00642635306967085,0.00642635306967085,"LOC126295191/LOC126295087/LOC126273192/LOC126294945/LOC126295040/LOC126295133/LOC126278442/LOC126278128/LOC126291991/LOC126278032/LOC126294949/LOC126292145/LOC126294955/LOC126281663/LOC126293672/LOC126295425/LOC126298648",17,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0009880","embryonic pattern specification","21/256","185/5278",0.113513513513514,2.34032939189189,4.18972716801062,0.000208896163726282,0.00642635306967085,0.00642635306967085,"LOC126295191/LOC126295087/LOC126294945/LOC126295040/LOC126295133/LOC126267038/LOC126278442/LOC126278128/LOC126291991/LOC126355051/LOC126294949/LOC126266672/LOC126273334/LOC126292145/LOC126294955/LOC126266959/LOC126281663/LOC126278176/LOC126295425/LOC126298648/LOC126356271",21,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0043068","positive regulation of programmed cell death","14/256","97/5278",0.144329896907216,2.97567654639175,4.43373866137275,0.000209287360506522,0.00642635306967085,0.00642635306967085,"LOC126295191/LOC126295087/LOC126294945/LOC126295040/LOC126295133/LOC126267226/LOC126278128/LOC126335350/LOC126291991/LOC126294949/LOC126292145/LOC126294955/LOC126281663/LOC126295425",14,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0070887","cellular response to chemical stimulus","25/256","241/5278",0.103734439834025,2.13871239626556,4.08518538865922,0.000222306508866887,0.00675984452204941,0.00675984452204941,"LOC126295191/LOC126295087/LOC126294945/LOC126295040/LOC126272746/LOC126295133/LOC126267038/LOC126293326/LOC126278442/LOC126276001/LOC126278128/LOC126291991/LOC126355051/LOC126280991/LOC126294949/LOC126266672/LOC126334930/LOC126292145/LOC126294955/LOC126365747/LOC126355485/LOC126281663/LOC126295425/LOC126269416/LOC126282035",25,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0000151","ubiquitin ligase complex","17/256","135/5278",0.125925925925926,2.59623842592593,4.2416180540312,0.000247195257707987,0.00744438026097514,0.00744438026097514,"LOC126295191/LOC126295087/LOC126294945/LOC126295040/LOC126356122/LOC126295133/LOC126354672/LOC126278128/LOC126291991/LOC126291884/LOC126297745/LOC126294949/LOC126293188/LOC126292145/LOC126294955/LOC126281663/LOC126295425",17,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0005262","calcium channel activity","6/256","20/5278",0.3,6.18515625,5.24495456590844,0.00026765116211783,0.00798365180717185,0.00798365180717185,"LOC126279309/LOC126336038/LOC126365875/LOC126267806/LOC126272139/LOC126272767",6,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0046983","protein dimerization activity","20/256","176/5278",0.113636363636364,2.34286221590909,4.09065390099797,0.000291913724371175,0.00862522438425017,0.00862522438425018,"LOC126295191/LOC126295087/LOC126273192/LOC126294945/LOC126295040/LOC126295133/LOC126278442/LOC126278128/LOC126291991/LOC126278032/LOC126294949/LOC126266672/LOC126292145/LOC126294955/LOC126281663/LOC126267163/LOC126356154/LOC126293672/LOC126295425/LOC126298648",20,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0050776","regulation of immune response","11/256","67/5278",0.164179104477612,3.38491138059702,4.43531313194722,0.000321990401196333,0.00932546926303258,0.00932546926303258,"LOC126267038/LOC126285462/LOC126335544/LOC126273334/LOC126334930/LOC126278232/LOC126267163/LOC126335547/LOC126282030/LOC126335545/LOC126298648",11,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0098542","defense response to other organism","14/256","101/5278",0.138613861386139,2.85782797029703,4.25600644560596,0.000322518270246616,0.00932546926303258,0.00932546926303258,"LOC126278673/LOC126267343/LOC126293181/LOC126335036/LOC126285462/LOC126267876/LOC126267163/LOC126272362/LOC126282030/LOC126271975/LOC126293178/LOC126298648/LOC126269416/LOC126297857",14,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0031647","regulation of protein stability","12/256","78/5278",0.153846153846154,3.171875,4.36270282775044,0.000324545386229422,0.00932546926303258,0.00932546926303258,"LOC126295191/LOC126295087/LOC126294945/LOC126295040/LOC126295133/LOC126278128/LOC126291991/LOC126294949/LOC126292145/LOC126294955/LOC126281663/LOC126295425",12,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0001934","positive regulation of protein phosphorylation","16/256","126/5278",0.126984126984127,2.61805555555556,4.15017060342713,0.000341411245794117,0.00972090928933796,0.00972090928933796,"LOC126295191/LOC126295087/LOC126294945/LOC126295040/LOC126295133/LOC126278442/LOC126278128/LOC126291991/LOC126272858/LOC126294949/LOC126292145/LOC126294955/LOC126281663/LOC126295425/LOC126282035/LOC126281165",16,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0010562","positive regulation of phosphorus metabolic process","17/256","139/5278",0.122302158273381,2.52152652877698,4.10414594257386,0.000351763437656398,0.00983681327446284,0.00983681327446284,"LOC126295191/LOC126295087/LOC126339265/LOC126294945/LOC126295040/LOC126295133/LOC126278442/LOC126278128/LOC126291991/LOC126272858/LOC126294949/LOC126292145/LOC126294955/LOC126281663/LOC126295425/LOC126282035/LOC126281165",17,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0045937","positive regulation of phosphate metabolic process","17/256","139/5278",0.122302158273381,2.52152652877698,4.10414594257386,0.000351763437656398,0.00983681327446284,0.00983681327446284,"LOC126295191/LOC126295087/LOC126339265/LOC126294945/LOC126295040/LOC126295133/LOC126278442/LOC126278128/LOC126291991/LOC126272858/LOC126294949/LOC126292145/LOC126294955/LOC126281663/LOC126295425/LOC126282035/LOC126281165",17,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0005342","GO:0005342","10/256","58/5278",0.172413793103448,3.5546875,4.4166369741005,0.000400418373542914,0.0110009679468106,0.0110009679468106,"LOC126278890/LOC126272718/LOC126355940/LOC126354788/LOC126356065/LOC126353931/LOC126285413/LOC126268194/LOC126298679/LOC126355939",10,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0046943","carboxylic acid transmembrane transporter activity","10/256","58/5278",0.172413793103448,3.5546875,4.4166369741005,0.000400418373542914,0.0110009679468106,0.0110009679468106,"LOC126278890/LOC126272718/LOC126355940/LOC126354788/LOC126356065/LOC126353931/LOC126285413/LOC126268194/LOC126298679/LOC126355939",10,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:1902533","positive regulation of intracellular signal transduction","17/256","141/5278",0.120567375886525,2.48576019503546,4.03718515837564,0.000417105697837474,0.0113597830054519,0.0113597830054519,"LOC126295191/LOC126295087/LOC126294945/LOC126295040/LOC126295133/LOC126278128/LOC126291991/LOC126272858/LOC126294949/LOC126279309/LOC126334930/LOC126292145/LOC126294955/LOC126355485/LOC126281663/LOC126295425/LOC126282035",17,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0045087","innate immune response","11/256","70/5278",0.157142857142857,3.23984375,4.25898814378231,0.000476478210781386,0.0128649116910974,0.0128649116910974,"LOC126299506/LOC126285462/LOC126365918/LOC126267216/LOC126267163/LOC126282030/LOC126267215/LOC126298648/LOC126267652/LOC126282035/LOC126268068",11,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0042327","positive regulation of phosphorylation","16/256","130/5278",0.123076923076923,2.5375,4.00721557838453,0.000487949263329932,0.0130620264337551,0.0130620264337551,"LOC126295191/LOC126295087/LOC126294945/LOC126295040/LOC126295133/LOC126278442/LOC126278128/LOC126291991/LOC126272858/LOC126294949/LOC126292145/LOC126294955/LOC126281663/LOC126295425/LOC126282035/LOC126281165",16,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0044248","GO:0044248","39/256","470/5278",0.0829787234042553,1.71078789893617,3.64486880223353,0.000507634865211497,0.0134738338800204,0.0134738338800204,"LOC126295191/LOC126295087/LOC126346580/LOC126294945/LOC126295040/LOC126365957/LOC126356122/LOC126346622/LOC126295133/LOC126353887/LOC126346362/LOC126354672/LOC126354995/LOC126278128/LOC126291991/LOC126346606/LOC126291884/LOC126269996/LOC126294949/LOC126278279/LOC126293188/LOC126354914/LOC126266748/LOC126267876/LOC126270657/LOC126282517/LOC126292145/LOC126267477/LOC126294955/LOC126355485/LOC126281663/LOC126272362/LOC126272139/LOC126269625/LOC126298861/LOC126346021/LOC126295425/LOC126295101/LOC126271975",39,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0042386","hemocyte differentiation","5/256","15/5278",0.333333333333333,6.87239583333333,5.14185045977142,0.000519072811925082,0.0135478003912446,0.0135478003912446,"LOC126267038/LOC126293269/LOC126278442/LOC126335350/LOC126282035",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0061134","peptidase regulator activity","5/256","15/5278",0.333333333333333,6.87239583333333,5.14185045977142,0.000519072811925082,0.0135478003912446,0.0135478003912446,"LOC126278220/LOC126335544/LOC126354914/LOC126335547/LOC126335545",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0006955","immune response","15/256","119/5278",0.126050420168067,2.59880514705882,3.98255177041247,0.000565550559913823,0.0146388789557859,0.0146388789557859,"LOC126267343/LOC126299506/LOC126267038/LOC126293269/LOC126285462/LOC126365918/LOC126267216/LOC126266672/LOC126267163/LOC126282030/LOC126267215/LOC126298648/LOC126267652/LOC126282035/LOC126268068",15,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0007350","blastoderm segmentation","19/256","172/5278",0.11046511627907,2.27748001453488,3.84550259128544,0.000592193500550413,0.0152028692108516,0.0152028692108516,"LOC126295191/LOC126295087/LOC126294945/LOC126295040/LOC126295133/LOC126267038/LOC126278442/LOC126278128/LOC126291991/LOC126355051/LOC126294949/LOC126266672/LOC126273334/LOC126292145/LOC126294955/LOC126281663/LOC126278176/LOC126295425/LOC126356271",19,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0006576","biogenic amine metabolic process","5/256","16/5278",0.3125,6.44287109375,4.92252345135142,0.000725385203377764,0.0180310036268187,0.0180310036268187,"LOC126335036/LOC126271955/LOC126282517/LOC126284548/LOC126356204",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0009308","amine metabolic process","5/256","16/5278",0.3125,6.44287109375,4.92252345135142,0.000725385203377764,0.0180310036268187,0.0180310036268187,"LOC126335036/LOC126271955/LOC126282517/LOC126284548/LOC126356204",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0042133","GO:0042133","5/256","16/5278",0.3125,6.44287109375,4.92252345135142,0.000725385203377764,0.0180310036268187,0.0180310036268187,"LOC126339265/LOC126354995/LOC126271955/LOC126356585/LOC126356204",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0044106","GO:0044106","5/256","16/5278",0.3125,6.44287109375,4.92252345135142,0.000725385203377764,0.0180310036268187,0.0180310036268187,"LOC126335036/LOC126271955/LOC126282517/LOC126284548/LOC126356204",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0001745","compound eye morphogenesis","23/256","233/5278",0.0987124463519313,2.03517301502146,3.64867762157897,0.000807576101073252,0.0199159712485152,0.0199159712485152,"LOC126295191/LOC126295087/LOC126273192/LOC126294945/LOC126295040/LOC126356122/LOC126295133/LOC126365909/LOC126278442/LOC126278128/LOC126335350/LOC126291991/LOC126294949/LOC126266672/LOC126281598/LOC126298466/LOC126292145/LOC126294955/LOC126278393/LOC126281663/LOC126357770/LOC126272310/LOC126295425",23,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0007600","sensory perception","14/256","111/5278",0.126126126126126,2.60036599099099,3.84712898931556,0.000855517044001713,0.0209334326704169,0.0209334326704169,"LOC126270553/LOC126281483/LOC126345497/LOC126298335/LOC126356154/LOC126272139/LOC126322572/LOC126298861/LOC126297555/LOC126358740/LOC126284350/LOC126354364/LOC126272767/LOC126354206",14,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0032270","GO:0032270","23/256","237/5278",0.0970464135021097,2.00082410337553,3.55917019570144,0.00102171320120468,0.0248062460943648,0.0248062460943648,"LOC126295191/LOC126295087/LOC126294945/LOC126295040/LOC126278220/LOC126295133/LOC126353887/LOC126267226/LOC126278442/LOC126278128/LOC126291991/LOC126297745/LOC126272858/LOC126294949/LOC126354914/LOC126292145/LOC126294955/LOC126278232/LOC126281663/LOC126295425/LOC126334737/LOC126282035/LOC126281165",23,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0010033","GO:0010033","27/256","297/5278",0.0909090909090909,1.87428977272727,3.50147094923102,0.00103469541058402,0.0249282001996088,0.0249282001996088,"LOC126295191/LOC126295087/LOC126294945/LOC126353933/LOC126295040/LOC126272746/LOC126295133/LOC126267038/LOC126293326/LOC126278442/LOC126276001/LOC126278128/LOC126291991/LOC126355051/LOC126294949/LOC126266672/LOC126334930/LOC126292145/LOC126281483/LOC126294955/LOC126365747/LOC126355485/LOC126281663/LOC126282030/LOC126272310/LOC126295425/LOC126282035",27,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0070838","GO:0070838","8/256","44/5278",0.181818181818182,3.74857954545455,4.13326228136906,0.00106187898237637,0.025195492218203,0.025195492218203,"LOC126282259/LOC126279309/LOC126336038/LOC126365875/LOC126267806/LOC126272139/LOC126297555/LOC126272767",8,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0072511","GO:0072511","8/256","44/5278",0.181818181818182,3.74857954545455,4.13326228136906,0.00106187898237637,0.025195492218203,0.025195492218203,"LOC126282259/LOC126279309/LOC126336038/LOC126365875/LOC126267806/LOC126272139/LOC126297555/LOC126272767",8,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0009967","positive regulation of signal transduction","25/256","268/5278",0.0932835820895522,1.92324510261194,3.50219821412883,0.00110223762205636,0.0259564528742895,0.0259564528742895,"LOC126295191/LOC126295087/LOC126273192/LOC126294945/LOC126295040/LOC126295133/LOC126282434/LOC126278442/LOC126278128/LOC126291991/LOC126365865/LOC126355051/LOC126272858/LOC126294949/LOC126279309/LOC126354914/LOC126334930/LOC126292145/LOC126294955/LOC126355485/LOC126281663/LOC126267163/LOC126295425/LOC126298648/LOC126282035",25,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",742,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
