"foreground_set","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126281954","alcohol dehydrogenase class-3","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.3647247464475,2.79215933844294e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126281958","fructose-1,6-bisphosphatase 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.37081141966285,5.31175965474024e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126284898","fructose-bisphosphate aldolase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.66352709028333,1.17303274043337e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126297494","glucose-6-phosphate 1-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.38413773041172,3.00305620589176e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126297871","pyruvate dehydrogenase E1 component subunit beta, mitochondrial","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.08632285731617,0.000148908456350271
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126298672","phosphonopyruvate decarboxylase-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.14576682651675,0.000956048370510053
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126299542","transketolase","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.0242420106253,0.000752362470489799
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126323251","bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.74346605718364,0.000233386791664899
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126334596","probable aconitate hydratase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets","Average control",2.12578961193669,0.0135632998535692
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126334891","porphobilinogen deaminase","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.03103110194528,0.0427652082118388
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126335505","isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.35748613988231,2.60443555613489e-09
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126336122","NADP-dependent malic enzyme-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.4096398459002,4.75240175557166e-10
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126336244","acetyl-CoA acetyltransferase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.70587238674963,1.45258367656863e-17
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126336251","enoyl-CoA hydratase, mitochondrial-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.68270517033863,3.74621147984462e-07
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126349195","dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.09885259010062,0.0349122863528309
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126350022","alpha-aminoadipic semialdehyde dehydrogenase-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.0760283036318,0.000525784070834309
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126354574","phosphoenolpyruvate phosphomutase-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.22669560626491,0.00658012475897547
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126355885","pyridoxine/pyridoxamine 5'-phosphate oxidase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.99482209089926,0.008086730545911
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126355949","mitochondrial enolase superfamily member 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.27154996028647,2.37665488400364e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","27/260","137/3456",1.96321426299834e-06,7.48202769120478e-05,7.48202769120478e-05,27,"LOC126365941","cytoplasmic aconitate hydratase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43560342927448,2.65321979835367e-14
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126267350","glycine cleavage system H protein, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.06367326368541,0.0192423308843258
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126268218","isopentenyl-diphosphate Delta-isomerase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.39923892708506,1.3940119845647e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126272037","aspartate aminotransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.02749778313012,8.75446855424673e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126278697","ornithine decarboxylase 1-like","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.23167492746111,0.00105017761286138
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126281446","aldehyde dehydrogenase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.49819110159171,1.30251900098959e-06
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126281532","transaldolase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.77179390695898,3.54336447477083e-15
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126281672","D-aspartate oxidase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.49642633667361,0.000181539916064202
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126281954","alcohol dehydrogenase class-3","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.3647247464475,2.79215933844294e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126281958","fructose-1,6-bisphosphatase 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.37081141966285,5.31175965474024e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126284811","glucose dehydrogenase [FAD, quinone]-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.39357497208033,7.95851805589176e-09
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126284812","glucose dehydrogenase [FAD, quinone]-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.26987701625151,1.91449559037136e-11
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126284898","fructose-bisphosphate aldolase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.66352709028333,1.17303274043337e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126291591","UTP--glucose-1-phosphate uridylyltransferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.56720615785429,1.5084528198661e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126293404","aminomethyltransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.28346254478214,0.00889411731114794
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126297494","glucose-6-phosphate 1-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.38413773041172,3.00305620589176e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126297871","pyruvate dehydrogenase E1 component subunit beta, mitochondrial","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.08632285731617,0.000148908456350271
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126298104","aminoacylase-1A-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.06226329551259,0.0180617015262272
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126298221","L-threonine ammonia-lyase","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.41456627233725,0.0280980403179526
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126298672","phosphonopyruvate decarboxylase-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.14576682651675,0.000956048370510053
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126298865","GTP:AMP phosphotransferase AK3, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.92408109041134,2.97942930171062e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126299078","UDP-N-acetylhexosamine pyrophosphorylase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.2428017416964,0.00010335867658241
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126299542","transketolase","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.0242420106253,0.000752362470489799
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126329483","glucose dehydrogenase [FAD, quinone]-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.76609608461524,0.00121375242980436
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126334596","probable aconitate hydratase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets","Average control",2.12578961193669,0.0135632998535692
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126335505","isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.35748613988231,2.60443555613489e-09
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126336244","acetyl-CoA acetyltransferase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.70587238674963,1.45258367656863e-17
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126336251","enoyl-CoA hydratase, mitochondrial-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.68270517033863,3.74621147984462e-07
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126349195","dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.09885259010062,0.0349122863528309
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126350022","alpha-aminoadipic semialdehyde dehydrogenase-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.0760283036318,0.000525784070834309
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126354574","phosphoenolpyruvate phosphomutase-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.22669560626491,0.00658012475897547
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","31/260","174/3456",3.20082442448321e-06,0.000109788277759774,0.000109788277759774,31,"LOC126365941","cytoplasmic aconitate hydratase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43560342927448,2.65321979835367e-14
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00830","Retinol metabolism","10/260","24/3456",3.73452795138946e-06,0.000116449371575144,0.000116449371575144,10,"LOC126266939","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.96172010083739,0.0318642825516157
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00830","Retinol metabolism","10/260","24/3456",3.73452795138946e-06,0.000116449371575144,0.000116449371575144,10,"LOC126272831","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.03834218381793,9.34556240088431e-06
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00830","Retinol metabolism","10/260","24/3456",3.73452795138946e-06,0.000116449371575144,0.000116449371575144,10,"LOC126272926","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.4863053203802,0.00295989405924728
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00830","Retinol metabolism","10/260","24/3456",3.73452795138946e-06,0.000116449371575144,0.000116449371575144,10,"LOC126272928","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.25705843217751,0.0122121280453716
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00830","Retinol metabolism","10/260","24/3456",3.73452795138946e-06,0.000116449371575144,0.000116449371575144,10,"LOC126281562","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.38782890369349,3.78583820764714e-09
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00830","Retinol metabolism","10/260","24/3456",3.73452795138946e-06,0.000116449371575144,0.000116449371575144,10,"LOC126281954","alcohol dehydrogenase class-3","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.3647247464475,2.79215933844294e-08
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00830","Retinol metabolism","10/260","24/3456",3.73452795138946e-06,0.000116449371575144,0.000116449371575144,10,"LOC126336625","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.11319359875358,2.62134798120712e-07
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00830","Retinol metabolism","10/260","24/3456",3.73452795138946e-06,0.000116449371575144,0.000116449371575144,10,"LOC126336627","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",2.0686583912327,0.00691426834221871
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00830","Retinol metabolism","10/260","24/3456",3.73452795138946e-06,0.000116449371575144,0.000116449371575144,10,"LOC126336628","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.52770989936731,0.0116996631994891
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00830","Retinol metabolism","10/260","24/3456",3.73452795138946e-06,0.000116449371575144,0.000116449371575144,10,"LOC126341237","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.96787523034327,0.00134241665768644
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00140","Steroid hormone biosynthesis","9/260","22/3456",1.4012031439379e-05,0.000400510565308916,0.000400510565308916,9,"LOC126266939","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.96172010083739,0.0318642825516157
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00140","Steroid hormone biosynthesis","9/260","22/3456",1.4012031439379e-05,0.000400510565308916,0.000400510565308916,9,"LOC126272831","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.03834218381793,9.34556240088431e-06
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00140","Steroid hormone biosynthesis","9/260","22/3456",1.4012031439379e-05,0.000400510565308916,0.000400510565308916,9,"LOC126272926","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.4863053203802,0.00295989405924728
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00140","Steroid hormone biosynthesis","9/260","22/3456",1.4012031439379e-05,0.000400510565308916,0.000400510565308916,9,"LOC126272928","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.25705843217751,0.0122121280453716
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00140","Steroid hormone biosynthesis","9/260","22/3456",1.4012031439379e-05,0.000400510565308916,0.000400510565308916,9,"LOC126281562","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.38782890369349,3.78583820764714e-09
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00140","Steroid hormone biosynthesis","9/260","22/3456",1.4012031439379e-05,0.000400510565308916,0.000400510565308916,9,"LOC126336625","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.11319359875358,2.62134798120712e-07
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00140","Steroid hormone biosynthesis","9/260","22/3456",1.4012031439379e-05,0.000400510565308916,0.000400510565308916,9,"LOC126336627","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",2.0686583912327,0.00691426834221871
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00140","Steroid hormone biosynthesis","9/260","22/3456",1.4012031439379e-05,0.000400510565308916,0.000400510565308916,9,"LOC126336628","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.52770989936731,0.0116996631994891
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00140","Steroid hormone biosynthesis","9/260","22/3456",1.4012031439379e-05,0.000400510565308916,0.000400510565308916,9,"LOC126341237","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.96787523034327,0.00134241665768644
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00981","Insect hormone biosynthesis","8/260","18/3456",2.07823177173126e-05,0.000548333459772172,0.000548333459772172,8,"LOC126268026","juvenile hormone esterase-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.11711559688043,0.0107309562572793
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00981","Insect hormone biosynthesis","8/260","18/3456",2.07823177173126e-05,0.000548333459772172,0.000548333459772172,8,"LOC126281446","aldehyde dehydrogenase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.49819110159171,1.30251900098959e-06
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00981","Insect hormone biosynthesis","8/260","18/3456",2.07823177173126e-05,0.000548333459772172,0.000548333459772172,8,"LOC126293679","juvenile hormone epoxide hydrolase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.74546001416418,1.87408534579398e-05
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00981","Insect hormone biosynthesis","8/260","18/3456",2.07823177173126e-05,0.000548333459772172,0.000548333459772172,8,"LOC126299150","ecdysone 20-monooxygenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.39454505907055,1.4241867996273e-05
