"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","expression_cluster","n_cluster_genes","ontology"
"GO:0043232","intracellular membraneless organelle","37/271","54/633",0.685185185185185,1.60045100451005,3.98863295399288,6.19292581827569e-05,0.00426427177772698,0.00426427177772698,"LOC126356182/LOC126336566/LOC126284632/LOC126361620/LOC126267242/LOC126335481/LOC126273149/LOC126284413/LOC126298067/LOC126354268/LOC126272512/LOC126285437/LOC126365911/LOC126284276/LOC126282371/LOC126293382/LOC126334907/LOC126298797/LOC126278341/LOC126267997/LOC126282271/LOC126278346/LOC126281396/LOC126322385/LOC126362079/LOC126334733/LOC126320492/LOC126336809/LOC126266967/LOC126279072/LOC126334614/LOC126359832/LOC126347975/LOC126272743/LOC126272375/LOC126334948/LOC126266746",37,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Cellular component"
"GO:0005759","mitochondrial matrix","15/271","17/633",0.88235294117647,2.06099413935316,3.83385769665262,0.000120657881485291,0.00726963735948879,0.00726963735948879,"LOC126349195/LOC126352958/LOC126299043/LOC126349792/LOC126298865/LOC126299549/LOC126272512/LOC126281446/LOC126293382/LOC126281396/LOC126334959/LOC126298770/LOC126334733/LOC126336251/LOC126272037",15,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Cellular component"
"GO:0000775","chromosome, centromeric region","10/271","10/633",1,2.33579335793358,3.68115543443744,0.000187807270293559,0.00905231042814953,0.00905231042814953,"LOC126336566/LOC126284276/LOC126334907/LOC126278341/LOC126278346/LOC126266967/LOC126279072/LOC126347975/LOC126272743/LOC126266746",10,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Cellular component"
"GO:0051233","spindle midzone","10/271","10/633",1,2.33579335793358,3.68115543443744,0.000187807270293559,0.00905231042814953,0.00905231042814953,"LOC126336566/LOC126267242/LOC126334907/LOC126278341/LOC126278346/LOC126279072/LOC126334614/LOC126347975/LOC126272743/LOC126266746",10,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Cellular component"
"GO:0005819","spindle","14/271","16/633",0.875,2.04381918819188,3.65621381004463,0.000257185097952277,0.0102764247383125,0.0102764247383125,"LOC126336566/LOC126267242/LOC126284413/LOC126285437/LOC126284276/LOC126282371/LOC126334907/LOC126278341/LOC126278346/LOC126279072/LOC126334614/LOC126347975/LOC126272743/LOC126266746",14,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Cellular component"
"GO:0098687","chromosomal region","12/271","13/633",0.923076923076923,2.15611694578484,3.64138415095402,0.000262951393718923,0.0102764247383125,0.0102764247383125,"LOC126336566/LOC126354268/LOC126284276/LOC126334907/LOC126278341/LOC126282271/LOC126278346/LOC126266967/LOC126279072/LOC126347975/LOC126272743/LOC126266746",12,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Cellular component"
"GO:0005856","cytoskeleton","19/271","25/633",0.76,1.77520295202952,3.41918446710016,0.000630022544450019,0.0178629921426417,0.0178629921426417,"LOC126336566/LOC126267242/LOC126273149/LOC126284413/LOC126298067/LOC126285437/LOC126284276/LOC126282371/LOC126334907/LOC126278341/LOC126267997/LOC126278346/LOC126322385/LOC126336809/LOC126279072/LOC126334614/LOC126347975/LOC126272743/LOC126266746",19,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Cellular component"
"GO:0015630","microtubule cytoskeleton","17/271","22/633",0.772727272727273,1.80493123113049,3.32229668486575,0.000910278475717813,0.0248351448280747,0.0248351448280747,"LOC126336566/LOC126267242/LOC126273149/LOC126284413/LOC126285437/LOC126284276/LOC126282371/LOC126334907/LOC126278341/LOC126267997/LOC126278346/LOC126322385/LOC126279072/LOC126334614/LOC126347975/LOC126272743/LOC126266746",17,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Cellular component"
"GO:0000776","kinetochore","8/271","8/633",1,2.33579335793358,3.28725325284492,0.00106296745442324,0.027447338198143,0.027447338198143,"LOC126336566/LOC126284276/LOC126334907/LOC126278341/LOC126278346/LOC126266967/LOC126347975/LOC126266746",8,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Cellular component"
"GO:0005214","structural constituent of chitin-based cuticle","10/271","10/633",1,2.33579335793358,3.68115543443744,0.000187807270293559,0.00905231042814953,0.00905231042814953,"LOC126284491/LOC126284087/LOC126336597/LOC126284577/LOC126284425/LOC126284250/LOC126282270/LOC126336602/LOC126284845/LOC126284086",10,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Molecular function"
"GO:0042302","structural constituent of cuticle","10/271","10/633",1,2.33579335793358,3.68115543443744,0.000187807270293559,0.00905231042814953,0.00905231042814953,"LOC126284491/LOC126284087/LOC126336597/LOC126284577/LOC126284425/LOC126284250/LOC126282270/LOC126336602/LOC126284845/LOC126284086",10,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Molecular function"
"GO:0016491","oxidoreductase activity","32/271","47/633",0.680851063829787,1.59032739263563,3.63648630439486,0.000254471153455252,0.0102764247383125,0.0102764247383125,"LOC126354904/LOC126281954/LOC126336714/LOC126269845/LOC126299043/LOC126266657/LOC126267953/LOC126272888/LOC126305900/LOC126266827/LOC126333165/LOC126299150/LOC126297494/LOC126335505/LOC126336866/LOC126281446/LOC126267222/LOC126281672/LOC126297871/LOC126355885/LOC126334959/LOC126354620/LOC126298770/LOC126297511/LOC126335256/LOC126323251/LOC126320178/LOC126285375/LOC126353777/LOC126266828/LOC126277880/LOC126336122",32,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Molecular function"
"GO:0005198","structural molecule activity","15/271","18/633",0.833333333333333,1.94649446494465,3.52213236031185,0.000443432453316602,0.0146977690792282,0.0146977690792282,"LOC126284491/LOC126284087/LOC126336597/LOC126284577/LOC126284425/LOC126272512/LOC126284250/LOC126293382/LOC126362173/LOC126334733/LOC126282270/LOC126336602/LOC126284845/LOC126266642/LOC126284086",15,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Molecular function"
"GO:0008010","structural constituent of chitin-based larval cuticle","9/271","9/633",1,2.33579335793358,3.48945127838758,0.0004472967048213,0.0146977690792282,0.0146977690792282,"LOC126284491/LOC126284087/LOC126336597/LOC126284577/LOC126284425/LOC126284250/LOC126336602/LOC126284845/LOC126284086",9,"GO","All fat body DEGs in heatmap",271,633,"DEG cluster 1",918,"Molecular function"
"GO:0009605","response to external stimulus","66/345","81/633",0.814814814814815,1.49500805152979,5.2174353499438,5.84226526323999e-08,8.44791557064502e-05,8.44791557064502e-05,"LOC126272253/LOC126355358/LOC126322572/LOC126334957/LOC126272362/LOC126334930/LOC126267038/LOC126282030/LOC126282193/LOC126356271/LOC126268068/LOC126272787/LOC126293741/LOC126278673/LOC126345497/LOC126336373/LOC126267652/LOC126293557/LOC126365918/LOC126273010/LOC126273024/LOC126335152/LOC126298466/LOC126365909/LOC126271975/LOC126272321/LOC126267061/LOC126354992/LOC126366011/LOC126273032/LOC126271955/LOC126267216/LOC126280991/LOC126293178/LOC126343175/LOC126298648/LOC126356364/LOC126267217/LOC126267163/LOC126272718/LOC126267343/LOC126365745/LOC126355485/LOC126298058/LOC126278442/LOC126335036/LOC126272139/LOC126267876/LOC126361237/LOC126267215/LOC126282035/LOC126281330/LOC126293181/LOC126356154/LOC126354364/LOC126349907/LOC126281662/LOC126293269/LOC126285462/LOC126272361/LOC126278180/LOC126297857/LOC126272884/LOC126293695/LOC126272767/LOC126269416",66,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0050896","response to stimulus","146/345","212/633",0.688679245283019,1.26357670221493,5.14642615171336,1.57812117858377e-07,0.000114098161211607,0.000114098161211607,"LOC126272253/LOC126355358/LOC126335547/LOC126322572/LOC126295087/LOC126272997/LOC126266672/LOC126334957/LOC126267409/LOC126272362/LOC126297705/LOC126295133/LOC126334930/LOC126281598/LOC126272608/LOC126355933/LOC126267038/LOC126282030/LOC126272858/LOC126269368/LOC126353933/LOC126282193/LOC126335546/LOC126356271/LOC126354018/LOC126355051/LOC126334818/LOC126268068/LOC126272787/LOC126281483/LOC126273334/LOC126294955/LOC126285413/LOC126293741/LOC126336648/LOC126278673/LOC126345497/LOC126365747/LOC126336373/LOC126278890/LOC126336772/LOC126267652/LOC126281663/LOC126293557/LOC126365918/LOC126346622/LOC126273010/LOC126284679/LOC126293373/LOC126273024/LOC126335152/LOC126299185/LOC126298466/LOC126267869/LOC126292145/LOC126365909/LOC126335545/LOC126271975/LOC126335544/LOC126269352/LOC126272321/LOC126267061/LOC126354992/LOC126366011/LOC126346606/LOC126273032/LOC126357744/LOC126324336/LOC126284941/LOC126297635/LOC126293326/LOC126299506/LOC126282434/LOC126271955/LOC126267216/LOC126299155/LOC126336036/LOC126280991/LOC126293178/LOC126271496/LOC126343175/LOC126298648/LOC126358740/LOC126278953/LOC126282259/LOC126295191/LOC126268164/LOC126356364/LOC126354017/LOC126272310/LOC126291991/LOC126267217/LOC126335001/LOC126271434/LOC126267163/LOC126272718/LOC126267343/LOC126282112/LOC126365745/LOC126295040/LOC126268138/LOC126294945/LOC126278128/LOC126268133/LOC126355485/LOC126298058/LOC126354995/LOC126276001/LOC126278442/LOC126335036/LOC126278382/LOC126357156/LOC126294949/LOC126298297/LOC126272139/LOC126267876/LOC126361237/LOC126281165/LOC126335350/LOC126295201/LOC126267215/LOC126282035/LOC126346580/LOC126281330/LOC126284041/LOC126293181/LOC126356154/LOC126272905/LOC126354364/LOC126354358/LOC126272746/LOC126273193/LOC126349907/LOC126281662/LOC126293269/LOC126285462/LOC126272361/LOC126267226/LOC126278180/LOC126297857/LOC126272884/LOC126293695/LOC126295425/LOC126339265/LOC126272767/LOC126269416",146,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0009057","macromolecule catabolic process","39/345","44/633",0.886363636363636,1.62628458498024,4.70990617790194,6.11425317612769e-07,0.000294707003089355,0.000294707003089355,"LOC126291884/LOC126295087/LOC126295133/LOC126268068/LOC126267477/LOC126294955/LOC126293188/LOC126267652/LOC126281663/LOC126365918/LOC126346622/LOC126298861/LOC126353887/LOC126292145/LOC126346362/LOC126346021/LOC126267061/LOC126297745/LOC126346606/LOC126267216/LOC126295191/LOC126291991/LOC126267478/LOC126267217/LOC126267343/LOC126295040/LOC126294945/LOC126278128/LOC126267519/LOC126278279/LOC126294949/LOC126295201/LOC126267215/LOC126354914/LOC126346580/LOC126356122/LOC126285462/LOC126354672/LOC126295425",39,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0042221","response to chemical","65/345","88/633",0.738636363636364,1.3552371541502,3.92765479208834,4.96946231862151e-05,0.0091234273611694,0.0091234273611694,"LOC126355358/LOC126295087/LOC126266672/LOC126334957/LOC126267409/LOC126297705/LOC126295133/LOC126334930/LOC126272608/LOC126267038/LOC126282030/LOC126353933/LOC126282193/LOC126354018/LOC126355051/LOC126281483/LOC126294955/LOC126285413/LOC126345497/LOC126365747/LOC126281663/LOC126293557/LOC126284679/LOC126335152/LOC126298466/LOC126267869/LOC126292145/LOC126365909/LOC126272321/LOC126366011/LOC126293326/LOC126299155/LOC126336036/LOC126280991/LOC126343175/LOC126298648/LOC126358740/LOC126278953/LOC126282259/LOC126295191/LOC126354017/LOC126272310/LOC126291991/LOC126295040/LOC126294945/LOC126278128/LOC126268133/LOC126355485/LOC126276001/LOC126278442/LOC126294949/LOC126361237/LOC126295201/LOC126282035/LOC126281330/LOC126284041/LOC126356154/LOC126354364/LOC126272746/LOC126349907/LOC126281662/LOC126293269/LOC126295425/LOC126272767/LOC126269416",65,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0009607","response to biotic stimulus","32/345","38/633",0.842105263157895,1.54508009153318,3.79022924638212,7.44807364110184e-05,0.0091234273611694,0.0091234273611694,"LOC126272253/LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126272787/LOC126278673/LOC126336373/LOC126267652/LOC126365918/LOC126273010/LOC126273024/LOC126271975/LOC126267061/LOC126273032/LOC126267216/LOC126293178/LOC126343175/LOC126298648/LOC126267217/LOC126267163/LOC126267343/LOC126335036/LOC126267876/LOC126267215/LOC126282035/LOC126293181/LOC126293269/LOC126285462/LOC126272361/LOC126297857/LOC126269416",32,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0043207","response to external biotic stimulus","32/345","38/633",0.842105263157895,1.54508009153318,3.79022924638212,7.44807364110184e-05,0.0091234273611694,0.0091234273611694,"LOC126272253/LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126272787/LOC126278673/LOC126336373/LOC126267652/LOC126365918/LOC126273010/LOC126273024/LOC126271975/LOC126267061/LOC126273032/LOC126267216/LOC126293178/LOC126343175/LOC126298648/LOC126267217/LOC126267163/LOC126267343/LOC126335036/LOC126267876/LOC126267215/LOC126282035/LOC126293181/LOC126293269/LOC126285462/LOC126272361/LOC126297857/LOC126269416",32,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0051707","response to other organism","32/345","38/633",0.842105263157895,1.54508009153318,3.79022924638212,7.44807364110184e-05,0.0091234273611694,0.0091234273611694,"LOC126272253/LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126272787/LOC126278673/LOC126336373/LOC126267652/LOC126365918/LOC126273010/LOC126273024/LOC126271975/LOC126267061/LOC126273032/LOC126267216/LOC126293178/LOC126343175/LOC126298648/LOC126267217/LOC126267163/LOC126267343/LOC126335036/LOC126267876/LOC126267215/LOC126282035/LOC126293181/LOC126293269/LOC126285462/LOC126272361/LOC126297857/LOC126269416",32,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0034220","monoatomic ion transmembrane transport","44/345","56/633",0.785714285714286,1.4416149068323,3.78548626205994,8.519896672803e-05,0.0091234273611694,0.0091234273611694,"LOC126354582/LOC126266590/LOC126267409/LOC126297555/LOC126355303/LOC126355940/LOC126269368/LOC126355684/LOC126285413/LOC126278890/LOC126336638/LOC126354562/LOC126278232/LOC126335539/LOC126336038/LOC126354788/LOC126269352/LOC126298679/LOC126366011/LOC126299447/LOC126324336/LOC126353927/LOC126337983/LOC126284897/LOC126267806/LOC126365875/LOC126358740/LOC126282259/LOC126279309/LOC126272718/LOC126353931/LOC126356316/LOC126336688/LOC126298058/LOC126268194/LOC126272139/LOC126355846/LOC126356631/LOC126354186/LOC126356065/LOC126279835/LOC126355939/LOC126272884/LOC126272767",44,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0006952","defense response","27/345","31/633",0.870967741935484,1.59803646563815,3.73406703496453,8.83319384898835e-05,0.0091234273611694,0.0091234273611694,"LOC126272253/LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126278673/LOC126336373/LOC126267652/LOC126365918/LOC126271975/LOC126267061/LOC126299506/LOC126267216/LOC126293178/LOC126298648/LOC126267217/LOC126267163/LOC126267343/LOC126335036/LOC126267876/LOC126267215/LOC126282035/LOC126293181/LOC126285462/LOC126272361/LOC126297857/LOC126269416",27,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0080134","regulation of response to stress","27/345","31/633",0.870967741935484,1.59803646563815,3.73406703496453,8.83319384898835e-05,0.0091234273611694,0.0091234273611694,"LOC126335547/LOC126295087/LOC126295133/LOC126267038/LOC126282030/LOC126335546/LOC126294955/LOC126281663/LOC126278893/LOC126278232/LOC126292145/LOC126335545/LOC126335544/LOC126298648/LOC126295191/LOC126291991/LOC126267163/LOC126267343/LOC126295040/LOC126294945/LOC126278128/LOC126294949/LOC126295201/LOC126285462/LOC126281178/LOC126267226/LOC126295425",27,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0051049","regulation of transport","29/345","34/633",0.852941176470588,1.56496163682864,3.70353837120303,0.000106141398274539,0.0102320307936655,0.0102320307936655,"LOC126295087/LOC126272997/LOC126334957/LOC126297555/LOC126295133/LOC126281204/LOC126294955/LOC126355430/LOC126281663/LOC126292145/LOC126354992/LOC126356321/LOC126295191/LOC126278032/LOC126291991/LOC126279309/LOC126271991/LOC126295040/LOC126294945/LOC126278128/LOC126299332/LOC126298058/LOC126278382/LOC126294949/LOC126295201/LOC126335605/LOC126281662/LOC126291470/LOC126295425",29,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0032879","regulation of localization","35/345","43/633",0.813953488372093,1.49342770475228,3.66524993883516,0.000135458099915394,0.0105046212741955,0.0105046212741955,"LOC126295087/LOC126272997/LOC126266672/LOC126334957/LOC126297555/LOC126295133/LOC126281204/LOC126294955/LOC126285413/LOC126355430/LOC126281663/LOC126267869/LOC126292145/LOC126354992/LOC126266959/LOC126356321/LOC126282259/LOC126295191/LOC126278032/LOC126291991/LOC126279309/LOC126271991/LOC126365745/LOC126295040/LOC126294945/LOC126278128/LOC126299332/LOC126298058/LOC126278382/LOC126294949/LOC126295201/LOC126335605/LOC126281662/LOC126291470/LOC126295425",35,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0051051","negative regulation of transport","18/345","19/633",0.947368421052632,1.73821510297483,3.57311820603158,0.000138027527115985,0.0105046212741955,0.0105046212741955,"LOC126295087/LOC126272997/LOC126295133/LOC126294955/LOC126281663/LOC126292145/LOC126356321/LOC126295191/LOC126291991/LOC126271991/LOC126295040/LOC126294945/LOC126278128/LOC126278382/LOC126294949/LOC126295201/LOC126335605/LOC126295425",18,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0055085","transmembrane transport","56/345","76/633",0.736842105263158,1.35194508009153,3.57705765240344,0.000211364602730639,0.013955216223149,0.013955216223149,"LOC126354582/LOC126266590/LOC126267409/LOC126297555/LOC126355303/LOC126355940/LOC126269368/LOC126354018/LOC126334955/LOC126356304/LOC126355684/LOC126285413/LOC126278946/LOC126278890/LOC126336638/LOC126354570/LOC126354562/LOC126278232/LOC126335539/LOC126336038/LOC126354788/LOC126269352/LOC126298679/LOC126366011/LOC126336375/LOC126299447/LOC126357744/LOC126324336/LOC126353927/LOC126337983/LOC126284897/LOC126267806/LOC126365875/LOC126358740/LOC126282259/LOC126354017/LOC126334835/LOC126279309/LOC126298824/LOC126272718/LOC126353931/LOC126356316/LOC126336688/LOC126298058/LOC126268194/LOC126272139/LOC126355846/LOC126356631/LOC126278191/LOC126354186/LOC126356065/LOC126279835/LOC126355939/LOC126272884/LOC126278467/LOC126272767",56,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0009056","catabolic process","61/345","84/633",0.726190476190476,1.3324016563147,3.57757290526488,0.000212320025525089,0.013955216223149,0.013955216223149,"LOC126269625/LOC126291884/LOC126295087/LOC126269996/LOC126272362/LOC126282517/LOC126295133/LOC126334613/LOC126268068/LOC126267477/LOC126294955/LOC126293188/LOC126365747/LOC126267652/LOC126281663/LOC126365918/LOC126346622/LOC126298861/LOC126353887/LOC126292145/LOC126346362/LOC126271975/LOC126346021/LOC126267061/LOC126297745/LOC126346606/LOC126295101/LOC126267216/LOC126280991/LOC126278953/LOC126295191/LOC126353854/LOC126291991/LOC126267478/LOC126267217/LOC126270657/LOC126267343/LOC126295040/LOC126294945/LOC126278128/LOC126355485/LOC126298058/LOC126267519/LOC126354995/LOC126365957/LOC126278279/LOC126294949/LOC126272139/LOC126267876/LOC126266748/LOC126295201/LOC126267215/LOC126354914/LOC126346580/LOC126272746/LOC126356122/LOC126285462/LOC126354672/LOC126272361/LOC126293695/LOC126295425",61,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0007154","cell communication","73/345","104/633",0.701923076923077,1.2878762541806,3.51209714053705,0.000276900741458752,0.0148295730425687,0.0148295730425687,"LOC126272253/LOC126266672/LOC126334930/LOC126281598/LOC126355933/LOC126267038/LOC126282030/LOC126272858/LOC126269368/LOC126356271/LOC126355051/LOC126334818/LOC126281204/LOC126273334/LOC126365773/LOC126336648/LOC126272038/LOC126365747/LOC126278890/LOC126336772/LOC126293373/LOC126298466/LOC126267869/LOC126365909/LOC126336038/LOC126269352/LOC126276893/LOC126354992/LOC126366011/LOC126324336/LOC126297635/LOC126299506/LOC126282434/LOC126299155/LOC126280991/LOC126356321/LOC126271496/LOC126298648/LOC126268164/LOC126278032/LOC126356364/LOC126335001/LOC126271434/LOC126267163/LOC126272718/LOC126267343/LOC126282112/LOC126268138/LOC126355485/LOC126298058/LOC126276001/LOC126278442/LOC126278382/LOC126272139/LOC126361237/LOC126281165/LOC126335350/LOC126282035/LOC126281330/LOC126284041/LOC126272905/LOC126354364/LOC126354358/LOC126272746/LOC126273193/LOC126281662/LOC126285462/LOC126267226/LOC126278180/LOC126291470/LOC126293695/LOC126356585/LOC126339265",73,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0010647","positive regulation of cell communication","33/345","41/633",0.804878048780488,1.47677624602333,3.45237153857986,0.00032800938307768,0.0157282804423931,0.0157282804423931,"LOC126355358/LOC126295087/LOC126334957/LOC126295133/LOC126334930/LOC126272858/LOC126355051/LOC126294955/LOC126355430/LOC126281663/LOC126293373/LOC126292145/LOC126273192/LOC126282434/LOC126298648/LOC126295191/LOC126291991/LOC126335001/LOC126279309/LOC126267163/LOC126295040/LOC126294945/LOC126295469/LOC126278128/LOC126355485/LOC126278442/LOC126294949/LOC126295201/LOC126354914/LOC126282035/LOC126281178/LOC126365865/LOC126295425",33,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0023056","positive regulation of signaling","33/345","41/633",0.804878048780488,1.47677624602333,3.45237153857986,0.00032800938307768,0.0157282804423931,0.0157282804423931,"LOC126355358/LOC126295087/LOC126334957/LOC126295133/LOC126334930/LOC126272858/LOC126355051/LOC126294955/LOC126355430/LOC126281663/LOC126293373/LOC126292145/LOC126273192/LOC126282434/LOC126298648/LOC126295191/LOC126291991/LOC126335001/LOC126279309/LOC126267163/LOC126295040/LOC126294945/LOC126295469/LOC126278128/LOC126355485/LOC126278442/LOC126294949/LOC126295201/LOC126354914/LOC126282035/LOC126281178/LOC126365865/LOC126295425",33,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0006026","aminoglycan catabolic process","13/345","13/633",1,1.83478260869565,3.32599097845737,0.000337189967990447,0.0157282804423931,0.0157282804423931,"LOC126268068/LOC126267652/LOC126365918/LOC126346622/LOC126267061/LOC126346606/LOC126267216/LOC126267217/LOC126267343/LOC126278279/LOC126267215/LOC126346580/LOC126285462",13,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0009617","response to bacterium","24/345","28/633",0.857142857142857,1.57267080745342,3.38983232043806,0.000395180725016724,0.0170928084685121,0.0170928084685121,"LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126278673/LOC126336373/LOC126267652/LOC126365918/LOC126273010/LOC126271975/LOC126267061/LOC126267216/LOC126293178/LOC126298648/LOC126267217/LOC126267163/LOC126267343/LOC126335036/LOC126267876/LOC126267215/LOC126293181/LOC126285462/LOC126272361/LOC126297857",24,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0030162","regulation of proteolysis","24/345","28/633",0.857142857142857,1.57267080745342,3.38983232043806,0.000395180725016724,0.0170928084685121,0.0170928084685121,"LOC126272253/LOC126335547/LOC126295087/LOC126295133/LOC126282193/LOC126335546/LOC126294955/LOC126281663/LOC126292145/LOC126335545/LOC126335544/LOC126297745/LOC126295191/LOC126291991/LOC126278220/LOC126295040/LOC126294945/LOC126278128/LOC126294949/LOC126295201/LOC126354914/LOC126281178/LOC126267226/LOC126295425",24,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0098655","monoatomic cation transmembrane transport","19/345","21/633",0.904761904761905,1.66004140786749,3.36416246587919,0.000401905593312179,0.0170928084685121,0.0170928084685121,"LOC126266590/LOC126297555/LOC126355303/LOC126335539/LOC126336038/LOC126324336/LOC126337983/LOC126267806/LOC126365875/LOC126282259/LOC126279309/LOC126272718/LOC126356316/LOC126298058/LOC126272139/LOC126355846/LOC126356631/LOC126354186/LOC126272767",19,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:1902531","regulation of intracellular signal transduction","28/345","34/633",0.823529411764706,1.51099744245524,3.34978255575539,0.000483151970912687,0.0187101863997742,0.0187101863997742,"LOC126295087/LOC126272997/LOC126295133/LOC126334930/LOC126281598/LOC126272858/LOC126294955/LOC126281663/LOC126293373/LOC126292145/LOC126297745/LOC126272618/LOC126295191/LOC126291991/LOC126279309/LOC126267343/LOC126295040/LOC126294945/LOC126295469/LOC126278128/LOC126355485/LOC126278442/LOC126365849/LOC126294949/LOC126295201/LOC126282035/LOC126281178/LOC126295425",28,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0048584","positive regulation of response to stimulus","34/345","43/633",0.790697674418605,1.45075834175935,3.34829594822278,0.000498589937261753,0.0187101863997742,0.0187101863997742,"LOC126355358/LOC126295087/LOC126295133/LOC126334930/LOC126282030/LOC126272858/LOC126355051/LOC126294955/LOC126281663/LOC126293373/LOC126278232/LOC126292145/LOC126273192/LOC126282434/LOC126298648/LOC126295191/LOC126291991/LOC126335001/LOC126279309/LOC126267163/LOC126295040/LOC126294945/LOC126295469/LOC126278128/LOC126355485/LOC126278442/LOC126294949/LOC126295201/LOC126354914/LOC126282035/LOC126285462/LOC126281178/LOC126365865/LOC126295425",34,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:1902533","positive regulation of intracellular signal transduction","21/345","24/633",0.875,1.6054347826087,3.30701515510532,0.000537848245364679,0.0187101863997742,0.0187101863997742,"LOC126295087/LOC126295133/LOC126334930/LOC126272858/LOC126294955/LOC126281663/LOC126293373/LOC126292145/LOC126295191/LOC126291991/LOC126279309/LOC126295040/LOC126294945/LOC126295469/LOC126278128/LOC126355485/LOC126294949/LOC126295201/LOC126282035/LOC126281178/LOC126295425",21,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
"GO:0048583","regulation of response to stimulus","55/345","76/633",0.723684210526316,1.32780320366133,3.33168731278799,0.000543449397503815,0.0187101863997742,0.0187101863997742,"LOC126355358/LOC126335547/LOC126295087/LOC126272997/LOC126295133/LOC126334930/LOC126281598/LOC126267038/LOC126282030/LOC126272858/LOC126335546/LOC126355051/LOC126273334/LOC126294955/LOC126281663/LOC126278893/LOC126293373/LOC126278232/LOC126292145/LOC126335545/LOC126335544/LOC126366011/LOC126297745/LOC126273192/LOC126282434/LOC126272618/LOC126298648/LOC126295191/LOC126291991/LOC126335001/LOC126279309/LOC126267163/LOC126267343/LOC126295040/LOC126294945/LOC126295469/LOC126278128/LOC126268133/LOC126355485/LOC126278442/LOC126365849/LOC126294949/LOC126281165/LOC126335350/LOC126295201/LOC126354914/LOC126282035/LOC126354358/LOC126335605/LOC126281662/LOC126285462/LOC126281178/LOC126267226/LOC126365865/LOC126295425",55,"GO","All fat body DEGs in heatmap",345,633,"DEG cluster 3+4",996,"Biological process"
