"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"LOC126298507",144.553301193438,0.28338836849244,0.698934132530783,0.193445568415427,0.907807629865982,0.999781581310749,FALSE
"LOC126298510",137.122863375695,-0.0947067793866768,0.372855389493362,0.749325094638721,0.687521245537174,0.999781581310749,FALSE
"LOC126298512",110.423655632425,-0.0975538980737288,0.314619718497684,0.0989086609690162,0.951748623042428,0.999781581310749,FALSE
"LOC126298513",103.654561275859,0.11244267416532,0.228540720129263,0.241113408737078,0.886426821647072,0.999781581310749,FALSE
"LOC126298515",300.376045857764,-0.31748974309216,0.506861327957838,0.500051087662314,0.778780889769774,0.999781581310749,FALSE
"LOC126298517",4.03724195906721,1.8083780926525,0.97925042077579,4.50178203400665,0.105305353887036,0.999781581310749,FALSE
"LOC126298518",74.0121723860826,-0.14674293203103,0.255462906745977,2.11589377249851,0.347167854221702,0.999781581310749,FALSE
"LOC126298519",52.9668203723845,-0.254598358757195,0.331667065829102,0.622220829938897,0.732632977755378,0.999781581310749,FALSE
"LOC126298520",95.669057679864,-0.0878343406309501,0.398580457160856,2.46296532170561,0.291859528030579,0.999781581310749,FALSE
"LOC126298522",21.3611492077555,-4.59266648930649,1.60233126363018,9.18674744971071,0.0101186631378149,0.921742340671335,FALSE
"LOC126298523",327.818140053827,0.228636164113951,0.154059448179656,2.20088481887535,0.3327238509601,0.999781581310749,FALSE
"LOC126298524",413.675701123247,0.0214164428314431,0.301965458257308,0.604979147599352,0.738976192932601,0.999781581310749,FALSE
"LOC126298525",58.2971992058148,0.232085635193154,0.196909967328795,1.45214773783323,0.483804747015475,0.999781581310749,FALSE
"LOC126298527",831.496860884861,0.0291426172605838,0.259547030010671,0.375393604812643,0.82886597930862,0.999781581310749,FALSE
"LOC126298530",8.05010810391241,-1.25032428961673,1.04976832831752,2.07587445697004,0.354184530705369,0.999781581310749,FALSE
"LOC126298531",111.996922173793,0.126559244289776,0.862983124885614,0.53382711833126,0.76573925974517,0.999781581310749,FALSE
"LOC126298532",78.9567842211072,0.0543753727428776,0.305471324652614,0.827573805678412,0.661141823701134,0.999781581310749,FALSE
"LOC126298534",60.4678013591097,-0.0069435466938267,0.285726268344594,0.290817397462092,0.864668831831728,0.999781581310749,FALSE
"LOC126298535",21.5437713817596,0.222425706833871,0.39956603807784,0.378001048105887,0.827786072890892,0.999781581310749,FALSE
"LOC126298544",3.91737086016198,-2.54154055860604,2.24608944238012,1.59684964157188,0.450037295489743,0.999781581310749,FALSE
"LOC126298546",58.7015974515547,-0.279986682746418,0.500527776549085,0.313917877567349,0.854739154726474,0.999781581310749,FALSE
"LOC126298547",216.433183811668,-0.13907253506856,0.272517227694393,0.446682615339569,0.79984181055754,0.999781581310749,FALSE
