"gene_id","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","phase_class","n_context_families","single_context","DEG_context","Description","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction","heatmap_row_order"
"LOC126334943",1,"infection_diet33","Control diet 33",1.40241844647874,0.000805280916601623,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cyclic nucleotide-gated cation channel beta-1",2.82774413547851,"1049","Lower than gene mean",816
"LOC126345346",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.5111282575687,1.18079261301264e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126345346",2.70807678025222,"1006","Higher than gene mean",817
"LOC126353919",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.70944663633126,0.00543318912030406,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","pancreatic triacylglycerol lipase-like",2.08625970747417,"1042","Lower than gene mean",818
"LOC126282469",1,"infection_diet50","Control diet 50",1.14450787878624,0.00524518862376405,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126282469",2.42061631878972,"1023","Lower than gene mean",819
"LOC126354340",1,"infection_diet33","Control diet 33",1.03986347879996,0.000235067867495262,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126354340",2.45944512909854,"1049","Lower than gene mean",820
"LOC126320956",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.26958859069802,2.38568777989513e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126320956",2.37961277388545,"1007","Higher than gene mean",821
"LOC126355586",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.76723249151076,0.0014908886930604,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cGMP-dependent protein kinase, isozyme 1",2.31942506495716,"1057","Lower than gene mean",822
"LOC126299043",1,"infection_diet50","Control diet 50",1.12976423989885,0.00327068628652296,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",2.62801187704596,"1027","Lower than gene mean",823
"LOC126346564",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.68050718962591,8.90692836002715e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","transient receptor potential cation channel protein painless-like",2.01799047960055,"1058","Lower than gene mean",824
"LOC126267249",1,"infection_diet83","Control diet 83",1.1354705012691,0.0366120317753792,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126267249",2.95430738491783,"1032","Higher than gene mean",825
"LOC126273842",1,"infection_diet83","Control diet 83",1.04373858355296,0.0109294478213736,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","TRPL translocation defect protein 14",2.62987845674111,"1027","Lower than gene mean",826
"LOC126284199",1,"infection_average_all_diets","Average control",1.15969853373498,0.00236866299386806,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like",2.44462416888888,"1004","Higher than gene mean",827
"LOC126272753",2,"infection_diet33; infection_diet50","Control diet 33; Control diet 50",1.26167574129495,0.000369797499261495,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126272753",2.26610514405388,"1002","Higher than gene mean",828
"LOC126267997",1,"infection_diet50","Control diet 50",1.43520843480415,0.000279053636251197,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","myosin heavy chain 95F",2.37341658442747,"1004","Higher than gene mean",829
"LOC126354218",1,"infection_diet50","Control diet 50",1.01691832886899,0.0156507592837821,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","partitioning defective 3 homolog",2.22759093345138,"1023","Lower than gene mean",830
"LOC126281299",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.8209763089299,7.50779629287754e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126281299",2.36767580852378,"1036","Higher than gene mean",831
"LOC126281298",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",5.12624105265559,3.94980483757401e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126281298",2.2870519105757,"1030","Higher than gene mean",832
"LOC126281300",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",5.41217084800262,4.60983628702462e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126281300",2.35032888671274,"1036","Higher than gene mean",833
"LOC126281520",1,"infection_average_all_diets","Average control",2.01962619808573,0.002712953900206,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126281520",2.11948619845998,"1031","Higher than gene mean",834
"LOC126281522",1,"infection_average_all_diets","Average control",2.3466130775757,0.00282112627941932,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126281522",2.03008209575685,"1006","Higher than gene mean",835
"LOC126267253",2,"infection_diet33; infection_diet50","Control diet 33; Control diet 50",1.4678064453413,0.0289176620096866,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","endoplasmic reticulum chaperone BiP-like",2.24277583423116,"1006","Higher than gene mean",836
"LOC126335184",1,"infection_diet83","Control diet 83",1.21418279114143,0.0349122863528309,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein 5NUC-like",2.76035488745067,"1023","Lower than gene mean",837
"LOC126282115",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.88331689926263,0.000143696508870103,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","D-threo-3-hydroxyaspartate dehydratase-like",2.89751670992492,"1037","Higher than gene mean",838
"LOC126335600",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.16769266151481,1.4241867996273e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","farnesol dehydrogenase-like",3.3317023832792,"1037","Higher than gene mean",839
"LOC126336628",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.52770989936731,0.0116996631994891,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","UDP-glycosyltransferase UGT5-like",2.14071847646062,"1016","Lower than gene mean",840
"LOC126336469",1,"infection_average_all_diets","Average control",1.49479761487681,0.000129904470824647,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","farnesol dehydrogenase-like",2.2683114556947,"1020","Lower than gene mean",841
"LOC126284552",1,"infection_average_all_diets","Average control",1.68444615969322,0.00548154842357631,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cytochrome P450 6j1-like",2.35126921190791,"1054","Higher than gene mean",842
"LOC126336888",1,"infection_average_all_diets","Average control",1.11572359561155,0.00291462589470582,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","glutathione S-transferase 1-1-like",2.6097735225596,"1024","Lower than gene mean",843
"LOC126295441",1,"infection_diet33","Control diet 33",1.28003355715996,0.023976941328991,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126295441",1.96157498173126,"1031","Higher than gene mean",844
"LOC126293292",1,"infection_diet33","Control diet 33",1.33047565948153,0.00203918338897432,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","1,5-anhydro-D-fructose reductase-like",2.46085148748062,"1050","Higher than gene mean",845
"LOC126354460",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.74901120949161,5.42959079308676e-09,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","15-hydroxyprostaglandin dehydrogenase [NAD(+)]-like",2.08333983686075,"1015","Lower than gene mean",846
"LOC126298572",1,"infection_diet83","Control diet 83",1.35570775590682,0.000820757050564818,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","lysosomal aspartic protease-like",2.04630176126894,"1002","Higher than gene mean",847
"LOC126354707",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.15978079601726,8.09565174627987e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","esterase FE4-like",2.03850564621938,"1038","Higher than gene mean",848
"LOC126355192",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.28830787367409,0.0005389445078962,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","glutathione hydrolase-like YwrD proenzyme",2.87220461136556,"1020","Lower than gene mean",849
"LOC126336465",1,"infection_average_all_diets","Average control",1.67202235701858,0.021182790759798,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cuticle protein 79-like",2.78382058326651,"1006","Higher than gene mean",850
"LOC126335667",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",3.13057501142997,0.012004680824491,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","elastin-like",2.19724625821729,"1006","Higher than gene mean",851
"LOC126335665",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.83148163598079,0.0101638035940393,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126335665",2.4114194221529,"1006","Higher than gene mean",852
"LOC126336464",1,"infection_diet33","Control diet 33",2.80646122051985,0.0330635640932738,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126336464",2.60326053795884,"1006","Higher than gene mean",853
"LOC126336460",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",3.00171558924463,0.0343440843229415,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126336460",2.78117874543334,"1006","Higher than gene mean",854
"LOC126336463",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",4.36050884972229,0.00914181023762513,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126336463",3.0891817249774,"1006","Higher than gene mean",855
"LOC126293313",1,"infection_diet33","Control diet 33",1.02681089719662,0.0118837389286342,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","angiotensin-converting enzyme-like",2.19615816644688,"1002","Lower than gene mean",856
"LOC126282043",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.25838586860199,0.000174148234914067,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","aldehyde dehydrogenase, mitochondrial-like",1.92583843710757,"1027","Lower than gene mean",857
"LOC126267568",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.50929145406238,9.38898625911169e-08,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126267568",2.64846740123542,"1006","Higher than gene mean",858
"LOC126284088",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.33039299652581,9.47811012058622e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","endocuticle structural glycoprotein SgAbd-8-like",2.25218496798338,"1020","Lower than gene mean",859
"LOC126297477",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.18386846056877,0.000404873336951288,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein obstructor-E-like",2.1742731087313,"1040","Higher than gene mean",860
"LOC126299274",1,"infection_average_all_diets","Average control",2.31910962963741,0.00103097505578106,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cuticle protein 1",1.72835815399971,"1006","Higher than gene mean",861
"LOC126281698",1,"infection_average_all_diets","Average control",1.1785101168101,0.0368921462304557,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","vitelline membrane protein Vm26Ab-like",2.86923627917079,"1006","Higher than gene mean",862
"LOC126281703",1,"infection_average_all_diets","Average control",1.73304545573438,0.00348471375597622,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cuticle protein 21-like",2.236172831134,"1006","Higher than gene mean",863
"LOC126273066",1,"infection_average_all_diets","Average control",1.52468181726909,0.00645681897542505,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","ejaculatory bulb-specific protein 3-like",2.40095373934008,"1006","Higher than gene mean",864
"LOC126283987",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.66856435162494,1.20467877061294e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","collagen alpha-2(IV) chain-like",2.00106846525368,"1057","Lower than gene mean",865
"LOC126284086",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",3.34977415280536,0.00203301347945,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","endocuticle structural glycoprotein SgAbd-4",2.08414934859363,"1050","Lower than gene mean",866
"LOC126284491",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",3.37024508304461,1.49074558018608e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","endocuticle structural glycoprotein ABD-4-like",2.20361494573766,"1029","Lower than gene mean",867
"LOC126268132",1,"infection_diet33","Control diet 33",1.70583179793848,0.00116482225263497,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","proline-rich protein HaeIII subfamily 1-like",2.67778634412987,"1006","Higher than gene mean",868
"LOC126355457",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.90764760617424,0.00660387652549204,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126355457",2.42190574111742,"1003","Higher than gene mean",869
"LOC126283982",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.16620545833971,0.00163734180671258,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126283982",1.89488701777664,"1016","Lower than gene mean",870
"LOC126354946",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",3.18260801954134,3.35826590391306e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126354946",2.46363926349593,"1006","Higher than gene mean",871
"LOC126354947",1,"infection_average_all_diets","Average control",2.04635279725566,0.00157357924131942,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","neuropeptide-like 4",1.90784276399527,"1011","Higher than gene mean",872
"LOC126293302",1,"infection_diet83","Control diet 83",1.00558425788709,0.00776085962994055,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126293302",3.27593299496625,"1027","Lower than gene mean",873
"LOC126281396",1,"infection_diet50","Control diet 50",1.02837000361329,0.00277091740868991,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","single-stranded DNA-binding protein, mitochondrial",3.92072124509587,"1014","Lower than gene mean",874
"LOC126334948",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.44169682177963,2.70273813231407e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","U6 snRNA-associated Sm-like protein LSm3",3.45853795579702,"1027","Lower than gene mean",875
"LOC126355561",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.81589837780816,0.000154328559141069,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","transcription factor SOX-9-like",2.33580638721519,"1006","Higher than gene mean",876
"LOC126324835",1,"infection_diet83","Control diet 83",1.08594836955239,0.0143683178811103,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","UDP-sugar transporter UST74c-like",2.48787820322908,"1030","Higher than gene mean",877
"LOC126336752",1,"infection_diet83","Control diet 83",1.06031793259197,0.000878221114450316,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","division abnormally delayed protein-like",2.221567300281,"1025","Lower than gene mean",878
"LOC126278697",1,"infection_diet33","Control diet 33",1.23167492746111,0.00105017761286138,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","ornithine decarboxylase 1-like",3.05546640557702,"1027","Lower than gene mean",879
"LOC126326240",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.14378058221749,2.72521765018761e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126326240",1.71556857195911,"1002","Lower than gene mean",880
"LOC126281878",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.83554837409643,3.50857867308092e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","mid1-interacting protein 1-like",1.90892893447195,"1009","Higher than gene mean",881
"LOC126284002",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.42345722447062,8.29036751879089e-10,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","elongation of very long chain fatty acids protein 6",2.46765181218157,"1009","Higher than gene mean",882
"LOC126355798",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.19646425016697,4.41552410264768e-10,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","facilitated trehalose transporter Tret1-2 homolog",2.26417538440966,"1009","Higher than gene mean",883
"LOC126354282",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.59064064418911,1.0980949111685e-08,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","UDP-glucosyltransferase 2-like",2.6246019824347,"1030","Higher than gene mean",884
"LOC126356132",1,"infection_diet83","Control diet 83",1.01844131583525,0.000866092089402793,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","small ubiquitin-related modifier-like",2.25312311406226,"1014","Lower than gene mean",885
"LOC126271720",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.38294860615151,4.01145912180913e-08,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126271720",2.35483478112782,"1009","Higher than gene mean",886
"LOC126298770",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.30151081637103,1.4483900992508e-10,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","adrenodoxin-like protein 2, mitochondrial",2.20916149214598,"1014","Lower than gene mean",887
"LOC126344004",5,"control_diet83_vs33; infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.68605073776724,3.74997677756086e-16,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","keratinocyte proline-rich protein-like",2.1168705064985,"1009","Higher than gene mean",888
"LOC126336866",6,"control_diet83_vs33; control_diet83_vs50; infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.29949346344175,2.09258436775483e-21,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","NADP-dependent malic enzyme-like",2.34702699208548,"1037","Higher than gene mean",889
"LOC126295000",1,"infection_diet50","Control diet 50",1.22928731499854,0.00182318741124922,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","6-phosphogluconate dehydrogenase, decarboxylating",2.34144418859897,"1037","Higher than gene mean",890
"LOC126336481",1,"infection_diet33","Control diet 33",1.04579757125786,0.0016772250131427,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","probable pyruvate dehydrogenase E1 component subunit alpha, mitochondrial",2.62318729319192,"1009","Higher than gene mean",891
"LOC126278485",4,"infected_diet33_vs50; infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50; Infected diet 50",8.32593042897526,2.32113900728805e-13,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","ornithine decarboxylase-like",2.12468092295203,"1037","Higher than gene mean",892
"LOC126281857",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.81186370669284,5.10131741462555e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","probable cytochrome P450 6a14",2.50299787068332,"1007","Higher than gene mean",893
"LOC126363250",1,"infection_diet50","Control diet 50",1.00247586614011,0.00196690229387955,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126363250",2.21607297127603,"1023","Lower than gene mean",894
"LOC126266657",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.90797128679859,5.50656974051229e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","UDP-glucose 6-dehydrogenase",2.53320762424557,"1030","Higher than gene mean",895
"LOC126297991",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.02382256085335,4.98438099982424e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","carbohydrate sulfotransferase 5-like",2.09143421097498,"1034","Higher than gene mean",896
"LOC126336201",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",3.12436772149655,3.72166787381671e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126336201",1.72595523715047,"1030","Higher than gene mean",897
"LOC126336534",4,"control_diet83_vs33; infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",5.26576589066373,1.65799150621559e-10,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","proline-rich protein HaeIII subfamily 1-like",2.57802910944986,"1006","Higher than gene mean",898
"LOC126336535",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",4.31969531296416,1.89455283330297e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","proline-rich protein 2-like",2.48248345993346,"1006","Higher than gene mean",899
"LOC126336539",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",4.6250379606876,2.61248726137878e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","proline-rich protein 2-like",2.57364009319225,"1006","Higher than gene mean",900
"LOC126336531",3,"control_diet83_vs33; infection_average_all_diets; infection_diet33","Average control; Control diet 33",3.73400150629112,0.00193689052197247,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","proline-rich protein 2-like",2.74324986217913,"1006","Higher than gene mean",901
"LOC126336537",4,"control_diet83_vs33; infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.0524586761875,4.71763765917267e-06,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","proline-rich protein 2-like",2.66746541812303,"1006","Higher than gene mean",902
"LOC126336529",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",3.40760751694124,5.44493918596241e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","proline-rich protein 2-like",2.22922982251921,"1023","Lower than gene mean",903
"LOC126336532",4,"control_diet83_vs33; infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.5825665482586,5.98721901098457e-07,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","proline-rich protein 2-like",2.4254546342291,"1023","Lower than gene mean",904
"LOC126336533",4,"control_diet83_vs33; infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.91736607495162,3.348475719227e-09,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","proline-rich protein 2-like",2.31666264651172,"1023","Lower than gene mean",905
"LOC126336538",5,"control_diet83_vs33; infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.32120041161196,3.6794892824784e-12,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","proline-rich protein 2-like",2.18851887679705,"1006","Higher than gene mean",906
"LOC126336541",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.27099004385094,1.02278244423155e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","proline-rich protein 2-like",2.2378927297352,"1030","Higher than gene mean",907
"LOC126334751",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.95920190702959,0.0040792498909084,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126334751",2.11229554489333,"1041","Higher than gene mean",908
"LOC126299062",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.64010739198541,3.95737587898971e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126299062",3.40973247460894,"1023","Lower than gene mean",909
"LOC126272063",2,"infection_diet50; infection_diet83","Control diet 50; Control diet 83",1.11962464054138,0.00293459645436015,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","putative methyltransferase DDB_G0268948",2.39700929816838,"1049","Lower than gene mean",910
"LOC126284111",1,"infection_diet83","Control diet 83",1.37278977968907,3.00907237028302e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","TLC domain-containing protein 3A",2.12707584888286,"1027","Lower than gene mean",911
"LOC126354806",1,"infection_diet83","Control diet 83",1.25146705557375,6.68595892086357e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","inactive selenide, water dikinase-like protein",2.90962788525292,"1023","Lower than gene mean",912
"LOC126358212",1,"infection_average_all_diets","Average control",1.50932288797179,0.0052547583187094,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126358212",2.36153207250743,"1035","Higher than gene mean",913
"LOC126271206",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.59399649512825,0.000595017259696173,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","formimidoyltransferase-cyclodeaminase-like",2.29626557004566,"1014","Lower than gene mean",914
"LOC126281302",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",4.78222527401347,9.7112229232869e-09,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126281302",2.01678700807274,"1004","Higher than gene mean",915
"LOC126297494",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.38413773041172,3.00305620589176e-08,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","glucose-6-phosphate 1-dehydrogenase",1.78645962961261,"1058","Lower than gene mean",916
"LOC126335505",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.35748613988231,2.60443555613489e-09,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","isocitrate dehydrogenase [NADP] cytoplasmic",2.31278541780133,"1002","Higher than gene mean",917
"LOC126365941",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43560342927448,2.65321979835367e-14,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cytoplasmic aconitate hydratase-like",2.25735979883981,"1034","Higher than gene mean",918
