"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","foreground_set","pathway_theme","pathway_scope"
"ko00330","Arginine and proline metabolism","7/234","37/3456",0.189189189189189,2.79417879417879,2.95655673611245,0.0106466510130695,0.280907792114064,0.280907792114065,"LOC126336500/LOC126267473/LOC126337850/LOC126284548/LOC126276148/LOC126335036/LOC126339265",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04970","Salivary secretion","7/234","37/3456",0.189189189189189,2.79417879417879,2.95655673611245,0.0106466510130695,0.280907792114064,0.280907792114065,"LOC126271975/LOC126267876/LOC126284350/LOC126272361/LOC126322572/LOC126339265/LOC126281662",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04142","Lysosome biogenesis","14/234","107/3456",0.130841121495327,1.93242271746945,2.64007550502666,0.0120435171146549,0.295066169309044,0.295066169309044,"LOC126365959/LOC126297555/LOC126365964/LOC126271496/LOC126360693/LOC126346021/LOC126336375/LOC126282077/LOC126267478/LOC126291749/LOC126267519/LOC126284570/LOC126297444/LOC126272722",14,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible"
"ko04020","Calcium signaling pathway","9/234","58/3456",0.155172413793103,2.29177718832891,2.67337022690536,0.0146930172564582,0.330918067375139,0.330918067375139,"LOC126284371/LOC126284350/LOC126336038/LOC126284221/LOC126292259/LOC126279309/LOC126339265/LOC126281662/LOC126268133",9,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04930","Type II diabetes mellitus","4/234","15/3456",0.266666666666667,3.93846153846154,3.07321178790596,0.0154364113061289,0.330918067375139,0.330918067375139,"LOC126334930/LOC126336038/LOC126365957/LOC126278049",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00512","Mucin type O-glycan biosynthesis","3/234","9/3456",0.333333333333333,4.92307692307692,3.175386713908,0.0189676394809857,0.352245485495077,0.352245485495077,"LOC126354265/LOC126335288/LOC126335291",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04060","Cytokine-cytokine receptor interaction","3/234","9/3456",0.333333333333333,4.92307692307692,3.175386713908,0.0189676394809857,0.352245485495077,0.352245485495077,"LOC126267165/LOC126282035/LOC126278442",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04978","Mineral absorption","4/234","16/3456",0.25,3.69230769230769,2.90853737303018,0.0195121405959372,0.352245485495077,0.352245485495077,"LOC126297555/LOC126282259/LOC126322572/LOC126354186",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05200","Pathways in cancer","21/234","196/3456",0.107142857142857,1.58241758241758,2.26215781549012,0.0220472911981091,0.378111044047571,0.378111044047571,"LOC126272724/LOC126267038/LOC126281770/LOC126281729/LOC126336702/LOC126293451/LOC126335142/LOC126266679/LOC126284350/LOC126334818/LOC126276001/LOC126278442/LOC126281263/LOC126295469/LOC126282030/LOC126354914/LOC126281662/LOC126272858/LOC126354871/LOC126268133/LOC126272090",21,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko04210","Apoptosis","9/234","63/3456",0.142857142857143,2.10989010989011,2.39567286000279,0.0243460136061489,0.381407672395304,0.381407672395304,"LOC126281770/LOC126281729/LOC126336702/LOC126346021/LOC126267478/LOC126267519/LOC126282030/LOC126272858/LOC126297444",9,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04080","Neuroactive ligand-receptor interaction","6/234","34/3456",0.176470588235294,2.60633484162896,2.53632394492182,0.0244634658679204,0.381407672395304,0.381407672395304,"LOC126365747/LOC126299155/LOC126284371/LOC126277750/LOC126277867/LOC126299510",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05206","MicroRNAs in cancer","10/234","77/3456",0.12987012987013,1.91808191808192,2.19534048845306,0.033039535717196,0.492720032652097,0.492720032652097,"LOC126334930/LOC126282193/LOC126354018/LOC126293451/LOC126281499/LOC126293269/LOC126334818/LOC126282030/LOC126268133/LOC126354017",10,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Genetic information processing","Reference disease pathway"
"ko04668","TNF signaling pathway","6/234","37/3456",0.162162162162162,2.39501039501039,2.29878281567956,0.0357304481774884,0.510647655203272,0.510647655203272,"LOC126281770/LOC126281729/LOC126336702/LOC126285340/LOC126334818/LOC126282030",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00100","Steroid biosynthesis","2/234","5/3456",0.4,5.90769230769231,2.95909586738426,0.039829753486715,0.520972546309423,0.520972546309423,"LOC126335154/LOC126282077",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00460","Cyanoamino acid metabolism","2/234","5/3456",0.4,5.90769230769231,2.95909586738426,0.039829753486715,0.520972546309423,0.520972546309423,"LOC126283989/LOC126283788",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04961","Endocrine and other factor-regulated calcium reabsorption","4/234","20/3456",0.2,2.95384615384615,2.36128262293793,0.0420159642322646,0.520972546309423,0.520972546309423,"LOC126277750/LOC126277867/LOC126322572/LOC126281662",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04512","ECM-receptor interaction","5/234","29/3456",0.172413793103448,2.54641909814324,2.25340024814839,0.0425283711272998,0.520972546309423,0.520972546309423,"LOC126293693/LOC126335142/LOC126356154/LOC126272090/LOC126272081",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible"
"ko04215","Apoptosis - multiple species","4/234","21/3456",0.19047619047619,2.81318681318681,2.24573245335303,0.0492393564031252,0.570382399185586,0.570382399185586,"LOC126281770/LOC126281729/LOC126336702/LOC126354914",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04066","HIF-1 signaling pathway","6/234","40/3456",0.15,2.21538461538462,2.08331041888685,0.0498876733981562,0.570382399185586,0.570382399185586,"LOC126365957/LOC126282035/LOC126281263/LOC126282030/LOC126354871/LOC126268133",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04927","Cortisol synthesis and secretion","5/234","31/3456",0.161290322580645,2.38213399503722,2.08290707216796,0.054569467635881,0.60378475480991,0.603784754809909,"LOC126336038/LOC126284221/LOC126295146/LOC126279309/LOC126281662",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04630","JAK-STAT signaling pathway","4/234","22/3456",0.181818181818182,2.68531468531469,2.13678775676694,0.0571023745182759,0.61206607686777,0.61206607686777,"LOC126267038/LOC126266672/LOC126278049/LOC126267869",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04924","Renin secretion","5/234","32/3456",0.15625,2.30769230769231,2.00254768673032,0.0612580671213235,0.624994819780788,0.624994819780788,"LOC126346021/LOC126284350/LOC126284221/LOC126279309/LOC126281662",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04925","Aldosterone synthesis and secretion","7/234","53/3456",0.132075471698113,1.95065312046444,1.87930913525827,0.0639070864214394,0.624994819780788,0.624994819780788,"LOC126284350/LOC126336038/LOC126284221/LOC126322572/LOC126279309/LOC126281662/LOC126279039",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04514","Cell adhesion molecule (CAM) interaction","3/234","14/3456",0.214285714285714,3.16483516483516,2.1870192475648,0.0640064008688313,0.624994819780788,0.624994819780788,"LOC126345497/LOC126335142/LOC126356154",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible"
"ko04064","NF-kappa B signaling pathway","4/234","23/3456",0.173913043478261,2.5685618729097,2.03375136393792,0.0655971239420069,0.624994819780788,0.624994819780788,"LOC126356236/LOC126272253/LOC126282030/LOC126268133",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05231","Choline metabolism in cancer","7/234","55/3456",0.127272727272727,1.87972027972028,1.77211466247132,0.0751556832340748,0.669719797513099,0.669719797513099,"LOC126336638/LOC126284880/LOC126356221/LOC126355684/LOC126354992/LOC126299447/LOC126268133",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko05145","Toxoplasmosis","5/234","34/3456",0.147058823529412,2.17194570135747,1.85044479361902,0.0759646378234043,0.669719797513099,0.669719797513099,"LOC126335142/LOC126272253/LOC126282030/LOC126354914/LOC126272090",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko05217","Basal cell carcinoma","3/234","15/3456",0.2,2.95384615384615,2.04344448724637,0.0761488982595069,0.669719797513099,0.669719797513099,"LOC126293451/LOC126278442/LOC126272858",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko04917","Prolactin signaling pathway","4/234","25/3456",0.16,2.36307692307692,1.84310126447045,0.0844300586998253,0.696357206689374,0.696357206689374,"LOC126267038/LOC126365745/LOC126282030/LOC126278049",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04010","MAPK signaling pathway","10/234","91/3456",0.10989010989011,1.62299239222316,1.62285639651107,0.0852682293905356,0.696357206689374,0.696357206689374,"LOC126266679/LOC126298370/LOC126272139/LOC126336038/LOC126334818/LOC126282035/LOC126276001/LOC126272253/LOC126282030/LOC126272858",10,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04024","cAMP signaling pathway","10/234","91/3456",0.10989010989011,1.62299239222316,1.62285639651107,0.0852682293905356,0.696357206689374,0.696357206689374,"LOC126335166/LOC126356152/LOC126284371/LOC126354992/LOC126284350/LOC126284221/LOC126322572/LOC126279309/LOC126335579/LOC126282030",10,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05030","Cocaine addiction","3/234","16/3456",0.1875,2.76923076923077,1.91132455941983,0.0892189192587921,0.711676495482923,0.711676495482923,"LOC126271955/LOC126365745/LOC126282030",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko00270","Cysteine and methionine metabolism","5/234","36/3456",0.138888888888889,2.05128205128205,1.70854583302789,0.0924110076617285,0.720385809726656,0.720385809726656,"LOC126297835/LOC126284548/LOC126282346/LOC126335036/LOC126298393",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00950","Isoquinoline alkaloid biosynthesis","2/234","8/3456",0.25,3.69230769230769,2.0542592134513,0.097516532648999,0.722071265943421,0.722071265943421,"LOC126271955/LOC126365745",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00480","Glutathione metabolism","7/234","59/3456",0.11864406779661,1.7522816166884,1.57046357570301,0.100926514582502,0.722071265943421,0.722071265943421,"LOC126272724/LOC126336730/LOC126284548/LOC126283989/LOC126283788/LOC126272159/LOC126335242",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko04713","Circadian entrainment","5/234","37/3456",0.135135135135135,1.995841995842,1.64100889524666,0.101267345081141,0.722071265943421,0.722071265943421,"LOC126284350/LOC126336038/LOC126334818/LOC126339265/LOC126281662",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko05140","Leishmaniasis","3/234","17/3456",0.176470588235294,2.60633484162896,1.78901358599369,0.103153037991917,0.722071265943421,0.722071265943421,"LOC126335142/LOC126272253/LOC126282030",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko05412","Arrhythmogenic right ventricular cardiomyopathy","3/234","17/3456",0.176470588235294,2.60633484162896,1.78901358599369,0.103153037991917,0.722071265943421,0.722071265943421,"LOC126335142/LOC126272139/LOC126356154",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko05226","Gastric cancer","6/234","49/3456",0.122448979591837,1.80847723704867,1.53585054602684,0.110496191403429,0.743382495435145,0.743382495435145,"LOC126354018/LOC126293451/LOC126281499/LOC126276001/LOC126272858/LOC126354017",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko05222","Small cell lung cancer","5/234","38/3456",0.131578947368421,1.94331983805668,1.57555628835711,0.110532091157995,0.743382495435145,0.743382495435145,"LOC126335142/LOC126282030/LOC126354914/LOC126272858/LOC126272090",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko00350","Tyrosine metabolism","3/234","18/3456",0.166666666666667,2.46153846153846,1.67518490728445,0.117884279616996,0.761962263501332,0.761962263501332,"LOC126353933/LOC126271955/LOC126365745",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00562","Inositol phosphate metabolism","6/234","50/3456",0.12,1.77230769230769,1.48225262241494,0.118871202150371,0.761962263501332,0.761962263501332,"LOC126277895/LOC126336772/LOC126299253/LOC126292259/LOC126281662/LOC126268133",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00601","Glycosphingolipid biosynthesis - lacto and neolacto series","2/234","9/3456",0.222222222222222,3.28205128205128,1.84712037606413,0.119959073554146,0.761962263501332,0.761962263501332,"LOC126355789/LOC126337023",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04014","Ras signaling pathway","8/234","74/3456",0.108108108108108,1.5966735966736,1.39808979310519,0.124723729191091,0.775784732777424,0.775784732777424,"LOC126266679/LOC126354992/LOC126284350/LOC126282035/LOC126276001/LOC126272618/LOC126282030/LOC126268133",8,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00410","beta-Alanine metabolism","4/234","29/3456",0.137931034482759,2.03713527851459,1.51128558666556,0.12892049495135,0.775784732777424,0.775784732777424,"LOC126337850/LOC126284548/LOC126354995/LOC126297821",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko05134","Legionellosis","4/234","29/3456",0.137931034482759,2.03713527851459,1.51128558666556,0.12892049495135,0.775784732777424,0.775784732777424,"LOC126281770/LOC126281729/LOC126336702/LOC126282030",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04658","Th1 and Th2 cell differentiation","3/234","19/3456",0.157894736842105,2.33198380566802,1.56875515383699,0.133343406544885,0.788565318015443,0.788565318015443,"LOC126267038/LOC126282030/LOC126268133",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05202","Transcriptional misregulation in cancer","7/234","64/3456",0.109375,1.61538461538462,1.33899170444465,0.139070721503802,0.807876881228197,0.807876881228197,"LOC126281598/LOC126334787/LOC126282035/LOC126278673/LOC126282030/LOC126276893/LOC126272858",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Genetic information processing","Reference disease pathway"
"ko04920","Adipocytokine signaling pathway","4/234","30/3456",0.133333333333333,1.96923076923077,1.43669085509121,0.141319571060326,0.807876881228197,0.807876881228197,"LOC126334930/LOC126281263/LOC126282030/LOC126354871",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04071","Sphingolipid signaling pathway","6/234","53/3456",0.113207547169811,1.67198838896952,1.32842767881615,0.145807407256348,0.819867880146348,0.819867880146348,"LOC126354992/LOC126336504/LOC126282030/LOC126281662/LOC126278061/LOC126297444",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04933","AGE-RAGE signaling pathway in diabetic complications","4/234","32/3456",0.125,1.84615384615385,1.29576615023727,0.167444776964746,0.886054166369049,0.886054166369049,"LOC126267038/LOC126282030/LOC126281662/LOC126268133",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00603","Glycosphingolipid biosynthesis - globo and isoglobo series","2/234","11/3456",0.181818181818182,2.68531468531469,1.50852294777877,0.167911139399382,0.886054166369049,0.886054166369049,"LOC126355789/LOC126337023",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04964","Proximal tubule bicarbonate reclamation","2/234","11/3456",0.181818181818182,2.68531468531469,1.50852294777877,0.167911139399382,0.886054166369049,0.886054166369049,"LOC126322572/LOC126354186",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04973","Carbohydrate digestion and absorption","2/234","11/3456",0.181818181818182,2.68531468531469,1.50852294777877,0.167911139399382,0.886054166369049,0.886054166369049,"LOC126365957/LOC126322572",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04070","Phosphatidylinositol signaling system","6/234","56/3456",0.107142857142857,1.58241758241758,1.1840177655207,0.175258537463408,0.910813308332559,0.910813308332559,"LOC126336772/LOC126284350/LOC126299253/LOC126292259/LOC126281662/LOC126268133",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05223","Non-small cell lung cancer","3/234","22/3456",0.136363636363636,2.01398601398601,1.28561918975604,0.183383627856337,0.938814691861544,0.938814691861544,"LOC126267038/LOC126272858/LOC126268133",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko04934","Cushing syndrome","7/234","70/3456",0.1,1.47692307692308,1.08623318561175,0.192674683949089,0.959143477113837,0.959143477113837,"LOC126293451/LOC126336038/LOC126284221/LOC126295146/LOC126279309/LOC126281662/LOC126336656",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00770","Pantothenate and CoA biosynthesis","2/234","12/3456",0.166666666666667,2.46153846153846,1.36659078145563,0.192947230089956,0.959143477113837,0.959143477113837,"LOC126297821/LOC126357156",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04979","Cholesterol metabolism","3/234","23/3456",0.130434782608696,1.92642140468227,1.20117084821067,0.201051603443486,0.98515285687308,0.98515285687308,"LOC126335154/LOC126282077/LOC126291749",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04722","Neurotrophin signaling pathway","6/234","59/3456",0.101694915254237,1.5019556714472,1.04788297512246,0.206920516510715,0.999630100889791,0.999630100889791,"LOC126334930/LOC126284350/LOC126334818/LOC126272253/LOC126282030/LOC126268133",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00052","Galactose metabolism","3/234","24/3456",0.125,1.84615384615385,1.12085775415722,0.21910017584429,1,1,"LOC126272801/LOC126365957/LOC126299185",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04659","Th17 cell differentiation","3/234","24/3456",0.125,1.84615384615385,1.12085775415722,0.21910017584429,1,1,"LOC126267038/LOC126282030/LOC126268133",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04662","B cell receptor signaling pathway","3/234","24/3456",0.125,1.84615384615385,1.12085775415722,0.21910017584429,1,1,"LOC126356236/LOC126266679/LOC126282030",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04911","Insulin secretion","4/234","36/3456",0.111111111111111,1.64102564102564,1.04179623965115,0.224100894506905,1,1,"LOC126322572/LOC126281263/LOC126281662/LOC126354871",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05152","Tuberculosis","5/234","49/3456",0.102040816326531,1.50706436420722,0.963261604595475,0.235097333826279,1,1,"LOC126284350/LOC126272253/LOC126282030/LOC126297444/LOC126272722",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00590","Arachidonic acid metabolism","3/234","25/3456",0.12,1.77230769230769,1.04428536655098,0.237464282727627,1,1,"LOC126336730/LOC126283989/LOC126283788",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko05410","Hypertrophic cardiomyopathy","3/234","25/3456",0.12,1.77230769230769,1.04428536655098,0.237464282727627,1,1,"LOC126335142/LOC126272139/LOC126356154",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko01100","Metabolic pathways","62/234","842/3456",0.0736342042755344,1.08752055545405,0.786832891031826,0.237666559573848,1,1,"LOC126281481/LOC126282517/LOC126355789/LOC126354265/LOC126283383/LOC126282100/LOC126336500/LOC126354649/LOC126339036/LOC126267473/LOC126272801/LOC126356176/LOC126337023/LOC126298400/LOC126271955/LOC126336730/LOC126297835/LOC126284548/LOC126283989/LOC126297752/LOC126356152/LOC126284880/LOC126282346/LOC126266959/LOC126281994/LOC126356050/LOC126336772/LOC126354992/LOC126272290/LOC126335288/LOC126365957/LOC126361126/LOC126298389/LOC126299253/LOC126276148/LOC126284379/LOC126292259/LOC126283788/LOC126335291/LOC126335001/LOC126354995/LOC126297821/LOC126357156/LOC126335036/LOC126284570/LOC126336504/LOC126336379/LOC126334613/LOC126298393/LOC126293741/LOC126297581/LOC126365745/LOC126284041/LOC126299185/LOC126339265/LOC126355485/LOC126335242/LOC126281662/LOC126278061/LOC126268133/LOC126272722/LOC126285283",62,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Broad metabolic map","Broad KEGG reference map"
"ko03320","PPAR signaling pathway","4/234","37/3456",0.108108108108108,1.5966735966736,0.983234974813759,0.238989809588816,1,1,"LOC126267980/LOC126360117/LOC126356152/LOC126281291",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04919","Thyroid hormone signaling pathway","6/234","62/3456",0.0967741935483871,1.42928039702233,0.919073341620816,0.240449068594744,1,1,"LOC126322572/LOC126278442/LOC126281263/LOC126281662/LOC126354871/LOC126268133",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04960","Aldosterone-regulated sodium reabsorption","2/234","14/3456",0.142857142857143,2.10989010989011,1.12126367514743,0.244155004397734,1,1,"LOC126334930/LOC126322572",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko01110","Biosynthesis of secondary metabolites","22/234","278/3456",0.079136690647482,1.16878804648589,0.790781179902885,0.247241725788587,1,1,"LOC126283383/LOC126354649/LOC126339036/LOC126267473/LOC126298400/LOC126298001/LOC126271955/LOC126356152/LOC126282346/LOC126356050/LOC126354992/LOC126365957/LOC126298530/LOC126361126/LOC126276148/LOC126354995/LOC126336379/LOC126334613/LOC126297581/LOC126339265/LOC126355485/LOC126335242",22,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Detoxification and secondary metabolism","Broad KEGG reference map"
