"gene_id","removal_source"
"LOC126318884","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318857","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318858","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318859","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318860","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318973","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318861","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318862","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318863","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318864","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318867","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318868","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318869","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318870","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318871","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318872","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318873","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318874","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318875","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318877","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318879","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318880","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318881","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318882","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318883","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318885","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318886","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318888","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318889","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318890","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318892","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318893","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318894","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318895","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318896","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318897","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318899","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318900","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318901","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318966","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318902","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318967","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318904","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318905","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318906","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318907","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318908","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318910","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318911","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318985","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318912","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318913","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318914","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318962","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318916","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318917","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318918","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318919","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318921","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318922","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318923","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318924","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318925","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318926","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318928","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318929","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318930","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318932","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318933","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318934","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318935","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318936","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318937","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318938","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318940","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318941","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318943","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318944","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318961","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318945","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318946","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318947","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318948","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318949","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318950","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318952","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318954","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318955","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318956","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318957","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318958","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126318959","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319017","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319004","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319014","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319018","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319016","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319009","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319024","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319026","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319015","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319022","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319027","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319010","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319023","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319028","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319011","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319005","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319012","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319020","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319006","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319013","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319021","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319007","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319524","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319531","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319536","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319548","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319532","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319547","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319551","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319541","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319554","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319543","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319533","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319555","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319545","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319534","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319525","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319542","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319535","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319526","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319550","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319539","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319528","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319546","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319540","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319529","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319544","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319537","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319530","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319563","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319556","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319558","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319564","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319567","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319561","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319565","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319570","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319557","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319568","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319572","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319562","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319566","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319573","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126319559","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320040","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320013","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320018","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320039","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320025","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320019","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320033","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320038","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320028","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320036","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320041","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320021","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320031","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320042","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320029","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320030","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320014","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320024","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320034","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320015","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320022","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320035","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320016","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320027","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320032","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320017","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320023","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320064","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320046","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320053","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320058","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320054","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320072","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320068","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320065","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320074","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320062","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320070","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320075","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320060","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320066","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320047","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320059","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320048","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320055","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320069","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320049","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320061","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320063","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320050","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320057","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320071","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320052","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320056","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320080","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320076","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320081","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320079","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320082","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320090","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320152","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320103","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320136","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320174","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320105","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320148","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320153","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320100","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320159","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320154","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320114","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320170","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320176","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320120","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320096","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320155","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320098","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320108","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320156","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320106","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320119","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320175","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320118","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320128","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320097","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320111","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320129","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320157","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320109","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320131","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320092","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320132","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320095","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320133","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320158","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320112","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320134","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320160","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320135","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320161","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320113","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320137","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320094","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320099","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320138","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320171","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320139","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320162","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320101","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320140","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320093","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320141","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320163","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320116","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320142","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320164","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320102","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320143","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320173","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320110","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320144","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320165","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320115","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320145","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320166","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320167","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320117","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320147","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320168","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320107","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320149","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320091","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320150","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320169","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320177","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320235","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320218","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320236","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320196","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320229","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320237","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320201","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320240","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320249","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320251","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320254","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320185","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320179","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320238","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320186","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320190","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320255","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320187","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320202","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320239","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320188","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320210","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320233","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320200","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320211","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320252","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320212","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320241","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320181","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320213","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320242","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320189","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320214","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320256","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320195","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320216","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320243","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320191","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320217","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320244","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320192","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320219","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320245","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320193","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320220","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320253","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320198","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320221","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320182","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320222","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320223","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320184","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320224","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320234","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320197","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320225","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320246","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320203","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320226","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320180","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320227","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320248","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320183","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320228","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320250","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320230","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320232","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320194","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320231","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320247","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320259","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320270","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320277","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320278","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320279","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320260","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320261","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320262","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320263","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320264","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320265","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320266","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320267","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320268","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320269","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320271","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320272","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320273","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320274","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320275","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320281","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320282","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320289","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320292","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320284","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320290","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320294","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320285","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320288","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320295","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320286","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320287","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320296","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320283","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320297","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320312","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320323","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320335","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320346","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320302","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320303","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320304","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320299","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320300","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320305","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320306","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320307","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320308","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320309","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320301","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320310","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320311","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320313","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320314","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320315","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320316","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320317","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320318","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320319","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320320","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320321","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320322","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320324","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320325","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320327","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320328","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320329","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320330","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320331","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320332","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320333","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320334","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320336","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320337","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320338","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126320339","data/excluded_loci/gregaria_rrna_list.txt"
