"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","pathway_theme","pathway_scope","family","comparison","direction","plot_label","n_genes","source_file","neg_log10_padj"
"ko01200","Carbon metabolism","13/117","92/3456",0.141304347826087,4.17391304347826,5.77523540718094,9.18379212201147e-06,0.00139593640254574,0.00139593640254574,"LOC126336122/LOC126281532/LOC126293368/LOC126281958/LOC126335505/LOC126336866/LOC126284898/LOC126336244/LOC126365941/LOC126297871/LOC126297494/LOC126335256/LOC126298221",13,"infection_diet50_down","KEGG_pathway","Carbohydrate and energy metabolism","Broad KEGG reference map","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",2.85513436728063
"ko05204","Chemical carcinogenesis - DNA adducts","10/117","62/3456",0.161290322580645,4.76426799007444,5.59795248136586,3.27221997861813e-05,0.00287271336252398,0.00287271336252398,"LOC126336724/LOC126336692/LOC126281562/LOC126331335/LOC126281404/LOC126336625/LOC126272928/LOC126293679/LOC126272831/LOC126336695",10,"infection_diet50_down","KEGG_pathway","Genetic information processing","Reference disease pathway","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",2.54170770546801
"ko00980","Metabolism of xenobiotics by cytochrome P450","10/117","63/3456",0.158730158730159,4.68864468864469,5.53036653131654,3.77988600332102e-05,0.00287271336252398,0.00287271336252398,"LOC126336724/LOC126336692/LOC126281562/LOC126331335/LOC126281404/LOC126336625/LOC126272928/LOC126293679/LOC126272831/LOC126336695",10,"infection_diet50_down","KEGG_pathway","Detoxification and secondary metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",2.54170770546801
"ko00982","Drug metabolism - cytochrome P450","9/117","57/3456",0.157894736842105,4.66396761133603,5.22062163343443,9.8319062372438e-05,0.00597779899224423,0.00597779899224423,"LOC126336724/LOC126336692/LOC126281562/LOC126331335/LOC126281404/LOC126336625/LOC126272928/LOC126272831/LOC126336695",9,"infection_diet50_down","KEGG_pathway","Detoxification and secondary metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",2.223458692513
"ko01120","Microbial metabolism in diverse environments","14/117","137/3456",0.102189781021898,3.01852891633914,4.51232507988594,0.000167942998400291,0.00850911191894809,0.00850911191894809,"LOC126336122/LOC126281532/LOC126293368/LOC126281958/LOC126335505/LOC126336866/LOC126284898/LOC126281446/LOC126336244/LOC126365941/LOC126323251/LOC126297871/LOC126297494/LOC126268126",14,"infection_diet50_down","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",2.07011576410183
"ko01130","Biosynthesis of antibiotics","16/117","174/3456",0.0919540229885057,2.71618037135279,4.34787463637597,0.000197237954952028,0.00856576261505949,0.00856576261505949,"LOC126281532/LOC126293368/LOC126281958/LOC126335505/LOC126324953/LOC126284898/LOC126281446/LOC126268218/LOC126336244/LOC126365941/LOC126297871/LOC126297494/LOC126284812/LOC126298221/LOC126299078/LOC126278485",16,"infection_diet50_down","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",2.06723396547509
"ko00620","Pyruvate metabolism","6/117","30/3456",0.2,5.90769230769231,5.05304332206311,0.000403993183881726,0.0153517409875056,0.0153517409875056,"LOC126336122/LOC126336866/LOC126281446/LOC126336244/LOC126323251/LOC126297871",6,"infection_diet50_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.81384236556844
"ko00480","Glutathione metabolism","8/117","59/3456",0.135593220338983,4.00521512385919,4.35775234600039,0.00070949185291095,0.0239650581427699,0.0239650581427699,"LOC126336724/LOC126335505/LOC126336692/LOC126297494/LOC126331335/LOC126281404/LOC126278485/LOC126336695",8,"infection_diet50_down","KEGG_pathway","Detoxification and secondary metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.62042151300837
"ko00053","Ascorbate and aldarate metabolism","6/117","36/3456",0.166666666666667,4.92307692307692,4.42867456925523,0.00112249984911671,0.034123995413148,0.034123995413148,"LOC126281446/LOC126281562/LOC126336625/LOC126272928/LOC126277893/LOC126272831",6,"infection_diet50_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.46694012509253
"ko00030","Pentose phosphate pathway","5/117","25/3456",0.2,5.90769230769231,4.6094140251707,0.00125960806351346,0.0348109864825539,0.0348109864825539,"LOC126281532/LOC126281958/LOC126284898/LOC126297494/LOC126284812",5,"infection_diet50_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.45828366939428
"ko00983","Drug metabolism - other enzymes","8/117","66/3456",0.121212121212121,3.58041958041958,3.96160521373222,0.00150796670015157,0.0382018230705065,0.0382018230705065,"LOC126336724/LOC126281562/LOC126331335/LOC126284573/LOC126281404/LOC126336625/LOC126272928/LOC126272831",8,"infection_diet50_down","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.41791591115717
"ko00981","Insect hormone biosynthesis","4/117","18/3456",0.222222222222222,6.56410256410256,4.42983133033375,0.00264271093700349,0.0617987788345431,0.0617987788345431,"LOC126281446/LOC126320178/LOC126299150/LOC126293679",4,"infection_diet50_down","KEGG_pathway","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.20902010663706
"ko00040","Pentose and glucuronate interconversions","6/117","43/3456",0.13953488372093,4.1216457960644,3.85530244967275,0.00289635480352404,0.062892275733665,0.062892275733665,"LOC126283960/LOC126281562/LOC126336625/LOC126272928/LOC126278567/LOC126272831",6,"infection_diet50_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.20140269020242
"ko04110","Cell cycle","8/117","79/3456",0.10126582278481,2.99123661148978,3.35104014978403,0.00474871649566116,0.0962406543120663,0.0962406543120663,"LOC126281636/LOC126279072/LOC126272743/LOC126284276/LOC126279111/LOC126326589/LOC126284030/LOC126356254",8,"infection_diet50_down","KEGG_pathway","Cellular process","Eukaryote/metazoan-compatible","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",374,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.01664143301699
"ko04976","Bile secretion","9/139","44/3456",0.204545454545455,5.08567691301504,5.58270317698933,4.53348572609978e-05,0.0137817966073433,0.0137817966073433,"LOC126281499/LOC126322572/LOC126335579/LOC126354186/LOC126354018/LOC126335166/LOC126281263/LOC126354017/LOC126354871",9,"infection_diet83_up","KEGG_pathway","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",499,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.86069416372043
"ko04624","Toll and Imd signaling pathway","9/139","52/3456",0.173076923076923,4.3032650802435,4.91257295125424,0.000178747450293215,0.0271696124445687,0.0271696124445687,"LOC126293578/LOC126355748/LOC126267442/LOC126293579/LOC126336325/LOC126282207/LOC126272253/LOC126355041/LOC126282030",9,"infection_diet83_up","KEGG_pathway","Immune and stress signaling","Eukaryote/metazoan-compatible","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",499,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.56591655644356
"ko02010","ABC transporters","7/139","34/3456",0.205882352941176,5.11891663140076,4.94016151255374,0.000316333050206355,0.0290547100139378,0.0290547100139378,"LOC126281499/LOC126278191/LOC126335579/LOC126354018/LOC126335166/LOC126354017/LOC126357744",7,"infection_diet83_up","KEGG_pathway","Transport and environmental response","Core metabolism or cross-domain","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",499,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.5367834547623
"ko04974","Protein digestion and absorption","7/139","35/3456",0.2,4.9726618705036,4.83501446106526,0.000382298815972865,0.0290547100139378,0.0290547100139378,"LOC126337983/LOC126322572/LOC126272087/LOC126354186/LOC126355358/LOC126273243/LOC126272864",7,"infection_diet83_up","KEGG_pathway","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",499,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.5367834547623
"ko01200","Carbon metabolism","16/100","92/3456",0.173913043478261,6.0104347826087,8.40725816118902,3.74439223413705e-09,1.13829523917766e-06,1.13829523917766e-06,"LOC126336122/LOC126281532/LOC126293368/LOC126293404/LOC126281958/LOC126272037/LOC126336866/LOC126267350/LOC126336244/LOC126281954/LOC126365941/LOC126297494/LOC126295405/LOC126349195/LOC126335256/LOC126335505",16,"infection_diet83_down","KEGG_pathway","Carbohydrate and energy metabolism","Broad KEGG reference map","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",5.94374508054553
"ko01110","Biosynthesis of secondary metabolites","26/100","278/3456",0.0935251798561151,3.23223021582734,6.6988072830208,3.40104641397369e-08,5.16959054924001e-06,5.16959054924001e-06,"LOC126281532/LOC126284812/LOC126335184/LOC126284811/LOC126293404/LOC126281958/LOC126272037/LOC126324953/LOC126268218/LOC126281446/LOC126335182/LOC126267350/LOC126336244/LOC126298779/LOC126334891/LOC126281954/LOC126281562/LOC126336628/LOC126365941/LOC126297494/LOC126284002/LOC126285378/LOC126349195/LOC126336625/LOC126335505/LOC126298865",26,"infection_diet83_down","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",5.2865438532789
"ko01120","Microbial metabolism in diverse environments","17/100","137/3456",0.124087591240876,4.28846715328467,6.77896224960309,2.2028056035036e-07,2.23217634488365e-05,2.23217634488365e-05,"LOC126336122/LOC126281532/LOC126355949/LOC126272888/LOC126293368/LOC126281958/LOC126272037/LOC126281446/LOC126336866/LOC126336244/LOC126334891/LOC126281954/LOC126365941/LOC126297494/LOC126295405/LOC126349195/LOC126335505",17,"infection_diet83_down","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",4.65127149854063
"ko01130","Biosynthesis of antibiotics","19/100","174/3456",0.109195402298851,3.77379310344828,6.48026027855759,3.07729313144435e-07,2.33874277989771e-05,2.33874277989771e-05,"LOC126281532/LOC126293368/LOC126284812/LOC126284811/LOC126293404/LOC126281958/LOC126272037/LOC126324953/LOC126268218/LOC126281446/LOC126267350/LOC126336244/LOC126281954/LOC126365941/LOC126297494/LOC126295405/LOC126349195/LOC126335505/LOC126298865",19,"infection_diet83_down","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",4.63101754023183
"ko00030","Pentose phosphate pathway","6/100","25/3456",0.24,8.2944,6.31774757821932,5.72479853864814e-05,0.00348067751149807,0.00348067751149807,"LOC126281532/LOC126284812/LOC126284811/LOC126281958/LOC126267019/LOC126297494",6,"infection_diet83_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",2.458336212701
"ko00980","Metabolism of xenobiotics by cytochrome P450","8/100","63/3456",0.126984126984127,4.38857142857143,4.68498321596537,0.000385459594150736,0.019529952770304,0.019529952770304,"LOC126281694/LOC126281954/LOC126281562/LOC126336628/LOC126336695/LOC126331335/LOC126336625/LOC126343748",8,"infection_diet83_down","KEGG_pathway","Detoxification and secondary metabolism","Core metabolism or cross-domain","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.70929880697437
"ko00630","Glyoxylate and dicarboxylate metabolism","5/100","25/3456",0.2,6.912,5.12043810079412,0.000615066566056528,0.0267114622973121,0.0267114622973121,"LOC126267535/LOC126293404/LOC126267350/LOC126336244/LOC126365941",5,"infection_diet83_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.57330233622909
"ko00982","Drug metabolism - cytochrome P450","7/100","57/3456",0.12280701754386,4.24421052631579,4.26269171044651,0.00110971435234444,0.0397041222187663,0.0397041222187663,"LOC126272888/LOC126281954/LOC126281562/LOC126336628/LOC126336695/LOC126331335/LOC126336625",7,"infection_diet83_down","KEGG_pathway","Detoxification and secondary metabolism","Core metabolism or cross-domain","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.40116440094659
"ko00680","Methane metabolism","4/100","17/3456",0.235294117647059,8.13176470588235,5.08766408204041,0.00117545098673979,0.0397041222187663,0.0397041222187663,"LOC126293368/LOC126281958/LOC126281954/LOC126295405",4,"infection_diet83_down","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.40116440094659
"ko00620","Pyruvate metabolism","5/100","30/3456",0.166666666666667,5.76,4.51946419972443,0.00147076676155955,0.0408464189193723,0.0408464189193723,"LOC126336122/LOC126281446/LOC126336866/LOC126336244/LOC126285378",5,"infection_diet83_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.38884601285811
"ko00350","Tyrosine metabolism","4/100","18/3456",0.222222222222222,7.68,4.90425257325704,0.00147799542142466,0.0408464189193723,0.0408464189193723,"LOC126272037/LOC126336714/LOC126281954/LOC126283954",4,"infection_diet83_down","KEGG_pathway","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.38884601285811
"ko05204","Chemical carcinogenesis - DNA adducts","7/100","62/3456",0.112903225806452,3.90193548387097,3.97961196985786,0.00183404083492341,0.0464623678180596,0.0464623678180596,"LOC126281954/LOC126281562/LOC126336628/LOC126336695/LOC126331335/LOC126336625/LOC126343748",7,"infection_diet83_down","KEGG_pathway","Genetic information processing","Reference disease pathway","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.33289866142958
"ko00710","Carbon fixation by Calvin cycle","4/100","23/3456",0.173913043478261,6.0104347826087,4.16117020012933,0.00382717189308155,0.0894969427305223,0.0894969427305223,"LOC126336122/LOC126281958/LOC126272037/LOC126336866",4,"infection_diet83_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.04819180019182
"ko00360","Phenylalanine metabolism","3/100","12/3456",0.25,8.64,4.57578341628463,0.00427682945907944,0.0910359555547239,0.0910359555547239,"LOC126272037/LOC126336714/LOC126283954",3,"infection_diet83_down","KEGG_pathway","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.04078704487786
"ko00830","Retinol metabolism","4/100","24/3456",0.166666666666667,5.76,4.03879661656428,0.00449190570171335,0.0910359555547239,0.0910359555547239,"LOC126281954/LOC126281562/LOC126336628/LOC126336625",4,"infection_diet83_down","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.04078704487786
"ko00670","One carbon pool by folate","3/100","13/3456",0.230769230769231,7.97538461538462,4.34894959070775,0.005444044654163,0.0973523279332678,0.0973523279332678,"LOC126267222/LOC126293404/LOC126297511",3,"infection_diet83_down","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.01165365897205
"ko00720","Other carbon fixation pathways","3/100","13/3456",0.230769230769231,7.97538461538462,4.34894959070775,0.005444044654163,0.0973523279332678,0.0973523279332678,"LOC126336244/LOC126365941/LOC126335505",3,"infection_diet83_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83",269,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.01165365897205
"ko01130","Biosynthesis of antibiotics","10/19","174/3456",0.0574712643678161,10.453720508167,9.51303631508486,5.05561150613756e-09,1.53690589786582e-06,1.53690589786582e-06,"LOC126349907/LOC126354610/LOC126293368/LOC126278052/LOC126324953/LOC126299365/LOC126352958/LOC126266788/LOC126281265/LOC126295405",10,"control_diet83_vs_33_up","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33",25,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",5.81335272279871
"ko00230","Purine metabolism","8/19","124/3456",0.0645161290322581,11.7351443123939,9.05059837965882,1.19034793380856e-07,1.80932885938902e-05,1.80932885938902e-05,"LOC126354610/LOC126354813/LOC126324953/LOC126299365/LOC126272511/LOC126266788/LOC126278953/LOC126281265",8,"control_diet83_vs_33_up","KEGG_pathway","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33",25,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",4.74248248961464
"ko01110","Biosynthesis of secondary metabolites","9/19","278/3456",0.0323741007194245,5.88867853085952,6.31899470873982,5.58501663441003e-06,0.000565948352286883,0.000565948352286883,"LOC126354610/LOC126354813/LOC126278052/LOC126324953/LOC126299365/LOC126352958/LOC126266788/LOC126278953/LOC126281265",9,"control_diet83_vs_33_up","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33",25,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",3.24722320015494
"ko01120","Microbial metabolism in diverse environments","6/19","137/3456",0.0437956204379562,7.96619285439877,6.18533478534877,6.16272766338067e-05,0.00468367302416931,0.00468367302416931,"LOC126349907/LOC126293368/LOC126278052/LOC126272511/LOC126278953/LOC126295405",6,"control_diet83_vs_33_up","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33",25,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",2.3294134314382
"ko00680","Methane metabolism","3/19","17/3456",0.176470588235294,32.0990712074303,9.55579560540424,9.1300565548021e-05,0.00555107438531968,0.00555107438531968,"LOC126349907/LOC126293368/LOC126295405",3,"control_diet83_vs_33_up","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33",25,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",2.25562295301088
"ko01230","Biosynthesis of amino acids","4/19","58/3456",0.0689655172413793,12.5444646098004,6.59154416798645,0.000229524300391409,0.0116292312198314,0.0116292312198314,"LOC126349907/LOC126293368/LOC126269845/LOC126295405",4,"control_diet83_vs_33_up","KEGG_pathway","Amino acid and nitrogen metabolism","Broad KEGG reference map","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33",25,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.93444899447367
"ko00260","Glycine, serine and threonine metabolism","3/19","31/3456",0.0967741935483871,17.6027164685908,6.90304605070823,0.000574816887189117,0.0249634762436417,0.0249634762436416,"LOC126349907/LOC126293368/LOC126295405",3,"control_diet83_vs_33_up","KEGG_pathway","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33",25,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.60269493788744
"ko00670","One carbon pool by folate","2/19","13/3456",0.153846153846154,27.9838056680162,7.24631861241193,0.00215483204697613,0.0818836177850929,0.0818836177850929,"LOC126354610/LOC126266788",2,"control_diet83_vs_33_up","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33",25,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.08680297757044
"ko01230","Biosynthesis of amino acids","4/12","58/3456",0.0689655172413793,19.8620689655172,8.55016932472396,3.20043366290511e-05,0.00972931833523154,0.00972931833523154,"LOC126349907/LOC126269845/LOC126295405/LOC126278447",4,"control_diet83_vs_50_up","KEGG_pathway","Amino acid and nitrogen metabolism","Broad KEGG reference map","Control animals only","Control diet 83 vs 50","Upregulated","83 vs 50",18,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",2.01191758661942
