"heatmap_row_order","gene_id","Description","DEG_scope","n_infection_diets","infection_diets","directions","comparisons","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
226,"LOC126346606","Chitinase activity. It is involved in the biological process described with carbohydrate metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.26332484938124,0.0156444510023827,2.22107055065747,"1040","Lower than gene average"
227,"LOC126334704","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.31405128043553,0.037322894990848,2.29633548178435,"1045","Lower than gene average"
228,"LOC126281483","Immunoglobulin domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.12074572678968,0.000131732799863327,2.14149354412987,"1045","Lower than gene average"
229,"LOC126355789","Belongs to the glycosyltransferase 11 family","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.53102180529455,0.00841140608302914,3.72133737523084,"1020","Higher than gene average"
230,"LOC126278566","7 transmembrane receptor (Secretin family)","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.02146996107649,0.0112845623682857,3.09415299848052,"1054","Higher than gene average"
231,"LOC126332062","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",12.3311378898522,1.76233982596283e-05,2.53002122423641,"1027","Higher than gene average"
232,"LOC126332151","no description","DEG in 2 diets",2,"33; 83","Higher in infected","Diet 33; Diet 83: infected vs control",8.52001062450938,0.0319757081287134,2.51076787204576,"1028","Higher than gene average"
233,"LOC126354583","Belongs to the syntaxin family","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.06499937517468,0.0244121689770686,2.4191841306232,"1031","Lower than gene average"
234,"LOC126334672","Belongs to the type-B carboxylesterase lipase family","DEG in 2 diets",2,"33; 83","Higher in infected","Diet 33; Diet 83: infected vs control",1.67571313945183,0.0278273661509427,2.37908481968243,"1016","Lower than gene average"
235,"LOC126354689","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.01266052372276,0.000189195797682681,2.23879556306096,"1014","Higher than gene average"
236,"LOC126335750","no description","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.93439449102002,0.0123077820576944,2.76123229184697,"1027","Higher than gene average"
237,"LOC126275742","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.00409347326558,0.00179006110219765,2.69217203303634,"1027","Higher than gene average"
238,"LOC126355590","Vault protein inter-alpha-trypsin domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",8.3652529944088,9.09532811521822e-10,2.42558049288972,"1021","Higher than gene average"
239,"LOC126355691","Vault protein inter-alpha-trypsin domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",5.022372180848,3.82580921033472e-09,2.22566153101602,"1021","Higher than gene average"
240,"LOC126329331","serine-type endopeptidase activity. It is involved in the biological process described with proteolysis","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.43585310909281,0.024484158934734,2.77857345333984,"1058","Lower than gene average"
241,"LOC126267194","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.35924511819421,0.00158726260985147,2.79873858741654,"1021","Higher than gene average"
242,"LOC126336376","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.90118009895694,0.00017480964403851,2.50920055076249,"1023","Higher than gene average"
243,"LOC126284857","transferase activity, transferring hexosyl groups. It is involved in the biological process described with metabolic process","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.77822516111121,0.000684523649891172,2.77912662782175,"1023","Higher than gene average"
244,"LOC126295425","Speckle-type poz protein","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.30937071967701,0.000566711529203625,2.57600606197153,"1027","Higher than gene average"
245,"LOC126266725","Cytochrome P450","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.12213662543667,0.0244131166953874,2.91835622958629,"1027","Higher than gene average"
246,"LOC126272961","Tumour necrosis factor family.","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.2101099620845,1.13496720270756e-06,1.93972438333936,"1023","Higher than gene average"
247,"LOC126297752","Lipase","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.13070200306253,0.009970880007244,2.59124676970156,"1023","Higher than gene average"
248,"LOC126324937","-","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.15674383098574,5.70557383696463e-05,2.51457042418108,"1015","Higher than gene average"
249,"LOC126358740","ionotropic glutamate receptor activity","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.85400204418796,3.41236753831169e-09,2.08388378262175,"1015","Higher than gene average"
250,"LOC126295494","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.7668805189205,3.36460341509959e-08,2.14690336135038,"1015","Higher than gene average"
251,"LOC126278128","meprin and TRAF homology","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.44868056727544,6.45127689502073e-06,2.51242004825818,"1023","Higher than gene average"
252,"LOC126299115","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.73541147534796,4.09302200004526e-05,2.8523984537329,"1023","Higher than gene average"
253,"LOC126282100","Catalyzes the reversible phosphorolysis of thymidine. The produced molecules are then utilized as carbon and energy sources or in the rescue of pyrimidine bases for nucleotide synthesis","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.57384014414392,0.000713199451589454,2.88031956897849,"1023","Higher than gene average"
254,"LOC126282181","Belongs to the type-B carboxylesterase lipase family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.63452445466982,6.94655538911686e-18,2.27267991941895,"1015","Higher than gene average"
255,"LOC126335656","activity. It is involved in the biological process described with oxidation-reduction process","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.57880404050469,0.000706032304748656,2.80637057996349,"1015","Higher than gene average"
256,"LOC126353355","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.52591288923296,0.00614965968546462,2.32429897114686,"1002","Lower than gene average"
257,"LOC126365747","7 transmembrane receptor (rhodopsin family)","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.1036855405707,0.00986478311072069,2.49219503577561,"1015","Higher than gene average"
258,"LOC126266656","7 transmembrane receptor (rhodopsin family)","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.04046719813264,0.0131182601001172,2.50160937183674,"1002","Lower than gene average"
259,"LOC126365865","Calcium ion binding. It is involved in the biological process described with signal transduction","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.83848474521392,1.62837644153399e-06,1.84365093436962,"1002","Lower than gene average"
260,"LOC126266748","It is involved in the biological process described with cellular amino acid metabolic process","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.57799174373271,0.00027509786529823,2.14024375479335,"1015","Higher than gene average"
261,"LOC126281691","Belongs to the AB hydrolase superfamily. Lipase family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.59437677539907,0.00322827685155932,2.80115016489007,"1015","Higher than gene average"
262,"LOC126272322","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.63949142648488,0.00467649515105755,1.99037922690638,"1055","Higher than gene average"
263,"LOC126272360","It is involved in the biological process described with transmembrane transport","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.12353519457744,0.0131602573063025,2.13098695093996,"1057","Higher than gene average"
264,"LOC126272144","cytochrome p450","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",2.798818010725,1.65286508995807e-06,2.52579427420475,"1015","Higher than gene average"
265,"LOC126267392","Alcohol dehydrogenase GroES-like domain","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.32131956492181,0.042526240824499,2.83154204973327,"1006","Lower than gene average"
266,"LOC126347090","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.60053569421362,0.0458477009654061,2.49740191982555,"1036","Lower than gene average"
267,"LOC126281641","Belongs to the short-chain dehydrogenases reductases (SDR) family","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.37708472458325,0.0352209192593113,2.74334172557934,"1015","Higher than gene average"
268,"LOC126282035","Tyrosine kinase, catalytic domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.24131552279997,0.012045050164013,1.97171748914012,"1007","Lower than gene average"
269,"LOC126335517","Domain of unknown function (DUF4728)","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.26138992731334,5.42449463619174e-05,1.92760370569904,"1015","Higher than gene average"
270,"LOC126334632","Common central domain of tyrosinase","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.46216438566852,0.00134977228239318,2.578648131392,"1002","Lower than gene average"
271,"LOC126334532","Sulfotransferase activity","DEG in 2 diets",2,"33; 83","Higher in infected","Diet 33; Diet 83: infected vs control",1.26884832423763,0.00271577335087329,3.18018476918527,"1002","Lower than gene average"
272,"LOC126295284","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.10728117799991,7.78843883923517e-05,2.69509226722783,"1002","Lower than gene average"
273,"LOC126266675","Uncharacterised conserved protein (DUF2368)","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.13076742613805,0.0105357360311551,3.24735019838832,"1006","Lower than gene average"
274,"LOC126278734","no description","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.19785144694684,0.0324319029970668,2.21175263838125,"1016","Higher than gene average"
275,"LOC126281587","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.62136487762133,0.0430611050702433,2.11643106053473,"1027","Higher than gene average"
276,"LOC126267985","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.92152231852726,0.0487976993621211,2.16804151852227,"1027","Higher than gene average"
277,"LOC126360117","catalytic activity. It is involved in the biological process described with metabolic process","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.65588681655697,5.62608318960647e-05,1.89396285059146,"1023","Higher than gene average"
278,"LOC126272594","activity. It is involved in the biological process described with oxidation-reduction process","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.25421073343596,0.00221830234911153,2.58304049326706,"1027","Higher than gene average"
279,"LOC126334835","It is involved in the biological process described with transmembrane transport","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.09471545655957,1.98174125624868e-05,1.99489696990526,"1014","Higher than gene average"
280,"LOC126281598","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.21355094906244,0.000440739820088588,2.82807866138593,"1023","Higher than gene average"
281,"LOC126299466","Transmembrane amino acid transporter protein","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.09777043588917,0.000264698920027487,2.23466974836611,"1023","Higher than gene average"
282,"LOC126297567","Calcium ion binding","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.26817753968141,0.00509082017780305,2.33321053038588,"1015","Higher than gene average"
283,"LOC126293672","Pyridoxamine 5'-phosphate oxidase","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.74886606022752,1.41332913978892e-10,2.12132861189821,"1027","Higher than gene average"
284,"LOC126292044","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.71960981787943,1.23256772150903e-05,2.22188196171742,"1027","Higher than gene average"
285,"LOC126336801","Protein of unknown function (DUF229)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.06321367258074,4.09269183590157e-07,2.28567286310677,"1054","Higher than gene average"
286,"LOC126278009","Immunoglobulin","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.83397994074514,3.18017230574543e-05,1.91763063758489,"1040","Lower than gene average"
287,"LOC126365918","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.7043952065385,6.28963558791354e-07,2.27673365873687,"1054","Higher than gene average"
288,"LOC126335229","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.5988471699886,1.12360472040501e-06,2.02105567983226,"1002","Lower than gene average"
289,"LOC126322572","It is involved in the biological process described with","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.87764044846135,4.9607046400826e-08,2.05122098796948,"1002","Lower than gene average"
290,"LOC126278176","It is involved in the biological process described with actin nucleation","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.29422321958383,4.50093401762132e-07,2.07686574998279,"1027","Higher than gene average"
291,"LOC126275497","Leucine rich repeat","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.83959254039307,2.85936469724425e-06,2.04426294628723,"1023","Higher than gene average"
292,"LOC126356152","Leucine rich repeat","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.43099800895731,5.13172847336785e-05,2.09496592832894,"1015","Higher than gene average"
293,"LOC126299506","Ephrin receptor ligand binding domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.13630710456604,6.09904419398993e-05,2.43050487295296,"1015","Higher than gene average"
294,"LOC126282073","GDP/GTP exchange factor Sec2p","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.78265776804613,3.65072884619818e-07,2.15959394311338,"1007","Lower than gene average"
295,"LOC126336379","Platelet-activating factor acetylhydrolase, isoform II","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.74304989147593,1.19875485986059e-06,2.0854727742956,"1025","Higher than gene average"
296,"LOC126269384","Lysosome-associated membrane glycoprotein (Lamp)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.52530152216537,4.1764381780627e-09,1.87097537745965,"1034","Lower than gene average"
297,"LOC126278232","Sugar proton symporter activity. It is involved in the biological process described with carbohydrate transport","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.86356278901226,1.32091314312203e-08,1.85447236729172,"1002","Lower than gene average"
298,"LOC126272352","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.8430618306737,6.90352703878602e-09,1.95884701129877,"1023","Higher than gene average"
299,"LOC126268164","activity. It is involved in the biological process described with intracellular signal transduction","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.91885547185783,1.72360728624333e-05,2.17472278550028,"1023","Higher than gene average"
300,"LOC126283383","Converts protoheme IX and farnesyl diphosphate to heme O","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.50946662739111,4.29297842146931e-13,1.97461464500287,"1029","Higher than gene average"
301,"LOC126355938","Insect pheromone-binding family, A10/OS-D","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.71715911308886,2.12931571364783e-10,1.91557386547221,"1007","Lower than gene average"
302,"LOC126335966","Belongs to the glycosyltransferase 43 family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.40928355771097,1.86303532077102e-19,1.6409487300355,"1023","Higher than gene average"
303,"LOC126285457","Catalyzes the reduction of fatty acyl-CoA to fatty alcohols","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.10088509394955,4.07103800766702e-12,1.9073886907736,"1023","Higher than gene average"
304,"LOC126272353","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.60070249531616,8.21693465964071e-08,2.00674615388884,"1036","Lower than gene average"
305,"LOC126356285","MTH538 TIR-like domain (DUF1863)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.96496827482675,3.17726381524866e-09,1.89649700780051,"1023","Higher than gene average"
306,"LOC126355303","Transporter activity. It is involved in the biological process described with transmembrane transport","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.66804542627133,2.46487743241495e-08,2.02045796437159,"1023","Higher than gene average"
307,"LOC126335546","Belongs to the serpin family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.80571284552914,0.000345009933815951,2.47305928707998,"1046","Higher than gene average"
308,"LOC126335382","Four repeated domains in the Fasciclin I family of proteins, present in many other contexts.","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.83660868062792,2.25768556809866e-06,2.49656853279333,"1023","Higher than gene average"
309,"LOC126349011","Trypsin-like serine protease","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.97706557911123,2.53770115076931e-06,2.66529695086801,"1023","Higher than gene average"
310,"LOC126341418","Membrane-associating domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.46858778185154,7.78283445074139e-05,2.93132223514325,"1023","Higher than gene average"
311,"LOC126354018","It is involved in the biological process described with transmembrane transport","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.1223314148625,1.2306424998754e-06,2.52052525655622,"1023","Higher than gene average"
312,"LOC126292011","XK-related protein","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.33999542054937,1.00672709568604e-08,2.55758915758473,"1023","Higher than gene average"
313,"LOC126365778","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.10493625616163,1.58352468181989e-08,2.2678536905451,"1023","Higher than gene average"
314,"LOC126278673","DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.71950972795756,5.83423034910554e-12,1.97997977242926,"1023","Higher than gene average"
315,"LOC126335490","Transcription coactivator activity","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.10976710787726,4.08791341593925e-09,2.32251499524193,"1023","Higher than gene average"
316,"LOC126273412","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.1102439405885,7.16583434604874e-09,2.68475623141049,"1023","Higher than gene average"
317,"LOC126336375","It is involved in the biological process described with","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.09761623855246,5.87814526294768e-09,1.95584744070748,"1027","Higher than gene average"
318,"LOC126354579","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.72563743028748,8.83779610114877e-10,2.21434155996223,"1027","Higher than gene average"
319,"LOC126365957","Belongs to the hexokinase family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.69044785614571,2.05166808269225e-09,1.88665087267485,"1023","Higher than gene average"
320,"LOC126354017","It is involved in the biological process described with transmembrane transport","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.59787542448667,1.83655273912392e-10,2.10613985049536,"1023","Higher than gene average"
321,"LOC126271634","zinc metalloproteinase","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",7.7989807698383,6.1629504736919e-13,2.10300803385016,"1046","Higher than gene average"
322,"LOC126278436","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",9.05311576899448,9.8295656212445e-11,1.76222288816817,"1046","Higher than gene average"
323,"LOC126293297","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.49785810564849,2.00639211773353e-07,2.10597654213099,"1023","Higher than gene average"
324,"LOC126355206","GTP binding. It is involved in the biological process described with small GTPase mediated signal transduction","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.20968433706068,4.4124225011422e-06,2.32269073478097,"1015","Higher than gene average"
325,"LOC126336499","DnaJ molecular chaperone homology domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.05658636074691,1.79136517710093e-07,2.05686002649359,"1015","Higher than gene average"
326,"LOC126277955","PDGF/VEGF domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.63575800062539,6.79346364961817e-06,2.12689475848434,"1015","Higher than gene average"
327,"LOC126355940","amino acid transporter","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.77242794087048,7.04275795896083e-09,1.87151684551343,"1049","Higher than gene average"
328,"LOC126283989","Gamma glutamyl transpeptidases","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.80633376806815,0.002811496342473,1.7278127728375,"1028","Higher than gene average"
329,"LOC126365759","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.01270183351662,4.25976162394343e-05,1.97400606333112,"1036","Lower than gene average"
330,"LOC126335709","activity. It is involved in the biological process described with oxidation-reduction process","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",9.43394710574128,1.85516628128021e-12,1.61322618686856,"1036","Lower than gene average"
331,"LOC126354788","amino acid transporter","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",5.1052618241741,8.76097547673768e-05,1.60908431312834,"1006","Lower than gene average"
332,"LOC126332162","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",3.61085584167145,6.62367008603324e-05,2.43753944226166,"1032","Lower than gene average"
333,"LOC126332220","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.68224782230722,0.00254304650800823,2.48722066238139,"1032","Lower than gene average"
334,"LOC126295163","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.96196928085003,0.000592044063724116,2.38268587934823,"1032","Lower than gene average"
335,"LOC126292039","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.35846762899032,3.5273674749827e-06,2.08699480960472,"1009","Lower than gene average"
336,"LOC126339755","Vault protein inter-alpha-trypsin domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.21134978154713,8.29582139503323e-05,2.27939472713759,"1036","Lower than gene average"
337,"LOC126293557","Four repeated domains in the Fasciclin I family of proteins, present in many other contexts.","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.27633276900798,6.71735985356026e-08,1.86293278115162,"1027","Higher than gene average"
338,"LOC126334999","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.82247916064261,0.00010022530221902,1.81976222651077,"1011","Lower than gene average"
339,"LOC126272513","Dipeptidyl peptidase IV (DPP IV) N-terminal region","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.74082561625066,4.79807668229101e-05,2.25788187543051,"1040","Lower than gene average"
340,"LOC126339612","Vault protein inter-alpha-trypsin domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.32537371491286,8.53801582330809e-07,2.11160346382015,"1040","Lower than gene average"
341,"LOC126282528","erythroblast transformation specific domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.27925563894615,6.74128216900954e-05,2.45137391605492,"1040","Lower than gene average"
342,"LOC126334564","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.81224607482488,0.000278707481372936,2.77797106724688,"1015","Higher than gene average"
343,"LOC126336578","Immunoglobulin V-set domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.26123572750027,6.22965211938135e-11,1.95800680986084,"1040","Lower than gene average"
344,"LOC126332318","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",8.15639896578667,1.76667996123928e-14,1.50130086979504,"1027","Higher than gene average"
345,"LOC126332302","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",8.22873849151318,5.62700555637233e-11,1.64307158876776,"1006","Lower than gene average"
346,"LOC126295040","meprin and TRAF homology","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",6.68016856754044,1.48460364465191e-10,1.67104224213311,"1009","Lower than gene average"
347,"LOC126293287","Epidermal growth factor-like domain.","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.89498339569604,6.00018107211396e-07,2.14091633705317,"1027","Higher than gene average"
348,"LOC126360693","Peptidase C13 family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.21893534987709,5.82221831698221e-07,2.00357885212944,"1027","Higher than gene average"
349,"LOC126294949","meprin and TRAF homology","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.51573628669276,1.60569367936205e-06,2.18409322447196,"1027","Higher than gene average"
