"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","original_branch","n_branch_genes","ontology"
"GO:0055123","digestive system development","1/44","22/885",0.0454545454545455,0.914256198347107,-0.0931028875085116,0.678834597389675,1,1,"LOC126267773",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0080135","regulation of cellular response to stress","1/44","22/885",0.0454545454545455,0.914256198347107,-0.0931028875085116,0.678834597389675,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0048729","tissue morphogenesis","4/44","91/885",0.043956043956044,0.884115884115884,-0.266801845637578,0.682003359279446,1,1,"LOC126328409/LOC126272116/LOC126273368/LOC126266597",4,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0043227","membrane-bounded organelle","12/44","261/885",0.0459770114942529,0.924764890282132,-0.330904741627728,0.685776539696081,1,1,"LOC126354439/LOC126328409/LOC126284570/LOC126266829/LOC126284679/LOC126335171/LOC126297938/LOC126335155/LOC126268198/LOC126353934/LOC126297635/LOC126282322",12,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Cellular component"
"GO:0048519","negative regulation of biological process","6/44","135/885",0.0444444444444444,0.893939393939394,-0.306016490265385,0.686583802626361,1,1,"LOC126281178/LOC126328409/LOC126266829/LOC126299155/LOC126284679/LOC126297635",6,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0007600","sensory perception","2/44","47/885",0.0425531914893617,0.855899419729207,-0.232085026663909,0.693282419414154,1,1,"LOC126299155/LOC126343426",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0042330","taxis","2/44","47/885",0.0425531914893617,0.855899419729207,-0.232085026663909,0.693282419414154,1,1,"LOC126335152/LOC126361237",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0090304","nucleic acid metabolic process","2/44","47/885",0.0425531914893617,0.855899419729207,-0.232085026663909,0.693282419414154,1,1,"LOC126328409/LOC126297938",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0098656","monoatomic anion transmembrane transport","2/44","47/885",0.0425531914893617,0.855899419729207,-0.232085026663909,0.693282419414154,1,1,"LOC126334997/LOC126354562",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0006163","purine nucleotide metabolic process","1/44","23/885",0.0434782608695652,0.874505928853755,-0.139408086576381,0.695209194973515,1,1,"LOC126282322",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0030534","adult behavior","1/44","23/885",0.0434782608695652,0.874505928853755,-0.139408086576381,0.695209194973515,1,1,"LOC126343426",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0042391","regulation of membrane potential","1/44","23/885",0.0434782608695652,0.874505928853755,-0.139408086576381,0.695209194973515,1,1,"LOC126334997",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0043068","positive regulation of programmed cell death","1/44","23/885",0.0434782608695652,0.874505928853755,-0.139408086576381,0.695209194973515,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0055080","monoatomic cation homeostasis","1/44","23/885",0.0434782608695652,0.874505928853755,-0.139408086576381,0.695209194973515,1,1,"LOC126334997",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0098771","inorganic ion homeostasis","1/44","23/885",0.0434782608695652,0.874505928853755,-0.139408086576381,0.695209194973515,1,1,"LOC126334997",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0007010","cytoskeleton organization","2/44","48/885",0.0416666666666667,0.838068181818182,-0.263720903367597,0.704650634796493,1,1,"LOC126272116/LOC126343123",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0048812","neuron projection morphogenesis","2/44","48/885",0.0416666666666667,0.838068181818182,-0.263720903367597,0.704650634796493,1,1,"LOC126335152/LOC126361237",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0048858","cell projection morphogenesis","2/44","48/885",0.0416666666666667,0.838068181818182,-0.263720903367597,0.704650634796493,1,1,"LOC126335152/LOC126361237",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0120039","plasma membrane bounded cell projection morphogenesis","2/44","48/885",0.0416666666666667,0.838068181818182,-0.263720903367597,0.704650634796493,1,1,"LOC126335152/LOC126361237",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0007617","mating behavior","1/44","24/885",0.0416666666666667,0.838068181818182,-0.183861462434612,0.710766962283452,1,1,"LOC126334997",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0008340","determination of adult lifespan","1/44","24/885",0.0416666666666667,0.838068181818182,-0.183861462434612,0.710766962283452,1,1,"LOC126354439",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0043410","positive regulation of MAPK cascade","1/44","24/885",0.0416666666666667,0.838068181818182,-0.183861462434612,0.710766962283452,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0043473","pigmentation","1/44","24/885",0.0416666666666667,0.838068181818182,-0.183861462434612,0.710766962283452,1,1,"LOC126292188",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0048066","developmental pigmentation","1/44","24/885",0.0416666666666667,0.838068181818182,-0.183861462434612,0.710766962283452,1,1,"LOC126292188",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0050801","monoatomic ion homeostasis","1/44","24/885",0.0416666666666667,0.838068181818182,-0.183861462434612,0.710766962283452,1,1,"LOC126334997",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0050804","modulation of chemical synaptic transmission","1/44","24/885",0.0416666666666667,0.838068181818182,-0.183861462434612,0.710766962283452,1,1,"LOC126299155",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0097305","response to alcohol","1/44","24/885",0.0416666666666667,0.838068181818182,-0.183861462434612,0.710766962283452,1,1,"LOC126284679",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0099177","regulation of trans-synaptic signaling","1/44","24/885",0.0416666666666667,0.838068181818182,-0.183861462434612,0.710766962283452,1,1,"LOC126299155",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0005622","intracellular anatomical structure","17/44","369/885",0.046070460704607,0.926644493717664,-0.421866970243855,0.716655367423104,1,1,"LOC126281178/LOC126292188/LOC126354439/LOC126328409/LOC126272116/LOC126284570/LOC126266829/LOC126284679/LOC126335171/LOC126297938/LOC126335155/LOC126273368/LOC126268198/LOC126292297/LOC126353934/LOC126297635/LOC126282322",17,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Cellular component"
"GO:0007155","cell adhesion","1/44","25/885",0.04,0.804545454545455,-0.226631892983548,0.725547744698699,1,1,"LOC126267773",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0007618","mating","1/44","25/885",0.04,0.804545454545455,-0.226631892983548,0.725547744698699,1,1,"LOC126334997",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0009059","macromolecule biosynthetic process","2/44","50/885",0.04,0.804545454545455,-0.325268503839735,0.726369833123901,1,1,"LOC126328409/LOC126297938",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0050794","regulation of cellular process","15/44","331/885",0.0453172205438066,0.911494095028838,-0.465249413650451,0.731414566022391,1,1,"LOC126336893/LOC126281178/LOC126272905/LOC126354439/LOC126328409/LOC126266829/LOC126299155/LOC126277934/LOC126284679/LOC126271434/LOC126343426/LOC126297938/LOC126292297/LOC126297635/LOC126361237",15,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0031175","neuron projection development","2/44","51/885",0.0392156862745098,0.788770053475936,-0.35523195394725,0.736730961316638,1,1,"LOC126335152/LOC126361237",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0005737","cytoplasm","12/44","270/885",0.0444444444444444,0.893939393939394,-0.477917464846931,0.736855354564896,1,1,"LOC126281178/LOC126292188/LOC126354439/LOC126272116/LOC126284570/LOC126335171/LOC126335155/LOC126273368/LOC126268198/LOC126292297/LOC126353934/LOC126282322",12,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Cellular component"
"GO:0016020","membrane","13/44","291/885",0.0446735395189003,0.8985473289597,-0.482915594966167,0.737948516541527,1,1,"LOC126334997/LOC126354279/LOC126284570/LOC126272465/LOC126299155/LOC126335171/LOC126271434/LOC126354562/LOC126335155/LOC126353934/LOC126343123/LOC126266597/LOC126361237",13,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Cellular component"
"GO:0006753","nucleoside phosphate metabolic process","1/44","26/885",0.0384615384615385,0.773601398601399,-0.267866439188859,0.739589487993184,1,1,"LOC126282322",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0009117","nucleotide metabolic process","1/44","26/885",0.0384615384615385,0.773601398601399,-0.267866439188859,0.739589487993184,1,1,"LOC126282322",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0048598","embryonic morphogenesis","1/44","26/885",0.0384615384615385,0.773601398601399,-0.267866439188859,0.739589487993184,1,1,"LOC126328409",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0072521","purine-containing compound metabolic process","1/44","26/885",0.0384615384615385,0.773601398601399,-0.267866439188859,0.739589487993184,1,1,"LOC126282322",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0043229","intracellular organelle","13/44","292/885",0.0445205479452055,0.895470112079701,-0.498837434069937,0.743206355255247,1,1,"LOC126354439/LOC126328409/LOC126284570/LOC126266829/LOC126284679/LOC126335171/LOC126297938/LOC126335155/LOC126268198/LOC126292297/LOC126353934/LOC126297635/LOC126282322",13,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Cellular component"
"GO:0003008","system process","4/44","99/885",0.0404040404040404,0.81267217630854,-0.452129750396217,0.74723513871787,1,1,"LOC126328409/LOC126299155/LOC126343426/LOC126292297",4,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0009056","catabolic process","4/44","99/885",0.0404040404040404,0.81267217630854,-0.452129750396217,0.74723513871787,1,1,"LOC126292188/LOC126297938/LOC126268198/LOC126353934",4,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0016740","transferase activity","4/44","99/885",0.0404040404040404,0.81267217630854,-0.452129750396217,0.74723513871787,1,1,"LOC126292188/LOC126284570/LOC126335155/LOC126282322",4,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Molecular function"
"GO:0043408","regulation of MAPK cascade","1/44","27/885",0.037037037037037,0.744949494949495,-0.307693908766654,0.752928326792136,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0043226","organelle","13/44","294/885",0.0442176870748299,0.889378478664193,-0.5306082821129,0.753537601204403,1,1,"LOC126354439/LOC126328409/LOC126284570/LOC126266829/LOC126284679/LOC126335171/LOC126297938/LOC126335155/LOC126268198/LOC126292297/LOC126353934/LOC126297635/LOC126282322",13,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Cellular component"
"GO:0008150","biological_process","41/44","834/885",0.0491606714628297,0.988799869195553,-0.308017580321351,0.756036717403392,1,1,"LOC126336893/LOC126284995/LOC126298901/LOC126334997/LOC126272274/LOC126281178/LOC126292188/LOC126272905/LOC126278104/LOC126354439/LOC126354003/LOC126328409/LOC126335152/LOC126365945/LOC126272116/LOC126284570/LOC126299240/LOC126298544/LOC126272465/LOC126266829/LOC126281789/LOC126267773/LOC126299155/LOC126277934/LOC126284679/LOC126335171/LOC126271434/LOC126354562/LOC126343426/LOC126297938/LOC126335155/LOC126273368/LOC126268198/LOC126292297/LOC126353934/LOC126343123/LOC126266597/LOC126297635/LOC126282322/LOC126361237/LOC126356287",41,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0051239","regulation of multicellular organismal process","3/44","78/885",0.0384615384615385,0.773601398601399,-0.478672796177697,0.764123715159994,1,1,"LOC126292188/LOC126299155/LOC126343426",3,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0065007","biological regulation","19/44","419/885",0.045346062052506,0.912074202646995,-0.567002327165207,0.764344580486295,1,1,"LOC126336893/LOC126284995/LOC126334997/LOC126281178/LOC126292188/LOC126272905/LOC126354439/LOC126328409/LOC126365945/LOC126266829/LOC126299155/LOC126277934/LOC126284679/LOC126271434/LOC126343426/LOC126297938/LOC126292297/LOC126297635/LOC126361237",19,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0007626","locomotory behavior","1/44","28/885",0.0357142857142857,0.718344155844156,-0.346227726943562,0.765598669007924,1,1,"LOC126343426",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0008233","peptidase activity","1/44","28/885",0.0357142857142857,0.718344155844156,-0.346227726943562,0.765598669007924,1,1,"LOC126343123",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Molecular function"
"GO:0030163","protein catabolic process","1/44","28/885",0.0357142857142857,0.718344155844156,-0.346227726943562,0.765598669007924,1,1,"LOC126353934",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0043168","anion binding","1/44","28/885",0.0357142857142857,0.718344155844156,-0.346227726943562,0.765598669007924,1,1,"LOC126268198",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Molecular function"
"GO:0048589","developmental growth","1/44","28/885",0.0357142857142857,0.718344155844156,-0.346227726943562,0.765598669007924,1,1,"LOC126365945",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0090407","organophosphate biosynthetic process","1/44","28/885",0.0357142857142857,0.718344155844156,-0.346227726943562,0.765598669007924,1,1,"LOC126282322",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0050789","regulation of biological process","16/44","359/885",0.0445682451253482,0.896429475816662,-0.581895500907662,0.768816739259676,1,1,"LOC126336893/LOC126281178/LOC126292188/LOC126272905/LOC126354439/LOC126328409/LOC126266829/LOC126299155/LOC126277934/LOC126284679/LOC126271434/LOC126343426/LOC126297938/LOC126292297/LOC126297635/LOC126361237",16,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0060429","epithelium development","5/44","125/885",0.04,0.804545454545454,-0.539074089410939,0.770348343816359,1,1,"LOC126328409/LOC126272116/LOC126273368/LOC126343123/LOC126266597",5,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0060255","regulation of macromolecule metabolic process","6/44","148/885",0.0405405405405405,0.81541769041769,-0.562524785080832,0.774023875435086,1,1,"LOC126281178/LOC126328409/LOC126266829/LOC126284679/LOC126297938/LOC126297635",6,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0005215","transporter activity","5/44","126/885",0.0396825396825397,0.798160173160173,-0.55927540681441,0.77674570705208,1,1,"LOC126334997/LOC126272465/LOC126354562/LOC126343426/LOC126356287",5,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Molecular function"
"GO:0019098","reproductive behavior","1/44","29/885",0.0344827586206897,0.693573667711599,-0.383568268872208,0.777633276433422,1,1,"LOC126334997",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0019725","cellular homeostasis","1/44","29/885",0.0344827586206897,0.693573667711599,-0.383568268872208,0.777633276433422,1,1,"LOC126334997",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0042803","protein homodimerization activity","1/44","29/885",0.0344827586206897,0.693573667711599,-0.383568268872208,0.777633276433422,1,1,"LOC126354439",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Molecular function"
"GO:0003674","molecular_function","32/44","677/885",0.0472673559822747,0.950718410098026,-0.604646927171509,0.787693200513203,1,1,"LOC126267148/LOC126336893/LOC126284995/LOC126334997/LOC126281178/LOC126292188/LOC126272905/LOC126354439/LOC126354003/LOC126328409/LOC126272116/LOC126284570/LOC126299240/LOC126298544/LOC126272465/LOC126266829/LOC126281789/LOC126299155/LOC126284679/LOC126335171/LOC126354562/LOC126343426/LOC126297938/LOC126335155/LOC126323429/LOC126268198/LOC126292297/LOC126343123/LOC126297635/LOC126282322/LOC126361237/LOC126356287",32,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Molecular function"
"GO:0004930","G protein-coupled receptor activity","1/44","30/885",0.0333333333333333,0.670454545454546,-0.419804769693125,0.78906334166348,1,1,"LOC126299155",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Molecular function"
"GO:0007350","blastoderm segmentation","1/44","30/885",0.0333333333333333,0.670454545454546,-0.419804769693125,0.78906334166348,1,1,"LOC126328409",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0005488","binding","12/44","281/885",0.0427046263345196,0.858945325137496,-0.654299589305379,0.792253447229216,1,1,"LOC126267148/LOC126336893/LOC126272905/LOC126354439/LOC126328409/LOC126272116/LOC126266829/LOC126335171/LOC126343426/LOC126268198/LOC126292297/LOC126297635",12,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Molecular function"
"GO:0038023","signaling receptor activity","2/44","57/885",0.0350877192982456,0.705741626794258,-0.52505592296175,0.792284516066055,1,1,"LOC126299155/LOC126361237",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Molecular function"
"GO:0060089","molecular transducer activity","2/44","57/885",0.0350877192982456,0.705741626794258,-0.52505592296175,0.792284516066055,1,1,"LOC126299155/LOC126361237",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Molecular function"
"GO:0065009","regulation of molecular function","2/44","57/885",0.0350877192982456,0.705741626794258,-0.52505592296175,0.792284516066055,1,1,"LOC126281178/LOC126343426",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0006139","nucleobase-containing compound metabolic process","3/44","82/885",0.0365853658536585,0.735864745011086,-0.574023930607324,0.794277238122089,1,1,"LOC126328409/LOC126297938/LOC126282322",3,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0001934","positive regulation of protein phosphorylation","1/44","31/885",0.032258064516129,0.648826979472141,-0.455016900232558,0.799918561507698,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0030162","regulation of proteolysis","1/44","31/885",0.032258064516129,0.648826979472141,-0.455016900232558,0.799918561507698,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0042327","positive regulation of phosphorylation","1/44","31/885",0.032258064516129,0.648826979472141,-0.455016900232558,0.799918561507698,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0012505","endomembrane system","2/44","58/885",0.0344827586206897,0.693573667711599,-0.551876368517804,0.800500182385539,1,1,"LOC126335171/LOC126335155",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Cellular component"
"GO:0050790","regulation of catalytic activity","1/44","32/885",0.03125,0.628551136363636,-0.489276075762072,0.810227207050627,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0009058","biosynthetic process","5/44","132/885",0.0378787878787879,0.761880165289256,-0.678015344592742,0.812429722241367,1,1,"LOC126328409/LOC126365945/LOC126335171/LOC126297938/LOC126282322",5,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0007424","open tracheal system development","1/44","33/885",0.0303030303030303,0.609504132231405,-0.522646549975997,0.820016190508742,1,1,"LOC126284679",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0019899","enzyme binding","1/44","33/885",0.0303030303030303,0.609504132231405,-0.522646549975997,0.820016190508742,1,1,"LOC126335171",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Molecular function"
"GO:0040007","growth","1/44","33/885",0.0303030303030303,0.609504132231405,-0.522646549975997,0.820016190508742,1,1,"LOC126365945",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0042802","identical protein binding","1/44","33/885",0.0303030303030303,0.609504132231405,-0.522646549975997,0.820016190508742,1,1,"LOC126354439",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Molecular function"
"GO:0042981","regulation of apoptotic process","1/44","33/885",0.0303030303030303,0.609504132231405,-0.522646549975997,0.820016190508742,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0080134","regulation of response to stress","1/44","33/885",0.0303030303030303,0.609504132231405,-0.522646549975997,0.820016190508742,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0044238","primary metabolic process","11/44","266/885",0.0413533834586466,0.831766917293233,-0.750000183548255,0.820119330555542,1,1,"LOC126284995/LOC126328409/LOC126365945/LOC126335171/LOC126343426/LOC126297938/LOC126335155/LOC126268198/LOC126353934/LOC126343123/LOC126282322",11,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0009888","tissue development","5/44","134/885",0.0373134328358209,0.75050881953867,-0.716707751223652,0.82331621066459,1,1,"LOC126328409/LOC126272116/LOC126273368/LOC126343123/LOC126266597",5,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0048522","positive regulation of cellular process","5/44","135/885",0.037037037037037,0.744949494949495,-0.73589679801914,0.828575149435292,1,1,"LOC126281178/LOC126328409/LOC126266829/LOC126297938/LOC126297635",5,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0002376","immune system process","1/44","34/885",0.0294117647058824,0.591577540106952,-0.555186334885991,0.82931112902707,1,1,"LOC126328409",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0009880","embryonic pattern specification","1/44","34/885",0.0294117647058824,0.591577540106952,-0.555186334885991,0.82931112902707,1,1,"LOC126328409",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0010562","positive regulation of phosphorus metabolic process","1/44","34/885",0.0294117647058824,0.591577540106952,-0.555186334885991,0.82931112902707,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0045937","positive regulation of phosphate metabolic process","1/44","34/885",0.0294117647058824,0.591577540106952,-0.555186334885991,0.82931112902707,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0060541","respiratory system development","1/44","34/885",0.0294117647058824,0.591577540106952,-0.555186334885991,0.82931112902707,1,1,"LOC126284679",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0098590","plasma membrane region","1/44","34/885",0.0294117647058824,0.591577540106952,-0.555186334885991,0.82931112902707,1,1,"LOC126361237",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Cellular component"
"GO:1902533","positive regulation of intracellular signal transduction","1/44","34/885",0.0294117647058824,0.591577540106952,-0.555186334885991,0.82931112902707,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0051128","regulation of cellular component organization","2/44","63/885",0.0317460317460317,0.638528138528139,-0.680555165052617,0.837508444782895,1,1,"LOC126281178/LOC126354439",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0043067","regulation of programmed cell death","1/44","35/885",0.0285714285714286,0.574675324675325,-0.586947978652854,0.83813640555211,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0005634","nucleus","5/44","137/885",0.0364963503649635,0.734074319840743,-0.77397019420069,0.838730617929531,1,1,"LOC126328409/LOC126266829/LOC126284679/LOC126297938/LOC126297635",5,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Cellular component"
"GO:0050896","response to stimulus","13/44","313/885",0.0415335463258786,0.835390647690967,-0.828100664851327,0.838941774787934,1,1,"LOC126336893/LOC126272905/LOC126354439/LOC126354003/LOC126328409/LOC126335152/LOC126299155/LOC126284679/LOC126271434/LOC126343426/LOC126292297/LOC126297635/LOC126361237",13,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0007610","behavior","3/44","89/885",0.0337078651685393,0.677987742594484,-0.732260058126326,0.839553206956956,1,1,"LOC126334997/LOC126299155/LOC126343426",3,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0015075","monoatomic ion transmembrane transporter activity","3/44","90/885",0.0333333333333333,0.670454545454545,-0.754062752460543,0.845292136116343,1,1,"LOC126334997/LOC126354562/LOC126356287",3,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Molecular function"
"GO:0001932","regulation of protein phosphorylation","1/44","36/885",0.0277777777777778,0.558712121212121,-0.617979226741247,0.846515226911766,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0005856","cytoskeleton","1/44","36/885",0.0277777777777778,0.558712121212121,-0.617979226741247,0.846515226911766,1,1,"LOC126292297",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Cellular component"
"GO:0042325","regulation of phosphorylation","1/44","36/885",0.0277777777777778,0.558712121212121,-0.617979226741247,0.846515226911766,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0055086","nucleobase-containing small molecule metabolic process","1/44","36/885",0.0277777777777778,0.558712121212121,-0.617979226741247,0.846515226911766,1,1,"LOC126282322",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0006811","monoatomic ion transport","4/44","115/885",0.0347826086956522,0.699604743083004,-0.789498122487932,0.847481741670342,1,1,"LOC126334997/LOC126272465/LOC126354562/LOC126356287",4,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0003002","regionalization","2/44","65/885",0.0307692307692308,0.618881118881119,-0.729734181940663,0.850539818913113,1,1,"LOC126328409/LOC126273368",2,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0031401","positive regulation of protein modification process","1/44","37/885",0.027027027027027,0.543611793611794,-0.648323586668377,0.854469679227293,1,1,"LOC126281178",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
"GO:0035282","segmentation","1/44","37/885",0.027027027027027,0.543611793611794,-0.648323586668377,0.854469679227293,1,1,"LOC126328409",1,"GO","All fat body DEGs in heatmap",44,885,"Branch 3",153,"Biological process"
