"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","foreground_set","pathway_theme","pathway_scope"
"ko05211","Renal cell carcinoma","0/264","41/3900",0,0,-1.73428785512934,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko05213","Endometrial cancer","0/264","22/3900",0,0,-1.26728437946767,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko05216","Thyroid cancer","0/264","16/3900",0,0,-1.07990866145203,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko05221","Acute myeloid leukemia","0/264","19/3900",0,0,-1.17725792547736,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",0.204081632653061,2.50288794763188,4.4891174701389,8.75052036665125e-05,0.0301892952649468,0.0301892952649468,"LOC126278518/LOC126311851/LOC126354398/LOC126282477/LOC126329331/LOC126336238/LOC126267153/LOC126365747/LOC126278537/LOC126299097/LOC126353956/LOC126277867/LOC126299155/LOC126298972/LOC126267861/LOC126355437/LOC126299360/LOC126266656/LOC126335869/LOC126284371",20,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.223880597014925,2.74570543508871,4.29404254034703,0.000232384456340614,0.0400863187187559,0.0400863187187559,"LOC126295201/LOC126295087/LOC126292145/LOC126295425/LOC126294955/LOC126293373/LOC126284645/LOC126294949/LOC126281663/LOC126278128/LOC126278442/LOC126297744/LOC126291991/LOC126294945/LOC126295191",15,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible"
"ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.232142857142857,2.84703504043127,4.14767620773618,0.000416039767880608,0.0478445733062699,0.0478445733062699,"LOC126355041/LOC126282207/LOC126266641/LOC126282030/LOC126293578/LOC126355748/LOC126293579/LOC126298648/LOC126355037/LOC126267442/LOC126336325/LOC126281928/LOC126336322",13,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00100","Steroid biosynthesis","5/318","11/3900",0.454545454545455,5.5746140651801,4.526465543465,0.00106931988624034,0.0885271875822825,0.0885271875822825,"LOC126291813/LOC126335155/LOC126282077/LOC126336514/LOC126335154",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko02010","ABC transporters","10/318","41/3900",0.24390243902439,2.99125632765762,3.81864331777825,0.0012830027185838,0.0885271875822825,0.0885271875822825,"LOC126335579/LOC126278946/LOC126357744/LOC126354019/LOC126284038/LOC126335166/LOC126354017/LOC126281499/LOC126278191/LOC126354018",10,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Transport and environmental response","Core metabolism or cross-domain"
"ko04340","Hedgehog signaling pathway","13/318","64/3900",0.203125,2.49115566037736,3.58344758135932,0.00159171611765617,0.0915236767652298,0.0915236767652298,"LOC126295201/LOC126295087/LOC126292145/LOC126295425/LOC126294955/LOC126284645/LOC126294949/LOC126281663/LOC126278128/LOC126297744/LOC126291991/LOC126294945/LOC126295191",13,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible"
"ko05146","Amoebiasis","9/318","37/3900",0.243243243243243,2.98317185109638,3.61098965530908,0.00227932258653934,0.112338041765153,0.112338041765153,"LOC126335547/LOC126267772/LOC126335546/LOC126299287/LOC126335545/LOC126282030/LOC126335544/LOC126282460/LOC126267773",9,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04979","Cholesterol metabolism","8/318","31/3900",0.258064516129032,3.16494217894096,3.60541424780736,0.00266582862664264,0.114963859523964,0.114963859523964,"LOC126291813/LOC126335155/LOC126282077/LOC126336514/LOC126335154/LOC126337753/LOC126334953/LOC126291749",8,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00430","Taurine and hypotaurine metabolism","4/318","9/3900",0.444444444444444,5.45073375262055,3.98244366697909,0.00392959678888906,0.15063454357408,0.15063454357408,"LOC126283989/LOC126297835/LOC126283788/LOC126354995",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04976","Bile secretion","11/318","56/3900",0.196428571428571,2.40902964959569,3.16409739160028,0.00471934768976387,0.162817495296854,0.162817495296854,"LOC126354871/LOC126335579/LOC126293679/LOC126354019/LOC126293680/LOC126335166/LOC126354017/LOC126322572/LOC126281499/LOC126354018/LOC126354186",11,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04974","Protein digestion and absorption","10/318","50/3900",0.2,2.45283018867925,3.0803274058782,0.00608504451597456,0.176319713244912,0.176319713244912,"LOC126272864/LOC126329331/LOC126273001/LOC126272513/LOC126337983/LOC126298679/LOC126299360/LOC126273243/LOC126322572/LOC126354186",10,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00512","Mucin type O-glycan biosynthesis","4/318","10/3900",0.4,4.90566037735849,3.68423277751201,0.00613285959112737,0.176319713244912,0.176319713244912,"LOC126354265/LOC126278177/LOC126335291/LOC126335288",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04142","Lysosome biogenesis","21/318","146/3900",0.143835616438356,1.76402171103644,2.80325354852633,0.00678466504458292,0.180054572337008,0.180054572337008,"LOC126354780/LOC126297444/LOC126334543/LOC126325327/LOC126291813/LOC126355391/LOC126360693/LOC126271496/LOC126272722/LOC126282077/LOC126336375/LOC126365959/LOC126365964/LOC126354039/LOC126354040/LOC126297555/LOC126354163/LOC126337753/LOC126291749/LOC126271434/LOC126346021",21,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible"
"ko00330","Arginine and proline metabolism","9/318","44/3900",0.204545454545455,2.50857632933105,2.99814409277409,0.00782192707763925,0.19275463155611,0.19275463155611,"LOC126337850/LOC126267473/LOC126355053/LOC126339265/LOC126284548/LOC126276148/LOC126282460/LOC126335036/LOC126284971",9,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04977","Vitamin digestion and absorption","5/318","21/3900",0.238095238095238,2.92003593890386,2.62837000412078,0.0239069876425962,0.549860715779713,0.549860715779713,"LOC126272738/LOC126297752/LOC126312349/LOC126284379/LOC126272290",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00590","Arachidonic acid metabolism","6/318","30/3900",0.2,2.45283018867925,2.37983795847652,0.031220227048854,0.66053900643216,0.66053900643216,"LOC126282422/LOC126336730/LOC126283989/LOC126283788/LOC126312349/LOC126336697",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko01230","Biosynthesis of amino acids","10/318","64/3900",0.15625,1.91627358490566,2.20192864429908,0.0325482988676717,0.66053900643216,0.66053900643216,"LOC126274964/LOC126335242/LOC126334613/LOC126268518/LOC126267473/LOC126354590/LOC126276148/LOC126334596/LOC126282346/LOC126282460",10,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Amino acid and nitrogen metabolism","Broad KEGG reference map"
"ko03320","PPAR signaling pathway","8/318","48/3900",0.166666666666667,2.0440251572327,2.16828232694016,0.0380111458437187,0.692110711499382,0.692110711499382,"LOC126356152/LOC126281291/LOC126360117/LOC126279109/LOC126272828/LOC126341660/LOC126284721/LOC126267980",8,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05231","Choline metabolism in cancer","9/318","57/3900",0.157894736842105,1.9364448857994,2.1218361517014,0.039087246846704,0.692110711499382,0.692110711499382,"LOC126284880/LOC126268133/LOC126336638/LOC126336687/LOC126299447/LOC126271919/LOC126355571/LOC126355684/LOC126356221",9,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko00480","Glutathione metabolism","11/318","76/3900",0.144736842105263,1.77507447864945,2.03291246135053,0.042244164204624,0.692110711499382,0.692110711499382,"LOC126281410/LOC126335242/LOC126272724/LOC126282422/LOC126336730/LOC126284548/LOC126283989/LOC126283788/LOC126281404/LOC126336697/LOC126272716",11,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko04930","Type II diabetes mellitus","4/318","17/3900",0.235294117647059,2.88568257491676,2.32132923051747,0.0441345960956127,0.692110711499382,0.692110711499382,"LOC126278049/LOC126274964/LOC126336038/LOC126365957",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04978","Mineral absorption","4/318","17/3900",0.235294117647059,2.88568257491676,2.32132923051747,0.0441345960956127,0.692110711499382,0.692110711499382,"LOC126282259/LOC126297555/LOC126322572/LOC126354186",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04970","Salivary secretion","8/318","51/3900",0.156862745098039,1.92378838327784,1.9783859357421,0.051956411693017,0.779346175395254,0.779346175395254,"LOC126267876/LOC126271975/LOC126272364/LOC126353956/LOC126339265/LOC126272361/LOC126322572/LOC126281618",8,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04610","Complement and coagulation cascades","2/318","5/3900",0.4,4.90566037735849,2.60347333438171,0.0561823350479833,0.80762106631476,0.80762106631476,"LOC126355736/LOC126299360",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04020","Calcium signaling pathway","10/318","71/3900",0.140845070422535,1.72734520329524,1.84269924162155,0.0600842773500498,0.829163027430688,0.829163027430688,"LOC126279309/LOC126268133/LOC126284222/LOC126336238/LOC126353956/LOC126339265/LOC126298972/LOC126336038/LOC126292260/LOC126284371",10,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko01040","Biosynthesis of unsaturated fatty acids","4/318","20/3900",0.2,2.45283018867925,1.94062390781898,0.074195362929528,0.984515392718737,0.984515392718737,"LOC126356152/LOC126341660/LOC126335171/LOC126267980",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00350","Tyrosine metabolism","5/318","29/3900",0.172413793103448,2.11450878334418,1.79472658330746,0.0820799221049344,1,1,"LOC126355886/LOC126353933/LOC126271955/LOC126365745/LOC126298490",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko01100","Metabolic pathways","89/318","962/3900",0.0925155925155925,1.13462519122896,1.43322825157175,0.0872377681494762,1,1,"LOC126336379/LOC126284041/LOC126272928/LOC126281481/LOC126299253/LOC126356152/LOC126284880/LOC126334543/LOC126335001/LOC126317480/LOC126281573/LOC126274964/LOC126268133/LOC126272019/LOC126282517/LOC126297752/LOC126335242/LOC126298400/LOC126336504/LOC126336838/LOC126298393/LOC126334613/LOC126272594/LOC126271955/LOC126354265/LOC126297581/LOC126365745/LOC126282100/LOC126278177/LOC126268518/LOC126267473/LOC126354590/LOC126278061/LOC126272722/LOC126297821/LOC126282422/LOC126281994/LOC126292188/LOC126284872/LOC126272096/LOC126355053/LOC126272801/LOC126298389/LOC126281438/LOC126293748/LOC126339265/LOC126336730/LOC126284548/LOC126283989/LOC126276148/LOC126283409/LOC126334596/LOC126297835/LOC126298935/LOC126335291/LOC126354504/LOC126283788/LOC126312349/LOC126334902/LOC126282346/LOC126267571/LOC126356075/LOC126335288/LOC126355485/LOC126336772/LOC126354995/LOC126283383/LOC126335184/LOC126336350/LOC126361126/LOC126282460/LOC126335036/LOC126298490/LOC126292260/LOC126284971/LOC126284379/LOC126341660/LOC126355789/LOC126336697/LOC126298692/LOC126357156/LOC126356176/LOC126272290/LOC126354649/LOC126365957/LOC126356050/LOC126293741/LOC126272558/LOC126291650",89,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Broad metabolic map","Broad KEGG reference map"
"ko04612","Antigen processing and presentation","4/318","22/3900",0.181818181818182,2.22984562607204,1.72339736970501,0.098715105249546,1,1,"LOC126292150/LOC126360693/LOC126335596/LOC126346021",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05223","Non-small cell lung cancer","4/318","22/3900",0.181818181818182,2.22984562607204,1.72339736970501,0.098715105249546,1,1,"LOC126268133/LOC126267038/LOC126272858/LOC126359421",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko00460","Cyanoamino acid metabolism","2/318","7/3900",0.285714285714286,3.50404312668464,1.97549533907121,0.105873043798538,1,1,"LOC126283989/LOC126283788",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko05340","Primary immunodeficiency","2/318","7/3900",0.285714285714286,3.50404312668464,1.97549533907121,0.105873043798538,1,1,"LOC126279309/LOC126284222",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko05204","Chemical carcinogenesis - DNA adducts","11/318","89/3900",0.123595505617978,1.51579393682425,1.46649014378061,0.105981883847741,1,1,"LOC126272928/LOC126281410/LOC126272724/LOC126293679/LOC126282422/LOC126336730/LOC126293680/LOC126281404/LOC126336697/LOC126354649/LOC126272716",11,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Genetic information processing","Reference disease pathway"
"ko00980","Metabolism of xenobiotics by cytochrome P450","11/318","90/3900",0.122222222222222,1.49895178197065,1.42673965328115,0.112442448314182,1,1,"LOC126272928/LOC126281410/LOC126272724/LOC126293679/LOC126282422/LOC126336730/LOC126293680/LOC126281404/LOC126336697/LOC126354649/LOC126272716",11,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko04024","cAMP signaling pathway","13/318","112/3900",0.116071428571429,1.42351752021563,1.3548861211507,0.121477737538551,1,1,"LOC126278518/LOC126356152/LOC126279309/LOC126284222/LOC126267153/LOC126335579/LOC126282030/LOC126298972/LOC126335166/LOC126355437/LOC126341660/LOC126322572/LOC126284371",13,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04066","HIF-1 signaling pathway","6/318","43/3900",0.13953488372093,1.71127687582273,1.39725439664413,0.133427070758625,1,1,"LOC126354871/LOC126268133/LOC126354590/LOC126282030/LOC126282035/LOC126365957",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00930","Caprolactam degradation","2/318","8/3900",0.25,3.06603773584906,1.7427063517662,0.133806294696986,1,1,"LOC126298400/LOC126298935",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko00592","alpha-Linolenic acid metabolism","3/318","16/3900",0.1875,2.29952830188679,1.55179200426028,0.136421545965829,1,1,"LOC126356152/LOC126312349/LOC126341660",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko05020","Prion disease","3/318","16/3900",0.1875,2.29952830188679,1.55179200426028,0.136421545965829,1,1,"LOC126267772/LOC126354439/LOC126267773",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko05030","Cocaine addiction","4/318","25/3900",0.16,1.9622641509434,1.43798992826139,0.141470618867445,1,1,"LOC126271955/LOC126365745/LOC126282030/LOC126298972",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko05418","Fluid shear stress and atherosclerosis","9/318","75/3900",0.12,1.47169811320755,1.22887140286697,0.154079948356972,1,1,"LOC126269416/LOC126345497/LOC126281410/LOC126272724/LOC126272759/LOC126282030/LOC126278442/LOC126281404/LOC126272716",9,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Core metabolism or cross-domain"
"ko04917","Prolactin signaling pathway","4/318","26/3900",0.153846153846154,1.88679245283019,1.35162507768154,0.157120164739947,1,1,"LOC126278049/LOC126267038/LOC126365745/LOC126282030",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04060","Cytokine-cytokine receptor interaction","2/318","9/3900",0.222222222222222,2.72536687631027,1.54383002257362,0.163138053678883,1,1,"LOC126278442/LOC126282035",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05202","Transcriptional misregulation in cancer","9/318","77/3900",0.116883116883117,1.43347218818917,1.14454227516946,0.17233988701417,1,1,"LOC126291805/LOC126281598/LOC126278708/LOC126272858/LOC126282030/LOC126276893/LOC126278673/LOC126299030/LOC126282035",9,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Genetic information processing","Reference disease pathway"
"ko04514","Cell adhesion molecule (CAM) interaction","3/318","18/3900",0.166666666666667,2.0440251572327,1.32265579047161,0.176791696536148,1,1,"LOC126345497/LOC126365371/LOC126356154",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible"
"ko05200","Pathways in cancer","22/318","220/3900",0.1,1.22641509433962,1.02995961053681,0.18142169498282,1,1,"LOC126267772/LOC126354871/LOC126268133/LOC126281410/LOC126267038/LOC126272724/LOC126334818/LOC126272858/LOC126359421/LOC126282030/LOC126266679/LOC126336702/LOC126281729/LOC126299030/LOC126276001/LOC126278442/LOC126297744/LOC126281404/LOC126267711/LOC126354914/LOC126272716/LOC126267773",22,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko01110","Biosynthesis of secondary metabolites","31/318","324/3900",0.095679012345679,1.17342184952248,0.971191673837986,0.191622246785283,1,1,"LOC126336379/LOC126272928/LOC126356152/LOC126274964/LOC126335242/LOC126298400/LOC126334613/LOC126272594/LOC126271955/LOC126297581/LOC126267473/LOC126354590/LOC126339265/LOC126276148/LOC126334596/LOC126298935/LOC126312349/LOC126282346/LOC126355485/LOC126354995/LOC126283383/LOC126335184/LOC126361126/LOC126298530/LOC126282460/LOC126341660/LOC126335171/LOC126354649/LOC126365957/LOC126298001/LOC126356050",31,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Detoxification and secondary metabolism","Broad KEGG reference map"
"ko04658","Th1 and Th2 cell differentiation","3/318","19/3900",0.157894736842105,1.9364448857994,1.21903054594524,0.198080376334795,1,1,"LOC126268133/LOC126267038/LOC126282030",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04925","Aldosterone synthesis and secretion","7/318","59/3900",0.11864406779661,1.45506875599616,1.04932074255887,0.201999979374288,1,1,"LOC126279309/LOC126278432/LOC126284222/LOC126283409/LOC126336038/LOC126322572/LOC126342556",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00410","beta-Alanine metabolism","4/318","29/3900",0.137931034482759,1.69160702667534,1.11371532869575,0.207479845392888,1,1,"LOC126337850/LOC126297821/LOC126284548/LOC126354995",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko01523","Antifolate resistance","4/318","29/3900",0.137931034482759,1.69160702667534,1.11371532869575,0.207479845392888,1,1,"LOC126335579/LOC126282030/LOC126335166/LOC126271913",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04668","TNF signaling pathway","5/318","39/3900",0.128205128205128,1.57232704402516,1.07017316711046,0.208581530162563,1,1,"LOC126334818/LOC126285340/LOC126282030/LOC126336702/LOC126281729",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00770","Pantothenate and CoA biosynthesis","2/318","11/3900",0.181818181818182,2.22984562607204,1.21690131033536,0.224406910753891,1,1,"LOC126297821/LOC126357156",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko05222","Small cell lung cancer","5/318","41/3900",0.121951219512195,1.49562816382881,0.950468882192552,0.239181152255722,1,1,"LOC126267772/LOC126272858/LOC126282030/LOC126354914/LOC126267773",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko00073","Cutin, suberine and wax biosynthesis","3/318","21/3900",0.142857142857143,1.75202156334232,1.02945516773472,0.242261523474524,1,1,"LOC126285286/LOC126285457/LOC126285464",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00220","Arginine biosynthesis","3/318","21/3900",0.142857142857143,1.75202156334232,1.02945516773472,0.242261523474524,1,1,"LOC126268518/LOC126339265/LOC126282460",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04215","Apoptosis - multiple species","3/318","21/3900",0.142857142857143,1.75202156334232,1.02945516773472,0.242261523474524,1,1,"LOC126336702/LOC126281729/LOC126354914",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00982","Drug metabolism - cytochrome P450","9/318","85/3900",0.105882352941176,1.29855715871254,0.829119381940048,0.254163152001867,1,1,"LOC126272928/LOC126281410/LOC126272724/LOC126282422/LOC126336730/LOC126281404/LOC126336697/LOC126354649/LOC126272716",9,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko00270","Cysteine and methionine metabolism","5/318","42/3900",0.119047619047619,1.46001796945193,0.892988193590657,0.254921863922998,1,1,"LOC126298393/LOC126284548/LOC126297835/LOC126282346/LOC126335036",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00061","Fatty acid biosynthesis","2/318","12/3900",0.166666666666667,2.0440251572327,1.0791103188607,0.255686111055178,1,1,"LOC126284872/LOC126272096",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04973","Carbohydrate digestion and absorption","2/318","12/3900",0.166666666666667,2.0440251572327,1.0791103188607,0.255686111055178,1,1,"LOC126365957/LOC126322572",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko01212","Fatty acid metabolism","6/318","53/3900",0.113207547169811,1.38839444642221,0.848158931694333,0.260997035766344,1,1,"LOC126356152/LOC126284872/LOC126272096/LOC126341660/LOC126335171/LOC126267980",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Lipid and membrane metabolism","Broad KEGG reference map"
"ko05226","Gastric cancer","7/318","64/3900",0.109375,1.34139150943396,0.820409707238847,0.264025687144856,1,1,"LOC126272858/LOC126354019/LOC126299030/LOC126276001/LOC126354017/LOC126281499/LOC126354018",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko04927","Cortisol synthesis and secretion","4/318","33/3900",0.121212121212121,1.48656375071469,0.836251714811928,0.280385257593932,1,1,"LOC126279309/LOC126284222/LOC126283409/LOC126336038",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","2/318","13/3900",0.153846153846154,1.88679245283019,0.954143686622985,0.287035522804953,1,1,"LOC126317480/LOC126281994",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04964","Proximal tubule bicarbonate reclamation","2/318","13/3900",0.153846153846154,1.88679245283019,0.954143686622985,0.287035522804953,1,1,"LOC126322572/LOC126354186",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
