"Gene","n_samples_ge_minCount","kept"
"LOC126327890",0,FALSE
"LOC126327888",44,TRUE
"LOC126327884",38,TRUE
"LOC126327891",0,FALSE
"LOC126327886",1,FALSE
"LOC126327881",0,FALSE
"LOC126327892",0,FALSE
"LOC126327887",0,FALSE
"LOC126327882",0,FALSE
"LOC126327893",0,FALSE
"LOC126327894",0,FALSE
"LOC126327895",0,FALSE
"LOC126327961",44,TRUE
"LOC126327956",0,FALSE
"LOC126327967",0,FALSE
"LOC126327962",25,TRUE
"LOC126327963",0,FALSE
"LOC126327957",0,FALSE
"LOC126327964",0,FALSE
"LOC126327959",0,FALSE
"LOC126327960",10,TRUE
"LOC126327966",0,FALSE
"LOC126327958",0,FALSE
"LOC126327973",44,TRUE
"LOC126327968",0,FALSE
"LOC126327972",44,TRUE
"LOC126327977",0,FALSE
"LOC126327969",0,FALSE
"LOC126327974",0,FALSE
"LOC126327979",0,FALSE
"LOC126327971",42,TRUE
"LOC126327980",0,FALSE
"LOC126327970",0,FALSE
"LOC126327975",44,TRUE
"LOC126327982",0,FALSE
"LOC126327988",0,FALSE
"LOC126327984",0,FALSE
"LOC126327987",38,TRUE
"LOC126327985",0,FALSE
"LOC126327986",0,FALSE
"LOC126327989",0,FALSE
"LOC126328004",0,FALSE
"LOC126328016",0,FALSE
"LOC126328027",0,FALSE
"LOC126328038",0,FALSE
"LOC126327993",0,FALSE
"LOC126327994",0,FALSE
"LOC126327995",0,FALSE
"LOC126327992",0,FALSE
"LOC126327997",0,FALSE
"LOC126327998",0,FALSE
"LOC126327999",0,FALSE
"LOC126328000",0,FALSE
"LOC126328001",0,FALSE
"LOC126328002",0,FALSE
"LOC126328003",0,FALSE
"LOC126327990",0,FALSE
"LOC126328005",0,FALSE
"LOC126328006",0,FALSE
"LOC126328007",0,FALSE
"LOC126327991",0,FALSE
"LOC126328008",0,FALSE
"LOC126328009",0,FALSE
"LOC126328010",0,FALSE
"LOC126328011",0,FALSE
"LOC126328013",0,FALSE
"LOC126328014",0,FALSE
"LOC126328015",0,FALSE
"LOC126328017",0,FALSE
"LOC126328018",0,FALSE
"LOC126328019",0,FALSE
"LOC126328020",0,FALSE
"LOC126328043",0,FALSE
"LOC126328021",0,FALSE
"LOC126328022",0,FALSE
"LOC126328023",0,FALSE
"LOC126328024",0,FALSE
"LOC126328025",0,FALSE
"LOC126328026",0,FALSE
"LOC126328028",0,FALSE
"LOC126328029",0,FALSE
"LOC126328030",0,FALSE
"LOC126328031",0,FALSE
"LOC126328032",0,FALSE
"LOC126328033",0,FALSE
"LOC126328034",0,FALSE
"LOC126328035",0,FALSE
"LOC126328036",0,FALSE
"LOC126328037",0,FALSE
"LOC126328039",0,FALSE
"LOC126328040",0,FALSE
"LOC126328041",0,FALSE
"LOC126328042",0,FALSE
"LOC126328073",5,FALSE
"LOC126328044",12,TRUE
"LOC126328065",13,TRUE
"LOC126328066",9,TRUE
"LOC126328045",9,TRUE
"LOC126328067",12,TRUE
"LOC126328068",12,TRUE
"LOC126328046",6,TRUE
"LOC126328050",12,TRUE
"LOC126328051",15,TRUE
"LOC126328047",12,TRUE
"LOC126328056",16,TRUE
"LOC126328055",12,TRUE
"LOC126328048",12,TRUE
"LOC126328057",15,TRUE
"LOC126328054",15,TRUE
"LOC126328058",7,TRUE
"LOC126328060",16,TRUE
"LOC126328064",11,TRUE
"LOC126328059",12,TRUE
"LOC126328062",6,TRUE
"LOC126328063",8,TRUE
"LOC126328072",16,TRUE
"LOC126328049",4,FALSE
"LOC126328069",13,TRUE
"LOC126328070",12,TRUE
"LOC126328108",0,FALSE
"LOC126328114",0,FALSE
"LOC126328109",44,TRUE
"LOC126328112",0,FALSE
"LOC126328115",0,FALSE
"LOC126328111",41,TRUE
"LOC126328113",0,FALSE
"LOC126328124",0,FALSE
"LOC126328116",0,FALSE
"LOC126328137",10,TRUE
"LOC126328125",0,FALSE
"LOC126328128",0,FALSE
"LOC126328131",0,FALSE
"LOC126328139",0,FALSE
"LOC126328142",44,TRUE
"LOC126328127",0,FALSE
"LOC126328145",0,FALSE
"LOC126328138",0,FALSE
"LOC126328129",0,FALSE
"LOC126328146",0,FALSE
"LOC126328141",0,FALSE
"LOC126328130",1,FALSE
"LOC126328117",0,FALSE
"LOC126328136",44,TRUE
"LOC126328132",2,FALSE
"LOC126328118",0,FALSE
"LOC126328140",3,FALSE
"LOC126328133",18,TRUE
"LOC126328119",0,FALSE
"LOC126328143",28,TRUE
"LOC126328122",0,FALSE
"LOC126328120",0,FALSE
"LOC126328134",0,FALSE
"LOC126328123",0,FALSE
"LOC126328121",0,FALSE
"LOC126328135",0,FALSE
"LOC126328148",0,FALSE
"LOC126328147",0,FALSE
"LOC126328154",44,TRUE
"LOC126328152",0,FALSE
"LOC126328157",0,FALSE
"LOC126328153",2,FALSE
"LOC126328151",26,TRUE
"LOC126328158",0,FALSE
"LOC126328149",0,FALSE
"LOC126328159",0,FALSE
"LOC126328155",44,TRUE
"LOC126328150",0,FALSE
"LOC126328160",0,FALSE
"LOC126328163",23,TRUE
"LOC126328161",0,FALSE
"LOC126328165",0,FALSE
"LOC126328173",1,FALSE
"LOC126328169",0,FALSE
"LOC126328166",0,FALSE
"LOC126328162",0,FALSE
"LOC126328170",0,FALSE
"LOC126328168",4,FALSE
"LOC126328164",17,TRUE
"LOC126328171",1,FALSE
"LOC126328167",4,FALSE
"LOC126328174",0,FALSE
"LOC126328178",0,FALSE
"LOC126328184",0,FALSE
"LOC126328179",0,FALSE
"LOC126328175",0,FALSE
"LOC126328185",0,FALSE
"LOC126328181",0,FALSE
"LOC126328176",0,FALSE
"LOC126328186",0,FALSE
"LOC126328180",0,FALSE
"LOC126328177",0,FALSE
"LOC126328187",0,FALSE
"LOC126328182",0,FALSE
"LOC126328188",0,FALSE
"LOC126328196",44,TRUE
"LOC126328189",0,FALSE
"LOC126328192",32,TRUE
"LOC126328197",0,FALSE
"LOC126328200",0,FALSE
"LOC126328194",0,FALSE
"LOC126328198",0,FALSE
"LOC126328193",10,TRUE
"LOC126328195",0,FALSE
"LOC126328199",0,FALSE
"LOC126328191",0,FALSE
"LOC126328210",8,TRUE
"LOC126328201",0,FALSE
"LOC126328209",0,FALSE
"LOC126328207",0,FALSE
"LOC126328204",40,TRUE
"LOC126328202",0,FALSE
"LOC126328208",0,FALSE
"LOC126328229",7,TRUE
"LOC126328228",12,TRUE
"LOC126328211",8,TRUE
"LOC126328219",18,TRUE
"LOC126328218",8,TRUE
"LOC126328220",12,TRUE
"LOC126328221",17,TRUE
"LOC126328213",14,TRUE
"LOC126328230",17,TRUE
"LOC126328231",9,TRUE
"LOC126328217",9,TRUE
"LOC126328214",6,TRUE
"LOC126328224",9,TRUE
"LOC126328222",7,TRUE
"LOC126328227",4,FALSE
"LOC126328225",4,FALSE
"LOC126328223",13,TRUE
"LOC126328212",8,TRUE
"LOC126328215",11,TRUE
"LOC126328232",0,FALSE
"LOC126328259",0,FALSE
"LOC126328270",0,FALSE
"LOC126328282",0,FALSE
"LOC126328294",0,FALSE
"LOC126328239",0,FALSE
"LOC126328250",0,FALSE
"LOC126328251",0,FALSE
"LOC126328252",0,FALSE
"LOC126328253",0,FALSE
"LOC126328254",0,FALSE
"LOC126328255",0,FALSE
"LOC126328256",0,FALSE
"LOC126328257",0,FALSE
"LOC126328258",0,FALSE
"LOC126328260",0,FALSE
"LOC126328261",0,FALSE
"LOC126328262",0,FALSE
"LOC126328263",0,FALSE
"LOC126328264",0,FALSE
"LOC126328265",0,FALSE
"LOC126328266",0,FALSE
"LOC126328248",0,FALSE
"LOC126328267",0,FALSE
"LOC126328268",0,FALSE
"LOC126328269",0,FALSE
"LOC126328271",0,FALSE
"LOC126328272",0,FALSE
"LOC126328273",0,FALSE
"LOC126328274",0,FALSE
"LOC126328275",0,FALSE
"LOC126328238",0,FALSE
"LOC126328240",0,FALSE
"LOC126328276",0,FALSE
"LOC126328277",0,FALSE
"LOC126328241",0,FALSE
"LOC126328278",0,FALSE
"LOC126328279",0,FALSE
"LOC126328281",0,FALSE
"LOC126328242",0,FALSE
"LOC126328283",0,FALSE
"LOC126328243",0,FALSE
"LOC126328284",0,FALSE
"LOC126328285",0,FALSE
"LOC126328287",0,FALSE
"LOC126328288",0,FALSE
"LOC126328289",0,FALSE
"LOC126328290",0,FALSE
"LOC126328291",0,FALSE
"LOC126328292",0,FALSE
"LOC126328293",0,FALSE
"LOC126328295",0,FALSE
"LOC126328244",0,FALSE
"LOC126328296",0,FALSE
"LOC126328245",0,FALSE
"LOC126328297",0,FALSE
"LOC126328246",0,FALSE
"LOC126328298",0,FALSE
"LOC126328299",0,FALSE
"LOC126328234",0,FALSE
"LOC126328235",0,FALSE
"LOC126328236",0,FALSE
"LOC126328247",0,FALSE
"LOC126328237",0,FALSE
"LOC126328300",0,FALSE
"LOC126328313",0,FALSE
"LOC126328306",39,TRUE
"LOC126328310",0,FALSE
"LOC126328303",0,FALSE
"LOC126328304",12,TRUE
"LOC126328311",0,FALSE
"LOC126328301",0,FALSE
"LOC126328305",44,TRUE
"LOC126328312",0,FALSE
"LOC126328302",1,FALSE
"LOC126328314",0,FALSE
"LOC126328315",0,FALSE
"LOC126328316",2,FALSE
"LOC126328317",44,TRUE
"LOC126328320",10,TRUE
"LOC126328329",0,FALSE
"LOC126328323",0,FALSE
"LOC126328324",0,FALSE
"LOC126328322",21,TRUE
"LOC126328325",9,TRUE
"LOC126328326",4,FALSE
"LOC126328327",7,TRUE
"LOC126328328",5,FALSE
"LOC126328319",5,FALSE
"LOC126328318",6,TRUE
"LOC126328335",44,TRUE
"LOC126328330",2,FALSE
"LOC126328340",44,TRUE
"LOC126328331",1,FALSE
"LOC126328346",1,FALSE
"LOC126328338",40,TRUE
"LOC126328334",0,FALSE
"LOC126328341",0,FALSE
"LOC126328339",23,TRUE
"LOC126328332",0,FALSE
"LOC126328343",0,FALSE
"LOC126328337",0,FALSE
"LOC126328333",0,FALSE
"LOC126328345",0,FALSE
"LOC126328336",2,FALSE
"LOC126328351",3,FALSE
"LOC126328347",0,FALSE
"LOC126328352",0,FALSE
"LOC126328350",25,TRUE
"LOC126328349",0,FALSE
"LOC126328348",0,FALSE
"LOC126328353",0,FALSE
"LOC126328358",0,FALSE
"LOC126328354",0,FALSE
"LOC126328364",0,FALSE
"LOC126328359",0,FALSE
"LOC126328355",0,FALSE
"LOC126328365",0,FALSE
"LOC126328356",0,FALSE
"LOC126328366",0,FALSE
"LOC126328361",44,TRUE
"LOC126328357",0,FALSE
"LOC126328367",0,FALSE
"LOC126328362",44,TRUE
"LOC126328370",44,TRUE
"LOC126328368",0,FALSE
"LOC126328374",31,TRUE
"LOC126328372",0,FALSE
"LOC126328369",3,FALSE
"LOC126328371",44,TRUE
"LOC126328373",0,FALSE
"LOC126328375",0,FALSE
"LOC126328386",23,TRUE
"LOC126328377",0,FALSE
"LOC126328387",2,FALSE
"LOC126328389",0,FALSE
"LOC126328399",44,TRUE
"LOC126328392",31,TRUE
"LOC126328401",0,FALSE
"LOC126328394",0,FALSE
"LOC126328383",0,FALSE
"LOC126328403",0,FALSE
"LOC126328400",0,FALSE
"LOC126328391",23,TRUE
"LOC126328404",0,FALSE
"LOC126328395",0,FALSE
"LOC126328384",0,FALSE
"LOC126328378",0,FALSE
"LOC126328396",0,FALSE
"LOC126328385",0,FALSE
"LOC126328379",0,FALSE
"LOC126328398",40,TRUE
"LOC126328388",1,FALSE
"LOC126328380",0,FALSE
"LOC126328397",0,FALSE
"LOC126328390",43,TRUE
"LOC126328381",0,FALSE
"LOC126328407",0,FALSE
"LOC126328405",0,FALSE
"LOC126328414",6,TRUE
"LOC126328408",0,FALSE
"LOC126328411",0,FALSE
"LOC126328406",0,FALSE
"LOC126328410",44,TRUE
"LOC126328412",0,FALSE
"LOC126328413",0,FALSE
"LOC126328422",0,FALSE
"LOC126328418",11,TRUE
"LOC126328415",0,FALSE
"LOC126328420",0,FALSE
"LOC126328416",1,FALSE
"LOC126328419",14,TRUE
"LOC126328421",0,FALSE
"LOC126328417",0,FALSE
"LOC126328520",0,FALSE
"LOC126328521",0,FALSE
"LOC126328523",0,FALSE
"LOC126328524",0,FALSE
"LOC126328525",0,FALSE
"LOC126328526",0,FALSE
"LOC126328686",0,FALSE
"LOC126328699",6,TRUE
"LOC126328691",44,TRUE
"LOC126328697",0,FALSE
"LOC126328698",2,FALSE
"LOC126328689",0,FALSE
"LOC126328700",0,FALSE
"LOC126328693",0,FALSE
"LOC126328690",0,FALSE
"LOC126328701",0,FALSE
"LOC126328688",0,FALSE
"LOC126328702",0,FALSE
"LOC126328696",0,FALSE
"LOC126328692",34,TRUE
"LOC126328687",0,FALSE
"LOC126328695",0,FALSE
"LOC126328703",0,FALSE
"LOC126328704",0,FALSE
"LOC126328709",0,FALSE
"LOC126328713",0,FALSE
"LOC126328708",0,FALSE
"LOC126328712",2,FALSE
"LOC126328714",0,FALSE
"LOC126328705",0,FALSE
"LOC126328710",0,FALSE
"LOC126328715",0,FALSE
"LOC126328707",0,FALSE
"LOC126328711",0,FALSE
"LOC126328716",0,FALSE
"LOC126328706",0,FALSE
"LOC126328858",44,TRUE
"LOC126328840",0,FALSE
"LOC126328851",2,FALSE
"LOC126328861",0,FALSE
"LOC126328852",0,FALSE
"LOC126328849",20,TRUE
"LOC126328859",0,FALSE
"LOC126328862",0,FALSE
"LOC126328846",0,FALSE
"LOC126328865",0,FALSE
"LOC126328870",0,FALSE
"LOC126328848",0,FALSE
"LOC126328860",0,FALSE
"LOC126328871",0,FALSE
"LOC126328853",39,TRUE
"LOC126328864",2,FALSE
"LOC126328841",1,FALSE
"LOC126328847",0,FALSE
"LOC126328868",31,TRUE
"LOC126328842",0,FALSE
"LOC126328855",12,TRUE
"LOC126328863",10,TRUE
"LOC126328843",0,FALSE
"LOC126328854",37,TRUE
"LOC126328867",44,TRUE
"LOC126328845",0,FALSE
"LOC126328856",3,FALSE
"LOC126328869",44,TRUE
"LOC126328844",0,FALSE
"LOC126328857",41,TRUE
"LOC126328866",15,TRUE
"LOC126328872",0,FALSE
"LOC126328875",0,FALSE
"LOC126328886",44,TRUE
"LOC126328882",0,FALSE
"LOC126328876",0,FALSE
"LOC126328885",9,TRUE
"LOC126328888",0,FALSE
"LOC126328877",0,FALSE
"LOC126328887",0,FALSE
"LOC126328889",0,FALSE
"LOC126328878",0,FALSE
"LOC126328881",0,FALSE
"LOC126328890",0,FALSE
"LOC126328879",0,FALSE
"LOC126328883",0,FALSE
"LOC126328873",0,FALSE
"LOC126328880",1,FALSE
"LOC126328884",2,FALSE
"LOC126328874",0,FALSE
"LOC126328892",0,FALSE
"LOC126328896",0,FALSE
"LOC126328895",0,FALSE
"LOC126328894",0,FALSE
"LOC126328908",0,FALSE
"LOC126328897",0,FALSE
"LOC126328903",43,TRUE
"LOC126328898",0,FALSE
"LOC126328904",0,FALSE
"LOC126328901",10,TRUE
"LOC126328899",0,FALSE
"LOC126328905",0,FALSE
"LOC126328902",44,TRUE
"LOC126328900",0,FALSE
"LOC126328906",0,FALSE
"LOC126328909",0,FALSE
"LOC126328917",0,FALSE
"LOC126328910",0,FALSE
"LOC126328918",0,FALSE
"LOC126328915",0,FALSE
"LOC126328912",1,FALSE
"LOC126328911",0,FALSE
"LOC126328916",0,FALSE
"LOC126328913",0,FALSE
"LOC126328919",0,FALSE
"LOC126328928",36,TRUE
"LOC126328931",0,FALSE
"LOC126328927",6,TRUE
"LOC126328932",42,TRUE
"LOC126328937",0,FALSE
"LOC126328923",0,FALSE
"LOC126328933",0,FALSE
"LOC126328938",0,FALSE
"LOC126328926",44,TRUE
"LOC126328930",0,FALSE
"LOC126328939",0,FALSE
"LOC126328924",39,TRUE
"LOC126328929",44,TRUE
"LOC126328920",0,FALSE
"LOC126328925",16,TRUE
"LOC126328934",31,TRUE
"LOC126328922",0,FALSE
"LOC126328945",43,TRUE
"LOC126328940",0,FALSE
"LOC126328942",43,TRUE
"LOC126328944",44,TRUE
"LOC126328943",0,FALSE
"LOC126328941",36,TRUE
"LOC126328946",0,FALSE
"LOC126328951",7,TRUE
"LOC126328953",0,FALSE
"LOC126328957",0,FALSE
"LOC126328948",0,FALSE
"LOC126328959",0,FALSE
"LOC126328949",0,FALSE
"LOC126328955",44,TRUE
"LOC126328960",0,FALSE
"LOC126328950",0,FALSE
"LOC126328954",0,FALSE
"LOC126328961",0,FALSE
"LOC126328947",0,FALSE
"LOC126328965",0,FALSE
"LOC126328962",0,FALSE
"LOC126328963",0,FALSE
"LOC126328966",0,FALSE
"LOC126328964",0,FALSE
"LOC126328967",0,FALSE
"LOC126328980",0,FALSE
"LOC126328992",0,FALSE
"LOC126328978",0,FALSE
"LOC126328981",0,FALSE
"LOC126329003",0,FALSE
"LOC126328989",0,FALSE
"LOC126328991",0,FALSE
"LOC126329004",9,TRUE
"LOC126329000",0,FALSE
"LOC126328982",0,FALSE
"LOC126328995",0,FALSE
"LOC126329006",0,FALSE
"LOC126328983",0,FALSE
"LOC126328996",0,FALSE
"LOC126328968",0,FALSE
"LOC126328984",0,FALSE
"LOC126328993",44,TRUE
"LOC126328969",0,FALSE
"LOC126328985",0,FALSE
"LOC126328970",0,FALSE
"LOC126328979",12,TRUE
"LOC126328997",0,FALSE
"LOC126328971",0,FALSE
"LOC126328986",0,FALSE
"LOC126329002",43,TRUE
"LOC126328972",0,FALSE
"LOC126328987",0,FALSE
"LOC126328998",0,FALSE
"LOC126328973",0,FALSE
"LOC126328977",1,FALSE
"LOC126329001",9,TRUE
"LOC126328974",0,FALSE
"LOC126328988",0,FALSE
"LOC126328999",44,TRUE
"LOC126328975",0,FALSE
"LOC126328990",0,FALSE
"LOC126328976",0,FALSE
"LOC126329012",0,FALSE
"LOC126329007",0,FALSE
"LOC126329023",1,FALSE
"LOC126329013",0,FALSE
"LOC126329018",0,FALSE
"LOC126329022",0,FALSE
"LOC126329017",4,FALSE
"LOC126329029",0,FALSE
"LOC126329024",31,TRUE
"LOC126329021",0,FALSE
"LOC126329032",0,FALSE
"LOC126329025",0,FALSE
"LOC126329020",20,TRUE
"LOC126329033",0,FALSE
"LOC126329026",18,TRUE
"LOC126329014",38,TRUE
"LOC126329008",0,FALSE
"LOC126329030",44,TRUE
"LOC126329019",0,FALSE
"LOC126329009",0,FALSE
"LOC126329028",0,FALSE
"LOC126329015",0,FALSE
"LOC126329010",0,FALSE
"LOC126329027",8,TRUE
"LOC126329016",0,FALSE
"LOC126329011",0,FALSE
"LOC126329034",0,FALSE
"LOC126329035",6,TRUE
"LOC126329038",4,FALSE
"LOC126329042",0,FALSE
"LOC126329037",1,FALSE
"LOC126329039",0,FALSE
"LOC126329043",0,FALSE
"LOC126329041",0,FALSE
"LOC126329044",0,FALSE
"LOC126329036",11,TRUE
"LOC126329040",0,FALSE
"LOC126329045",0,FALSE
"LOC126329049",44,TRUE
"LOC126329046",0,FALSE
"LOC126329051",18,TRUE
"LOC126329048",0,FALSE
"LOC126329056",0,FALSE
"LOC126329053",2,FALSE
"LOC126329047",0,FALSE
"LOC126329057",0,FALSE
"LOC126329054",0,FALSE
"LOC126329059",42,TRUE
"LOC126329058",0,FALSE
"LOC126329052",41,TRUE
"LOC126329060",4,FALSE
"LOC126329063",40,TRUE
"LOC126329061",1,FALSE
"LOC126329062",44,TRUE
"LOC126329071",11,TRUE
"LOC126329093",6,TRUE
"LOC126329082",13,TRUE
"LOC126329084",9,TRUE
"LOC126329085",5,FALSE
"LOC126329073",7,TRUE
"LOC126329094",6,TRUE
"LOC126329074",8,TRUE
"LOC126329067",4,FALSE
"LOC126329066",16,TRUE
"LOC126329087",9,TRUE
"LOC126329088",1,FALSE
"LOC126329089",5,FALSE
"LOC126329086",11,TRUE
"LOC126329091",7,TRUE
"LOC126329090",8,TRUE
"LOC126329096",8,TRUE
"LOC126329092",15,TRUE
"LOC126329077",10,TRUE
"LOC126329079",5,FALSE
"LOC126329076",11,TRUE
"LOC126329078",0,FALSE
"LOC126329080",10,TRUE
"LOC126329081",9,TRUE
"LOC126329065",20,TRUE
"LOC126329075",7,TRUE
"LOC126329068",9,TRUE
"LOC126329069",15,TRUE
"LOC126329095",8,TRUE
"LOC126329070",13,TRUE
"LOC126329112",6,TRUE
"LOC126329097",0,FALSE
"LOC126329109",1,FALSE
"LOC126329107",0,FALSE
"LOC126329100",0,FALSE
"LOC126329116",0,FALSE
"LOC126329101",0,FALSE
"LOC126329111",43,TRUE
"LOC126329117",0,FALSE
"LOC126329102",44,TRUE
"LOC126329110",0,FALSE
"LOC126329118",0,FALSE
"LOC126329103",0,FALSE
"LOC126329108",1,FALSE
"LOC126329098",0,FALSE
"LOC126329105",0,FALSE
"LOC126329114",44,TRUE
"LOC126329099",0,FALSE
"LOC126329104",1,FALSE
"LOC126329307",0,FALSE
"LOC126329306",0,FALSE
"LOC126329309",3,FALSE
"LOC126329308",0,FALSE
"LOC126329311",0,FALSE
"LOC126329313",44,TRUE
"LOC126329310",0,FALSE
"LOC126329312",0,FALSE
"LOC126329320",0,FALSE
"LOC126329314",0,FALSE
"LOC126329318",18,TRUE
"LOC126329316",12,TRUE
"LOC126329317",0,FALSE
"LOC126329319",0,FALSE
"LOC126329339",44,TRUE
"LOC126329321",0,FALSE
"LOC126329335",0,FALSE
"LOC126329340",0,FALSE
"LOC126329333",0,FALSE
"LOC126329326",4,FALSE
"LOC126329342",42,TRUE
"LOC126329343",0,FALSE
"LOC126329328",0,FALSE
"LOC126329344",23,TRUE
"LOC126329348",0,FALSE
"LOC126329334",34,TRUE
"LOC126329341",0,FALSE
"LOC126329349",0,FALSE
"LOC126329327",1,FALSE
"LOC126329346",44,TRUE
"LOC126329322",0,FALSE
"LOC126329329",0,FALSE
"LOC126329338",0,FALSE
"LOC126329323",0,FALSE
"LOC126329336",0,FALSE
"LOC126329337",9,TRUE
"LOC126329324",0,FALSE
"LOC126329330",0,FALSE
"LOC126329345",44,TRUE
"LOC126329325",0,FALSE
"LOC126329332",0,FALSE
"LOC126329350",0,FALSE
"LOC126329355",11,TRUE
"LOC126329362",0,FALSE
"LOC126329351",6,TRUE
"LOC126329357",26,TRUE
"LOC126329363",0,FALSE
"LOC126329354",4,FALSE
"LOC126329356",44,TRUE
"LOC126329364",0,FALSE
"LOC126329353",44,TRUE
"LOC126329359",2,FALSE
"LOC126329365",0,FALSE
"LOC126329368",9,TRUE
"LOC126329366",0,FALSE
"LOC126329370",1,FALSE
"LOC126329369",0,FALSE
"LOC126329375",0,FALSE
"LOC126329371",0,FALSE
"LOC126329378",0,FALSE
"LOC126329376",0,FALSE
"LOC126329373",44,TRUE
"LOC126329367",0,FALSE
"LOC126329377",0,FALSE
"LOC126329372",13,TRUE
"LOC126329383",0,FALSE
"LOC126329379",0,FALSE
"LOC126329390",0,FALSE
"LOC126329384",0,FALSE
"LOC126329387",0,FALSE
"LOC126329380",0,FALSE
"LOC126329385",0,FALSE
"LOC126329388",0,FALSE
"LOC126329382",3,FALSE
"LOC126329386",44,TRUE
"LOC126329389",0,FALSE
"LOC126329381",0,FALSE
"LOC126329392",2,FALSE
"LOC126329393",0,FALSE
"LOC126329394",7,TRUE
"LOC126329395",0,FALSE
"LOC126329399",0,FALSE
"LOC126329401",44,TRUE
"LOC126329397",0,FALSE
"LOC126329400",1,FALSE
"LOC126329406",0,FALSE
"LOC126329402",0,FALSE
"LOC126329410",2,FALSE
"LOC126329409",38,TRUE
"LOC126329413",0,FALSE
"LOC126329416",0,FALSE
"LOC126329405",0,FALSE
"LOC126329417",0,FALSE
"LOC126329411",1,FALSE
"LOC126329407",0,FALSE
"LOC126329418",0,FALSE
"LOC126329415",41,TRUE
"LOC126329404",21,TRUE
"LOC126329419",0,FALSE
"LOC126329412",2,FALSE
"LOC126329408",0,FALSE
"LOC126329403",0,FALSE
"LOC126329425",43,TRUE
"LOC126329420",0,FALSE
"LOC126329421",5,FALSE
"LOC126329424",38,TRUE
"LOC126329423",0,FALSE
"LOC126329422",0,FALSE
"LOC126329506",0,FALSE
"LOC126329519",39,TRUE
"LOC126329523",0,FALSE
"LOC126329518",0,FALSE
"LOC126329517",8,TRUE
"LOC126329522",38,TRUE
"LOC126329529",0,FALSE
"LOC126329512",0,FALSE
"LOC126329530",44,TRUE
"LOC126329511",0,FALSE
"LOC126329513",0,FALSE
"LOC126329524",0,FALSE
"LOC126329532",0,FALSE
"LOC126329521",3,FALSE
"LOC126329525",0,FALSE
"LOC126329533",0,FALSE
"LOC126329515",6,TRUE
"LOC126329528",4,FALSE
"LOC126329507",0,FALSE
"LOC126329520",1,FALSE
"LOC126329526",0,FALSE
"LOC126329508",0,FALSE
"LOC126329516",3,FALSE
"LOC126329527",0,FALSE
"LOC126329510",0,FALSE
"LOC126329514",0,FALSE
"LOC126329539",44,TRUE
"LOC126329534",0,FALSE
"LOC126329543",1,FALSE
"LOC126329538",44,TRUE
"LOC126329541",0,FALSE
"LOC126329544",0,FALSE
"LOC126329537",44,TRUE
"LOC126329542",0,FALSE
"LOC126329536",40,TRUE
"LOC126329557",0,FALSE
"LOC126329564",1,FALSE
"LOC126329560",34,TRUE
"LOC126329567",0,FALSE
"LOC126329565",0,FALSE
"LOC126329554",0,FALSE
"LOC126329572",0,FALSE
"LOC126329563",44,TRUE
"LOC126329552",21,TRUE
"LOC126329573",0,FALSE
"LOC126329555",0,FALSE
"LOC126329546",0,FALSE
"LOC126329566",0,FALSE
"LOC126329556",0,FALSE
"LOC126329547",0,FALSE
"LOC126329568",8,TRUE
"LOC126329561",1,FALSE
"LOC126329545",0,FALSE
"LOC126329570",23,TRUE
"LOC126329558",0,FALSE
"LOC126329548",0,FALSE
"LOC126329569",0,FALSE
"LOC126329553",44,TRUE
"LOC126329549",0,FALSE
"LOC126329562",1,FALSE
"LOC126329559",0,FALSE
"LOC126329550",0,FALSE
"LOC126329574",0,FALSE
"LOC126329575",0,FALSE
"LOC126329590",12,TRUE
"LOC126329591",15,TRUE
"LOC126329592",0,FALSE
"LOC126329579",13,TRUE
"LOC126329583",12,TRUE
"LOC126329584",15,TRUE
"LOC126329585",16,TRUE
"LOC126329588",8,TRUE
"LOC126329587",16,TRUE
"LOC126329586",11,TRUE
"LOC126329589",8,TRUE
"LOC126329582",15,TRUE
"LOC126329580",11,TRUE
"LOC126329581",4,FALSE
"LOC126329598",0,FALSE
"LOC126329596",0,FALSE
"LOC126329604",39,TRUE
"LOC126329599",0,FALSE
"LOC126329606",0,FALSE
"LOC126329602",2,FALSE
"LOC126329600",0,FALSE
"LOC126329608",0,FALSE
"LOC126329601",0,FALSE
"LOC126329609",0,FALSE
"LOC126329603",1,FALSE
"LOC126329597",0,FALSE
"LOC126329610",0,FALSE
"LOC126329615",1,FALSE
"LOC126329611",0,FALSE
"LOC126329614",24,TRUE
"LOC126329616",3,FALSE
"LOC126329619",0,FALSE
"LOC126329622",1,FALSE
"LOC126329620",0,FALSE
"LOC126329612",0,FALSE
"LOC126329617",44,TRUE
"LOC126329621",0,FALSE
"LOC126329613",0,FALSE
"LOC126329623",2,FALSE
"LOC126329627",0,FALSE
"LOC126329625",0,FALSE
"LOC126329633",3,FALSE
"LOC126329631",0,FALSE
"LOC126329635",0,FALSE
"LOC126329638",32,TRUE
"LOC126329629",1,FALSE
"LOC126329640",0,FALSE
"LOC126329639",38,TRUE
"LOC126329628",2,FALSE
"LOC126329641",0,FALSE
"LOC126329634",0,FALSE
"LOC126329630",21,TRUE
"LOC126329642",0,FALSE
"LOC126329636",0,FALSE
"LOC126329632",33,TRUE
"LOC126329626",0,FALSE
"LOC126329637",0,FALSE
"LOC126329664",5,FALSE
"LOC126329649",0,FALSE
"LOC126329654",0,FALSE
"LOC126329666",1,FALSE
