"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC126337419",11.2060987924433,-0.0256200083447417,0.0925694774610838,0.166529483028549,0.887696270656386
"LOC126337548",23.6991850054991,-0.0355077219710041,0.0862400393715839,0.163229659429692,0.885737851620687
"LOC126337691",3.54185641721006,0.0018459269968307,0.0897252852408808,0.892761860440364,0.973241055239701
"LOC126337512",52.1108209540025,0.0604451114003041,0.0824386593370412,0.0676553314752509,0.770420785108695
"LOC126337435",77.5478697425202,0.0160901392211385,0.082076132903689,0.598824346955174,0.949082319468304
"LOC126337707",276.797401903631,0.0211519339910544,0.0798435076956605,0.53609294921363,0.948931196053636
"LOC126337753",26.0483116366988,0.0025566666684859,0.0902122884846873,0.846482759087498,0.962715148589674
"LOC126337818",379.837190068759,0.00362213241582513,0.0927282141937682,0.753216580662278,0.952970371813338
"LOC126337770",28.6310410074795,0.0755772711109045,0.221850371427751,0.0076512024594275,0.459800513744563
"LOC126337850",352.462120810695,-0.00152794515363421,0.0892853554847962,0.914699738980489,0.9781146186757
"LOC126337896",48.4314058800487,0.0117353993919863,0.0886063907759686,0.49488406634781,0.948622106298284
"LOC126337983",115.507822527822,0.00972409600854304,0.090208785725525,0.513192124059983,0.948622106298284
"LOC126337999",237.725193992499,-0.0261587129155308,0.110561609063814,0.0985208905984917,0.821680117369606
"LOC126340263",8.96124332442528,-0.0134185693934363,0.101136297009356,0.281649590057428,0.935584440650916
"LOC126338041",314.300813828308,-0.0412395032547706,0.0825076474137142,0.184509781239941,0.895755258946637
"LOC126338109",66.5418557034683,0.0538846183869022,0.0778542555298107,0.148239666447377,0.875818047094406
"LOC126338067",125.267851465106,-0.0105565036135022,0.0818363551980403,0.732787392826694,0.951275592664235
"LOC126338093",5.3466556332066,-0.0163701734781058,0.102595511468212,0.218259657801159,0.92104519212998
"LOC126338145",298.369346680036,0.0171069662986842,0.0842500953012957,0.516747619735765,0.948622106298284
"LOC126338177",1968.84315637079,-0.0229231905352846,0.110263205699923,0.121724466614934,0.85588878989909
"LOC126338294",241.388647030521,-0.0280157061575705,0.0808201636713873,0.394639311304615,0.948622106298284
"LOC126338310",23.5097260721107,0.0325326723762838,0.0846554974212283,0.229333363586009,0.926507608241941
"LOC126338336",15.7948472830008,-0.0289076689673429,0.277787716019994,0.0804395881612921,0.799907243828008
"LOC126338352",442.62156941775,-0.00433331322218773,0.072587013711589,0.916097738702099,0.9781146186757
"LOC126338439",2.13273988220237,-0.0301166183489517,0.186999888317904,0.0593528349093952,0.751976215308258
"LOC126338450",36.0360384765352,-0.037253419848151,0.0809493393492921,0.259459166579954,0.93380445230381
"LOC126338486",22.0189552845569,0.00799486975638953,0.0826871260517866,0.785042331371483,0.956555432618562
"LOC126338532",250.008613341555,-0.0299966710699524,0.105895963069825,0.0849843805726742,0.801093423114542
"LOC126338575",441.831535279261,0.0146459342646721,0.0778774246055115,0.689134221253231,0.949082319468304
"LOC126338632",291.097702361841,-0.0159672058661273,0.0805756279343693,0.629034920880144,0.949082319468304
"LOC126338648",268.037462374774,0.0636331775624751,0.0720382686758274,0.127499326428162,0.862100503871933
"LOC126338664",56.2895567769414,-0.0227748532134375,0.08182514449146,0.465160855741854,0.948622106298284
"LOC126338700",68.3411973322457,0.024425963557058,0.0765127749736177,0.521591316668973,0.948622106298284
"LOC126338753",54.0166128316419,0.0457580831035179,0.0767073388258439,0.230730874524712,0.927444701150829
"LOC126338861",84.8395973342117,-0.030904927558767,0.0839487998980197,0.269752269638827,0.93498745319187
"LOC126338887",29.4067520183255,-0.000735407567903211,0.0818398810225449,0.980982433184784,0.994675602722244
"LOC126338913",30.0439633215179,-0.0359074005919218,0.0822946340057982,0.246844408560212,0.930512232903908
"LOC126338929",104.754044335409,0.00297278612725721,0.0890919137636601,0.83960708158915,0.960804480083311
"LOC126338945",25.3641666384409,0.00637651948960392,0.0842144997651404,0.806669346198478,0.957270489212575
"LOC126338961",26.0754304747093,-0.00565855503490244,0.0824669008588031,0.848961651837409,0.963032361773358
"LOC126338987",8.72034372272237,0.0480979981378364,0.224417926837908,0.0237509964835645,0.627599120227045
"LOC126339003",2.20117936756768,0.0239428302304971,0.119193088222164,0.102918934481204,0.83039544603028
"LOC126339020",54.1749040063752,-0.0300557133342983,0.0860901801198282,0.222339618875605,0.92263299276408
