"foreground_set","ontology","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126298492","uncharacterized LOC126298492","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.24209610271672,0.00468948868238989
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126298594","phospholipase A2 inhibitor beta","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.14950796068145,0.00323577400715652
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126298660","homeobox protein aristaless-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.11267439357837,6.92513484968289e-08
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126298915","protein trachealess","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.27012948763205,0.0308861560860846
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126298961","toll-like receptor Tollo","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.50999418853272,0.00139953387631678
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126299004","circadian locomoter output cycles protein kaput","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.83470748692965,0.000757080179818065
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126299078","UDP-N-acetylhexosamine pyrophosphorylase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.45222314962411,3.48032613021839e-05
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126299116","exopolyphosphatase PRUNE1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.24180947105429,3.35730125531791e-10
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126299150","ecdysone 20-monooxygenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.51740327475655,3.92497752589846e-09
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126299197","zinc finger protein GLI4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.89355808102385,5.58899118639768e-09
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126305900","cytochrome P450 306a1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.71905466326987,2.42546360082262e-07
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126320178","cytochrome P450 315a1, mitochondrial","protein_coding","Infection within diet","infection_diet50","Control diet 50",2.05774605075551,0.000259760146452186
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126320492","protein MCM10 homolog","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.13235665119589,1.52791116050568e-06
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126322655","inositol polyphosphate multikinase-like","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.05053239464198,1.16015985768356e-05
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126326589","ovarian-specific serine/threonine-protein kinase Lok-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.15652404607307,5.96722101702558e-06
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126329244","sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.2705197935942,0.00739254076121258
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126331446","alkaline phosphatase 4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.30701009583931,0.000255526810679155
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126334614","kinesin-like protein KIF20B","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.5596869341511,4.32771375002358e-05
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126334657","bcl-2-related ovarian killer protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.42482214789785,0.000385854550461973
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126334768","aurora kinase C-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.48419104522222,1.54445129305204e-05
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126334820","uncharacterized LOC126334820","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.67379892927785,0.000182972991738428
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126334867","ski oncogene-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.34796344314839,0.00729896912143283
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126334906","targeting protein for Xklp2-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.15714054294503,0.0399113558670933
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126334907","uncharacterized LOC126334907","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.11399353457135,2.7674622205293e-05
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126334929","eukaryotic translation initiation factor 4E-binding protein","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.25697224518429,6.15719091227424e-05
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126334946","RNA-binding protein Musashi homolog 2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.69367236947258,3.57534582789594e-08
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126335068","zinc finger protein ZIC 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",3.01626673678439,7.64033882190387e-08
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126335346","structural maintenance of chromosomes protein 4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.2222672684345,2.1386816133765e-13
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126335481","DNA primase large subunit","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.11554565997957,1.19383822873958e-07
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126335501","serine/threonine-protein kinase polo","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.17892512588517,3.23578719368072e-06
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126335513","protein yellow-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.1328653946377,0.0191193360748124
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126335957","protein drumstick","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.36275397946513,0.0118689613665955
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126336041","uncharacterized LOC126336041","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.08345658448241,0.0123077820576944
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126336122","NADP-dependent malic enzyme-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.15906430951041,3.95946935872499e-08
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126336345","uncharacterized LOC126336345","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.45731552361385,2.82564439293717e-05
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126336597","uncharacterized LOC126336597","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.59948627504707,7.7195587398787e-15
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126336602","uncharacterized LOC126336602","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.03784510962573,5.25036139854067e-07
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126336809","myosin-VIIa","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.12771669768586,0.00729896912143283
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126336858","protein atonal","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",3.2021584806435,1.13760930438681e-05
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126336866","NADP-dependent malic enzyme-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.07808647969435,7.47456554555734e-13
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126337018","protein nessun dorma-like","protein_coding","Infection within diet","infection_diet33; infection_diet50","Control diet 33; Control diet 50",1.07367433554561,0.00776445455476549
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126344496","lazarillo protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.5503418098368,0.00114867144345299
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126346953","uncharacterized LOC126346953","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.24606111312197,0.0111587177692779
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126349315","uncharacterized LOC126349315","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.06467652414914,0.0420956651379698
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126353907","ecdysone-inducible protein E75","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.33132530931465,0.0157481761697112
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126353951","protein lingerer","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.11239697920759,0.0111463732671373
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126354218","partitioning defective 3 homolog","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.23100984230409,0.000400167966695454
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126354448","uncharacterized LOC126354448","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.83776660223079,0.00149654139136232
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126354642","protein extra-macrochaetae-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.40372417493619,6.65458797439618e-05
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126354720","protein Skeletor, isoforms B/C","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.91913203739817,0.00922655107195079
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126354819","integrin alpha-PS2-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.22718226682259,0.0150313155733542
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126355586","cGMP-dependent protein kinase, isozyme 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.121091860715,0.000208715901304949
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126355752","muscle segmentation homeobox-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.11515943770407,0.00461219556526931
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126355755","origin recognition complex subunit 2","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.12579715295762,0.00180211288788869
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126355865","uncharacterized LOC126355865","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.96888274266915,0.0328557790523243
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126355888","protein deadpan-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.51419644645009,0.00290541551378316
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126361620","helix-loop-helix protein 3","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.08228512853084,0.00959947596344756
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126361668","sodium/potassium-transporting ATPase subunit alpha","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.215172360387,0.000174130994434421
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126365885","uncharacterized LOC126365885","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.02204303883476,0.00164587332921437
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126365941","cytoplasmic aconitate hydratase-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.29730836149136,5.21535237164887e-06
"Expression cluster 1","Biological process","GO:0048856","anatomical structure development","139/325","1953/5969",6.20243657850776e-05,0.011184322244602,0.011184322244602,139,"LOC126365980","protein limb expression 1 homolog","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.78270683828089,7.50646553967347e-05
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126266657","UDP-glucose 6-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.60384344902197,0.000294437787544098
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126266752","laminin subunit gamma-1","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.09661638893921,0.03133743194825
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126266832","protein jagged-1b","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.63545855005181,6.36938912785152e-05
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126267315","protein patched","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.11306993288239,3.30913269939544e-10
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126267456","LIM/homeobox protein Lhx9-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.55655475768081,1.59361536208853e-06
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126267997","myosin heavy chain 95F","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.57315570715167,0.000139521357059533
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126268712","protein scabrous","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.01587474888157,2.57348542555426e-07
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126271949","chitin synthase chs-2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.64900472755976,3.23578719368072e-06
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126278037","cadherin-related tumor suppressor","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.57661884203576,0.000993488597471349
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126278678","headcase protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.20167121346506,2.19676988283311e-07
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126278940","protein dachsous","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.32295727875936,0.0178491844362944
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126280740","mucin-5AC","protein_coding","Infection within diet","infection_diet50","Control diet 50",2.02669211543941,0.037420144976846
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126281674","zinc finger protein basonuclin-2-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.02861766223138,0.00425834751376603
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126281778","protein bric-a-brac 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",3.90429937420508,3.24275981580491e-06
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126281862","uncharacterized LOC126281862","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.36779112165119,0.000187413022090761
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126283987","collagen alpha-2(IV) chain-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.53244137411179,8.33503487996437e-06
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126284258","protein vestigial","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.06181901824646,0.0294579363070015
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126284584","optomotor-blind protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.81366189941949,7.64709225312508e-07
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126284630","extracellular serine/threonine protein kinase four-jointed","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.42270887450582,0.000295714966611056
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126295214","nostrin","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.10708193238431,0.0117373850390354
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126297585","cAMP-dependent protein kinase catalytic subunit 1","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.00132724567811,0.0115897309739967
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126297795","uncharacterized LOC126297795","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.03095911431021,6.00967530987156e-06
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126298286","zinc finger protein squeeze-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.63543004325132,3.10786646108833e-06
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126298412","uncharacterized LOC126298412","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.8546327597006,0.000220748241439872
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126298492","uncharacterized LOC126298492","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.24209610271672,0.00468948868238989
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126298915","protein trachealess","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.27012948763205,0.0308861560860846
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126299004","circadian locomoter output cycles protein kaput","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.83470748692965,0.000757080179818065
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126299078","UDP-N-acetylhexosamine pyrophosphorylase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.45222314962411,3.48032613021839e-05
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126334820","uncharacterized LOC126334820","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.67379892927785,0.000182972991738428
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126335068","zinc finger protein ZIC 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",3.01626673678439,7.64033882190387e-08
"Expression cluster 1","Biological process","GO:0035239","tube morphogenesis","41/325","405/5969",6.46352448417119e-05,0.0112532190070967,0.0112532190070967,41,"LOC126335957","protein drumstick","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.36275397946513,0.0118689613665955
