"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00981","Insect hormone biosynthesis","Insect hormone biosynthesis","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","11/630","24/3983",2.89768518518519,0.025863706668023,0.025863706668023,11,11,"LOC126270657; LOC126281446; LOC126282181; LOC126293679; LOC126293680; LOC126299150; LOC126305900; LOC126320178; LOC126335148; LOC126343748; LOC126365945","Aldh; Cyp18a1; CYP306A1; Cyp314a1; CYP315A1; jhamt; nvd; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko04727","GABAergic synapse","GABAergic synapse","Other KEGG pathway","Core metabolism or cross-domain","15/630","37/3983",2.56306306306306,0.025863706668023,0.025863706668023,15,15,"LOC126268126; LOC126268518; LOC126278518; LOC126278890; LOC126281608; LOC126281810; LOC126284296; LOC126297585; LOC126298404; LOC126298632; LOC126335781; LOC126354742; LOC126354995; LOC126355973; LOC126366011","Ac3; Gad1; GPRGBB2; GPRGBB3; Pka-C1; Rdl; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko05033","Nicotine addiction","Nicotine addiction","Reference disease pathway","Reference disease pathway","7/630","11/3983",4.02323232323232,0.025863706668023,0.025863706668023,7,7,"LOC126278890; LOC126278974; LOC126281810; LOC126298972; LOC126355582; LOC126355973; LOC126366011","Nmdar1; Nmdar2; Rdl; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00330","Arginine and proline metabolism","Arginine and proline metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","16/630","44/3983",2.2989898989899,0.0308067407241718,0.0308067407241718,16,16,"LOC126267473; LOC126276148; LOC126278249; LOC126278485; LOC126278697; LOC126281446; LOC126281672; LOC126282460; LOC126284548; LOC126284971; LOC126335036; LOC126337850; LOC126339265; LOC126350022; LOC126352958; LOC126355053","Aldh; Argk; Nos; Oat; SamDC; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko01230","Biosynthesis of amino acids","Biosynthesis of amino acids","Amino acid and nitrogen metabolism","Broad KEGG reference map","20/630","64/3983",1.97569444444444,0.0561315438686506,0.0561315438686506,20,20,"LOC126267473; LOC126268518; LOC126274964; LOC126276148; LOC126278447; LOC126281532; LOC126282346; LOC126282460; LOC126284898; LOC126293368; LOC126295405; LOC126298221; LOC126325353; LOC126333363; LOC126334596; LOC126334613; LOC126335242; LOC126335505; LOC126354590; LOC126365941","Eno; Idh; PyK; Tal; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00670","One carbon pool by folate","One carbon pool by folate","Other KEGG pathway","Core metabolism or cross-domain","7/630","13/3983",3.4042735042735,0.0602379385891986,0.0602379385891986,7,7,"LOC126267222; LOC126293404; LOC126293737; LOC126297511; LOC126323251; LOC126325353; LOC126355148","Dhfr; Nmdmc; Ts; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00980","Metabolism of xenobiotics by cytochrome P450","Metabolism of xenobiotics by cytochrome P450","Detoxification and secondary metabolism","Core metabolism or cross-domain","25/630","90/3983",1.75617283950617,0.0604440834728775,0.0604440834728775,25,25,"LOC126267788; LOC126272560; LOC126272716; LOC126272724; LOC126272831; LOC126272926; LOC126272928; LOC126281404; LOC126281410; LOC126281562; LOC126281694; LOC126281954; LOC126282396; LOC126282422; LOC126293679; LOC126293680; LOC126331335; LOC126336625; LOC126336692; LOC126336695; LOC126336730; LOC126336888; LOC126341237; LOC126343748; LOC126354649","Fdh; GstO2; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko01120","Microbial metabolism in diverse environments","Microbial metabolism in diverse environments","Detoxification and secondary metabolism","Broad KEGG reference map","37/630","149/3983",1.56994780014914,0.0604440834728775,0.0604440834728775,37,37,"LOC126266827; LOC126268126; LOC126268518; LOC126272256; LOC126272511; LOC126272715; LOC126272888; LOC126274964; LOC126281446; LOC126281532; LOC126281954; LOC126281958; LOC126284898; LOC126293368; LOC126295405; LOC126297494; LOC126298400; LOC126298632; LOC126323251; LOC126325353; LOC126334596; LOC126334613; LOC126334891; LOC126335242; LOC126335505; LOC126336122; LOC126336244; LOC126336251; LOC126336866; LOC126350022; LOC126354574; LOC126354590; LOC126354995; LOC126355885; LOC126355949; LOC126365941; LOC126365957","Aldh; Eno; Faa; Fdh; Gad1; Hex-A; Idh; Men; Nmdmc; PyK; Tal; unannotated; Uro; Zw"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko04512","ECM-receptor interaction","ECM-receptor interaction","Cellular process","Eukaryote/metazoan-compatible","13/630","36/3983",2.28302469135802,0.0604440834728775,0.0604440834728775,13,13,"LOC126266752; LOC126267772; LOC126267773; LOC126269651; LOC126281351; LOC126293286; LOC126293692; LOC126293693; LOC126298917; LOC126353876; LOC126354120; LOC126354819; LOC126356154","if; LanB2; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko04742","Taste transduction","Taste transduction","Other KEGG pathway","Core metabolism or cross-domain","8/630","17/3983",2.97516339869281,0.0604440834728775,0.0604440834728775,8,8,"LOC126278518; LOC126281447; LOC126281810; LOC126297585; LOC126298404; LOC126298918; LOC126355437; LOC126355973","GPRGBB2; GPRGBB3; para; Pka-C1; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00410","beta-Alanine metabolism","beta-Alanine metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","11/630","29/3983",2.39808429118774,0.0672991592781357,0.0672991592781357,11,11,"LOC126268126; LOC126281446; LOC126284548; LOC126292317; LOC126297821; LOC126298632; LOC126335256; LOC126336251; LOC126337850; LOC126350022; LOC126354995","Aldh; Gad1; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko01523","Antifolate resistance","Antifolate resistance","Other KEGG pathway","Core metabolism or cross-domain","11/630","29/3983",2.39808429118774,0.0672991592781357,0.0672991592781357,11,11,"LOC126271913; LOC126282030; LOC126284428; LOC126293737; LOC126297511; LOC126298974; LOC126325353; LOC126335166; LOC126335577; LOC126335579; LOC126355148","Dhfr; Rel; Ts; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko04624","Toll and Imd signaling pathway","Toll and Imd signaling pathway","Immune and stress signaling","Eukaryote/metazoan-compatible","17/630","56/3983",1.91924603174603,0.0803488223606844,0.0803488223606844,17,17,"LOC126266641; LOC126267442; LOC126267545; LOC126281204; LOC126281581; LOC126282030; LOC126282207; LOC126293578; LOC126293579; LOC126298648; LOC126334779; LOC126334780; LOC126336325; LOC126355037; LOC126355040; LOC126355041; LOC126355748","GNBPA2; Rel; spz; Syt4; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko04740","Olfactory transduction","Olfactory transduction","Other KEGG pathway","Core metabolism or cross-domain","9/630","22/3983",2.58636363636364,0.0803488223606844,0.0803488223606844,9,9,"LOC126284350; LOC126297585; LOC126334943; LOC126335781; LOC126336082; LOC126353858; LOC126354034; LOC126355586; LOC126363150","Ac3; Pka-C1; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko05204","Chemical carcinogenesis - DNA adducts","Chemical carcinogenesis - DNA adducts","Genetic information processing","Reference disease pathway","24/630","89/3983",1.70486891385768,0.0803488223606844,0.0803488223606844,24,24,"LOC126267788; LOC126272560; LOC126272716; LOC126272724; LOC126272831; LOC126272926; LOC126272928; LOC126281404; LOC126281410; LOC126281562; LOC126281954; LOC126282396; LOC126282422; LOC126293679; LOC126293680; LOC126331335; LOC126336625; LOC126336692; LOC126336695; LOC126336730; LOC126336888; LOC126341237; LOC126343748; LOC126354649","Fdh; GstO2; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00480","Glutathione metabolism","Glutathione metabolism","Detoxification and secondary metabolism","Core metabolism or cross-domain","21/630","76/3983",1.7469298245614,0.0862289912386026,0.0862289912386026,21,21,"LOC126272716; LOC126272724; LOC126278485; LOC126278697; LOC126281404; LOC126281410; LOC126282396; LOC126282422; LOC126283788; LOC126283989; LOC126284198; LOC126284548; LOC126297494; LOC126331335; LOC126335242; LOC126335505; LOC126336692; LOC126336695; LOC126336730; LOC126336888; LOC126354588","GstO2; Idh; RnrS; unannotated; Zw"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00982","Drug metabolism - cytochrome P450","Drug metabolism - cytochrome P450","Detoxification and secondary metabolism","Core metabolism or cross-domain","23/630","85/3983",1.71071895424837,0.0862289912386026,0.0862289912386026,23,23,"LOC126266827; LOC126267788; LOC126272560; LOC126272716; LOC126272724; LOC126272831; LOC126272888; LOC126272926; LOC126272928; LOC126281404; LOC126281410; LOC126281562; LOC126281954; LOC126282396; LOC126282422; LOC126331335; LOC126336625; LOC126336692; LOC126336695; LOC126336730; LOC126336888; LOC126341237; LOC126354649","Fdh; GstO2; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko01130","Biosynthesis of antibiotics","Biosynthesis of antibiotics","Detoxification and secondary metabolism","Broad KEGG reference map","45/630","198/3983",1.43686868686869,0.0862289912386026,0.0862289912386026,45,45,"LOC126267473; LOC126268218; LOC126272256; LOC126274964; LOC126278485; LOC126278697; LOC126281265; LOC126281446; LOC126281532; LOC126281672; LOC126281954; LOC126281958; LOC126282460; LOC126284756; LOC126284812; LOC126284898; LOC126291591; LOC126293368; LOC126293404; LOC126293737; LOC126295405; LOC126297494; LOC126298221; LOC126298400; LOC126298865; LOC126299078; LOC126299185; LOC126299364; LOC126324953; LOC126325353; LOC126333363; LOC126334596; LOC126334613; LOC126335242; LOC126335505; LOC126336244; LOC126336251; LOC126336379; LOC126350022; LOC126352958; LOC126354574; LOC126354590; LOC126361126; LOC126365941; LOC126365957","ade2; Adk3; Aldh; Eno; Fdh; Gld; Hex-A; Idh; mmy; Oat; PyK; Tal; UGP; unannotated; Zw"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00592","alpha-Linolenic acid metabolism","alpha-Linolenic acid metabolism","Lipid and membrane metabolism","Core metabolism or cross-domain","7/630","16/3983",2.76597222222222,0.0999264452202591,0.0999264452202591,7,7,"LOC126268198; LOC126284686; LOC126312349; LOC126336773; LOC126341660; LOC126345263; LOC126356152","unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00790","Folate biosynthesis","Folate biosynthesis","Other KEGG pathway","Core metabolism or cross-domain","11/630","32/3983",2.17326388888889,0.0999264452202591,0.0999264452202591,11,11,"LOC126272716; LOC126272724; LOC126283957; LOC126283960; LOC126284296; LOC126285375; LOC126297511; LOC126298944; LOC126331446; LOC126357545; LOC126365745","Dhfr; GstO2; Th; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko05020","Prion disease","Prion disease","Reference disease pathway","Reference disease pathway","7/630","16/3983",2.76597222222222,0.0999264452202591,0.0999264452202591,7,7,"LOC126266752; LOC126267253; LOC126267772; LOC126267773; LOC126278997; LOC126297585; LOC126354439","Hsc70-3; LanB2; Pka-C1; Sod; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 33 vs 50","Upregulated","33 vs 50","control_diet33_vs_50_up","ko00073","Cutin, suberine and wax biosynthesis","Cutin, suberine and wax biosynthesis","Other KEGG pathway","Core metabolism or cross-domain","4/5","21/3983",151.733333333333,6.21972970202459e-07,6.21972970202459e-07,4,4,"LOC126284347; LOC126284894; LOC126285290; LOC126336286","unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 33 vs 50","Upregulated","33 vs 50","control_diet33_vs_50_up","ko04146","Peroxisome","Peroxisome","Cellular process","Eukaryote/metazoan-compatible","5/5","85/3983",46.8588235294118,6.21972970202459e-07,6.21972970202459e-07,5,5,"LOC126268198; LOC126284347; LOC126284894; LOC126285290; LOC126336286","unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 33 vs 50","Upregulated","33 vs 50","control_diet33_vs_50_up","ko04212","Longevity regulating pathway - worm","Longevity regulating pathway - worm","Immune and stress signaling","Eukaryote/metazoan-compatible","4/5","67/3983",47.5582089552239,3.80649236043968e-05,3.80649236043968e-05,4,4,"LOC126284347; LOC126284894; LOC126285290; LOC126336286","unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Downregulated","83 vs 33","control_diet83_vs_33_down","ko00073","Cutin, suberine and wax biosynthesis","Cutin, suberine and wax biosynthesis","Other KEGG pathway","Core metabolism or cross-domain","3/7","21/3983",81.2857142857143,0.00137896123612982,0.00137896123612982,3,3,"LOC126284347; LOC126284894; LOC126336286","unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Downregulated","83 vs 33","control_diet83_vs_33_down","ko04212","Longevity regulating pathway - worm","Longevity regulating pathway - worm","Immune and stress signaling","Eukaryote/metazoan-compatible","3/7","67/3983",25.4776119402985,0.0239825200041526,0.0239825200041526,3,3,"LOC126284347; LOC126284894; LOC126336286","unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Downregulated","83 vs 33","control_diet83_vs_33_down","ko04146","Peroxisome","Peroxisome","Cellular process","Eukaryote/metazoan-compatible","3/7","85/3983",20.0823529411765,0.0325153392227014,0.0325153392227014,3,3,"LOC126284347; LOC126284894; LOC126336286","unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko00230","Purine metabolism","Purine metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","7/19","136/3983",10.7898606811146,0.000262143561970344,0.000262143561970344,7,7,"LOC126272511; LOC126278953; LOC126281265; LOC126324953; LOC126354610; LOC126354813; LOC126356044","ade2; ry; unannotated; Uro"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko01130","Biosynthesis of antibiotics","Biosynthesis of antibiotics","Detoxification and secondary metabolism","Broad KEGG reference map","8/19","198/3983",8.46996278575226,0.000262143561970344,0.000262143561970344,8,8,"LOC126278052; LOC126281265; LOC126293368; LOC126295405; LOC126324953; LOC126349907; LOC126352958; LOC126354610","aay; ade2; Oat; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko01120","Microbial metabolism in diverse environments","Microbial metabolism in diverse environments","Detoxification and secondary metabolism","Broad KEGG reference map","7/19","149/3983",9.8484634404804,0.000324126999130644,0.000324126999130644,7,7,"LOC126272511; LOC126278052; LOC126278953; LOC126293368; LOC126295405; LOC126349907; LOC126356044","aay; ry; unannotated; Uro"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko00680","Methane metabolism","Methane metabolism","Other KEGG pathway","Core metabolism or cross-domain","3/19","20/3983",31.4447368421053,0.00787788520992763,0.00787788520992763,3,3,"LOC126293368; LOC126295405; LOC126349907","aay; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko01230","Biosynthesis of amino acids","Biosynthesis of amino acids","Amino acid and nitrogen metabolism","Broad KEGG reference map","4/19","64/3983",13.1019736842105,0.0123954987091314,0.0123954987091314,4,4,"LOC126269845; LOC126293368; LOC126295405; LOC126349907","aay; Hn; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko00260","Glycine, serine and threonine metabolism","Glycine, serine and threonine metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","3/19","36/3983",17.469298245614,0.0268648504992321,0.026864850499232,3,3,"LOC126293368; LOC126295405; LOC126349907","aay; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko01110","Biosynthesis of secondary metabolites","Biosynthesis of secondary metabolites","Detoxification and secondary metabolism","Broad KEGG reference map","7/19","331/3983",4.43329623151534,0.0268648504992321,0.026864850499232,7,7,"LOC126278052; LOC126278953; LOC126281265; LOC126324953; LOC126352958; LOC126354610; LOC126354813","ade2; Oat; ry; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 50","Upregulated","83 vs 50","control_diet83_vs_50_up","ko01130","Biosynthesis of antibiotics","Biosynthesis of antibiotics","Detoxification and secondary metabolism","Broad KEGG reference map","6/14","198/3983",8.62121212121212,0.00850178588923493,0.00850178588923493,6,6,"LOC126278052; LOC126281265; LOC126295405; LOC126324953; LOC126349907; LOC126352958","aay; ade2; Oat; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 50","Upregulated","83 vs 50","control_diet83_vs_50_up","ko01230","Biosynthesis of amino acids","Biosynthesis of amino acids","Amino acid and nitrogen metabolism","Broad KEGG reference map","4/14","64/3983",17.78125,0.00850178588923493,0.00850178588923493,4,4,"LOC126269845; LOC126278447; LOC126295405; LOC126349907","aay; Hn; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","ko00480","Glutathione metabolism","Glutathione metabolism","Detoxification and secondary metabolism","Core metabolism or cross-domain","15/280","76/3983",2.80756578947368,0.0386758261958453,0.0386758261958453,15,15,"LOC126272716; LOC126272724; LOC126278485; LOC126278697; LOC126281410; LOC126282396; LOC126283989; LOC126284198; LOC126284548; LOC126297494; LOC126335505; LOC126336692; LOC126336695; LOC126336730; LOC126354588","GstO2; Idh; RnrS; unannotated; Zw"
"Non-directional enrichment","KEGG_pathway","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","ko00790","Folate biosynthesis","Folate biosynthesis","Other KEGG pathway","Core metabolism or cross-domain","9/280","32/3983",4.00078125,0.0386758261958453,0.0386758261958453,9,9,"LOC126272716; LOC126272724; LOC126283957; LOC126283960; LOC126284296; LOC126285375; LOC126298944; LOC126331446; LOC126365745","GstO2; Th; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko04080","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction","Immune and stress signaling","Eukaryote/metazoan-compatible","29/477","98/3983",2.47094938604373,0.000557935098697006,0.000557935098697006,29,29,"LOC126267042; LOC126267153; LOC126267861; LOC126277867; LOC126278518; LOC126278537; LOC126281810; LOC126282477; LOC126284371; LOC126298404; LOC126298918; LOC126298972; LOC126299097; LOC126299360; LOC126299510; LOC126311851; LOC126329331; LOC126330497; LOC126335869; LOC126336238; LOC126353956; LOC126354218; LOC126354276; LOC126354348; LOC126355437; LOC126355582; LOC126355816; LOC126355973; LOC126366011","GPRGBB2; GPRGBB3; GPRGNR3; GPRGPH; GPRGRP1; kappaTry; Nmdar1; Nmdar2; Rdl; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko04727","GABAergic synapse","GABAergic synapse","Other KEGG pathway","Core metabolism or cross-domain","14/477","37/3983",3.15949912176327,0.00725513658162422,0.00725513658162422,14,14,"LOC126268126; LOC126268518; LOC126278518; LOC126278890; LOC126281608; LOC126281810; LOC126284296; LOC126298404; LOC126298632; LOC126335781; LOC126354742; LOC126354995; LOC126355973; LOC126366011","Ac3; Gad1; GPRGBB2; GPRGBB3; Rdl; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko05033","Nicotine addiction","Nicotine addiction","Reference disease pathway","Reference disease pathway","7/477","11/3983",5.31370306842005,0.0076408670532624,0.0076408670532624,7,7,"LOC126278890; LOC126278974; LOC126281810; LOC126298972; LOC126355582; LOC126355973; LOC126366011","Nmdar1; Nmdar2; Rdl; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko01110","Biosynthesis of secondary metabolites","Biosynthesis of secondary metabolites","Detoxification and secondary metabolism","Broad KEGG reference map","62/477","331/3983",1.56406797266399,0.0101306044762647,0.0101306044762647,62,62,"LOC126267473; LOC126267788; LOC126268126; LOC126268218; LOC126271955; LOC126272256; LOC126272382; LOC126272560; LOC126272584; LOC126272594; LOC126272831; LOC126272926; LOC126272928; LOC126274964; LOC126276148; LOC126278447; LOC126278485; LOC126281446; LOC126281532; LOC126281562; LOC126281958; LOC126282346; LOC126282460; LOC126283383; LOC126284002; LOC126284341; LOC126284756; LOC126284812; LOC126284898; LOC126285378; LOC126293737; LOC126297494; LOC126297581; LOC126298001; LOC126298221; LOC126298400; LOC126298530; LOC126298632; LOC126323251; LOC126325353; LOC126334596; LOC126335171; LOC126335184; LOC126335242; LOC126335505; LOC126336244; LOC126336379; LOC126336625; LOC126336773; LOC126339265; LOC126341237; LOC126345263; LOC126350022; LOC126354590; LOC126354649; LOC126354995; LOC126355485; LOC126356050; LOC126356100; LOC126356152; LOC126361126; LOC126365957","Alas; Aldh; Ddc; Eno; Gad1; Gld; Hex-A; Idh; Nmdmc; Nos; PyK; Tal; TPX5; unannotated; Zw"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko04624","Toll and Imd signaling pathway","Toll and Imd signaling pathway","Immune and stress signaling","Eukaryote/metazoan-compatible","17/477","56/3983",2.53485324947589,0.011378796590595,0.011378796590595,17,17,"LOC126266641; LOC126267442; LOC126267545; LOC126281204; LOC126281581; LOC126282030; LOC126282207; LOC126293578; LOC126293579; LOC126298648; LOC126334779; LOC126334780; LOC126336325; LOC126355037; LOC126355040; LOC126355041; LOC126355748","GNBPA2; Rel; spz; Syt4; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko00040","Pentose and glucuronate interconversions","Pentose and glucuronate interconversions","Carbohydrate and energy metabolism","Core metabolism or cross-domain","18/477","64/3983",2.34846698113208,0.0178818307938477,0.0178818307938477,18,18,"LOC126266657; LOC126267788; LOC126272560; LOC126272831; LOC126272926; LOC126272928; LOC126281399; LOC126281438; LOC126281562; LOC126281694; LOC126283957; LOC126283960; LOC126291591; LOC126299185; LOC126336625; LOC126341237; LOC126354649; LOC126357545","UGP; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko00053","Ascorbate and aldarate metabolism","Ascorbate and aldarate metabolism","Carbohydrate and energy metabolism","Core metabolism or cross-domain","15/477","55/3983",2.27730131503716,0.0586183241623272,0.0586183241623272,15,15,"LOC126266657; LOC126267788; LOC126272560; LOC126272831; LOC126272926; LOC126272928; LOC126277893; LOC126277896; LOC126281446; LOC126281562; LOC126298400; LOC126336625; LOC126341237; LOC126350022; LOC126354649","Aldh; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko00330","Arginine and proline metabolism","Arginine and proline metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","13/477","44/3983",2.46707642462359,0.0586183241623272,0.0586183241623272,13,13,"LOC126267473; LOC126276148; LOC126278485; LOC126281446; LOC126281672; LOC126282460; LOC126284548; LOC126284971; LOC126335036; LOC126337850; LOC126339265; LOC126350022; LOC126355053","Aldh; Nos; SamDC; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko04742","Taste transduction","Taste transduction","Other KEGG pathway","Core metabolism or cross-domain","7/477","17/3983",3.4382784560365,0.0764535229260539,0.0764535229260539,7,7,"LOC126278518; LOC126281447; LOC126281810; LOC126298404; LOC126298918; LOC126355437; LOC126355973","GPRGBB2; GPRGBB3; para; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko04970","Salivary secretion","Salivary secretion","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","14/477","52/3983",2.24810514433156,0.0764535229260539,0.0764535229260539,14,14,"LOC126267876; LOC126271975; LOC126272361; LOC126281608; LOC126281618; LOC126284350; LOC126298918; LOC126322572; LOC126335781; LOC126339265; LOC126353858; LOC126353956; LOC126355586; LOC126361668","Ac3; LYSC6; Nos; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko01230","Biosynthesis of amino acids","Biosynthesis of amino acids","Amino acid and nitrogen metabolism","Broad KEGG reference map","16/477","64/3983",2.08752620545073,0.0805285159911237,0.0805285159911237,16,16,"LOC126267473; LOC126268518; LOC126274964; LOC126276148; LOC126278447; LOC126281532; LOC126282346; LOC126282460; LOC126284898; LOC126293368; LOC126298221; LOC126325353; LOC126334596; LOC126335242; LOC126335505; LOC126354590","Eno; Idh; PyK; Tal; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko00980","Metabolism of xenobiotics by cytochrome P450","Metabolism of xenobiotics by cytochrome P450","Detoxification and secondary metabolism","Core metabolism or cross-domain","20/477","90/3983",1.85557884928954,0.096694012805808,0.096694012805808,20,20,"LOC126267788; LOC126272560; LOC126272724; LOC126272831; LOC126272926; LOC126272928; LOC126281404; LOC126281410; LOC126281562; LOC126281694; LOC126282396; LOC126282422; LOC126293679; LOC126293680; LOC126336625; LOC126336692; LOC126336695; LOC126336730; LOC126341237; LOC126354649","GstO2; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko05146","Amoebiasis","Amoebiasis","Other KEGG pathway","Core metabolism or cross-domain","11/477","38/3983",2.41713560631138,0.096694012805808,0.096694012805808,11,11,"LOC126266752; LOC126267772; LOC126267773; LOC126281608; LOC126282030; LOC126282460; LOC126299287; LOC126335544; LOC126335545; LOC126335546; LOC126335547","LanB2; Rel; unannotated"
