"foreground_set","ontology","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126266657","UDP-glucose 6-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.90797128679859,5.50656974051229e-05
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126266672","cytokine receptor-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.54356113162956,6.15551873722779e-09
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126266832","protein jagged-1b","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.42445718103756,3.06441599271753e-06
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126266959","GTP cyclohydrolase 1","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.27986689164966,0.0309570639456554
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126267038","signal transducer and activator of transcription 5A","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.18489687399636,1.81007297013745e-16
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126267060","cadherin-23-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.64170781510094,0.00925271121817915
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126267315","protein patched","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.10267336662101,0.0108247393587308
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126267343","uncharacterized LOC126267343","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.34461139120995,4.8155393126026e-15
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126267806","sodium/potassium/calcium exchanger Nckx30C","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",3.02549371687367,0.0135513262543183
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126267869","cytokine receptor-like","protein_coding","Infection within diet","infection_diet83","Infected diet 83",1.11887091965119,0.00109188318704013
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126267997","myosin heavy chain 95F","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.43520843480415,0.000279053636251197
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126268138","mitogen-activated protein kinase kinase kinase 13-like","protein_coding","Infection + diet","infected_diet83_vs33; infection_diet83","Infected diet 83",1.16604628504347,0.0099596916574185
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126268397","failed axon connections","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.782648384315,4.59570182390876e-12
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126268712","protein scabrous","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.69564497636998,9.79195682752735e-06
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126269416","thioredoxin-T-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.76542966185279,1.00169793150826e-06
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126270526","uncharacterized LOC126270526","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.39497800338742,0.000316571177182894
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126270657","cytochrome P450 18a1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.83824498629089,0.000282258395332652
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126271928","protein shifted-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.50718209067298,5.15075034812946e-10
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126271949","chitin synthase chs-2","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.18611886690572,0.0433733197597904
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126271955","aromatic-L-amino-acid decarboxylase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",1.89987959340667,3.99685523668323e-06
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126272037","aspartate aminotransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.02749778313012,8.75446855424673e-05
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126272081","cartilage oligomeric matrix protein","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.68684459851233,0.00685268957271844
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126272090","laminin subunit alpha-1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average infected; Infected diet 33; Infected diet 83",1.51933682275834,1.09076172349252e-07
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126272116","villin-1","protein_coding","Infection + diet","infected_diet33_vs50; infected_diet83_vs50; infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",3.58354245823855,0.000885069165749919
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126272253","interleukin-1 receptor-associated kinase 1-like","protein_coding","Infection within diet","infection_diet83","Infected diet 83",1.40237467656988,0.0350885335971038
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126272289","cyclin-dependent kinases regulatory subunit","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.5558340063155,0.000351766127685446
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126272310","lachesin","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.75616589092002,0.028366529750399
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126272321","uncharacterized LOC126272321","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.11073731207817,5.83898244111743e-09
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126272608","Krueppel homolog 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average infected; Infected diet 33",3.96248551169254,0.0185025483683921
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126272743","G2/mitotic-specific cyclin-B-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.12947731076251,0.027238446587596
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126272787","ejaculatory bulb-specific protein 3-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.92244047869259,0.0492717871144775
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126273010","ejaculatory bulb-specific protein 3-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.23385543191415,0.0161234418299535
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126273024","ejaculatory bulb-specific protein 3-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",3.78199666163084,0.00266435919151555
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126273032","allergen Tha p 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",5.27200093600677,1.55661335805108e-06
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126273129","ejaculatory bulb-specific protein 3-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.1560242683509,0.0204611415060814
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126273192","uncharacterized LOC126273192","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.4438542961103,2.50040886474787e-12
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126273193","uncharacterized LOC126273193","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",6.93750634017127,0.00129522867270494
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126273293","protein dead ringer-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.25359102985596,0.0420692063984839
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126273334","zinc finger protein ush","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.28741771596581,4.72593712503085e-07
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126275497","leucine-rich repeat and death domain-containing protein 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.98537471103029,1.13210210407317e-18
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126276001","fibroblast growth factor 8","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.46786277574253,0.00425002082928811
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126276893","protein unc-13 homolog 4B-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",1.66668015792168,0.000255447727947433
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126277907","UDP-glucose 4-epimerase","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.22889860621434,0.0330778557109033
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126278061","serine palmitoyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.29615444828174,1.2188031084513e-07
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126278128","poly [ADP-ribose] polymerase tankyrase-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.47163846176067,3.89038614105062e-13
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126278176","protein cappuccino-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.6854623073669,1.49948417685728e-17
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126278393","protein borderless","protein_coding","Infection within diet","infection_diet50","Infected diet 50",2.02662264777887,0.0453061972839074
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126278442","protein decapentaplegic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.26064937234261,2.27089396619472e-05
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126278447","S-adenosylmethionine synthase","protein_coding","Infection + diet","control_diet83_vs50; infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Control diet 83; Infected diet 33; Infected diet 50",1.5078794135887,1.29881651997582e-10
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126278678","headcase protein-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.04859795277609,0.0182767109267896
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126278953","xanthine dehydrogenase","protein_coding","Infection + diet","control_diet83_vs33; infected_diet83_vs33","Control diet 83; Infected diet 83",1.63143391109172,0.000603365613007829
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126279072","G2/mitotic-specific cyclin-B-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.16898880436511,0.0355308152759941
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126279111","S-phase kinase-associated protein 2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.47808656306876,0.000181539916064202
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126279309","calcium release-activated calcium channel protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.71501984971902,6.19983274460481e-37
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126279690","ras guanine nucleotide exchange factor P","protein_coding","Infection within diet","infection_diet83","Infected diet 83",2.40939034108427,0.0253714874621964
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126280991","apolipoprotein D-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.37782100754445,0.0145766589679643
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126281165","vascular endothelial growth factor A-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.0462667954093,1.79885721207278e-12
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126281178","tumor necrosis factor alpha-induced protein 8-like protein","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",1.48971769592435,0.000141202686779438
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126281291","polyubiquitin-A","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average infected; Infected diet 33",1.19265310662142,8.23516432581122e-05
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126281330","phosphatidylinositol phosphatase PTPRQ-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.01034955716363,8.60222375310539e-05
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126281527","uncharacterized LOC126281527","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",2.60237758537636,1.93756832197509e-06
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126281598","ets DNA-binding protein pokkuri-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.34872365471291,6.74401021765583e-10
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126281663","ankyrin repeat domain-containing protein 65-like","protein_coding","Infection within diet","infection_diet50; infection_diet83","Infected diet 50; Infected diet 83",1.28864876709173,0.0246083751060079
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126281862","uncharacterized LOC126281862","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.70310450332845,0.000148430189603015
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126281936","probable ATP-dependent RNA helicase DDX10","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.04075345978008,0.00145687258631585
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126281943","cysteine and histidine-rich domain-containing protein morgana","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.06252135407572,0.0224441559782647
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126281949","probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.13067419314859,0.000142270367716713
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126282030","nuclear factor NF-kappa-B p110 subunit","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.99398817007833,4.34284251576653e-15
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126282035","vascular endothelial growth factor receptor kdr-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.90024807773592,1.84995474558764e-11
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126282193","tissue inhibitor of metalloproteinase","protein_coding","Infection within diet","infection_diet33","Infected diet 33",1.04172409183994,0.0375952329509391
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126282346","S-adenosylmethionine synthase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.96073160967245,0.0071883306359491
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126282371","cyclin-dependent kinase 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.33893994885074,0.00340394486085456
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126283987","collagen alpha-2(IV) chain-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.66856435162494,1.20467877061294e-06
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284013","lysosome membrane protein 2-like","protein_coding","Infection within diet","infection_diet83","Infected diet 83",1.35782427925881,0.0325440969541671
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284041","bifunctional heparan sulfate N-deacetylase/N-sulfotransferase","protein_coding","Infection within diet","infection_diet33; infection_diet83","Infected diet 33; Infected diet 83",1.04555227981003,0.00356791181628993
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284086","endocuticle structural glycoprotein SgAbd-4","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",3.34977415280536,0.00203301347945
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284087","endocuticle structural glycoprotein SgAbd-3","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.88088648519569,0.0127160609364883
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284250","uncharacterized LOC126284250","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.67942478922894,0.000448146674681066
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284310","wee1-like protein kinase","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.19628752759347,0.032466487575311
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284413","protein abnormal spindle-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.087051102417,0.00512115239339089
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284425","endocuticle structural glycoprotein SgAbd-5-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.34712198500747,0.00789983370089305
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284491","endocuticle structural glycoprotein ABD-4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",3.37024508304461,1.49074558018608e-06
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284577","endocuticle structural glycoprotein ABD-4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",4.36076696364172,2.64251522407804e-05
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284584","optomotor-blind protein-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.71203347686009,0.0180395862968884
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284624","paired box protein Pax-5","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.45024945297785,0.00867719579492969
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284679","PR domain zinc finger protein 1","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.59632788820946,0.00919964402886203
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284788","transcription factor SUM-1","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.26995806412352,0.0149431522460649
"All main-chromosome DEGs","Biological process","GO:0007275","multicellular organism development","221/633","1564/5278",0.00126688920265711,0.0363377202438776,0.0363377202438776,221,"LOC126284821","protein yellow-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.69027754635128,0.00477696519318293
