"database","background","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction","Description","gene_biotype"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126266832","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.42445718103756,3.06441599271753e-06,2.44050429718264,"1058","Lower than gene mean","protein jagged-1b","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126266967","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.02418793789012,0.0209621432369893,2.15468249661577,"1020","Lower than gene mean","mitotic checkpoint protein BUB3","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126267242","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.0074475137939,0.00321161592820394,3.09837371587128,"1002","Lower than gene mean","chromosome-associated kinesin KIF4","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126267997","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.43520843480415,0.000279053636251197,2.37341658442747,"1004","Higher than gene mean","myosin heavy chain 95F","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126270526","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.39497800338742,0.000316571177182894,2.09840724292372,"1015","Lower than gene mean","uncharacterized LOC126270526","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126272289","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.5558340063155,0.000351766127685446,1.97442054613058,"1041","Higher than gene mean","cyclin-dependent kinases regulatory subunit","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126272375","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.00940078486962,0.0460896940437481,1.68845470166435,"1038","Higher than gene mean","DNA repair protein XRCC2-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126272743","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.12947731076251,0.027238446587596,3.41056724512133,"1006","Lower than gene mean","G2/mitotic-specific cyclin-B-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126273149","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.30266990549474,0.00113029647273925,2.47759889260925,"1016","Lower than gene mean","kinesin-like protein KIF22","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126277977","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.08102657556134,0.0435144803547537,2.58200670508829,"1002","Lower than gene mean","ubiquitin-conjugating enzyme E2 C-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126278341","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.22914607553627,0.0187802576177988,2.21118847742638,"1054","Lower than gene mean","uncharacterized LOC126278341","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126278346","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.10107086036872,0.00420665042548931,2.57770429045358,"1038","Higher than gene mean","baculoviral IAP repeat-containing protein 5.2-B","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126279072","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.16898880436511,0.0355308152759941,2.87373733449924,"1027","Lower than gene mean","G2/mitotic-specific cyclin-B-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126279111","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.47808656306876,0.000181539916064202,2.66600823953898,"1014","Lower than gene mean","S-phase kinase-associated protein 2","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126282371","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.33893994885074,0.00340394486085456,2.1115424425001,"1038","Higher than gene mean","cyclin-dependent kinase 1-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126284030","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.20004500041169,2.48060826378379e-07,2.40164257698333,"1054","Lower than gene mean","proliferating cell nuclear antigen","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126284276","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.64414131939002,4.50059539198747e-07,1.70972525527472,"1039","Higher than gene mean","mitotic spindle assembly checkpoint protein MAD2A","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126284310","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.19628752759347,0.032466487575311,2.03808739143228,"1020","Lower than gene mean","wee1-like protein kinase","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126284413","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.087051102417,0.00512115239339089,1.96954710277774,"1029","Lower than gene mean","protein abnormal spindle-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126284632","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.30845592669688,0.00584688927448788,3.91377391908293,"1016","Lower than gene mean","Fanconi anemia group D2 protein","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126285437","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.01455926991119,0.0137557214397719,2.30531406822909,"1057","Lower than gene mean","uncharacterized LOC126285437","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126320326","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.48490316103179,0.000109795783684018,2.89969959502175,"1002","Lower than gene mean","geminin","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126320492","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.29129326836433,0.000244013788450326,2.38935155611884,"1006","Lower than gene mean","protein MCM10 homolog","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126326589","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.4832595749795,6.66336473860179e-07,2.1437412275222,"1046","Lower than gene mean","ovarian-specific serine/threonine-protein kinase Lok-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126334614","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.92164957038592,0.000223851586008,1.98989220567785,"1041","Higher than gene mean","kinesin-like protein KIF20B","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126334907","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.63959940087535,9.15749968226095e-05,2.40295797558956,"1016","Lower than gene mean","uncharacterized LOC126334907","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126335481","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.01495139742844,0.001417228996245,2.59637981979961,"1020","Lower than gene mean","DNA primase large subunit","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126336566","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.36400265295012,0.0214742670460171,2.25257191320707,"1058","Lower than gene mean","uncharacterized LOC126336566","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126336858","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.78635805855033,8.73298218097974e-05,2.48013574738882,"1002","Higher than gene mean","protein atonal","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126347975","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.17190115241239,0.0210490860216869,2.18772029720359,"1041","Higher than gene mean","calponin homology domain-containing protein DDB_G0272472-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126353865","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.19519765979539,0.030942424599257,2.16326061912299,"1002","Higher than gene mean","meiosis-specific with OB domain-containing protein","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126354218","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.01691832886899,0.0156507592837821,2.22759093345138,"1023","Lower than gene mean","partitioning defective 3 homolog","protein_coding"
