"expression_cluster","database","background","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126292145","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.85205310524757,1.22060385274716e-05,"ankyrin-3-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126293188","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.81071572001995,4.65664075431894e-12,"S-phase kinase-associated protein 2-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126294945","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.48051571712897,1.73607156133748e-05,"uncharacterized LOC126294945","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126294949","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.98568154162937,2.14893763209193e-19,"ankyrin repeat domain-containing protein 1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126294955","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.02369157675669,5.54167194454121e-07,"putative ankyrin-containing lipoprotein Lxx09580","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126295040","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",7.34691667569284,1.66447311949056e-26,"E3 ubiquitin-protein ligase MIB1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126295087","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.34939314942157,0.000607299398526268,"CARD- and ANK-domain containing inflammasome adapter protein-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126295133","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.00615667133143,0.00193690029035162,"zinc finger protein 708-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126295191","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.69559443802893,2.49892622641594e-12,"ankyrin repeat domain-containing protein 17-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126295201","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average infected",1.43540584917579,0.00847933465360586,"ankyrin repeat and SOCS box protein 16-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126295425","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.47999491569216,1.90554596987212e-07,"poly [ADP-ribose] polymerase tankyrase-1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126297745","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",4.58910631523439,0.0220251615735677,"cullin-1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126298861","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.55866079174362,6.76841295981015e-05,"uncharacterized LOC126298861","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126346021","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.68748175773349,2.13342059500945e-07,"cathepsin B","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126346362","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.98536841549182,2.90883582440449e-14,"uncharacterized LOC126346362","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126346580","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.05813433995226,2.52848435816967e-06,"chitinase-like protein Idgf4","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126346606","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.85681510160734,0.00014498073328565,"chitinase-like protein Idgf4","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126346622","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.56896954338347,0.00133815442906569,"chitinase-like protein Idgf4","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126353887","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.14931339668298,9.77136948044325e-07,"ATP-dependent RNA helicase SUV3 homolog, mitochondrial","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126354672","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.74784411724468,4.83872833983608e-08,"F-box only protein 32","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126354914","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.81021775857629,1.22739399229387e-13,"death-associated inhibitor of apoptosis 2-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126356122","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.09747564497795,3.65257368045323e-09,"fizzy-related protein homolog","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0009057","macromolecule catabolic process","39/345","44/633",6.11425317612769e-07,0.000294707003089355,0.000294707003089355,39,"LOC126365918","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.6972728817972,4.57927116972131e-09,"peptidoglycan-recognition protein LA-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126266590","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",8.52484188708426,0.00309295932398343,"two pore potassium channel protein sup-9","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126266672","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.54356113162956,6.15551873722779e-09,"cytokine receptor-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126266677","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",4.296625423972,0.0127573566261294,"lachesin-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126267038","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.18489687399636,1.81007297013745e-16,"signal transducer and activator of transcription 5A","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126267061","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average infected",2.04188011394174,0.0158621295540491,"peptidoglycan recognition protein 1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126267163","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.41542591530532,2.62509650039507e-20,"peptidoglycan-recognition protein SA-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126267215","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",5.53080727788498,5.53644465391459e-27,"peptidoglycan recognition protein 1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126267216","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.85840271072888,7.52937890923635e-15,"peptidoglycan recognition protein 1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126267217","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average infected",1.99905467918615,0.00941503916894951,"peptidoglycan recognition protein 1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126267343","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.34461139120995,4.8155393126026e-15,"uncharacterized LOC126267343","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126267652","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.92897953010611,3.19978890268527e-05,"peptidoglycan-recognition protein SC1a-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126267806","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",3.02549371687367,0.0135513262543183,"sodium/potassium/calcium exchanger Nckx30C","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126267869","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Infected diet 83",1.11887091965119,0.00109188318704013,"cytokine receptor-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126268068","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.34288978322865,3.42078587246132e-11,"peptidoglycan recognition protein 1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126268164","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.45608256279098,9.72249588131388e-17,"adenylate cyclase type 2-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126271434","Infection + diet","Not evaluated in this chromosome-only figure",3,"control_diet83_vs50; infection_average_all_diets; infection_diet50","Average infected; Control diet 83; Infected diet 50",5.90225844152947,0.000322301094036115,"23 kDa integral membrane protein-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126271496","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.0689914141993,1.88246131551424e-07,"CD63 antigen-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126272253","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Infected diet 83",1.40237467656988,0.0350885335971038,"interleukin-1 receptor-associated kinase 1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126272263","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average infected",2.00650279650259,0.0367442626353654,"zwei Ig domain protein zig-8-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126272310","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.75616589092002,0.028366529750399,"lachesin","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126272458","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.62096226245258,0.0332590484699212,"lachesin-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126273193","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",6.93750634017127,0.00129522867270494,"uncharacterized LOC126273193","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126278032","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",2.71345110984584,0.0134528761030171,"synaptotagmin 1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126278061","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.29615444828174,1.2188031084513e-07,"serine palmitoyltransferase 2-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126278191","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average infected; Infected diet 33; Infected diet 83",1.53553493916696,4.96544997729423e-05,"ATP-binding cassette sub-family G member 1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126278382","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",5.67669131492053,2.11157378646112e-14,"GTP-binding protein Rit2","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126278393","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",2.02662264777887,0.0453061972839074,"protein borderless","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126278467","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average infected",2.14692928117784,0.00147270751578477,"putative inorganic phosphate cotransporter","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126278946","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.40018903399072,3.33114270102025e-08,"ATP-binding cassette subfamily G member 4-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126279309","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.71501984971902,6.19983274460481e-37,"calcium release-activated calcium channel protein 1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126279835","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.39348057806901,8.51419418575648e-05,"solute carrier organic anion transporter family member 74D","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126281204","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",4.94634502696869,0.00204918299221232,"synaptotagmin-11","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126281330","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.01034955716363,8.60222375310539e-05,"phosphatidylinositol phosphatase PTPRQ-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126281483","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.18336379027302,6.93395352019995e-08,"zwei Ig domain protein zig-8-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126281662","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Infected diet 83",1.0819749098413,0.0267331258974722,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126282035","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.90024807773592,1.84995474558764e-11,"vascular endothelial growth factor receptor kdr-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126282259","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.98465161714472,8.39441705935499e-09,"zinc transporter 1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126284182","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",6.64411632254157,0.0314313472683432,"lachesin-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126284897","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Infected diet 83",1.3015699074245,0.0411295762599421,"organic cation transporter protein","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126285413","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.19637318744861,9.47996653902604e-22,"protein I'm not dead yet-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126293557","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.59645389033703,5.58496183320631e-20,"fasciclin-1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126293695","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",4.88208606507,0.0127573566261294,"acetylcholinesterase-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126297555","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.36525502289295,1.08239233106775e-12,"protein Malvolio","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126298058","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",2.80027461032365,0.0452339067473361,"voltage-dependent calcium channel type A subunit alpha-1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126298679","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.40568737907882,0.0348278739125175,"b(0,+)-type amino acid transporter 1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126298824","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average infected",1.25133308043223,0.00749126148961341,"solute carrier family 41 member 2-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126299155","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Infected diet 83",3.18891762485472,0.0392411412503887,"tachykinin-like peptides receptor 99D","protein_coding"
