"heatmap_row_order","gene_id","Description","DEG_scope","n_infection_diets","infection_diets","directions","comparisons","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
694,"LOC126284977","CRAL/TRIO domain","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.67252648421542,0.0454217336156772,2.51537866188691,"1050","Higher than gene average"
695,"LOC126297977","activity. It is involved in the biological process described with protein glycosylation","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.13944771426599,0.00901136631132511,3.7039501743243,"1030","Higher than gene average"
696,"LOC126354934","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",4.08269240258857,0.0107086299054001,3.116260409193,"1042","Higher than gene average"
697,"LOC126333408","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.31451167432005,0.00712692940420885,2.54956526898166,"1021","Higher than gene average"
698,"LOC126298297","It is involved in the biological process described with DNA recombination","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.90190229637993,0.041106486032727,2.52447063964885,"1045","Higher than gene average"
699,"LOC126284662","Catalyzes the reduction of fatty acyl-CoA to fatty alcohols","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.34075268196676,0.01936180283597,2.36993704753,"1018","Higher than gene average"
700,"LOC126354206","Cytochrome P450","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.12705903426448,0.0496969236730764,2.08002978993731,"1018","Higher than gene average"
701,"LOC126272096","Acyl transferase domain","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.41213088378945,0.0259844730167962,2.486154172246,"1018","Higher than gene average"
702,"LOC126284872","Enoylreductase","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.58453625802948,0.032904998473273,2.49234171955664,"1018","Higher than gene average"
703,"LOC126292129","heme binding. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.06877488914717,0.0383658123457907,2.6792298173615,"1009","Higher than gene average"
704,"LOC126298220","activity. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.15210292151573,0.0478769075860178,3.2485257928665,"1009","Higher than gene average"
705,"LOC126271938","WD40 repeats","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",2.07580333872551,0.00887175273343721,2.38268995462866,"1020","Lower than gene average"
706,"LOC126291918","-","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",2.70217934858973,0.0228190361125137,1.71825309032982,"1014","Higher than gene average"
707,"LOC126278566","7 transmembrane receptor (Secretin family)","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.23348472434058,0.03754339544411,2.44627758151498,"1016","Lower than gene average"
708,"LOC126278144","Immunoglobulin","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.50265245905933,0.0394310521136681,2.24453637706103,"1032","Lower than gene average"
709,"LOC126337066","Major Facilitator Superfamily","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",2.96021541223858,0.000840918753254664,2.12708678740392,"1042","Higher than gene average"
710,"LOC126292150","Gamma interferon inducible lysosomal thiol reductase (GILT)","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",2.96974918462563,0.0021329072838306,3.2810400950359,"1050","Higher than gene average"
711,"LOC126345269","no description","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",2.15365967253401,0.0418156761716864,1.73094870004568,"1024","Higher than gene average"
712,"LOC126343319","Domain of unknown function (DUF4728)","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.02075874188065,0.0473890590300058,2.40643947002809,"1011","Lower than gene average"
713,"LOC126279690","DNA- binding","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",2.40939034108427,0.0253714874621964,2.03391017101533,"1002","Lower than gene average"
714,"LOC126278545","-","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",3.42120137296655,0.032820919797474,2.62099890424567,"1007","Higher than gene average"
715,"LOC126272088","Sugar (and other) transporter","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.14925884569223,0.0362415002259161,3.10449516514547,"1007","Higher than gene average"
716,"LOC126293272","Urea transporter","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",5.66656203565027,0.0283792634880999,3.20846510752686,"1007","Higher than gene average"
717,"LOC126355944","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",5.00337310079268,0.0105702025702856,3.27339428754812,"1037","Higher than gene average"
718,"LOC126334992","Sulfate permease family","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",4.04952601664254,0.0112874071242605,3.66464316773872,"1007","Higher than gene average"
719,"LOC126354529","Choline/ethanolamine kinase","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",21.2159842063178,3.15851002683567e-21,3.50485427095558,"1007","Higher than gene average"
720,"LOC126355391","It is involved in the biological process described with transmembrane transport","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",5.41775534929684,0.0393300152414244,3.15705947542717,"1007","Higher than gene average"
721,"LOC126273233","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.50131981535929,0.0258412382434492,3.0029149540799,"1037","Higher than gene average"
722,"LOC126266862","Ion channel regulatory protein UNC-93","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.23769309807421,0.0154550404930992,3.06320800177247,"1037","Higher than gene average"
723,"LOC126278585","Belongs to the metallo-dependent hydrolases superfamily. Peptidase M19 family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",4.61132732249668,0.0118829185760316,3.55927655409899,"1037","Higher than gene average"
724,"LOC126281438","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",5.76684456563178,0.00984083218401445,3.61568191315628,"1007","Higher than gene average"
725,"LOC126335461","Sulfate transmembrane transporter activity. It is involved in the biological process described with sulfate transport","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",5.40533465386555,0.0376764231207689,3.14899035392543,"1037","Higher than gene average"
726,"LOC126354102","Chitin-binding domain type 2","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",4.71542165034977,0.0336737533339925,3.12922139828261,"1007","Higher than gene average"
727,"LOC126281974","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",6.89682295143328,0.00397602873742897,2.72375789019223,"1007","Higher than gene average"
728,"LOC126266840","Aldehyde dehydrogenase family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",3.85457050852033,0.021703392039115,2.81241682656325,"1007","Higher than gene average"
729,"LOC126336149","Transferase activity, transferring phosphorus-containing groups","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",5.31192717211069,0.0227843113054227,3.05294609449736,"1037","Higher than gene average"
730,"LOC126291795","Sulfotransferase domain","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",5.16821811579941,0.0484526498592338,2.93817199001007,"1007","Higher than gene average"
731,"LOC126281049","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",7.28931840529208,0.0115535967347969,3.07370297044317,"1007","Higher than gene average"
732,"LOC126285310","transferase activity, transferring hexosyl groups. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",6.01071458709509,0.012732847735916,3.69971269559784,"1007","Higher than gene average"
733,"LOC126334647","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",5.08427198981432,0.0333425244487727,2.74444913986077,"1007","Higher than gene average"
734,"LOC126268173","Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",4.4062843828036,0.0240263544576309,2.50895473768841,"1007","Higher than gene average"
735,"LOC126324213","Transferase activity, transferring phosphorus-containing groups","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",5.74216947626565,0.0275337213551887,3.07245255655148,"1007","Higher than gene average"
736,"LOC126268172","Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",3.81993799803625,0.022214056201445,3.19275458620053,"1007","Higher than gene average"
737,"LOC126278499","Sugar (and other) transporter","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",22.0758860035944,8.63911505371691e-23,2.96206061724664,"1007","Higher than gene average"
738,"LOC126293755","synaptic vesicle","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",5.07170894750701,0.0294624873319898,2.86041547868089,"1007","Higher than gene average"
739,"LOC126284566","Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",4.69122684393978,0.0454312077158121,2.54037394538123,"1007","Higher than gene average"
740,"LOC126336724","Glutathione S-transferase, C-terminal domain","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.46225258436274,0.0142453289475936,3.34071901095646,"1037","Higher than gene average"
741,"LOC126267290","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.95389616035518,0.0261048605785303,3.88987960877384,"1007","Higher than gene average"
742,"LOC126320178","heme binding. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.99476988292441,0.012849662887041,2.8589647307931,"1037","Higher than gene average"
743,"LOC126335312","It is involved in the biological process described with transmembrane transport","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",4.03042037494424,0.0188236009662759,3.44000941747385,"1037","Higher than gene average"
744,"LOC126334918","Belongs to the fatty acid desaturase type 1 family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.57586127881626,0.0201791638363123,3.42418407319352,"1007","Higher than gene average"
745,"LOC126334984","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.04757691408071,0.0449052154362799,3.28018408640391,"1037","Higher than gene average"
746,"LOC126335259","It is involved in the biological process described with","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",18.1321590981405,2.69722397613798e-05,3.51332921781172,"1037","Higher than gene average"
747,"LOC126335141","activity. It is involved in the biological process described with transmembrane transport","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.76434330841376,0.048229255801842,3.36858514955133,"1037","Higher than gene average"
748,"LOC126272928","UDP-glucoronosyl and UDP-glucosyl transferase","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.25705843217751,0.0122121280453716,3.436952000348,"1037","Higher than gene average"
749,"LOC126278041","alpha/beta hydrolase fold","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",3.44349238773837,0.00905368217855896,4.20103537663785,"1037","Higher than gene average"
750,"LOC126278507","Belongs to the metallo-dependent hydrolases superfamily. Peptidase M19 family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.35156854655352,0.0320781552565479,3.29584818766726,"1037","Higher than gene average"
751,"LOC126298156","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.57276810243331,0.0310617587536536,4.02895895748478,"1016","Higher than gene average"
752,"LOC126297832","Vacuolar Protein","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",5.06512657257576,0.00443316964745158,4.55692683696014,"1016","Higher than gene average"
753,"LOC126272748","It is involved in the biological process described with intracellular signal transduction","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.59761950917038,0.0487743782394772,4.71153518771748,"1016","Higher than gene average"
754,"LOC126334957","Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.59871238061865,0.0104960955149941,5.02882441728997,"1016","Higher than gene average"
755,"LOC126297852","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.01176187284892,0.0117799793642356,3.98566550733366,"1016","Higher than gene average"
756,"LOC126291470","It is involved in the biological process described with","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.88377485967828,0.000603282428960792,3.96216297983781,"1016","Higher than gene average"
757,"LOC126298687","Low-density lipoprotein receptor domain class A","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.98346500497496,0.037612521802279,4.58985083536268,"1016","Higher than gene average"
758,"LOC126298940","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.60029932177593,0.0201791638363123,4.85022276690985,"1016","Higher than gene average"
759,"LOC126297745","Ubiquitin protein ligase binding. It is involved in the biological process described with ubiquitin-dependent protein catabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.5295955203672,0.0420692063984839,5.03839311750765,"1016","Higher than gene average"
760,"LOC126267806","Sodium/calcium exchanger protein","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.02549371687367,0.0135513262543183,4.14847979405349,"1016","Higher than gene average"
761,"LOC126278893","Calcium ion binding","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.39982769663726,0.0413463727794997,4.60793221559155,"1016","Higher than gene average"
762,"LOC126346830","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.82338702961326,0.00161848679209565,4.15519631416293,"1016","Higher than gene average"
763,"LOC126293719","Glutamate-rich protein 2","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.92498933175142,0.0351710286445987,4.58734663751629,"1016","Higher than gene average"
764,"LOC126298522","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.29715055217856,0.0246806308570227,3.86972606480854,"1016","Higher than gene average"
765,"LOC126356585","Belongs to the carnitine choline acetyltransferase family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.29435932907391,0.0291686400629686,4.34936839881095,"1016","Higher than gene average"
766,"LOC126278890","Vesicular inhibitory amino acid","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.91278500818034,0.0122190586239685,4.4788728891521,"1016","Higher than gene average"
767,"LOC126285146","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",5.22596246982137,0.0125799993561939,4.09051881533113,"1016","Higher than gene average"
768,"LOC126336648","G-protein coupled receptor activity. It is involved in the biological process described with G-protein coupled receptor signaling pathway","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.96918502803747,0.00598135626936315,4.24793316892996,"1016","Higher than gene average"
769,"LOC126278050","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.55789143630898,0.0220971235183981,4.06128176220376,"1016","Higher than gene average"
770,"LOC126285116","It is involved in the biological process described with phospholipid metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.19485647771066,0.013358665164195,4.44753138629817,"1016","Higher than gene average"
771,"LOC126278032","Protein kinase C conserved region 2 (CalB)","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.71345110984584,0.0134528761030171,4.48466051528811,"1016","Higher than gene average"
772,"LOC126354587","Neurensin","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.73086750168862,0.0194355770356441,4.71212796177393,"1016","Higher than gene average"
773,"LOC126335497","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.47493743549831,0.0330522900560035,4.51089265720659,"1016","Higher than gene average"
774,"LOC126297897","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.16300379270971,0.0103068806106471,5.41186201330065,"1016","Higher than gene average"
775,"LOC126354341","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.19292348379292,0.0401340047141979,5.10509950797149,"1016","Higher than gene average"
776,"LOC126293246","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.18679352857916,0.0144532265423277,4.93037044520631,"1016","Higher than gene average"
777,"LOC126268031","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",5.27911215328198,0.0170259136050343,4.81265799197435,"1016","Higher than gene average"
778,"LOC126278393","Cell adhesion molecule","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.02662264777887,0.0453061972839074,4.50505975801261,"1016","Higher than gene average"
779,"LOC126354714","7 transmembrane receptor (Secretin family)","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.69347474382945,0.0467947523803063,4.21392796027871,"1016","Higher than gene average"
780,"LOC126266677","Immunoglobulin","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.67667276729577,0.0184525036862253,3.68021607517313,"1016","Higher than gene average"
781,"LOC126269996","zinc ion binding. It is involved in the biological process described with proteolysis","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.37837659061845,0.00169368738336737,4.54749494207672,"1016","Higher than gene average"
782,"LOC126269352","Neurotransmitter-gated ion-channel transmembrane region","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",5.56347052660893,0.0162503540919875,4.23774902637729,"1016","Higher than gene average"
783,"LOC126291729","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.14799930613592,0.00725249773875869,4.17151525329967,"1016","Higher than gene average"
784,"LOC126299372","Phosphoric diester hydrolase activity. It is involved in the biological process described with lipid metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.06414363684306,0.031184525328916,4.14471645823355,"1016","Higher than gene average"
785,"LOC126297886","Phosphoric diester hydrolase activity. It is involved in the biological process described with lipid metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.60467085915124,0.0175710774606863,4.40770186462188,"1016","Higher than gene average"
786,"LOC126354795","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.85253643267462,0.0363004379407053,4.34978472819256,"1016","Higher than gene average"
787,"LOC126297497","Phosphoric diester hydrolase activity. It is involved in the biological process described with lipid metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",5.3703903221062,0.00159388855769066,4.42355309303896,"1016","Higher than gene average"
788,"LOC126295319","Immunoglobulin C-2 Type","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.82690017098454,0.0135513262543183,3.60888413091533,"1016","Higher than gene average"
789,"LOC126354742","Belongs to the sodium neurotransmitter symporter (SNF) (TC 2.A.22) family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.62192955528868,0.0328620910488564,4.39417330001018,"1016","Higher than gene average"
790,"LOC126285316","Cobalamin binding. It is involved in the biological process described with cobalamin transport","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.2710580671987,0.042787549779843,4.18476944798405,"1016","Higher than gene average"
791,"LOC126281485","Immunoglobulin","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.34429835907275,0.0384550848357203,4.19976237441164,"1016","Higher than gene average"
792,"LOC126267234","Thrombospondin N-terminal -like domains.","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.08085678673869,0.048638864896592,4.61949754005836,"1016","Higher than gene average"
793,"LOC126273067","May mediate accelerated ATP-independent bidirectional transbilayer migration of phospholipids upon binding calcium ions that results in a loss of phospholipid asymmetry in the plasma membrane","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",5.5626864719333,0.0252665471078343,5.09216040911379,"1016","Higher than gene average"
794,"LOC126273193","carbohydrate binding","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.14622972163022,0.0360417801871825,4.51762353266054,"1016","Higher than gene average"
795,"LOC126278174","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.50592763594829,0.0314313472683432,4.60629779624937,"1016","Higher than gene average"
796,"LOC126282112","EGF-like domain","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.72179080527014,0.0199449468411126,4.32884028614894,"1016","Higher than gene average"
797,"LOC126271872","It is involved in the biological process described with peptide metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.50068977429592,0.0271457847485058,4.26026647972731,"1016","Higher than gene average"
798,"LOC126366011","activity. It is involved in the biological process described with ion transport","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.30385475412821,0.0430035775616796,4.5421212267918,"1016","Higher than gene average"
799,"LOC126284182","Immunoglobulin domain","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.64411632254157,0.0314313472683432,5.22075143870377,"1016","Higher than gene average"
800,"LOC126278220","It is involved in the biological process described with neuropeptide signaling pathway","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",5.08547879439513,0.00678732135938648,4.59522821711797,"1016","Higher than gene average"
801,"LOC126353920","GTP binding. It is involved in the biological process described with","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.54965080504743,0.0130659077488205,4.66272123787265,"1016","Higher than gene average"
802,"LOC126272582","It is involved in the biological process described with vesicle-mediated transport","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.25155173131775,0.0383027710053852,4.72995138756948,"1016","Higher than gene average"
803,"LOC126281508","Cytochrome P-450","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.84437796578231,0.0413463727794997,4.25164720002905,"1016","Higher than gene average"
804,"LOC126293389","Major Facilitator Superfamily","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.18827371302878,0.0419249026690312,4.51881495763091,"1016","Higher than gene average"
805,"LOC126272508","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.6014044234895,0.00751621712483613,4.25675984196799,"1016","Higher than gene average"
806,"LOC126365875","voltage-gated calcium channel activity","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.79873461259397,0.0374220749398665,3.80023401148505,"1016","Higher than gene average"
807,"LOC126298466","GTPase-activator protein for Rho-like GTPases","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.89421506322988,0.0150227246728719,3.53961329725889,"1016","Higher than gene average"
808,"LOC126297705","Cation-channel complex subunit UNC-79","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.60914887648835,0.0174233970686234,5.21885961704798,"1016","Higher than gene average"
809,"LOC126298831","Arrestin (or S-antigen), C-terminal domain","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.65075379602201,0.0430294176319745,4.46491248047834,"1016","Higher than gene average"
810,"LOC126269625","zinc ion binding. It is involved in the biological process described with proteolysis","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.56693650901748,0.0463179717460092,4.83768845235602,"1016","Higher than gene average"
811,"LOC126272310","septate junction assembly","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.75616589092002,0.028366529750399,3.24842208127659,"1016","Higher than gene average"
812,"LOC126354364","Found in Pit-Oct-Unc transcription factors","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.37354485272303,0.0130828979214024,2.57649350731633,"1016","Higher than gene average"
813,"LOC126291913","N-acetyltransferase activity","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.88138850642305,4.92392986289111e-05,3.809187045269,"1016","Higher than gene average"
814,"LOC126272458","Immunoglobulin domain","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.62096226245258,0.0332590484699212,3.78384115533866,"1016","Higher than gene average"
815,"LOC126281341","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",3.95683547672506,0.00191009994685589,1.87691633314199,"1024","Higher than gene average"
816,"LOC126282123","cytochrome p450","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.45386248201288,0.00199881333594447,2.3778040699355,"1033","Higher than gene average"
817,"LOC126293357","Homeobox protein","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.69040033314734,0.0170967911164922,3.98282374284613,"1016","Higher than gene average"
818,"LOC126361173","Protein kinase C conserved region 2 (CalB)","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.36842632674766,0.0229039503795043,3.2264475887884,"1002","Lower than gene average"
819,"LOC126293543","no description","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",4.02038734237234,0.00120017546255755,4.0809926737279,"1050","Higher than gene average"
820,"LOC126299155","Tachykinin receptor activity. It is involved in the biological process described with G-protein coupled receptor signaling pathway","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",3.18891762485472,0.0392411412503887,3.23472912951379,"1050","Higher than gene average"
821,"LOC126295292","no description","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.76714436397512,0.0323633268008377,2.56638601117755,"1058","Lower than gene average"
822,"LOC126284636","Belongs to the peptidase S1 family","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.45266153012391,0.0348116165691348,3.01072396546611,"1050","Higher than gene average"
823,"LOC126281458","-","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.49460357900995,0.0432881968003124,3.72700235211217,"1050","Higher than gene average"
824,"LOC126320451","It is involved in the biological process described with signal transduction","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",2.28931976001825,0.0218453927578518,2.767811847822,"1023","Higher than gene average"
825,"LOC126272615","-","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.81668443053236,0.0335656659776359,3.89877483480241,"1023","Higher than gene average"
826,"LOC126336373","Destabilase","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.76164224823353,0.0310736163930422,3.06221698899088,"1014","Higher than gene average"
827,"LOC126335152","Leucine-rich repeats, typical (most populated) subfamily","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",2.07018307065485,0.0315735896886544,4.20476118625708,"1050","Higher than gene average"
828,"LOC126272608","Metal ion binding","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",3.96248551169254,0.019025870597941,2.35180942226152,"1024","Higher than gene average"
829,"LOC126282193","Metalloendopeptidase inhibitor activity","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.04172409183994,0.0375952329509391,2.57968918026727,"1057","Higher than gene average"
830,"LOC126291901","-","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.02472058960579,0.0122510755327287,2.68464422295736,"1057","Higher than gene average"
831,"LOC126354870","Hedgehog receptor activity","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.60926677653345,0.0393746400890981,3.15377035805348,"1016","Higher than gene average"
832,"LOC126284897","Transmembrane transporter activity. It is involved in the biological process described with transmembrane transport","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.3015699074245,0.0411295762599421,3.21616906113292,"1029","Higher than gene average"
833,"LOC126285239","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.95456199638911,0.00203260407163579,2.26036921919947,"1057","Higher than gene average"
