"expression_cluster","database","background","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126278971","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_diet33; infection_diet50","Control diet 33; Control diet 50",1.56887718415886,0.00173761907008656,"ATP-binding cassette sub-family G member 1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126279052","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.6492519268143,8.30046813653941e-08,"thymidine kinase, cytosolic-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126279120","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.24963032361404,6.81240427576595e-06,"cyclin-dependent kinase 1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126281391","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.06236398277888,0.00740963659064025,"holocytochrome c-type synthase-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126281446","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.40381350253425,9.70370585933816e-08,"aldehyde dehydrogenase, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126281506","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.21086002020474,0.0432752399071949,"glucosamine-6-phosphate isomerase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126281672","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.53887184679559,0.000133960951084479,"D-aspartate oxidase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126281861","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.26081782104333,2.12226562374469e-07,"uncharacterized LOC126281861","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126281954","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.43941423411776,1.16513263907724e-09,"alcohol dehydrogenase class-3","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126281958","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.1463202186871,3.07332891596629e-06,"fructose-1,6-bisphosphatase 1","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126282371","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.48770128926056,0.000199045717914092,"cyclin-dependent kinase 1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126284002","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.43525532713957,1.11481236393111e-09,"elongation of very long chain fatty acids protein 6","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126284006","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.05166178020177,0.0333482236380914,"citron rho-interacting kinase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126284198","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.08984077814724,0.0435176587799206,"aminopeptidase N-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126284310","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.26160016578104,0.00010975245102783,"wee1-like protein kinase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126284573","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.93981533691415,2.85905878188951e-09,"deoxyuridine 5'-triphosphate nucleotidohydrolase-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126284630","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.42270887450582,0.000295714966611056,"extracellular serine/threonine protein kinase four-jointed","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126284726","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.64618031164035,0.00901860713405917,"chymotrypsinogen A-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126285375","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.28756702610983,9.10228961014123e-05,"sepiapterin reductase-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126285408","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.06142542504891,0.00365531433773808,"DNA N6-methyl adenine demethylase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126291591","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.32811499026723,2.7820667040366e-05,"UTP--glucose-1-phosphate uridylyltransferase-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126291698","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.14695467173485,0.0052325325107744,"ectonucleoside triphosphate diphosphohydrolase 5","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126292317","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.64570248596725,1.27844750256427e-06,"dihydropyrimidinase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126293368","Infection + diet","Not evaluated in this chromosome-only figure",6,"control_diet83_vs33; infected_diet83_vs33; infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83; Infected diet 83",1.83572375018782,6.46223111276841e-13,"phosphoserine aminotransferase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126293404","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.28423936128332,0.0112231520014169,"aminomethyltransferase, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126297427","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.20139805165444,0.0281608906175094,"uncharacterized LOC126297427","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126297442","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.27568117718507,0.0154383924945494,"beta-1,4-glucuronyltransferase 1","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126297494","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.37221322080482,1.46727259494981e-12,"glucose-6-phosphate 1-dehydrogenase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126297511","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.14584274452514,0.000817708251468086,"dihydrofolate reductase-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126297585","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.00132724567811,0.0115897309739967,"cAMP-dependent protein kinase catalytic subunit 1","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126297701","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.51948180729736,0.0363575976900479,"glycoprotein 3-alpha-L-fucosyltransferase A-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126298221","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.1835789752452,0.000101538943463765,"L-threonine ammonia-lyase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126298596","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.19115389955215,6.33530528508118e-07,"uncharacterized LOC126298596","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126298770","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.19209575546607,2.96976582103219e-11,"adrenodoxin-like protein 2, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126298783","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.04230115961117,0.0454105095449637,"ATP-binding cassette sub-family G member 8","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126298865","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.45819216160544,0.00145610554801366,"GTP:AMP phosphotransferase AK3, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126298976","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.00689786943153,0.00260938003661473,"exonuclease 1","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126299050","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.20902258703491,0.0332441235030173,"serine proteinase stubble","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126299078","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.45222314962411,3.48032613021839e-05,"UDP-N-acetylhexosamine pyrophosphorylase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126299116","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.24180947105429,3.35730125531791e-10,"exopolyphosphatase PRUNE1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126299150","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.51740327475655,3.92497752589846e-09,"ecdysone 20-monooxygenase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126299171","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.88158162868791,1.32603199274247e-17,"serine/threonine-protein kinase NIM1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126299549","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.07599719158087,7.72792187694191e-06,"succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126305900","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.71905466326987,2.42546360082262e-07,"cytochrome P450 306a1","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126320178","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",2.05774605075551,0.000259760146452186,"cytochrome P450 315a1, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126322142","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.25317192037903,0.0405182697521187,"protein phosphatase PHLPP-like protein","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126322655","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.05053239464198,1.16015985768356e-05,"inositol polyphosphate multikinase-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126322960","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.28022303014053,0.0370726202689501,"lysozyme-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126323251","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.24759541105448,0.00783282721494655,"bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126325353","Infection + diet","Not evaluated in this chromosome-only figure",5,"infected_diet83_vs33; infected_diet83_vs50; infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50; Infected diet 83",2.32392822681474,2.00606764186136e-05,"serine hydroxymethyltransferase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126326589","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.15652404607307,5.96722101702558e-06,"ovarian-specific serine/threonine-protein kinase Lok-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126328249","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.8868182952415,4.84508442810999e-10,"pseudouridine-5'-phosphatase-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126330110","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.18293693856151,0.0372607534767662,"carboxylesterase 4A","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126331446","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.30701009583931,0.000255526810679155,"alkaline phosphatase 4-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126333165","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.89418777459045,0.000227938410778051,"MOXD1 homolog 1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126334614","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.5596869341511,4.32771375002358e-05,"kinesin-like protein KIF20B","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126334768","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.48419104522222,1.54445129305204e-05,"aurora kinase C-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126334891","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.12662474373471,0.0230219245086845,"porphobilinogen deaminase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126335148","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.12295895705543,0.00827758190841747,"juvenile hormone acid O-methyltransferase-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126335256","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.40360109828935,2.82064564088596e-16,"probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126335294","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.22125746071631,0.0160699281410078,"uncharacterized LOC126335294","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126335346","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.2222672684345,2.1386816133765e-13,"structural maintenance of chromosomes protein 4-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126335359","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.13812838854143,2.03342059179317e-06,"DNA polymerase alpha catalytic subunit","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126335481","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.11554565997957,1.19383822873958e-07,"DNA primase large subunit","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126335501","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.17892512588517,3.23578719368072e-06,"serine/threonine-protein kinase polo","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126335505","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.5180888832306,6.77477367762524e-09,"isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126335883","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.28048699504125,0.00790828867869225,"beta-1,3-galactosyltransferase 5-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126336041","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.08345658448241,0.0123077820576944,"uncharacterized LOC126336041","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126336059","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.29290672047681,0.000407923358297998,"sulfotransferase 1C4","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126336122","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.15906430951041,3.95946935872499e-08,"NADP-dependent malic enzyme-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126336244","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.32262780894186,7.61352132091513e-20,"acetyl-CoA acetyltransferase, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126336251","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.10476208074477,0.0239687094686089,"enoyl-CoA hydratase, mitochondrial-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126336316","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.07855686063448,9.24292203094555e-05,"thiamin pyrophosphokinase 1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0003824","catalytic activity","131/334","292/885",0.00143425625292921,0.0291949215502632,0.0291949215502632,131,"LOC126336713","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.57134030938498,0.0136090484679316,"glutathione S-transferase 1-like","protein_coding"
