"GeneID","Description","Pattern","log2FC_50","padj_50","Direction_50","log2FC_83","padj_83","Direction_83","GeneType"
"LOC126311208","uncharacterized LOC126311208","Up_Neutral",2.65880366004716,0.0426698909396173,"Up",-0.315980886435329,0.993080124626743,"Neutral","protein_coding"
"LOC126311189","uncharacterized LOC126311189","Up_Neutral",3.30340752179467,0.00147853429071274,"Up",-0.380668135499611,0.97795451915694,"Neutral","protein_coding"
"LOC126311194","uncharacterized LOC126311194","Up_Neutral",2.88239998891872,0.00692583798153842,"Up",-0.836912716362416,0.829767131842532,"Neutral","protein_coding"
"LOC126311211","uncharacterized LOC126311211","Up_Neutral",3.08430590096384,0.00647232825171586,"Up",-0.996734206715678,0.797782286129557,"Neutral","protein_coding"
"LOC126311218","uncharacterized LOC126311218","Up_Neutral",3.30369248442987,0.00830779010826518,"Up",-0.760080216044639,0.9376294868483,"Neutral","protein_coding"
"LOC126311180","ubiquitin-like modifier-activating enzyme 1","Up_Neutral",2.60516928354869,0.0473553889463817,"Up",-0.955879190920306,0.87385005565568,"Neutral","protein_coding"
"LOC126311225","probable splicing factor%2C arginine/serine-rich 3","Up_Neutral",3.14276581916356,0.00401884067746848,"Up",-0.716722062585346,0.916933138495819,"Neutral","protein_coding"
"LOC126311219","riboflavin biosynthesis protein RibBA-like","Up_Neutral",2.50348423544103,0.0275084501546274,"Up",-0.820156084776184,0.888456286878226,"Neutral","protein_coding"
"LOC126311216","uncharacterized LOC126311216","Up_Neutral",3.57236662332377,0.00128946794263535,"Up",-0.997780594814825,0.774459700991643,"Neutral","protein_coding"
"LOC126311234","kinase and exchange factor for Rac B-like","Up_Neutral",2.39325302481501,0.0361585388460965,"Up",-0.121767569008252,0.999090491396341,"Neutral","protein_coding"
"LOC126311232","uncharacterized LOC126311232","Up_Neutral",2.22598012743033,0.0437490939214297,"Up",-0.0368235568207639,0.99961327719589,"Neutral","protein_coding"
"LOC126311236","asparagine--tRNA ligase-like","Up_Neutral",2.61206956279693,0.0267580246709341,"Up",-0.228315409605783,0.993722666036797,"Neutral","protein_coding"
"LOC126311237","vacuolar proton translocating ATPase 100 kDa subunit-like","Up_Neutral",4.00011116083705,2.46640200589524e-05,"Up",-1.17083299594277,0.528048734595901,"Neutral","protein_coding"
"LOC126311239","uncharacterized LOC126311239","Up_Neutral",2.93679201431236,0.00570642327530075,"Up",-0.257713346630744,0.993080124626743,"Neutral","protein_coding"
"LOC126313301","uncharacterized LOC126313301","Up_Neutral",2.61793427411945,0.0199512535047622,"Up",-0.60507257005221,0.942304951932468,"Neutral","lncRNA"
"LOC126313330","uncharacterized LOC126313330","Up_Neutral",3.74975558795884,0.00147853429071274,"Up",-1.32111759090279,0.497731952393677,"Neutral","protein_coding"
"LOC126313340","26S proteasome regulatory subunit 10B-like","Up_Neutral",2.71298555805701,0.00962073989364066,"Up",-0.86830499005929,0.848009537088716,"Neutral","protein_coding"
"LOC126313401","villin-1-like","Up_Neutral",2.8248531033737,0.0120202006983164,"Up",-0.952723586486105,0.829767131842532,"Neutral","protein_coding"
"LOC126313403","uncharacterized LOC126313403","Up_Neutral",2.5338941335039,0.0304542144007779,"Up",-0.774388163358265,0.910807782687239,"Neutral","protein_coding"
"LOC126313368","probable ATP-dependent RNA helicase kurz","Up_Neutral",2.97872879770437,0.0121075725710338,"Up",-0.317613817641565,0.98984234624449,"Neutral","protein_coding"
"LOC126313375","rapA guanosine triphosphatase-activating protein 1-like","Up_Neutral",2.55196592270339,0.020328404998551,"Up",-0.744430400650437,0.890826035846928,"Neutral","protein_coding"
"LOC126313406","uncharacterized LOC126313406","Up_Neutral",2.85473873741755,0.0160483420680398,"Up",-1.19304745493163,0.699646703004142,"Neutral","protein_coding"
"LOC126313326","uncharacterized LOC126313326","Up_Neutral",2.86204726910443,0.0208094283578049,"Up",-0.52644017821866,0.965760077167533,"Neutral","lncRNA"
"LOC126314444","DNA-directed RNA polymerase II subunit RPB1-like","Up_Neutral",2.76683943071679,0.00936866202512925,"Up",-0.910011762897646,0.834771116362062,"Neutral","protein_coding"
"LOC126314458","uncharacterized LOC126314458","Up_Neutral",2.56239713479627,0.0220361566719699,"Up",-0.0559336220782896,0.999131770593645,"Neutral","lncRNA"
"LOC126314440","uncharacterized LOC126314440","Up_Neutral",2.4615274371966,0.0220809818848565,"Up",-1.06521798942048,0.742382502705992,"Neutral","protein_coding"
"LOC126314432","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1","Up_Neutral",2.25686791799925,0.0206840246467832,"Up",-0.44166823318721,0.964156910990257,"Neutral","protein_coding"
"LOC126314455","uncharacterized LOC126314455","Up_Neutral",2.924384407404,0.0132619807586579,"Up",-0.0933751293473325,0.999090491396341,"Neutral","protein_coding"
"LOC126314436","uncharacterized LOC126314436","Up_Neutral",3.11159747401633,0.0108882759268883,"Up",-0.493889939597768,0.974705589243536,"Neutral","protein_coding"
"LOC126314452","proteasome subunit beta type-7-like","Up_Neutral",2.4814294440031,0.0414404785080521,"Up",-0.606343793107745,0.948064093373984,"Neutral","protein_coding"
"LOC126314447","uncharacterized LOC126314447","Up_Neutral",2.78829003695466,0.0119964628647537,"Up",-1.40052800670064,0.45198701121502,"Neutral","protein_coding"
"LOC126314429","uncharacterized LOC126314429","Up_Neutral",2.9269221852557,0.0180570807329106,"Up",-0.940713396043431,0.85775578295844,"Neutral","protein_coding"
"LOC126314456","60S ribosomal protein L9-like","Up_Neutral",2.79805940483213,0.034310279760046,"Up",-0.202951911223876,0.996983611150855,"Neutral","protein_coding"
"LOC126314419","uncharacterized LOC126314419","Up_Neutral",2.55128220748593,0.0396097371510583,"Up",-0.130135402633649,0.999090491396341,"Neutral","protein_coding"
"LOC126314412","signal recognition particle subunit SRP72-like","Up_Neutral",2.66906063603799,0.0127795536322896,"Up",-0.415772912628463,0.977359335900651,"Neutral","protein_coding"
"LOC126314408","uncharacterized LOC126314408","Up_Neutral",2.34523068706418,0.0426783138020651,"Up",-0.677213473689066,0.934396017783934,"Neutral","protein_coding"
"LOC126314415","uncharacterized LOC126314415","Up_Neutral",2.3126905729779,0.047585903075689,"Up",-0.139102275697669,0.999090491396341,"Neutral","protein_coding"
"LOC126315207","protein FAN-like","Up_Neutral",2.20005987254994,0.0252532761474548,"Up",-0.287350690677686,0.988742760986161,"Neutral","protein_coding"
"LOC126315212","40S ribosomal protein S6-like","Up_Neutral",3.08263909103153,0.0381705446151139,"Up",0.231096281398121,0.996983611150855,"Neutral","protein_coding"
"LOC126315227","60S ribosomal protein L11-like","Up_Neutral",2.76693296352117,0.0250756080108261,"Up",-0.521900651974857,0.964156910990257,"Neutral","protein_coding"
"LOC126315282","T-complex protein 1 subunit delta-like","Up_Neutral",2.26381831576298,0.0251850193723644,"Up",-0.245846294493775,0.993080124626743,"Neutral","protein_coding"
"LOC126315266","60 kDa heat shock protein%2C mitochondrial-like","Up_Neutral",2.60252695657415,0.0282256450371689,"Up",-1.04345691465664,0.772958402338697,"Neutral","protein_coding"
"LOC126315271","2-oxoglutarate dehydrogenase%2C mitochondrial-like","Up_Neutral",3.16469090819282,0.00512184359785124,"Up",-0.968568872314471,0.812100348389568,"Neutral","protein_coding"
"LOC126315304","ras-specific guanine nucleotide-releasing factor 1-like","Up_Neutral",2.75019881123279,0.0132021214080658,"Up",-0.610292260710927,0.945991517159646,"Neutral","protein_coding"
"LOC126315263","integrator complex subunit 3-like","Up_Neutral",2.38926108236945,0.0329359955255437,"Up",-0.149583150975355,0.999090491396341,"Neutral","protein_coding"
"LOC126315308","uncharacterized LOC126315308","Up_Neutral",2.44394652285112,0.0190065095402461,"Up",-1.01231672787175,0.723101317496242,"Neutral","protein_coding"
"LOC126315383","coatomer subunit delta-like","Up_Neutral",2.88267920021733,0.0220552014413395,"Up",-0.801911864882316,0.926449561048259,"Neutral","protein_coding"
"LOC126315382","uncharacterized LOC126315382","Up_Neutral",2.57364783626875,0.0121100241181142,"Up",-0.99432832402758,0.748379952670127,"Neutral","protein_coding"
"LOC126315452","protein KRI1 homolog","Up_Neutral",2.3031892053413,0.0416532530149524,"Up",-0.69063518596752,0.929196470171771,"Neutral","protein_coding"
"LOC126315453","uncharacterized LOC126315453","Up_Neutral",2.51522523750001,0.018277287163023,"Up",-0.752139588903112,0.906930677696786,"Neutral","protein_coding"
"LOC126315341","uncharacterized LOC126315341","Up_Neutral",3.02892077211652,0.0225480285978602,"Up",-0.850513874896301,0.907204634942255,"Neutral","protein_coding"
"LOC126315345","uncharacterized LOC126315345","Up_Neutral",3.13171165351769,0.0105194340905942,"Up",-1.19471976709027,0.743405104399602,"Neutral","protein_coding"
"LOC126315379","ankyrin-1-like","Up_Neutral",3.45939479970048,0.00334234444638197,"Up",-1.03309440567092,0.808752578804916,"Neutral","protein_coding"
"LOC126315288","stress-activated protein kinase alpha-like","Up_Neutral",2.5353539653634,0.0287024570677794,"Up",-1.17950104769718,0.681762479761176,"Neutral","protein_coding"
"LOC126315292","uncharacterized LOC126315292","Up_Neutral",3.35387851164284,0.00566913631259868,"Up",-0.352730597244456,0.989250216551136,"Neutral","protein_coding"
"LOC126315298","uncharacterized LOC126315298","Up_Neutral",2.41593564490047,0.0409750857492965,"Up",-0.620235478960041,0.942304951932468,"Neutral","protein_coding"
"LOC126315387","actin-related protein 2-like","Up_Neutral",3.47246447668162,0.00318693624734423,"Up",-1.44756564901831,0.486110381982511,"Neutral","protein_coding"
"LOC126315323","uncharacterized LOC126315323","Up_Neutral",2.88120599476296,0.00649138897742952,"Up",-0.949897657056666,0.800498558440656,"Neutral","protein_coding"
"LOC126315321","copine-9-like","Up_Neutral",2.45047410900484,0.0297688502334361,"Up",-0.732157893753628,0.921276519895013,"Neutral","protein_coding"
"LOC126315217","rho-related protein racC-like","Up_Neutral",2.67407122960062,0.0188981189976517,"Up",-0.697371981218423,0.936019465992376,"Neutral","protein_coding"
"LOC126315214","uncharacterized LOC126315214","Up_Neutral",2.48449631274949,0.0191256178874371,"Up",-0.49872183387313,0.964156910990257,"Neutral","protein_coding"
"LOC126315216","probable peroxisomal membrane protein PEX13","Up_Neutral",2.38849349490562,0.0427795631360672,"Up",-0.793413642401925,0.910807782687239,"Neutral","protein_coding"
"LOC126315396","exocyst complex component 3-like","Up_Neutral",3.04247048849575,0.00570642327530075,"Up",-0.434323192946681,0.975352658766659,"Neutral","protein_coding"
"LOC126315246","ankyrin repeat%2C PH and SEC7 domain containing protein secG-like","Up_Neutral",2.7660649778831,0.0250964389367008,"Up",-0.521719818224609,0.964930962670666,"Neutral","protein_coding"
"LOC126315440","probable methionine--tRNA ligase%2C cytoplasmic","Up_Neutral",3.06841537025048,0.0036011345103691,"Up",-0.685906821573265,0.912719061300789,"Neutral","protein_coding"
"LOC126315238","uncharacterized LOC126315238","Up_Neutral",2.96024589488888,0.00688621228141485,"Up",-1.29636614616107,0.513599675670811,"Neutral","protein_coding"
"LOC126315236","F-box-like/WD repeat-containing protein TBL1X","Up_Neutral",2.52750512720674,0.0385429998456856,"Up",-0.436568804498899,0.981517339021782,"Neutral","protein_coding"
"LOC126315446","G patch domain-containing protein 1-like","Up_Neutral",3.13559780356885,0.00719748548910121,"Up",-1.10275569350409,0.780015317318426,"Neutral","protein_coding"
"LOC126315447","uncharacterized LOC126315447","Up_Neutral",2.27824617030534,0.0435192407965663,"Up",-0.238500290002351,0.993722666036797,"Neutral","protein_coding"
"LOC126315347","metaxin-3-like","Up_Neutral",2.40699806174623,0.0452974138136515,"Up",-0.77547723874859,0.917960837285285,"Neutral","protein_coding"
"LOC126315349","citrate synthase%2C mitochondrial-like","Up_Neutral",3.07316971606985,0.00683083091835847,"Up",-0.819105478766241,0.888456286878226,"Neutral","protein_coding"
"LOC126315275","N-formylmaleamate deformylase-like","Up_Neutral",2.86948044931898,0.00910646807406646,"Up",-1.00675845563307,0.785880178868819,"Neutral","protein_coding"
"LOC126315359","protein CARMIL-like","Up_Neutral",3.06971952936242,0.0166757342998048,"Up",-1.23618873163881,0.72587416470166,"Neutral","protein_coding"
"LOC126315400","peroxisomal multifunctional enzyme A-like","Up_Neutral",2.7472541923049,0.0250756080108261,"Up",-0.795517149897065,0.917391594719496,"Neutral","protein_coding"
"LOC126315224","dual specificity protein kinase shkC-like","Up_Neutral",2.55308969489352,0.0480534213345994,"Up",-0.427919824235672,0.980344193982204,"Neutral","protein_coding"
"LOC126315362","malate dehydrogenase-like","Up_Neutral",2.86512036299786,0.0165693885672032,"Up",-0.810905417987259,0.910807782687239,"Neutral","protein_coding"
"LOC126315365","2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase-like","Up_Neutral",3.23657410356287,0.00579294309270064,"Up",-0.193006270674796,0.995939234865795,"Neutral","protein_coding"
"LOC126315338","tryptophan--tRNA ligase%2C cytoplasmic-like","Up_Neutral",2.55079401211324,0.0267266937185603,"Up",0.172266963019652,0.998132399915369,"Neutral","protein_coding"
"LOC126315228","uncharacterized LOC126315228","Up_Neutral",3.27910143771843,0.00188627689390415,"Up",-0.242475457197369,0.993722666036797,"Neutral","protein_coding"
"LOC126315451","uncharacterized LOC126315451","Up_Neutral",2.51661141323449,0.0256193269426257,"Up",-0.198559684216634,0.995939234865795,"Neutral","protein_coding"
"LOC126315442","uncharacterized LOC126315442","Up_Neutral",2.43839281100518,0.0402467076586101,"Up",-0.374921853627236,0.986976950014249,"Neutral","protein_coding"
"LOC126315393","uncharacterized LOC126315393","Up_Neutral",2.79014692474674,0.0082858841192356,"Up",0.00699049313749944,0.99971631156926,"Neutral","protein_coding"
"LOC126315390","chitinase domain-containing protein 1-like","Up_Neutral",2.47305210455176,0.0458443672092115,"Up",-0.0135212897071419,0.999646487326171,"Neutral","protein_coding"
"LOC126315389","116 kDa U5 small nuclear ribonucleoprotein component-like","Up_Neutral",2.87884724208621,0.00968396755308789,"Up",-1.03901115334037,0.774269238094948,"Neutral","protein_coding"
"LOC126315353","26S proteasome regulatory subunit 6A-B-like","Up_Neutral",2.80838412394997,0.0184222412988804,"Up",-0.855976059676461,0.888456286878226,"Neutral","protein_coding"
"LOC126316431","uncharacterized LOC126316431","Up_Neutral",2.4240238156181,0.031999358464847,"Up",-0.246896486969167,0.993722666036797,"Neutral","protein_coding"
"LOC126316445","exocyst complex component 7-like","Up_Neutral",2.38165531044202,0.0394871765078909,"Up",-1.13054023135688,0.715903667646443,"Neutral","protein_coding"
"LOC126316446","uncharacterized LOC126316446","Up_Neutral",2.6145802167306,0.0121100241181142,"Up",-0.395413734118555,0.979139764022357,"Neutral","protein_coding"
"LOC126316432","dihydrolipoyl dehydrogenase%2C mitochondrial-like","Up_Neutral",2.68273548504673,0.0232079823082792,"Up",-0.744469920614213,0.923721196890453,"Neutral","protein_coding"
"LOC126316452","uncharacterized LOC126316452","Up_Neutral",2.5791483465306,0.0458443672092115,"Up",-0.776821118964651,0.928874480301416,"Neutral","protein_coding"
"LOC126316455","uncharacterized LOC126316455","Up_Neutral",2.82485641575022,0.0496634010137194,"Up",-0.579599035541102,0.969271899410772,"Neutral","protein_coding"
"LOC126316439","uncharacterized LOC126316439","Up_Neutral",2.49343661472312,0.0458024632405522,"Up",-1.02361476383977,0.805305410763291,"Neutral","protein_coding"
"LOC126316457","uncharacterized LOC126316457","Up_Neutral",2.92518516756322,0.00475049064754907,"Up",-0.511811716086131,0.957131355910553,"Neutral","protein_coding"
"LOC126316459","uncharacterized LOC126316459","Up_Neutral",3.08821327057962,0.00217850070346567,"Up",-0.790742344254868,0.872238317795332,"Neutral","protein_coding"
"LOC126316463","FERM domain-containing protein 8-like","Up_Neutral",2.71702653545489,0.0132949880394128,"Up",-0.626342236800849,0.942304951932468,"Neutral","protein_coding"
"LOC126316454","uncharacterized protein DDB_G0288133-like","Up_Neutral",3.0712793268861,0.00482826990525799,"Up",-0.996263394047084,0.761784015930158,"Neutral","protein_coding"
"LOC126316442","uncharacterized LOC126316442","Up_Neutral",2.82736629042568,0.0150732360209825,"Up",-0.502679549413965,0.968799123025137,"Neutral","protein_coding"
"LOC126316443","uncharacterized LOC126316443","Up_Neutral",2.55623288453384,0.0132949880394128,"Up",-0.0995489408908417,0.999090491396341,"Neutral","protein_coding"
"LOC126316687","proton-coupled amino acid transporter 4-like","Up_Neutral",3.02452250953577,0.00856329519732244,"Up",-1.38553268987748,0.565583271493897,"Neutral","protein_coding"
"LOC126316693","OTU domain-containing protein 5-A-like","Up_Neutral",2.618758643385,0.0414078032629482,"Up",0.290663987527812,0.993722666036797,"Neutral","protein_coding"
"LOC126316666","protein NLRC5-like","Up_Neutral",2.99052258058901,0.00316727852614745,"Up",-0.587819922186311,0.938743575126509,"Neutral","protein_coding"
"LOC126316667","uncharacterized LOC126316667","Up_Neutral",2.56512534648599,0.0235910053727121,"Up",-0.0130343005169395,0.999646487326171,"Neutral","protein_coding"
"LOC126316668","uncharacterized LOC126316668","Up_Neutral",2.72395784562642,0.0289341575911837,"Up",-0.087180026346682,0.999090491396341,"Neutral","protein_coding"
"LOC126316669","protein Aster-A-like","Up_Neutral",2.3137537293277,0.031999358464847,"Up",-1.10902756938017,0.725465697898598,"Neutral","protein_coding"
"LOC126316674","dipeptidyl aminopeptidase BI-like","Up_Neutral",2.72037118969363,0.0184222412988804,"Up",-0.841217706105861,0.888456286878226,"Neutral","protein_coding"
"LOC126316678","uncharacterized LOC126316678","Up_Neutral",3.03383774086779,0.0256244948664303,"Up",-0.246602193853981,0.994521678579434,"Neutral","protein_coding"
"LOC126316799","uncharacterized LOC126316799","Up_Neutral",2.72280330649411,0.0416532530149524,"Up",-0.435220898580114,0.981880833134819,"Neutral","protein_coding"
"LOC126316797","uncharacterized LOC126316797","Up_Neutral",3.02155183274066,0.00716457342320609,"Up",-0.901754585053614,0.808752578804916,"Neutral","protein_coding"
"LOC126316769","diacylglycerol kinase epsilon-like","Up_Neutral",2.78152439869748,0.0172584663817903,"Up",-0.969561515475419,0.829767131842532,"Neutral","protein_coding"
"LOC126316771","D-3-phosphoglycerate dehydrogenase-like","Up_Neutral",2.49630661676927,0.0172276809075563,"Up",-0.627173016002041,0.938077519373777,"Neutral","protein_coding"
"LOC126316773","uncharacterized LOC126316773","Up_Neutral",2.39973977377797,0.018082666764922,"Up",-0.531856962317472,0.95148834500169,"Neutral","protein_coding"
"LOC126316772","brefeldin A-inhibited guanine nucleotide-exchange protein 2-like","Up_Neutral",3.37047921818676,0.00186364210971099,"Up",-0.443105988552059,0.968799123025137,"Neutral","protein_coding"
"LOC126316815","uncharacterized LOC126316815","Up_Neutral",2.7793761588271,0.0294382426277587,"Up",-0.870612688512716,0.888456286878226,"Neutral","protein_coding"
"LOC126316806","serine/threonine-protein kinase pakC-like","Up_Neutral",2.90472826252593,0.0154083005028727,"Up",-1.15348655897963,0.723419964979122,"Neutral","protein_coding"
"LOC126316752","serine hydroxymethyltransferase 2-like","Up_Neutral",2.45148520981289,0.0201935388842131,"Up",-0.276334490354092,0.993080124626743,"Neutral","protein_coding"
"LOC126316754","uncharacterized LOC126316754","Up_Neutral",2.58920254042887,0.0256595585674068,"Up",-0.81457327577797,0.906930677696786,"Neutral","protein_coding"
"LOC126316757","uncharacterized LOC126316757","Up_Neutral",3.75180298904584,4.77769477755719e-05,"Up",-0.810447148493288,0.812921079659092,"Neutral","protein_coding"
"LOC126316781","protein pirA-like","Up_Neutral",2.35525862356542,0.0282256450371689,"Up",-0.425822677625243,0.968799123025137,"Neutral","protein_coding"
"LOC126316789","pepsin A-like","Up_Neutral",2.84996557830168,0.0116609203522878,"Up",-1.07294598701948,0.761784015930158,"Neutral","protein_coding"
"LOC126316759","nuclear protein localization protein 4 homolog","Up_Neutral",2.44411497928499,0.0295783083705791,"Up",-1.33215877784573,0.520368341896654,"Neutral","protein_coding"
"LOC126316761","trimethyllysine dioxygenase%2C mitochondrial-like","Up_Neutral",2.55688147322396,0.0220552014413395,"Up",0.303187077349603,0.993080124626743,"Neutral","protein_coding"
"LOC126316708","zinc finger protein 622-like","Up_Neutral",2.88423097882171,0.00150132247974594,"Up",-0.52928048006796,0.942304951932468,"Neutral","protein_coding"
"LOC126316715","uncharacterized LOC126316715","Up_Neutral",9.05542508533195,0.0248562609407425,"Up",3.36945881291957,0.871668149571739,"Neutral","protein_coding"
"LOC126316710","uncharacterized LOC126316710","Up_Neutral",2.58793438441911,0.0250964389367008,"Up",-0.0996833226033788,0.999090491396341,"Neutral","protein_coding"
"LOC126316712","uncharacterized LOC126316712","Up_Neutral",2.18584822260731,0.017774650937274,"Up",-0.9578431155729,0.695898016929905,"Neutral","protein_coding"
"LOC126316717","G protein alpha i subunit-like","Up_Neutral",3.00247560222481,0.00692583798153842,"Up",-0.838525583466454,0.871668149571739,"Neutral","protein_coding"
"LOC126316722","delta-1-pyrroline-5-carboxylate dehydrogenase%2C mitochondrial-like","Up_Neutral",3.31439824937501,0.0029863027060511,"Up",-0.844694030691527,0.877911420508479,"Neutral","protein_coding"
"LOC126316726","transcription elongation factor SPT5-like","Up_Neutral",2.42337699832873,0.0294382426277587,"Up",-0.171185036616989,0.996983611150855,"Neutral","protein_coding"
"LOC126316740","uncharacterized LOC126316740","Up_Neutral",2.59808480348614,0.0437580665398325,"Up",-1.23880170477945,0.704237206298207,"Neutral","protein_coding"
"LOC126316920","6-phosphogluconate dehydrogenase%2C decarboxylating-like","Up_Neutral",3.28576063429717,0.00579294309270064,"Up",-0.465381041686386,0.974062796624086,"Neutral","protein_coding"
"LOC126316990","squamous cell carcinoma antigen recognized by T-cells 3-like","Up_Neutral",2.40685328565326,0.0294382426277587,"Up",0.150955893874366,0.999090491396341,"Neutral","protein_coding"
"LOC126316906","uncharacterized LOC126316906","Up_Neutral",2.45546299456603,0.0394871765078909,"Up",-0.693195590858976,0.942304951932468,"Neutral","protein_coding"
"LOC126316911","uncharacterized LOC126316911","Up_Neutral",2.75739195523365,0.0111694009193845,"Up",-0.845232020697375,0.871668149571739,"Neutral","protein_coding"
"LOC126316916","uncharacterized LOC126316916","Up_Neutral",2.64691068336994,0.0250964389367008,"Up",-0.995700335698353,0.825704120674859,"Neutral","protein_coding"
"LOC126316947","elongator complex protein 4-like","Up_Neutral",2.72914195010319,0.0251664428250022,"Up",-0.202085789249874,0.996983611150855,"Neutral","protein_coding"
"LOC126316986","uncharacterized LOC126316986","Up_Neutral",2.5878808117956,0.0232079823082792,"Up",-0.0616055910643208,0.999090491396341,"Neutral","protein_coding"
"LOC126316967","serine/threonine-protein phosphatase 4 regulatory subunit 3-B-like","Up_Neutral",3.47225073131366,0.000972957574508028,"Up",-0.944073326766501,0.799220930248063,"Neutral","protein_coding"
"LOC126316961","uncharacterized LOC126316961","Up_Neutral",2.40917384668664,0.0294382426277587,"Up",-0.885758484290015,0.841650107875313,"Neutral","protein_coding"
"LOC126316983","uncharacterized LOC126316983","Up_Neutral",2.83620843103756,0.0203371655382954,"Up",-0.63321853394541,0.947599757997318,"Neutral","protein_coding"
"LOC126316973","UV excision repair protein RAD23 homolog","Up_Neutral",3.03264598835325,0.00872969962549753,"Up",-0.947802960412184,0.846569054042867,"Neutral","protein_coding"
"LOC126316977","myotrophin-like","Up_Neutral",2.63094105561257,0.00652224622780541,"Up",-0.592814217772462,0.939006247018433,"Neutral","protein_coding"
"LOC126316933","uncharacterized LOC126316933","Up_Neutral",2.55185972536276,0.0496634010137194,"Up",-0.196971297482773,0.996983611150855,"Neutral","protein_coding"
"LOC126316936","uncharacterized LOC126316936","Up_Neutral",2.96366326071301,0.00637588509503298,"Up",0.127032719831581,0.999090491396341,"Neutral","protein_coding"
"LOC126316937","uncharacterized LOC126316937","Up_Neutral",2.78472852228371,0.00985762352871116,"Up",-0.553821563509958,0.946251022203287,"Neutral","protein_coding"
"LOC126316951","conserved oligomeric Golgi complex subunit 4-like","Up_Neutral",2.61689966157084,0.0206840246467832,"Up",-0.517569281987235,0.964156910990257,"Neutral","protein_coding"
"LOC126317077","probable phospholipid-transporting ATPase IA","Up_Neutral",2.63638005550809,0.0309753287725857,"Up",-1.32947903151616,0.625099367573064,"Neutral","protein_coding"
"LOC126317117","putative rho GDP-dissociation inhibitor 1","Up_Neutral",2.31085073431883,0.0420496373077352,"Up",-0.871346489464695,0.860687056848122,"Neutral","protein_coding"
"LOC126317105","uncharacterized LOC126317105","Up_Neutral",2.55236677056318,0.0172584663817903,"Up",-0.183134499348516,0.995939234865795,"Neutral","protein_coding"
"LOC126317121","uncharacterized LOC126317121","Up_Neutral",3.47055106755818,0.00149012361191452,"Up",-0.866312050561382,0.841958619828024,"Neutral","protein_coding"
"LOC126317097","uncharacterized LOC126317097","Up_Neutral",4.1297289304598,5.68488314417537e-05,"Up",-1.17750781263306,0.540191824991286,"Neutral","protein_coding"
"LOC126317110","uncharacterized LOC126317110","Up_Neutral",3.15952403091871,0.00128946794263535,"Up",-1.00473739845388,0.692699254999479,"Neutral","protein_coding"
"LOC126317111","single-stranded DNA-binding protein-like","Up_Neutral",2.74310816219127,0.0197061772264929,"Up",-0.381929214797904,0.986072493321028,"Neutral","protein_coding"
"LOC126317113","serine/threonine-protein kinase sepA-like","Up_Neutral",3.37026321139584,0.00188627689390415,"Up",-0.872978710606849,0.854821937123688,"Neutral","protein_coding"
"LOC126317099","uncharacterized LOC126317099","Up_Neutral",2.82667524758184,0.0251850193723644,"Up",0.0832629385470935,0.999090491396341,"Neutral","protein_coding"
"LOC126317123","serine/threonine-protein kinase svkA-like","Up_Neutral",2.61274568717739,0.0210906230441002,"Up",-1.32695272188066,0.57713908581441,"Neutral","protein_coding"
"LOC126317124","CCR4-NOT transcription complex subunit 7-like","Up_Neutral",2.46970142246374,0.0427795631360672,"Up",0.305298076510783,0.993722666036797,"Neutral","protein_coding"
"LOC126317085","ras-related C3 botulinum toxin substrate 1-like","Up_Neutral",2.52540960798444,0.0403844738829478,"Up",-0.800634256223028,0.906695570201253,"Neutral","protein_coding"
"LOC126317091","uncharacterized LOC126317091","Up_Neutral",2.59889967030236,0.015579442172056,"Up",-1.12982419007394,0.681415833879334,"Neutral","protein_coding"
"LOC126317076","uncharacterized LOC126317076","Up_Neutral",2.6615593262727,0.0186063390738338,"Up",-0.507371320180184,0.964156910990257,"Neutral","protein_coding"
"LOC126317118","serine/threonine-protein phosphatase 4 catalytic subunit-like","Up_Neutral",2.83656692147084,0.0498406097746841,"Up",-0.278831144502818,0.993722666036797,"Neutral","protein_coding"
"LOC126317081","uncharacterized LOC126317081","Up_Neutral",2.62639426591382,0.0300528527178375,"Up",-0.276098947546365,0.993722666036797,"Neutral","protein_coding"
"LOC126317455","antizyme inhibitor 2-like","Up_Neutral",2.43617811199453,0.0458443672092115,"Up",-0.517090639324915,0.964156910990257,"Neutral","protein_coding"
"LOC126317508","uncharacterized LOC126317508","Up_Neutral",2.65110394753049,0.00867194568271616,"Up",-0.326371801205446,0.986976950014249,"Neutral","protein_coding"
"LOC126317499","uncharacterized LOC126317499","Up_Neutral",3.46994501498202,0.00147853429071274,"Up",-1.12124613544696,0.692290469617452,"Neutral","protein_coding"
"LOC126317457","elongation factor-like GTPase 1","Up_Neutral",2.68759303100348,0.0203371655382954,"Up",-0.768936645553672,0.914371257154169,"Neutral","protein_coding"
"LOC126317474","tRNA (guanine(26)-N(2))-dimethyltransferase-like","Up_Neutral",2.41562518054053,0.0297688502334361,"Up",0.712966667919788,0.937722141436721,"Neutral","protein_coding"
"LOC126317445","serine/threonine-protein phosphatase 6 catalytic subunit-like","Up_Neutral",2.4210836065568,0.0422815940460385,"Up",-1.10591592891284,0.761784015930158,"Neutral","protein_coding"
"LOC126317448","ubiquitin carboxyl-terminal hydrolase 5-like","Up_Neutral",2.72627576606352,0.0247768805613773,"Up",-0.179075360666876,0.996983611150855,"Neutral","protein_coding"
