"GeneID","INFECT_baseMean","INFECT_log2FoldChange","INFECT_lfcSE","INFECT_stat","INFECT_pvalue","INFECT_padj","DIET33_baseMean","DIET33_log2FoldChange","DIET33_lfcSE","DIET33_stat","DIET33_pvalue","DIET33_padj","DIET83_baseMean","DIET83_log2FoldChange","DIET83_lfcSE","DIET83_stat","DIET83_pvalue","DIET83_padj","INT33_baseMean","INT33_log2FoldChange","INT33_lfcSE","INT33_stat","INT33_pvalue","INT33_padj","INT83_baseMean","INT83_log2FoldChange","INT83_lfcSE","INT83_stat","INT83_pvalue","INT83_padj","GeneType.x","Description.x","Species","NumSig","GeneType.y","Description.y"
"LOC126320583",15.8468108446427,2.92680638494691,0.751604111509047,3.89407979563943,9.85722005248008e-05,0.00187321328410698,15.8468108446427,2.03393962495022,0.860892064065391,2.36259539360294,0.018147470294459,0.46856636366611,15.8468108446427,2.93261294255143,0.890003718957537,3.29505695322982,0.000984017343407907,0.0283505327086073,15.8468108446427,-3.05461926270457,1.14385978835595,-2.6704490303789,0.00757498711079208,0.195069897306808,15.8468108446427,-2.92946960260363,1.09228037035144,-2.68197587553558,0.00731887374793193,0.197942840548628,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126320583"
"LOC126320591",10.5776964216147,2.31947444122473,0.678796052783858,3.41704173398206,0.00063305574248941,0.00683160547812998,10.5776964216147,1.70327231179438,0.780200955585646,2.18312000209721,0.0290269739425072,0.529885552863996,10.5776964216147,3.10032428238853,0.83230782709335,3.7249731186786,0.000195336036136399,0.0111940381000502,10.5776964216147,-1.49759267410533,1.06168963128356,-1.41057483277365,0.158370016782245,0.680482531558076,10.5776964216147,-2.4819777882864,1.02026936085195,-2.4326691396612,0.0149879894866695,0.263804644900663,NA,NA,"Schistocerca_gregaria",2,"lncRNA","uncharacterized LOC126320591"
"LOC126320600",19.146970362368,3.52748611785213,0.932393886811799,3.7832574491816,0.000154789161301988,0.00253974598957808,19.146970362368,1.75787899399468,1.07420470833868,1.63644692706043,0.101746084682757,0.79234787452634,19.146970362368,3.64811983244576,1.0631766266845,3.43133938508635,0.000600608675706606,0.0206353180148118,19.146970362368,-3.37502419335242,1.40609241844405,-2.40028617541879,0.0163822587218618,0.26056018266245,19.146970362368,-2.68454840721523,1.3085884902577,-2.05148404345707,0.040219831979919,0.385048152933989,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126320600"
"LOC126320754",38.1258671756872,3.61150640442569,0.902790443131662,4.00038174074799,6.3240384738226e-05,0.00136087554893136,38.1258671756872,1.80987145400136,1.03686025593005,1.74553074404219,0.0808925256835302,0.739142109677078,38.1258671756872,3.43431592240134,1.02459310279474,3.35188272596574,0.000802640111718597,0.0249861485959108,38.1258671756872,-1.6460492311663,1.2275344185925,-1.34093937101468,0.179940138090413,0.708028143622552,38.1258671756872,-3.04979213148017,1.25954025409376,-2.42135344350268,0.015462834714583,0.266777092025646,NA,NA,"Schistocerca_gregaria",2,"protein_coding","GTPase-activating Rap/Ran-GAP domain-like protein 3"
"LOC126320755",55.1903863863309,3.89417243309994,1.07032007440204,3.63832513865119,0.000274416849180392,0.00378558480137416,55.1903863863309,2.60454974563637,1.2121452865951,2.14871086365604,0.0316573269898847,0.549991095300939,55.1903863863309,4.55155869875571,1.18010933706148,3.85689576026004,0.000114836104261941,0.00812232661766218,55.1903863863309,-1.9180203320094,1.44393920263699,-1.32832485502618,0.184070812140824,0.709622909856846,55.1903863863309,-3.99756819749353,1.48596714149291,-2.690213051062,0.00714064153386965,0.196336480239635,NA,NA,"Schistocerca_gregaria",2,"protein_coding","acetyl-coenzyme A synthetase-like"
"LOC126320759",11.8292585111686,2.49362520882873,0.707430336915238,3.52490567439081,0.000423633608932652,0.00523011125446711,11.8292585111686,1.80183333766559,0.811634413596987,2.22000608584382,0.0264183545009354,0.514484568126898,11.8292585111686,2.74825242146588,0.859473674429975,3.19759930202469,0.00138576689809629,0.0355857838608738,11.8292585111686,-3.51434886805946,1.1225998567122,-3.13054455427428,0.00174482529595559,0.119907357248948,11.8292585111686,-2.64590869331177,1.05774098372248,-2.50147128080459,0.0123678473071511,0.244337100941592,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126320759"
"LOC126320761",16.5070149411999,2.84579506165847,0.687160651597477,4.14138244825675,3.45218786417405e-05,0.000886312881134359,16.5070149411999,2.27428975561242,0.78613821818015,2.89298968427871,0.00381593829790733,0.28988127792843,16.5070149411999,2.92267047582863,0.835429642118394,3.49840408872449,0.000468051399018801,0.0181465260923289,16.5070149411999,-3.5389123401229,1.096597488764,-3.2271753094307,0.00125018838177519,0.10794650387698,16.5070149411999,-2.11019727542242,0.994989431649129,-2.12082380807293,0.0339366323760243,0.360910751366215,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126320761"
"LOC126320762",60.6574189053306,3.788054812165,0.913215232127468,4.1480416433048,3.35331412762198e-05,0.000863622701068464,60.6574189053306,2.57398213077899,1.03547669084763,2.48579437232136,0.0129262631127579,0.428373306108817,60.6574189053306,4.0380964753588,1.01970963190752,3.96004543744963,7.49355040638593e-05,0.00650075847961723,60.6574189053306,-2.77441104162743,1.22694494506772,-2.26123515385141,0.023744699329861,0.313381166863201,60.6574189053306,-3.84199661317242,1.25959989159583,-3.05017223231486,0.00228710167838967,0.136868481168214,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126320762"
"LOC126320763",17.1888438027053,3.36111074809826,0.902423515219384,3.72453808152501,0.000195673174467988,0.00301516238971879,17.1888438027053,1.42062083852799,1.04236091736095,1.36288766670638,0.172917916246908,0.896694724817731,17.1888438027053,3.84529832839924,1.02601198092314,3.74781035689221,0.000178385043457625,0.0104906440163731,17.1888438027053,-1.70761357257367,1.30388517377476,-1.3096349332895,0.19031936482672,0.71758151430369,17.1888438027053,-2.93884077069142,1.26585930547116,-2.32161722711954,0.0202535554521507,0.291612215289627,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126320763"
"LOC126320781",8.04779016525296,14.6423949356301,5.13131216753189,2.85353813168473,0.00432353388349223,0.0248177178655848,8.04779016525296,13.6938863235242,5.51371590925025,2.48360389779064,0.0130060387584358,0.428424042758968,8.04779016525296,20.4424959079678,5.50182540779585,3.7155842639066,0.000202734686799875,0.0114922023542659,8.04779016525296,-9.70149373722068,7.08885482340917,-1.36855584983683,0.171138152772539,0.696845094394389,8.04779016525296,-30,7.45957416596,-4.02167728781328,5.77851910708675e-05,0.0322207030593786,NA,NA,"Schistocerca_gregaria",3,"rRNA","5.8S ribosomal RNA"
"LOC126321825",19.1229273794643,-15.9308139948088,5.16280816644319,-3.08568776549836,0.00203081955341428,0.0149803663785472,19.1229273794643,29.9997264864287,5.49966232545573,5.45483062615898,4.90195470153523e-08,0.000122487678255728,19.1229273794643,-8.8744281680236,5.55847364588178,-1.59655846791656,0.110364162991424,0.488797444119918,19.1229273794643,-10.2854522162635,7.11435816686784,-1.44573157198688,0.148252505381118,0.664990994734453,19.1229273794643,-7.70163131112952,7.52043202522664,-1.02409426550164,0.305790752720419,0.822018689565491,NA,NA,"Schistocerca_gregaria",2,"rRNA","small subunit ribosomal RNA"
"LOC126322213",118.603034902739,10.8870085706048,2.27129364075342,4.7933073801032,1.6405396999442e-06,8.43698807561927e-05,118.603034902739,8.85075376530331,2.47232575052724,3.57993025935835,0.000343685921213625,0.0996087133410246,118.603034902739,10.8820647799479,2.45310586690622,4.43603552816577,9.16307315617753e-06,0.00224719585125825,118.603034902739,-5.27793785159318,3.09833046271847,-1.70347802311646,0.0884786473467303,0.555813520094986,118.603034902739,-10.0179991919737,3.23976648164057,-3.09219792498771,0.00198680329766746,0.133897750520598,NA,NA,"Schistocerca_gregaria",2,"rRNA","large subunit ribosomal RNA"
"LOC126322367",113.056217816438,-3.81391215905517,1.25649648078041,-3.03535442987182,0.00240253169836142,0.016846384388553,113.056217816438,-6.13062961370027,1.3716743379578,-4.46944981330466,7.8421056340208e-06,0.00488969808699038,113.056217816438,-5.37573284870507,1.36633393555231,-3.93442094119695,8.33975133156802e-05,0.00706962237745317,113.056217816438,6.85807051239966,1.76500930699449,3.88557186935052,0.00010208928465637,0.0359777114033491,113.056217816438,7.89447080693153,1.84126439620093,4.28752699678555,1.80673305038873e-05,0.0212381470073195,NA,NA,"Schistocerca_gregaria",5,"rRNA","small subunit ribosomal RNA"
"LOC126322376",20.2468578736937,3.24919516267522,0.771949366994377,4.2090780841315,2.56414771109103e-05,0.00071160504015894,20.2468578736937,2.32174865611596,0.884553497233457,2.62476906527135,0.00867077541848413,0.367688927380807,20.2468578736937,3.27085838495181,0.90879247855242,3.59912572137682,0.000319288811275241,0.0148767742274298,20.2468578736937,-2.1085810195714,1.07717811398304,-1.9575045131344,0.0502881816941304,0.431744718887629,20.2468578736937,-2.83830847410241,1.10554610573557,-2.56733614218102,0.0102483212426151,0.228741993450235,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322376"
"LOC126322378",13.9079304959789,3.00269653191896,0.792279517273111,3.7899459300093,0.00015068008040202,0.00249471034524752,13.9079304959789,2.95501115342493,0.89440288795909,3.30389267879924,0.000953523272075609,0.172799833441247,13.9079304959789,3.1077559483809,0.932186329664309,3.33383557501861,0.000856572768913524,0.0259083742356227,13.9079304959789,-4.02928841430744,1.19553653722987,-3.37027626411447,0.000750928580313669,0.0854709256764832,13.9079304959789,-2.59758792248116,1.1406675499436,-2.2772524059351,0.0227711572861576,0.305587593029813,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322378"
"LOC126322381",97.6207368754101,4.53583068833591,1.13440225224364,3.99843237208393,6.37633937716661e-05,0.00136812799387263,97.6207368754101,2.72034560899386,1.28424441580935,2.1182460094868,0.0341542384769761,0.565601458913721,97.6207368754101,4.94831323466807,1.24475761462008,3.9753227267289,7.0283881180284e-05,0.00627044035393647,97.6207368754101,-1.92362320911096,1.52251264758599,-1.26345302428913,0.206426418566897,0.736392382982645,97.6207368754101,-4.27791943152524,1.56332251755173,-2.7364279497648,0.00621101945570573,0.190226727047904,NA,NA,"Schistocerca_gregaria",2,"protein_coding","transmembrane protein 94-like"
"LOC126322384",13.4085326881487,1.91203427612923,0.507639610232934,3.7665190768937,0.000165539440454231,0.00265008032252458,13.4085326881487,1.9892298486403,0.574146629611014,3.46467216917743,0.00053087820173207,0.135241613740214,13.4085326881487,2.96547124969569,0.656495852809046,4.51712107092053,6.26860674908189e-06,0.00175767255668007,13.4085326881487,-3.6891479062089,0.909015881680824,-4.05839763699996,4.94105830763701e-05,0.0239954261613212,13.4085326881487,-2.20888493414939,0.776103605689662,-2.84612121108048,0.00442553457877642,0.171782348174188,NA,NA,"Schistocerca_gregaria",3,"protein_coding","splicing factor 3B subunit 2-like"
"LOC126322387",85.440145793517,3.24586169984738,1.07195016074673,3.02799684043732,0.00246180661230196,0.017166928567226,85.440145793517,1.74018400302666,1.21506091903312,1.43217840008499,0.152092771722446,0.871505041506937,85.440145793517,3.65703019133265,1.18245452140164,3.09274490066454,0.00198314527272161,0.0453505084182963,85.440145793517,-1.17131151755809,1.44159028668752,-0.812513464036666,0.416497064006044,0.880802126048171,85.440145793517,-2.97795204059164,1.4792892364589,-2.01309653798348,0.0441044743813318,0.400566961861798,NA,NA,"Schistocerca_gregaria",2,"protein_coding","actin-related protein 3-like"
"LOC126322389",24.4715723748573,2.70969163488663,0.891046699138483,3.041020899922,0.00235777464040685,0.0166317605045759,24.4715723748573,2.2258264032732,1.01569400139832,2.19143403447187,0.0284203984562893,0.524687019971585,24.4715723748573,3.89335848916052,1.01249378021027,3.84531595675776,0.000120397202075635,0.0083280919250732,24.4715723748573,-1.22154802280144,1.25743350268737,-0.971461329915868,0.331318600748607,0.83671012208467,24.4715723748573,-2.03348390120635,1.24452054901667,-1.63394963852791,0.102269425654662,0.558485839693056,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322389"
"LOC126322390",22.8699776740888,2.97834659993932,0.811452401181533,3.67038977961324,0.00024218088376611,0.00346270269690606,22.8699776740888,1.84974875012998,0.930954397553965,1.9869380873973,0.0469292582315299,0.621600363751225,22.8699776740888,3.17068526046124,0.940013508018911,3.37302095492595,0.000743482941704846,0.0238134216750725,22.8699776740888,-2.44766054021313,1.18831083758084,-2.05978138278707,0.0394194451450612,0.393705545107408,22.8699776740888,-2.17724390676072,1.13670015383731,-1.9154074180519,0.0554405658622254,0.439915811183531,NA,NA,"Schistocerca_gregaria",2,"protein_coding","AMP deaminase-like"
"LOC126322395",51.2741586526492,3.4625445528878,0.968976219184053,3.57340508913987,0.000352368999100508,0.00454818558289966,51.2741586526492,2.29829942728827,1.1009295842943,2.08759893464167,0.0368340281916664,0.579241913806177,51.2741586526492,3.94096265098997,1.07926209072972,3.651534400069,0.000260678172972317,0.0129586793369186,51.2741586526492,-1.89840798835377,1.30976992098322,-1.44942096924066,0.147220056187093,0.662808714026502,51.2741586526492,-2.71093188302758,1.3271564089918,-2.04266193845758,0.0410859150789089,0.388369273092248,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322395"
"LOC126322404",16.9684714387076,2.7404087296993,0.947838395733591,2.89121937034248,0.00383750148340558,0.0227335356056176,16.9684714387076,2.59227746199156,1.06838099565565,2.42636051421031,0.0152511117293211,0.454081463092762,16.9684714387076,3.5947305738964,1.07006633854368,3.35935300870102,0.000781252005243804,0.0245344379726764,16.9684714387076,-2.45668862817629,1.34679317149132,-1.82410237902822,0.0681365959491695,0.498884081382683,16.9684714387076,-3.37570345556864,1.36251838076528,-2.47754709457397,0.0132288949195687,0.253148748478304,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322404"
"LOC126322414",40.1465316921432,3.65582750298726,0.850321518764093,4.29934727313599,1.71301875181954e-05,0.000532913981071724,40.1465316921432,2.4157769555445,0.974266211311918,2.47958610028309,0.0131534969067164,0.429781104423654,40.1465316921432,4.4512213015685,0.958526484711223,4.64381670466782,3.4203103241005e-06,0.00126040036223533,40.1465316921432,-1.39449364693733,1.14096515505493,-1.22220528888123,0.221630004328103,0.750738789364364,40.1465316921432,-3.83093767921788,1.17831612854974,-3.25119684471515,0.00114920260888685,0.116148779965293,NA,NA,"Schistocerca_gregaria",2,"protein_coding","cullin-1-like"
"LOC126322418",9.19120788890001,2.21579216268444,0.744764520504204,2.97515805557488,0.00292837623613065,0.0190332889881525,9.19120788890001,1.86836300918672,0.849519131322131,2.19931834410714,0.0278552942354673,0.52230241579015,9.19120788890001,2.86948795872005,0.894704678929135,3.20719006650833,0.00134038405430368,0.0349613129911568,9.19120788890001,-2.79404773627976,1.1659893048041,-2.39628933538905,0.0165620108914702,0.261500706439858,9.19120788890001,-2.67929631818146,1.12294663326785,-2.385951601622,0.0170349927617131,0.275424828862019,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322418"
"LOC126322423",34.4128231535021,3.45986980812356,0.713696146449926,4.84781909687151,1.24826148629955e-06,6.9872922721196e-05,34.4128231535021,2.81682853819761,0.814823857048684,3.45697847925101,0.000546268472487946,0.135241613740214,34.4128231535021,4.36650857824764,0.823549256678798,5.30206122200493,1.14502425997416e-07,8.56150996672105e-05,34.4128231535021,-2.21317669772314,0.966528577148058,-2.28982023920448,0.0220317394051951,0.305114459500274,34.4128231535021,-3.61443571209848,0.990292800484971,-3.6498656865206,0.000262377467111968,0.0696442899397042,NA,NA,"Schistocerca_gregaria",2,"protein_coding","tyrosine-protein kinase Fer-like"
"LOC126322426",25.5340046908178,3.41396219707928,0.826333032363671,4.13146039595424,3.60465802165986e-05,0.00091687568875512,25.5340046908178,2.34830535114662,0.946298366527719,2.48156969747642,0.0130805126777925,0.429260099279994,25.5340046908178,3.49649434950821,0.955324425371973,3.66000727778606,0.000252208084930103,0.0128576991869236,25.5340046908178,-2.98296694855543,1.19909568297514,-2.48768050032024,0.0128579187416422,0.240109541377594,25.5340046908178,-3.79606910403171,1.19176180945199,-3.18525822351805,0.00144624896183034,0.123157010164374,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322426"
"LOC126322427",25.4559591348472,2.86854314289734,0.77154733790564,3.71790945541201,0.000200878237643986,0.00307675846177823,25.4559591348472,2.52494093131256,0.877544002088266,2.8772812819688,0.0040111786931731,0.28988127792843,25.4559591348472,3.15353664611641,0.902209756402856,3.4953475328062,0.000473444857594393,0.018265432810681,25.4559591348472,-3.98357611950774,1.18613258837595,-3.35845769566287,0.000783787173045292,0.0880719518492485,25.4559591348472,-3.99301573236984,1.14419031576466,-3.48981780159651,0.000483349965344924,0.0804364654341828,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322427"
"LOC126322527",5.72382979735324,2.44089588750419,0.802164797898659,3.04288581834846,0.00234321224839535,0.0165509204451157,5.72382979735324,1.79464679142068,0.917482117179544,1.95605642640496,0.0504585073893316,0.640061659712546,5.72382979735324,3.38627017347921,0.942121811651428,3.59430185311544,0.000325262571698809,0.0149451069128055,5.72382979735324,-2.9071645321523,1.2397520053124,-2.34495650718446,0.019029299234403,0.283184740087862,5.72382979735324,-3.18297233114819,1.20322422528387,-2.64536922068473,0.00816018234369236,0.207295687356807,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322527"
"LOC126322529",40.3827176040368,3.12485379270942,1.01795786914323,3.06972801864529,0.00214253786594519,0.0154919796396573,40.3827176040368,1.29694152610364,1.16566584237246,1.11261862444557,0.265872258122335,0.984436895690166,40.3827176040368,3.79242507647147,1.13370619070609,3.34515689123077,0.000822360376246095,0.0253516614446057,40.3827176040368,-0.110256299316157,1.38897525238437,-0.0793795995478585,0.936730694634056,0.994013494533638,40.3827176040368,-2.52723388660209,1.41102218690761,-1.79106601586524,0.0732827018871249,0.488753391635129,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322529"
"LOC126322531",19.613716663044,3.24049687513804,0.667848219983274,4.8521457094236,1.22132835886293e-06,6.90418698880498e-05,19.613716663044,2.50229997752518,0.761699025621224,3.28515580741929,0.00101925990714101,0.172799833441247,19.613716663044,3.29679492749853,0.795640564015826,4.1435732120779,3.41935840305614e-05,0.00416207485618508,19.613716663044,-3.82313916745664,1.03681217711611,-3.68739801850195,0.000226558844259025,0.0532376742259634,19.613716663044,-3.42282588874771,0.965717343837221,-3.54433511067257,0.000393604617621969,0.0753203627000551,NA,NA,"Schistocerca_gregaria",2,"protein_coding","ras GTPase-activating-like protein rgaA"
"LOC126322537",14.9932268975895,2.86185236788922,0.726576663837788,3.93881679707807,8.18844235086304e-05,0.00165346252476261,14.9932268975895,2.09933176869764,0.834687144400051,2.51511213846067,0.01189945283544,0.416745500035931,14.9932268975895,3.43212204579891,0.865429700643353,3.9658010849957,7.31498488920617e-05,0.00638110515168418,14.9932268975895,-3.76118629165679,1.14629442434128,-3.28116948995732,0.00103377602741938,0.101588983525832,14.9932268975895,-3.92093029064364,1.09166571468198,-3.5916950014189,0.000328534212706068,0.0723607213285647,NA,NA,"Schistocerca_gregaria",2,"protein_coding","CYFIP-related Rac1 interactor homolog"
"LOC126322550",13.6991639836431,3.237385681392,0.740492793039547,4.37193408473741,1.23150709231385e-05,0.000414456282580962,13.6991639836431,2.36256128681793,0.850308718338768,2.77847473025282,0.00546147611055696,0.324201017829799,13.6991639836431,3.51621217340672,0.880503593748839,3.9934103601282,6.51297076504278e-05,0.00594573645073847,13.6991639836431,-3.93028964119795,1.16212281682882,-3.38199163142055,0.000719623368396329,0.0837754372277104,13.6991639836431,-3.04889801417267,1.07131374551025,-2.84594314872767,0.00442800995614815,0.171782348174188,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322550"
"LOC126322573",76.8034193629683,3.23272651043235,1.0275322888339,3.1461069842399,0.00165459469929005,0.0130535306645332,76.8034193629683,1.99548074186858,1.15889580610086,1.72188106244205,0.085091066164227,0.74992297406853,76.8034193629683,3.55514496476639,1.13567674163765,3.13041980558646,0.001745566522131,0.0416548412317643,76.8034193629683,-2.48441551461827,1.38924719715146,-1.78831781680925,0.0737247469593844,0.516236290151346,76.8034193629683,-4.03135337247213,1.43713070959411,-2.80514037140764,0.00502946712301619,0.175341645499476,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322573"
"LOC126322578",14.9522628348456,3.04826038884172,0.921948594186445,3.30632359337951,0.000945288513624707,0.00892519395795857,14.9522628348456,2.11420171754006,1.05323182657707,2.00734697166441,0.0447127309569893,0.613244607082466,14.9522628348456,3.77573309708457,1.05053635834758,3.59410035367413,0.000325514365315213,0.0149451069128055,14.9522628348456,-2.11259732030532,1.34679209770111,-1.56861428271772,0.116737842384069,0.615100768786077,14.9522628348456,-2.34804324371116,1.29745740676152,-1.80972664803843,0.0703381879256768,0.482918464202279,NA,NA,"Schistocerca_gregaria",2,"protein_coding","phosphatidylinositol 3%2C4%2C5-trisphosphate 5-phosphatase 2B-like"
"LOC126322583",25.3311892404033,3.04938195996965,0.65207489766592,4.67642899747378,2.91913606933857e-06,0.000134190565064539,25.3311892404033,2.33565652500317,0.746112756201065,3.13043371205109,0.00174548387898498,0.206660610150075,25.3311892404033,2.81849149781712,0.797973321460764,3.53206231588998,0.000412332176109533,0.0167155121708863,25.3311892404033,-3.61229662240662,1.04215612573618,-3.46617606824976,0.000527917447868211,0.0837754372277104,25.3311892404033,-2.25439185294275,0.944319360700631,-2.38731931882676,0.0169717428989071,0.275424828862019,NA,NA,"Schistocerca_gregaria",2,"lncRNA","uncharacterized LOC126322583"
"LOC126322585",75.3579008102234,4.18101564284724,0.998944884790139,4.18543175555236,2.84624574337512e-05,0.000760045072474535,75.3579008102234,2.74651122380103,1.13385879838277,2.42226918176973,0.0154239207026569,0.454081463092762,75.3579008102234,4.85322119430981,1.10268003451751,4.40129597198463,1.07606223201666e-05,0.00244874335755443,75.3579008102234,-2.41123543770817,1.3380136480865,-1.80210077913367,0.0715295511605301,0.511808459972479,75.3579008102234,-5.22763937047361,1.39306575854348,-3.75261493465993,0.000174999554946033,0.0566965223701835,NA,NA,"Schistocerca_gregaria",2,"protein_coding","cytoplasmic aconitate hydratase-like"
"LOC126322589",28.7409772886935,3.53084637362168,0.81605372975899,4.3267327197493,1.51337414960575e-05,0.000487389400783988,28.7409772886935,2.50410730934038,0.936288806900667,2.67450309229858,0.00748400860259756,0.344767034371274,28.7409772886935,3.85055298942267,0.944650936268342,4.07616490026837,4.57845562384125e-05,0.0050282157346522,28.7409772886935,-2.30715362642301,1.15149789086969,-2.00361081398116,0.0451117665486601,0.414372472404013,28.7409772886935,-2.96873329553561,1.14984512739793,-2.58185491663018,0.00982708876151218,0.223068137583732,NA,NA,"Schistocerca_gregaria",2,"protein_coding","glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2-like"
"LOC126322602",48.9260010800796,3.32038483963238,1.03709845001844,3.20161006852662,0.00136661853148613,0.0114571783864836,48.9260010800796,1.67856539328552,1.18455901570671,1.41703821508977,0.156471754837588,0.875150163684648,48.9260010800796,3.91817644118525,1.1506351917912,3.40522910227161,0.000661085670177722,0.0218074941032155,48.9260010800796,-1.03875886627582,1.41739179303863,-0.732866432116775,0.463639898423715,0.899381382417962,48.9260010800796,-3.05686741057105,1.44010721951137,-2.12266654118173,0.0337818046608823,0.360536419782192,NA,NA,"Schistocerca_gregaria",2,"protein_coding","rac guanine nucleotide exchange factor JJ-like"
"LOC126322603",8.63282805005401,2.00444925029228,0.611767770944922,3.27648716635768,0.0010510708937445,0.00962105539402696,8.63282805005401,1.45818995602711,0.702302355504795,2.07629939526404,0.0378662692111808,0.584306729761897,8.63282805005401,2.44992481051802,0.785021040598051,3.12083967666854,0.00180336184605106,0.0429036177374147,8.63282805005401,-2.76743114118235,1.01856835705255,-2.71698126298612,0.00658803372016616,0.187259548250917,8.63282805005401,-2.7218303525073,0.985112640012726,-2.76296358604448,0.00572791563141122,0.185620313567684,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322603"
"LOC126322607",14.1022424680763,2.22485476115935,0.745577026718331,2.98407096977234,0.00284440788639445,0.018731660898917,14.1022424680763,2.51630717173574,0.84193176845155,2.98873051953324,0.00280139089391339,0.258209914257779,14.1022424680763,2.83027803856736,0.885607561237975,3.19586029122308,0.00139414600084695,0.0355915389541753,14.1022424680763,-4.05144460361298,1.15321128978613,-3.51318499870421,0.000442769075068499,0.0770418177645975,14.1022424680763,-3.05099922525046,1.12028186610454,-2.72342105818371,0.00646096544454631,0.191710089066918,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322607"
"LOC126322613",11.9546534012982,2.96638253916038,0.755179045910954,3.92805197022132,8.56367078888477e-05,0.00170120297168197,11.9546534012982,2.10076292882862,0.866673360584057,2.42393850367444,0.0153532051256154,0.454081463092762,11.9546534012982,3.22580112315485,0.896658777559563,3.59757937343179,0.000321192494550248,0.0149130975722465,11.9546534012982,-1.95519190745534,1.07959274270203,-1.81104580470024,0.0701337616118405,0.507080528873375,11.9546534012982,-3.330853899708,1.11443002507276,-2.98884077489793,0.0028003802496608,0.144960105360631,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322613"
"LOC126322680",16.8497034130537,3.12591186776353,0.757121090342603,4.12868153804701,3.64849318017328e-05,0.00092659339916839,16.8497034130537,2.67009781537803,0.863191290602104,3.0932863253469,0.00197953046043916,0.213872344536763,16.8497034130537,3.66311358566546,0.887025492938592,4.12965987429524,3.63300298063449e-05,0.00435461166426891,16.8497034130537,-3.27098503281775,1.14566532681242,-2.85509647212472,0.00430237579104305,0.162963893321275,16.8497034130537,-2.78034905329717,1.07438462852872,-2.58785259903115,0.00965762974699146,0.221977112774076,NA,NA,"Schistocerca_gregaria",2,"protein_coding","UBX domain-containing protein 1-like"
"LOC126322691",12.9724316746892,2.48240836495426,0.740888765207387,3.35058173578782,0.000806420064678478,0.0080868623533529,12.9724316746892,1.41906301584961,0.855217654158834,1.65930042363936,0.0970552699626589,0.777319443302266,12.9724316746892,2.87592381428752,0.884410527702359,3.25179735451475,0.00114677751301784,0.0314802456458148,12.9724316746892,-1.07764124153404,1.06811025342329,-1.00892322499498,0.313011455837018,0.825195744555063,12.9724316746892,-2.43754479889044,1.08183318274768,-2.25316142799343,0.0242489724640641,0.315511848491202,NA,NA,"Schistocerca_gregaria",2,"protein_coding","stress-activated protein kinase alpha-like"
"LOC126322706",75.6635629746184,3.55628688583515,1.1342479343627,3.13536994698898,0.00171637512883118,0.013361582542656,75.6635629746184,1.61777910497578,1.29188876940544,1.25225881924829,0.210475569303692,0.946745945015259,75.6635629746184,4.10073421983493,1.24855357932814,3.28438786106527,0.00102204161691584,0.0291254037546508,75.6635629746184,-0.798985577650368,1.54408811434308,-0.517448175546827,0.604843337159951,0.93872528315931,75.6635629746184,-3.15746153628735,1.57206142063602,-2.00848484342928,0.0445917950647845,0.402328493081776,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322706"
"LOC126322707",42.3034175594034,3.31876105418021,0.782898365008685,4.23907010476819,2.24447564963878e-05,0.000643507591743995,42.3034175594034,2.55085026035621,0.890659962021823,2.86400014497756,0.00418327820116235,0.294667315968905,42.3034175594034,3.61431753582593,0.895987730115499,4.03389177590637,5.48605924878803e-05,0.00548675810983883,42.3034175594034,-3.0337805835364,1.09174073548069,-2.7788471062231,0.00545521952590416,0.174990824730237,42.3034175594034,-3.47422898082265,1.09636261015284,-3.16886853733394,0.00153033597125786,0.123157010164374,NA,NA,"Schistocerca_gregaria",2,"protein_coding","formin-like protein"
