"GeneID","INFECT_baseMean","INFECT_log2FoldChange","INFECT_lfcSE","INFECT_stat","INFECT_pvalue","INFECT_padj","DIET33_baseMean","DIET33_log2FoldChange","DIET33_lfcSE","DIET33_stat","DIET33_pvalue","DIET33_padj","DIET83_baseMean","DIET83_log2FoldChange","DIET83_lfcSE","DIET83_stat","DIET83_pvalue","DIET83_padj","INT33_baseMean","INT33_log2FoldChange","INT33_lfcSE","INT33_stat","INT33_pvalue","INT33_padj","INT83_baseMean","INT83_log2FoldChange","INT83_lfcSE","INT83_stat","INT83_pvalue","INT83_padj","Description.x","GeneType.y","Description.y"
"LOC126304695",37.4452755792385,3.6295622975937,0.97376364048456,3.72735451057463,0.000193500193219882,0.00295801688562034,37.4452755792385,2.69043255981393,1.10831499062755,2.42749812333635,0.015203365503038,0.499713756720443,37.4452755792385,3.95252370289056,1.09599902751428,3.60632044706724,0.000310569579211187,0.0139426137006006,37.4452755792385,-1.84546630927401,1.31731854540924,-1.40092638618452,0.161236087410966,0.701756197345675,37.4452755792385,-3.61936120035599,1.37519901512691,-2.63188175714479,0.00849134097523352,0.217464570915142,NA,"protein_coding","uncharacterized LOC126304695"
"LOC126304701",8.59688124100106,2.00049114401005,0.588509962961413,3.3992477101721,0.000675714876124877,0.00722697794948577,8.59688124100106,1.64211904372116,0.679983476404165,2.41493962824638,0.015737817967737,0.508310294013825,8.59688124100106,2.74035315183644,0.745427024399516,3.67621921682266,0.000236716129751621,0.011980318581774,8.59688124100106,-3.46648974702626,0.995854845401088,-3.48091869315563,0.000499697153389819,0.0955654340158601,8.59688124100106,-2.06953248850948,0.894969169373703,-2.31240645971942,0.0207552947193479,0.297142229661085,NA,"protein_coding","uncharacterized LOC126304701"
"LOC126304704",22.227153821855,3.2720303423995,0.982524490858048,3.33022776820759,0.000867749700015994,0.0086793385102617,22.227153821855,1.75040233358448,1.1276640232594,1.5522374550224,0.120605417116738,0.896147432237532,22.227153821855,3.97176865570024,1.10597132034316,3.59120402368832,0.000329153833715962,0.0143017869935813,22.227153821855,-1.25335188920931,1.37897120690456,-0.908903596343223,0.363401015282347,0.884466050580223,22.227153821855,-3.13126756206288,1.38768471240974,-2.2564690192669,0.0240412734146282,0.318126570761051,NA,"protein_coding","sepiapterin reductase-like"
"LOC126304709",18.0520883950989,2.84594718259617,0.747748103384758,3.80602394003235,0.000141218719468206,0.00241277150113326,18.0520883950989,2.47606754628424,0.858514592794605,2.88412982966805,0.00392496900571191,0.370220054408108,18.0520883950989,3.83979456058632,0.876377244930411,4.38144027905611,1.17897360879829e-05,0.00323895585611581,18.0520883950989,-2.00236864518479,1.08407981929601,-1.84706754017901,0.0647373522175845,0.493573267210432,18.0520883950989,-2.66726230037403,1.063539166768,-2.50791168178564,0.0121447017827449,0.243787938514915,NA,"protein_coding","phosphatidylinositol-glycan biosynthesis class W protein-like"
"LOC126304714",33.0400972610119,4.20213654556523,1.14713598958635,3.66315465970211,0.000249128014629636,0.00356047129872741,33.0400972610119,1.78277860967844,1.31469845601226,1.35603613248772,0.175087671943029,0.987268111161436,33.0400972610119,4.14842956599962,1.2730226344246,3.25872412148799,0.00111914439300859,0.0298624434042407,33.0400972610119,-2.33233555908749,1.59714123081051,-1.4603189211413,0.144202444257052,0.675017108214683,33.0400972610119,-4.37548900789886,1.62336761965226,-2.6953161778822,0.00703218673037838,0.204469306507899,NA,"protein_coding","BCAS3 microtubule associated cell migration factor-like"
"LOC126304730",11.6299930244171,2.8204610754451,0.948867254418729,2.9724506376531,0.00295432711716442,0.020307400272184,11.6299930244171,1.95736047863627,1.08495372917678,1.80409581164483,0.0712162882164577,0.769268068319548,11.6299930244171,3.39580363455819,1.08697992385606,3.12407208268537,0.00178366754844796,0.0406453618586464,11.6299930244171,-1.13501915317424,1.33273727073005,-0.851645090222841,0.394411105392077,0.90159645233441,11.6299930244171,-2.56717676148924,1.36405468513233,-1.88201894650593,0.0598334432139225,0.451350401519721,NA,"protein_coding","uncharacterized LOC126304730"
"LOC126304732",25.956238832464,3.35332764865518,0.83326441819454,4.0243259827666,5.71387257124708e-05,0.0012766153001189,25.956238832464,2.02455047170863,0.960235966734259,2.10838850224917,0.0349973981653318,0.616240951098168,25.956238832464,3.37147758742984,0.962770758054056,3.50184876225805,0.000462041811424259,0.0176824512776235,25.956238832464,-2.95295954616601,1.22583061968301,-2.408945819064,0.0159986728954128,0.26227895915078,25.956238832464,-3.00721428388563,1.18152961249374,-2.54518740121848,0.0109219105424009,0.235521199132285,NA,"protein_coding","phosphatidate phosphatase LPIN3-like"
"LOC126304737",21.2255286477875,2.92007301132484,0.811670616910894,3.59760837769172,0.000321156690329187,0.00426444441586564,21.2255286477875,2.47748802516688,0.928347599083234,2.66870731137072,0.00761437716908253,0.415276998270888,21.2255286477875,3.14966472489041,0.950263047691632,3.31451878776254,0.000918010104983421,0.0257017515730289,21.2255286477875,-2.54307872182045,1.16371000302883,-2.18531998109622,0.02886539335447,0.343555650431372,21.2255286477875,-3.62624441071998,1.20153526569198,-3.0180091373611,0.00254441232686218,0.157213525730774,NA,"protein_coding","nuclear pore complex protein Nup205-like"
"LOC126304744",24.9323676435001,2.29396683403834,0.631851164232384,3.63054935069274,0.000282818619531254,0.00388626364667575,24.9323676435001,1.93906459822784,0.724034714614064,2.67813760734031,0.00740327961607557,0.412516287735419,24.9323676435001,2.72435771704796,0.758598035798478,3.59130605206535,0.000329024982478783,0.0143017869935813,24.9323676435001,-2.55720932497099,0.951513444640089,-2.68751780584483,0.00719852642227391,0.193746013944319,24.9323676435001,-2.26128651844055,0.907224668452744,-2.49253200124853,0.0126835900441245,0.247109634604834,NA,"protein_coding","ras-related protein rapA-like"
"LOC126304746",49.4577377517601,3.1525293091998,1.02200993401125,3.08463665986743,0.00203800957354248,0.0157070945956736,49.4577377517601,2.54799822871194,1.1497588433189,2.21611535629235,0.0266836028100918,0.561970726004184,49.4577377517601,3.6193749947575,1.13574194273859,3.1867934594633,0.0014385946542393,0.0347834696485626,49.4577377517601,-3.96166870120669,1.45910433003372,-2.7151373754851,0.00662482834727616,0.192256086526616,49.4577377517601,-4.46350374081983,1.45973228437327,-3.05775503398981,0.00223001791716547,0.146138576753467,NA,"protein_coding","protein aubergine-like"
