"heatmap_row_order","gene_id","Description","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
2005,"LOC126354256","Glycosyl hydrolases family 16","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.81439767127943,1.72816430197986e-11,2.1358329903252,"1058","Higher than gene average"
2006,"LOC126285462","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.79884949753276,1.48818760291954e-31,1.76506380970555,"1054","Higher than gene average"
2007,"LOC126291582","VPS10","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.44647528546793,2.14235124195772e-16,1.7397668421382,"1027","Higher than gene average"
2008,"LOC126292248","VPS10","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.41312651629591,3.34971810926204e-11,1.80971374110972,"1058","Higher than gene average"
2009,"LOC126268068","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",2.34932136228776,1.46118459323763e-11,1.80613939771852,"1027","Higher than gene average"
2010,"LOC126283979","no description","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.63881347464301,0.0011099628252379,2.30789368844966,"1040","Lower than gene average"
2011,"LOC126346580","Chitinase activity. It is involved in the biological process described with carbohydrate metabolic process","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",2.03877526234174,3.03378357839482e-06,2.59701264918449,"1027","Higher than gene average"
2012,"LOC126329358","no description","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.88979715823142,8.51129265822468e-12,1.89185310620238,"1027","Higher than gene average"
2013,"LOC126292044","no description","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.86818528739193,0.000172546276563458,2.7031136791749,"1027","Higher than gene average"
2014,"LOC126285233","no description","Infection within diet","Thorax phase DEG only",2,"Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.02266031105194,5.69910918596912e-07,1.91216585641928,"1007","Lower than gene average"
2015,"LOC126353958","Major royal jelly protein","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.88756508898406,8.52914967499129e-05,1.99710675377778,"1029","Higher than gene average"
2016,"LOC126293287","Epidermal growth factor-like domain.","Infection within diet","Head phase DEG only",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.14104975534047,6.27684260821669e-14,2.1413655368687,"1027","Higher than gene average"
2017,"LOC126267163","N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.41072778238026,3.87722035460189e-15,1.86292810719446,"1054","Higher than gene average"
2018,"LOC126292237","no description","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.81235770040704,8.51933419077908e-10,2.08906124455874,"1025","Higher than gene average"
2019,"LOC126334947","Leucine rich repeat N-terminal domain","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.86036096312879,7.93970459099794e-14,2.12161337224894,"1027","Higher than gene average"
2020,"LOC126355203","PDGF/VEGF domain","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",2.49039397467415,1.52255710119566e-12,2.10795251126773,"1027","Higher than gene average"
2021,"LOC126281487","Dip2/Utp12 Family","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",1.47532036307026,0.00836750363964604,3.38694877266336,"1052","Higher than gene average"
2022,"LOC126365745","Biopterin-dependent aromatic amino acid hydroxylase","Infection within diet","Head phase DEG only",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",4.88364409478956,2.2659818082525e-06,2.20769557261428,"1046","Higher than gene average"
2023,"LOC126336688","Transmembrane transporter activity. It is involved in the biological process described with transmembrane transport","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.83708714998402,6.40599676883862e-06,2.5997649901797,"1058","Higher than gene average"
2024,"LOC126354870","Hedgehog receptor activity","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",1.61862097556606,0.0322608862538034,3.54522591032422,"1016","Higher than gene average"
2025,"LOC126273010","chemosensory protein","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",2.00152680953099,0.0379041968368736,2.6165130533518,"1016","Higher than gene average"
2026,"LOC126281936","RNA helicase","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",1.02445907708328,0.0051322021540369,2.1113189821872,"1058","Higher than gene average"
2027,"LOC126354871","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.49323224631449,7.84488193203763e-05,2.28314027862405,"1049","Higher than gene average"
2028,"LOC126340122","no description","Infection within diet","Shared head/thorax phase DEG",1,"Diet 50: infected vs control","Upregulated",2.63870823496088,0.000240273029310255,2.25523588166947,"1024","Higher than gene average"
2029,"LOC126340111","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",2.60396374106204,0.000490276656255589,2.00896356464084,"1049","Higher than gene average"
2030,"LOC126278279","It is involved in the biological process described with","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",1.45946338126157,3.90300135756324e-05,2.75592636965816,"1029","Higher than gene average"
2031,"LOC126298530","Elongation of very long chain fatty acids protein","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",2.38127447732354,0.000465626214904611,2.19618829775777,"1024","Higher than gene average"
2032,"LOC126267333","nucleotide binding","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",2.13794774872275,0.00297269954531598,2.11228462531317,"1057","Higher than gene average"
2033,"LOC126335241","no description","Infection + diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.93494348248801,2.84393476710542e-07,4.67762647585813,"1052","Higher than gene average"
2034,"LOC126335237","no description","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",6.8742604230032,3.81257122039909e-08,2.75490783072799,"1016","Higher than gene average"
2035,"LOC126335187","Belongs to the type-B carboxylesterase lipase family","Infection within diet","No phase DEG",2,"Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.86022974204369,0.00345462340634823,2.25436062485081,"1029","Higher than gene average"
2036,"LOC126323134","Attacin, C-terminal region","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Upregulated",4.45503011761138,0.00346499137123935,4.03651793857548,"1029","Higher than gene average"
2037,"LOC126268014","no description","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",3.9227641011887,0.00449483996608418,2.92858071433071,"1029","Higher than gene average"
2038,"LOC126284832","no description","Infection within diet","No phase DEG",2,"Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.66833915870145,0.00843488068975025,2.784169206545,"1016","Higher than gene average"
2039,"LOC126354358","Crustacean CHH/MIH/GIH neurohormone family","Infection + diet","No phase DEG",3,"Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",2.50773600141613,0.00162506458692213,3.77985749598805,"1029","Higher than gene average"
2040,"LOC126336931","It is involved in the biological process described with oxidation-reduction process","Infection within diet","No phase DEG",2,"Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.19542600214227,0.00536385989854681,3.84396383119654,"1029","Higher than gene average"
2041,"LOC126284460","negative regulation of cilium assembly","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",2.22076744065734,0.0149161879856724,4.38442530347444,"1058","Higher than gene average"
2042,"LOC126336607","oxygen binding. It is involved in the biological process described with oxygen transport","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",2.3585441755972,0.000638238398452043,2.89023541304517,"1029","Higher than gene average"
2043,"LOC126284768","no description","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",3.0239545405788,5.68343474631319e-06,3.13048764160884,"1052","Higher than gene average"
2044,"LOC126334702","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",4.35589348989735,2.11735092561109e-09,4.04757776427892,"1058","Higher than gene average"
2045,"LOC126280394","no description","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",5.94317400055644,3.39940924026674e-05,4.15640465639427,"1058","Higher than gene average"
2046,"LOC126273272","GC-rich sequence DNA-binding factor-like protein","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",1.37675416286718,0.0200202025836581,2.76237820337448,"1058","Higher than gene average"
2047,"LOC126281165","Belongs to the PDGF VEGF growth factor family","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.04567993817631,5.36115929601425e-05,2.95014142576128,"1058","Higher than gene average"
2048,"LOC126357744","It is involved in the biological process described with","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.30318002640916,1.56925866024784e-07,2.58022782379544,"1029","Higher than gene average"
2049,"LOC126281410","Glutathione S-transferase, N-terminal domain","Infection + diet","No phase DEG",3,"Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",4.67392880251151,2.62377611063022e-13,3.16985044363418,"1058","Higher than gene average"
2050,"LOC126354995","carboxy-lyase activity. It is involved in the biological process described with carboxylic acid metabolic process","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",6.80124212200908,2.42683062795116e-12,2.87547149091512,"1029","Higher than gene average"
2051,"LOC126267215","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.53506673495794,2.10098686675823e-12,3.06289759773026,"1029","Higher than gene average"
2052,"LOC126267216","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.87128936224799,4.55032468292658e-08,2.9259954641176,"1049","Higher than gene average"
2053,"LOC126343159","histone H4-K16 acetylation","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",1.05028897002473,0.000247967124668589,2.58252362220301,"1029","Higher than gene average"
2054,"LOC126354672","F-box only protein","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.73133511013013,0.0023886994346523,2.57195516700697,"1058","Higher than gene average"
2055,"LOC126267545","Trypsin-like serine protease","Infection + diet","No phase DEG",3,"Control 83 vs 50; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",7.43438034336564,6.545496871157e-13,2.69338394789689,"1029","Higher than gene average"
2056,"LOC126336036","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",1.39666044726349,3.04605257041718e-05,2.66019820426642,"1049","Higher than gene average"
2057,"LOC126336702","Belongs to the peptidase C14A family","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.50444026882372,7.27271662130713e-06,3.22185884881107,"1058","Higher than gene average"
2058,"LOC126268015","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",4.45876629476416,0.00142144774694196,3.66730874255071,"1029","Higher than gene average"
2059,"LOC126284463","N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process","Infection + diet","No phase DEG",3,"Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",4.54558337376677,7.32044704372713e-07,4.09179932414563,"1058","Higher than gene average"
2060,"LOC126267114","juvenile hormone acid methyltransferase activity","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",10.9705545052607,1.40528324516222e-06,3.15011186378525,"1058","Higher than gene average"
2061,"LOC126355090","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",1.20378459248257,6.70350950182053e-06,2.70953976845961,"1029","Higher than gene average"
2062,"LOC126335036","Adenosylmethionine decarboxylase activity. It is involved in the biological process described with spermine biosynthetic process","Infection within diet","Head phase DEG only",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.53390668704694,8.9255593495052e-19,2.01509473261824,"1029","Higher than gene average"
2063,"LOC126335166","multidrug resistance-associated protein lethal(2)03659-like","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.86416827055153,1.28231970642746e-13,2.18166881578335,"1015","Higher than gene average"
2064,"LOC126268133","phosphatidylinositol phospholipase C activity. It is involved in the biological process described with intracellular signal transduction","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Upregulated",1.11494638259079,3.80666054506275e-05,1.82580935766741,"1057","Higher than gene average"
2065,"LOC126297581","Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.04510663389721,3.80720301037743e-12,2.01888896746362,"1046","Higher than gene average"
2066,"LOC126267038","Signal transducer and activator of transcription","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.18762732379761,3.31667299577634e-16,2.35168184196672,"1023","Higher than gene average"
2067,"LOC126266728","Major facilitator superfamily domain-containing protein 12-like","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.77580957989292,1.65181882528384e-10,1.90089091183844,"1029","Higher than gene average"
2068,"LOC126297535","amino acid transporter","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.60790301171699,6.68029735293232e-06,2.26003269159437,"1029","Higher than gene average"
2069,"LOC126355933","Tetraspanin family","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.52730861761731,8.84707835477177e-09,2.66918278572572,"1029","Higher than gene average"
2070,"LOC126282030","Rel homology DNA-binding domain","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.98342067904098,4.52060210374095e-08,2.21258086946388,"1029","Higher than gene average"
2071,"LOC126336499","DnaJ molecular chaperone homology domain","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.48194893983945,4.15748648433522e-12,2.59701667812069,"1029","Higher than gene average"
2072,"LOC126282259","Cation transmembrane transporter activity. It is involved in the biological process described with transmembrane transport","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.99679003315581,0.000536280525468495,3.17775880017826,"1029","Higher than gene average"
2073,"LOC126293181","Cysteine rich repeat","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.88730604018444,2.29076745807584e-06,2.86964889127052,"1015","Higher than gene average"
2074,"LOC126266789","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",5.45011744692432,8.01382114075116e-06,2.55834084240491,"1029","Higher than gene average"
2075,"LOC126341853","Hypoxia induced protein conserved region","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",1.22208009515424,0.0070399792959394,2.57626067524269,"1029","Higher than gene average"
2076,"LOC126335083","Belongs to the type-B carboxylesterase lipase family","Infection within diet","Head phase DEG only",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.77674946186005,5.09647138976656e-07,2.3508411762775,"1058","Higher than gene average"
2077,"LOC126269416","Belongs to the thioredoxin family","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.76841744556074,0.000641181475658505,2.91667054654894,"1058","Higher than gene average"
2078,"LOC126272609","no description","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",8.01416927369852,7.55949094268309e-21,2.53203153034278,"1029","Higher than gene average"
2079,"LOC126293526","no description","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.10595134128745,7.14920708174026e-10,2.38068055373073,"1029","Higher than gene average"
2080,"LOC126273192","It is involved in the biological process described with signal transduction","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.45720793177665,5.49493691550058e-07,2.17615419503835,"1052","Higher than gene average"
2081,"LOC126335565","heme binding. It is involved in the biological process described with oxidation-reduction process","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.73180277551896,1.0058434763413e-13,2.1361479285202,"1058","Higher than gene average"
2082,"LOC126272507","Domain of unknown function (DUF4804)","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.48917030092823,2.88519405838845e-10,2.45632442046463,"1058","Higher than gene average"
2083,"LOC126273130","Belongs to the type-B carboxylesterase lipase family","Infection within diet","Head phase DEG only",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",4.62711793631138,1.01851951837674e-10,2.3224468845382,"1057","Higher than gene average"
2084,"LOC126357770","N-terminal EH-domain containing protein","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.28806605147472,1.76619502853873e-05,3.10253891264166,"1029","Higher than gene average"
2085,"LOC126283976","WD domain, G-beta repeat","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.60493764423701,0.00162680445173145,2.47669554756109,"1057","Higher than gene average"
2086,"LOC126271975","Alpha-lactalbumin / lysozyme C","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",7.4991952443199,3.58395874608312e-14,2.25701827166155,"1058","Higher than gene average"
2087,"LOC126336546","no description","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.37098458618795,1.04897665614738e-10,2.20388464205664,"1049","Higher than gene average"
2088,"LOC126297555","Natural resistance-associated macrophage protein","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.36755007410817,3.20255763735481e-10,2.02116883098946,"1058","Higher than gene average"
2089,"LOC126356364","CRAL/TRIO domain","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Upregulated",1.55388710024596,0.000788308623885195,2.19387474860648,"1057","Higher than gene average"
2090,"LOC126279611","Solute carrier organic anion transporter family member","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.71298964968198,0.00255869337128518,2.16155131751002,"1016","Higher than gene average"
2091,"LOC126336772","Belongs to the PI3 PI4-kinase family","Infection within diet","No phase DEG",2,"Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.36368159454955,1.99099720329062e-05,2.28566539217911,"1052","Higher than gene average"
2092,"LOC126285340","ankyrin repeats","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",3.0016328289877,5.03498799800269e-13,2.29484553539458,"1029","Higher than gene average"
2093,"LOC126353952","serine-type endopeptidase activity. It is involved in the biological process described with proteolysis","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.37631774715501,1.871974906285e-08,1.99841078970944,"1029","Higher than gene average"
2094,"LOC126357156","pantothenate kinase activity. It is involved in the biological process described with coenzyme A biosynthetic process","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",2.00790323532542,0.00738400533875712,2.1937020498551,"1046","Higher than gene average"
2095,"LOC126336236","serine-type endopeptidase activity. It is involved in the biological process described with proteolysis","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.11366084095336,2.8125144444438e-08,2.72088324921794,"1029","Higher than gene average"
2096,"LOC126355940","amino acid transporter","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.24003001583787,3.12056097887767e-06,3.25794785559401,"1029","Higher than gene average"
2097,"LOC126336437","Domain of unknown function (DUF4470)","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.729778114428,0.00501460948832951,2.30916946531071,"1029","Higher than gene average"
2098,"LOC126298354","heme binding. It is involved in the biological process described with oxidation-reduction process","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Upregulated",1.95702414082464,0.00619755834651751,2.84456651675377,"1029","Higher than gene average"
2099,"LOC126355920","Interferon-related protein conserved region","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",1.4988019236254,0.0202791922897109,3.3815581420513,"1049","Higher than gene average"
2100,"LOC126284941","C-type lectin (CTL) or carbohydrate-recognition domain (CRD)","Infection within diet","No phase DEG",2,"Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.25683044705549,0.0160199174640387,3.29014924846473,"1057","Higher than gene average"
2101,"LOC126298370","Dual specificity protein phosphatase","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Upregulated",1.11969371989496,0.0213239146835759,3.1571415941167,"1057","Higher than gene average"
2102,"LOC126299447","It is involved in the biological process described with transmembrane transport","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.43890543015313,9.41663986411274e-18,2.20194551425933,"1029","Higher than gene average"
2103,"LOC126356271","ATP binding. It is involved in the biological process described with protein phosphorylation","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",3.3902114688177,0.000882973744618286,3.76795166204058,"1023","Higher than gene average"
2104,"LOC126284338","Pacifastin inhibitor (LCMII)","Infection within diet","Head phase DEG only",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",6.96119807717937,3.76525792128495e-07,3.82104125683184,"1023","Higher than gene average"
2105,"LOC126335132","no description","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",4.05814640895926,0.00138747470895299,3.14657679633584,"1055","Higher than gene average"
2106,"LOC126335084","Belongs to the type-B carboxylesterase lipase family","Infection within diet","No phase DEG",2,"Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.78814572325052,0.00079345614276679,3.3502554562688,"1058","Higher than gene average"
2107,"LOC126353931","amino acid transmembrane transporter activity. It is involved in the biological process described with amino acid transmembrane transport","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Upregulated",3.20418015449152,0.0169248502614868,2.35186346298248,"1057","Higher than gene average"
2108,"LOC126282207","serine-type endopeptidase activity. It is involved in the biological process described with proteolysis","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.6685478255186,5.71231625681377e-08,2.54845273975988,"1023","Higher than gene average"
2109,"LOC126353879","Mab-21","Infection within diet","Thorax phase DEG only",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.96680144042042,0.000173007289456938,2.35416341506929,"1058","Higher than gene average"
2110,"LOC126284548","Spermine synthase activity. It is involved in the biological process described with spermine biosynthetic process","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.09750151270057,2.32902471662789e-16,1.83134106428493,"1029","Higher than gene average"
2111,"LOC126278049","SOCS_box","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.04848399537628,7.14002361408717e-11,2.32959511522472,"1058","Higher than gene average"
2112,"LOC126282072","no description","Infection within diet","Head phase DEG only",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.24852042723659,6.27101401378326e-08,2.09186680628181,"1057","Higher than gene average"
2113,"LOC126335115","Belongs to the type-B carboxylesterase lipase family","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",6.7391157673855,8.15880471108397e-10,2.34097630930948,"1058","Higher than gene average"
2114,"LOC126273060","no description","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",6.10320543869221,1.79803237309393e-07,2.40689056654961,"1058","Higher than gene average"
2115,"LOC126284033","MTH538 TIR-like domain (DUF1863)","Infection within diet","Thorax phase DEG only",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.44406586244142,1.44002801710051e-15,2.45675407345502,"1023","Higher than gene average"
2116,"LOC126336325","Knottins","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",6.71394730369056,6.07357670307902e-08,2.28355544463057,"1057","Higher than gene average"
2117,"LOC126299221","no description","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.97846613664454,4.19817913070314e-15,1.76291857310297,"1046","Higher than gene average"
2118,"LOC126335463","Belongs to the serpin family","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",6.99375780523175,5.02213011651629e-24,2.20979822955172,"1058","Higher than gene average"
2119,"LOC126278436","no description","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",9.21775442653153,2.18713134559963e-14,2.20107204172436,"1046","Higher than gene average"
2120,"LOC126291901","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Upregulated",1.7173371361242,0.0134701806010926,3.03455708623989,"1057","Higher than gene average"
2121,"LOC126267980","Belongs to the fatty acid desaturase type 1 family","Infection within diet","Thorax phase DEG only",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",5.37642972566829,0.00288824010986315,3.10698714129338,"1057","Higher than gene average"
2122,"LOC126282679","Kazal-type serine protease inhibitor domain","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",2.38411587862284,2.09625557571968e-08,3.29571428326211,"1057","Higher than gene average"
