"gene_id","n_reference_tissues","tissue_vst_range","highest_reference_tissue","lowest_reference_tissue","reference_tissue_means","phase_associated","phase_class","phase_consensus","phase_tissues","phase_mean_log2FC","phase_max_abs_log2FC","diet_infection_associated","infection_associated","diet_associated","n_deg_contrasts","deg_comparison_types","deg_comparisons","deg_directions","max_abs_log2FC","min_padj","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","tissue_associated","source_class","priority_score"
"LOC126297635",3,1.39541397376143,"Thorax","Fat body","Fat body=6.9; Head=8.2; Thorax=8.3",TRUE,"Thorax phase DEG only","Gregarious-up","Thorax",4.3167372020351,4.3167372020351,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","zinc ion binding. It is involved in the biological process described with steroid hormone mediated signaling pathway","GO:0000122,GO:0000976,GO:0000977,GO:0000981,GO:0001012,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0004879,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0007154,GO:0007165,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0007552,GO:0008150,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0016319,GO:0019219,GO:0019222,GO:0023052,GO:0030522,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0032501,GO:0032502,GO:0040034,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044212,GO:0044424,GO:0044464,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0045944,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048731,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0051716,GO:0060255,GO:0060322,GO:0065007,GO:0080090,GO:0097159,GO:0098531,GO:0140110,GO:1901363,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:1990837,GO:2000112,GO:2000113,GO:2001141","ko:K14033",NA,"Hormone_recep,zf-C4",FALSE,"Phase signature only",5.71215117579653
"LOC126334803",3,1.83124442770318,"Thorax","Fat body","Fat body=5.49; Head=5.63; Thorax=7.32",TRUE,"Thorax phase DEG only","Solitarious-up","Thorax",-3.78882564896181,3.78882564896181,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Structural constituent of cuticle",NA,NA,NA,"Chitin_bind_4",FALSE,"Phase signature only",5.62007007666499
"LOC126284995",3,0.896563887547324,"Thorax","Fat body","Fat body=6.01; Head=6.27; Thorax=6.9",TRUE,"Thorax phase DEG only","Gregarious-up","Thorax",4.71904477449227,4.71904477449227,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","GMC oxidoreductase","GO:0002165,GO:0003674,GO:0003824,GO:0006629,GO:0007275,GO:0008150,GO:0008152,GO:0008202,GO:0009791,GO:0009987,GO:0010817,GO:0016491,GO:0032501,GO:0032502,GO:0034754,GO:0042180,GO:0042445,GO:0044237,GO:0044238,GO:0044281,GO:0045455,GO:0048856,GO:0055114,GO:0065007,GO:0065008,GO:0071704,GO:1901360","ko:K21270",NA,"GMC_oxred_C,GMC_oxred_N",FALSE,"Phase signature only",5.61560866203959
"LOC126335304",3,1.73917051395429,"Thorax","Fat body","Fat body=5.69; Head=5.85; Thorax=7.43",TRUE,"Thorax phase DEG only","Solitarious-up","Thorax",-3.8721403049647,3.8721403049647,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,"Cuticle_3",FALSE,"Phase signature only",5.61131081891899
"LOC126355525",3,1.3288398771823,"Head","Fat body","Fat body=5.37; Head=6.7; Thorax=5.46",TRUE,"Head phase DEG only","Solitarious-up","Head",-4.21851893995079,4.21851893995079,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",5.54735881713309
"LOC126355499",3,1.33015175629789,"Head","Fat body","Fat body=5.49; Head=6.82; Thorax=5.87",TRUE,"Head phase DEG only","Solitarious-up","Head",-4.20945560923992,4.20945560923992,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",5.53960736553781
"LOC126284315",3,0.601301154523853,"Thorax","Head","Fat body=5.47; Head=5.44; Thorax=6.04",TRUE,"Thorax phase DEG only","Solitarious-up","Thorax",-4.92916262071191,4.92916262071191,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",5.53046377523576
"LOC126336361",3,1.53460246305649,"Fat body","Thorax","Fat body=7.7; Head=6.48; Thorax=6.17",TRUE,"Shared head/thorax phase DEG","Gregarious-up","Head + Thorax",3.89099694754031,3.95513363024858,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Enoyl-(Acyl carrier protein) reductase",NA,NA,NA,NA,FALSE,"Phase signature only",5.48973609330507
"LOC126354549",3,1.50955989925616,"Head","Fat body","Fat body=5.46; Head=6.97; Thorax=6.1",TRUE,"Shared head/thorax phase DEG","Solitarious-up","Head + Thorax",-3.21388901117876,3.95928482248846,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",5.46884472174462
"LOC126291614",3,1.00570642791035,"Head","Fat body","Fat body=5.37; Head=6.37; Thorax=5.46",TRUE,"Head phase DEG only","Solitarious-up","Head",-4.44948676756824,4.44948676756824,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",5.45519319547859
"LOC126267553",3,0.626381714421348,"Thorax","Fat body","Fat body=5.37; Head=5.72; Thorax=6",TRUE,"Thorax phase DEG only","Solitarious-up","Thorax",-4.80558913363525,4.80558913363525,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",5.4319708480566
"LOC126272517",3,1.02202483523049,"Head","Fat body","Fat body=5.59; Head=6.61; Thorax=6.26",TRUE,"Shared head/thorax phase DEG","Solitarious-up","Head + Thorax",-3.26189238398766,4.31480919130803,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","protein serine threonine kinase",NA,NA,NA,NA,FALSE,"Phase signature only",5.33683402653852
"LOC126362843",3,0.643819488149319,"Head","Fat body","Fat body=5.67; Head=6.32; Thorax=6.28",TRUE,"Shared head/thorax phase DEG","Solitarious-up","Head + Thorax",-4.37012247829708,4.68553147630305,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","cuticle protein",NA,NA,NA,NA,FALSE,"Phase signature only",5.32935096445237
"LOC126353995",3,1.60127607757482,"Head","Fat body","Fat body=5.69; Head=7.29; Thorax=6.65",TRUE,"Shared head/thorax phase DEG","Solitarious-up","Head + Thorax",-2.61430828245447,3.66200457047329,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"HPX5","Animal haem peroxidase","GO:0003674,GO:0003824,GO:0004601,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0016209,GO:0016491,GO:0016684,GO:0042221,GO:0050896,GO:0051716,GO:0055114,GO:0070887,GO:0097237,GO:0098754,GO:0098869,GO:1990748",NA,NA,"An_peroxidase",FALSE,"Phase signature only",5.26328064804811
"LOC126355699",3,1.18161387039872,"Thorax","Fat body","Fat body=5.53; Head=6.65; Thorax=6.71",TRUE,"Thorax phase DEG only","Solitarious-up","Thorax",-4.07079174405411,4.07079174405411,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Insect cuticle protein",NA,NA,NA,"Chitin_bind_4",FALSE,"Phase signature only",5.25240561445283
"LOC126273132",3,0.997562313697597,"Head","Fat body","Fat body=5.37; Head=6.37; Thorax=6.25",TRUE,"Shared head/thorax phase DEG","Gregarious-up","Head + Thorax",3.32689924452989,4.21393750904631,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"PebIII","Insect pheromone-binding family, A10/OS-D","GO:0000003,GO:0005575,GO:0005576,GO:0007275,GO:0007552,GO:0007610,GO:0008150,GO:0009605,GO:0009607,GO:0009615,GO:0019098,GO:0022414,GO:0032501,GO:0032502,GO:0032504,GO:0043207,GO:0045297,GO:0048609,GO:0048856,GO:0050896,GO:0051704,GO:0051707","ko:K15127",NA,"OS-D",FALSE,"Phase signature only",5.21149982274391
"LOC126281827",3,0.375270293676664,"Fat body","Thorax","Fat body=6.93; Head=6.58; Thorax=6.55",TRUE,"Shared head/thorax phase DEG","Gregarious-up","Head + Thorax",4.67146272780174,4.80735728248624,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the short-chain dehydrogenases reductases (SDR) family",NA,"ko:K00069","ko05202,map05202","adh_short",FALSE,"Phase signature only",5.1826275761629
"LOC126266785",3,0.999201613440489,"Head","Thorax","Fat body=5.53; Head=6.39; Thorax=5.39",TRUE,"Head phase DEG only","Solitarious-up","Head",-4.15516939360821,4.15516939360821,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",5.1543710070487
"LOC126289098",3,1.35252847324081,"Fat body","Thorax","Fat body=8.92; Head=7.96; Thorax=7.56",TRUE,"Shared head/thorax phase DEG","Gregarious-up","Head + Thorax",3.60985609670644,3.79482180348344,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",5.14735027672425
"LOC126284402",3,0.733958104440313,"Thorax","Fat body","Fat body=5.46; Head=6.09; Thorax=6.19",TRUE,"Shared head/thorax phase DEG","Solitarious-up","Head + Thorax",-3.95130361733749,4.40763871468594,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",5.14159681912625
"LOC126284785",3,1.84492982306905,"Head","Fat body","Fat body=5.37; Head=7.21; Thorax=5.41",TRUE,"Head phase DEG only","Solitarious-up","Head",-3.28722539284521,3.28722539284521,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Insect cuticle protein","GO:0003674,GO:0005198,GO:0005214,GO:0005575,GO:0005576,GO:0007275,GO:0008010,GO:0008150,GO:0031012,GO:0032501,GO:0032502,GO:0040003,GO:0042302,GO:0042335,GO:0044421,GO:0048856",NA,NA,"Chitin_bind_4",FALSE,"Phase signature only",5.13215521591426
"LOC126284574",3,1.27884020493591,"Head","Fat body","Fat body=5.7; Head=6.98; Thorax=6.62",TRUE,"Shared head/thorax phase DEG","Solitarious-up","Head + Thorax",-3.14710008096554,3.84998498113139,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Structural constituent of cuticle",NA,NA,NA,"Chitin_bind_4",FALSE,"Phase signature only",5.1288251860673
"LOC126284950",3,0.522622844258772,"Thorax","Fat body","Fat body=5.73; Head=5.89; Thorax=6.25",TRUE,"Thorax phase DEG only","Gregarious-up","Thorax",4.5584909012499,4.5584909012499,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the short-chain dehydrogenases reductases (SDR) family",NA,NA,NA,NA,FALSE,"Phase signature only",5.08111374550867
"LOC126336183",3,0.873854124188571,"Head","Fat body","Fat body=5.44; Head=6.32; Thorax=5.77",TRUE,"Head phase DEG only","Gregarious-up","Head",4.17342784124342,4.17342784124342,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",5.04728196543199
"LOC126282251",3,0.64243227027079,"Head","Fat body","Fat body=5.37; Head=6.01; Thorax=5.82",TRUE,"Shared head/thorax phase DEG","Gregarious-up","Head + Thorax",4.21656852664489,4.39937435553609,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",5.04180662580688
"LOC126351962",3,1.82239650455227,"Head","Fat body","Fat body=5.56; Head=7.38; Thorax=6.11",TRUE,"Thorax phase DEG only","Gregarious-up","Thorax",3.1967835743593,3.1967835743593,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",5.01918007891157
"LOC126271906",3,0.952821859992646,"Head","Thorax","Fat body=6.32; Head=6.66; Thorax=5.71",TRUE,"Head phase DEG only","Gregarious-up","Head",4.029212928051,4.029212928051,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","heme binding. It is involved in the biological process described with oxidation-reduction process",NA,NA,NA,NA,FALSE,"Phase signature only",4.98203478804365
"LOC126356365",3,1.7314094145302,"Head","Fat body","Fat body=5.37; Head=7.1; Thorax=5.52",TRUE,"Head phase DEG only","Solitarious-up","Head",-3.24832864148068,3.24832864148068,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",4.97973805601088
"LOC126356348",3,0.972703373816796,"Head","Fat body","Fat body=5.37; Head=6.34; Thorax=5.74",TRUE,"Head phase DEG only","Solitarious-up","Head",-3.97694661994777,3.97694661994777,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",4.94964999376457
"LOC126272949",3,0.183135163990869,"Thorax","Fat body","Fat body=5.67; Head=5.83; Thorax=5.85",TRUE,"Shared head/thorax phase DEG","Solitarious-up","Head + Thorax",-4.18481609320087,4.70692006419283,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Juvenile hormone binding protein domains in insects.","GO:0000003,GO:0005575,GO:0005576,GO:0005615,GO:0007623,GO:0008150,GO:0032501,GO:0032504,GO:0044421,GO:0048511",NA,NA,"JHBP",FALSE,"Phase signature only",4.8900552281837
"LOC126334884",3,1.61507790655538,"Head","Fat body","Fat body=5.62; Head=7.24; Thorax=6.36",TRUE,"Thorax phase DEG only","Gregarious-up","Thorax",3.27386484155748,3.27386484155748,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the type-B carboxylesterase lipase family",NA,NA,NA,"COesterase",FALSE,"Phase signature only",4.88894274811286
"LOC126273368",3,0.926041449171176,"Thorax","Fat body","Fat body=5.84; Head=6.25; Thorax=6.77",TRUE,"Shared head/thorax phase DEG","Gregarious-up","Head + Thorax",2.48100096448013,3.92868464514986,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description","GO:0002009,GO:0002165,GO:0003002,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005938,GO:0007275,GO:0007389,GO:0007399,GO:0007444,GO:0007455,GO:0007469,GO:0007472,GO:0007476,GO:0007552,GO:0007560,GO:0008150,GO:0008544,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009913,GO:0009987,GO:0016043,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0030855,GO:0032501,GO:0032502,GO:0035017,GO:0035107,GO:0035114,GO:0035120,GO:0035214,GO:0035220,GO:0035239,GO:0035295,GO:0035315,GO:0035316,GO:0035317,GO:0042335,GO:0044424,GO:0044444,GO:0044464,GO:0048513,GO:0048563,GO:0048569,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048800,GO:0048856,GO:0048869,GO:0060429,GO:0060562,GO:0071840,GO:0071944,GO:0099568,GO:0120036",NA,NA,NA,FALSE,"Phase signature only",4.85472609432104
"LOC126352291",3,1.46773436361056,"Head","Fat body","Fat body=5.85; Head=7.32; Thorax=6.18",TRUE,"Head phase DEG only","Solitarious-up","Head",-3.34614399176849,3.34614399176849,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",4.81387835537905
"LOC126334936",3,1.13346984882382,"Thorax","Fat body","Fat body=5.72; Head=6.49; Thorax=6.86",TRUE,"Thorax phase DEG only","Gregarious-up","Thorax",3.66378208755561,3.66378208755561,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","proline rich protein",NA,NA,NA,"CUB",FALSE,"Phase signature only",4.79725193637943
"LOC126282021",3,0.754919153293215,"Fat body","Head","Fat body=6.28; Head=5.52; Thorax=6.16",TRUE,"Thorax phase DEG only","Solitarious-up","Thorax",-4.01050103940673,4.01050103940673,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",4.76542019269994
"LOC126328393",3,1.95161477362454,"Head","Fat body","Fat body=5.64; Head=7.59; Thorax=7.19",TRUE,"Shared head/thorax phase DEG","Solitarious-up","Head + Thorax",-2.30487912758728,2.80870502013348,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Juvenile hormone binding protein domains in insects.",NA,NA,NA,"JHBP",FALSE,"Phase signature only",4.76031979375802
"LOC126355825",3,0.741047181385392,"Thorax","Fat body","Fat body=5.89; Head=6.52; Thorax=6.63",TRUE,"Shared head/thorax phase DEG","Gregarious-up","Head + Thorax",2.70364330301826,4.00062599108699,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Animal haem peroxidase",NA,NA,NA,"An_peroxidase",FALSE,"Phase signature only",4.74167317247238
"LOC126291503",3,1.15998512114869,"Thorax","Fat body","Fat body=5.53; Head=6.62; Thorax=6.69",TRUE,"Shared head/thorax phase DEG","Solitarious-up","Head + Thorax",-2.91399389609148,3.53798394683514,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","heme binding. It is involved in the biological process described with oxidation-reduction process",NA,NA,NA,NA,FALSE,"Phase signature only",4.69796906798383
"LOC126354552",3,0.672901225682555,"Head","Fat body","Fat body=5.56; Head=6.23; Thorax=5.87",TRUE,"Thorax phase DEG only","Solitarious-up","Thorax",-4.00309843902541,4.00309843902541,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",4.67599966470797
"LOC126281965",3,0.768232550707132,"Head","Fat body","Fat body=5.47; Head=6.24; Thorax=6.21",TRUE,"Shared head/thorax phase DEG","Gregarious-up","Head + Thorax",2.55789329054893,3.8610238629906,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"CYP301A1","Oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","GO:0002009,GO:0002165,GO:0007275,GO:0007444,GO:0007488,GO:0007490,GO:0007552,GO:0007560,GO:0008150,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0032501,GO:0032502,GO:0035239,GO:0035295,GO:0048513,GO:0048563,GO:0048569,GO:0048707,GO:0048729,GO:0048731,GO:0048856,GO:0060429,GO:0060562",NA,NA,"p450",FALSE,"Phase signature only",4.62925641369773
"LOC126292116",3,1.25751404873323,"Head","Fat body","Fat body=5.62; Head=6.88; Thorax=6.17",TRUE,"Thorax phase DEG only","Gregarious-up","Thorax",3.37091158581588,3.37091158581588,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",4.62842563454911
"LOC126355527",3,1.51294637961948,"Head","Fat body","Fat body=5.37; Head=6.88; Thorax=5.69",TRUE,"Head phase DEG only","Solitarious-up","Head",-3.07332687848094,3.07332687848094,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",4.58627325810042
"LOC126273012",3,0.805159105504601,"Head","Fat body","Fat body=5.37; Head=6.17; Thorax=5.5",TRUE,"Head phase DEG only","Solitarious-up","Head",-3.77711699591795,3.77711699591795,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Structural constituent of cuticle",NA,NA,NA,"Chitin_bind_4",FALSE,"Phase signature only",4.58227610142255
"LOC126299274",3,1.97573480776418,"Head","Fat body","Fat body=5.37; Head=7.34; Thorax=6.96",TRUE,"Thorax phase DEG only","Solitarious-up","Thorax",-2.58718208260928,2.58718208260928,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Cuticle protein CPCFC",NA,NA,NA,"CPCFC",FALSE,"Phase signature only",4.56291689037346
"LOC126355406",3,0.323956230596565,"Head","Fat body","Fat body=5.64; Head=5.96; Thorax=5.74",TRUE,"Head phase DEG only","Gregarious-up","Head",4.17559541734227,4.17559541734227,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Transmembrane transporter activity. It is involved in the biological process described with transmembrane transport",NA,NA,NA,NA,FALSE,"Phase signature only",4.49955164793883
"LOC126280525",3,1.56727592508544,"Head","Fat body","Fat body=5.37; Head=6.94; Thorax=6.84",TRUE,"Thorax phase DEG only","Gregarious-up","Thorax",2.89474613901225,2.89474613901225,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","no description",NA,NA,NA,NA,FALSE,"Phase signature only",4.46202206409769
"LOC126285463",3,1.98105032396637,"Head","Fat body","Fat body=5.52; Head=7.5; Thorax=6.35",TRUE,"Shared head/thorax phase DEG","Solitarious-up","Head + Thorax",-2.21346750583563,2.47771286915097,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Juvenile hormone binding protein domains in insects.",NA,NA,NA,NA,FALSE,"Phase signature only",4.45876319311734
"LOC126354405",3,0.379520455985473,"Head","Fat body","Fat body=5.37; Head=5.75; Thorax=5.41",TRUE,"Head phase DEG only","Gregarious-up","Head",4.05227292725801,4.05227292725801,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","chitin binding. It is involved in the biological process described with chitin metabolic process",NA,NA,NA,NA,FALSE,"Phase signature only",4.43179338324348
"LOC126272572",3,1.51037041866716,"Head","Fat body","Fat body=5.37; Head=6.88; Thorax=6.34",TRUE,"Shared head/thorax phase DEG","Gregarious-up","Head + Thorax",2.53435598824348,2.89769435645457,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"unannotated","Juvenile hormone binding protein domains in insects.","GO:0000003,GO:0005575,GO:0005576,GO:0005615,GO:0007623,GO:0008150,GO:0032501,GO:0032504,GO:0044421,GO:0048511",NA,NA,"JHBP",FALSE,"Phase signature only",4.40806477512173
"LOC126278052",3,1.61213150718119,"Fat body","Thorax","Fat body=9.99; Head=8.67; Thorax=8.38",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,FALSE,TRUE,3,"Diet contrasts among control; Diet contrasts among infected","Control 83 vs 33; Control 83 vs 50; Infected 83 vs 33","Upregulated",6.89621819514725,1.87976133963052e-43,"unannotated","GTP binding. It is involved in the biological process described with gluconeogenesis",NA,"ko:K01596","ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko03320,ko04068,ko04151,ko04152,ko04910,ko04920,ko04922,ko04931,ko04964,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map03320,map04068,map04151,map04152,map04910,map04920,map04922,map04931,map04964","PEPCK_C,PEPCK_N",FALSE,"Diet/infection DEG only",74.338028793801
"LOC126279018",3,1.24591053254982,"Fat body","Thorax","Fat body=10.13; Head=9.08; Thorax=8.89",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,TRUE,4,"Diet contrasts among control; Infection within diet","Control 83 vs 50; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.22265614012578,4.93566117690777e-25,"unannotated","no description",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",65.5525651939334
"LOC126336565",3,0.785507864616601,"Head","Thorax","Fat body=10.14; Head=10.17; Thorax=9.38",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.25906456820003,1.36228472120302e-32,"unannotated","no description",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",62.651239978828
"LOC126285462",3,0.346628604122637,"Head","Thorax","Fat body=6.86; Head=7.07; Thorax=6.72",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.79884949753276,1.48818760291954e-31,"unannotated","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","GO:0000270,GO:0002218,GO:0002221,GO:0002253,GO:0002376,GO:0002682,GO:0002684,GO:0002757,GO:0002758,GO:0002764,GO:0003674,GO:0005488,GO:0005515,GO:0005539,GO:0005575,GO:0005576,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0007154,GO:0007165,GO:0007166,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0008329,GO:0008340,GO:0009056,GO:0009057,GO:0009253,GO:0009605,GO:0009607,GO:0009617,GO:0009987,GO:0010259,GO:0016019,GO:0023052,GO:0030203,GO:0031347,GO:0031349,GO:0032501,GO:0032502,GO:0038023,GO:0038187,GO:0042742,GO:0042834,GO:0043170,GO:0043207,GO:0045087,GO:0045088,GO:0045089,GO:0048518,GO:0048583,GO:0048584,GO:0048856,GO:0050776,GO:0050778,GO:0050789,GO:0050794,GO:0050830,GO:0050896,GO:0051704,GO:0051707,GO:0051716,GO:0060089,GO:0061057,GO:0065007,GO:0071704,GO:0080134,GO:0097367,GO:0098542,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575","ko:K01446",NA,"Amidase_2",FALSE,"Diet/infection DEG only",61.1739709217185
"LOC126278962",3,1.40850901152173,"Fat body","Thorax","Fat body=8.74; Head=7.46; Thorax=7.33",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.27748678425542,2.45533220249882e-29,"unannotated","no description",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",60.0183987517423
"LOC126282034",3,0.767821109088771,"Head","Fat body","Fat body=8.09; Head=8.86; Thorax=8.44",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.21947451578317,5.63580580772092e-29,"unannotated","ATP binding. It is involved in the biological process described with protein phosphorylation",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",59.0168650888261
"LOC126293387",3,0.39414259308418,"Fat body","Head","Fat body=8.11; Head=7.71; Thorax=7.89",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.60385015943439,3.92310292505703e-27,"unannotated","no description",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",56.800512890818
"LOC126282995",3,0.423953648613794,"Head","Thorax","Fat body=6.61; Head=6.97; Thorax=6.54",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.93216609484504,4.3981648782726e-27,"unannotated","no description",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",56.7806821424654
