"gene_id","timecourse_fatbody_gregarious_minus_solitarious","abs_timecourse_delta","tissue_matched_direction","exploratory_shift"
"LOC126337006",0.000970632423955564,0.000970632423955564,"Higher in gregarious/crowded reference",FALSE
"LOC126336145",0.234430207919527,0.234430207919527,"Higher in gregarious/crowded reference",FALSE
"LOC126337007",0.293857908250722,0.293857908250722,"Higher in gregarious/crowded reference",FALSE
"LOC126337008",-0.189563921654987,0.189563921654987,"Higher in solitarious/isolated reference",FALSE
"LOC126336146",0.29484474668114,0.29484474668114,"Higher in gregarious/crowded reference",FALSE
"LOC126336148",0.148083534001447,0.148083534001447,"Higher in gregarious/crowded reference",FALSE
"LOC126335774",-0.108021785081021,0.108021785081021,"Higher in solitarious/isolated reference",FALSE
"LOC126337009",-0.312961708128492,0.312961708128492,"Higher in solitarious/isolated reference",FALSE
"LOC126337010",0,0,"No difference in single-pair reference",FALSE
"LOC126337012",0.027379085423977,0.027379085423977,"Higher in gregarious/crowded reference",FALSE
"LOC126337013",0.198914369300627,0.198914369300627,"Higher in gregarious/crowded reference",FALSE
"LOC126337015",-0.0913101568217156,0.0913101568217156,"Higher in solitarious/isolated reference",FALSE
"LOC126337016",0.141380749888171,0.141380749888171,"Higher in gregarious/crowded reference",FALSE
"LOC126337018",0.0124999899295508,0.0124999899295508,"Higher in gregarious/crowded reference",FALSE
"LOC126337019",0.0572094813427757,0.0572094813427757,"Higher in gregarious/crowded reference",FALSE
"LOC126337020",0.492582426736645,0.492582426736645,"Higher in gregarious/crowded reference",FALSE
"LOC126337022",-0.102461435804269,0.102461435804269,"Higher in solitarious/isolated reference",FALSE
"LOC126337021",0.496739109993557,0.496739109993557,"Higher in gregarious/crowded reference",FALSE
"LOC126337023",-0.406363294888604,0.406363294888604,"Higher in solitarious/isolated reference",FALSE
"LOC126337024",0.0458344130951502,0.0458344130951502,"Higher in gregarious/crowded reference",FALSE
"LOC126337025",-0.14511272267405,0.14511272267405,"Higher in solitarious/isolated reference",FALSE
"LOC126337026",0.239654195969294,0.239654195969294,"Higher in gregarious/crowded reference",FALSE
"LOC126336149",0.152893384437985,0.152893384437985,"Higher in gregarious/crowded reference",FALSE
"LOC126335775",0.147512536957597,0.147512536957597,"Higher in gregarious/crowded reference",FALSE
"LOC126337027",0.300213128190301,0.300213128190301,"Higher in gregarious/crowded reference",FALSE
"LOC126336151",-0.0871393919267076,0.0871393919267076,"Higher in solitarious/isolated reference",FALSE
"LOC126337028",-0.269978835741137,0.269978835741137,"Higher in solitarious/isolated reference",FALSE
"LOC126337029",0.241434077706952,0.241434077706952,"Higher in gregarious/crowded reference",FALSE
"LOC126337030",0.114896404697476,0.114896404697476,"Higher in gregarious/crowded reference",FALSE
"LOC126337032",0.00677405319536462,0.00677405319536462,"Higher in gregarious/crowded reference",FALSE
"LOC126337034",-0.108070533585654,0.108070533585654,"Higher in solitarious/isolated reference",FALSE
"LOC126337033",-0.033609139192615,0.033609139192615,"Higher in solitarious/isolated reference",FALSE
"LOC126337036",0.192999621290516,0.192999621290516,"Higher in gregarious/crowded reference",FALSE
"LOC126337035",0.0969200581231346,0.0969200581231346,"Higher in gregarious/crowded reference",FALSE
"LOC126337037",0.139592285735231,0.139592285735231,"Higher in gregarious/crowded reference",FALSE
"LOC126337038",-0.00083290097569666,0.00083290097569666,"Higher in solitarious/isolated reference",FALSE
"LOC126337039",-0.0799247734866269,0.0799247734866269,"Higher in solitarious/isolated reference",FALSE
"LOC126336154",-0.489136095394399,0.489136095394399,"Higher in solitarious/isolated reference",FALSE
"LOC126337040",0.222966181879462,0.222966181879462,"Higher in gregarious/crowded reference",FALSE
"LOC126337041",0.0438746645880714,0.0438746645880714,"Higher in gregarious/crowded reference",FALSE
"LOC126337042",-0.196273890107149,0.196273890107149,"Higher in solitarious/isolated reference",FALSE
"LOC126337043",1.131927874037,1.131927874037,"Higher in gregarious/crowded reference",TRUE
"LOC126337044",0.10409504601896,0.10409504601896,"Higher in gregarious/crowded reference",FALSE
"LOC126337045",-0.13375895937968,0.13375895937968,"Higher in solitarious/isolated reference",FALSE
"LOC126337046",0.431878049684139,0.431878049684139,"Higher in gregarious/crowded reference",FALSE
"LOC126337047",0,0,"No difference in single-pair reference",FALSE
"LOC126337049",0.163195996654872,0.163195996654872,"Higher in gregarious/crowded reference",FALSE
"LOC126337050",0.114743863347647,0.114743863347647,"Higher in gregarious/crowded reference",FALSE
"LOC126337051",-0.245669235632607,0.245669235632607,"Higher in solitarious/isolated reference",FALSE
"LOC126337052",-0.113134618454165,0.113134618454165,"Higher in solitarious/isolated reference",FALSE
"LOC126337053",-0.245669235632607,0.245669235632607,"Higher in solitarious/isolated reference",FALSE
"LOC126337054",-0.0601139945266063,0.0601139945266063,"Higher in solitarious/isolated reference",FALSE
"LOC126337056",-1.02913002492383,1.02913002492383,"Higher in solitarious/isolated reference",TRUE
"LOC126337055",-0.0214069768649798,0.0214069768649798,"Higher in solitarious/isolated reference",FALSE
"LOC126337057",0.120544385378174,0.120544385378174,"Higher in gregarious/crowded reference",FALSE
"LOC126337058",-0.427361184530217,0.427361184530217,"Higher in solitarious/isolated reference",FALSE
"LOC126337059",-0.108706429335659,0.108706429335659,"Higher in solitarious/isolated reference",FALSE
"LOC126337060",-0.0801243433130301,0.0801243433130301,"Higher in solitarious/isolated reference",FALSE
"LOC126337061",-0.200668728691205,0.200668728691205,"Higher in solitarious/isolated reference",FALSE
"LOC126337062",0.0137858388493566,0.0137858388493566,"Higher in gregarious/crowded reference",FALSE
"LOC126337063",0.227826229284338,0.227826229284338,"Higher in gregarious/crowded reference",FALSE
"LOC126336155",0.120544385378174,0.120544385378174,"Higher in gregarious/crowded reference",FALSE
"LOC126335778",0.00799907556823687,0.00799907556823687,"Higher in gregarious/crowded reference",FALSE
"LOC126337064",-0.0752432476972862,0.0752432476972862,"Higher in solitarious/isolated reference",FALSE
"LOC126337065",0.0966439014276288,0.0966439014276288,"Higher in gregarious/crowded reference",FALSE
"LOC126337067",0.633319673188942,0.633319673188942,"Higher in gregarious/crowded reference",FALSE
"LOC126337066",1.75488324620904,1.75488324620904,"Higher in gregarious/crowded reference",TRUE
"LOC126337068",-0.957757112518431,0.957757112518431,"Higher in solitarious/isolated reference",FALSE
"LOC126337069",-0.317759513427851,0.317759513427851,"Higher in solitarious/isolated reference",FALSE
"LOC126337071",-0.0184461572769532,0.0184461572769532,"Higher in solitarious/isolated reference",FALSE
"LOC126337072",-0.078524027787072,0.078524027787072,"Higher in solitarious/isolated reference",FALSE
"LOC126337073",0.250616607998399,0.250616607998399,"Higher in gregarious/crowded reference",FALSE
"LOC126337076",0.232826200638153,0.232826200638153,"Higher in gregarious/crowded reference",FALSE
"LOC126337075",0,0,"No difference in single-pair reference",FALSE
"LOC126337077",0.193011929411753,0.193011929411753,"Higher in gregarious/crowded reference",FALSE
"LOC126337079",0,0,"No difference in single-pair reference",FALSE
"LOC126337078",0,0,"No difference in single-pair reference",FALSE
"LOC126337080",0,0,"No difference in single-pair reference",FALSE
"LOC126337081",-0.0758369501061003,0.0758369501061003,"Higher in solitarious/isolated reference",FALSE
"LOC126335781",0.347821251371257,0.347821251371257,"Higher in gregarious/crowded reference",FALSE
"LOC126337083",-0.319740543398775,0.319740543398775,"Higher in solitarious/isolated reference",FALSE
"LOC126336156",0.139592285735231,0.139592285735231,"Higher in gregarious/crowded reference",FALSE
"LOC126336157",0.208667804259441,0.208667804259441,"Higher in gregarious/crowded reference",FALSE
"LOC126319774",0.139592285735231,0.139592285735231,"Higher in gregarious/crowded reference",FALSE
"LOC126319790",0.294233842967303,0.294233842967303,"Higher in gregarious/crowded reference",FALSE
"LOC126319816",-0.014617975236952,0.014617975236952,"Higher in solitarious/isolated reference",FALSE
"LOC126319832",0.0383007369770834,0.0383007369770834,"Higher in gregarious/crowded reference",FALSE
"LOC126319852",0.101753775361015,0.101753775361015,"Higher in gregarious/crowded reference",FALSE
"LOC126319888",-0.0754898141583382,0.0754898141583382,"Higher in solitarious/isolated reference",FALSE
"LOC126319897",-0.00727431133598788,0.00727431133598788,"Higher in solitarious/isolated reference",FALSE
"LOC126319908",-0.268723668014998,0.268723668014998,"Higher in solitarious/isolated reference",FALSE
"LOC126319999",0.0406785307768294,0.0406785307768294,"Higher in gregarious/crowded reference",FALSE
"LOC126319942",0.0328995190928474,0.0328995190928474,"Higher in gregarious/crowded reference",FALSE
"LOC126320020",0.0331929409253569,0.0331929409253569,"Higher in gregarious/crowded reference",FALSE
"LOC126320067",0.13319453305436,0.13319453305436,"Higher in gregarious/crowded reference",FALSE
"LOC126320051",1.24824826547741,1.24824826547741,"Higher in gregarious/crowded reference",TRUE
"LOC126320089",0.571858656388804,0.571858656388804,"Higher in gregarious/crowded reference",FALSE
"LOC126320104",0.13453189417316,0.13453189417316,"Higher in gregarious/crowded reference",FALSE
"LOC126320130",0.771143898204961,0.771143898204961,"Higher in gregarious/crowded reference",FALSE
"LOC126320146",2.09929931971331e-05,2.09929931971331e-05,"Higher in gregarious/crowded reference",FALSE
"LOC126320172",-0.0744072782454914,0.0744072782454914,"Higher in solitarious/isolated reference",FALSE
"LOC126320215",-0.412831337771514,0.412831337771514,"Higher in solitarious/isolated reference",FALSE
"LOC126320199",0,0,"No difference in single-pair reference",FALSE
"LOC126320425",0.818502045073378,0.818502045073378,"Higher in gregarious/crowded reference",FALSE
"LOC126320466",0.0491755110485323,0.0491755110485323,"Higher in gregarious/crowded reference",FALSE
"LOC126320451",0.583827214885329,0.583827214885329,"Higher in gregarious/crowded reference",FALSE
"LOC126336158",0,0,"No difference in single-pair reference",FALSE
"LOC126320482",0.154411049585217,0.154411049585217,"Higher in gregarious/crowded reference",FALSE
"LOC126337522",-0.141951362243154,0.141951362243154,"Higher in solitarious/isolated reference",FALSE
"LOC126320492",-0.193641418995598,0.193641418995598,"Higher in solitarious/isolated reference",FALSE
"LOC126320514",0.0142781027157657,0.0142781027157657,"Higher in gregarious/crowded reference",FALSE
"LOC126335783",0.232458224784863,0.232458224784863,"Higher in gregarious/crowded reference",FALSE
"LOC126320530",0.00906667366826408,0.00906667366826408,"Higher in gregarious/crowded reference",FALSE
"LOC126320553",-0.0560727843416489,0.0560727843416489,"Higher in solitarious/isolated reference",FALSE
"LOC126320573",0.0794245250508654,0.0794245250508654,"Higher in gregarious/crowded reference",FALSE
"LOC126320596",-0.234053095935961,0.234053095935961,"Higher in solitarious/isolated reference",FALSE
"LOC126320653",0,0,"No difference in single-pair reference",FALSE
"LOC126320637",0.127281640405746,0.127281640405746,"Higher in gregarious/crowded reference",FALSE
"LOC126320606",-0.347011566891758,0.347011566891758,"Higher in solitarious/isolated reference",FALSE
"LOC126320697",0.0667164420162871,0.0667164420162871,"Higher in gregarious/crowded reference",FALSE
"LOC126320713",0.632957774267775,0.632957774267775,"Higher in gregarious/crowded reference",FALSE
"LOC126320748",0.0235637670162934,0.0235637670162934,"Higher in gregarious/crowded reference",FALSE
"LOC126335786",0.353862424483774,0.353862424483774,"Higher in gregarious/crowded reference",FALSE
"LOC126320815",0,0,"No difference in single-pair reference",FALSE
"LOC126320831",0.0685642739576959,0.0685642739576959,"Higher in gregarious/crowded reference",FALSE
"LOC126320847",0.00799907556823687,0.00799907556823687,"Higher in gregarious/crowded reference",FALSE
"LOC126336161",-0.200668728691205,0.200668728691205,"Higher in solitarious/isolated reference",FALSE
"LOC126320863",0.120544385378174,0.120544385378174,"Higher in gregarious/crowded reference",FALSE
"LOC126336162",-0.108235642637821,0.108235642637821,"Higher in solitarious/isolated reference",FALSE
"LOC126336163",-0.0220587002161228,0.0220587002161228,"Higher in solitarious/isolated reference",FALSE
"LOC126320879",0.219645313937923,0.219645313937923,"Higher in gregarious/crowded reference",FALSE
"LOC126320956",0.672318179875323,0.672318179875323,"Higher in gregarious/crowded reference",FALSE
"LOC126320997",0.165989595464921,0.165989595464921,"Higher in gregarious/crowded reference",FALSE
"LOC126321023",0.141197482028566,0.141197482028566,"Higher in gregarious/crowded reference",FALSE
"LOC126321049",0.0331929409253569,0.0331929409253569,"Higher in gregarious/crowded reference",FALSE
"LOC126321085",-1.46303611340895,1.46303611340895,"Higher in solitarious/isolated reference",TRUE
"LOC126321101",-0.160214681951874,0.160214681951874,"Higher in solitarious/isolated reference",FALSE
"LOC126335794",0.00207123507449758,0.00207123507449758,"Higher in gregarious/crowded reference",FALSE
"LOC126321317",0.214168660569417,0.214168660569417,"Higher in gregarious/crowded reference",FALSE
"LOC126321333",0.113041970727559,0.113041970727559,"Higher in gregarious/crowded reference",FALSE
"LOC126321429",-0.117056147817651,0.117056147817651,"Higher in solitarious/isolated reference",FALSE
"LOC126337502",0,0,"No difference in single-pair reference",FALSE
"LOC126321485",-0.300189700043993,0.300189700043993,"Higher in solitarious/isolated reference",FALSE
"LOC126321511",-0.0554791089676065,0.0554791089676065,"Higher in solitarious/isolated reference",FALSE
"LOC126321537",0.232432500228883,0.232432500228883,"Higher in gregarious/crowded reference",FALSE
"LOC126321701",-0.0143276037405853,0.0143276037405853,"Higher in solitarious/isolated reference",FALSE
"LOC126321593",0.528564971180952,0.528564971180952,"Higher in gregarious/crowded reference",FALSE
"LOC126321655",0.0947107072346416,0.0947107072346416,"Higher in gregarious/crowded reference",FALSE
"LOC126321629",-0.0454713828837034,0.0454713828837034,"Higher in solitarious/isolated reference",FALSE
"LOC126321776",0,0,"No difference in single-pair reference",FALSE
"LOC126321732",0.0399459839360334,0.0399459839360334,"Higher in gregarious/crowded reference",FALSE
"LOC126336165",-0.316903446897262,0.316903446897262,"Higher in solitarious/isolated reference",FALSE
"LOC126335795",0.152690187958261,0.152690187958261,"Higher in gregarious/crowded reference",FALSE
"LOC126321797",0.106615086261433,0.106615086261433,"Higher in gregarious/crowded reference",FALSE
"LOC126321830",-0.0832825304348326,0.0832825304348326,"Higher in solitarious/isolated reference",FALSE
"LOC126321896",0.0239815725079797,0.0239815725079797,"Higher in gregarious/crowded reference",FALSE
"LOC126321930",-0.791595484017875,0.791595484017875,"Higher in solitarious/isolated reference",FALSE
"LOC126321962",-0.32612061724998,0.32612061724998,"Higher in solitarious/isolated reference",FALSE
"LOC126321978",-0.286392651937067,0.286392651937067,"Higher in solitarious/isolated reference",FALSE
"LOC126321992",0.0124601937861115,0.0124601937861115,"Higher in gregarious/crowded reference",FALSE
"LOC126322094",0.21884604349796,0.21884604349796,"Higher in gregarious/crowded reference",FALSE
"LOC126322078",-0.270581284425443,0.270581284425443,"Higher in solitarious/isolated reference",FALSE
"LOC126322042",-0.371652679874395,0.371652679874395,"Higher in solitarious/isolated reference",FALSE
"LOC126322126",-0.185675842168845,0.185675842168845,"Higher in solitarious/isolated reference",FALSE
"LOC126322142",-0.383491879366117,0.383491879366117,"Higher in solitarious/isolated reference",FALSE
"LOC126322158",0.0859545300649414,0.0859545300649414,"Higher in gregarious/crowded reference",FALSE
"LOC126322174",0.25757239248282,0.25757239248282,"Higher in gregarious/crowded reference",FALSE
"LOC126322200",-0.105809000445833,0.105809000445833,"Higher in solitarious/isolated reference",FALSE
"LOC126322244",-1.06222461027214,1.06222461027214,"Higher in solitarious/isolated reference",TRUE
"LOC126322286",-0.11493362773348,0.11493362773348,"Higher in solitarious/isolated reference",FALSE
"LOC126322260",0.000879919456107103,0.000879919456107103,"Higher in gregarious/crowded reference",FALSE
"LOC126322318",-0.517783673641659,0.517783673641659,"Higher in solitarious/isolated reference",FALSE
"LOC126322385",0.152804543896034,0.152804543896034,"Higher in gregarious/crowded reference",FALSE
"LOC126322441",0.235629908289742,0.235629908289742,"Higher in gregarious/crowded reference",FALSE
"LOC126322364",-0.0131700407345541,0.0131700407345541,"Higher in solitarious/isolated reference",FALSE
"LOC126322302",0.336141537390631,0.336141537390631,"Higher in gregarious/crowded reference",FALSE
"LOC126322467",-0.108497331683333,0.108497331683333,"Higher in solitarious/isolated reference",FALSE
"LOC126322393",0.17337708456633,0.17337708456633,"Higher in gregarious/crowded reference",FALSE
"LOC126322497",0.00103299052936379,0.00103299052936379,"Higher in gregarious/crowded reference",FALSE
"LOC126322551",-0.157464079306266,0.157464079306266,"Higher in solitarious/isolated reference",FALSE
"LOC126322561",-1.2034362222573,1.2034362222573,"Higher in solitarious/isolated reference",TRUE
"LOC126322572",0.239616919224005,0.239616919224005,"Higher in gregarious/crowded reference",FALSE
"LOC126335797",-0.0748928021300443,0.0748928021300443,"Higher in solitarious/isolated reference",FALSE
"LOC126322582",0.221445822826834,0.221445822826834,"Higher in gregarious/crowded reference",FALSE
"LOC126322591",-0.28713516278048,0.28713516278048,"Higher in solitarious/isolated reference",FALSE
"LOC126322600",0.272711128341473,0.272711128341473,"Higher in gregarious/crowded reference",FALSE
"LOC126322700",0.0945917787938289,0.0945917787938289,"Higher in gregarious/crowded reference",FALSE
"LOC126322655",-0.0110453371151209,0.0110453371151209,"Higher in solitarious/isolated reference",FALSE
"LOC126322690",-0.107080774974303,0.107080774974303,"Higher in solitarious/isolated reference",FALSE
"LOC126322711",-0.374637720454281,0.374637720454281,"Higher in solitarious/isolated reference",FALSE
"LOC126322719",-0.218438333616089,0.218438333616089,"Higher in solitarious/isolated reference",FALSE
"LOC126322757",0.0975712574670435,0.0975712574670435,"Higher in gregarious/crowded reference",FALSE
"LOC126322813",0.4145449553936,0.4145449553936,"Higher in gregarious/crowded reference",FALSE
"LOC126322829",-0.3004920786829,0.3004920786829,"Higher in solitarious/isolated reference",FALSE
"LOC126336168",-0.644300366183988,0.644300366183988,"Higher in solitarious/isolated reference",FALSE
"LOC126322854",-0.16599796437826,0.16599796437826,"Higher in solitarious/isolated reference",FALSE
"LOC126322870",0.509250173739259,0.509250173739259,"Higher in gregarious/crowded reference",FALSE
"LOC126322885",0.0920737561778111,0.0920737561778111,"Higher in gregarious/crowded reference",FALSE
"LOC126322901",-0.900520212093818,0.900520212093818,"Higher in solitarious/isolated reference",FALSE
"LOC126322917",0,0,"No difference in single-pair reference",FALSE
"LOC126322933",-0.210012613323046,0.210012613323046,"Higher in solitarious/isolated reference",FALSE
"LOC126322960",-0.135328660085915,0.135328660085915,"Higher in solitarious/isolated reference",FALSE
"LOC126322976",0.208667804259441,0.208667804259441,"Higher in gregarious/crowded reference",FALSE
"LOC126323091",0.170425987935321,0.170425987935321,"Higher in gregarious/crowded reference",FALSE
"LOC126323183",-0.108235642637821,0.108235642637821,"Higher in solitarious/isolated reference",FALSE
"LOC126323167",-0.0843284926865904,0.0843284926865904,"Higher in solitarious/isolated reference",FALSE
"LOC126323151",0,0,"No difference in single-pair reference",FALSE
"LOC126323118",0,0,"No difference in single-pair reference",FALSE
"LOC126323134",0.127281640405746,0.127281640405746,"Higher in gregarious/crowded reference",FALSE
"LOC126323199",-0.274087935247779,0.274087935247779,"Higher in solitarious/isolated reference",FALSE
"LOC126335800",0,0,"No difference in single-pair reference",FALSE
"LOC126336170",0.208667804259441,0.208667804259441,"Higher in gregarious/crowded reference",FALSE
"LOC126335802",0.176425446069366,0.176425446069366,"Higher in gregarious/crowded reference",FALSE
"LOC126323215",0.0491755110485323,0.0491755110485323,"Higher in gregarious/crowded reference",FALSE
"LOC126335803",0.115128170108507,0.115128170108507,"Higher in gregarious/crowded reference",FALSE
"LOC126323231",-0.200668728691205,0.200668728691205,"Higher in solitarious/isolated reference",FALSE
"LOC126323272",-0.113766986413534,0.113766986413534,"Higher in solitarious/isolated reference",FALSE
"LOC126323262",0.210031058751792,0.210031058751792,"Higher in gregarious/crowded reference",FALSE
"LOC126323251",0.0702048432686118,0.0702048432686118,"Higher in gregarious/crowded reference",FALSE
"LOC126323356",-0.26465487193275,0.26465487193275,"Higher in solitarious/isolated reference",FALSE
"LOC126323281",0.0379223758728324,0.0379223758728324,"Higher in gregarious/crowded reference",FALSE
"LOC126323445",-0.0143276037405853,0.0143276037405853,"Higher in solitarious/isolated reference",FALSE
"LOC126323429",-0.82242190754222,0.82242190754222,"Higher in solitarious/isolated reference",FALSE
"LOC126323496",0.130650119086829,0.130650119086829,"Higher in gregarious/crowded reference",FALSE
"LOC126323532",-0.208815760185749,0.208815760185749,"Higher in solitarious/isolated reference",FALSE
"LOC126323578",-0.00675055246532175,0.00675055246532175,"Higher in solitarious/isolated reference",FALSE
"LOC126335805",0.305908453801158,0.305908453801158,"Higher in gregarious/crowded reference",FALSE
"LOC126323604",0.121246302538752,0.121246302538752,"Higher in gregarious/crowded reference",FALSE
"LOC126323656",0.0789059523498468,0.0789059523498468,"Higher in gregarious/crowded reference",FALSE
"LOC126323702",0.0772961795491485,0.0772961795491485,"Higher in gregarious/crowded reference",FALSE
"LOC126323728",0.0727075726799136,0.0727075726799136,"Higher in gregarious/crowded reference",FALSE
"LOC126323748",0.198728364923474,0.198728364923474,"Higher in gregarious/crowded reference",FALSE
"LOC126336171",0.170425987935321,0.170425987935321,"Higher in gregarious/crowded reference",FALSE
"LOC126323758",0.0529247499370689,0.0529247499370689,"Higher in gregarious/crowded reference",FALSE
"LOC126323780",1.02983096852929,1.02983096852929,"Higher in gregarious/crowded reference",TRUE
"LOC126323789",-0.0408099448670542,0.0408099448670542,"Higher in solitarious/isolated reference",FALSE
"LOC126323813",0.444780754393536,0.444780754393536,"Higher in gregarious/crowded reference",FALSE
"LOC126336172",0.00147336141525845,0.00147336141525845,"Higher in gregarious/crowded reference",FALSE
"LOC126323860",-0.293886691572794,0.293886691572794,"Higher in solitarious/isolated reference",FALSE
"LOC126335807",0.0327519445230253,0.0327519445230253,"Higher in gregarious/crowded reference",FALSE
"LOC126323887",0.0538071267075244,0.0538071267075244,"Higher in gregarious/crowded reference",FALSE
"LOC126323903",-0.680587494586471,0.680587494586471,"Higher in solitarious/isolated reference",FALSE
"LOC126323919",-2.39667313924086,2.39667313924086,"Higher in solitarious/isolated reference",TRUE
"LOC126336173",-0.228342970612498,0.228342970612498,"Higher in solitarious/isolated reference",FALSE
"LOC126323926",-0.410078152513242,0.410078152513242,"Higher in solitarious/isolated reference",FALSE
"LOC126323968",-0.220354261853689,0.220354261853689,"Higher in solitarious/isolated reference",FALSE
"LOC126336174",-0.125124850254433,0.125124850254433,"Higher in solitarious/isolated reference",FALSE
"LOC126323984",-0.619536161026738,0.619536161026738,"Higher in solitarious/isolated reference",FALSE
"LOC126324000",-0.0748928021300443,0.0748928021300443,"Higher in solitarious/isolated reference",FALSE
"LOC126324024",0.00553873917941328,0.00553873917941328,"Higher in gregarious/crowded reference",FALSE
"LOC126336180",0.0989276553786906,0.0989276553786906,"Higher in gregarious/crowded reference",FALSE
"LOC126324044",0.00799907556823687,0.00799907556823687,"Higher in gregarious/crowded reference",FALSE
"LOC126324034",0.308263580257582,0.308263580257582,"Higher in gregarious/crowded reference",FALSE
"LOC126324060",-0.16599796437826,0.16599796437826,"Higher in solitarious/isolated reference",FALSE
"LOC126324086",-0.219577741768503,0.219577741768503,"Higher in solitarious/isolated reference",FALSE
"LOC126324132",-0.259156418986667,0.259156418986667,"Higher in solitarious/isolated reference",FALSE
"LOC126335813",0.115128170108507,0.115128170108507,"Higher in gregarious/crowded reference",FALSE
"LOC126324148",0.134535272184507,0.134535272184507,"Higher in gregarious/crowded reference",FALSE
"LOC126335814",0.141855526515476,0.141855526515476,"Higher in gregarious/crowded reference",FALSE
"LOC126324213",0,0,"No difference in single-pair reference",FALSE
"LOC126336181",-0.141951362243154,0.141951362243154,"Higher in solitarious/isolated reference",FALSE
"LOC126324229",0.203679257075417,0.203679257075417,"Higher in gregarious/crowded reference",FALSE
"LOC126324271",-0.0210955851727421,0.0210955851727421,"Higher in solitarious/isolated reference",FALSE
"LOC126324245",-0.356059503200969,0.356059503200969,"Higher in solitarious/isolated reference",FALSE
"LOC126324287",-0.0344047542112653,0.0344047542112653,"Higher in solitarious/isolated reference",FALSE
"LOC126324303",0.174575811020024,0.174575811020024,"Higher in gregarious/crowded reference",FALSE
"LOC126324336",0.00799907556823687,0.00799907556823687,"Higher in gregarious/crowded reference",FALSE
"LOC126324320",0.198219255951137,0.198219255951137,"Higher in gregarious/crowded reference",FALSE
"LOC126324352",0.0278595439096403,0.0278595439096403,"Higher in gregarious/crowded reference",FALSE
"LOC126324443",0.00575939610754617,0.00575939610754617,"Higher in gregarious/crowded reference",FALSE
"LOC126324491",0.0014104894712057,0.0014104894712057,"Higher in gregarious/crowded reference",FALSE
"LOC126324495",0.158108593458087,0.158108593458087,"Higher in gregarious/crowded reference",FALSE
"LOC126324505",-0.0961291846137904,0.0961291846137904,"Higher in solitarious/isolated reference",FALSE
"LOC126324512",0.0491229353217406,0.0491229353217406,"Higher in gregarious/crowded reference",FALSE
"LOC126324558",0.0763911401853345,0.0763911401853345,"Higher in gregarious/crowded reference",FALSE
"LOC126324574",0.0713799564693387,0.0713799564693387,"Higher in gregarious/crowded reference",FALSE
"LOC126324601",0.165429685573856,0.165429685573856,"Higher in gregarious/crowded reference",FALSE
"LOC126324617",-0.0408099448670542,0.0408099448670542,"Higher in solitarious/isolated reference",FALSE
"LOC126324633",-0.259668763922599,0.259668763922599,"Higher in solitarious/isolated reference",FALSE
"LOC126324719",-0.0861026223648551,0.0861026223648551,"Higher in solitarious/isolated reference",FALSE
"LOC126335819",0.0331929409253569,0.0331929409253569,"Higher in gregarious/crowded reference",FALSE
"LOC126324746",0.0958407389503595,0.0958407389503595,"Higher in gregarious/crowded reference",FALSE
"LOC126324735",0.469565345513753,0.469565345513753,"Higher in gregarious/crowded reference",FALSE
"LOC126335820",-0.0476704442483618,0.0476704442483618,"Higher in solitarious/isolated reference",FALSE
"LOC126324819",-0.0105947533797996,0.0105947533797996,"Higher in solitarious/isolated reference",FALSE
"LOC126324755",-0.0194772131601235,0.0194772131601235,"Higher in solitarious/isolated reference",FALSE
"LOC126324835",0.0900639904029639,0.0900639904029639,"Higher in gregarious/crowded reference",FALSE
"LOC126324871",0.068623986370282,0.068623986370282,"Higher in gregarious/crowded reference",FALSE
"LOC126324937",0.179058798203465,0.179058798203465,"Higher in gregarious/crowded reference",FALSE
"LOC126324953",0.355928187744464,0.355928187744464,"Higher in gregarious/crowded reference",FALSE
"LOC126324985",0,0,"No difference in single-pair reference",FALSE
"LOC126325053",0,0,"No difference in single-pair reference",FALSE
"LOC126324969",0,0,"No difference in single-pair reference",FALSE
"LOC126325069",0,0,"No difference in single-pair reference",FALSE
"LOC126325085",0.05560647909439,0.05560647909439,"Higher in gregarious/crowded reference",FALSE
"LOC126335822",0.177175176785004,0.177175176785004,"Higher in gregarious/crowded reference",FALSE
"LOC126325101",0,0,"No difference in single-pair reference",FALSE
"LOC126325127",0.0235637670162934,0.0235637670162934,"Higher in gregarious/crowded reference",FALSE
"LOC126325143",0.0348162019230349,0.0348162019230349,"Higher in gregarious/crowded reference",FALSE
"LOC126325189",-0.0452192243870719,0.0452192243870719,"Higher in solitarious/isolated reference",FALSE
"LOC126335826",-0.105530262271903,0.105530262271903,"Higher in solitarious/isolated reference",FALSE
"LOC126335827",-0.131300982762657,0.131300982762657,"Higher in solitarious/isolated reference",FALSE
"LOC126325205",0.403647379980878,0.403647379980878,"Higher in gregarious/crowded reference",FALSE
"LOC126335828",0.492476363080032,0.492476363080032,"Higher in gregarious/crowded reference",FALSE
"LOC126325232",0.211380469725394,0.211380469725394,"Higher in gregarious/crowded reference",FALSE
"LOC126325248",-0.0630985623937459,0.0630985623937459,"Higher in solitarious/isolated reference",FALSE
"LOC126325294",0.0181308732686549,0.0181308732686549,"Higher in gregarious/crowded reference",FALSE
"LOC126325327",0.539004032784145,0.539004032784145,"Higher in gregarious/crowded reference",FALSE
"LOC126336776",-0.0801243433130301,0.0801243433130301,"Higher in solitarious/isolated reference",FALSE
"LOC126335829",0.165787886318538,0.165787886318538,"Higher in gregarious/crowded reference",FALSE
