"gene_id","diet","DEG_set","log2FoldChange","padj","significant"
"LOC126326240",33,"Diet 33",-1.51860421823626,0.0436823960443705,TRUE
"LOC126327089",33,"Diet 33",-2.21796881436559,0.0230124202925651,TRUE
"LOC126335854",33,"Diet 33",-2.00121196384023,0.00319145078635729,TRUE
"LOC126328249",33,"Diet 33",-1.26042170967986,0.000534733386743143,TRUE
"LOC126329358",33,"Diet 33",2.19630528371272,0.00125696857086855,TRUE
"LOC126329483",33,"Diet 33",-1.75232521413214,0.00452714068663729,TRUE
"LOC126329703",33,"Diet 33",1.98518007528517,0.00170400458447589,TRUE
"LOC126330284",33,"Diet 33",1.50659609993164,0.00177118348706613,TRUE
"LOC126330497",33,"Diet 33",-1.4249531931941,0.0230124202925651,TRUE
"LOC126330717",33,"Diet 33",-1.80945226657851,0.0337483237972211,TRUE
"LOC126330961",33,"Diet 33",1.12496488200266,0.00144203817962787,TRUE
"LOC126331446",33,"Diet 33",-1.39092806706336,0.0375439644285296,TRUE
"LOC126331691",33,"Diet 33",3.18961791560414,0.000192078817722995,TRUE
"LOC126332062",33,"Diet 33",13.1499727039728,5.15170601950621e-10,TRUE
"LOC126332151",33,"Diet 33",7.69237485841129,0.000735824789362553,TRUE
"LOC126332098",33,"Diet 33",2.23783501294247,0.0323723289759236,TRUE
"LOC126332140",33,"Diet 33",8.36791003183518,9.21436931625595e-14,TRUE
"LOC126332162",33,"Diet 33",3.69165081608749,1.30358245769022e-06,TRUE
"LOC126332261",33,"Diet 33",3.9652437763145,0.00467901545273823,TRUE
"LOC126332220",33,"Diet 33",2.2638033271877,0.0044883558137624,TRUE
"LOC126332318",33,"Diet 33",7.62313000947437,1.81429880266038e-08,TRUE
"LOC126332302",33,"Diet 33",8.8042111909428,1.89364547421141e-09,TRUE
"LOC126332601",33,"Diet 33",-2.14685607310378,0.00993978885867458,TRUE
"LOC126332633",33,"Diet 33",-2.45574907486406,0.0270351247629728,TRUE
"LOC126336236",33,"Diet 33",3.18510235312456,0.00666925056742365,TRUE
"LOC126334513",33,"Diet 33",2.19474322245974,0.0228543743129108,TRUE
"LOC126334527",33,"Diet 33",-1.08362771382829,0.0141020463628833,TRUE
"LOC126336251",33,"Diet 33",-1.65496275176645,0.000168600728790925,TRUE
"LOC126334563",33,"Diet 33",1.13790496507626,0.00689510658463393,TRUE
"LOC126334613",33,"Diet 33",1.1508608252373,0.000225141995450966,TRUE
"LOC126334632",33,"Diet 33",2.36457382393817,0.00135202072149071,TRUE
"LOC126334657",33,"Diet 33",-1.64183255568916,0.00621325594797042,TRUE
"LOC126334694",33,"Diet 33",-1.39555342776181,0.0196863112134797,TRUE
"LOC126334736",33,"Diet 33",-2.16820678733107,0.0432343182908042,TRUE
"LOC126334758",33,"Diet 33",-1.29150208968022,0.0278322276282575,TRUE
"LOC126334771",33,"Diet 33",1.61987396417022,0.000294514638347894,TRUE
"LOC126336325",33,"Diet 33",6.71394730369056,6.07357670307902e-08,TRUE
"LOC126334818",33,"Diet 33",1.89939299065746,7.84615494786622e-05,TRUE
"LOC126334835",33,"Diet 33",1.13774703649314,0.00633700268461682,TRUE
"LOC126334907",33,"Diet 33",-1.13771631447866,0.0364436347822051,TRUE
"LOC126334929",33,"Diet 33",-1.12202435766605,0.00574670595224913,TRUE
"LOC126334943",33,"Diet 33",-1.36417920940303,2.5759681280098e-05,TRUE
"LOC126334947",33,"Diet 33",1.30521180749814,0.00518322100599163,TRUE
"LOC126334969",33,"Diet 33",-1.11919310169688,0.0147502690682444,TRUE
"LOC126334991",33,"Diet 33",-1.34805576469302,0.00363139801663041,TRUE
"LOC126334992",33,"Diet 33",-3.65543162609943,0.0236014565067613,TRUE
"LOC126334994",33,"Diet 33",3.83901883145702,0.00154370212530824,TRUE
"LOC126334999",33,"Diet 33",3.1398394894359,5.08645446961552e-05,TRUE
"LOC126335966",33,"Diet 33",6.62196746766332,1.61272689291535e-17,TRUE
"LOC126335014",33,"Diet 33",-2.97632117728253,0.00235423478229093,TRUE
"LOC126336469",33,"Diet 33",-1.36021580294211,0.0296175184932376,TRUE
"LOC126336473",33,"Diet 33",-2.88405766143715,0.00207956757544056,TRUE
"LOC126335036",33,"Diet 33",1.9928090414576,0.00011968433254143,TRUE
"LOC126335043",33,"Diet 33",1.71187962215472,0.0363641587292047,TRUE
