"heatmap_row_order","gene_id","Description","DEG_scope","n_infection_diets","infection_diets","directions","comparisons","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
859,"LOC126272336","lipid binding","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.19358807628494,8.12513244854639e-15,1.9316982883272,"1002","Lower than gene average"
860,"LOC126281483","Immunoglobulin domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.29722073737038,2.54576082847157e-05,2.46162647400088,"1027","Higher than gene average"
861,"LOC126266672","Fibronectin type 3 domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.49336530404999,0.00642703688672073,2.69613692454805,"1029","Higher than gene average"
862,"LOC126272716","Glutathione transferase activity. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.7855606624522,0.0237551343864649,2.76434904005787,"1054","Higher than gene average"
863,"LOC126278559","Prostaglandin reductase","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",2.06177765888004,0.0485992755316729,3.00018179191995,"1054","Higher than gene average"
864,"LOC126284902","no description","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",3.81536880939221,0.0327538709278488,5.52155246609779,"1054","Higher than gene average"
865,"LOC126355691","Vault protein inter-alpha-trypsin domain","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",6.52501548476754,5.87854069037084e-05,3.2954478710858,"1027","Higher than gene average"
866,"LOC126355590","Vault protein inter-alpha-trypsin domain","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",5.60219772396957,0.000936532434664351,2.82922825157248,"1027","Higher than gene average"
867,"LOC126322901","-","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",3.12101938090412,5.83108289270436e-08,2.0083596608081,"1055","Higher than gene average"
868,"LOC126336737","G-protein coupled receptor activity. It is involved in the biological process described with G-protein coupled receptor signaling pathway","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.59332507444309,0.0126813314447054,2.0509766344881,"1050","Higher than gene average"
869,"LOC126266675","Uncharacterised conserved protein (DUF2368)","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.29680213107217,0.00502093044412237,2.81448873159576,"1006","Lower than gene average"
870,"LOC126354272","-","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",3.03034250577418,0.0435305769334847,1.9701716832532,"1045","Higher than gene average"
871,"LOC126337023","Lactosylceramide 4-alpha-galactosyltransferase","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.09962191013311,0.00403792461372022,2.96475355006165,"1054","Higher than gene average"
872,"LOC126343256","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.67562112014174,0.0106745923484274,2.69272237794316,"1054","Higher than gene average"
873,"LOC126267936","no description","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",2.18451702658184,8.01218635087581e-05,2.15475122964718,"1054","Higher than gene average"
874,"LOC126323780","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.53290253319151,8.01459934888908e-05,2.49847455639856,"1054","Higher than gene average"
875,"LOC126278946","ATP binding","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.38387264548442,0.000300025470324874,2.97627107737042,"1055","Higher than gene average"
876,"LOC126353793","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.31418292971741,0.000319472863950772,2.39487063115208,"1055","Higher than gene average"
877,"LOC126365918","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.57719604140369,1.73901898408744e-05,2.68706339298954,"1054","Higher than gene average"
878,"LOC126278442","Transforming growth  factor-beta (TGF-beta) family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.2591956806977,7.12624424521371e-05,2.73944447175331,"1055","Higher than gene average"
879,"LOC126335700","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",11.4994455818399,1.28571094042092e-13,1.9183128747482,"1055","Higher than gene average"
880,"LOC126292045","no description","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",2.65976726459189,0.00026523426552635,2.43124764894978,"1055","Higher than gene average"
881,"LOC126294945","Speckle-type poz protein","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.78467392296404,0.00358789071047826,2.25591419658563,"1036","Lower than gene average"
882,"LOC126295087","Speckle-type poz protein","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.91204745157128,0.000243249600207548,2.06678697358418,"1032","Lower than gene average"
883,"LOC126354299","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",3.96029655420823,0.000666791970503088,1.79999487393399,"1042","Higher than gene average"
884,"LOC126354298","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",3.79033125572054,0.000794356923516105,1.78303694162287,"1042","Higher than gene average"
885,"LOC126291948","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",3.86967334264864,0.000126180273642887,1.79796582338665,"1032","Lower than gene average"
886,"LOC126332098","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.18562962755543,0.0166768250881279,2.20961175103354,"1005","Lower than gene average"
887,"LOC126332220","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.58975339622196,0.00083354289266415,2.31841636312914,"1032","Lower than gene average"
888,"LOC126332162","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",3.60074329555831,1.17474694078298e-07,2.22019968614854,"1032","Lower than gene average"
889,"LOC126332261","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",5.43817790812796,3.52667263778494e-07,1.6739605571398,"1032","Lower than gene average"
890,"LOC126267478","cysteine-type endopeptidase inhibitor activity. It is involved in the biological process described with proteolysis","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",2.00430685003205,0.0249531658688584,1.78019370883523,"1032","Lower than gene average"
891,"LOC126335606","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.20707139439547,0.0151829307806086,2.14239469062995,"1055","Higher than gene average"
892,"LOC126335605","Required for homeostatic regulation of sleep under normal conditions and after sleep deprivation. Important regulator of the Sh K( ) channel, acting as a signaling molecule that connects sleep drive to lowered membrane excitability, possibly by enhancing K( ) channel activity and thus reducing neuronal excitability","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.59015352635098,0.0264322929249937,2.3505001628226,"1055","Higher than gene average"
893,"LOC126334563","sulfuric ester hydrolase activity. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.21745379821527,0.00607482637315751,2.83686913010813,"1029","Higher than gene average"
894,"LOC126297695","no description","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.87961636542839,0.000987714659954013,2.48273922703855,"1040","Lower than gene average"
895,"LOC126272290","Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides. It is involved in the biological process described with nitrogen compound metabolic process","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.60809742541773,2.42815249875103e-06,2.05816141378864,"1032","Lower than gene average"
896,"LOC126336415","Hemocyanin, all-alpha domain","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",2.28982146357698,5.7296427787383e-05,2.26728110825175,"1003","Lower than gene average"
897,"LOC126268397","Failed axon","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.84377345818988,2.83447276531478e-07,1.7633435562283,"1028","Higher than gene average"
898,"LOC126269384","Lysosome-associated membrane glycoprotein (Lamp)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.82463684933192,5.77982854131896e-11,1.70917583634755,"1034","Lower than gene average"
899,"LOC126278232","Sugar proton symporter activity. It is involved in the biological process described with carbohydrate transport","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.12709030418221,2.49504505909729e-07,1.97429451305928,"1058","Higher than gene average"
900,"LOC126272353","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.76606233836262,9.27350812110257e-11,1.71390381376921,"1036","Lower than gene average"
901,"LOC126365759","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",4.67029626655307,1.49368806012373e-10,1.86809371231551,"1036","Lower than gene average"
902,"LOC126283989","Gamma glutamyl transpeptidases","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",5.30975862590795,2.09675245845822e-15,1.72965262238398,"1028","Higher than gene average"
903,"LOC126354788","amino acid transporter","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.19439030827948,3.82242310712333e-09,1.45312007572355,"1028","Higher than gene average"
904,"LOC126272513","Dipeptidyl peptidase IV (DPP IV) N-terminal region","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.10040902836808,2.4581936546486e-05,1.98525959933699,"1040","Lower than gene average"
905,"LOC126278009","Immunoglobulin","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.04852557480735,0.000132696177128235,1.89541176965143,"1040","Lower than gene average"
906,"LOC126282528","erythroblast transformation specific domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.45183490124829,9.01130105569756e-08,2.07616801910407,"1040","Lower than gene average"
907,"LOC126356135","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",7.34129819378851,9.70012786265445e-36,1.61215234991028,"1040","Lower than gene average"
908,"LOC126279309","Mediator of CRAC channel activity","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.7760814181428,2.3041344235313e-17,1.66254167847885,"1015","Higher than gene average"
909,"LOC126272618","Guanyl-nucleotide exchange factor activity. It is involved in the biological process described with regulation of small GTPase mediated signal transduction","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.24949786123777,0.0119313336141658,2.31369597662318,"1029","Higher than gene average"
910,"LOC126299466","Transmembrane amino acid transporter protein","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.18538323921485,0.00166011147758865,2.27286880124399,"1023","Higher than gene average"
911,"LOC126282035","Tyrosine kinase, catalytic domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.70598105950108,1.59221469792172e-07,2.06914899255313,"1006","Lower than gene average"
912,"LOC126278973","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.10388092722523,0.0123788400026204,2.02197079887003,"1055","Higher than gene average"
913,"LOC126295189","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.39239289187197,0.00371506839518244,2.88578226249433,"1015","Higher than gene average"
914,"LOC126324937","-","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",3.34614990212635,7.97624599988293e-05,3.06365431362259,"1015","Higher than gene average"
915,"LOC126275742","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.31431457269478,0.0314814200496528,3.6675655456406,"1027","Higher than gene average"
916,"LOC126284184","transferase activity, transferring hexosyl groups. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.06840906750005,0.00246802579192278,2.58619703377701,"1002","Lower than gene average"
917,"LOC126335057","no description","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",2.66772168137615,0.0471430341191818,2.80865311943015,"1057","Higher than gene average"
918,"LOC126270012","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.37464321488737,0.00436689205093249,2.82007823281618,"1049","Higher than gene average"
919,"LOC126285464","Catalyzes the reduction of fatty acyl-CoA to fatty alcohols","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.7498511009249,0.0129670169375617,2.39652913922842,"1057","Higher than gene average"
920,"LOC126299206","Worm-specific repeat type 1","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.31544800197412,3.82279081409885e-07,2.3189065045608,"1054","Higher than gene average"
921,"LOC126272724","Glutathione transferase activity. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.82723261626076,0.00743200335870537,1.98732953434538,"1027","Higher than gene average"
922,"LOC126356122","Anaphase-promoting complex subunit 4 WD40 domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.03714878685093,6.69118542051822e-06,2.11359573807179,"1054","Higher than gene average"
923,"LOC126360117","catalytic activity. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.36381979689161,1.16266137039431e-06,2.32007746014301,"1029","Higher than gene average"
924,"LOC126336437","Domain of unknown function (DUF4470)","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.64660169860992,0.0327833129139537,2.30916946531071,"1029","Higher than gene average"
925,"LOC126295065","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.7248939499463,0.00792500407237206,2.56511882636747,"1054","Higher than gene average"
926,"LOC126354265","Transferase activity, transferring glycosyl groups","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.1577146797528,5.61845576472296e-06,3.02166512472561,"1029","Higher than gene average"
927,"LOC126356152","Leucine rich repeat","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.28670438249423,0.00193165564360574,2.05664024535932,"1015","Higher than gene average"
928,"LOC126336416","Hemocyanin, all-alpha domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.08495877522568,7.14430593394024e-09,2.2515247479408,"1002","Lower than gene average"
929,"LOC126354914","Baculoviral inhibition of apoptosis protein repeat","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.88131251064273,4.41733996576591e-08,2.33753260283962,"1029","Higher than gene average"
930,"LOC126354649","Belongs to the UDP-glycosyltransferase family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.10883011285835,0.0184336420348882,2.60097395103436,"1054","Higher than gene average"
931,"LOC126272535","The RING-variant domain is a C4HC3 zinc-finger like motif found in a number of cellular and viral proteins. Some of these proteins have been shown both in vivo and in vitro to have ubiquitin E3 ligase activity.","DEG in 2 diets",2,"33; 83","Higher in infected","Diet 33; Diet 83: infected vs control",1.21031462529839,0.0183403718771419,3.68210640107416,"1006","Lower than gene average"
932,"LOC126274857","Zinc ion binding","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.08706351153492,0.00432778127628533,2.69868782141144,"1006","Lower than gene average"
933,"LOC126336595","Insect cuticle protein","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.58467124796526,0.0225038737673449,1.82052286608814,"1003","Higher than gene average"
934,"LOC126284421","Structural constituent of cuticle","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.92834570704019,0.0121007441030785,2.47664600981415,"1018","Higher than gene average"
935,"LOC126334620","7 transmembrane receptor (Secretin family)","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.21414057826653,0.0460210338204354,2.9392889752132,"1003","Higher than gene average"
936,"LOC126267543","no description","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",3.64147650486696,0.0111000553412434,3.19682649987509,"1037","Higher than gene average"
937,"LOC126284417","Insect cuticle protein","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",3.55822687155798,0.0265160837608574,3.26789779706524,"1028","Higher than gene average"
938,"LOC126280462","no description","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",2.78509577348355,0.0393405473621294,3.14308956407519,"1028","Higher than gene average"
939,"LOC126284425","Structural constituent of cuticle","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.22580642454464,0.0181910269135655,2.82036753005286,"1003","Higher than gene average"
940,"LOC126282270","Zona pellucida (ZP) domain","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",4.83845734200408,0.00195961699476762,3.2691851511849,"1003","Higher than gene average"
941,"LOC126284577","Insect cuticle protein","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",4.32468356899537,2.24552416790857e-06,3.1658112150584,"1003","Higher than gene average"
942,"LOC126284694","Structural constituent of cuticle","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",3.22643060987257,0.00534721191682701,2.38521683125026,"1003","Higher than gene average"
943,"LOC126336683","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.88850693121967,0.0439549564722662,2.04484063759535,"1035","Higher than gene average"
944,"LOC126355085","Uncharacterised conserved protein (DUF2373)","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.29561159247948,0.00718841028191071,2.55292016685803,"1057","Higher than gene average"
945,"LOC126336760","Kazal type serine protease inhibitors","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.16554412799604,0.0313847428725167,4.06754034072337,"1018","Higher than gene average"
946,"LOC126281341","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",4.26312340241026,0.00152823971517648,1.94092554348132,"1024","Higher than gene average"
947,"LOC126282123","cytochrome p450","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.59508939607444,0.00864458737674684,2.52399589233051,"1033","Higher than gene average"
948,"LOC126354710","cAMP-dependent protein kinase regulator activity. It is involved in the biological process described with","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.9033778709143,0.00495219410635099,2.41465778225586,"1002","Higher than gene average"
949,"LOC126278809","Cadherins are calcium-dependent cell adhesion proteins","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",5.15478944879635,0.0104386588759728,2.75433876479717,"1024","Higher than gene average"
950,"LOC126284242","activity. It is involved in the biological process described with sulfate assimilation","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.16105387378333,0.0109308314840216,2.29953382773549,"1037","Higher than gene average"
951,"LOC126354016","It is involved in the biological process described with transmembrane transport","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.90990114341436,0.00135343275962852,2.04979590338535,"1037","Higher than gene average"
952,"LOC126354186","Belongs to the monovalent cation proton antiporter 1 (CPA1) transporter (TC 2.A.36) family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.38255997203163,5.28728635406002e-05,2.42210298536788,"1007","Higher than gene average"
953,"LOC126334774","ABC transporter transmembrane region","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",3.53100273467898,3.38563916108205e-10,2.09369643135926,"1007","Higher than gene average"
954,"LOC126278410","-","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.26734454708135,1.13453583675754e-09,2.5650185599124,"1058","Higher than gene average"
955,"LOC126272722","Essential component of the vacuolar proton pump (V- ATPase), a multimeric enzyme that catalyzes the translocation of protons across the membranes. Required for assembly and activity of the V-ATPase","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.93953591560585,2.10443172320192e-07,2.056063803802,"1049","Higher than gene average"
956,"LOC126278545","-","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.95350195926985,8.98201504665301e-07,3.21554437816705,"1007","Higher than gene average"
957,"LOC126279690","DNA- binding","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",2.39244283821601,0.0214908491801157,2.08011457091824,"1003","Higher than gene average"
958,"LOC126284404","It is involved in the biological process described with tricarboxylic acid cycle","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.65404020238297,0.0200173144718823,3.26348843304037,"1007","Higher than gene average"
959,"LOC126336744","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.1494991100894,0.00110098126099525,3.09029402874028,"1037","Higher than gene average"
960,"LOC126272706","Transcription activator MBF2","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",6.96315194706102,4.54307503202039e-07,2.81090098285924,"1037","Higher than gene average"
961,"LOC126324000","transferase activity, transferring phosphorus-containing groups","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.72778665993315,0.00547874277806804,2.93959441556,"1037","Higher than gene average"
962,"LOC126354343","Major Facilitator Superfamily","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.31154554941944,0.00173586567651619,3.750961735913,"1007","Higher than gene average"
963,"LOC126273309","Sugar (and other) transporter","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.24270033065688,0.00145158543129431,2.95701199026767,"1016","Higher than gene average"
964,"LOC126354969","Chitin-binding domain type 2","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.85741245608122,0.000208129517628361,3.12181018586137,"1007","Higher than gene average"
965,"LOC126335232","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",9.31092602941259,3.78505793669955e-05,3.34289697847051,"1037","Higher than gene average"
966,"LOC126336307","Choline/ethanolamine kinase","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",5.40101402323479,0.0151737776818898,2.84063205837165,"1024","Higher than gene average"
967,"LOC126325518","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.56848452541372,0.0117850235174486,3.78872284657662,"1016","Higher than gene average"
968,"LOC126326568","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.46758340886554,0.034510171203546,3.7151697752089,"1016","Higher than gene average"
969,"LOC126328219","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.46519957632557,0.00181761088284813,3.66937324467307,"1016","Higher than gene average"
970,"LOC126328322","It is involved in the biological process described with carbohydrate metabolic process","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",9.43231318757752,0.000418831834968496,3.01796863448475,"1016","Higher than gene average"
971,"LOC126316672","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.08919249096779,0.00552411965112248,3.25083633900154,"1016","Higher than gene average"
972,"LOC126318611","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.36077018475255,0.00470895874934704,3.38470887320836,"1016","Higher than gene average"
973,"LOC126315324","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.75714024329482,0.00919843618377897,3.64268151325118,"1016","Higher than gene average"
974,"LOC126304704","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.31982746665899,0.0126961327868581,3.46468124093327,"1016","Higher than gene average"
975,"LOC126324743","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.28967672479523,0.0145935813424777,3.66006563744942,"1016","Higher than gene average"
976,"LOC126320481","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.38593595861866,0.00521695953936765,3.66667616483998,"1016","Higher than gene average"
977,"LOC126326522","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",5.78445908065689,0.0146099968611183,4.00958889082215,"1016","Higher than gene average"
978,"LOC126315257","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.50598699273179,0.0121533298260135,3.56728870443095,"1016","Higher than gene average"
979,"LOC126315357","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.12912740812345,0.00237591849201088,3.57951055068949,"1016","Higher than gene average"
980,"LOC126322526","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.93200783092648,0.00995944241902172,3.63503943978767,"1016","Higher than gene average"
981,"LOC126316789","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.81931731437509,0.00434591468327265,3.69371938483822,"1016","Higher than gene average"
982,"LOC126328060","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.08393162238217,0.00859346312779625,3.56825184847949,"1016","Higher than gene average"
983,"LOC126322594","Ankyrin repeat","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",8.49280894947602,0.0018275136305305,3.39953504416375,"1016","Higher than gene average"
984,"LOC126318613","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.92145992879138,0.0037393960689659,3.67796264633068,"1016","Higher than gene average"
985,"LOC126318625","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",8.33961384271463,0.0022744694652871,3.36176977425668,"1016","Higher than gene average"
986,"LOC126320557","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.5864223161965,0.0046174448512547,3.58247794658377,"1016","Higher than gene average"
987,"LOC126320442","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.86491732583695,0.00236743536539828,3.41766600886866,"1016","Higher than gene average"
988,"LOC126322580","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",9.01578448875194,0.00105111460735104,3.26590013491138,"1016","Higher than gene average"
989,"LOC126311254","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",8.60182839241045,0.00186780815092612,3.52591654017638,"1016","Higher than gene average"
990,"LOC126304741","It is involved in the biological process described with carbohydrate metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",6.28956703337645,0.00625966908776803,3.51475251238806,"1016","Higher than gene average"
991,"LOC126320562","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",8.79109409615521,0.0012934275090415,3.52187247348019,"1016","Higher than gene average"
992,"LOC126332180","It is involved in the biological process described with carbohydrate metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",9.40918129909985,0.000157653838531489,3.25154572447896,"1016","Higher than gene average"
993,"LOC126323904","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.32366403367035,0.00506219995930784,3.41338839111316,"1016","Higher than gene average"
994,"LOC126315238","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.75612429173393,0.000952236086467468,3.3145343774988,"1016","Higher than gene average"
995,"LOC126316806","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.8484087781687,0.00103330333576106,3.32838388121199,"1016","Higher than gene average"
996,"LOC126319865","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",7.48389820465869,0.00455593140049718,3.55919924936262,"1016","Higher than gene average"
