"DEG_context","comparison_type","comparison","numerator","denominator","diet","gene_id","log2FoldChange"
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284310",-1.19628752759347
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284338",6.32134244138319
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284350",2.9484370464404
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284371",1.81949643726768
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284373",-2.20417511122934
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284379",2.26002557629304
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284383",-2.44820559418342
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284419",1.15220295129056
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284463",3.19955523320711
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284491",-3.37024508304461
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284502",1.51479684733318
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284548",3.86803346480808
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284570",3.00313242432199
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284573",-2.00903793849306
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284577",-4.36076696364172
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284612",-1.18787768689357
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284629",-1.77234043166625
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284632",-1.30845592669688
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284636",1.45266153012391
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284640",2.01716483140584
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284651",3.2815917430769
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284667",3.19378602364217
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284694",-3.19758706347059
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284752",-2.28374053369701
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284795",-2.50580788349318
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284801",3.19050507434885
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284808",-1.06539387582938
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284811",-2.10394508684366
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284812",-2.51910239618124
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284817",4.43367920367207
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284832",4.64415961594258
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284857",1.8028313548022
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284880",1.37620522883299
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284897",1.3015699074245
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284914",-2.45196721333045
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284941",1.234063164002
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284942",2.88320570776713
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126284977",1.67252648421542
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126285012",-3.31713571704308
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126285026",2.65336186850618
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126285032",-1.50586443548758
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126285182",-4.12493954560332
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126285233",1.83915941875404
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126285253",-3.62255806698255
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126285283",1.57661755549812
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126285340",1.85966283807847
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126285378",-1.86354821069698
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126285413",3.1359370214342
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126285457",2.66006580405738
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126285462",2.64097677040074
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126287991",1.59348650050196
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126291514",-2.2698228580239
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126291582",1.83438878544871
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126291618",1.1624092378341
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126291639",2.47801218703911
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126291838",-1.67536205297478
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126291884",1.08679568411906
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126291885",3.42388848860035
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126291886",4.67312971303982
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126291918",2.70217934858973
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126291954",-3.4347228644129
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126292011",4.77818343060806
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126292024",-2.04462641696938
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126292038",1.59467935942
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126292039",3.41087053367163
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126292043",2.80117479900865
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126292045",1.77202576595792
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126292150",2.96974918462563
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126292163",-2.40020404422162
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126292201",1.71988410776287
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126292237",1.13921113932535
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126292248",1.83532323214849
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126292301",1.32714122520644
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126292302",1.56987855377286
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293169",2.11074307798053
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293178",3.30513749186078
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293180",2.00945818014388
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293181",4.87573846205903
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293188",1.61404598034716
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293287",1.98074550004298
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293296",1.33082798503628
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293297",1.17524224668471
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293302",-1.00558425788709
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293326",4.15973868573543
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293368",-1.39921404969443
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293373",1.03997929808777
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293386",1.1112719377171
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293387",1.55777104110662
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293404",-1.28346254478214
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293425",-3.84135642243782
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293472",4.55751399954621
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293478",1.79320235087587
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293520",1.35580518237251
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293526",2.10537700636401
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293543",4.02038734237234
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293557",2.04002027556628
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293578",3.28978530279028
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293579",3.46042818962505
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293672",1.59059642744448
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293692",-2.85365942640577
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293693",2.27135676306532
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126293721",-3.09115112849319
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126294949",3.02067865117289
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126294950",3.57060323362828
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126294955",1.85393327200016
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295040",4.03538547047154
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295041",2.15780453487268
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295063",2.04088107489964
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295065",1.68828432748727
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295079",2.53154430095631
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295125",-1.24223157244614
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295163",3.09882248868225
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295191",1.67283779679727
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295232",3.76818067795377
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295292",1.76714436397512
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295335",1.39146534743781
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295405",-1.49294703620881
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295407",-1.25345508845329
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295413",2.15885744242675
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295442",-1.42999484058876
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126295469",1.36270626298334
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297447",-1.07042890788265
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297467",-1.07852543031688
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297494",-1.38413773041172
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297511",-1.30000710752263
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297521",5.85211827859589
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297535",1.12504805539189
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297555",1.57085742202705
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297567",1.4844548061649
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297581",2.08314033777969
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297635",2.83333588154863
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297695",1.76494175347132
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297696",3.11230543848231
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297815",-1.11854853728154
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297976",-2.6416789054196
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126297991",-1.2678758420326
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298043",1.55931019109324
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298063",1.76126067237295
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298173",1.22133454620639
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298233",7.43421665758031
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298275",-1.85459056586611
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298393",1.9203078805449
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298476",1.05451661700619
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298477",-1.1080456432623
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298572",-1.35570775590682
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298649",1.09682766082525
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298660",-2.20534330234839
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298727",1.04259816963886
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298731",-1.84642914923756
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298757",1.54745483862992
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298770",-1.30151081637103
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298779",-1.3609424983175
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298797",-1.67140185034653
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298804",1.63257052447395
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298865",-1.92408109041134
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126298901",5.01669471877042
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299062",-1.61050521345885
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299071",-1.01435495293276
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299155",3.18891762485472
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299170",1.0106828584641
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299171",-1.84179312527646
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299206",1.86255075752
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299221",2.51641913910043
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299228",3.43627463654637
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299255",2.5417216483488
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299332",2.01675863428093
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299374",2.60759185656854
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299447",1.45559323457925
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299466",2.18084508531117
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299530",-1.78601329783792
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299541",-1.04787266831252
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299549",-1.39611721084196
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126299559",3.14063026473825
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126302565",2.94483290409609
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126320089",-1.49021518941067
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126320326",-1.48490316103179
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126320451",2.28931976001825
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126320757",-1.01706002078017
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126322572",2.47973371406839
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126322719",-1.56366350191252
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126322885",-1.44429994372001
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126323118",7.41744970017917
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126323134",7.99037642894043
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126323151",23.9124200986221
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126323183",4.0873658618604
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126323199",6.63387549976991
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126323429",6.43032914729031
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126323656",-2.80116783626461
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126324086",-2.19364670324262
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126324735",-1.25265509212084
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126324835",-1.08594836955239
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126324953",-1.71050410724422
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126324969",2.23761177227363
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126325205",1.92810856778336
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126325232",2.45316176802997
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126325369",-1.36059151670791
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126326152",-1.03310088624786
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126328249",-2.08842334674243
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126329358",1.43658048894985
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126331066",1.49618360506172
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126331335",-2.43964828930487
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126331691",2.44829513494993
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126331858",-2.71469325630083
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126332062",8.89334745296087
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126332140",5.07779723417314
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126332302",6.0187906169085
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126332318",5.46714228374385
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126332740",-4.31101681918997
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126332793",-1.28352295701417
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334513",1.98411078590694
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334526",1.05473975653663
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334532",1.49199214085547
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334600",-1.70639073646865
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334614",-1.92164957038592
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334632",2.85479564010939
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334646",1.52802757477789
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334648",-4.16094072782604
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334678",-1.04948023187266
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334694",-1.71445750894883
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334697",2.22877256146426
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334733",-1.40474344396114
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334751",-1.95920190702959
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334758",-3.27897233878458
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334771",1.43104575886724
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334787",1.07964880504666
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334818",1.70632561217682
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334835",1.83674730778445
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334891",-1.03103110194528
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334907",-1.63959940087535
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334946",-1.35803105380168
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334947",1.15688651783426
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334969",-1.12212365263781
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334976",3.0910627484861
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334994",3.18552234809278
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334998",2.83771984451703
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126334999",1.95318177432239
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335006",6.87758092691665
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335036",1.91334432507414
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335083",2.7715245595129
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335084",3.02743341989253
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335106",-2.39159780754634
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335113",1.70361292380709
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335114",2.84361497750658
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335115",6.19479614741485
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335117",2.1500941433477
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335132",4.5461853030748
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335152",2.07018307065485
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335166",2.78106947480047
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335182",-1.64538744588132
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335184",-1.21418279114143
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335187",2.85715376756671
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335191",4.47533032624295
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335202",-3.28623840121693
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335222",-1.83458415965996
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335229",1.2185637944852
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335231",1.42464777383219
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335242",1.41959134820655
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335256",-1.88658055846766
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335258",-1.3304757238971
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335259",18.1321590981405
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335288",1.90555065393222
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335309",-3.00484989402025
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335348",1.97562753671557
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335350",2.31938224866084
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335352",-1.14819984193453
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335377",-1.29575758720482
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335382",2.51309500561427
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335446",1.13556404873323
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335454",-2.56304797354653
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335463",5.31657265809017
"Infection within diets","Infection within diet","Diet 83: infected vs control","Infected","Control","83","LOC126335468",3.02122681222593
