"gene_id","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj"
"LOC126319901",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.90242408450052,0.0108870510605887
"LOC126319906",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.8722409919242,0.0054839376337456
"LOC126319907",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.6151102782152,0.0208765019566769
"LOC126319909",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.21517296066884,0.0102397631270937
"LOC126319910",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.77137667931158,0.0348874857511923
"LOC126319911",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.23532516640755,0.0108240233797768
"LOC126319912",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 33: infected vs control; Infected 33 vs 50","Downregulated",6.60519161648202,0.00509343247767494
"LOC126319913",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.40571740458369,0.00855609735434579
"LOC126319914",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.28970039294427,0.0131248966167206
"LOC126319915",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.75425870960981,0.00568934472392954
"LOC126319916",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.30426132824154,0.0329705450142417
"LOC126319917",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.1062352594665,0.0133737658074818
"LOC126319918",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.24989761200224,0.00620635382975176
"LOC126319919",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.8248496996714,0.0113292684921842
"LOC126319921",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.53487039584279,0.025912613459741
"LOC126319923",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.36020794621909,0.00620635382975176
"LOC126319924",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.54398392609525,0.0124380556694587
"LOC126319925",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.17384297290131,0.0255311425343243
"LOC126319928",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.83046011153918,0.03687356629748
"LOC126319929",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.0741612935069,0.0253918084582832
"LOC126319930",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.34974599493045,0.00568934472392954
"LOC126319931",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.67035451293666,0.0405744675148238
"LOC126319933",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.80691683112116,0.00533172096011034
"LOC126319934",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.27176940217186,0.00855609735434579
"LOC126319935",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.86617970434144,0.00744696565864816
"LOC126319936",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",6.09236851483545,0.00777531684339171
"LOC126319937",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.21625783618516,0.00981713287745784
"LOC126319939",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.63133011439347,0.00729615202288323
"LOC126319940",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.77420766283576,0.00657690161310038
"LOC126319941",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.64899999564392,0.0213485951036423
"LOC126319943",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.54154542652413,0.0296234335416795
"LOC126319944",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.91081944275206,0.0152187285805656
"LOC126319946",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.2308686318075,0.0487825334955902
"LOC126319948",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.11765954348433,0.0250387575062249
"LOC126319950",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.29992512002144,0.00654883085479965
"LOC126319951",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.08536062522682,0.0108341717616341
"LOC126319952",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.5396811381308,0.00650948714744621
"LOC126319954",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.23164879745476,0.00668392106032773
"LOC126319956",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.19720288351778,0.00611112924487655
"LOC126319957",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.27702650019803,0.00594250544771824
"LOC126319958",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.66065117777475,0.0266140031000937
"LOC126319960",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.74501665130774,0.0176107046837889
"LOC126319962",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.35079968571783,0.00988901171293782
"LOC126319963",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.82091394190052,0.0114191426870487
"LOC126319965",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.14201543582911,0.00645981239494899
"LOC126319966",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.80472885594663,0.0376316855711673
"LOC126319968",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Infected 33 vs 50","Downregulated",22.4566105769875,5.13008978628393e-11
"LOC126319971",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.64585171001361,0.0161186831161589
"LOC126319972",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.62263708566977,0.00568934472392954
"LOC126319973",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.71797947293866,0.00890677514883876
"LOC126319975",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.77979839402868,0.00931594250204086
"LOC126319976",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.47269381498037,0.0158083597068295
"LOC126319977",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",6.25482256882612,0.00544340373585576
"LOC126319978",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.1647762895618,0.00803981705041525
"LOC126319979",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.48878239529409,0.00964125907700604
"LOC126319981",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.44405628286014,0.0338501328493322
"LOC126319983",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.63075000509933,0.030948427747548
"LOC126319984",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.66433005248893,0.00790918719392503
"LOC126319985",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.9376134024691,0.00615241037416147
"LOC126319988",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.90651301746576,0.00816674783821551
"LOC126319989",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.00444030576403,0.0313896794200062
"LOC126319992",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.3859577245957,0.0491823532572684
"LOC126319993",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.35102921613515,0.0185328867114283
"LOC126319994",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",5.35705027327631,0.0113292684921842
"LOC126319996",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.39553832131563,0.00568934472392954
"LOC126319998",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.6720295555511,0.0131612895919251
"LOC126320000",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.69162414361214,0.0301374914807522
"LOC126320001",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.667790122057,0.00715339776216486
"LOC126320003",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.11886920487388,0.031800063476446
"LOC126320004",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.3305809626402,0.0144898794970606
"LOC126320005",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.06963884139769,0.0189851687953399
"LOC126320007",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.66247184930758,0.0387805345893378
"LOC126320083",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Upregulated",1.91595129353142,0.00390684197105733
"LOC126320089",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.68292305271043,7.25502816607528e-12
"LOC126320146",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.99947596690362,0.00940516204419822
"LOC126320178",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.99147785692555,0.00238855673134705
"LOC126320326",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.07575443574587,0.000102544391982317
"LOC126320352",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.51704604571065,0.0119519892281142
"LOC126320354",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.76127836870666,0.00533172096011034
"LOC126320356",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",7.37618297786847,0.00533172096011034
"LOC126320359",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.18136101507805,0.0293564572363313
"LOC126320360",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.80381577190733,0.00715567897547838
"LOC126320361",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.83280146690406,0.014106076402122
"LOC126320362",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 33: infected vs control; Infected 33 vs 50","Downregulated",6.28660947537022,0.00533172096011034
"LOC126320364",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.03190630514267,0.00795748695590731
"LOC126320365",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.45816277222377,0.0063660572226844
"LOC126320366",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.41366887137376,0.0454609463649528
"LOC126320367",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.98266298613574,0.00774647978394195
"LOC126320368",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.50270529622278,0.0138790422392953
"LOC126320369",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.18786289880306,0.0273529791703077
"LOC126320371",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.80416889198693,0.0499432478037204
"LOC126320373",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.04136537149415,0.0139259297128398
"LOC126320379",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.84015338877511,0.0065699264145644
"LOC126320380",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.10687963836106,0.0329456700917728
"LOC126320382",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.14056974095814,0.0101359386896197
"LOC126320384",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",6.06447691170007,0.00611112924487655
"LOC126320385",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",7.227076750443,0.004655516451961
"LOC126320386",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.10425345708439,0.00986465135949524
"LOC126320387",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.24482747162103,0.0120494556319655
"LOC126320388",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.49498156322946,0.0394744959655935
"LOC126320389",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.55324176728256,0.00556090740280033
"LOC126320390",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.53782351235489,0.0321912444085096
"LOC126320391",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.23188070736597,0.0325342324082818
"LOC126320396",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.00689854882788,0.015378613665981
"LOC126320397",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.180695992211,0.0398294404285648
"LOC126320402",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.56994034618909,0.0113292684921842
"LOC126320403",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.15746020118819,0.018203427223013
"LOC126320404",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.63510508762633,0.00611112924487655
"LOC126320405",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",5.335981911602,0.00749053260025156
"LOC126320406",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.70849688056993,0.0194039743442969
"LOC126320408",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.9318370607552,0.027534433975142
"LOC126320409",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.2759921123561,0.00568934472392954
"LOC126320410",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.57329059369461,0.0210822895739237
"LOC126320412",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.39496757042686,0.0219424170204533
"LOC126320413",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",6.53221287667124,0.00533172096011034
"LOC126320414",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.84518331247748,0.00909485075688922
"LOC126320416",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.31053293970596,0.00715567897547838
"LOC126320417",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.72038942353238,0.00654883085479965
"LOC126320420",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.17479705356982,0.0153740060890048
"LOC126320422",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.60003522015651,0.0170582458310041
"LOC126320423",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.01563220546079,0.0151660169042248
"LOC126320424",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.71225323705418,0.0109957568407946
"LOC126320426",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.42671257573236,0.0196656365166703
"LOC126320427",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.35153896665159,0.00715567897547838
"LOC126320431",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.00452274515566,0.00650948714744621
"LOC126320432",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.00278041133095,0.0179576055687893
"LOC126320433",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.76510549684025,0.00865470322521243
"LOC126320434",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.82967479855408,0.00568934472392954
"LOC126320435",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.11867402605741,0.0399879427039781
"LOC126320436",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.11935153554895,0.012561581218423
"LOC126320437",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.56270500868521,0.0160485182263108
"LOC126320438",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.92257022598754,0.0130477231940352
"LOC126320439",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.80202812364389,0.019738326760482
"LOC126320441",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.5456514717443,0.00568934472392954
"LOC126320445",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.49350914436652,0.0292009095854508
"LOC126320447",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.48435833958803,0.014242737229928
"LOC126320448",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.66365667110759,0.0346351693438264
"LOC126320449",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.8172428882609,0.0135497388239577
"LOC126320452",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.47092919354224,0.0125435510923527
"LOC126320454",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.2442591860391,0.00533172096011034
"LOC126320455",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.5668669001765,0.00843201649081789
"LOC126320456",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.05617370387598,0.00981713287745784
"LOC126320457",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.82678564718614,0.00667099190117444
"LOC126320458",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",5.82439719238342,0.0131367693153847
"LOC126320459",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.0160068976334,0.00715567897547838
"LOC126320460",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.58798469873085,0.00809407810887069
"LOC126320461",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.28897669951038,0.0305590512110086
"LOC126320462",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.65461665281668,0.0131331388024137
"LOC126320463",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.51957108335772,0.0162767753680249
"LOC126320469",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.15362241914736,0.0152543740335389
"LOC126320470",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.82891394175509,0.0197891381996952
"LOC126320472",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.06671303722047,0.0304377102098908
"LOC126320474",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.74760143501839,0.0125567161351421
"LOC126320477",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.11271939624981,0.00568934472392954
"LOC126320478",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.94605465608371,0.0199755075986863
"LOC126320480",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.23352129843304,0.0118084309889443
"LOC126320483",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.90581625003422,0.0313944841825513
"LOC126320486",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.07314223940582,0.00582234742885886
"LOC126320487",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.38359395498689,0.00843695433193492
"LOC126320492",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.28712505983812,0.000116591055864892
"LOC126320545",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",5.0126168791639,0.0134535918019106
"LOC126320548",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.36662633577352,0.0454302225757869
"LOC126320549",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.18957165565918,0.0149161879856724
"LOC126320550",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.28810596296039,0.0073587551974135
"LOC126320554",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.02985268046818,0.0177828542453075
"LOC126320555",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.29705693262046,0.00890677514883876
"LOC126320556",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.09309075913458,0.0182285462092929
"LOC126320558",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.44726252367387,0.0149161879856724
"LOC126320560",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.57564699931546,0.0124588672219745
"LOC126320563",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.54072041685483,0.0124588672219745
"LOC126320564",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.97449373538864,0.0259695104765607
"LOC126320565",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.95646764014567,0.0245681600008634
"LOC126320566",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.08977740912215,0.0122320328061863
"LOC126320567",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.95211630563544,0.0200280191866868
"LOC126320569",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.719476617215,0.00620635382975176
"LOC126320570",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.38475241317812,0.0207680544905037
"LOC126320571",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.87024139487385,0.0113715778988146
"LOC126320572",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.1601295071348,0.0449589181129681
"LOC126320575",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.1854474037278,0.00668392106032773
"LOC126320578",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.44430100709437,0.03798855987613
"LOC126320580",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.90897200402237,0.0262882781239124
"LOC126320581",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.75186579096849,0.0456701964679563
"LOC126320583",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.70574893913399,0.00721108706285352
"LOC126320584",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.60618145398906,0.00809407810887069
"LOC126320585",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.43766000539714,0.0170124905261739
"LOC126320586",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.67341463209835,0.0313548965727956
"LOC126320587",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.06546433949742,0.0150201010084504
"LOC126320588",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.7296913836191,0.00568934472392954
"LOC126320589",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.64737246532505,0.0158827837599867
"LOC126320590",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.08069369272677,0.0233336834635229
"LOC126320591",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.89663933289915,0.0217562222234507
"LOC126320592",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.52095609770786,0.00833001575396601
"LOC126320593",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.50280024368498,0.0119939583819239
"LOC126320594",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.04450052357616,0.00797113289664752
"LOC126320598",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.40805011570795,0.037941930474394
"LOC126320599",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.07984960790064,0.0213485951036423
"LOC126320600",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",7.32938122476076,0.00454235111293513
"LOC126320602",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.48488767843363,0.012219238906295
"LOC126320603",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.21922055655791,0.0185527909406136
"LOC126320609",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.2823023367911,0.0115314512882885
"LOC126320749",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.97934325814177,0.0313785252201828
"LOC126320751",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.19790279499036,0.0109957568407946
"LOC126320752",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.0913904205603,0.0197891381996952
"LOC126320753",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.50975111303964,0.0056315935548043
"LOC126320754",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.09810038548515,0.00865470322521243
"LOC126320755",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.99361105797002,0.0207680544905037
"LOC126320756",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.69896811806548,0.0160312240299377
"LOC126320757",TRUE,2,"Infection within diet","Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.0567313775186,0.00622949109093501
"LOC126320759",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.53969375698049,0.00568934472392954
"LOC126320760",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.66610540320372,0.0307553991173914
"LOC126320761",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.11935149647892,0.00568934472392954
"LOC126320762",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.493440052948,0.00743062789212556
"LOC126320763",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.33461334233594,0.0170178371913638
"LOC126320765",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.26583741851315,0.0273844706926221
"LOC126320766",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.6954084337322,0.00855609735434579
"LOC126320771",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.84194830415997,0.00716518848574346
"LOC126320772",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.76900982949977,0.0324929685861467
"LOC126320773",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.99666078186683,0.0298514575767535
"LOC126320956",TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 50; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",3.26058363092202,1.25804962328434e-07
"LOC126321085",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.90034526548619,2.37124201331172e-06
"LOC126321317",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.15912606041446,0.0131592461133111
