"gene_id","n_tissue_contrasts","tissue_comparisons","tissue_directions","tissue_max_abs_log2FC","tissue_min_padj"
"LOC126329680",1,"Head vs Thorax","Higher in Thorax",2.29202428638518,0.0126965209280711
"LOC126329706",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.98719092450267,9.15847149095884e-05
"LOC126329707",1,"Head vs Thorax","Higher in Thorax",3.32493823950758,0.0017280890914649
"LOC126329713",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.82287581231041,0.000547556583927407
"LOC126329719",1,"Head vs Thorax","Higher in Thorax",2.85368023629916,2.39155445511411e-06
"LOC126329720",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.30210914581756,0.000749423136697899
"LOC126329745",1,"Head vs Thorax","Higher in Thorax",3.70895843698573,0.0198311139923774
"LOC126329746",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.8817594996054,0.0112789005814769
"LOC126329747",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",6.12588225833513,1.1827673867737e-11
"LOC126329748",1,"Head vs Thorax","Higher in Head",3.38020369300253,0.00152616229792481
"LOC126329749",1,"Head vs Thorax","Higher in Head",1.21538453931599,0.0135687477441159
"LOC126329759",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.40826014506024,0.000864283142423868
"LOC126329765",1,"Head vs Thorax","Higher in Thorax",2.75976434521576,0.000938985928810692
"LOC126329774",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.16336872746682,1.35623928024508e-07
"LOC126329781",1,"Head vs Thorax","Higher in Thorax",2.45516194016449,0.000925965572335424
"LOC126329913",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.32251735969467,9.03449185180341e-05
"LOC126329914",1,"Head vs Thorax","Higher in Thorax",4.69924383496045,2.46497978936221e-05
"LOC126329925",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.01887420148142,3.53907710597111e-41
"LOC126329949",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.54438029628859,0.00723751442952142
"LOC126329950",1,"Head vs Thorax","Higher in Thorax",2.28283850150727,0.0101469845609653
"LOC126329962",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.983026686974,0.0153708749845072
"LOC126329969",1,"Head vs Thorax","Higher in Thorax",1.97171970270545,0.006051408192129
"LOC126330004",1,"Fat body vs Head","Higher in Fat body",5.28159343149544,0.0483409632620225
"LOC126330005",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.52893676194009,0.000171518889510936
"LOC126330007",1,"Head vs Thorax","Higher in Thorax",2.51695575440975,0.000348233594718186
"LOC126330011",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.94082794756354,0.0222555707347082
"LOC126330014",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.89701447687266,2.64957267889904e-08
"LOC126330015",1,"Head vs Thorax","Higher in Thorax",1.13646896994489,0.0151802754919942
"LOC126330017",1,"Head vs Thorax","Higher in Thorax",2.91657002849932,2.38194599680033e-05
"LOC126330024",1,"Head vs Thorax","Higher in Thorax",4.0008708935593,4.60515614075333e-05
"LOC126330035",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",8.12534338701499,0.00586803646933175
"LOC126330036",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.91787026594187,0.0010057310049098
"LOC126330037",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.62449318725878,0.0235352986932265
"LOC126330038",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.87098941930992,0.00548096730457228
"LOC126330040",1,"Head vs Thorax","Higher in Thorax",2.39293801075364,0.0154124181217315
"LOC126330041",1,"Head vs Thorax","Higher in Head",1.17538109607669,0.0415876567216872
"LOC126330046",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.44140059697131,0.000147106879399659
"LOC126330085",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.09469728233265,0.0384190084764912
"LOC126330090",1,"Fat body vs Head","Higher in Fat body",3.082619172505,0.0277178244284345
"LOC126330102",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.2474983285263,0.00621972123748268
"LOC126330103",1,"Head vs Thorax","Higher in Thorax",3.22924306232289,4.59208281794883e-06
"LOC126330110",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.5347760303913,1.14838929863619e-08
"LOC126330117",1,"Head vs Thorax","Higher in Thorax",1.10659352385057,0.00213075414019193
"LOC126330119",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.49912693630784,0.00241958549067529
"LOC126330120",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.30173977126946,0.000942065062181567
"LOC126330125",1,"Head vs Thorax","Higher in Thorax",2.31520541637194,0.0232154577906396
"LOC126330126",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.6093136329277,8.41523088331468e-13
"LOC126330129",1,"Fat body vs Head","Higher in Head",1.26983537082875,0.0460615881189883
"LOC126330137",1,"Head vs Thorax","Higher in Thorax",1.08972233424786,5.07339008763919e-05
"LOC126330152",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.37918341976478,1.29431889383581e-12
"LOC126330170",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.13348971976599,0.000296794591885132
"LOC126330172",1,"Head vs Thorax","Higher in Thorax",1.14926276459657,0.0262132577008391
"LOC126330174",1,"Fat body vs Head","Higher in Fat body",1.37668380011557,0.0127721469099502
"LOC126330179",1,"Head vs Thorax","Higher in Thorax",1.41754983289259,0.0315626038589095
"LOC126330187",1,"Fat body vs Head","Higher in Fat body",4.0983636094993,0.0394973129788898
"LOC126330188",1,"Head vs Thorax","Higher in Thorax",3.28128691519076,0.00015848999714123
"LOC126330197",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.8780761777211,0.00109205283398006
"LOC126330201",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.99155875119283,4.32167984120441e-06
"LOC126330202",1,"Head vs Thorax","Higher in Thorax",1.47333802631501,0.0233107576058059
"LOC126330208",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.59316187470809,6.24156081734998e-59
"LOC126330209",1,"Head vs Thorax","Higher in Head",2.43943390511995,0.0174528483533644
"LOC126330216",1,"Head vs Thorax","Higher in Thorax",1.59283453596141,0.0298257550234084
"LOC126330219",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.58412320778525,0.0025577462819046
"LOC126330220",1,"Head vs Thorax","Higher in Thorax",1.91485901711216,0.0312476189690896
"LOC126330222",1,"Head vs Thorax","Higher in Thorax",1.1595772998268,0.0297159330970129
"LOC126330227",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",1.80911527510542,0.00101176012104632
"LOC126330228",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.95680888806247,0.00607621603717585
"LOC126330241",1,"Fat body vs Head","Higher in Fat body",1.11679258758103,0.000457692494490039
"LOC126330268",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.00539262909879,1.22737785366897e-17
"LOC126330284",1,"Fat body vs Thorax","Higher in Fat body",1.00361711527876,7.4914495634594e-13
"LOC126330397",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.69446629554537,0.0183953287781064
"LOC126330400",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.5026733679415,0.000570650798712329
"LOC126330415",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",7.19012362314294,3.23950400846302e-06
"LOC126330418",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.48089517038061,0.0226391130072457
"LOC126330419",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.53017705750989,0.00298301940843255
"LOC126330448",1,"Fat body vs Head","Higher in Fat body",1.06692101093381,3.4220850415664e-06
"LOC126330452",1,"Head vs Thorax","Higher in Head",1.74624779941817,0.00080757888908064
"LOC126330457",1,"Head vs Thorax","Higher in Thorax",1.64570337478835,0.0263221176246769
"LOC126330465",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",6.01047646648528,0.00366098023322261
"LOC126330473",1,"Fat body vs Head","Higher in Fat body",2.22062658777285,0.00465978756670843
"LOC126330474",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",6.78273531364499,0.000112898709306965
"LOC126330475",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.78752622685671,0.000515800105342205
"LOC126330480",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.44490880569734,0.00527568341128687
"LOC126330497",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.12502277673475,2.00779480869309e-09
"LOC126330513",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.69047916798375,3.213873065548e-35
"LOC126330521",1,"Head vs Thorax","Higher in Thorax",2.72614590091632,0.0328919119084676
"LOC126330522",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.40137079109122,0.000145002362847138
"LOC126330526",1,"Head vs Thorax","Higher in Thorax",2.91792374318591,0.013216210731341
"LOC126330530",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",1.45055552568823,4.55417103578635e-06
"LOC126330535",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",6.69203434963737,7.48325355064925e-06
"LOC126330539",1,"Head vs Thorax","Higher in Thorax",3.09367892970939,0.0363672610799206
"LOC126330540",1,"Head vs Thorax","Higher in Thorax",3.67199717233035,0.00141528439490574
"LOC126330571",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.85922751960341,2.50536999477944e-05
"LOC126330607",1,"Head vs Thorax","Higher in Thorax",2.48421951381524,0.00223372167367794
"LOC126330620",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.1144861469162,0.00653688508019682
"LOC126330627",1,"Fat body vs Head","Higher in Fat body",4.15133785028575,0.0255846113222856
"LOC126330628",1,"Head vs Thorax","Higher in Thorax",2.4335712939296,0.0190307906758622
"LOC126330632",1,"Head vs Thorax","Higher in Thorax",1.99285172709809,0.0478096530108466
"LOC126330637",1,"Fat body vs Head","Higher in Fat body",1.71747828882458,0.0110831257168023
"LOC126330645",1,"Head vs Thorax","Higher in Thorax",2.5746335033563,0.00222634976353698
"LOC126330646",1,"Head vs Thorax","Higher in Thorax",4.62452724058809,2.04966721539093e-05
"LOC126330647",1,"Head vs Thorax","Higher in Thorax",6.90614701707465,2.13190257498911e-05
"LOC126330650",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.50931364267031,7.96201432318747e-08
"LOC126330651",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.88905826569492,2.41855190639721e-09
"LOC126330652",1,"Head vs Thorax","Higher in Thorax",2.39478540547595,0.00345274603569499
"LOC126330655",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",2.66237584943814,7.35390456375956e-15
"LOC126330690",1,"Head vs Thorax","Higher in Thorax",2.32000052945709,0.00585499394247603
"LOC126330694",1,"Fat body vs Head","Higher in Head",1.6101445372093,0.0241774864156058
"LOC126330708",1,"Head vs Thorax","Higher in Thorax",2.38009778842179,0.000751317027175587
"LOC126330714",1,"Head vs Thorax","Higher in Thorax",2.3649027691702,3.53550991481855e-05
"LOC126330717",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.97197937651573,0.00250025621791782
"LOC126330722",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.72886986471972,2.72414574346266e-06
"LOC126330737",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.8036320120817,0.000502800076890546
"LOC126330738",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.16174926578963,0.000163662946691502
"LOC126330748",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.19761952210328,5.53448933997304e-14
"LOC126330750",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.84769133452336,1.92464909572356e-05
"LOC126330751",1,"Head vs Thorax","Higher in Thorax",3.53244839056792,0.00452927514930213
"LOC126330755",1,"Fat body vs Head","Higher in Fat body",5.60649740198574,0.0149767545315033
"LOC126330756",1,"Fat body vs Head","Higher in Fat body",3.90921375093408,0.0264162071828844
"LOC126330759",1,"Head vs Thorax","Higher in Thorax",1.45780362121402,0.0172626106697041
"LOC126330764",1,"Head vs Thorax","Higher in Thorax",2.04360884918596,0.00711487549777986
"LOC126330765",1,"Head vs Thorax","Higher in Thorax",3.07416497698461,0.0177796867829035
"LOC126330774",1,"Fat body vs Head","Higher in Fat body",4.24102176122219,0.0376204158667874
"LOC126330775",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.67954128476441,4.24333680373907e-05
"LOC126330776",1,"Head vs Thorax","Higher in Thorax",2.31315820364369,0.0027701746991518
"LOC126330777",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.29136447822931,4.90300106709211e-12
"LOC126330783",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",6.2888227190026,0.00775125055085728
"LOC126330787",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.89109595415932,4.33212216929623e-07
"LOC126330792",1,"Head vs Thorax","Higher in Thorax",2.12873785147093,0.00337196509494162
"LOC126330795",1,"Head vs Thorax","Higher in Thorax",4.85946199681815,0.00952746850974917
"LOC126330809",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.79940232719409,4.36107372479975e-11
"LOC126330817",1,"Head vs Thorax","Higher in Thorax",2.51850851094453,0.00473288844082476
"LOC126330823",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.94779678734142,0.00860086073520885
"LOC126331023",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.39788033341404,1.80995610747197e-07
"LOC126331251",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.26209848475057,0.0136102437966824
"LOC126331298",2,"Fat body vs Thorax; Head vs Thorax","Higher in Thorax",2.34028553602979,2.63458199751126e-13
"LOC126331335",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",3.26601371764761,1.27447339868537e-22
"LOC126331476",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",5.31162514103288,5.54369585954749e-09
"LOC126331572",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.9293350946203,0.0185148973236871
"LOC126331578",1,"Head vs Thorax","Higher in Thorax",3.05035657192904,6.52842667891577e-05
"LOC126331579",1,"Head vs Thorax","Higher in Thorax",2.2401384900047,0.000343742910402403
"LOC126331614",1,"Head vs Thorax","Higher in Thorax",1.62673140774979,0.0192703806164987
"LOC126331617",1,"Head vs Thorax","Higher in Thorax",3.41093720298836,0.000974361681518916
"LOC126331619",1,"Head vs Thorax","Higher in Thorax",3.74091643478556,0.00220718844613519
"LOC126331620",1,"Head vs Thorax","Higher in Thorax",2.95382887860836,2.71174861804902e-05
"LOC126331622",1,"Head vs Thorax","Higher in Head",1.25476443152196,0.011731007084814
"LOC126331625",1,"Head vs Thorax","Higher in Thorax",3.18377532094611,0.00072476725943627
"LOC126331626",1,"Head vs Thorax","Higher in Thorax",3.92722703340876,0.0358374945403317
"LOC126331634",1,"Head vs Thorax","Higher in Thorax",4.56517143991043,0.00347288802342725
"LOC126331645",1,"Head vs Thorax","Higher in Thorax",5.197259120485,0.000188272772730343
"LOC126331647",1,"Head vs Thorax","Higher in Thorax",3.85195131302081,0.00172091289822047
"LOC126331648",1,"Head vs Thorax","Higher in Thorax",2.08882216508986,0.0114301090752365
"LOC126331653",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.67920071252544,0.000246659549643049
"LOC126331655",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.78176473865137,0.000223347180854928
"LOC126331657",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",7.79409716468418,9.73561798702966e-05
"LOC126331658",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.05049707479855,0.000126781508396329
"LOC126331659",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.47178791496246,0.000215124759557664
"LOC126331660",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.65957448838614,3.92197678739409e-18
"LOC126331666",1,"Head vs Thorax","Higher in Head",1.81799743363387,0.00875295454506793
"LOC126331679",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",7.09832757975457,9.02269179744367e-05
"LOC126331680",1,"Head vs Thorax","Higher in Thorax",2.23453570339397,0.00438777832702267
"LOC126331681",1,"Fat body vs Thorax","Higher in Fat body",1.61338777811513,0.0126021383098838
"LOC126331687",1,"Head vs Thorax","Higher in Thorax",2.5279074829338,0.00298880085048802
"LOC126331688",2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.7347214666469,0.000207508023979486
