"gene_id","tissue_reference_deg","phase_reference_deg","diet_control_deg","fatbody_infection_deg","membership_label","diet_infected_deg","head_phase_deg","thorax_phase_deg","phase_reference_source","fatbody_experiment_deg","n_tissue_contrasts","tissue_comparisons","tissue_directions","tissue_max_abs_log2FC","tissue_min_padj","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj","head_log2FC","head_padj","head_direction","thorax_log2FC","thorax_padj","thorax_direction","Preferred_name","Description","combined_priority_score","any_phase_change","fatbody_diet_deg","has_tissue_overlay","has_phase_overlay","primary_annotation_group","logical_category"
"LOC126271927",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.03273858522143,0.0326152995780375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Alcohol dehydrogenase transcription factor Myb/SANT-like",10.5193172132631,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271939",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Thorax",1.0325766041904,9.1692288522369e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Domain present in PSD-95, Dlg, and ZO-1/2.",13.0702437918902,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272037",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,1,"Fat body vs Thorax","Higher in Fat body",1.28952108478205,1.84867735060186e-19,TRUE,1,"Infection within diet","Diet 83: infected vs control","Downregulated",1.0245980581394,0.00255869337128518,NA,NA,NA,NA,NA,NA,"Got2","Aspartate aminotransferase",41.6392397784833,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272082",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,1,"Fat body vs Thorax","Higher in Fat body",1.15099931856945,0.00194078157347181,TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.69401513295995,1.01034237332255e-10,NA,NA,NA,NA,NA,NA,"unannotated","Bile acid",64.5525692238524,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272090",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Thorax",2.13023543353423,9.51936693327402e-34,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Upregulated",1.55688467139438,1.19056942928866e-05,NA,NA,NA,NA,NA,NA,"unannotated","Receptor binding. It is involved in the biological process described with regulation of cell migration",77.6327573106703,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272143",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,TRUE,"Head + thorax",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",2.97154415239485,2.46450924309177e-14,NA,NA,NA,NA,NA,NA,NA,1.64122084417384,1.28113543464538e-06,"Gregarious-up",1.02025525752246,0.00474256144242947,"Gregarious-up","unannotated","cytochrome p450",43.4576817932557,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126272164",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.08056002810379,0.0138186869516082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",10.9400932496649,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272183",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.3321497169761,5.75655994927244e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the amiloride-sensitive sodium channel (TC 1.A.6) family",13.5719866851772,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272187",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.24930479898991,2.61595375003082e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Methyltransferase activity. It is involved in the biological process described with methylation",17.8316747375808,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272231",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.25211554413226,1.30461493226207e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","It is involved in the biological process described with transmembrane transport",17.1366331991027,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272273",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",1.8619945027455,2.51266772905086e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","cytochrome p450",31.461859440727,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272283",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,TRUE,"Head + thorax",FALSE,1,"Fat body vs Thorax","Higher in Thorax",2.5687049331369,0.0117108825432342,NA,NA,NA,NA,NA,NA,NA,1.24047548614079,0.010622356859155,"Gregarious-up",1.85984568632193,0.0235567444219906,"Gregarious-up","unannotated","DM4/DM12 family",19.2021003228516,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126272289",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,1,"Fat body vs Thorax","Higher in Thorax",1.18095312994079,0.00853149879449067,TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.38466303071016,0.00527809323927139,NA,NA,NA,-1.13805845891942,5.29283707116467e-07,"Solitarious-up","unannotated","Cyclin-dependent kinase regulatory subunit",32.3264837025592,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126272303",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",2.38578883842586,0.00481144076194509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",12.70351369526,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272378",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.02464248246391,1.1446098007701e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Catalytic activity",13.9659850222106,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272382",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",2.65547733802635,9.75256172194948e-43,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",2.93680836107946,0.00581736714805481,NA,NA,NA,NA,NA,NA,"unannotated","activity. It is involved in the biological process described with oxidation-reduction process",85.8384405175188,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272472",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Thorax",2.03087988181432,4.15633234815368e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Leucine rich repeat C-terminal domain",32.4121696145369,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272474",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",2.23154614263646,1.09604676270574e-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Dipeptidyl peptidase IV (DPP IV) N-terminal region",45.19171705897,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272494",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.07723606270267,9.91872148483993e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Alpha/beta hydrolase family",18.0807803671476,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272503",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.23588527367277,8.05368595482706e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sni","Belongs to the short-chain dehydrogenases reductases (SDR) family",15.3298905829363,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272505",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.07179051684831,9.58766961546712e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jra","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated",15.0900774567195,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272577",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.13656912122452,0.0020337749155723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.8282662347489,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272587",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,FALSE,"Head",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",1.43294410016856,1.31518498643562e-08,NA,NA,NA,NA,NA,NA,NA,1.08661212465257,3.12434826027603e-06,"Gregarious-up",NA,NA,NA,"unannotated","facilitative transporter for trehalose. Does not transport maltose, sucrose or lactose. Mediates the bidirectional transfer of trehalose. Responsible for the transport of trehalose synthesized in the fat body and the incorporation of trehalose into other tissues that require a carbon source, thereby regulating trehalose levels in the hemolymph",31.905809945104,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126272590",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Thorax",1.20847475524961,0.00473124303347562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.5334994978824,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272618",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,1,"Fat body vs Thorax","Higher in Thorax",1.1181218852222,3.8847432462058e-12,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 83: infected vs control","Upregulated",1.24949786123777,2.40023908412181e-08,NA,NA,NA,NA,NA,NA,"Rgl","Guanyl-nucleotide exchange factor activity. It is involved in the biological process described with regulation of small GTPase mediated signal transduction",49.3980029228679,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272726",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Thorax",3.80398298932693,0.0453394022150194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Chemosensory protein 1",13.1475071995274,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272733",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",2.14557881150477,0.0217886288527326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.8073489103282,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272759",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",1.66668611248773,9.19666503595311e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ref(2)P","Zinc ion binding",27.7030557437354,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272780",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Thorax",1.00322862298769,2.54038687033042e-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Fibronectin type 3 domain",32.5983287635112,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272801",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,1,"Fat body vs Thorax","Higher in Thorax",1.39451996721371,0.00218106441880477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17839414370803,8.80217237469842e-06,"Gregarious-up","unannotated","UDP-glucose 4-epimerase",18.2896557488679,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126272829",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Thorax",1.05567170233882,0.00443869808092249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.4084160969054,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272837",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",3.13377827938496,7.10134286073446e-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","heme binding. It is involved in the biological process described with oxidation-reduction process",38.2824377980092,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272849",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.36847489870835,0.00890621333488425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.021233691728,5.01158924134128e-05,"Solitarious-up","Aprt","Adenine phosphoribosyltransferase activity. It is involved in the biological process described with adenine salvage",16.7400400284063,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126272854",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.01640886660828,1.32110293699378e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Catalyzes the reversible phosphorylation of S-methyl-5'- thioadenosine (MTA) to adenine and 5-methylthioribose-1-phosphate. Involved in the breakdown of MTA, a major by-product of polyamine biosynthesis. Responsible for the first step in the methionine salvage pathway after MTA has been generated from S- adenosylmethionine. Has broad substrate specificity with 6- aminopurine nucleosides as preferred substrates",14.8954722085496,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272858",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,FALSE,"Head",TRUE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",1.96150601786991,1.87416359326647e-12,TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.40680433696662,2.04638777471327e-08,-1.00767486487387,0.00497289517999683,"Solitarious-up",NA,NA,NA,"unannotated","It is involved in the biological process described with",83.0955804847256,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126272864",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",2.25170383823482,1.9144035979782e-16,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Upregulated",1.50350700073269,5.29438868861733e-05,NA,NA,NA,NA,NA,NA,"unannotated","Serine-type peptidase activity. It is involved in the biological process described with proteolysis",59.7493615151843,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272873",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.02500980207521,0.022418619324704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Pyruvate phosphate dikinase, PEP/pyruvate binding domain",10.6744009394954,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272894",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Thorax",1.06997234452329,2.65958664696896e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","GDNF/GAS1 domain",13.645158200708,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272899",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,1,"Fat body vs Thorax","Higher in Fat body",1.79129719212645,7.58509596061351e-19,TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.30408988833095,0.0193961142457042,NA,NA,NA,NA,NA,NA,"unannotated","heme binding. It is involved in the biological process described with oxidation-reduction process",40.9277112674473,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272908",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.04833289342308,0.00289303123430729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","RecQ-mediated genome instability protein 2",11.5869797709351,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273026",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,TRUE,"Head + thorax",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Thorax",5.47574698977597,0.00673369082269204,NA,NA,NA,NA,NA,NA,NA,2.86699662164233,0.0191987247433627,"Gregarious-up",7.382881994823,1.49883725420047e-17,"Gregarious-up","PebIII","Insect pheromone-binding family, A10/OS-D",52.4383455731639,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126273027",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Thorax",4.65797773471593,0.0128157400321818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Ejaculatory bulb-specific protein 3-like",22.550234045568,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273038",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Thorax",5.46829879367602,8.72672841755385e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3206661000276,0.000242386095960178,"Gregarious-up","unannotated","Structural constituent of cuticle",39.4636057294106,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126273102",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.01110257124708,0.0134623652859301,TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.00105971065123,0.0089541995972023,NA,NA,NA,NA,NA,NA,"unannotated","dynein intermediate chain",26.9310141404603,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273236",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",2.43097959433146,0.000876112232203322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",21.4884198503729,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273239",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Thorax",2.06765791430113,0.0215098467934042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.48775535464932,1.22179711736276e-14,"Solitarious-up","unannotated","Acyltransferase family",36.1357768557212,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126273275",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Thorax",4.49668004465815,0.00122053284424273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",23.4101305739885,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273349",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",4.17054909494845,0.00116574676123412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","cytochrome p450",23.10394487741,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273368",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,TRUE,"Head + thorax",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Thorax",3.5177352577414,0.000942065062181567,NA,NA,NA,NA,NA,NA,NA,1.0333172838104,0.0126157609621411,"Gregarious-up",3.92868464514986,1.41443778232651e-15,"Gregarious-up","unannotated","no description",44.2541589887999,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126273391",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.12961822009163,0.0396581444992857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the MIP aquaporin (TC 1.A.8) family",10.5312858292484,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273428",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.7561062510301,0.0214780589581127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","heme binding. It is involved in the biological process described with oxidation-reduction process",11.4241112208309,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273433",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Thorax",1.13784507803693,0.0402351568364408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",10.5332393794929,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126274319",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Thorax",7.86540859276967,0.00606564701540935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",26.0825314594163,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126274671",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Thorax",2.75520324695037,0.0479951678503746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Tetraspanin family",12.0740057321072,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126275143",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.87186804237709,6.0987528276199e-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Immunoglobulin domain",32.0866270099008,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126275175",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",2.31350470285167,0.00260419057219443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Transferase activity, transferring phosphorus-containing groups",20.8978319405346,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126275560",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,1,"Fat body vs Thorax","Higher in Thorax",1.3080729419065,0.000149518691778874,TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.52483263772854,0.00414298592602198,NA,NA,NA,NA,NA,NA,"Awh","Zinc ion binding",27.0408966331528,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126276318",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Thorax","Higher in Fat body",1.65089822423052,0.00047826944994548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Immunoglobulin",12.9712255835715,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
