"gene_id","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj"
"LOC126316818",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.79039714442442,0.00896466282003679
"LOC126316819",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",4.92882691377649,0.0265316270180117
"LOC126316821",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.41954527594112,0.00407957261307132
"LOC126316823",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.87272745913663,0.00443466235131898
"LOC126316825",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.59314864345089,0.0109957568407946
"LOC126316828",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.21810326002382,0.0313548965727956
"LOC126316832",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.55501180108019,0.0173861477360831
"LOC126316833",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.31534988207156,0.0167760872272914
"LOC126316834",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.69798960178507,0.00638393822266839
"LOC126316835",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.54222384250235,0.0363873867647992
"LOC126316906",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.31643830167196,0.0127830857132958
"LOC126316907",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.249815247477,0.00440633100947958
"LOC126316908",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.93376678205513,6.36083471385881e-05
"LOC126316910",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",5.27265334106895,0.0448760271653091
"LOC126316911",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.04669270038421,0.00315105141298324
"LOC126316912",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.72355167492523,0.00811514129195479
"LOC126316913",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.8008329452835,0.0372125970163943
"LOC126316916",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.94893884717644,0.00568934472392954
"LOC126316917",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.63184080769675,0.0426070743195932
"LOC126316918",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",5.78334249374457,0.0454966906356531
"LOC126316920",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.94159564841488,0.00335497897461536
"LOC126316922",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.37146469675835,0.00628026142263648
"LOC126316928",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.29721537441218,0.0109921724745018
"LOC126316930",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.50671307472876,0.0412323530237395
"LOC126316931",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.78048178675438,0.00666733364367166
"LOC126316932",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.9320494269249,0.0399879427039781
"LOC126316933",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.01613406694348,0.00761282474034567
"LOC126316935",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.85631593298029,0.00807155612890016
"LOC126316936",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.51519513651447,0.0104610382048856
"LOC126316937",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",7.26421265460195,0.00454074756277654
"LOC126316939",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.5592603137055,0.00304519519701564
"LOC126316940",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.03884769628027,0.0285648955956617
"LOC126316941",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.09735185072133,0.0161843842871782
"LOC126316942",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.93841712094451,0.0167861804879465
"LOC126316944",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.57572070336824,0.0170889618642157
"LOC126316945",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.64512603922646,0.00568934472392954
"LOC126316947",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.26046299852501,0.00650948714744621
"LOC126316948",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.09476260278981,0.0420288953325626
"LOC126316951",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.38131390502978,0.00568934472392954
"LOC126316952",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.16809766846693,0.00795311903648175
"LOC126316953",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",6.77307778262384,0.0131373498019696
"LOC126316955",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.29514011498608,0.0104950093193479
"LOC126316958",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.21198126737286,0.0146220077183636
"LOC126316959",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.56846345434906,0.0464578658560353
"LOC126316961",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.50593488282426,0.00568934472392954
"LOC126316962",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.76534425019785,0.0161650725161608
"LOC126316965",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.09088992163787,0.0194653368320827
"LOC126316966",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.46586845022155,0.00533172096011034
"LOC126316967",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.32469529045535,0.00238294185398013
"LOC126316968",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.07820893113635,0.0172372438591595
"LOC126316971",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.28529648997234,0.0273844706926221
"LOC126316973",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.55160548216239,0.00251254338089942
"LOC126316975",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.89502226773817,0.00533172096011034
"LOC126316977",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.53187430755715,0.0148036763563806
"LOC126316978",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.09446243209638,0.00997235727443364
"LOC126316979",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.56027966880334,0.0161615706130426
"LOC126316980",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.2633323983148,0.00809407810887069
"LOC126316981",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.71779120370181,0.00680963446181052
"LOC126316982",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.0709806340451,0.00481447604298864
"LOC126316983",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.11222649225193,0.00440633100947958
"LOC126316985",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.35046546398597,0.00959445781610407
"LOC126316986",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.53162169108598,0.0113179312505646
"LOC126316990",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.99643495444002,0.00854239538320452
"LOC126316991",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.36771599516102,0.00533172096011034
"LOC126316992",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.09704540468913,0.0112613035786177
"LOC126316993",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.85793505967898,0.00685036258715199
"LOC126316998",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.0725202303345,0.00656016051597011
"LOC126317001",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.79958151928726,0.00533172096011034
"LOC126317010",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",6.17216861617681,0.0376405295923134
"LOC126317013",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.97318692786112,0.00667099190117444
"LOC126317014",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.51138910084302,0.00533172096011034
"LOC126317075",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.68192435977558,0.0227614510154212
"LOC126317076",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.21824750538776,0.00263331742705362
"LOC126317077",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.49180045676429,0.0015106054023178
"LOC126317078",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.51314869428818,0.00754840709405273
"LOC126317079",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.58404001963588,0.0193967699903853
"LOC126317080",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.32556530519553,0.0380904293035857
"LOC126317081",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.07548406149264,0.00743062789212556
"LOC126317083",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.58242319043663,0.0380295252293832
"LOC126317085",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",6.75640228151644,0.00517001616091263
"LOC126317087",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.67586087026012,0.045731849541307
"LOC126317089",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.25285354064355,0.00460400249755204
"LOC126317091",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.89710434067954,0.00434874011441812
"LOC126317096",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.6149461941588,0.00964125907700604
"LOC126317097",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",9.29354176840776,0.000385971555786821
"LOC126317099",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.41228704323518,0.0061384536952634
"LOC126317100",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.88586048579799,0.0122988135140694
"LOC126317103",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.1890614277658,0.00455282975542671
"LOC126317104",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.59845398489863,0.0103917318891485
"LOC126317105",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.93859545075743,0.00641147812897679
"LOC126317106",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.14256891583583,0.0463860671372111
"LOC126317107",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.63945250149902,0.00533172096011034
"LOC126317109",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.47439536894368,0.00471940568066782
"LOC126317110",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.57844129836184,0.00159359280988216
"LOC126317111",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.77801529849066,0.00489042374267473
"LOC126317112",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",8.68706247265038,0.00108716512137356
"LOC126317113",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",7.73258208621254,0.00470107214856135
"LOC126317115",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.27640429733993,0.00752967714557102
"LOC126317116",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.14449897105244,0.00884323218970081
"LOC126317117",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",7.12582376489641,0.00568934472392954
"LOC126317118",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.75712610973219,0.00434111414307655
"LOC126317121",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.89721482093108,0.00112308491960808
"LOC126317123",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.13725251300183,0.00721108706285352
"LOC126317124",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.1078939184225,0.0113108483778391
"LOC126317126",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.64463752989191,0.0138279782582127
"LOC126317441",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.6368509987306,0.00533172096011034
"LOC126317444",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.4809489113363,0.00855609735434579
"LOC126317445",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.71968596087598,0.00345854118722767
"LOC126317446",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.83850843615797,0.0123832090964545
"LOC126317447",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.87354573187811,0.00568934472392954
"LOC126317448",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.98816037600385,0.0133639801595711
"LOC126317450",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.75673613936681,0.0131612895919251
"LOC126317452",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.9721695914489,0.0131688674872283
"LOC126317453",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.82173047871694,0.0112726911957997
"LOC126317454",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.67647186879901,0.0108870510605887
"LOC126317455",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.87626846796451,0.00377018074478295
"LOC126317457",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.32411272594205,0.00315105141298324
"LOC126317458",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.0235614167906,0.00882037780708644
"LOC126317459",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.86747980852913,0.000722598596288175
"LOC126317460",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.17789657957409,0.0189851687953399
"LOC126317461",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.05208175930765,0.0162892312753422
"LOC126317465",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.79227886552675,0.0197891381996952
"LOC126317467",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.03886878836491,0.00743062789212556
"LOC126317468",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.05571333914126,0.00256754798875311
"LOC126317472",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.33498123284778,0.0180271052331978
"LOC126317473",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",6.82057521393571,0.0151778270385622
"LOC126317474",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.39113947697734,0.00799014684577843
"LOC126317476",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.25042487416938,0.00997657927613743
"LOC126317483",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.1754974226437,0.0109700424878706
"LOC126317484",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.41347148989318,0.00807155612890016
"LOC126317486",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",9.87782130591857,2.9086508962456e-06
"LOC126317490",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.86331751017804,0.00240582521456914
"LOC126317491",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.26526566711386,0.00396575784938807
"LOC126317493",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.72968975567478,0.0138279782582127
"LOC126317496",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.49088823663801,0.011199558226776
"LOC126317497",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.03681400726665,0.00906542297589094
"LOC126317498",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.66892878339262,0.0228628471692788
"LOC126317499",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.83595926565767,0.000945696378140878
"LOC126317501",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.75086064929484,0.00431468937006501
"LOC126317502",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.73555350640635,0.0107439758466471
"LOC126317503",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.35463384657667,0.0154004658608452
"LOC126317508",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.99053653692825,0.00533172096011034
"LOC126317509",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.02067755933136,0.034261883599831
"LOC126317515",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.14123910457596,0.0346017947856505
"LOC126317516",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.98929704469688,0.0130879791570101
"LOC126317518",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.52068429913559,0.0115813769752242
"LOC126317519",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.10203358534819,0.0457208630865262
"LOC126317525",TRUE,1,"Infection within diet","Diet 33: infected vs control","Upregulated",1.50182534123607,0.0474097246017646
"LOC126318193",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.57548797803489,0.00763737436964447
"LOC126318194",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.45336730568798,0.0158827837599867
"LOC126318197",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.64995167828759,0.00454235111293513
"LOC126318198",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.51625310916484,0.00533172096011034
"LOC126318199",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.76911990556559,0.00284582288413094
"LOC126318202",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.88508717951095,0.0245204251326286
"LOC126318207",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.67648457688028,0.00840588664182381
"LOC126318208",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.45554826012103,0.00811514129195479
"LOC126318209",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.56692220358755,0.0272108337144334
"LOC126318213",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.94585572315083,0.00399245885023356
"LOC126318215",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",4.8375963745131,0.0273844706926221
"LOC126318217",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.25534911268282,0.0102397631270937
"LOC126318218",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.01157718331226,0.00631952749433689
"LOC126318220",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.84390771831155,0.0121402730419044
"LOC126318221",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.32869649726398,0.00872770127625737
"LOC126318222",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.68947084447587,0.0103380544616797
"LOC126318224",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.29593848484475,0.00317269043063131
