"gene_id","tissue_reference_deg","phase_reference_deg","diet_control_deg","fatbody_infection_deg","membership_label","diet_infected_deg","head_phase_deg","thorax_phase_deg","phase_reference_source","fatbody_experiment_deg","n_tissue_contrasts","tissue_comparisons","tissue_directions","tissue_max_abs_log2FC","tissue_min_padj","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj","head_log2FC","head_padj","head_direction","thorax_log2FC","thorax_padj","thorax_direction","Preferred_name","Description","combined_priority_score","any_phase_change","fatbody_diet_deg","has_tissue_overlay","has_phase_overlay","primary_annotation_group","logical_category","heatmap_category","gene_label"
"LOC126295405",TRUE,FALSE,TRUE,TRUE,"DEG tissues + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.3058390679117,1.28467694256032e-12,TRUE,5,"Diet contrasts: controls; Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Control 83 vs 50; Diet 50: infected vs control; Infected 83 vs 33","Downregulated; Upregulated",2.55963638356242,1.09609781872194e-07,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family",89.7168322085318,FALSE,TRUE,TRUE,FALSE,"DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","LOC126295405 | unannotated | Belongs to the D-isomer specific 2-..."
"LOC126354907",TRUE,FALSE,TRUE,TRUE,"DEG tissues + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.63217005504398,3.1194427104221e-28,TRUE,3,"Diet contrasts: controls; Infection within diet","Control 83 vs 33; Control 83 vs 50; Diet 83: infected vs control","Downregulated; Upregulated",2.08820927746984,5.21576008851106e-13,NA,NA,NA,NA,NA,NA,"unannotated","catalytic activity. It is involved in the biological process described with metabolic process",89.5089847116742,FALSE,TRUE,TRUE,FALSE,"DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","LOC126354907 | unannotated | catalytic activity. It is involved ..."
"LOC126325353",TRUE,FALSE,TRUE,TRUE,"DEG tissues + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.23577180624095,3.70098721071667e-23,TRUE,4,"Diet contrasts: controls; Diet contrasts: infected; Infection within diet","Control 83 vs 33; Control 83 vs 50; Diet 33: infected vs control; Infected 83 vs 33","Downregulated; Upregulated",2.33488500421729,0.000474995528532473,NA,NA,NA,NA,NA,NA,"unannotated","Interconversion of serine and glycine",87.3256497048022,FALSE,TRUE,TRUE,FALSE,"DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","LOC126325353 | unannotated | Interconversion of serine and glycine"
"LOC126347864",TRUE,FALSE,TRUE,TRUE,"DEG tissues + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.19725852418133,2.75287813215434e-29,TRUE,3,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control","Downregulated; Upregulated",1.80785164572556,9.95193004816825e-05,NA,NA,NA,NA,NA,NA,"unannotated","catalytic activity. It is involved in the biological process described with metabolic process",83.5674158692643,FALSE,TRUE,TRUE,FALSE,"DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","LOC126347864 | unannotated | catalytic activity. It is involved ..."
"LOC126282167",TRUE,FALSE,TRUE,TRUE,"DEG tissues + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.64768028045151,2.69196423523477e-08,TRUE,5,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Control 83 vs 50; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",2.41303252259634,2.60461484039311e-05,NA,NA,NA,NA,NA,NA,"unannotated","It is involved in the biological process described with lipid metabolic process",82.2149000066635,FALSE,TRUE,TRUE,FALSE,"DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","LOC126282167 | unannotated | It is involved in the biological pr..."
"LOC126335786",TRUE,FALSE,TRUE,TRUE,"DEG tissues + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.80368956116761,1.67381661674542e-15,TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 83: infected vs control","Upregulated",2.5709103043103,1.82125481983623e-05,NA,NA,NA,NA,NA,NA,"unannotated","Hydrolase activity. It is involved in the biological process described with metabolic process",80.8905212763809,FALSE,TRUE,TRUE,FALSE,"DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","LOC126335786 | unannotated | Hydrolase activity. It is involved ..."
"LOC126354813",TRUE,FALSE,TRUE,TRUE,"DEG tissues + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.23402737480053,1.39184065488483e-19,TRUE,3,"Diet contrasts: controls; Infection within diet","Control 83 vs 33; Control 83 vs 50; Diet 50: infected vs control","Upregulated",2.47701463524992,4.26188780757493e-09,NA,NA,NA,NA,NA,NA,"unannotated","The purine nucleoside phosphorylases catalyze the phosphorolytic breakdown of the N-glycosidic bond in the beta- (deoxy)ribonucleoside molecules, with the formation of the corresponding free purine bases and pentose-1-phosphate",78.937850479301,FALSE,TRUE,TRUE,FALSE,"DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","LOC126354813 | unannotated | The purine nucleoside phosphorylase..."
"LOC126356065",TRUE,FALSE,TRUE,TRUE,"DEG tissues + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.48622784971133,1.15087676000355e-09,TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 50; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.68920405070895,5.6894486149679e-09,NA,NA,NA,NA,NA,NA,"unannotated","cationic amino acid transporter",77.3593329007196,FALSE,TRUE,TRUE,FALSE,"DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","LOC126356065 | unannotated | cationic amino acid transporter"
"LOC126336910",TRUE,FALSE,TRUE,TRUE,"DEG tissues + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.45805645026859,1.05448492169782e-05,TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated; Upregulated",3.10007333848132,2.94143744750944e-06,NA,NA,NA,NA,NA,NA,"unannotated","It is involved in the biological process described with negative regulation of signal transduction",72.0665297975657,FALSE,TRUE,TRUE,FALSE,"DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","DEG Diet (controls) + infection x diet, no phase","LOC126336910 | unannotated | It is involved in the biological pr..."
"LOC126352958",TRUE,TRUE,TRUE,FALSE,"DEG tissues + DEG phase changes + DEG Diet (controls)",FALSE,TRUE,TRUE,"Head + thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.6677503590854,0.00173834485429409,TRUE,3,"Diet contrasts: controls; Diet contrasts: infected","Control 83 vs 33; Control 83 vs 50; Infected 83 vs 33","Upregulated",3.34829199346814,4.41208103595426e-15,2.37795838931358,8.50669664215275e-17,"Gregarious-up",1.68743850115531,6.70079313079487e-11,"Gregarious-up","Oat","Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family",99.4407726700764,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","LOC126352958 | Oat | Belongs to the class-III pyridoxal-..."
"LOC126272511",TRUE,TRUE,TRUE,FALSE,"DEG tissues + DEG phase changes + DEG Diet (controls)",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.17091508752567,4.37005472838865e-05,TRUE,2,"Diet contrasts: controls","Control 83 vs 33; Control 83 vs 50","Upregulated",3.51976785706098,8.25797200797832e-09,NA,NA,NA,-1.60209114201621,0.029838815027428,"Solitarious-up","Uro","Catalyzes the oxidation of uric acid to 5- hydroxyisourate, which is further processed to form (S)-allantoin",58.2606322320527,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","LOC126272511 | Uro | Catalyzes the oxidation of uric aci..."
"LOC126272143",TRUE,TRUE,TRUE,FALSE,"DEG tissues + DEG phase changes + DEG Diet (controls)",FALSE,TRUE,TRUE,"Head + thorax",TRUE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",2.97154415239485,2.46450924309177e-14,TRUE,1,"Diet contrasts: controls","Control 83 vs 33","Upregulated",2.6193126560444,0.0298169547140072,1.64122084417384,1.28113543464538e-06,"Gregarious-up",1.02025525752246,0.00474256144242947,"Gregarious-up","unannotated","cytochrome p450",57.6025311635848,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","LOC126272143 | unannotated | cytochrome p450"
"LOC126335259",FALSE,TRUE,TRUE,FALSE,"DEG phase changes + DEG Diet (controls)",FALSE,TRUE,FALSE,"Head",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: controls","Control 83 vs 33; Control 83 vs 50","Downregulated",23.7059929302828,1.2709736689857e-08,1.54281451375155,7.40671512827789e-05,"Gregarious-up",NA,NA,NA,"NaPi-T","It is involved in the biological process described with",57.2750452492999,TRUE,TRUE,FALSE,TRUE,"DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","LOC126335259 | NaPi-T | It is involved in the biological pr..."
"LOC126298522",TRUE,TRUE,TRUE,FALSE,"DEG tissues + DEG phase changes + DEG Diet (controls)",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.70344001339474,1.01678550002749e-06,TRUE,1,"Diet contrasts: controls","Control 83 vs 33","Upregulated",3.32964992252978,0.0349560787046796,NA,NA,NA,1.58366407788137,3.72413932940976e-15,"Gregarious-up","unannotated","no description",55.4949760403514,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","LOC126298522 | unannotated | no description"
"LOC126267355",TRUE,TRUE,TRUE,FALSE,"DEG tissues + DEG phase changes + DEG Diet (controls)",FALSE,TRUE,TRUE,"Head + thorax",TRUE,1,"Fat body vs Thorax","Higher in Fat body",1.45447814800459,0.013020766955841,TRUE,2,"Diet contrasts: controls; Diet contrasts: infected","Control 83 vs 33; Infected 83 vs 33","Downregulated",3.80995475901405,6.3891948128301e-06,1.1295425463586,1.31293834761974e-08,"Gregarious-up",1.23640134497208,6.46772832972563e-05,"Gregarious-up","unannotated","Neuroparsin",54.7812979992455,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","LOC126267355 | unannotated | Neuroparsin"
"LOC126334600",TRUE,TRUE,TRUE,FALSE,"DEG tissues + DEG phase changes + DEG Diet (controls)",FALSE,TRUE,FALSE,"Head",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.87822901503688,4.8522866658672e-05,TRUE,2,"Diet contrasts: controls; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33","Downregulated; Upregulated",2.07690165664097,0.00144190021346242,1.0600565140065,0.00133583529690592,"Gregarious-up",NA,NA,NA,"unannotated","Mitochondrial carrier required for the biosynthesis of heme, possibly by facilitating 5-aminolevulinate (ALA) production. May act by importing glycine into mitochondria or by exchanging glycine for ALA across the mitochondrial inner membrane",52.0445526144513,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","LOC126334600 | unannotated | Mitochondrial carrier required for ..."
"LOC126285309",TRUE,TRUE,TRUE,FALSE,"DEG tissues + DEG phase changes + DEG Diet (controls)",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",1.84645319089564,5.53024041098019e-06,TRUE,2,"Diet contrasts: controls; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33","Downregulated",2.61936067437236,0.00140185356778015,NA,NA,NA,-1.1509964915522,0.0137361657863166,"Solitarious-up","unannotated","transferase activity, transferring hexosyl groups. It is involved in the biological process described with metabolic process",51.5894981703262,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","LOC126285309 | unannotated | transferase activity, transferring ..."
"LOC126272587",TRUE,TRUE,TRUE,FALSE,"DEG tissues + DEG phase changes + DEG Diet (controls)",FALSE,TRUE,FALSE,"Head",TRUE,2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",1.43294410016856,1.31518498643562e-08,TRUE,1,"Diet contrasts: controls","Control 83 vs 33","Downregulated",1.1286301536002,0.025590899848133,1.08661212465257,3.12434826027603e-06,"Gregarious-up",NA,NA,NA,"unannotated","facilitative transporter for trehalose. Does not transport maltose, sucrose or lactose. Mediates the bidirectional transfer of trehalose. Responsible for the transport of trehalose synthesized in the fat body and the incorporation of trehalose into other tissues that require a carbon source, thereby regulating trehalose levels in the hemolymph",44.626354541531,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","LOC126272587 | unannotated | facilitative transporter for trehal..."
"LOC126277894",FALSE,TRUE,TRUE,FALSE,"DEG phase changes + DEG Diet (controls)",FALSE,TRUE,TRUE,"Head + thorax",TRUE,NA,NA,NA,NA,NA,TRUE,1,"Diet contrasts: controls","Control 83 vs 50","Upregulated",2.55522891063698,0.0451844902675654,3.09294488408582,1.5120623459579e-10,"Gregarious-up",1.89143350732466,1.81719018389015e-15,"Gregarious-up","unannotated","Myo-inositol oxygenase",43.4456478340269,TRUE,TRUE,FALSE,TRUE,"DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","LOC126277894 | unannotated | Myo-inositol oxygenase"
"LOC126353857",FALSE,TRUE,TRUE,FALSE,"DEG phase changes + DEG Diet (controls)",FALSE,TRUE,TRUE,"Head + thorax",TRUE,NA,NA,NA,NA,NA,TRUE,1,"Diet contrasts: controls","Control 83 vs 33","Downregulated",1.79486899991366,0.00751687538624151,-1.23513758413919,6.02468419289451e-07,"Solitarious-up",-1.53848253057106,3.00696522871217e-08,"Solitarious-up","unannotated","no description",30.4343890712445,TRUE,TRUE,FALSE,TRUE,"DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","LOC126353857 | unannotated | no description"
"LOC126354896",FALSE,TRUE,TRUE,FALSE,"DEG phase changes + DEG Diet (controls)",FALSE,FALSE,TRUE,"Thorax",TRUE,NA,NA,NA,NA,NA,TRUE,1,"Diet contrasts: controls","Control 83 vs 33","Upregulated",1.4863667679614,0.0488741083155157,NA,NA,NA,1.57923026894543,2.65966329183972e-07,"Gregarious-up","kek6","Leucine rich repeat C-terminal domain",20.9516915306428,TRUE,TRUE,FALSE,TRUE,"DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","DEG phase changes + Diet (controls)","LOC126354896 | kek6 | Leucine rich repeat C-terminal domain"
"LOC126267568",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",8.96670920514269,4.44696967412637e-91,TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.51268058150843,4.34065501716714e-08,-1.19253432349662,9.3375014141661e-06,"Solitarious-up",-1.047248171482,0.0168667607914552,"Solitarious-up","unannotated","no description",183.23629047679,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126267568 | unannotated | no description"
"LOC126277383",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",14.2854761327488,2.49439461026348e-68,TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.11964685600064,2.2524703859224e-08,NA,NA,NA,-1.84950624292887,2.23417041177477e-09,"Solitarious-up","unannotated","no description",167.155888686437,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126277383 | unannotated | no description"
"LOC126281914",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",10.9600334871486,6.90156552987557e-72,TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",2.93060558579563,3.07095230948099e-08,NA,NA,NA,-2.1156672101775,1.84657246504583e-12,"Solitarious-up","unannotated","no description",162.41371923975,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126281914 | unannotated | no description"
"LOC126284383",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",9.97924532116682,9.31017104401878e-28,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.20942156731443,3.15973153554378e-06,NA,NA,NA,-4.72996829267081,3.64168364565924e-65,"Solitarious-up","unannotated","no description",159.888725120922,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126284383 | unannotated | no description"
"LOC126340122",FALSE,TRUE,FALSE,TRUE,"DEG phase changes + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",2.63870823496088,5.29130568073953e-05,3.3487556546936,1.64112638269803e-38,"Gregarious-up",4.090985780828,2.06058536194722e-76,"Gregarious-up","unannotated","no description",147.825754181282,TRUE,FALSE,FALSE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126340122 | unannotated | no description"
"LOC126354924",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",9.47060461308646,9.71162653938996e-54,TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.9047355521858,2.27374972601017e-11,NA,NA,NA,-1.56845820825758,2.53846742171052e-05,"Solitarious-up","unannotated","no description",147.195192146424,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126354924 | unannotated | no description"
"LOC126299109",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.163935474799,1.50230798937055e-11,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",1.46823704379459,0.000304665936101651,NA,NA,NA,-1.39338055342279,2.9102979737764e-87,"Solitarious-up","unannotated","no description",142.901032738609,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126299109 | unannotated | no description"
"LOC126306122",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",8.66786940075016,5.19543684160352e-53,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.3885639882246,4.65290279785524e-05,NA,NA,NA,-1.55407181773799,7.37932505405569e-11,"Solitarious-up","unannotated","no description",133.359142515962,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126306122 | unannotated | no description"
"LOC126335320",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.96390694334789,2.08344795067176e-46,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.99086518862468,0.000310111566872033,NA,NA,NA,-1.41213003208848,2.21081047122122e-20,"Solitarious-up","unannotated","no description",132.212050030595,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126335320 | unannotated | no description"
"LOC126281915",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",9.81948295116504,2.01686886625827e-46,TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.68463519204428,1.24913999533151e-07,NA,NA,NA,-2.13924058234921,4.20804657570496e-07,"Solitarious-up","unannotated","no description",130.617989411593,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126281915 | unannotated | no description"
"LOC126335117",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.39770729682887,5.96100727890775e-07,TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.73912821796215,3.34604523897829e-11,-1.63400792879015,4.52574954180546e-15,"Solitarious-up",-1.68981454258767,1.70197650079421e-32,"Solitarious-up","unannotated","Belongs to the type-B carboxylesterase lipase family",128.274162450042,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126335117 | unannotated | Belongs to the type-B carboxylester..."
"LOC126278041",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,FALSE,"Head",TRUE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",3.38936302504571,2.32424884156842e-08,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",1.89407726214099,0.013330939594765,3.76686700816573,4.96735051697368e-72,"Gregarious-up",NA,NA,NA,"unannotated","alpha/beta hydrolase fold",125.863039104922,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126278041 | unannotated | alpha/beta hydrolase fold"
"LOC126284530",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",9.75896492103967,1.53712263224079e-57,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.5390645433536,0.000772370077258174,NA,NA,NA,-1.30711106925061,4.06263847927454e-07,"Solitarious-up","unannotated","Cobalamin binding. It is involved in the biological process described with cobalamin transport",122.921798398727,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126284530 | unannotated | Cobalamin binding. It is involved i..."
"LOC126273028",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",6.07330514898188,1.50111768244974e-17,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",5.46842629513459,5.43546622834164e-10,NA,NA,NA,2.25464719222224,7.51283455399922e-29,"Gregarious-up","PebIII","Insect pheromone-binding family, A10/OS-D",122.008923268837,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126273028 | PebIII | Insect pheromone-binding family, A1..."
"LOC126344004",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",3.74077250935969,5.75323432135791e-07,TRUE,5,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",2.68441006403255,5.88428275715333e-17,-1.53670699950614,5.25465297817638e-06,"Solitarious-up",-1.9077126328617,1.45147608126594e-09,"Solitarious-up","unannotated","no description",120.457642685808,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126344004 | unannotated | no description"
