"gene_id","tissue_reference_deg","phase_reference_deg","diet_control_deg","fatbody_infection_deg","membership_label","diet_infected_deg","head_phase_deg","thorax_phase_deg","phase_reference_source","fatbody_experiment_deg","n_tissue_contrasts","tissue_comparisons","tissue_directions","tissue_max_abs_log2FC","tissue_min_padj","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj","head_log2FC","head_padj","head_direction","thorax_log2FC","thorax_padj","thorax_direction","Preferred_name","Description","combined_priority_score","any_phase_change","fatbody_diet_deg","has_tissue_overlay","has_phase_overlay","primary_annotation_group","logical_category"
"LOC126317399",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.98088297344341,4.26336894520411e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14211022073855,0.0106156695180988,"Gregarious-up","unannotated","no description",26.4672928869305,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126317417",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.55777600853253,0.0123855022401545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.4648623863305,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317423",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.20016669465609,0.00678992156779022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",22.368301936999,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317431",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.7372945902085,0.00239432221797759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",21.3581119946506,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317432",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.03503112772533,0.0147677258288966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",10.865717506889,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317436",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.4349859758509,0.000428271953158531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",23.8032663417703,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317559",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.7319987196553,7.11305180502537e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",23.8799427479384,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317575",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",1.76694425593135,0.000218369927389878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",21.4277514262388,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317616",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",6.48191512807531,1.09154829951368e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",42.4438721706704,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317649",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.16965715178189,0.0138393295466557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",21.0285421007681,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317650",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",6.64103766337394,0.000417023089485888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",26.0208775619764,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317660",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",3.1772805103102,0.0211127746697836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",12.8527351976757,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317668",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.93122459921598,0.000252574132224116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",24.5288357296696,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317678",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.26473580050474,0.000426471332569523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",12.6348459573231,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317679",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.25269517431124,0.00993980262500108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",20.2553174136286,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317685",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.69931069517238,0.000501292356548319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",22.9992196124109,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317695",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.85646468165365,6.32565172175623e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",23.0553594048364,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317696",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.07981731245321,6.80276897600768e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",31.2471315900078,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317800",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.3152767274202,2.10689872489103e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",24.9916330671221,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317801",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.14891310382031,0.00946079779370381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",20.1729853434445,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317818",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.66345609007967,0.000912389566307063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",22.7032757798507,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317838",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.68553342752656,0.00843973771149885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.7592044776093,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317871",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.23128883232032,0.00287425360470986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",22.772763747622,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317879",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.39576820217755,0.0154015837582664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.2082028201651,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317926",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",4.55492961406725,0.00809958314252097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",22.6464669462456,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317951",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.18679407322794,0.00803511306736835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",21.2818020808419,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126317953",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.11240127087156,0.0421780078674241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",10.4873152073841,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318032",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.25165845757935,0.0482032489200548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",10.568582146716,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318038",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.86627745209934,0.0026547657546111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",22.4422512453138,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318068",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.1004168317518,0.00653688508019682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",21.2850459817063,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318075",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",7.07042069810334,6.74526393346924e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",27.2414217503806,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318077",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.79282159762782,1.33753153617501e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",25.6665175670651,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318078",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.79322964109675,3.93045863360607e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",25.1987864112244,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318089",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.79201612965468,0.0026853971775713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",20.3630076015294,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318090",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",1.91122499663761,1.90500010200158e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",22.631329993372,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318148",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.61859023689731,0.0223353696575126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.2695970923174,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318164",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.24058514451443,0.00561661285494311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",19.4911106549015,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318263",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.29586750251246,0.0021290623362248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",21.9676791253005,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318265",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.60498626186813,0.0420320286673549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",10.9814059102216,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318271",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",2.95457341989983,0.046558621024575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",12.2865733110219,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318400",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.79745128551287,0.000887176019425142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",24.8494414912943,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318411",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.21124425741514,0.0148126508696367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",19.0406114706674,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318523",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.39448219945486,0.00137282272419694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",23.2568677400577,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318529",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.33427410412066,0.00156644731177213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",21.1393583123664,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318557",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",2.3020195471234,0.0439778357175393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.6587856945192,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318572",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.41743086541798,0.00151562525509352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",22.2368390320399,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318585",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",3.31823659482815,0.0433104510739792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",12.6816438879415,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318589",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.54637132704438,0.0195272190264505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.2557309295048,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318728",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.35952318839562,0.00102558942786315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",24.3485496530582,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318729",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.45621173362979,0.00074613987324311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",23.5833914845975,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126318752",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.48667107919631,7.29668652155828e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",21.623545390595,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126319013",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.56222835105237,0.000547556583927407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",22.8237993456815,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126319460",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.33122585800277,1.08480791618036e-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Calcium ion binding",78.2958730122865,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126319559",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.57738549456755,0.00153925956250416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",24.3900736342823,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126319566",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.50595675324686,0.00135678127821484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",22.3734469109817,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126319774",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",6.28437457138134,7.40796433988192e-31,TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",2.36361446664134,0.000540775133505955,NA,NA,NA,NA,NA,NA,"unannotated","Ras family",68.045273441726,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126319790",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",5.46278781817906,3.29997211740239e-85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the MIP aquaporin (TC 1.A.8) family",113.944277547789,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126319816",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.21231898110486,1.99149442667062e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",27.9131398857598,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126319852",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.2595107933871,3.80422451551138e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f","Espin isoform X1",31.679244653426,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126319908",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.12922636928422,2.59988926118929e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bur","activity. It is involved in the biological process described with GMP biosynthetic process",27.7142715191129,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126320027",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.72784414198952,0.000234886250966609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",24.3569865458338,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126320030",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Head",1.626481429433,0.000378885718645676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",13.0479731937285,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126320032",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.98237392796988,0.0203976518066806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",21.6727937539802,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126320091",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",7.38326343442884,9.94218575806054e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",29.3857815612679,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126320104",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.20821116688474,6.20649475790701e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","acid phosphatase",30.4153647739698,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
