"gene_id","tissue_reference_deg","phase_reference_deg","diet_control_deg","fatbody_infection_deg","membership_label","diet_infected_deg","head_phase_deg","thorax_phase_deg","phase_reference_source","fatbody_experiment_deg","n_tissue_contrasts","tissue_comparisons","tissue_directions","tissue_max_abs_log2FC","tissue_min_padj","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj","head_log2FC","head_padj","head_direction","thorax_log2FC","thorax_padj","thorax_direction","Preferred_name","Description","combined_priority_score","any_phase_change","fatbody_diet_deg","has_tissue_overlay","has_phase_overlay","primary_annotation_group","logical_category","heatmap_category","gene_label"
"LOC126327089",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",11.8834671455743,3.36002515219842e-44,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.49904681939434,0.0142855923007648,NA,NA,NA,-1.65245582813291,8.35911549272247e-05,"Solitarious-up","unannotated","no description",119.431568687491,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126327089 | unannotated | no description"
"LOC126284502",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.00126580521216,1.83343203838084e-07,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.49516219567467,2.85861986798375e-05,1.21173231197122,1.72420567718009e-28,"Gregarious-up",1.23052524114308,9.54147078266146e-27,"Gregarious-up","unannotated","Sidestep protein",118.00305993451,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126284502 | unannotated | Sidestep protein"
"LOC126280573",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,FALSE,"Head",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",11.5177632188477,2.10962580242759e-38,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",4.89441123646046,0.000147743439683844,-1.12809157947434,0.00137287841628329,"Solitarious-up",NA,NA,NA,"unannotated","no description",115.908920323065,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126280573 | unannotated | no description"
"LOC126272290",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",5.08392651869917,2.17709562756655e-10,TRUE,5,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",3.60809742541773,4.9988390050168e-12,1.29733050028369,0.0320035907219217,"Gregarious-up",1.61923976116,2.57378217599457e-06,"Gregarious-up","unannotated","Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides. It is involved in the biological process described with nitrogen compound metabolic process",113.656077053339,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126272290 | unannotated | Hydrolase activity, acting on carbo..."
"LOC126336533",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",12.6178126375031,2.54821645817866e-67,TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",4.27184108284954,9.07934877039664e-09,NA,NA,NA,-2.28111551837944,9.52032559921431e-05,"Solitarious-up","unannotated","no description",161.827826421443,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126336533 | unannotated | no description"
"LOC126336538",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",9.37080626662279,3.85609746049651e-41,TRUE,5,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",4.57491697305587,4.33550612478026e-12,NA,NA,NA,-2.25562183259242,0.000577131653063711,"Solitarious-up","unannotated","no description",145.216882372234,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126336538 | unannotated | no description"
"LOC126344004",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",3.74077250935969,5.75323432135791e-07,TRUE,6,"Diet contrasts: controls; Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",2.54573156017558,1.17850795065291e-13,-1.53670699950614,5.25465297817638e-06,"Solitarious-up",-1.9077126328617,1.45147608126594e-09,"Solitarious-up","unannotated","no description",127.017325198857,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126344004 | unannotated | no description"
"LOC126336534",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",10.9443011057392,1.4736329266076e-14,TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",5.8309659677442,1.32107661924627e-10,NA,NA,NA,-4.3285501496853,1.20384442410035e-13,"Solitarious-up","unannotated","no description",113.733929534471,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126336534 | unannotated | no description"
"LOC126336866",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.32194431847304,6.25366121118235e-07,TRUE,5,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",2.95723989925487,3.08748060047344e-15,-1.46211755202092,0.000417311168114864,"Solitarious-up",-2.02140548077703,0.000569118966179347,"Solitarious-up","Men","Malic enzyme, NAD binding domain",112.101305596753,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126336866 | Men | Malic enzyme, NAD binding domain"
"LOC126284936",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",3.91144251618115,1.62341049739304e-26,TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",4.62845951841494,7.17038391180613e-06,-1.19866508280783,9.26998030788261e-05,"Solitarious-up",-1.11143260076218,0.0312185534826008,"Solitarious-up","unannotated","no description",111.322537371619,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126284936 | unannotated | no description"
"LOC126284577",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",12.1000347084406,7.38587547719365e-09,TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 33 vs 50; Diet 33: infected vs control; Diet 83: infected vs control","Downregulated; Upregulated",4.94986205450094,2.24552416790857e-06,-2.00140121435657,0.0133295889034104,"Solitarious-up",-3.9875851868432,1.9061382147126e-05,"Solitarious-up","unannotated","Insect cuticle protein",99.4141923053178,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126284577 | unannotated | Insect cuticle protein"
"LOC126336535",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",11.1974503517356,0.000150589863841369,TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",4.71201776268571,4.71087122481011e-07,NA,NA,NA,-6.6086093089705,5.16718572247481e-08,"Solitarious-up","unannotated","no description",95.9539263786075,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126336535 | unannotated | no description"
"LOC126299510",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,1,"Head vs Thorax","Higher in Head",1.13730486740687,0.0234542048822017,TRUE,6,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Control 83 vs 50; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.52082235934154,2.54001642637765e-10,1.15153244241187,0.0187359829127384,"Gregarious-up",1.90667013779666,0.00259028624176625,"Gregarious-up","unannotated","Trypsin-like serine protease",93.255248326693,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126299510 | unannotated | Trypsin-like serine protease"
"LOC126284694",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",7.2513532530315,3.21544185053329e-07,TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 33 vs 50; Diet 33: infected vs control; Diet 83: infected vs control","Downregulated; Upregulated",3.71526286316045,0.00263144501648523,-2.80270754304221,7.28646604792368e-05,"Solitarious-up",-3.30212229592858,5.17386252620013e-06,"Solitarious-up","unannotated","Structural constituent of cuticle",91.5676791646222,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126284694 | unannotated | Structural constituent of cuticle"
"LOC126291424",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.1508015500745,0.00205500293652212,TRUE,3,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control","Downregulated",3.15269945056812,0.00554414639899791,2.91599555149871,2.41238605897447e-22,"Gregarious-up",1.93183833959442,7.99584787511589e-08,"Gregarious-up","unannotated","no description",90.8093764222689,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126291424 | unannotated | no description"
"LOC126337066",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,FALSE,"Head",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.36130023975213,7.11631742848045e-08,TRUE,5,"Diet contrasts: controls; Diet contrasts: infected; Infection within diet","Control 83 vs 33; Control 83 vs 50; Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",3.01793960536298,2.58652678557486e-06,-1.12344455475575,0.00212214076931766,"Solitarious-up",NA,NA,NA,"unannotated","Major Facilitator Superfamily",88.9109379189153,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126337066 | unannotated | Major Facilitator Superfamily"
"LOC126282270",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",4.93492551693966,0.000769597054898665,TRUE,3,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 33 vs 50; Diet 83: infected vs control","Downregulated; Upregulated",4.83845734200408,0.00195961699476762,-2.99555047001142,0.000713175472336174,"Solitarious-up",-3.29435307046453,1.94713528541202e-06,"Solitarious-up","unannotated","Zona pellucida (ZP) domain",76.7422592797048,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126282270 | unannotated | Zona pellucida (ZP) domain"
"LOC126354365",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.02304431506574,4.60789983725072e-15,TRUE,3,"Diet contrasts: controls; Diet contrasts: infected; Infection within diet","Control 83 vs 33; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",1.87058681446338,0.0285980876110215,NA,NA,NA,-1.0346574645006,5.31061312686054e-05,"Solitarious-up","unannotated","Belongs to the type-B carboxylesterase lipase family",72.0833039069212,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126354365 | unannotated | Belongs to the type-B carboxylester..."
"LOC126281974",FALSE,TRUE,TRUE,TRUE,"DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,FALSE,"Head",TRUE,NA,NA,NA,NA,NA,TRUE,4,"Diet contrasts: controls; Diet contrasts: infected; Infection within diet","Control 83 vs 33; Diet 50: infected vs control; Infected 33 vs 50; Infected 83 vs 33","Downregulated; Upregulated",6.89757003688814,0.00386029612776609,1.00848390267907,0.00150966590437702,"Gregarious-up",NA,NA,NA,"unannotated","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process",53.1405524717162,TRUE,TRUE,FALSE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126281974 | unannotated | Oxidoreductase activity. It is invo..."
