"DEG_context","comparison_type","comparison","numerator","denominator","diet","gene_id","log2FoldChange"
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334976",2.6844375657995
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334990",2.30988879721495
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334991",-1.17620299252472
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334994",4.43149809834365
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334999",2.74207003525879
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335001",2.0119592033682
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335014",-3.13507214345812
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335036",1.90238758189032
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335057",1.91255227649878
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335083",2.57741028482855
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335084",1.75900716108302
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335114",3.44580481809987
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335115",6.09311761283406
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335117",2.01409502124105
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335132",3.88910483700523
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335140",2.56344120183962
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335148",-1.88722224472535
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335155",-2.50597661941816
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335166",2.43267163385601
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335202",-2.56417034359483
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335229",1.21676511855488
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335233",1.80148308381917
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335237",7.50365188054321
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335241",3.28330380075516
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335256",-1.22842563973492
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335259",-2.82761500389077
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335288",1.57268040055041
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335291",1.16953768943163
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335309",-2.14887916002772
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335345",-1.13121032929663
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335348",1.88812741263469
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335355",-1.55416781024425
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335359",-1.07696025523244
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335382",1.92625641832125
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335453",-2.06356431549754
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335463",5.18640375255357
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335465",-1.57630459892653
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335468",2.90104978049491
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335470",1.29739992119407
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335472",1.73809626358304
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335481",-1.03427559423161
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335490",2.43423590945332
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335501",-1.02664187011164
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335505",-1.2434300343041
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335517",1.17137903540783
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335538",-1.10998886418117
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335545",2.21071984338782
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335546",1.19025812009968
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335547",2.34823005864675
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335557",1.06087823310736
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335565",3.53118298824779
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335566",1.03022326032945
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335579",1.69199328951542
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335641",-1.66984610918231
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335656",1.48032411817876
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335665",-2.52123313393557
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335667",-2.62791250805311
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335682",-1.01519145076472
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335700",6.13577874858039
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335709",5.24332187824968
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335721",1.88521276076422
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335750",1.91172282305606
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335786",1.662903151222
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335827",1.42749094760368
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335828",2.48963525818293
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335966",5.28568205142598
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335975",1.10330127765824
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336000",2.79760983683709
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336038",1.54155382708668
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336041",-1.06543680000305
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336076",1.57898842317293
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336124",-1.98617980787469
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336201",-1.98224073535488
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336205",-2.30240745744365
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336209",2.22978371163236
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336225",1.70201218463641
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336236",3.46639088867787
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336251",-1.07190942486045
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336286",-4.00108319353858
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336325",6.54271430758899
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336345",-1.53698164227534
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336375",2.39225021547019
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336376",1.28122123559041
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336379",1.22724497782871
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336399",-2.82339040537324
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336409",-2.25455916795195
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336414",4.17033814487618
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336416",1.79538860452124
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336435",-1.21914150089644
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336437",1.60061840595515
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336464",-1.95319920121612
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336465",-2.96373936439144
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336473",-2.76663742129967
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336499",3.00705999144729
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336529",-3.6452037254904
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336531",-2.88260414778896
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336532",-3.75944477601062
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336533",-3.99569660586484
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336534",-5.28168135133621
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336535",-4.39913434275467
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336538",-4.31753469334402
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336539",-4.23011518006545
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336542",-2.20731033555785
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336546",3.83197140833573
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336549",4.15988155627079
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336554",6.05165660769803
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336561",-1.09539507749777
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336565",1.85369127563657
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336578",5.17127296151703
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336583",1.99824945443416
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336593",1.98437200520166
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336597",-1.98063018979433
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336602",-1.52334948266321
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336619",2.68881141339904
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336625",-2.81746499513042
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336646",-1.65884579299171
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336670",2.5289347195114
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336687",1.49996515322391
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336688",1.45402370123741
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336692",-1.49947952211415
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336695",-1.46281075761007
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336697",1.76278983790809
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336705",2.08068284326542
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336714",-2.20599983705838
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336730",1.52084217918691
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336735",-3.23335651331045
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336738",2.6005800845405
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336750",-1.30967676064973
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336759",-1.25975355119472
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336772",1.06544523172498
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336801",1.97566003573562
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336833",-1.75414970750713
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336852",-1.88362571272255
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336866",-2.9762861006638
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336874",-1.1101028884562
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336875",-1.09834732051792
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336876",-1.16701511510555
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336893",-1.22274672329353
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336932",-1.20198131623087
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336939",-1.29285419059165
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336948",-3.30005033770721
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336962",-1.37375926941467
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336969",3.69143283481429
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126337018",-1.09347210085701
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126337056",-2.58151405491402
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126337058",-3.07200078657766
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126337753",1.43329991100459
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126337850",3.89524197643452
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126337983",1.43990104385714
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126339150",-1.1264279421331
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126339612",3.27031319414627
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126339739",-1.20131938795212
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126339755",3.1582686485168
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126340024",1.95426722979008
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126340122",2.33931532466279
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126340284",2.63552630527611
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126340356",-2.05874669435633
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126341237",-2.03561612543469
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126341418",1.10824562951003
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126341434",1.92300468666174
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126341869",-2.01616017719873
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126342556",1.12702176696962
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126342775",-1.30815667709898
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126343175",2.1843694612761
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126343256",1.36731348801845
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126343303",2.23724496288589
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126343426",-1.89342502655643
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126343848",-1.16725492484217
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126344004",-2.52538979473588
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126345497",2.58549537273522
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126346021",1.27294987817178
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126346336",-2.11189094356947
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126346362",1.7433820650841
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126346425",3.4429930760603
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126346580",1.04190799883243
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126347090",1.62524588985389
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126347864",-1.49777033752221
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126347975",-1.02066551110616
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126349000",-1.03737998550719
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126349011",1.68401441107997
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126349353",1.59299104506331
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126349825",2.07317732707796
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126351962",-2.0399017558271
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126352796",4.3279943870508
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126353355",1.45331331471114
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126353777",-1.06660386566464
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126353793",1.16008845975736
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126353822",-1.83062666276856
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126353855",1.48244706323611
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126353879",1.52078200518495
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126353887",1.03175081917739
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126353927",2.45070892006277
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126353931",2.58859001105535
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126353952",1.1338036226255
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126353958",2.36273254972624
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126353994",-1.52781491079732
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354017",3.19570868754379
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354018",2.30252898093087
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354056",1.1207744772041
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354081",-1.87443904622901
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354141",1.21310357704932
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354142",2.00966414566057
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354146",1.61088941922075
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354172",-2.60516563668147
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354185",-1.3199406096093
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354186",2.13136034504885
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354197",-2.35907546393251
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354198",-2.38161949782875
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354226",1.3463151408532
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354254",4.57118354890211
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354256",3.2113821228124
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354268",-1.14723091204008
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354272",1.32315872121171
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354282",-2.77672109593281
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354283",-1.76651988916369
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354284",-1.51932946121346
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354299",3.10052111624748
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354322",-1.1681885788504
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354344",-2.17877639811
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354368",-1.06291937667742
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354407",-2.47649268729559
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354418",2.21432219901517
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354460",-1.52699508433539
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354501",-1.31542289533057
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354504",1.7466284672977
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354521",-3.5859872712128
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354537",2.07267369761524
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354547",-2.53195358672717
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354550",-2.50577258827572
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354561",-1.8608497678342
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354567",-2.39357970603557
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354579",3.07401831743727
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354588",-1.27258121837079
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354594",-1.35845108179859
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354620",-2.36099256513437
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354631",-2.7762881601788
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354633",4.2855809803278
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354649",2.10813295384919
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354656",4.57040364541428
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354658",2.07034667175464
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354672",1.31579719233301
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354677",2.03830438645163
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354689",2.26370609832872
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354701",-1.4967557192527
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354703",1.72060162253345
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354787",-1.19046058189071
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354788",2.74603319602567
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354813",1.4346193692617
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354870",1.68135754968781
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354914",1.38438254348222
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354919",1.10648270516413
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354923",-3.00154073119273
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354924",-2.23304747120912
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354926",-3.19390437366499
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354927",-3.47018619488797
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354946",-2.88566730982841
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354947",-2.41130262560261
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126354995",5.04386273986667
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126355038",1.07581751995151
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126355071",1.1638263725327
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126355083",1.40890728140946
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126355120",5.53974596328866
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126355148",-1.09763039056618
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126355184",-1.97952193801768
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126355203",2.0260797797437
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126355206",1.13316152185461
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126355249",-2.23725513840428
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126355286",-3.31055227709427
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126355303",3.35914641574459
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126355366",-1.17792028853698
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126355419",-2.08595933087532
