"gene","control_only","infection_only","pairwise_diet","within_diet","full_model"
"LOC126323251",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335805",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126324336",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126324491",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126324985",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126327105",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126327121",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126327822",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126329207",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126329331",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126329244",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126330110",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126336201",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126330748",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126331066",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126331082",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126331994",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126332411",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126332649",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126332740",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126333165",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126333672",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334533",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334561",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335894",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334669",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334679",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334697",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334701",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334704",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334706",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335932",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334737",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334751",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334779",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334780",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126336322",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334820",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334853",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334857",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334867",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126337463",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334928",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334930",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334938",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334948",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334955",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334959",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126334998",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335021",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126336503",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335080",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335084",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335081",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335136",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335142",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335154",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335174",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335181",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126336000",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335186",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335187",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335222",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335231",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126336036",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126336038",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335406",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335450",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335471",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335514",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335544",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126335546",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354509",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355790",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356267",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354642",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356818",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355887",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356831",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355786",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356316",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356125",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354843",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356321",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354720",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356204",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356149",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354904",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126353877",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355346",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355138",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354820",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126353821",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354602",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354210",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354298",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354476",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354323",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126353865",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355090",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354199",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356096",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355150",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354459",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354065",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354068",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355443",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356311",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356140",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354110",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356349",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354008",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354378",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354206",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354478",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126353910",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354890",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354870",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354570",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126357247",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126357248",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126357246",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126357245",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126357231",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354649",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354218",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355534",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354448",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356304",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356100",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354788",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126353790",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354260",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355789",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354288",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354887",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355037",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355041",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355146",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355348",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355446",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355522",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355980",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355702",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355865",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355725",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267248",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365747",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267280",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266751",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266984",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365957",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266922",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268175",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267588",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267652",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268126",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266681",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267985",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267259",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267627",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267666",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266950",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267997",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365980",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267000",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267002",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266959",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268015",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268023",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365925",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268197",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266985",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268521",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267752",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267107",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365909",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266713",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268205",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267060",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266626",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267409",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268028",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268030",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267042",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267462",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365889",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267165",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267166",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267464",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266665",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267519",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267290",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266778",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267253",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266789",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268088",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365988",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365918",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365911",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267242",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266714",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266641",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267936",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272026",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272156",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272339",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272584",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272262",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273221",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272149",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126271850",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273022",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272928",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272831",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272362",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272361",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273256",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126274319",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272899",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272743",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272087",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272508",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272350",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272576",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272787",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273035",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273032",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273033",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273136",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272933",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272567",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273322",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273010",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272352",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272193",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273334",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272939",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273343",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272836",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272383",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126271917",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272399",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272746",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272063",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126271923",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272096",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126271955",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272322",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272081",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272884",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272599",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272040",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272041",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126271984",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272139",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272875",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278644",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278204",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126277956",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278196",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278800",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278442",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278279",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126277893",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126277907",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278809",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278971",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278345",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278265",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126279767",FALSE,FALSE,FALSE,TRUE,TRUE
"LOC126278260",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278066",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278068",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278704",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278514",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278221",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278364",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281330",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281664",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281443",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282077",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281771",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281537",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282335",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281373",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282233",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281716",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281928",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281335",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281860",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282012",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281164",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282517",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281978",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281743",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281421",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281781",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282119",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282165",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281949",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281553",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281396",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282424",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281672",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281487",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281567",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281915",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281299",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281300",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281298",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281302",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282020",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282469",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281626",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284649",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284832",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284543",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284742",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285307",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284232",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285464",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284055",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284170",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284171",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126283959",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285375",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285102",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284502",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284530",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284688",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284771",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284379",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285408",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285391",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284753",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284394",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284044",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285437",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284736",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284845",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284662",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284584",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284639",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284322",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284821",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284466",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284573",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284221",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284336",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284252",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285233",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284004",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284765",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285239",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284941",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284747",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284250",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285254",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284105",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285255",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284462",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284857",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284862",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285008",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126283972",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292302",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292301",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291639",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291913",FALSE,FALSE,FALSE,TRUE,TRUE
"LOC126291694",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292129",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291884",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291901",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292093",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291976",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291920",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292282",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291749",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291748",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292034",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291476",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291698",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292098",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291782",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291785",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291498",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292108",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292259",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291991",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292051",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292024",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291751",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291959",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292163",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291872",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293751",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293270",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293741",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293451",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293382",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293305",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293366",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293666",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293472",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293182",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295351",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295295",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295147",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295189",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295407",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295079",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295214",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295335",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295344",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295342",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295087",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126294953",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295438",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295382",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295146",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295442",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295201",FALSE,FALSE,FALSE,TRUE,FALSE
