"heatmap_row_order","gene_id","Description","DEG_scope","n_infection_diets","infection_diets","directions","comparisons","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
485,"LOC126354570","Nucleoside transmembrane transporter activity. It is involved in the biological process described with","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.71113606328465,0.0371167017026284,5.09725577066553,"1016","Higher than gene average"
486,"LOC126293313","Angiotensin-converting enzyme","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.01556728505124,0.000694224449475099,2.27368977619909,"1006","Higher than gene average"
487,"LOC126336598","-","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.18792059168426,0.0435783761624049,2.38174955177776,"1005","Higher than gene average"
488,"LOC126284235","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.37572944096148,0.0499002211777158,2.46940590906454,"1038","Higher than gene average"
489,"LOC126335667","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",3.00207082748789,0.00331827042145917,2.30642803341728,"1055","Higher than gene average"
490,"LOC126336465","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.71781983525557,0.0227757248573464,2.90662097670959,"1006","Higher than gene average"
491,"LOC126336463","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",4.31305048289009,0.00220574630649953,3.37329473682227,"1006","Higher than gene average"
492,"LOC126336460","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.83202794036257,0.0212781798013732,2.88669460586972,"1006","Higher than gene average"
493,"LOC126336468","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.74715293764241,0.0428562857440608,2.31020579830757,"1038","Higher than gene average"
494,"LOC126335665","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.83179539485317,0.0100983533401895,2.73118821171085,"1006","Higher than gene average"
495,"LOC126336464","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.7462275125789,0.0131814625238313,2.91126227612932,"1006","Higher than gene average"
496,"LOC126298183","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.34880467943343,0.0280381817976467,3.20575330609566,"1006","Higher than gene average"
497,"LOC126268132","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.68476825392259,0.00039441633690812,2.90117359650328,"1006","Higher than gene average"
498,"LOC126284799","Endocuticle structural glycoprotein","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",4.24057646234134,0.0117033614488116,5.06709250721297,"1003","Higher than gene average"
499,"LOC126355457","-","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.85735637306918,0.0143287178972171,2.78351915414679,"1003","Higher than gene average"
500,"LOC126297476","Chitin-binding domain type 2","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.24310668065566,0.010719261035003,2.47291833414628,"1020","Lower than gene average"
501,"LOC126284697","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.66965984055343,0.0275968909570745,2.23713534688522,"1054","Lower than gene average"
502,"LOC126283982","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.16639437033775,0.0278322276282575,2.24174685515558,"1006","Higher than gene average"
503,"LOC126354946","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",3.17301629313251,0.000143993069013945,2.96739004292184,"1006","Higher than gene average"
504,"LOC126354947","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.10054094063299,0.0440622607546451,2.06679332767426,"1011","Higher than gene average"
505,"LOC126282043","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.23820148237315,0.00171950485297096,2.18825473256844,"1037","Higher than gene average"
506,"LOC126297477","Chitin binding Peritrophin-A domain","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.2047224680415,0.00166546711247121,2.43706649433002,"1040","Higher than gene average"
507,"LOC126284086","Insect cuticle protein","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",3.37599099409187,0.0115093777890829,2.16471191944744,"1006","Higher than gene average"
508,"LOC126284088","Insect cuticle protein","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",2.32826650529311,0.00039441633690812,2.02395906927702,"1006","Higher than gene average"
509,"LOC126284491","Insect cuticle protein","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",3.38427732049221,0.00322756082727048,1.84361018437322,"1029","Lower than gene average"
510,"LOC126335593","Conserved hypothetical protein","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.54971052261005,0.0033631124984604,3.40810539884831,"1002","Higher than gene average"
511,"LOC126299034","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.51734425406218,0.0389954985192565,3.42494715216064,"1002","Higher than gene average"
512,"LOC126272753","Domain present in PSD-95, Dlg, and ZO-1/2.","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.24137765630444,5.13605508341129e-06,2.44251265515425,"1002","Higher than gene average"
513,"LOC126267997","Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.44544761073845,3.23197036342933e-05,2.58664375449942,"1004","Higher than gene average"
514,"LOC126354218","Domain present in PSD-95, Dlg, and ZO-1/2.","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.01049373235003,0.000314434948343689,2.32160277167506,"1006","Higher than gene average"
515,"LOC126354818","beta-N-acetylhexosaminidase activity. It is involved in the biological process described with carbohydrate metabolic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.65865156153546,0.00323897446687869,2.29247612282378,"1040","Higher than gene average"
516,"LOC126295382","meprin and TRAF homology","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.26628319881229,0.0417341097803223,2.43142802773437,"1006","Higher than gene average"
517,"LOC126336124","It is involved in the biological process described with Notch signaling pathway","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.09195949218708,0.0230564563326563,1.99526774913115,"1002","Higher than gene average"
518,"LOC126345346","-","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.49559713637466,2.45856544280088e-06,2.99615042730552,"1006","Higher than gene average"
519,"LOC126355724","UDP-galactosyltransferase activity","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.50888395803313,0.000359458866186856,3.49928097126928,"1006","Higher than gene average"
520,"LOC126330497","G-protein coupled receptor activity. It is involved in the biological process described with G-protein coupled receptor signaling pathway","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.48000469440459,0.0230124202925651,2.13823542501674,"1004","Higher than gene average"
521,"LOC126281296","Rap guanyl-nucleotide exchange factor activity","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.19181591849896,0.000845302241259362,2.1662073915912,"1052","Lower than gene average"
522,"LOC126334943","Ion channel activity. It is involved in the biological process described with ion transport","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.36417920940303,2.5759681280098e-05,2.45106843976474,"1049","Lower than gene average"
523,"LOC126322885","-","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",1.67138618519286,0.00246449652235159,3.7122465472602,"1006","Higher than gene average"
524,"LOC126266835","-","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.07408398606128,0.000370192189525472,2.12804008520197,"1054","Lower than gene average"
525,"LOC126268161","Sugar (and other) transporter","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.11667761566495,0.0438097134498483,4.66683963044727,"1016","Higher than gene average"
526,"LOC126335854","Immunoglobulin like","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.00121196384023,0.00319145078635729,3.58823429792772,"1016","Higher than gene average"
527,"LOC126282200","Belongs to the TUB family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.26388699853135,0.0303080380933999,3.15255057787496,"1016","Higher than gene average"
528,"LOC126298052","Nuclear protein MDM1","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.09893247172313,0.0372050505445264,3.30062525913022,"1016","Higher than gene average"
529,"LOC126298214","L-ascorbic acid metabolic process","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.01377923235062,0.032400575987147,2.19525026628084,"1002","Higher than gene average"
530,"LOC126298212","L-ascorbic acid metabolic process","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.35253618654842,0.00978804211373579,2.91977681858346,"1023","Lower than gene average"
531,"LOC126272262","Transferase activity, transferring phosphorus-containing groups","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.40693707775488,0.0347129661164543,2.49963418507472,"1002","Higher than gene average"
532,"LOC126354068","Belongs to the type-B carboxylesterase lipase family","DEG in 2 diets",2,"50; 83","Higher in control","Diet 50; Diet 83: infected vs control",3.10219442842358,0.0116009851092609,1.7313902410364,"1030","Higher than gene average"
533,"LOC126278068","Belongs to the AB hydrolase superfamily. Lipase family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",3.89143112324048,8.49292606397043e-05,2.85446499967546,"1034","Higher than gene average"
534,"LOC126299533","nutrient reservoir activity","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.82241252780418,0.00677205992751267,2.88545402575061,"1006","Higher than gene average"
535,"LOC126278066","Belongs to the AB hydrolase superfamily. Lipase family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",3.88010943194065,0.0173894752552757,2.08527996327314,"1004","Higher than gene average"
536,"LOC126291782","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.47359881185344,0.00677205992751267,1.8428009868569,"1054","Lower than gene average"
537,"LOC126266922","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.50528495670875,0.031529579316169,1.7576193832679,"1020","Higher than gene average"
538,"LOC126295285","Lipocalin-like domain","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.70585422933224,0.000366761112915744,2.0374058341693,"1006","Higher than gene average"
539,"LOC126278364","Glycosyl hydrolase family 9","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.41436687279077,0.0162445411717122,3.28657196629577,"1042","Lower than gene average"
540,"LOC126278622","Glycosyl hydrolase family 9","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.7398765224303,0.000272008589530337,2.38221283071902,"1023","Lower than gene average"
541,"LOC126278365","Glycosyl hydrolase family 9","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.70676654510303,0.000478668487484463,2.96120668270885,"1042","Lower than gene average"
542,"LOC126346522","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.72594342639787,0.00237672934899202,2.70728356938457,"1023","Lower than gene average"
543,"LOC126354197","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.57000574329604,0.00780780212965537,3.01294455455184,"1042","Lower than gene average"
544,"LOC126291919","Glycosyl hydrolase family 9","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.28072915204044,0.0277151150905539,3.11114859534175,"1042","Lower than gene average"
545,"LOC126332601","activity. It is involved in the biological process described with carbohydrate metabolic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.14685607310378,0.00993978885867458,2.72977463089909,"1023","Lower than gene average"
546,"LOC126335320","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.99086518862468,0.0108365630567025,2.86415289696669,"1023","Lower than gene average"
547,"LOC126268128","Glycosyl hydrolase family 9","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.20958844342843,0.0309330959700282,3.04795562765063,"1042","Lower than gene average"
548,"LOC126354890","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.44657123451414,0.0498877829901002,2.84799968340535,"1023","Lower than gene average"
549,"LOC126327105","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.84374974511337,0.00329034691673374,3.06631228712933,"1042","Lower than gene average"
550,"LOC126327121","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.65485364264082,0.0105111718802003,3.28398772828768,"1042","Lower than gene average"
551,"LOC126354065","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.58011838560399,0.00566574741275298,3.29522634046783,"1042","Lower than gene average"
552,"LOC126336923","chitin binding. It is involved in the biological process described with chitin metabolic process","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.01108395479034,0.00201179070778859,2.97876019409131,"1042","Lower than gene average"
553,"LOC126284055","aldehyde oxidase","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.52572849246457,0.0110457391143765,2.71532133507228,"1042","Lower than gene average"
554,"LOC126281280","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.88854535911893,0.0189905751172468,2.71065300527712,"1006","Higher than gene average"
555,"LOC126281276","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.87763094527603,0.0166902783837296,2.59349754329246,"1002","Higher than gene average"
556,"LOC126281275","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.78857249504493,0.0202136266596351,2.4266958738571,"1006","Higher than gene average"
557,"LOC126284778","-","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.44526624347438,0.0167485058042559,2.60177414465632,"1002","Higher than gene average"
558,"LOC126298505","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.82182915797509,0.000221274098746534,2.83042087768883,"1002","Higher than gene average"
559,"LOC126285297","C2 domain","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.61036723500773,0.0221384400782417,2.41363315775164,"1006","Higher than gene average"
560,"LOC126354288","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.03511249245033,0.0379061470518107,2.64209755375561,"1002","Higher than gene average"
561,"LOC126277284","Transferrins are iron binding transport proteins which bind Fe(3 ) ion in association with the binding of an anion, usually bicarbonate","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.06338475670191,0.0395725124998448,2.51339065183321,"1002","Higher than gene average"
562,"LOC126278501","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.80831042959995,0.00210924418012232,2.11391895253766,"1002","Higher than gene average"
563,"LOC126267000","Ndr family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.51733875918782,7.68052296230296e-07,2.35647184062058,"1002","Higher than gene average"
564,"LOC126353821","Belongs to the potassium channel family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.67105017553121,0.00183991713355065,1.83673894997572,"1002","Higher than gene average"
565,"LOC126335021","Frizzled/Smoothened family membrane region","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.48916520037908,0.00332192972558415,2.2311799918971,"1002","Higher than gene average"
566,"LOC126299078","Uridylyltransferase activity. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.2412820541417,0.0033719691028611,2.00775885101448,"1016","Lower than gene average"
567,"LOC126344496","Pigment binding","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.44041496149737,0.00378792396501307,1.73579592020023,"1002","Higher than gene average"
568,"LOC126297701","Fucosyltransferase activity. It is involved in the biological process described with protein glycosylation","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.06889238995189,0.028146196234768,2.3003271910194,"1002","Higher than gene average"
569,"LOC126291748","Gamma interferon inducible lysosomal thiol reductase (GILT)","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.53309321474259,0.00268516745625538,2.61054132294985,"1002","Higher than gene average"
570,"LOC126299195","Sugar (and other) transporter","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.49778763764368,0.0228935574657177,2.19094631329959,"1002","Higher than gene average"
571,"LOC126353181","Protein of unknown function (DUF3105)","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.41099828279416,5.36115929601425e-05,2.23391844269028,"1002","Higher than gene average"
572,"LOC126297692","Rab subfamily of small GTPases","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.54891695206876,0.000969620996740387,1.80415239485496,"1042","Lower than gene average"
573,"LOC126271532","Tetraspanin family","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.70438565456041,0.00155885568662344,1.99115133582675,"1002","Higher than gene average"
574,"LOC126282405","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.19181840624121,0.00395955437189563,2.19265645805964,"1042","Lower than gene average"
575,"LOC126284821","Major royal jelly protein","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.2019385011464,0.00627207779647242,2.27249960119847,"1023","Lower than gene average"
576,"LOC126354820","Protein tyrosine phosphatase activity. It is involved in the biological process described with protein dephosphorylation","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.24305145916158,0.0415267906543678,2.75647038046522,"1023","Lower than gene average"
577,"LOC126275560","Zinc ion binding","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.46377436170713,0.0108365630567025,2.48554940122283,"1002","Higher than gene average"
578,"LOC126284530","Cobalamin binding. It is involved in the biological process described with cobalamin transport","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.40666098899732,0.00961350864307024,2.66408805041475,"1023","Lower than gene average"
579,"LOC126281737","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.24369225304069,0.00896426171824476,2.36696200413832,"1023","Lower than gene average"
580,"LOC126361620","helix loop helix domain","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.16339707921764,0.0294607738433008,2.27230299355225,"1050","Lower than gene average"
581,"LOC126348146","binding. It is involved in the biological process described with regulation of transcription, DNA-templated","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.01374720871237,0.0333493672120594,2.52731800053645,"1023","Lower than gene average"
582,"LOC126284430","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.76031850212267,0.0212385444850367,2.22924859714658,"1006","Higher than gene average"
583,"LOC126335518","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.88197488926727,0.0045960447157389,2.20920140392458,"1006","Higher than gene average"
584,"LOC126281373","Subtilase family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.30117737837448,0.0378883406491768,2.25512516335403,"1006","Higher than gene average"
585,"LOC126267472","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.95169813148562,0.0159083497600515,2.27620926052437,"1050","Lower than gene average"
586,"LOC126281421","N-terminal domain in C. elegans NRF-6 (Nose Resistant to Fluoxetine-4) and NDG-4 (resistant to nordihydroguaiaretic acid-4).","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.29730638508634,0.0296291895991825,2.18300028440633,"1006","Higher than gene average"
587,"LOC126297748","-","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.34319523582243,0.00256705236603189,2.45354223032234,"1023","Lower than gene average"
588,"LOC126365988","Belongs to the monovalent cation proton antiporter 1 (CPA1) transporter (TC 2.A.36) family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.52350278245484,0.00169036778309195,2.26881138726626,"1023","Lower than gene average"
589,"LOC126343702","Catalyzes juvenile hormone hydrolysis","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.71417780433307,0.00929276566852532,2.66072021146245,"1002","Higher than gene average"
590,"LOC126267437","Sodium/calcium exchanger protein","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.33730427899748,0.0138218817338335,2.33294159712456,"1002","Higher than gene average"
591,"LOC126327089","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.21796881436559,0.0219602881068198,2.43091686014994,"1023","Lower than gene average"
592,"LOC126336542","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.26249737926403,0.0110485660231424,3.22453859833395,"1023","Lower than gene average"
593,"LOC126354753","amino acid transporter","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.22963110623773,0.0101885699795222,1.86085736411825,"1002","Higher than gene average"
594,"LOC126284317","-","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.4437966398976,0.0165734273584738,2.44437529111352,"1023","Lower than gene average"
595,"LOC126297907","homeobox protein","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.09339280357211,0.0145113407856588,2.50675797180132,"1002","Higher than gene average"
596,"LOC126281443","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.0264845352304,0.00487702341478187,2.0903452555043,"1006","Higher than gene average"
597,"LOC126336471","positive regulation of protein tyrosine kinase activity","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.08511013068014,0.0312229306561386,3.11284575949727,"1006","Higher than gene average"
598,"LOC126365889","-","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.94375537456614,0.0200282634547044,2.24214872837372,"1007","Higher than gene average"
599,"LOC126277907","coenzyme binding. It is involved in the biological process described with galactose metabolic process","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.22898394728814,0.0111524842798482,1.76829320790035,"1007","Higher than gene average"
600,"LOC126273221","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.54941482841739,0.0368041634652991,1.96719659620292,"1023","Lower than gene average"
601,"LOC126322591","Sodium / potassium ATPase beta chain","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.21715843797473,0.000446038426123137,2.41070898761951,"1023","Lower than gene average"
602,"LOC126334511","Leucine rich repeats (6 copies)","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.12048420592774,0.000585475565354305,2.43495552316634,"1002","Higher than gene average"
603,"LOC126281351","Transporter activity. It is involved in the biological process described with transmembrane transport","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.93854238335277,0.00025656371616492,2.21330888308831,"1023","Lower than gene average"
604,"LOC126283960","activity. It is involved in the biological process described with oxidation-reduction process","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.85058902030796,0.000508874155494492,2.24097044631885,"1006","Higher than gene average"
605,"LOC126281915","no description","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",3.68463519204428,0.000206364058442393,2.26183074993938,"1006","Higher than gene average"
606,"LOC126284383","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.14485999584051,0.00631390909943038,2.33837063657005,"1023","Lower than gene average"
607,"LOC126268175","Immunoglobulin C-2 Type","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.61143367159642,0.0152601734929638,2.04842539240706,"1006","Higher than gene average"
608,"LOC126354459","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.27078411301672,0.0401753012711496,2.33054460152268,"1021","Higher than gene average"
609,"LOC126282020","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.38659804717208,0.0204014509334233,3.17648204854102,"1006","Higher than gene average"
610,"LOC126282017","no description","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",2.21906519308871,0.0416196706108883,4.14856276866202,"1006","Higher than gene average"
611,"LOC126355138","-","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.00387447016872,0.00175489970403322,3.8217312172575,"1023","Lower than gene average"
612,"LOC126335080","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.07338535496003,0.00607313024721978,1.93182873410655,"1002","Higher than gene average"
613,"LOC126292034","Hydrolase activity, hydrolyzing O-glycosyl compounds. It is involved in the biological process described with carbohydrate metabolic process","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.43507568595952,0.0057251246961223,2.69698199817974,"1023","Lower than gene average"
614,"LOC126334969","cAMP-dependent protein kinase inhibitor","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.2393020404331,0.000114639789999956,2.74877033555547,"1006","Higher than gene average"
615,"LOC126299171","It is involved in the biological process described with protein phosphorylation","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.46876583662271,0.0020454954522525,2.30537626945298,"1023","Lower than gene average"
616,"LOC126272193","Belongs to the FPP GGPP synthase family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.05890872043285,0.00314945127410041,2.22473599365619,"1057","Lower than gene average"
617,"LOC126284812","Belongs to the GMC oxidoreductase family","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",3.27456217571256,3.84604529746167e-06,1.83243330554479,"1023","Lower than gene average"
618,"LOC126277383","no description","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",3.11964685600064,0.000188539391167875,2.38373531331269,"1023","Lower than gene average"
619,"LOC126281914","no description","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",2.93060558579563,0.00376556705186562,2.23360592851428,"1042","Lower than gene average"
620,"LOC126354198","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.40334446871396,0.00813041716443634,2.71598648795161,"1023","Lower than gene average"
621,"LOC126266938","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.0170218516535,0.00140047086932325,2.80401048836297,"1023","Lower than gene average"
622,"LOC126272691","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.48151616793505,0.00929276566852532,2.60450498104845,"1042","Lower than gene average"
623,"LOC126284914","no description","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",2.46272115161513,0.00276585150133848,2.65501099917024,"1023","Lower than gene average"
624,"LOC126336543","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.03103657533584,0.00288460911169961,3.27806626034408,"1023","Lower than gene average"
625,"LOC126354199","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.55257564226172,0.0400654685395197,2.93009101629486,"1023","Lower than gene average"
626,"LOC126337022","Cadherin repeats.","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.00903728744285,0.00221019545298975,2.29817844125146,"1034","Higher than gene average"
