"contrast_id","gene_id","exon_only_DEG","transcript_exon_DEG","membership"
"infection_diet33","LOC126284863",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126284948",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126285239",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126285286",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126285335",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126285375",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126285386",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126285411",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126285438",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126291516",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126291645",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126291783",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126291873",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126291950",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126291966",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126292024",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126292051",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126292129",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126292163",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126292192",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126292206",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126293200",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126293270",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126293467",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126293502",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126293542",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126293666",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126293732",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126294995",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126295053",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126295442",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126295468",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126297427",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126297494",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126297629",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126297712",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126297737",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126297748",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126297835",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126297964",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298162",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298179",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298232",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298271",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298299",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298316",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298455",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298550",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298556",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298578",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298596",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298649",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298731",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298824",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298852",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298942",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298944",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298961",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298976",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126298991",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299001",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299011",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299109",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299115",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299116",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299197",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299232",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299290",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299329",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299352",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299360",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299364",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299386",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299393",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299444",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126299546",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126320407",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126320492",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126320756",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126322655",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126323118",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126323183",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126324558",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126329331",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126331066",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126331791",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126331858",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126333363",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126334542",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126334564",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126334672",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126334681",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126334694",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126334753",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126334785",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126334907",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126334990",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335001",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335013",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335057",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335147",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335148",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335155",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335233",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335259",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335321",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335355",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335465",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335467",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335515",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335543",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335546",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335566",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335641",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335750",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335827",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126335975",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336076",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336201",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336209",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336286",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336365",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336376",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336435",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336543",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336561",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336670",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336687",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336730",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336772",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336833",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336852",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336874",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336875",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336876",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336893",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336902",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336939",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126336958",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126337018",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126337753",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126339150",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126339739",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126340284",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126340356",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126341392",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126341744",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126342556",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126342775",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126343426",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126343848",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126347864",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126349353",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126351946",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126353355",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126353910",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126353927",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126353994",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354039",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354056",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354172",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354186",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354241",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354272",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354284",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354322",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354344",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354501",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354504",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354542",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354561",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354567",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354583",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354588",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354633",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354649",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354658",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354677",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354689",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354710",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354750",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354788",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354826",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354828",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354870",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354913",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126354919",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355071",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355120",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355148",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355206",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355286",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355366",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355419",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355449",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355466",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355597",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355736",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355749",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355751",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355799",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355861",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355893",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355919",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355941",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126355954",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126356006",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126356015",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126356039",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126356089",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126356130",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126356137",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126356140",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126356143",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126356145",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126356204",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126358228",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126359288",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126361126",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126361668",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126365745",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126365747",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126365770",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126365797",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126365918",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126365943",FALSE,TRUE,"Transcript + exon only"
"infection_diet33","LOC126365957",FALSE,TRUE,"Transcript + exon only"
"infection_diet50","LOC126266593",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126266596",TRUE,TRUE,"Shared"
"infection_diet50","LOC126266655",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126266662",TRUE,TRUE,"Shared"
"infection_diet50","LOC126266665",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126266672",TRUE,TRUE,"Shared"
"infection_diet50","LOC126266677",TRUE,TRUE,"Shared"
"infection_diet50","LOC126266681",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126266713",TRUE,TRUE,"Shared"
"infection_diet50","LOC126266714",TRUE,TRUE,"Shared"
"infection_diet50","LOC126266728",TRUE,TRUE,"Shared"
"infection_diet50","LOC126266748",TRUE,TRUE,"Shared"
"infection_diet50","LOC126266759",TRUE,TRUE,"Shared"
"infection_diet50","LOC126266760",TRUE,TRUE,"Shared"
"infection_diet50","LOC126266832",TRUE,TRUE,"Shared"
"infection_diet50","LOC126266862",TRUE,TRUE,"Shared"
"infection_diet50","LOC126266950",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126266957",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126266959",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126266982",TRUE,TRUE,"Shared"
"infection_diet50","LOC126266984",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267000",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267002",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267038",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267060",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267107",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267114",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267154",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267162",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267163",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267165",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126267179",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267215",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267216",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267226",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267234",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267253",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267263",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267280",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267290",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126267333",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267343",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267351",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267400",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267409",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126267422",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267432",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267442",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267473",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267477",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267545",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267554",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126267568",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267575",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267627",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267629",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267652",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267806",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267876",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267936",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126267985",TRUE,TRUE,"Shared"
"infection_diet50","LOC126267997",TRUE,TRUE,"Shared"
"infection_diet50","LOC126268014",TRUE,TRUE,"Shared"
"infection_diet50","LOC126268015",TRUE,TRUE,"Shared"
"infection_diet50","LOC126268028",TRUE,TRUE,"Shared"
"infection_diet50","LOC126268030",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126268031",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126268068",TRUE,TRUE,"Shared"
"infection_diet50","LOC126268126",TRUE,TRUE,"Shared"
"infection_diet50","LOC126268164",TRUE,TRUE,"Shared"
"infection_diet50","LOC126268194",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126268197",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126268199",TRUE,TRUE,"Shared"
"infection_diet50","LOC126268205",TRUE,TRUE,"Shared"
"infection_diet50","LOC126268218",TRUE,TRUE,"Shared"
"infection_diet50","LOC126268397",TRUE,TRUE,"Shared"
"infection_diet50","LOC126268521",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126268712",TRUE,TRUE,"Shared"
"infection_diet50","LOC126269352",TRUE,TRUE,"Shared"
"infection_diet50","LOC126269384",TRUE,TRUE,"Shared"
"infection_diet50","LOC126269416",TRUE,TRUE,"Shared"
"infection_diet50","LOC126269625",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126269996",TRUE,TRUE,"Shared"
"infection_diet50","LOC126270012",TRUE,TRUE,"Shared"
"infection_diet50","LOC126270294",TRUE,TRUE,"Shared"
"infection_diet50","LOC126270553",TRUE,TRUE,"Shared"
"infection_diet50","LOC126270657",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271206",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126271434",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271480",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271496",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271532",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271618",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271634",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271720",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126271849",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271850",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271872",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271895",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271917",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126271923",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271928",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271955",TRUE,TRUE,"Shared"
"infection_diet50","LOC126271975",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272038",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272055",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126272063",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126272080",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272081",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126272082",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272087",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126272088",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272096",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272116",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272126",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272136",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126272139",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272149",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272159",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126272290",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272296",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272310",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126272321",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272322",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272336",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272353",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272362",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272370",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272382",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272386",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272399",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272419",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126272458",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126272463",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126272507",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272508",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126272510",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272513",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272556",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272566",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272576",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126272582",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126272584",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272599",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272609",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272678",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272718",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272724",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272743",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272746",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272748",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272750",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272753",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272767",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272787",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272831",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272836",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272850",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272858",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272860",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272875",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272899",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272928",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272931",TRUE,TRUE,"Shared"
"infection_diet50","LOC126272992",TRUE,TRUE,"Shared"
"infection_diet50","LOC126273028",TRUE,TRUE,"Shared"
"infection_diet50","LOC126273029",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126273030",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126273032",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126273033",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126273060",TRUE,TRUE,"Shared"
"infection_diet50","LOC126273067",TRUE,TRUE,"Shared"
"infection_diet50","LOC126273130",TRUE,TRUE,"Shared"
"infection_diet50","LOC126273185",TRUE,TRUE,"Shared"
"infection_diet50","LOC126273192",TRUE,TRUE,"Shared"
"infection_diet50","LOC126273193",TRUE,TRUE,"Shared"
"infection_diet50","LOC126273222",TRUE,TRUE,"Shared"
"infection_diet50","LOC126273250",TRUE,TRUE,"Shared"
"infection_diet50","LOC126273272",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126273293",TRUE,TRUE,"Shared"
"infection_diet50","LOC126273297",TRUE,TRUE,"Shared"
"infection_diet50","LOC126273306",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126273334",TRUE,FALSE,"Exon only"
"infection_diet50","LOC126273343",TRUE,TRUE,"Shared"
"infection_diet50","LOC126273393",TRUE,TRUE,"Shared"
