"gene_id","Diet 33","Diet 50","Diet 83","intersection"
"LOC126299186",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299193",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126299197",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299204",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299206",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299208",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299220",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299221",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299222",FALSE,FALSE,TRUE,"Diet 83"
"LOC126299228",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126299232",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126299239",FALSE,FALSE,TRUE,"Diet 83"
"LOC126299240",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299253",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299255",FALSE,FALSE,TRUE,"Diet 83"
"LOC126299256",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299259",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299274",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299287",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299290",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126299298",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299303",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299329",TRUE,FALSE,FALSE,"Diet 33"
"LOC126299331",FALSE,FALSE,TRUE,"Diet 83"
"LOC126299332",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299336",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299347",FALSE,FALSE,TRUE,"Diet 83"
"LOC126299349",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299352",TRUE,FALSE,FALSE,"Diet 33"
"LOC126299360",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126299364",TRUE,FALSE,FALSE,"Diet 33"
"LOC126299372",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299374",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299380",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299386",TRUE,FALSE,FALSE,"Diet 33"
"LOC126299393",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126299396",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299444",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126299447",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299466",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299471",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299506",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126299510",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126299514",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299516",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299530",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299546",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126299549",FALSE,FALSE,TRUE,"Diet 83"
"LOC126299559",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299564",FALSE,FALSE,TRUE,"Diet 83"
"LOC126300076",FALSE,TRUE,FALSE,"Diet 50"
"LOC126302399",FALSE,TRUE,FALSE,"Diet 50"
"LOC126302565",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126302837",FALSE,TRUE,FALSE,"Diet 50"
"LOC126304244",FALSE,FALSE,TRUE,"Diet 83"
"LOC126304998",FALSE,TRUE,FALSE,"Diet 50"
"LOC126305900",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126306122",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126306587",FALSE,FALSE,TRUE,"Diet 83"
"LOC126310273",FALSE,TRUE,FALSE,"Diet 50"
"LOC126310439",FALSE,TRUE,FALSE,"Diet 50"
"LOC126311851",FALSE,TRUE,FALSE,"Diet 50"
"LOC126312349",FALSE,FALSE,TRUE,"Diet 83"
"LOC126315622",FALSE,TRUE,FALSE,"Diet 50"
"LOC126317480",FALSE,TRUE,FALSE,"Diet 50"
"LOC126319774",FALSE,TRUE,FALSE,"Diet 50"
"LOC126320020",FALSE,FALSE,TRUE,"Diet 83"
"LOC126320089",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126320104",FALSE,TRUE,FALSE,"Diet 50"
"LOC126320146",FALSE,FALSE,TRUE,"Diet 83"
"LOC126320178",FALSE,TRUE,FALSE,"Diet 50"
"LOC126320407",TRUE,FALSE,FALSE,"Diet 33"
"LOC126320492",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126320606",FALSE,TRUE,FALSE,"Diet 50"
"LOC126320637",FALSE,FALSE,TRUE,"Diet 83"
"LOC126320713",FALSE,TRUE,FALSE,"Diet 50"
"LOC126320756",TRUE,FALSE,FALSE,"Diet 33"
"LOC126320847",FALSE,FALSE,TRUE,"Diet 83"
"LOC126320956",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126321085",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126322142",FALSE,TRUE,FALSE,"Diet 50"
"LOC126322572",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126322655",TRUE,FALSE,FALSE,"Diet 33"
"LOC126322719",FALSE,FALSE,TRUE,"Diet 83"
"LOC126322854",FALSE,TRUE,FALSE,"Diet 50"
"LOC126322885",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126322901",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126322939",FALSE,TRUE,FALSE,"Diet 50"
"LOC126322960",FALSE,TRUE,FALSE,"Diet 50"
"LOC126323091",FALSE,FALSE,TRUE,"Diet 83"
"LOC126323118",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126323134",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126323151",FALSE,FALSE,TRUE,"Diet 83"
"LOC126323167",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126323183",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126323199",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126323231",FALSE,TRUE,FALSE,"Diet 50"
"LOC126323251",FALSE,TRUE,FALSE,"Diet 50"
"LOC126323429",FALSE,FALSE,TRUE,"Diet 83"
"LOC126323656",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126323780",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126324060",FALSE,FALSE,TRUE,"Diet 83"
"LOC126324086",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126324201",FALSE,TRUE,FALSE,"Diet 50"
"LOC126324213",TRUE,FALSE,FALSE,"Diet 33"
"LOC126324229",FALSE,TRUE,FALSE,"Diet 50"
"LOC126324336",FALSE,TRUE,FALSE,"Diet 50"
"LOC126324491",FALSE,TRUE,FALSE,"Diet 50"
"LOC126324495",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126324558",TRUE,FALSE,FALSE,"Diet 33"
"LOC126324735",FALSE,TRUE,FALSE,"Diet 50"
"LOC126324937",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126324953",FALSE,FALSE,TRUE,"Diet 83"
"LOC126324969",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126325205",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126325232",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126325353",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126325851",FALSE,TRUE,FALSE,"Diet 50"
"LOC126326193",FALSE,TRUE,FALSE,"Diet 50"
"LOC126326240",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126326589",FALSE,TRUE,FALSE,"Diet 50"
"LOC126327089",TRUE,FALSE,FALSE,"Diet 33"
"LOC126327281",FALSE,TRUE,FALSE,"Diet 50"
"LOC126327557",FALSE,TRUE,FALSE,"Diet 50"
"LOC126327822",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126328249",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126328393",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126328409",FALSE,TRUE,FALSE,"Diet 50"
"LOC126329244",FALSE,TRUE,FALSE,"Diet 50"
"LOC126329315",FALSE,TRUE,FALSE,"Diet 50"
"LOC126329331",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126329358",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126329703",FALSE,TRUE,FALSE,"Diet 50"
"LOC126330110",FALSE,TRUE,FALSE,"Diet 50"
"LOC126330497",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126331066",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126331082",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126331335",FALSE,FALSE,TRUE,"Diet 83"
"LOC126331446",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126331691",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126331737",FALSE,FALSE,TRUE,"Diet 83"
"LOC126331791",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126331832",FALSE,TRUE,FALSE,"Diet 50"
"LOC126331858",TRUE,FALSE,FALSE,"Diet 33"
"LOC126331994",FALSE,TRUE,FALSE,"Diet 50"
"LOC126332062",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126332151",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126332162",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126332220",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126332302",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126332318",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126332401",FALSE,TRUE,FALSE,"Diet 50"
"LOC126332411",FALSE,TRUE,FALSE,"Diet 50"
"LOC126332601",TRUE,FALSE,FALSE,"Diet 33"
"LOC126332649",FALSE,TRUE,FALSE,"Diet 50"
"LOC126332740",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126332793",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126332816",FALSE,TRUE,FALSE,"Diet 50"
"LOC126332857",FALSE,FALSE,TRUE,"Diet 83"
"LOC126333165",FALSE,TRUE,FALSE,"Diet 50"
"LOC126333259",FALSE,TRUE,FALSE,"Diet 50"
"LOC126333297",FALSE,TRUE,FALSE,"Diet 50"
"LOC126333352",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126333363",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126333408",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126333554",FALSE,TRUE,FALSE,"Diet 50"
"LOC126333672",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334091",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334107",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334513",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126334532",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126334542",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126334543",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334561",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334564",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126334596",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334600",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334613",TRUE,FALSE,FALSE,"Diet 33"
"LOC126334614",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126334632",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126334633",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334635",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334637",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334646",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334647",TRUE,FALSE,FALSE,"Diet 33"
"LOC126334648",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334657",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334672",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126334681",TRUE,FALSE,FALSE,"Diet 33"
"LOC126334694",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126334697",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126334701",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334702",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126334704",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334706",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334708",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334710",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334711",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334715",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334736",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126334737",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334751",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126334753",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126334762",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334768",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126334771",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126334779",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334780",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334783",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334785",TRUE,FALSE,FALSE,"Diet 33"
"LOC126334818",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126334820",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334835",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126334841",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334848",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334853",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126334857",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334861",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334867",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334872",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334873",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334879",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334891",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334902",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334905",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334906",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334907",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126334929",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334935",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334936",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334943",TRUE,FALSE,FALSE,"Diet 33"
"LOC126334946",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126334947",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126334953",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334955",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126334957",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334974",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334976",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126334984",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334985",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334990",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126334991",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126334992",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126334994",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126334996",FALSE,FALSE,TRUE,"Diet 83"
"LOC126334997",FALSE,TRUE,FALSE,"Diet 50"
"LOC126334998",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126334999",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126335001",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126335006",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335013",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335014",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335018",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335021",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335036",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335041",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335044",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335045",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335046",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335057",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335068",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126335080",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335083",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335084",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335100",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335106",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335114",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335115",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335117",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335125",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335126",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126335132",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335136",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335140",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335141",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335147",TRUE,FALSE,FALSE,"Diet 33"
"LOC126335148",TRUE,FALSE,FALSE,"Diet 33"
"LOC126335152",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335154",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335155",TRUE,FALSE,FALSE,"Diet 33"
"LOC126335165",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335166",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335171",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335174",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335181",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335182",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335184",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335186",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335187",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126335191",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335199",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335202",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335225",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335229",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335232",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335233",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335237",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335241",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335242",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335255",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335256",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335258",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335259",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126335268",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335288",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335291",TRUE,FALSE,FALSE,"Diet 33"
"LOC126335294",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335309",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335320",TRUE,FALSE,FALSE,"Diet 33"
"LOC126335321",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126335335",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335336",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335345",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126335346",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335348",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335350",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335354",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335355",TRUE,FALSE,FALSE,"Diet 33"
"LOC126335359",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126335373",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335377",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335382",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335404",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335434",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335446",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126335450",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335453",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126335461",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335463",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335465",TRUE,FALSE,FALSE,"Diet 33"
"LOC126335467",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126335468",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126335470",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335471",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335472",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335481",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126335490",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335501",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335505",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335515",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126335517",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126335538",TRUE,FALSE,FALSE,"Diet 33"
"LOC126335543",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126335544",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126335545",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335546",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335547",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335553",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335557",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335563",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335565",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335566",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335577",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335579",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335582",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335593",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126335596",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335600",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335611",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335624",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335641",TRUE,FALSE,FALSE,"Diet 33"
"LOC126335656",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335665",TRUE,FALSE,FALSE,"Diet 33"
"LOC126335667",TRUE,FALSE,FALSE,"Diet 33"
"LOC126335669",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335679",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126335680",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335682",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335700",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335702",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335707",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335709",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126335721",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126335724",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126335733",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335750",TRUE,FALSE,FALSE,"Diet 33"
"LOC126335767",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335775",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335781",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335786",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126335800",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335801",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335805",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335827",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126335828",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335869",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335883",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335907",FALSE,FALSE,TRUE,"Diet 83"
"LOC126335917",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335918",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335919",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335926",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335941",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335960",FALSE,TRUE,FALSE,"Diet 50"
"LOC126335966",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126335975",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126336000",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126336012",FALSE,FALSE,TRUE,"Diet 83"
