"set_id","gene_id"
"infection_diet50_up","LOC126291821"
"infection_diet50_up","LOC126291827"
"infection_diet50_up","LOC126291849"
"infection_diet50_up","LOC126291884"
"infection_diet50_up","LOC126291885"
"infection_diet50_up","LOC126291886"
"infection_diet50_up","LOC126291901"
"infection_diet50_up","LOC126291913"
"infection_diet50_up","LOC126291921"
"infection_diet50_up","LOC126291948"
"infection_diet50_up","LOC126291991"
"infection_diet50_up","LOC126292011"
"infection_diet50_up","LOC126292038"
"infection_diet50_up","LOC126292039"
"infection_diet50_up","LOC126292043"
"infection_diet50_up","LOC126292044"
"infection_diet50_up","LOC126292045"
"infection_diet50_up","LOC126292051"
"infection_diet50_up","LOC126292060"
"infection_diet50_up","LOC126292064"
"infection_diet50_up","LOC126292108"
"infection_diet50_up","LOC126292134"
"infection_diet50_up","LOC126292145"
"infection_diet50_up","LOC126292201"
"infection_diet50_up","LOC126292202"
"infection_diet50_up","LOC126292206"
"infection_diet50_up","LOC126292235"
"infection_diet50_up","LOC126292237"
"infection_diet50_up","LOC126292248"
"infection_diet50_up","LOC126292252"
"infection_diet50_up","LOC126292258"
"infection_diet50_up","LOC126292260"
"infection_diet50_up","LOC126292297"
"infection_diet50_up","LOC126292301"
"infection_diet50_up","LOC126292302"
"infection_diet50_up","LOC126292321"
"infection_diet50_up","LOC126292985"
"infection_diet50_up","LOC126293169"
"infection_diet50_up","LOC126293171"
"infection_diet50_up","LOC126293178"
"infection_diet50_up","LOC126293180"
"infection_diet50_up","LOC126293181"
"infection_diet50_up","LOC126293188"
"infection_diet50_up","LOC126293201"
"infection_diet50_up","LOC126293207"
"infection_diet50_up","LOC126293246"
"infection_diet50_up","LOC126293269"
"infection_diet50_up","LOC126293270"
"infection_diet50_up","LOC126293282"
"infection_diet50_up","LOC126293287"
"infection_diet50_up","LOC126293297"
"infection_diet50_up","LOC126293301"
"infection_diet50_up","LOC126293305"
"infection_diet50_up","LOC126293326"
"infection_diet50_up","LOC126293359"
"infection_diet50_up","LOC126293387"
"infection_diet50_up","LOC126293389"
"infection_diet50_up","LOC126293427"
"infection_diet50_up","LOC126293440"
"infection_diet50_up","LOC126293467"
"infection_diet50_up","LOC126293472"
"infection_diet50_up","LOC126293478"
"infection_diet50_up","LOC126293502"
"infection_diet50_up","LOC126293524"
"infection_diet50_up","LOC126293526"
"infection_diet50_up","LOC126293537"
"infection_diet50_up","LOC126293539"
"infection_diet50_up","LOC126293545"
"infection_diet50_up","LOC126293557"
"infection_diet50_up","LOC126293575"
"infection_diet50_up","LOC126293577"
"infection_diet50_up","LOC126293578"
"infection_diet50_up","LOC126293579"
"infection_diet50_up","LOC126293666"
"infection_diet50_up","LOC126293672"
"infection_diet50_up","LOC126293695"
"infection_diet50_up","LOC126293698"
"infection_diet50_up","LOC126293719"
"infection_diet50_up","LOC126293732"
"infection_diet50_up","LOC126293741"
"infection_diet50_up","LOC126293748"
"infection_diet50_up","LOC126293751"
"infection_diet50_up","LOC126294945"
"infection_diet50_up","LOC126294948"
"infection_diet50_up","LOC126294949"
"infection_diet50_up","LOC126294950"
"infection_diet50_up","LOC126294954"
"infection_diet50_up","LOC126294955"
"infection_diet50_up","LOC126294959"
"infection_diet50_up","LOC126295040"
"infection_diet50_up","LOC126295041"
"infection_diet50_up","LOC126295063"
"infection_diet50_up","LOC126295065"
"infection_diet50_up","LOC126295079"
"infection_diet50_up","LOC126295131"
"infection_diet50_up","LOC126295138"
"infection_diet50_up","LOC126295147"
"infection_diet50_up","LOC126295155"
"infection_diet50_up","LOC126295162"
"infection_diet50_up","LOC126295163"
"infection_diet50_up","LOC126295165"
"infection_diet50_up","LOC126295191"
"infection_diet50_up","LOC126295227"
"infection_diet50_up","LOC126295232"
"infection_diet50_up","LOC126295251"
"infection_diet50_up","LOC126295292"
"infection_diet50_up","LOC126295295"
"infection_diet50_up","LOC126295311"
"infection_diet50_up","LOC126295319"
"infection_diet50_up","LOC126295335"
"infection_diet50_up","LOC126295352"
"infection_diet50_up","LOC126295425"
"infection_diet50_up","LOC126295468"
"infection_diet50_up","LOC126295494"
"infection_diet50_up","LOC126297421"
"infection_diet50_up","LOC126297444"
"infection_diet50_up","LOC126297487"
"infection_diet50_up","LOC126297497"
"infection_diet50_up","LOC126297530"
"infection_diet50_up","LOC126297535"
"infection_diet50_up","LOC126297541"
"infection_diet50_up","LOC126297555"
"infection_diet50_up","LOC126297558"
"infection_diet50_up","LOC126297567"
"infection_diet50_up","LOC126297581"
"infection_diet50_up","LOC126297695"
"infection_diet50_up","LOC126297696"
"infection_diet50_up","LOC126297712"
"infection_diet50_up","LOC126297738"
"infection_diet50_up","LOC126297744"
"infection_diet50_up","LOC126297745"
"infection_diet50_up","LOC126297752"
"infection_diet50_up","LOC126297821"
"infection_diet50_up","LOC126297822"
"infection_diet50_up","LOC126297824"
"infection_diet50_up","LOC126297832"
"infection_diet50_up","LOC126297835"
"infection_diet50_up","LOC126297852"
"infection_diet50_up","LOC126297875"
"infection_diet50_up","LOC126297886"
"infection_diet50_up","LOC126297920"
"infection_diet50_up","LOC126297964"
"infection_diet50_up","LOC126298001"
"infection_diet50_up","LOC126298031"
"infection_diet50_up","LOC126298043"
"infection_diet50_up","LOC126298058"
"infection_diet50_up","LOC126298060"
"infection_diet50_up","LOC126298063"
"infection_diet50_up","LOC126298148"
"infection_diet50_up","LOC126298156"
"infection_diet50_up","LOC126298176"
"infection_diet50_up","LOC126298179"
"infection_diet50_up","LOC126298233"
"infection_diet50_up","LOC126298271"
"infection_diet50_up","LOC126298288"
"infection_diet50_up","LOC126298324"
"infection_diet50_up","LOC126298335"
"infection_diet50_up","LOC126298354"
"infection_diet50_up","LOC126298362"
"infection_diet50_up","LOC126298384"
"infection_diet50_up","LOC126298389"
"infection_diet50_up","LOC126298393"
"infection_diet50_up","LOC126298400"
"infection_diet50_up","LOC126298404"
"infection_diet50_up","LOC126298455"
"infection_diet50_up","LOC126298462"
"infection_diet50_up","LOC126298490"
"infection_diet50_up","LOC126298522"
"infection_diet50_up","LOC126298530"
"infection_diet50_up","LOC126298543"
"infection_diet50_up","LOC126298544"
"infection_diet50_up","LOC126298554"
"infection_diet50_up","LOC126298556"
"infection_diet50_up","LOC126298558"
"infection_diet50_up","LOC126298578"
"infection_diet50_up","LOC126298602"
"infection_diet50_up","LOC126298613"
"infection_diet50_up","LOC126298632"
"infection_diet50_up","LOC126298648"
"infection_diet50_up","LOC126298649"
"infection_diet50_up","LOC126298679"
"infection_diet50_up","LOC126298687"
"infection_diet50_up","LOC126298694"
"infection_diet50_up","LOC126298736"
"infection_diet50_up","LOC126298781"
"infection_diet50_up","LOC126298785"
"infection_diet50_up","LOC126298804"
"infection_diet50_up","LOC126298824"
"infection_diet50_up","LOC126298831"
"infection_diet50_up","LOC126298852"
"infection_diet50_up","LOC126298857"
"infection_diet50_up","LOC126298861"
"infection_diet50_up","LOC126298917"
"infection_diet50_up","LOC126298918"
"infection_diet50_up","LOC126298940"
"infection_diet50_up","LOC126298972"
"infection_diet50_up","LOC126299001"
"infection_diet50_up","LOC126299002"
"infection_diet50_up","LOC126299011"
"infection_diet50_up","LOC126299030"
"infection_diet50_up","LOC126299045"
"infection_diet50_up","LOC126299061"
"infection_diet50_up","LOC126299077"
"infection_diet50_up","LOC126299081"
"infection_diet50_up","LOC126299097"
"infection_diet50_up","LOC126299115"
"infection_diet50_up","LOC126299131"
"infection_diet50_up","LOC126299138"
"infection_diet50_up","LOC126299147"
"infection_diet50_up","LOC126299169"
"infection_diet50_up","LOC126299185"
"infection_diet50_up","LOC126299186"
"infection_diet50_up","LOC126299193"
"infection_diet50_up","LOC126299204"
"infection_diet50_up","LOC126299206"
"infection_diet50_up","LOC126299208"
"infection_diet50_up","LOC126299221"
"infection_diet50_up","LOC126299228"
"infection_diet50_up","LOC126299240"
"infection_diet50_up","LOC126299253"
"infection_diet50_up","LOC126299256"
"infection_diet50_up","LOC126299259"
"infection_diet50_up","LOC126299287"
"infection_diet50_up","LOC126299290"
"infection_diet50_up","LOC126299298"
"infection_diet50_up","LOC126299303"
"infection_diet50_up","LOC126299332"
"infection_diet50_up","LOC126299349"
"infection_diet50_up","LOC126299360"
"infection_diet50_up","LOC126299372"
"infection_diet50_up","LOC126299374"
"infection_diet50_up","LOC126299380"
"infection_diet50_up","LOC126299396"
"infection_diet50_up","LOC126299444"
"infection_diet50_up","LOC126299447"
"infection_diet50_up","LOC126299466"
"infection_diet50_up","LOC126299471"
"infection_diet50_up","LOC126299506"
"infection_diet50_up","LOC126299510"
"infection_diet50_up","LOC126299516"
"infection_diet50_up","LOC126299559"
"infection_diet50_up","LOC126300076"
"infection_diet50_up","LOC126302399"
"infection_diet50_up","LOC126302565"
"infection_diet50_up","LOC126304998"
"infection_diet50_up","LOC126310273"
"infection_diet50_up","LOC126310439"
"infection_diet50_up","LOC126311851"
"infection_diet50_up","LOC126315622"
"infection_diet50_up","LOC126317480"
"infection_diet50_up","LOC126320104"
"infection_diet50_up","LOC126320713"
"infection_diet50_up","LOC126321085"
"infection_diet50_up","LOC126322572"
"infection_diet50_up","LOC126322854"
"infection_diet50_up","LOC126322901"
"infection_diet50_up","LOC126322939"
"infection_diet50_up","LOC126323167"
"infection_diet50_up","LOC126323199"
"infection_diet50_up","LOC126323231"
"infection_diet50_up","LOC126323780"
"infection_diet50_up","LOC126324201"
"infection_diet50_up","LOC126324336"
"infection_diet50_up","LOC126324495"
"infection_diet50_up","LOC126324937"
"infection_diet50_up","LOC126324969"
"infection_diet50_up","LOC126325205"
"infection_diet50_up","LOC126325232"
"infection_diet50_up","LOC126327281"
"infection_diet50_up","LOC126329315"
"infection_diet50_up","LOC126329331"
"infection_diet50_up","LOC126329358"
"infection_diet50_up","LOC126329703"
"infection_diet50_up","LOC126331066"
"infection_diet50_up","LOC126331082"
"infection_diet50_up","LOC126331691"
"infection_diet50_up","LOC126331832"
"infection_diet50_up","LOC126332062"
"infection_diet50_up","LOC126332162"
"infection_diet50_up","LOC126332220"
"infection_diet50_up","LOC126332302"
"infection_diet50_up","LOC126332318"
"infection_diet50_up","LOC126332401"
"infection_diet50_up","LOC126333259"
"infection_diet50_up","LOC126333352"
"infection_diet50_up","LOC126333408"
"infection_diet50_up","LOC126334107"
"infection_diet50_up","LOC126334513"
"infection_diet50_up","LOC126334542"
"infection_diet50_up","LOC126334564"
"infection_diet50_up","LOC126334632"
"infection_diet50_up","LOC126334633"
"infection_diet50_up","LOC126334635"
"infection_diet50_up","LOC126334697"
"infection_diet50_up","LOC126334701"
"infection_diet50_up","LOC126334702"
"infection_diet50_up","LOC126334704"
"infection_diet50_up","LOC126334708"
"infection_diet50_up","LOC126334710"
"infection_diet50_up","LOC126334711"
"infection_diet50_up","LOC126334737"
"infection_diet50_up","LOC126334762"
"infection_diet50_up","LOC126334771"
"infection_diet50_up","LOC126334818"
"infection_diet50_up","LOC126334835"
"infection_diet50_up","LOC126334841"
"infection_diet50_up","LOC126334848"
"infection_diet50_up","LOC126334935"
"infection_diet50_up","LOC126334947"
"infection_diet50_up","LOC126334955"
"infection_diet50_up","LOC126334957"
"infection_diet50_up","LOC126334976"
"infection_diet50_up","LOC126334990"
"infection_diet50_up","LOC126334994"
"infection_diet50_up","LOC126334998"
"infection_diet50_up","LOC126334999"
"infection_diet50_up","LOC126335013"
"infection_diet50_up","LOC126335018"
"infection_diet50_up","LOC126335036"
"infection_diet50_up","LOC126335041"
"infection_diet50_up","LOC126335046"
"infection_diet50_up","LOC126335057"
"infection_diet50_up","LOC126335083"
"infection_diet50_up","LOC126335084"
"infection_diet50_up","LOC126335114"
"infection_diet50_up","LOC126335115"
"infection_diet50_up","LOC126335117"
"infection_diet50_up","LOC126335126"
"infection_diet50_up","LOC126335132"
"infection_diet50_up","LOC126335136"
"infection_diet50_up","LOC126335140"
"infection_diet50_up","LOC126335154"
"infection_diet50_up","LOC126335165"
"infection_diet50_up","LOC126335166"
"infection_diet50_up","LOC126335171"
"infection_diet50_up","LOC126335174"
"infection_diet50_up","LOC126335184"
"infection_diet50_up","LOC126335187"
"infection_diet50_up","LOC126335225"
"infection_diet50_up","LOC126335229"
"infection_diet50_up","LOC126335233"
"infection_diet50_up","LOC126335237"
"infection_diet50_up","LOC126335241"
"infection_diet50_up","LOC126335242"
"infection_diet50_up","LOC126335255"
"infection_diet50_up","LOC126335268"
"infection_diet50_up","LOC126335288"
"infection_diet50_up","LOC126335335"
"infection_diet50_up","LOC126335348"
"infection_diet50_up","LOC126335350"
"infection_diet50_up","LOC126335382"
"infection_diet50_up","LOC126335404"
"infection_diet50_up","LOC126335434"
"infection_diet50_up","LOC126335446"
"infection_diet50_up","LOC126335463"
"infection_diet50_up","LOC126335467"
"infection_diet50_up","LOC126335468"
"infection_diet50_up","LOC126335470"
"infection_diet50_up","LOC126335471"
"infection_diet50_up","LOC126335472"
"infection_diet50_up","LOC126335490"
"infection_diet50_up","LOC126335515"
"infection_diet50_up","LOC126335517"
"infection_diet50_up","LOC126335544"
"infection_diet50_up","LOC126335545"
"infection_diet50_up","LOC126335546"
"infection_diet50_up","LOC126335547"
"infection_diet50_up","LOC126335553"
"infection_diet50_up","LOC126335557"
"infection_diet50_up","LOC126335563"
"infection_diet50_up","LOC126335565"
"infection_diet50_up","LOC126335566"
"infection_diet50_up","LOC126335579"
"infection_diet50_up","LOC126335582"
"infection_diet50_up","LOC126335624"
"infection_diet50_up","LOC126335656"
"infection_diet50_up","LOC126335669"
"infection_diet50_up","LOC126335679"
"infection_diet50_up","LOC126335700"
"infection_diet50_up","LOC126335702"
"infection_diet50_up","LOC126335707"
"infection_diet50_up","LOC126335709"
"infection_diet50_up","LOC126335721"
"infection_diet50_up","LOC126335775"
"infection_diet50_up","LOC126335781"
"infection_diet50_up","LOC126335801"
"infection_diet50_up","LOC126335805"
"infection_diet50_up","LOC126335827"
"infection_diet50_up","LOC126335828"
"infection_diet50_up","LOC126335869"
"infection_diet50_up","LOC126335917"
"infection_diet50_up","LOC126335918"
"infection_diet50_up","LOC126335919"
"infection_diet50_up","LOC126335926"
"infection_diet50_up","LOC126335941"
"infection_diet50_up","LOC126335960"
"infection_diet50_up","LOC126335966"
"infection_diet50_up","LOC126335975"
"infection_diet50_up","LOC126336000"
"infection_diet50_up","LOC126336036"
"infection_diet50_up","LOC126336038"
"infection_diet50_up","LOC126336069"
"infection_diet50_up","LOC126336076"
"infection_diet50_up","LOC126336081"
"infection_diet50_up","LOC126336082"
"infection_diet50_up","LOC126336092"
"infection_diet50_up","LOC126336093"
"infection_diet50_up","LOC126336137"
"infection_diet50_up","LOC126336171"
"infection_diet50_up","LOC126336198"
"infection_diet50_up","LOC126336209"
"infection_diet50_up","LOC126336212"
"infection_diet50_up","LOC126336220"
"infection_diet50_up","LOC126336225"
"infection_diet50_up","LOC126336230"
"infection_diet50_up","LOC126336236"
"infection_diet50_up","LOC126336238"
"infection_diet50_up","LOC126336288"
"infection_diet50_up","LOC126336309"
"infection_diet50_up","LOC126336325"
"infection_diet50_up","LOC126336365"
"infection_diet50_up","LOC126336375"
"infection_diet50_up","LOC126336376"
"infection_diet50_up","LOC126336379"
"infection_diet50_up","LOC126336393"
"infection_diet50_up","LOC126336414"
"infection_diet50_up","LOC126336415"
"infection_diet50_up","LOC126336416"
"infection_diet50_up","LOC126336423"
"infection_diet50_up","LOC126336437"
"infection_diet50_up","LOC126336474"
"infection_diet50_up","LOC126336485"
"infection_diet50_up","LOC126336487"
"infection_diet50_up","LOC126336488"
"infection_diet50_up","LOC126336492"
"infection_diet50_up","LOC126336499"
"infection_diet50_up","LOC126336504"
"infection_diet50_up","LOC126336509"
"infection_diet50_up","LOC126336546"
"infection_diet50_up","LOC126336547"
"infection_diet50_up","LOC126336549"
"infection_diet50_up","LOC126336554"
"infection_diet50_up","LOC126336565"
"infection_diet50_up","LOC126336578"
"infection_diet50_up","LOC126336583"
"infection_diet50_up","LOC126336593"
"infection_diet50_up","LOC126336594"
"infection_diet50_up","LOC126336605"
"infection_diet50_up","LOC126336607"
"infection_diet50_up","LOC126336619"
"infection_diet50_up","LOC126336638"
"infection_diet50_up","LOC126336645"
"infection_diet50_up","LOC126336678"
"infection_diet50_up","LOC126336683"
"infection_diet50_up","LOC126336688"
"infection_diet50_up","LOC126336702"
"infection_diet50_up","LOC126336703"
"infection_diet50_up","LOC126336730"
"infection_diet50_up","LOC126336738"
"infection_diet50_up","LOC126336742"
"infection_diet50_up","LOC126336767"
"infection_diet50_up","LOC126336772"
"infection_diet50_up","LOC126336801"
"infection_diet50_up","LOC126336838"
"infection_diet50_up","LOC126336864"
"infection_diet50_up","LOC126336969"
"infection_diet50_up","LOC126336990"
"infection_diet50_up","LOC126337014"
"infection_diet50_up","LOC126337850"
"infection_diet50_up","LOC126337983"
"infection_diet50_up","LOC126338336"
"infection_diet50_up","LOC126339265"
"infection_diet50_up","LOC126339612"
"infection_diet50_up","LOC126339755"
"infection_diet50_up","LOC126340003"
"infection_diet50_up","LOC126340111"
"infection_diet50_up","LOC126340122"
"infection_diet50_up","LOC126340284"
"infection_diet50_up","LOC126341418"
"infection_diet50_up","LOC126341434"
"infection_diet50_up","LOC126341482"
"infection_diet50_up","LOC126341853"
"infection_diet50_up","LOC126343175"
"infection_diet50_up","LOC126343256"
"infection_diet50_up","LOC126343303"
"infection_diet50_up","LOC126343458"
"infection_diet50_up","LOC126343983"
"infection_diet50_up","LOC126344332"
"infection_diet50_up","LOC126344479"
"infection_diet50_up","LOC126345189"
"infection_diet50_up","LOC126345497"
"infection_diet50_up","LOC126346021"
"infection_diet50_up","LOC126346362"
"infection_diet50_up","LOC126346425"
"infection_diet50_up","LOC126346580"
"infection_diet50_up","LOC126346606"
"infection_diet50_up","LOC126346622"
"infection_diet50_up","LOC126346830"
"infection_diet50_up","LOC126347090"
"infection_diet50_up","LOC126349011"
"infection_diet50_up","LOC126349587"
"infection_diet50_up","LOC126349798"
"infection_diet50_up","LOC126349825"
"infection_diet50_up","LOC126351083"
"infection_diet50_up","LOC126351095"
"infection_diet50_up","LOC126351101"
"infection_diet50_up","LOC126352796"
"infection_diet50_up","LOC126353355"
"infection_diet50_up","LOC126353793"
"infection_diet50_up","LOC126353850"
"infection_diet50_up","LOC126353855"
"infection_diet50_up","LOC126353858"
"infection_diet50_up","LOC126353876"
"infection_diet50_up","LOC126353879"
"infection_diet50_up","LOC126353920"
"infection_diet50_up","LOC126353927"
"infection_diet50_up","LOC126353931"
"infection_diet50_up","LOC126353933"
"infection_diet50_up","LOC126353952"
"infection_diet50_up","LOC126353956"
"infection_diet50_up","LOC126353957"
"infection_diet50_up","LOC126353958"
"infection_diet50_up","LOC126353965"
"infection_diet50_up","LOC126354006"
"infection_diet50_up","LOC126354017"
"infection_diet50_up","LOC126354018"
"infection_diet50_up","LOC126354034"
"infection_diet50_up","LOC126354067"
"infection_diet50_up","LOC126354115"
"infection_diet50_up","LOC126354142"
"infection_diet50_up","LOC126354146"
"infection_diet50_up","LOC126354163"
"infection_diet50_up","LOC126354211"
"infection_diet50_up","LOC126354226"
"infection_diet50_up","LOC126354254"
"infection_diet50_up","LOC126354256"
"infection_diet50_up","LOC126354272"
"infection_diet50_up","LOC126354274"
"infection_diet50_up","LOC126354277"
"infection_diet50_up","LOC126354299"
"infection_diet50_up","LOC126354321"
"infection_diet50_up","LOC126354323"
"infection_diet50_up","LOC126354339"
"infection_diet50_up","LOC126354348"
"infection_diet50_up","LOC126354358"
"infection_diet50_up","LOC126354366"
"infection_diet50_up","LOC126354378"
"infection_diet50_up","LOC126354379"
"infection_diet50_up","LOC126354396"
"infection_diet50_up","LOC126354398"
"infection_diet50_up","LOC126354416"
"infection_diet50_up","LOC126354418"
"infection_diet50_up","LOC126354451"
"infection_diet50_up","LOC126354477"
"infection_diet50_up","LOC126354485"
"infection_diet50_up","LOC126354518"
"infection_diet50_up","LOC126354525"
"infection_diet50_up","LOC126354538"
"infection_diet50_up","LOC126354570"
"infection_diet50_up","LOC126354579"
"infection_diet50_up","LOC126354582"
"infection_diet50_up","LOC126354587"
"infection_diet50_up","LOC126354590"
"infection_diet50_up","LOC126354625"
"infection_diet50_up","LOC126354626"
"infection_diet50_up","LOC126354649"
"infection_diet50_up","LOC126354656"
"infection_diet50_up","LOC126354672"
"infection_diet50_up","LOC126354677"
"infection_diet50_up","LOC126354689"
"infection_diet50_up","LOC126354695"
"infection_diet50_up","LOC126354702"
"infection_diet50_up","LOC126354703"
"infection_diet50_up","LOC126354704"
"infection_diet50_up","LOC126354729"
"infection_diet50_up","LOC126354742"
"infection_diet50_up","LOC126354783"
"infection_diet50_up","LOC126354785"
"infection_diet50_up","LOC126354788"
"infection_diet50_up","LOC126354795"
"infection_diet50_up","LOC126354807"
"infection_diet50_up","LOC126354816"
"infection_diet50_up","LOC126354843"
"infection_diet50_up","LOC126354870"
"infection_diet50_up","LOC126354871"
"infection_diet50_up","LOC126354913"
"infection_diet50_up","LOC126354914"
"infection_diet50_up","LOC126354919"
"infection_diet50_up","LOC126354934"
"infection_diet50_up","LOC126354959"
"infection_diet50_up","LOC126354965"
"infection_diet50_up","LOC126354995"
"infection_diet50_up","LOC126355037"
"infection_diet50_up","LOC126355038"
"infection_diet50_up","LOC126355041"
"infection_diet50_up","LOC126355055"
"infection_diet50_up","LOC126355083"
"infection_diet50_up","LOC126355090"
"infection_diet50_up","LOC126355108"
"infection_diet50_up","LOC126355120"
"infection_diet50_up","LOC126355132"
"infection_diet50_up","LOC126355134"
"infection_diet50_up","LOC126355203"
"infection_diet50_up","LOC126355206"
"infection_diet50_up","LOC126355303"
"infection_diet50_up","LOC126355345"
"infection_diet50_up","LOC126355431"
"infection_diet50_up","LOC126355434"
"infection_diet50_up","LOC126355437"
"infection_diet50_up","LOC126355445"
"infection_diet50_up","LOC126355448"
"infection_diet50_up","LOC126355450"
"infection_diet50_up","LOC126355454"
"infection_diet50_up","LOC126355458"
"infection_diet50_up","LOC126355485"
"infection_diet50_up","LOC126355528"
"infection_diet50_up","LOC126355537"
"infection_diet50_up","LOC126355544"
"infection_diet50_up","LOC126355545"
"infection_diet50_up","LOC126355571"
"infection_diet50_up","LOC126355582"
"infection_diet50_up","LOC126355584"
"infection_diet50_up","LOC126355590"
"infection_diet50_up","LOC126355635"
"infection_diet50_up","LOC126355644"
"infection_diet50_up","LOC126355684"
"infection_diet50_up","LOC126355691"
"infection_diet50_up","LOC126355710"
"infection_diet50_up","LOC126355721"
"infection_diet50_up","LOC126355729"
"infection_diet50_up","LOC126355736"
"infection_diet50_up","LOC126355739"
"infection_diet50_up","LOC126355748"
"infection_diet50_up","LOC126355789"
"infection_diet50_up","LOC126355804"
"infection_diet50_up","LOC126355816"
"infection_diet50_up","LOC126355819"
"infection_diet50_up","LOC126355820"
"infection_diet50_up","LOC126355831"
"infection_diet50_up","LOC126355838"
"infection_diet50_up","LOC126355861"
"infection_diet50_up","LOC126355866"
"infection_diet50_up","LOC126355886"
"infection_diet50_up","LOC126355911"
"infection_diet50_up","LOC126355920"
"infection_diet50_up","LOC126355922"
"infection_diet50_up","LOC126355932"
"infection_diet50_up","LOC126355933"
"infection_diet50_up","LOC126355938"
"infection_diet50_up","LOC126355939"
"infection_diet50_up","LOC126355940"
"infection_diet50_up","LOC126355963"
"infection_diet50_up","LOC126355975"
"infection_diet50_up","LOC126355988"
"infection_diet50_up","LOC126355995"
"infection_diet50_up","LOC126356020"
"infection_diet50_up","LOC126356028"
"infection_diet50_up","LOC126356050"
"infection_diet50_up","LOC126356062"
"infection_diet50_up","LOC126356065"
"infection_diet50_up","LOC126356066"
"infection_diet50_up","LOC126356075"
"infection_diet50_up","LOC126356082"
"infection_diet50_up","LOC126356096"
"infection_diet50_up","LOC126356122"
"infection_diet50_up","LOC126356135"
"infection_diet50_up","LOC126356145"
"infection_diet50_up","LOC126356149"
"infection_diet50_up","LOC126356152"
"infection_diet50_up","LOC126356154"
"infection_diet50_up","LOC126356204"
"infection_diet50_up","LOC126356221"
"infection_diet50_up","LOC126356222"
"infection_diet50_up","LOC126356252"
"infection_diet50_up","LOC126356271"
"infection_diet50_up","LOC126356285"
"infection_diet50_up","LOC126356316"
"infection_diet50_up","LOC126356321"
"infection_diet50_up","LOC126356328"
"infection_diet50_up","LOC126356332"
"infection_diet50_up","LOC126356340"
"infection_diet50_up","LOC126356342"
"infection_diet50_up","LOC126356354"
"infection_diet50_up","LOC126356364"
"infection_diet50_up","LOC126356631"
"infection_diet50_up","LOC126357156"
"infection_diet50_up","LOC126357498"
"infection_diet50_up","LOC126357744"
"infection_diet50_up","LOC126358740"
"infection_diet50_up","LOC126359055"
"infection_diet50_up","LOC126359091"
"infection_diet50_up","LOC126359421"
"infection_diet50_up","LOC126359702"
"infection_diet50_up","LOC126360117"
"infection_diet50_up","LOC126360693"
"infection_diet50_up","LOC126360830"
"infection_diet50_up","LOC126361021"
"infection_diet50_up","LOC126361126"
"infection_diet50_up","LOC126361845"
"infection_diet50_up","LOC126362556"
"infection_diet50_up","LOC126362843"
"infection_diet50_up","LOC126363580"
"infection_diet50_up","LOC126365371"
"infection_diet50_up","LOC126365509"
"infection_diet50_up","LOC126365738"
"infection_diet50_up","LOC126365745"
"infection_diet50_up","LOC126365759"
"infection_diet50_up","LOC126365760"
"infection_diet50_up","LOC126365763"
"infection_diet50_up","LOC126365773"
"infection_diet50_up","LOC126365778"
"infection_diet50_up","LOC126365849"
"infection_diet50_up","LOC126365865"
"infection_diet50_up","LOC126365875"
"infection_diet50_up","LOC126365912"
"infection_diet50_up","LOC126365913"
"infection_diet50_up","LOC126365914"
"infection_diet50_up","LOC126365915"
"infection_diet50_up","LOC126365918"
"infection_diet50_up","LOC126365925"
"infection_diet50_up","LOC126365952"
"infection_diet50_up","LOC126365957"
"infection_diet50_up","LOC126365959"
"infection_diet50_up","LOC126365964"
"infection_diet50_up","LOC126365983"
"infection_diet50_up","LOC126366011"
"infection_diet50_up","LOC126366017"
"infection_diet50_down","LOC126266596"
"infection_diet50_down","LOC126266629"
"infection_diet50_down","LOC126266657"
"infection_diet50_down","LOC126266662"
"infection_diet50_down","LOC126266696"
"infection_diet50_down","LOC126266713"
"infection_diet50_down","LOC126266714"
"infection_diet50_down","LOC126266744"
"infection_diet50_down","LOC126266746"
"infection_diet50_down","LOC126266749"
"infection_diet50_down","LOC126266750"
"infection_diet50_down","LOC126266752"
"infection_diet50_down","LOC126266822"
"infection_diet50_down","LOC126266827"
"infection_diet50_down","LOC126266830"
"infection_diet50_down","LOC126266832"
"infection_diet50_down","LOC126266841"
"infection_diet50_down","LOC126266862"
"infection_diet50_down","LOC126266911"
"infection_diet50_down","LOC126266913"
"infection_diet50_down","LOC126266938"
"infection_diet50_down","LOC126267000"
"infection_diet50_down","LOC126267042"
"infection_diet50_down","LOC126267060"
"infection_diet50_down","LOC126267073"
"infection_diet50_down","LOC126267127"
"infection_diet50_down","LOC126267148"
"infection_diet50_down","LOC126267166"
"infection_diet50_down","LOC126267172"
"infection_diet50_down","LOC126267179"
"infection_diet50_down","LOC126267190"
"infection_diet50_down","LOC126267222"
"infection_diet50_down","LOC126267242"
"infection_diet50_down","LOC126267253"
"infection_diet50_down","LOC126267263"
"infection_diet50_down","LOC126267280"
"infection_diet50_down","LOC126267295"
"infection_diet50_down","LOC126267315"
"infection_diet50_down","LOC126267400"
"infection_diet50_down","LOC126267432"
"infection_diet50_down","LOC126267449"
"infection_diet50_down","LOC126267456"
"infection_diet50_down","LOC126267460"
"infection_diet50_down","LOC126267464"
"infection_diet50_down","LOC126267471"
"infection_diet50_down","LOC126267503"
"infection_diet50_down","LOC126267535"
"infection_diet50_down","LOC126267568"
"infection_diet50_down","LOC126267743"
"infection_diet50_down","LOC126267772"
