"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","family","comparison","direction","plot_label","n_genes","source_file","ontology","neg_log10_padj","term_label"
"GO:0008038","neuron recognition","13/405","83/5969",0.156626506024096,2.30840398631563,3.238315317568,0.00358826054506827,0.0508336910551338,0.0508336910551338,"LOC126334107/LOC126299298/LOC126335382/LOC126335918/LOC126272321/LOC126298288/LOC126278781/LOC126273203/LOC126267439/LOC126272414/LOC126272377/LOC126356154/LOC126293557",13,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.29384835485212,"neuron recognition [GO:0008038]"
"GO:0080134","regulation of response to stress","25/405","209/5969",0.119617224880383,1.76295114891606,3.02905382673711,0.00368067350454398,0.0519209900747374,0.0519209900747374,"LOC126298648/LOC126335544/LOC126267163/LOC126282030/LOC126295040/LOC126295425/LOC126278128/LOC126335547/LOC126267343/LOC126267308/LOC126291991/LOC126267038/LOC126281663/LOC126335546/LOC126284645/LOC126295191/LOC126294955/LOC126278232/LOC126335545/LOC126292145/LOC126294945/LOC126294949/LOC126267226/LOC126278893/LOC126285462",25,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.28465703462264,"regulation of response to stress [GO:0080134]"
"GO:0009057","macromolecule catabolic process","37/405","348/5969",0.10632183908046,1.56700014190436,2.94045376529278,0.0037573500455235,0.0527780313597899,0.0527780313597899,"LOC126267217/LOC126346021/LOC126295040/LOC126295425/LOC126267216/LOC126293188/LOC126272078/LOC126297744/LOC126354672/LOC126278128/LOC126346606/LOC126346362/LOC126267343/LOC126291991/LOC126267215/LOC126281663/LOC126297745/LOC126346580/LOC126356122/LOC126284645/LOC126295191/LOC126294955/LOC126346622/LOC126267061/LOC126292145/LOC126294945/LOC126291884/LOC126268068/LOC126294949/LOC126278279/LOC126298861/LOC126365918/LOC126267652/LOC126284482/LOC126354914/LOC126267477/LOC126285462",37,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.27754681315965,"macromolecule catabolic process [GO:0009057]"
"GO:0033157","regulation of intracellular protein transport","11/405","65/5969",0.169230769230769,2.49416904083571,3.26762037708479,0.00390956063871036,0.0546843608325943,0.0546843608325943,"LOC126295040/LOC126295425/LOC126278128/LOC126291991/LOC126281663/LOC126284645/LOC126295191/LOC126294955/LOC126292145/LOC126294945/LOC126294949",11,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.26213685968549,"regulation of intracellular protein transport [GO:0033157]"
"GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","8/405","39/5969",0.205128205128205,3.02323520101298,3.41979196386939,0.00398958669100088,0.0555692431960837,0.0555692431960837,"LOC126267876/LOC126346606/LOC126272362/LOC126346580/LOC126272361/LOC126271975/LOC126346622/LOC126278279",8,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",1.25516551788086,"hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]"
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","5/405","17/5969",0.294117647058824,4.33478576615831,3.71457641327381,0.00438831239134853,0.0598652492893842,0.0598652492893842,"LOC126266988/LOC126299097/LOC126354398/LOC126355545/LOC126267133",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.22282520467824,"adenylate cyclase-activating G protein-coupled receptor signaling pathway
[GO:0007189]"
"GO:0017085","response to insecticide","5/405","17/5969",0.294117647058824,4.33478576615831,3.71457641327381,0.00438831239134853,0.0598652492893842,0.0598652492893842,"LOC126281676/LOC126354017/LOC126338336/LOC126354018/LOC126271869",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.22282520467824,"response to insecticide [GO:0017085]"
"GO:0042386","hemocyte differentiation","5/405","17/5969",0.294117647058824,4.33478576615831,3.71457641327381,0.00438831239134853,0.0598652492893842,0.0598652492893842,"LOC126282035/LOC126267038/LOC126335350/LOC126278442/LOC126293269",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.22282520467824,"hemocyte differentiation [GO:0042386]"
"GO:0046928","regulation of neurotransmitter secretion","5/405","17/5969",0.294117647058824,4.33478576615831,3.71457641327381,0.00438831239134853,0.0598652492893842,0.0598652492893842,"LOC126298404/LOC126298058/LOC126277399/LOC126281204/LOC126356321",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.22282520467824,"regulation of neurotransmitter secretion [GO:0046928]"
"GO:0051588","regulation of neurotransmitter transport","5/405","17/5969",0.294117647058824,4.33478576615831,3.71457641327381,0.00438831239134853,0.0598652492893842,0.0598652492893842,"LOC126298404/LOC126298058/LOC126277399/LOC126281204/LOC126356321",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.22282520467824,"regulation of neurotransmitter transport [GO:0051588]"
"GO:0008037","cell recognition","13/405","85/5969",0.152941176470588,2.25408859840232,3.14159146561836,0.00443008747605895,0.0599453502245516,0.0599453502245516,"LOC126334107/LOC126299298/LOC126335382/LOC126335918/LOC126272321/LOC126298288/LOC126278781/LOC126273203/LOC126267439/LOC126272414/LOC126272377/LOC126356154/LOC126293557",13,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.2222444981387,"cell recognition [GO:0008037]"
"GO:0051346","negative regulation of hydrolase activity","6/405","24/5969",0.25,3.68456790123457,3.55510508628999,0.00443035016742538,0.0599453502245516,0.0599453502245516,"LOC126335544/LOC126335547/LOC126335546/LOC126335545/LOC126282193/LOC126354914",6,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.2222444981387,"negative regulation of hydrolase activity [GO:0051346]"
"GO:0004714","transmembrane receptor protein tyrosine kinase activity","4/405","11/5969",0.363636363636364,5.35937149270483,3.90407660935618,0.00469718071562123,0.0632973742775787,0.0632973742775787,"LOC126282035/LOC126299506/LOC126356271/LOC126359421",4,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",1.198614305155,"transmembrane receptor protein tyrosine kinase activity [GO:0004714]"
"GO:1902533","positive regulation of intracellular signal transduction","20/405","158/5969",0.126582278481013,1.8656040006251,2.97488867861033,0.00477687998615659,0.0641107577089437,0.0641107577089437,"LOC126282035/LOC126295040/LOC126295425/LOC126266988/LOC126278128/LOC126279309/LOC126331832/LOC126272858/LOC126267308/LOC126291991/LOC126281663/LOC126284645/LOC126295191/LOC126294955/LOC126359421/LOC126292145/LOC126294945/LOC126355485/LOC126294949/LOC126267133",20,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.19306909026853,"positive regulation of intracellular signal transduction [GO:1902533]"
"GO:0090087","regulation of peptide transport","14/405","96/5969",0.145833333333333,2.14933127572016,3.06266291077497,0.00496897280215339,0.0664199388674939,0.0664199388674938,"LOC126336990/LOC126295040/LOC126295425/LOC126278128/LOC126298404/LOC126291991/LOC126281663/LOC126334957/LOC126284645/LOC126295191/LOC126294955/LOC126292145/LOC126294945/LOC126294949",14,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.17770152845944,"regulation of peptide transport [GO:0090087]"
"GO:0070887","cellular response to chemical stimulus","31/405","283/5969",0.109540636042403,1.61443964577062,2.85704695755756,0.0050280654865016,0.0667345628105216,0.0667345628105216,"LOC126282035/LOC126295040/LOC126295425/LOC126276001/LOC126278287/LOC126266988/LOC126291849/LOC126278128/LOC126280991/LOC126299097/LOC126291991/LOC126293326/LOC126292297/LOC126278307/LOC126269416/LOC126267038/LOC126281663/LOC126284645/LOC126266672/LOC126295191/LOC126294955/LOC126272746/LOC126292145/LOC126294945/LOC126355485/LOC126278442/LOC126294949/LOC126297964/LOC126335335/LOC126272594/LOC126267133",31,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.17564918032402,"cellular response to chemical stimulus [GO:0070887]"
"GO:0050906","detection of stimulus involved in sensory perception","9/405","49/5969",0.183673469387755,2.70702947845805,3.23687975082317,0.00503277245931535,0.0667345628105216,0.0667345628105216,"LOC126334107/LOC126345497/LOC126298058/LOC126335918/LOC126272139/LOC126366017/LOC126297964/LOC126272767/LOC126358740",9,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.17564918032402,"detection of stimulus involved in sensory perception [GO:0050906]"
"GO:0042593","glucose homeostasis","6/405","25/5969",0.24,3.53718518518519,3.42950254116108,0.00550264150641854,0.0726743290588743,0.0726743290588743,"LOC126274964/LOC126365957/LOC126353850/LOC126271650/LOC126272746/LOC126354590",6,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.13861896901572,"glucose homeostasis [GO:0042593]"
"GO:0007267","cell-cell signaling","27/405","239/5969",0.112970711297071,1.6649930264993,2.83065596411565,0.0057191506809623,0.0740821782837531,0.0740821782837531,"LOC126281676/LOC126355445/LOC126272633/LOC126365371/LOC126272718/LOC126293695/LOC126278287/LOC126272038/LOC126293524/LOC126298058/LOC126355448/LOC126281695/LOC126278974/LOC126277399/LOC126281204/LOC126365773/LOC126267676/LOC126284265/LOC126356321/LOC126354398/LOC126293545/LOC126278890/LOC126272139/LOC126291470/LOC126298972/LOC126271869/LOC126269352",27,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.1302862563112,"cell-cell signaling [GO:0007267]"
"GO:0008039","synaptic target recognition","7/405","33/5969",0.212121212121212,3.12630003741115,3.3043263133685,0.00574041780751645,0.0740821782837531,0.0740821782837531,"LOC126335382/LOC126272321/LOC126278781/LOC126273203/LOC126267439/LOC126272414/LOC126272377",7,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.1302862563112,"synaptic target recognition [GO:0008039]"
"GO:0015807","L-amino acid transport","5/405","18/5969",0.277777777777778,4.09396433470507,3.54654062283258,0.00574332422893651,0.0740821782837531,0.0740821782837531,"LOC126278974/LOC126337983/LOC126298679/LOC126356065/LOC126272934",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.1302862563112,"L-amino acid transport [GO:0015807]"
"GO:0030148","sphingolipid biosynthetic process","5/405","18/5969",0.277777777777778,4.09396433470507,3.54654062283258,0.00574332422893651,0.0740821782837531,0.0740821782837531,"LOC126278061/LOC126298530/LOC126298001/LOC126335171/LOC126335966",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.1302862563112,"sphingolipid biosynthetic process [GO:0030148]"
"GO:0031348","negative regulation of defense response","5/405","18/5969",0.277777777777778,4.09396433470507,3.54654062283258,0.00574332422893651,0.0740821782837531,0.0740821782837531,"LOC126335544/LOC126335547/LOC126335546/LOC126278232/LOC126335545",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.1302862563112,"negative regulation of defense response [GO:0031348]"
"GO:1902475","L-alpha-amino acid transmembrane transport","5/405","18/5969",0.277777777777778,4.09396433470507,3.54654062283258,0.00574332422893651,0.0740821782837531,0.0740821782837531,"LOC126278974/LOC126337983/LOC126298679/LOC126356065/LOC126272934",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.1302862563112,"L-alpha-amino acid transmembrane transport [GO:1902475]"
"GO:0042592","homeostatic process","32/405","298/5969",0.10738255033557,1.58263319247659,2.78369653737426,0.00593236938739636,0.0762240485241044,0.0762240485241044,"LOC126282035/LOC126274964/LOC126278568/LOC126334818/LOC126365957/LOC126272078/LOC126282259/LOC126298058/LOC126357156/LOC126353931/LOC126269416/LOC126295251/LOC126344479/LOC126353850/LOC126267806/LOC126354034/LOC126271650/LOC126353956/LOC126273249/LOC126272746/LOC126295335/LOC126355485/LOC126356316/LOC126272462/LOC126353927/LOC126354590/LOC126356154/LOC126278893/LOC126298972/LOC126297822/LOC126271869/LOC126297555",32,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.11790798806209,"homeostatic process [GO:0042592]"
"GO:0071310","GO:0071310","25/405","217/5969",0.115207373271889,1.69795755817261,2.8255161957465,0.00600856904253892,0.0769050439228438,0.0769050439228438,"LOC126282035/LOC126295040/LOC126295425/LOC126276001/LOC126278287/LOC126266988/LOC126278128/LOC126299097/LOC126291991/LOC126292297/LOC126278307/LOC126267038/LOC126281663/LOC126284645/LOC126266672/LOC126295191/LOC126294955/LOC126272746/LOC126292145/LOC126294945/LOC126355485/LOC126278442/LOC126294949/LOC126335335/LOC126267133",25,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",NA,1.11404517546487,"GO:0071310 [GO:0071310]"
"GO:0072507","GO:0072507","9/405","51/5969",0.176470588235294,2.60087145969499,3.09743661531273,0.00660978757583696,0.0837916972927689,0.0837916972927689,"LOC126282259/LOC126298058/LOC126295251/LOC126267806/LOC126354034/LOC126353956/LOC126278893/LOC126298972/LOC126297822",9,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",NA,1.07679901237897,"GO:0072507 [GO:0072507]"
"GO:0004568","chitinase activity","4/405","12/5969",0.333333333333333,4.91275720164609,3.66022750822484,0.00667300394729743,0.0837916972927689,0.0837916972927689,"LOC126346606/LOC126346580/LOC126346622/LOC126278279",4,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",1.07679901237897,"chitinase activity [GO:0004568]"
"GO:0006032","chitin catabolic process","4/405","12/5969",0.333333333333333,4.91275720164609,3.66022750822484,0.00667300394729743,0.0837916972927689,0.0837916972927689,"LOC126346606/LOC126346580/LOC126346622/LOC126278279",4,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.07679901237897,"chitin catabolic process [GO:0006032]"
"GO:0051048","negative regulation of secretion","4/405","12/5969",0.333333333333333,4.91275720164609,3.66022750822484,0.00667300394729743,0.0837916972927689,0.0837916972927689,"LOC126336990/LOC126298404/LOC126281749/LOC126356321",4,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.07679901237897,"negative regulation of secretion [GO:0051048]"
"GO:0061057","peptidoglycan recognition protein signaling pathway","4/405","12/5969",0.333333333333333,4.91275720164609,3.66022750822484,0.00667300394729743,0.0837916972927689,0.0837916972927689,"LOC126267163/LOC126282030/LOC126267343/LOC126285462",4,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.07679901237897,"peptidoglycan recognition protein signaling pathway [GO:0061057]"
"GO:0008227","G protein-coupled amine receptor activity","6/405","26/5969",0.230769230769231,3.4011396011396,3.31016450571239,0.00675303170550941,0.084476604165146,0.084476604165146,"LOC126355437/LOC126266988/LOC126353956/LOC126354398/LOC126355545/LOC126267133",6,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",1.07326355245681,"G protein-coupled amine receptor activity [GO:0008227]"
"GO:0007419","ventral cord development","7/405","34/5969",0.205882352941176,3.03435003631082,3.20924694215861,0.00681729718083457,0.0849599253927316,0.0849599253927316,"LOC126282035/LOC126334107/LOC126335918/LOC126282193/LOC126293282/LOC126356154/LOC126272639",7,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.07078587763666,"ventral cord development [GO:0007419]"
"GO:0055065","GO:0055065","11/405","70/5969",0.157142857142857,2.31601410934744,2.98791835090883,0.00696826478067424,0.0865160964342139,0.0865160964342139,"LOC126282259/LOC126298058/LOC126295251/LOC126267806/LOC126354034/LOC126353956/LOC126356316/LOC126278893/LOC126298972/LOC126297822/LOC126297555",11,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",NA,1.06290308395469,"GO:0055065 [GO:0055065]"
"GO:0046328","regulation of JNK cascade","13/405","90/5969",0.144444444444444,2.12886145404664,2.91110940085607,0.00724283924756466,0.089589597409242,0.089589597409242,"LOC126295040/LOC126295425/LOC126278128/LOC126267343/LOC126267308/LOC126291991/LOC126281663/LOC126284645/LOC126295191/LOC126294955/LOC126292145/LOC126294945/LOC126294949",13,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.04774241500353,"regulation of JNK cascade [GO:0046328]"
"GO:0002376","immune system process","24/405","209/5969",0.114832535885167,1.69243310295942,2.74908445089639,0.00732437984523439,0.089802157036601,0.089802157036601,"LOC126282035/LOC126298648/LOC126267217/LOC126267163/LOC126282030/LOC126267216/LOC126267343/LOC126299506/LOC126267215/LOC126336423/LOC126267038/LOC126266672/LOC126267061/LOC126335350/LOC126278442/LOC126268068/LOC126281165/LOC126355206/LOC126293282/LOC126365918/LOC126293269/LOC126267652/LOC126356154/LOC126285462",24,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.04671323150817,"immune system process [GO:0002376]"
"GO:0015291","secondary active transmembrane transporter activity","10/405","61/5969",0.163934426229508,2.41611009917021,2.99909382328631,0.00733857921542882,0.089802157036601,0.089802157036601,"LOC126272718/LOC126295251/LOC126267806/LOC126354816/LOC126354034/LOC126356631/LOC126355303/LOC126298679/LOC126356065/LOC126297555",10,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",1.04671323150817,"secondary active transmembrane transporter activity [GO:0015291]"
"GO:0008061","chitin binding","5/405","19/5969",0.263157894736842,3.87849252761533,3.39025044921212,0.00736838211582367,0.089802157036601,0.089802157036601,"LOC126346606/LOC126346580/LOC126346622/LOC126278279/LOC126356096",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",1.04671323150817,"chitin binding [GO:0008061]"
"GO:1900073","regulation of neuromuscular synaptic transmission","5/405","19/5969",0.263157894736842,3.87849252761533,3.39025044921212,0.00736838211582367,0.089802157036601,0.089802157036601,"LOC126278974/LOC126273249/LOC126359421/LOC126272462/LOC126297822",5,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.04671323150817,"regulation of neuromuscular synaptic transmission [GO:1900073]"
"GO:0016798","hydrolase activity, acting on glycosyl bonds","8/405","43/5969",0.186046511627907,2.7420040195234,3.09279343748081,0.00741412111003007,0.0900286134789365,0.0900286134789366,"LOC126267876/LOC126346606/LOC126272362/LOC126346580/LOC126272361/LOC126271975/LOC126346622/LOC126278279",8,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",1.04561943832693,"hydrolase activity, acting on glycosyl bonds [GO:0016798]"
"GO:0052548","regulation of endopeptidase activity","7/405","35/5969",0.2,2.94765432098765,3.11760068410205,0.00803724637485384,0.0972389479293448,0.0972389479293448,"LOC126335544/LOC126335547/LOC126335546/LOC126335545/LOC126282193/LOC126267226/LOC126354914",7,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",1.012159748625,"regulation of endopeptidase activity [GO:0052548]"
