"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","pathway_theme","pathway_scope","family","comparison","direction","plot_label","n_genes","source_file","neg_log10_padj"
"ko02010","ABC transporters","8/143","41/3900",0.195121951219512,5.32150776053215,5.42642587733022,9.19441789219641e-05,0.0255117598773778,0.0255117598773778,"LOC126354017/LOC126281499/LOC126335166/LOC126357744/LOC126278946/LOC126354018/LOC126335579/LOC126278191",8,"infection_diet33_up","KEGG_pathway","Transport and environmental response","Core metabolism or cross-domain","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",552,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.59325958142661
"ko04624","Toll and Imd signaling pathway","9/143","56/3900",0.160714285714286,4.38311688311688,4.97443047413397,0.000161979427792875,0.0255117598773778,0.0255117598773778,"LOC126298648/LOC126293579/LOC126282030/LOC126267545/LOC126266641/LOC126267442/LOC126293578/LOC126282207/LOC126336325",9,"infection_diet33_up","KEGG_pathway","Immune and stress signaling","Eukaryote/metazoan-compatible","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",552,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.59325958142661
"ko00040","Pentose and glucuronate interconversions","9/124","64/3900",0.140625,4.42288306451613,5.00281240153459,0.000156090322551532,0.0259469236239194,0.0259469236239194,"LOC126283960/LOC126272831/LOC126281562/LOC126266657/LOC126281694/LOC126336625/LOC126283957/LOC126291591/LOC126341237",9,"infection_diet33_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",464,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.58591412653834
"ko01110","Biosynthesis of secondary metabolites","23/124","324/3900",0.0709876543209877,2.23267622461171,4.19850076795744,0.000164742372215361,0.0259469236239194,0.0259469236239194,"LOC126284898/LOC126268218/LOC126284686/LOC126268198/LOC126325353/LOC126278697/LOC126272831/LOC126272584/LOC126281562/LOC126278485/LOC126284002/LOC126297494/LOC126299546/LOC126336251/LOC126333363/LOC126299364/LOC126281532/LOC126336625/LOC126284812/LOC126293737/LOC126281958/LOC126341237/LOC126335505",23,"infection_diet33_down","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",464,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.58591412653834
"ko01130","Biosynthesis of antibiotics","16/124","192/3900",0.0833333333333333,2.62096774193548,4.17375152972328,0.000312584341685802,0.0307283591360528,0.0307283591360528,"LOC126284898/LOC126268218/LOC126325353/LOC126293368/LOC126278697/LOC126278485/LOC126297494/LOC126336251/LOC126333363/LOC126299364/LOC126281532/LOC126284812/LOC126291591/LOC126293737/LOC126281958/LOC126335505",16,"infection_diet33_down","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",464,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.51246063001971
"ko00790","Folate biosynthesis","6/124","32/3900",0.1875,5.89717741935484,5.04021499570603,0.00042061959612211,0.0307283591360528,0.0307283591360528,"LOC126283960/LOC126285375/LOC126283957/LOC126284296/LOC126331446/LOC126298944",6,"infection_diet33_down","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",464,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.51246063001971
"ko00670","One carbon pool by folate","4/124","13/3900",0.307692307692308,9.67741935483871,5.67840624154385,0.00055719576212442,0.0307283591360528,0.0307283591360528,"LOC126267222/LOC126325353/LOC126355148/LOC126293737",4,"infection_diet33_down","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",464,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.51246063001971
"ko00480","Glutathione metabolism","9/124","76/3900",0.118421052631579,3.72453310696095,4.34621705085163,0.000585302078781958,0.0307283591360528,0.0307283591360528,"LOC126354588/LOC126282396/LOC126284198/LOC126278697/LOC126278485/LOC126297494/LOC126336692/LOC126336695/LOC126335505",9,"infection_diet33_down","KEGG_pathway","Detoxification and secondary metabolism","Core metabolism or cross-domain","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",464,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.51246063001971
"ko00030","Pentose phosphate pathway","5/124","27/3900",0.185185185185185,5.82437275985663,4.55795945433511,0.0013789153551131,0.0556725958340832,0.0556725958340832,"LOC126284898/LOC126297494/LOC126281532/LOC126284812/LOC126281958",5,"infection_diet33_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",464,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.25435852846609
"ko01200","Carbon metabolism","10/124","103/3900",0.0970873786407767,3.05355465079862,3.82715495364176,0.00141390719578624,0.0556725958340832,0.0556725958340832,"LOC126284898/LOC126336866/LOC126325353/LOC126293368/LOC126297494/LOC126336251/LOC126281532/LOC126281958/LOC126335505/LOC126335256",10,"infection_diet33_down","KEGG_pathway","Carbohydrate and energy metabolism","Broad KEGG reference map","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",464,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.25435852846609
"ko00051","Fructose and mannose metabolism","5/124","29/3900",0.172413793103448,5.42269187986652,4.33157226874501,0.00192774527842253,0.0628413769029761,0.0628413769029761,"LOC126284898/LOC126283960/LOC126355949/LOC126283957/LOC126281958",5,"infection_diet33_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",464,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.20175430780117
"ko00980","Metabolism of xenobiotics by cytochrome P450","9/124","90/3900",0.1,3.14516129032258,3.73069878503749,0.00199496434612623,0.0628413769029761,0.0628413769029761,"LOC126282396/LOC126272831/LOC126281562/LOC126336692/LOC126281694/LOC126336625/LOC126293679/LOC126336695/LOC126341237",9,"infection_diet33_down","KEGG_pathway","Detoxification and secondary metabolism","Core metabolism or cross-domain","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",464,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.20175430780117
"ko00680","Methane metabolism","4/124","20/3900",0.2,6.29032258064516,4.29786486977303,0.00317656551859786,0.0909652853053024,0.0909652853053024,"LOC126284898/LOC126325353/LOC126293368/LOC126281958",4,"infection_diet33_down","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",464,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.04112431401686
"ko04080","Neuroactive ligand-receptor interaction","24/285","98/3900",0.244897959183673,3.35123523093448,6.61832300524017,6.8164566252079e-08,2.14718383694049e-05,2.14718383694049e-05,"LOC126335869/LOC126282477/LOC126355437/LOC126267861/LOC126354348/LOC126278518/LOC126298972/LOC126336238/LOC126277867/LOC126298404/LOC126299510/LOC126284371/LOC126355816/LOC126366011/LOC126354398/LOC126299097/LOC126298918/LOC126329331/LOC126299360/LOC126353956/LOC126355582/LOC126278537/LOC126311851/LOC126267153",24,"infection_diet50_up","KEGG_pathway","Immune and stress signaling","Eukaryote/metazoan-compatible","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",4.66813077067745
"ko04624","Toll and Imd signaling pathway","13/285","56/3900",0.232142857142857,3.17669172932331,4.60621439146425,0.000139163873929782,0.0219183101439407,0.0219183101439407,"LOC126298648/LOC126355748/LOC126281204/LOC126282030/LOC126293578/LOC126267545/LOC126266641/LOC126267442/LOC126282207/LOC126336325/LOC126355037/LOC126293579/LOC126355041",13,"infection_diet50_up","KEGG_pathway","Immune and stress signaling","Eukaryote/metazoan-compatible","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.65919293209697
"ko04341","Hedgehog signaling pathway - fly","14/285","67/3900",0.208955223880597,2.85938727415554,4.31005431140781,0.000256300229024266,0.0269115240475479,0.0269115240475479,"LOC126291991/LOC126295040/LOC126278128/LOC126292145/LOC126278442/LOC126294955/LOC126294949/LOC126295425/LOC126284645/LOC126297744/LOC126294945/LOC126297745/LOC126295191/LOC126281663",14,"infection_diet50_up","KEGG_pathway","Cellular process","Eukaryote/metazoan-compatible","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.57006170666962
"ko04020","Calcium signaling pathway","14/285","71/3900",0.197183098591549,2.69829503335804,4.0545674307656,0.000482804332078533,0.0338224222447704,0.0338224222447704,"LOC126298972/LOC126336238/LOC126336038/LOC126339265/LOC126353858/LOC126284371/LOC126284350/LOC126298918/LOC126292260/LOC126353956/LOC126268133/LOC126279309/LOC126335781/LOC126284222",14,"infection_diet50_up","KEGG_pathway","Immune and stress signaling","Eukaryote/metazoan-compatible","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.47079529295745
"ko04340","Hedgehog signaling pathway","13/285","64/3900",0.203125,2.7796052631579,4.03013195439104,0.000568138447684995,0.0338224222447704,0.0338224222447704,"LOC126291991/LOC126295040/LOC126278128/LOC126292145/LOC126294955/LOC126294949/LOC126295425/LOC126284645/LOC126297744/LOC126294945/LOC126297745/LOC126295191/LOC126281663",13,"infection_diet50_up","KEGG_pathway","Cellular process","Eukaryote/metazoan-compatible","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.47079529295745
"ko05033","Nicotine addiction","5/285","11/3900",0.454545454545455,6.2200956937799,4.86744140662667,0.000644236614186104,0.0338224222447704,0.0338224222447704,"LOC126278890/LOC126298972/LOC126366011/LOC126278974/LOC126355582",5,"infection_diet50_up","KEGG_pathway","Reference disease pathway","Reference disease pathway","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.47079529295745
"ko04970","Salivary secretion","11/285","51/3900",0.215686274509804,2.9514963880289,3.93843589614057,0.000887719004721733,0.0374696785582772,0.0374696785582772,"LOC126281618/LOC126271975/LOC126272361/LOC126267876/LOC126339265/LOC126353858/LOC126284350/LOC126298918/LOC126353956/LOC126335781/LOC126322572",11,"infection_diet50_up","KEGG_pathway","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.42632003257915
"ko04727","GABAergic synapse","9/285","37/3900",0.243243243243243,3.32859174964438,3.99555174224483,0.00104999000218414,0.0374696785582772,0.0374696785582772,"LOC126278890/LOC126268518/LOC126278518/LOC126298632/LOC126298404/LOC126354995/LOC126354742/LOC126366011/LOC126335781",9,"infection_diet50_up","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.42632003257915
"ko04024","cAMP signaling pathway","18/285","112/3900",0.160714285714286,2.19924812030075,3.61541345028297,0.00107056224452221,0.0374696785582772,0.0374696785582772,"LOC126282030/LOC126355437/LOC126336082/LOC126335579/LOC126278518/LOC126298972/LOC126356152/LOC126353858/LOC126298404/LOC126284371/LOC126284350/LOC126355582/LOC126279309/LOC126267153/LOC126335781/LOC126284222/LOC126335166/LOC126322572",18,"infection_diet50_up","KEGG_pathway","Immune and stress signaling","Eukaryote/metazoan-compatible","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.42632003257915
"ko05030","Cocaine addiction","7/285","25/3900",0.28,3.83157894736842,3.98756451332699,0.00157780901091996,0.0497009838439788,0.0497009838439788,"LOC126338336/LOC126282030/LOC126365745/LOC126298972/LOC126355582/LOC126336423/LOC126271955",7,"infection_diet50_up","KEGG_pathway","Reference disease pathway","Reference disease pathway","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.30363501420868
"ko02010","ABC transporters","9/285","41/3900",0.219512195121951,3.00385109114249,3.62130314026295,0.00228178761967354,0.0653421000179241,0.0653421000179241,"LOC126357744/LOC126281499/LOC126335579/LOC126278191/LOC126354018/LOC126284038/LOC126354017/LOC126278946/LOC126335166",9,"infection_diet50_up","KEGG_pathway","Transport and environmental response","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.18480691192455
"ko04977","Vitamin digestion and absorption","6/285","21/3900",0.285714285714286,3.90977443609023,3.7536517542501,0.00306632028888956,0.0804909075833508,0.0804909075833508,"LOC126272510/LOC126297752/LOC126272290/LOC126272738/LOC126285316/LOC126284379",6,"infection_diet50_up","KEGG_pathway","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.09425317564953
"ko04713","Circadian entrainment","9/285","44/3900",0.204545454545455,2.79904306220096,3.36933568172697,0.00380353134631816,0.0921624903146325,0.0921624903146325,"LOC126281618/LOC126298972/LOC126336038/LOC126339265/LOC126353858/LOC126284350/LOC126355582/LOC126335781/LOC126334818",9,"infection_diet50_up","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.0354457987289
"ko00040","Pentose and glucuronate interconversions","16/202","64/3900",0.25,4.82673267326733,7.21352699065243,8.00044039586848e-08,2.52013872469857e-05,2.52013872469857e-05,"LOC126283960/LOC126272926/LOC126267788/LOC126291591/LOC126272831/LOC126281562/LOC126283957/LOC126281438/LOC126357545/LOC126272560/LOC126266657/LOC126281694/LOC126341237/LOC126272928/LOC126336625/LOC126281399",16,"infection_diet50_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",4.59857555218954
"ko00980","Metabolism of xenobiotics by cytochrome P450","16/202","90/3900",0.177777777777778,3.43234323432343,5.45572504887251,1.0560954427179e-05,0.00129392210448925,0.00129392210448925,"LOC126272926/LOC126281404/LOC126282396/LOC126343702/LOC126267788/LOC126272831/LOC126281562/LOC126293680/LOC126293679/LOC126272560/LOC126281694/LOC126336695/LOC126341237/LOC126272928/LOC126336692/LOC126336625",16,"infection_diet50_down","KEGG_pathway","Detoxification and secondary metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",2.8880918678781
"ko00981","Insect hormone biosynthesis","8/202","24/3900",0.333333333333333,6.43564356435644,6.24214073812977,1.61813261191774e-05,0.00129392210448925,0.00129392210448925,"LOC126281446/LOC126343702/LOC126293680/LOC126293679/LOC126305900/LOC126320178/LOC126268026/LOC126299150",8,"infection_diet50_down","KEGG_pathway","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",2.8880918678781
"ko00053","Ascorbate and aldarate metabolism","12/202","55/3900",0.218181818181818,4.21242124212421,5.60705105518431,1.64307568824032e-05,0.00129392210448925,0.00129392210448925,"LOC126272926/LOC126281446/LOC126267788/LOC126272831/LOC126281562/LOC126350022/LOC126272560/LOC126266657/LOC126277893/LOC126341237/LOC126272928/LOC126336625",12,"infection_diet50_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",2.8880918678781
"ko05204","Chemical carcinogenesis - DNA adducts","15/202","89/3900",0.168539325842697,3.25397708310157,5.02682624620481,3.89791538568607e-05,0.00245568669298223,0.00245568669298222,"LOC126272926/LOC126281404/LOC126282396/LOC126343702/LOC126267788/LOC126272831/LOC126281562/LOC126293680/LOC126293679/LOC126272560/LOC126336695/LOC126341237/LOC126272928/LOC126336692/LOC126336625",15,"infection_diet50_down","KEGG_pathway","Genetic information processing","Reference disease pathway","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",2.60982704314513
"ko01110","Biosynthesis of secondary metabolites","33/202","324/3900",0.101851851851852,1.96644664466447,4.24541824077938,9.15614030790166e-05,0.00480697366164837,0.00480697366164837,"LOC126284756/LOC126336244/LOC126298221/LOC126325353/LOC126272926/LOC126293737/LOC126268126/LOC126268218/LOC126281446/LOC126272256/LOC126278485/LOC126272584/LOC126267788/LOC126284898/LOC126272831/LOC126281562/LOC126350022/LOC126356100/LOC126272560/LOC126334596/LOC126345263/LOC126284812/LOC126297494/LOC126281532/LOC126335505/LOC126285378/LOC126336773/LOC126284002/LOC126341237/LOC126281958/LOC126272928/LOC126336625/LOC126323251",33,"infection_diet50_down","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",2.31812825744949
"ko01120","Microbial metabolism in diverse environments","19/202","149/3900",0.12751677852349,2.46195760515649,4.2522934735434,0.000195833020313267,0.00881248591409703,0.00881248591409703,"LOC126336244/LOC126325353/LOC126355885/LOC126293368/LOC126336866/LOC126268126/LOC126281446/LOC126272256/LOC126266827/LOC126284898/LOC126354574/LOC126350022/LOC126334596/LOC126297494/LOC126281532/LOC126336122/LOC126335505/LOC126281958/LOC126323251",19,"infection_diet50_down","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",2.05490156417755
"ko01130","Biosynthesis of antibiotics","22/202","192/3900",0.114583333333333,2.21225247524752,4.02571179515725,0.000296466768483955,0.0116733790090557,0.0116733790090557,"LOC126281672/LOC126284756/LOC126336244/LOC126298221/LOC126325353/LOC126293368/LOC126293737/LOC126268218/LOC126281446/LOC126272256/LOC126278485/LOC126284898/LOC126291591/LOC126354574/LOC126350022/LOC126299078/LOC126334596/LOC126284812/LOC126297494/LOC126281532/LOC126335505/LOC126281958",22,"infection_diet50_down","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.93280341365681
"ko00982","Drug metabolism - cytochrome P450","13/202","85/3900",0.152941176470588,2.95282469423413,4.25396878594265,0.000354288434416647,0.0124000952045826,0.0124000952045826,"LOC126272926/LOC126281404/LOC126282396/LOC126266827/LOC126267788/LOC126272831/LOC126281562/LOC126272560/LOC126336695/LOC126341237/LOC126272928/LOC126336692/LOC126336625",13,"infection_diet50_down","KEGG_pathway","Detoxification and secondary metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.9065749804292
"ko00051","Fructose and mannose metabolism","7/202","29/3900",0.241379310344828,4.66029361556845,4.62351410130688,0.000530081739873431,0.0166975748060131,0.0166975748060131,"LOC126283960/LOC126284898/LOC126283957/LOC126281438/LOC126357545/LOC126281958/LOC126281399",7,"infection_diet50_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.77734660219676
"ko05020","Prion disease","5/202","16/3900",0.3125,6.03341584158416,4.7146780469032,0.000969578353186305,0.0267952809454136,0.0267952809454136,"LOC126267253/LOC126267773/LOC126267772/LOC126266752/LOC126354439",5,"infection_diet50_down","KEGG_pathway","Reference disease pathway","Reference disease pathway","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.57194168506921
"ko00620","Pyruvate metabolism","7/202","33/3900",0.212121212121212,4.0954095409541,4.1730813381177,0.00121580251402053,0.0267952809454136,0.0267952809454136,"LOC126336244/LOC126336866/LOC126281446/LOC126350022/LOC126336122/LOC126285378/LOC126323251",7,"infection_diet50_down","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.57194168506921
"ko00140","Steroid hormone biosynthesis","8/202","43/3900",0.186046511627907,3.59198710568731,3.99402789733827,0.00136103014325911,0.0267952809454136,0.0267952809454136,"LOC126272926/LOC126267788/LOC126272831/LOC126281562/LOC126272560/LOC126341237/LOC126272928/LOC126336625",8,"infection_diet50_down","KEGG_pathway","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.57194168506921
"ko00520","Amino sugar and nucleotide sugar metabolism","8/202","43/3900",0.186046511627907,3.59198710568731,3.99402789733827,0.00136103014325911,0.0267952809454136,0.0267952809454136,"LOC126272931/LOC126354818/LOC126291591/LOC126299078/LOC126266657/LOC126281506/LOC126267263/LOC126271949",8,"infection_diet50_down","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.57194168506921
"ko00561","Glycerolipid metabolism","8/202","43/3900",0.186046511627907,3.59198710568731,3.99402789733827,0.00136103014325911,0.0267952809454136,0.0267952809454136,"LOC126283960/LOC126281446/LOC126272584/LOC126350022/LOC126356100/LOC126283957/LOC126357545/LOC126323656",8,"infection_diet50_down","KEGG_pathway","Lipid and membrane metabolism","Core metabolism or cross-domain","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50",746,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.57194168506921
