"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","original_branch","n_branch_genes"
"ko00790","Folate biosynthesis","0/10","13/560",0,0,-0.491476291042412,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00830","Retinol metabolism","0/10","12/560",0,0,-0.47176411502531,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00860","Porphyrin metabolism","0/10","15/560",0,0,-0.528898015619052,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00980","Metabolism of xenobiotics by cytochrome P450","0/10","27/560",0,0,-0.717534581627593,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00981","Insect hormone biosynthesis","0/10","10/560",0,0,-0.42987601518316,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00982","Drug metabolism - cytochrome P450","0/10","27/560",0,0,-0.717534581627593,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00983","Drug metabolism - other enzymes","0/10","26/560",0,0,-0.703461938809117,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko01120","Microbial metabolism in diverse environments","0/10","42/560",0,0,-0.90778776378547,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko01130","Biosynthesis of antibiotics","0/10","56/560",0,0,-1.06268195114669,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko01200","Carbon metabolism","0/10","27/560",0,0,-0.717534581627593,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko01210","2-Oxocarboxylic acid metabolism","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko01230","Biosynthesis of amino acids","0/10","21/560",0,0,-0.629274051864105,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko01523","Antifolate resistance","0/10","9/560",0,0,-0.407445958633046,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko01524","Platinum drug resistance","0/10","10/560",0,0,-0.42987601518316,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko02010","ABC transporters","0/10","11/560",0,0,-0.451268198801494,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko03030","DNA replication","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04013","MAPK signaling pathway - fly","0/10","10/560",0,0,-0.42987601518316,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04020","Calcium signaling pathway","0/10","10/560",0,0,-0.42987601518316,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04022","cGMP-PKG signaling pathway","0/10","10/560",0,0,-0.42987601518316,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04062","Chemokine signaling pathway","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04068","FoxO signaling pathway","0/10","11/560",0,0,-0.451268198801494,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04070","Phosphatidylinositol signaling system","0/10","9/560",0,0,-0.407445958633046,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04071","Sphingolipid signaling pathway","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04072","Phospholipase D signaling pathway","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04110","Cell cycle","0/10","18/560",0,0,-0.580979981594679,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04111","Cell cycle - yeast","0/10","12/560",0,0,-0.47176411502531,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04113","Meiosis - yeast","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04114","Oocyte meiosis","0/10","9/560",0,0,-0.407445958633046,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04115","p53 signaling pathway","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04138","Autophagy - yeast","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04140","Autophagy - animal","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04141","Protein processing in endoplasmic reticulum","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04142","Lysosome biogenesis","0/10","27/560",0,0,-0.717534581627593,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04144","Endocytosis","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04145","Phagocytosis","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04152","AMPK signaling pathway","0/10","11/560",0,0,-0.451268198801494,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04212","Longevity regulating pathway - worm","0/10","9/560",0,0,-0.407445958633046,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04213","Longevity regulating pathway - multiple species","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04218","Cellular senescence","0/10","11/560",0,0,-0.451268198801494,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04261","Adrenergic signaling in cardiomyocytes","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04270","Vascular smooth muscle contraction","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04310","Wnt signaling pathway","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04340","Hedgehog signaling pathway","0/10","16/560",0,0,-0.546745353234412,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04341","Hedgehog signaling pathway - fly","0/10","20/560",0,0,-0.613539710557496,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04350","TGF-beta signaling pathway","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04360","Axon guidance","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04371","Apelin signaling pathway","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04390","Hippo signaling pathway","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04512","ECM-receptor interaction","0/10","11/560",0,0,-0.451268198801494,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04530","Tight junction","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04540","Gap junction","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04550","Signaling pathways regulating pluripotency of stem cells","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04611","Platelet activation","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04612","Antigen processing and presentation","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04621","NOD-like receptor signaling pathway","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04624","Toll and Imd signaling pathway","0/10","19/560",0,0,-0.597451598065978,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04630","JAK-STAT signaling pathway","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04713","Circadian entrainment","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04714","Thermogenesis","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04721","Synaptic vesicle cycle","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04722","Neurotrophin signaling pathway","0/10","9/560",0,0,-0.407445958633046,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04725","Cholinergic synapse","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04726","Serotonergic synapse","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04727","GABAergic synapse","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04728","Dopaminergic synapse","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04740","Olfactory transduction","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04750","Inflammatory mediator regulation of TRP channels","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04810","Regulation of actin cytoskeleton","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04910","Insulin signaling pathway","0/10","12/560",0,0,-0.47176411502531,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04911","Insulin secretion","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04912","GnRH signaling pathway","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04914","Progesterone-mediated oocyte maturation","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04915","Estrogen signaling pathway","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04917","Prolactin signaling pathway","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04919","Thyroid hormone signaling pathway","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04920","Adipocytokine signaling pathway","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04921","Oxytocin signaling pathway","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04922","Glucagon signaling pathway","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04923","Regulation of lipolysis in adipocytes","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04924","Renin secretion","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04925","Aldosterone synthesis and secretion","0/10","11/560",0,0,-0.451268198801494,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04926","Relaxin signaling pathway","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04927","Cortisol synthesis and secretion","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04930","Type II diabetes mellitus","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04931","Insulin resistance","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04933","AGE-RAGE signaling pathway in diabetic complications","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04934","Cushing syndrome","0/10","11/560",0,0,-0.451268198801494,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04961","Endocrine and other factor-regulated calcium reabsorption","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04964","Proximal tubule bicarbonate reclamation","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04970","Salivary secretion","0/10","10/560",0,0,-0.42987601518316,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04971","Gastric acid secretion","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04972","Pancreatic secretion","0/10","9/560",0,0,-0.407445958633046,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04973","Carbohydrate digestion and absorption","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04974","Protein digestion and absorption","0/10","15/560",0,0,-0.528898015619052,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04975","Fat digestion and absorption","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04976","Bile secretion","0/10","15/560",0,0,-0.528898015619052,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04977","Vitamin digestion and absorption","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04978","Mineral absorption","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05031","Amphetamine addiction","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05032","Morphine addiction","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05034","Alcoholism","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05142","Chagas disease","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05146","Amoebiasis","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05152","Tuberculosis","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05161","Hepatitis B","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05162","Measles","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05164","Influenza A","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05165","Human papillomavirus infection","0/10","14/560",0,0,-0.51049589675732,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05166","Human T-cell leukemia virus 1 infection","0/10","16/560",0,0,-0.546745353234412,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05167","Kaposi sarcoma-associated herpesvirus infection","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05168","Herpes simplex virus 1 infection","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05169","Epstein-Barr virus infection","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05203","Viral carcinogenesis","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05204","Chemical carcinogenesis - DNA adducts","0/10","26/560",0,0,-0.703461938809117,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05205","Proteoglycans in cancer","0/10","9/560",0,0,-0.407445958633046,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05206","MicroRNAs in cancer","0/10","11/560",0,0,-0.451268198801494,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05214","Glioma","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05217","Basal cell carcinoma","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05224","Breast cancer","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05225","Hepatocellular carcinoma","0/10","14/560",0,0,-0.51049589675732,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05226","Gastric cancer","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05230","Central carbon metabolism in cancer","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05231","Choline metabolism in cancer","0/10","11/560",0,0,-0.451268198801494,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05418","Fluid shear stress and atherosclerosis","0/10","17/560",0,0,-0.564090914824473,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04340","Hedgehog signaling pathway","14/253","16/560",0.875,1.93675889328063,3.44814359303901,0.000506517225508238,0.0977578245230899,0.0977578245230899,"LOC126291991/LOC126295191/LOC126294945/LOC126281663/LOC126294949/LOC126295201/LOC126295133/LOC126295087/LOC126295425/LOC126278128/LOC126294955/LOC126292145/LOC126295040/LOC126297745",14,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko04341","Hedgehog signaling pathway - fly","16/253","20/560",0.8,1.77075098814229,3.18367835583001,0.0013574067429809,0.130989750697657,0.130989750697657,"LOC126291991/LOC126295191/LOC126294945/LOC126281663/LOC126293373/LOC126294949/LOC126295201/LOC126295133/LOC126295087/LOC126295425/LOC126278442/LOC126278128/LOC126294955/LOC126292145/LOC126295040/LOC126297745",16,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko05206","MicroRNAs in cancer","10/253","11/560",0.909090909090909,2.01221703197988,3.07525255361441,0.00211123752214183,0.135822947257791,0.135822947257791,"LOC126282030/LOC126282193/LOC126354018/LOC126293451/LOC126281499/LOC126293269/LOC126354017/LOC126334818/LOC126268133/LOC126334930",10,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko04020","Calcium signaling pathway","9/253","10/560",0.9,1.99209486166008,2.87123561482824,0.0043566622493523,0.210208953531249,0.210208953531249,"LOC126284371/LOC126284350/LOC126339265/LOC126336038/LOC126292259/LOC126279309/LOC126281662/LOC126284221/LOC126268133",9,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko04624","Toll and Imd signaling pathway","14/253","19/560",0.736842105263158,1.63095485749948,2.53789373060695,0.0102656710170481,0.38251983139122,0.38251983139122,"LOC126282030/LOC126281204/LOC126282207/LOC126293578/LOC126281928/LOC126355037/LOC126336325/LOC126298648/LOC126267442/LOC126355041/LOC126293579/LOC126272253/LOC126267545/LOC126355748",14,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko02010","ABC transporters","9/253","11/560",0.818181818181818,1.81099532878189,2.46391374281424,0.0144610735217995,0.38251983139122,0.38251983139122,"LOC126354018/LOC126278946/LOC126335579/LOC126281499/LOC126284038/LOC126278191/LOC126354017/LOC126357744/LOC126335166",9,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko05146","Amoebiasis","7/253","8/560",0.875,1.93675889328063,2.42047307658714,0.0179257038935754,0.38251983139122,0.38251983139122,"LOC126282030/LOC126335546/LOC126335545/LOC126272090/LOC126335544/LOC126281662/LOC126335547",7,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko04621","NOD-like receptor signaling pathway","5/253","5/560",1,2.21343873517787,2.47202775022404,0.0184149319629492,0.38251983139122,0.38251983139122,"LOC126282030/LOC126269416/LOC126346021/LOC126281662/LOC126354582",5,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko04927","Cortisol synthesis and secretion","5/253","5/560",1,2.21343873517787,2.47202775022404,0.0184149319629492,0.38251983139122,0.38251983139122,"LOC126336038/LOC126279309/LOC126295146/LOC126281662/LOC126284221",5,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko04010","MAPK signaling pathway","10/253","13/560",0.769230769230769,1.70264518090605,2.324936318456,0.0198196803829648,0.38251983139122,0.38251983139122,"LOC126282030/LOC126266679/LOC126276001/LOC126336038/LOC126268138/LOC126272139/LOC126298370/LOC126272858/LOC126334818/LOC126272253",10,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko04977","Vitamin digestion and absorption","6/253","7/560",0.857142857142857,1.89723320158103,2.16665002983884,0.0355881871136701,0.62441091935803,0.62441091935803,"LOC126285316/LOC126285431/LOC126272290/LOC126272510/LOC126284379/LOC126297752",6,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko04925","Aldosterone synthesis and secretion","8/253","11/560",0.727272727272727,1.6097736255839,1.85257493201408,0.06058393041848,0.688210360797458,0.688210360797458,"LOC126279039/LOC126284350/LOC126336038/LOC126279309/LOC126281662/LOC126284221/LOC126322572/LOC126266590",8,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko04934","Cushing syndrome","8/253","11/560",0.727272727272727,1.6097736255839,1.85257493201408,0.06058393041848,0.688210360797458,0.688210360797458,"LOC126293451/LOC126354714/LOC126336038/LOC126279309/LOC126295146/LOC126281662/LOC126284221/LOC126336656",8,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko05231","Choline metabolism in cancer","8/253","11/560",0.727272727272727,1.6097736255839,1.85257493201408,0.06058393041848,0.688210360797458,0.688210360797458,"LOC126355684/LOC126354992/LOC126336638/LOC126356631/LOC126356221/LOC126268133/LOC126299447/LOC126284880",8,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko04911","Insulin secretion","5/253","6/560",0.833333333333333,1.84453227931489,1.88640080570456,0.06934632036498,0.688210360797458,0.688210360797458,"LOC126281263/LOC126298156/LOC126281662/LOC126322572/LOC126354871",5,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko05032","Morphine addiction","5/253","6/560",0.833333333333333,1.84453227931489,1.88640080570456,0.06934632036498,0.688210360797458,0.688210360797458,"LOC126279039/LOC126278890/LOC126366011/LOC126295146/LOC126336656",5,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko04974","Protein digestion and absorption","10/253","15/560",0.666666666666667,1.47562582345191,1.69359585147417,0.0761863394243036,0.688210360797458,0.688210360797458,"LOC126272513/LOC126273243/LOC126272087/LOC126337983/LOC126299510/LOC126355358/LOC126322572/LOC126354186/LOC126298679/LOC126272864",10,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
"ko04071","Sphingolipid signaling pathway","6/253","8/560",0.75,1.6600790513834,1.70556541683566,0.088575636773954,0.688210360797458,0.688210360797458,"LOC126282030/LOC126336504/LOC126354992/LOC126297444/LOC126281662/LOC126278061",6,"KEGG_pathway","All fat body DEGs in heatmap",253,560,"Branch 4",951
