"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","foreground_set","ontology"
"GO:0007617","mating behavior","16/633","57/5278",0.280701754385965,2.34051162661789,3.75607027548274,0.000767914685809874,0.0257224569582468,0.0257224569582468,"LOC126299004/LOC126298058/LOC126336858/LOC126272767/LOC126356039/LOC126320757/LOC126365745/LOC126267432/LOC126298531/LOC126281897/LOC126271955/LOC126273293/LOC126349907/LOC126282005/LOC126297882/LOC126336454",16,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0050829","defense response to Gram-negative bacterium","11/633","32/5278",0.34375,2.86621248025276,3.90862925613905,0.00081126313521566,0.0269512751257152,0.0269512751257152,"LOC126322960/LOC126271975/LOC126282030/LOC126267876/LOC126267163/LOC126297857/LOC126298648/LOC126272361/LOC126272362/LOC126336373/LOC126335036",11,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0046822","regulation of nucleocytoplasmic transport","15/633","52/5278",0.288461538461538,2.40521327014218,3.75890850247159,0.000815852796081148,0.0269512751257152,0.0269512751257152,"LOC126291991/LOC126266642/LOC126295191/LOC126281663/LOC126295201/LOC126295087/LOC126295133/LOC126295143/LOC126292145/LOC126294949/LOC126278128/LOC126294945/LOC126295425/LOC126294955/LOC126295040",15,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0008049","male courtship behavior","12/633","37/5278",0.324324324324324,2.70423978480851,3.83996286647271,0.000858797039372976,0.0277807256958584,0.0277807256958584,"LOC126299004/LOC126298058/LOC126336858/LOC126272767/LOC126356039/LOC126365745/LOC126267432/LOC126298531/LOC126273293/LOC126349907/LOC126282005/LOC126297882",12,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0043410","positive regulation of MAPK cascade","19/633","74/5278",0.256756756756757,2.14085649630673,3.64821797300498,0.000861119475661839,0.0277807256958584,0.0277807256958584,"LOC126272858/LOC126291991/LOC126295191/LOC126336858/LOC126281663/LOC126295201/LOC126295087/LOC126295133/LOC126295143/LOC126354602/LOC126292145/LOC126294949/LOC126278128/LOC126294945/LOC126295425/LOC126294955/LOC126282035/LOC126281178/LOC126295040",19,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0009056","catabolic process","84/633","508/5278",0.165354330708661,1.3787364257193,3.31445621181276,0.000893596762687635,0.0277807256958584,0.0277807256958584,"LOC126278279/LOC126291991/LOC126269845/LOC126268068/LOC126272289/LOC126284573/LOC126295191/LOC126298058/LOC126365980/LOC126267652/LOC126346021/LOC126365747/LOC126281663/LOC126365918/LOC126335352/LOC126295201/LOC126267478/LOC126267217/LOC126297938/LOC126271975/LOC126295087/LOC126267535/LOC126295133/LOC126336244/LOC126267953/LOC126267876/LOC126354914/LOC126295143/LOC126356122/LOC126293188/LOC126333165/LOC126278149/LOC126280991/LOC126336251/LOC126292145/LOC126293404/LOC126294949/LOC126293695/LOC126353854/LOC126353919/LOC126278128/LOC126353887/LOC126294945/LOC126295425/LOC126365957/LOC126294955/LOC126272037/LOC126278953/LOC126299549/LOC126355485/LOC126272139/LOC126346606/LOC126354995/LOC126285462/LOC126272746/LOC126267061/LOC126278148/LOC126346622/LOC126267519/LOC126267216/LOC126272361/LOC126354672/LOC126346362/LOC126346580/LOC126272362/LOC126266748/LOC126277977/LOC126291884/LOC126298861/LOC126295101/LOC126267343/LOC126270526/LOC126336714/LOC126297745/LOC126270657/LOC126267350/LOC126269996/LOC126334613/LOC126279111/LOC126269625/LOC126267477/LOC126282517/LOC126267215/LOC126295040",84,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0006031","chitin biosynthetic process","4/633","5/5278",0.8,6.67045813586098,4.68248945369983,0.000927957434517192,0.0277807256958584,0.0277807256958584,"LOC126354720/LOC126299078/LOC126336345/LOC126271949",4,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0009074","aromatic amino acid family catabolic process","4/633","5/5278",0.8,6.67045813586098,4.68248945369983,0.000927957434517192,0.0277807256958584,0.0277807256958584,"LOC126269845/LOC126267535/LOC126336714/LOC126282517",4,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0035009","negative regulation of melanization defense response","4/633","5/5278",0.8,6.67045813586098,4.68248945369983,0.000927957434517192,0.0277807256958584,0.0277807256958584,"LOC126335546/LOC126335545/LOC126335544/LOC126335547",4,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0042417","dopamine metabolic process","4/633","5/5278",0.8,6.67045813586098,4.68248945369983,0.000927957434517192,0.0277807256958584,0.0277807256958584,"LOC126333165/LOC126365745/LOC126271955/LOC126356204",4,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:1901073","glucosamine-containing compound biosynthetic process","4/633","5/5278",0.8,6.67045813586098,4.68248945369983,0.000927957434517192,0.0277807256958584,0.0277807256958584,"LOC126354720/LOC126299078/LOC126336345/LOC126271949",4,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0046189","phenol-containing compound biosynthetic process","5/633","8/5278",0.625,5.21129541864139,4.40005329335623,0.00100242969559584,0.0294579033245648,0.0294579033245648,"LOC126333165/LOC126365745/LOC126284821/LOC126271955/LOC126356204",5,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0007618","mating","16/633","59/5278",0.271186440677966,2.2611722494444,3.59591408116722,0.00115632087991745,0.0337730305780767,0.0337730305780767,"LOC126299004/LOC126298058/LOC126336858/LOC126272767/LOC126356039/LOC126320757/LOC126365745/LOC126267432/LOC126298531/LOC126281897/LOC126271955/LOC126273293/LOC126349907/LOC126282005/LOC126297882/LOC126336454",16,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0016054","organic acid catabolic process","15/633","54/5278",0.277777777777778,2.31613129717395,3.58836866288159,0.00125306567750615,0.0361577385256294,0.0361577385256294,"LOC126269845/LOC126335352/LOC126267535/LOC126336244/LOC126267953/LOC126336251/LOC126293404/LOC126272037/LOC126355485/LOC126266748/LOC126295101/LOC126336714/LOC126267350/LOC126334613/LOC126282517",15,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0046395","carboxylic acid catabolic process","15/633","54/5278",0.277777777777778,2.31613129717395,3.58836866288159,0.00125306567750615,0.0361577385256294,0.0361577385256294,"LOC126269845/LOC126335352/LOC126267535/LOC126336244/LOC126267953/LOC126336251/LOC126293404/LOC126272037/LOC126355485/LOC126266748/LOC126295101/LOC126336714/LOC126267350/LOC126334613/LOC126282517",15,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0007275","multicellular organism development","221/633","1564/5278",0.141304347826087,1.17820592073631,3.10114516853675,0.00126688920265711,0.0363377202438776,0.0363377202438776,"LOC126354448/LOC126278678/LOC126336122/LOC126354720/LOC126355430/LOC126299004/LOC126291991/LOC126282193/LOC126266642/LOC126299078/LOC126361620/LOC126272289/LOC126334907/LOC126295191/LOC126355051/LOC126298058/LOC126344570/LOC126365980/LOC126267806/LOC126336858/LOC126363354/LOC126284310/LOC126324835/LOC126305900/LOC126356028/LOC126284577/LOC126336597/LOC126281663/LOC126336760/LOC126357770/LOC126273129/LOC126295201/LOC126278393/LOC126336866/LOC126355586/LOC126295214/LOC126273024/LOC126272743/LOC126277907/LOC126299493/LOC126297581/LOC126282346/LOC126281949/LOC126279690/LOC126297938/LOC126299150/LOC126335350/LOC126268712/LOC126284087/LOC126279072/LOC126282371/LOC126293373/LOC126295087/LOC126273032/LOC126345497/LOC126357744/LOC126293357/LOC126295133/LOC126362173/LOC126298063/LOC126272090/LOC126356321/LOC126334946/LOC126356152/LOC126267038/LOC126339265/LOC126283987/LOC126282030/LOC126354914/LOC126295143/LOC126356122/LOC126284624/LOC126354218/LOC126336345/LOC126266959/LOC126284584/LOC126281527/LOC126361237/LOC126336602/LOC126280991/LOC126292145/LOC126294949/LOC126272321/LOC126357156/LOC126320757/LOC126272310/LOC126278128/LOC126334959/LOC126267869/LOC126284086/LOC126320492/LOC126299206/LOC126337022/LOC126334820/LOC126294945/LOC126336752/LOC126281936/LOC126365909/LOC126295425/LOC126276001/LOC126273334/LOC126294955/LOC126295285/LOC126282035/LOC126284679/LOC126336041/LOC126365745/LOC126266657/LOC126267060/LOC126336809/LOC126272037/LOC126284013/LOC126278953/LOC126355485/LOC126268138/LOC126292259/LOC126334614/LOC126346606/LOC126285283/LOC126334929/LOC126295469/LOC126365941/LOC126356154/LOC126281862/LOC126284491/LOC126365865/LOC126284425/LOC126334947/LOC126334511/LOC126275497/LOC126356271/LOC126331446/LOC126285462/LOC126284788/LOC126298649/LOC126281943/LOC126353855/LOC126297635/LOC126354992/LOC126284845/LOC126346622/LOC126320178/LOC126354186/LOC126278442/LOC126269416/LOC126297857/LOC126336772/LOC126298466/LOC126271949/LOC126298648/LOC126279309/LOC126354319/LOC126284821/LOC126271955/LOC126272253/LOC126273293/LOC126346580/LOC126281330/LOC126271928/LOC126268397/LOC126266832/LOC126284041/LOC126273192/LOC126293269/LOC126355358/LOC126349907/LOC126272608/LOC126329244/LOC126356204/LOC126320451/LOC126281291/LOC126285391/LOC126278061/LOC126339036/LOC126272116/LOC126335481/LOC126272081/LOC126334957/LOC126298660/LOC126298797/LOC126335152/LOC126299197/LOC126298861/LOC126267315/LOC126266626/LOC126297882/LOC126354364/LOC126276893/LOC126321085/LOC126281598/LOC126267343/LOC126281178/LOC126270526/LOC126273193/LOC126337079/LOC126349195/LOC126297745/LOC126266672/LOC126344496/LOC126298594/LOC126278176/LOC126335539/LOC126270657/LOC126336454/LOC126278447/LOC126272787/LOC126267997/LOC126335966/LOC126334930/LOC126335382/LOC126299506/LOC126279111/LOC126284413/LOC126273010/LOC126285239/LOC126284250/LOC126295040/LOC126354642/LOC126293557/LOC126281165/LOC126285413",221,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0032386","regulation of intracellular transport","18/633","71/5278",0.253521126760563,2.1138775782658,3.48799127887015,0.00136974038426659,0.0385944496508056,0.0385944496508056,"LOC126291991/LOC126266642/LOC126295191/LOC126281663/LOC126295201/LOC126295087/LOC126295133/LOC126273842/LOC126297692/LOC126295143/LOC126292145/LOC126294949/LOC126278128/LOC126294945/LOC126295425/LOC126294955/LOC126272997/LOC126295040",18,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0035966","response to topologically incorrect protein","14/633","50/5278",0.28,2.33466034755134,3.50018108477715,0.00166084671756888,0.0454578994231326,0.0454578994231326,"LOC126291991/LOC126295191/LOC126281663/LOC126295201/LOC126295087/LOC126295133/LOC126295143/LOC126292145/LOC126294949/LOC126278128/LOC126294945/LOC126295425/LOC126294955/LOC126295040",14,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0035967","cellular response to topologically incorrect protein","14/633","50/5278",0.28,2.33466034755134,3.50018108477715,0.00166084671756888,0.0454578994231326,0.0454578994231326,"LOC126291991/LOC126295191/LOC126281663/LOC126295201/LOC126295087/LOC126295133/LOC126295143/LOC126292145/LOC126294949/LOC126278128/LOC126294945/LOC126295425/LOC126294955/LOC126295040",14,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0008652","amino acid biosynthetic process","9/633","25/5278",0.36,3.00170616113744,3.70313182780913,0.00167026937337606,0.0454578994231326,0.0454578994231326,"LOC126293368/LOC126284988/LOC126276148/LOC126272037/LOC126267222/LOC126354995/LOC126325353/LOC126349907/LOC126334613",9,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0006629","lipid metabolic process","43/633","230/5278",0.18695652173913,1.55885706435882,3.19895059563219,0.00169588026864272,0.0457254379962909,0.0457254379962909,"LOC126299541/LOC126347783/LOC126365747/LOC126305900/LOC126335352/LOC126278180/LOC126356100/LOC126281949/LOC126299150/LOC126336244/LOC126267953/LOC126278149/LOC126280991/LOC126336251/LOC126353919/LOC126281164/LOC126335154/LOC126278953/LOC126355485/LOC126285283/LOC126334929/LOC126281662/LOC126298001/LOC126272746/LOC126278148/LOC126320178/LOC126298530/LOC126278002/LOC126336772/LOC126356204/LOC126281861/LOC126278061/LOC126339036/LOC126279052/LOC126298220/LOC126295101/LOC126267016/LOC126285378/LOC126270657/LOC126335966/LOC126334930/LOC126284002/LOC126347864",43,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0032787","monocarboxylic acid metabolic process","22/633","96/5278",0.229166666666667,1.91080832016851,3.32442427088265,0.0017888596868218,0.0478412725624975,0.0478412725624975,"LOC126336122/LOC126347783/LOC126281446/LOC126335352/LOC126336866/LOC126336244/LOC126267953/LOC126336251/LOC126365957/LOC126355485/LOC126298001/LOC126298530/LOC126278002/LOC126266748/LOC126356204/LOC126281861/LOC126339036/LOC126298220/LOC126295101/LOC126297871/LOC126284002/LOC126347864",22,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0008589","regulation of smoothened signaling pathway","17/633","67/5278",0.253731343283582,2.11563037891113,3.39234285989167,0.00182775634215805,0.0478412725624975,0.0478412725624975,"LOC126291991/LOC126295191/LOC126281663/LOC126295201/LOC126295087/LOC126295133/LOC126295143/LOC126292145/LOC126294949/LOC126278128/LOC126294945/LOC126295425/LOC126294955/LOC126335001/LOC126271928/LOC126267315/LOC126295040",17,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0009611","response to wounding","17/633","67/5278",0.253731343283582,2.11563037891113,3.39234285989167,0.00182775634215805,0.0478412725624975,0.0478412725624975,"LOC126335546/LOC126284941/LOC126293737/LOC126335545/LOC126335350/LOC126278345/LOC126335544/LOC126365745/LOC126268138/LOC126346606/LOC126277880/LOC126346622/LOC126271949/LOC126271955/LOC126346580/LOC126335547/LOC126328249",17,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0044282","small molecule catabolic process","17/633","67/5278",0.253731343283582,2.11563037891113,3.39234285989167,0.00182775634215805,0.0478412725624975,0.0478412725624975,"LOC126269845/LOC126335352/LOC126267535/LOC126336244/LOC126267953/LOC126336251/LOC126293404/LOC126272037/LOC126299549/LOC126355485/LOC126266748/LOC126295101/LOC126336714/LOC126270657/LOC126267350/LOC126334613/LOC126282517",17,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0060179","male mating behavior","12/633","40/5278",0.3,2.50142180094787,3.51845911777912,0.00184554332161168,0.0480443071223911,0.0480443071223911,"LOC126299004/LOC126298058/LOC126336858/LOC126272767/LOC126356039/LOC126365745/LOC126267432/LOC126298531/LOC126273293/LOC126349907/LOC126282005/LOC126297882",12,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0048856","anatomical structure development","245/633","1767/5278",0.138653084323713,1.15609949298666,2.96966113622206,0.00186748608872887,0.0482328919960472,0.0482328919960472,"LOC126354448/LOC126278678/LOC126336122/LOC126354720/LOC126278259/LOC126355430/LOC126299004/LOC126291991/LOC126282193/LOC126266642/LOC126299078/LOC126361620/LOC126284941/LOC126272289/LOC126334907/LOC126295191/LOC126355051/LOC126334657/LOC126334818/LOC126282089/LOC126298058/LOC126344570/LOC126365980/LOC126267806/LOC126336858/LOC126363354/LOC126284310/LOC126324835/LOC126305900/LOC126356028/LOC126293181/LOC126284577/LOC126336597/LOC126281663/LOC126336760/LOC126295335/LOC126357770/LOC126273129/LOC126295201/LOC126278393/LOC126336866/LOC126355586/LOC126295214/LOC126273024/LOC126272743/LOC126277907/LOC126299493/LOC126297581/LOC126282346/LOC126281949/LOC126279690/LOC126297938/LOC126299150/LOC126326589/LOC126335350/LOC126268712/LOC126284087/LOC126279072/LOC126282371/LOC126293373/LOC126295087/LOC126273032/LOC126345497/LOC126357744/LOC126293357/LOC126295133/LOC126362173/LOC126298063/LOC126284276/LOC126272090/LOC126356321/LOC126334946/LOC126356152/LOC126267038/LOC126339265/LOC126283987/LOC126282030/LOC126354914/LOC126295143/LOC126356122/LOC126284624/LOC126354218/LOC126336345/LOC126266959/LOC126284584/LOC126281527/LOC126361237/LOC126336602/LOC126280991/LOC126292145/LOC126294949/LOC126272321/LOC126357156/LOC126320757/LOC126272310/LOC126278128/LOC126334959/LOC126267869/LOC126284086/LOC126295449/LOC126320492/LOC126299206/LOC126337022/LOC126334820/LOC126294945/LOC126336752/LOC126281936/LOC126365909/LOC126278501/LOC126295425/LOC126276001/LOC126273334/LOC126294955/LOC126295285/LOC126282035/LOC126284679/LOC126336041/LOC126365745/LOC126266657/LOC126267060/LOC126336809/LOC126272037/LOC126284013/LOC126278953/LOC126355485/LOC126268138/LOC126292259/LOC126334614/LOC126346606/LOC126285283/LOC126334929/LOC126295469/LOC126277880/LOC126365941/LOC126356154/LOC126281862/LOC126284491/LOC126365865/LOC126284425/LOC126334947/LOC126334511/LOC126275497/LOC126356271/LOC126331446/LOC126285462/LOC126284788/LOC126353756/LOC126298649/LOC126281943/LOC126353855/LOC126297635/LOC126354992/LOC126284845/LOC126346622/LOC126320178/LOC126354186/LOC126278442/LOC126269416/LOC126291476/LOC126297857/LOC126336772/LOC126284030/LOC126298466/LOC126271949/LOC126298648/LOC126279309/LOC126354319/LOC126284821/LOC126271955/LOC126272253/LOC126273293/LOC126346580/LOC126281330/LOC126271928/LOC126268397/LOC126266832/LOC126284041/LOC126273192/LOC126293269/LOC126355358/LOC126349907/LOC126272608/LOC126329244/LOC126356204/LOC126320451/LOC126281291/LOC126285391/LOC126278061/LOC126339036/LOC126279052/LOC126272116/LOC126335481/LOC126272081/LOC126334957/LOC126293483/LOC126298660/LOC126298797/LOC126335152/LOC126299197/LOC126298861/LOC126320326/LOC126267315/LOC126266626/LOC126297882/LOC126354364/LOC126276893/LOC126321085/LOC126281598/LOC126267343/LOC126281178/LOC126270526/LOC126273193/LOC126337079/LOC126349195/LOC126297745/LOC126266672/LOC126344496/LOC126285378/LOC126268133/LOC126298594/LOC126278176/LOC126282270/LOC126335539/LOC126270657/LOC126336454/LOC126278447/LOC126272787/LOC126267997/LOC126335966/LOC126334930/LOC126335382/LOC126271991/LOC126299506/LOC126293326/LOC126267226/LOC126279111/LOC126284413/LOC126273010/LOC126285239/LOC126284250/LOC126295040/LOC126354642/LOC126293557/LOC126281165/LOC126285413",245,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0043473","pigmentation","18/633","73/5278",0.246575342465753,2.05596312406674,3.35353125451733,0.00192477749296248,0.049303124017595,0.049303124017595,"LOC126269845/LOC126278180/LOC126356039/LOC126266959/LOC126284584/LOC126336752/LOC126365745/LOC126278953/LOC126354995/LOC126278442/LOC126271949/LOC126284821/LOC126271955/LOC126356364/LOC126356204/LOC126282005/LOC126365914/LOC126282517",18,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Biological process"
"GO:0005576","extracellular region","85/633","248/5278",0.342741935483871,2.85780716506141,11.0622896160575,3.07711042982478e-21,1.47393589588607e-17,1.47393589588607e-17,"LOC126299332/LOC126282193/LOC126335546/LOC126353822/LOC126346021/LOC126330284/LOC126293181/LOC126284577/LOC126336597/LOC126273129/LOC126267478/LOC126335545/LOC126273024/LOC126272576/LOC126356100/LOC126352738/LOC126268712/LOC126284087/LOC126271975/LOC126272905/LOC126267391/LOC126273032/LOC126272090/LOC126298901/LOC126283987/LOC126267876/LOC126333165/LOC126336602/LOC126280991/LOC126293620/LOC126293178/LOC126323429/LOC126284086/LOC126299206/LOC126337058/LOC126335544/LOC126295285/LOC126336809/LOC126272263/LOC126356176/LOC126355485/LOC126346606/LOC126334779/LOC126284491/LOC126365865/LOC126284425/LOC126334947/LOC126275497/LOC126331446/LOC126285462/LOC126354358/LOC126336724/LOC126284845/LOC126346622/LOC126298389/LOC126267519/LOC126278442/LOC126298648/LOC126358586/LOC126272361/LOC126346580/LOC126271928/LOC126272362/LOC126335547/LOC126336373/LOC126267253/LOC126272081/LOC126298861/LOC126266626/LOC126284629/LOC126344496/LOC126298594/LOC126299533/LOC126355938/LOC126271872/LOC126272787/LOC126267997/LOC126335382/LOC126336325/LOC126267477/LOC126273010/LOC126334780/LOC126284250/LOC126293557/LOC126281165",85,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Cellular component"
"GO:0005615","extracellular space","40/633","115/5278",0.347826086956522,2.90019918950477,7.60500544092605,1.01835640640996e-10,9.75585437340744e-08,9.75585437340744e-08,"LOC126299332/LOC126282193/LOC126335546/LOC126353822/LOC126346021/LOC126330284/LOC126267478/LOC126335545/LOC126271975/LOC126298901/LOC126283987/LOC126267876/LOC126333165/LOC126280991/LOC126293620/LOC126337058/LOC126335544/LOC126295285/LOC126356176/LOC126334779/LOC126334947/LOC126275497/LOC126331446/LOC126354358/LOC126267519/LOC126278442/LOC126358586/LOC126272361/LOC126272362/LOC126335547/LOC126336373/LOC126267253/LOC126284629/LOC126344496/LOC126298594/LOC126335382/LOC126267477/LOC126273010/LOC126293557/LOC126281165",40,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Cellular component"
"GO:0005886","plasma membrane","118/633","614/5278",0.192182410423453,1.60243090397312,5.86158004685222,2.31160741641932e-08,5.82768396034135e-06,5.82768396034135e-06,"LOC126355933/LOC126299155/LOC126299332/LOC126292020/LOC126268068/LOC126354018/LOC126355051/LOC126298058/LOC126344570/LOC126365980/LOC126281483/LOC126267652/LOC126267806/LOC126356304/LOC126363354/LOC126365747/LOC126278191/LOC126272458/LOC126336648/LOC126365918/LOC126298824/LOC126354146/LOC126266677/LOC126336375/LOC126278393/LOC126336038/LOC126277871/LOC126267217/LOC126322591/LOC126356631/LOC126334835/LOC126284897/LOC126345497/LOC126357744/LOC126362173/LOC126267038/LOC126356039/LOC126324336/LOC126354218/LOC126361237/LOC126354602/LOC126293695/LOC126334943/LOC126335259/LOC126353931/LOC126357156/LOC126354870/LOC126272310/LOC126299550/LOC126267869/LOC126297555/LOC126271434/LOC126337022/LOC126267163/LOC126282035/LOC126336041/LOC126354260/LOC126267060/LOC126272263/LOC126336300/LOC126298679/LOC126354780/LOC126271496/LOC126278382/LOC126278199/LOC126356154/LOC126281662/LOC126356065/LOC126281204/LOC126334511/LOC126356271/LOC126366011/LOC126267061/LOC126354186/LOC126268164/LOC126354017/LOC126279309/LOC126267216/LOC126353927/LOC126272253/LOC126336638/LOC126282259/LOC126278467/LOC126281330/LOC126284182/LOC126266832/LOC126335605/LOC126336931/LOC126278946/LOC126329244/LOC126285391/LOC126278061/LOC126279052/LOC126282005/LOC126336688/LOC126298067/LOC126267315/LOC126355391/LOC126267343/LOC126334955/LOC126299447/LOC126273193/LOC126266590/LOC126266672/LOC126282270/LOC126355684/LOC126335539/LOC126336454/LOC126278032/LOC126325327/LOC126279835/LOC126334930/LOC126299506/LOC126281351/LOC126354818/LOC126267215/LOC126293557/LOC126285413",118,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Cellular component"
"GO:0071944","cell periphery","127/633","705/5278",0.180141843971631,1.50203578591196,5.28604889779821,3.23883430592905e-07,4.4094888008621e-05,4.40948880086211e-05,"LOC126355933/LOC126299155/LOC126299332/LOC126355430/LOC126292020/LOC126268068/LOC126334907/LOC126354018/LOC126355051/LOC126298058/LOC126344570/LOC126365980/LOC126281483/LOC126267652/LOC126267806/LOC126356304/LOC126363354/LOC126365747/LOC126278191/LOC126272458/LOC126336648/LOC126365918/LOC126298824/LOC126354146/LOC126266677/LOC126336375/LOC126278393/LOC126336038/LOC126277871/LOC126267217/LOC126322591/LOC126356631/LOC126334835/LOC126284897/LOC126345497/LOC126357744/LOC126362173/LOC126267038/LOC126356039/LOC126324336/LOC126354218/LOC126361237/LOC126354602/LOC126293695/LOC126334943/LOC126335259/LOC126353931/LOC126357156/LOC126354870/LOC126272310/LOC126299550/LOC126267869/LOC126297555/LOC126271434/LOC126337022/LOC126267163/LOC126282035/LOC126336041/LOC126354260/LOC126267060/LOC126336809/LOC126272263/LOC126336300/LOC126298679/LOC126354780/LOC126271496/LOC126278382/LOC126278199/LOC126356154/LOC126281662/LOC126356065/LOC126281204/LOC126334511/LOC126356271/LOC126298649/LOC126366011/LOC126267061/LOC126354186/LOC126268164/LOC126271949/LOC126354017/LOC126279309/LOC126267216/LOC126353927/LOC126272253/LOC126336638/LOC126282259/LOC126278467/LOC126281330/LOC126284182/LOC126266832/LOC126335605/LOC126336931/LOC126278946/LOC126329244/LOC126320451/LOC126285391/LOC126278061/LOC126279052/LOC126282005/LOC126336688/LOC126298067/LOC126267315/LOC126355391/LOC126267343/LOC126334955/LOC126299447/LOC126273193/LOC126266590/LOC126266672/LOC126278176/LOC126282270/LOC126355684/LOC126335539/LOC126336454/LOC126278032/LOC126325327/LOC126279835/LOC126267997/LOC126334930/LOC126299506/LOC126293326/LOC126281351/LOC126354818/LOC126267215/LOC126293557/LOC126285413",127,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Cellular component"
"GO:0051233","spindle midzone","10/633","21/5278",0.476190476190476,3.97051079515534,5.0347085693426,5.86988422474509e-05,0.00323180982029069,0.00323180982029069,"LOC126334907/LOC126272743/LOC126279072/LOC126278346/LOC126334614/LOC126266746/LOC126347975/LOC126336566/LOC126278341/LOC126267242",10,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Cellular component"
"GO:0031012","extracellular matrix","16/633","50/5278",0.32,2.66818325434439,4.37485348501643,0.00014626335923467,0.00648705084013025,0.00648705084013025,"LOC126284577/LOC126336597/LOC126284087/LOC126267391/LOC126272090/LOC126336602/LOC126323429/LOC126284086/LOC126299206/LOC126284491/LOC126284425/LOC126284845/LOC126271928/LOC126272081/LOC126298861/LOC126284250",16,"GO","Expressed rRNA-filtered main-chromosome genes",633,5278,"All main-chromosome DEGs","Cellular component"
