"GeneID","INFECT_baseMean","INFECT_log2FoldChange","INFECT_lfcSE","INFECT_stat","INFECT_pvalue","INFECT_padj","DIET33_baseMean","DIET33_log2FoldChange","DIET33_lfcSE","DIET33_stat","DIET33_pvalue","DIET33_padj","DIET83_baseMean","DIET83_log2FoldChange","DIET83_lfcSE","DIET83_stat","DIET83_pvalue","DIET83_padj","INT33_baseMean","INT33_log2FoldChange","INT33_lfcSE","INT33_stat","INT33_pvalue","INT33_padj","INT83_baseMean","INT83_log2FoldChange","INT83_lfcSE","INT83_stat","INT83_pvalue","INT83_padj","GeneType.x","Description.x","Species","NumSig","GeneType.y","Description.y","Source"
"LOC126322573",76.8034193629683,3.23272651043235,1.0275322888339,3.1461069842399,0.00165459469929005,0.0130535306645332,76.8034193629683,1.99548074186858,1.15889580610086,1.72188106244205,0.085091066164227,0.74992297406853,76.8034193629683,3.55514496476639,1.13567674163765,3.13041980558646,0.001745566522131,0.0416548412317643,76.8034193629683,-2.48441551461827,1.38924719715146,-1.78831781680925,0.0737247469593844,0.516236290151346,76.8034193629683,-4.03135337247213,1.43713070959411,-2.80514037140764,0.00502946712301619,0.175341645499476,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126322573","rRNA Included"
"LOC126323585",533.629299267638,6.42669323115215,1.62580896082093,3.95292029138962,7.72031603404214e-05,0.00157830113008983,533.629299267638,-1.98619957731041,1.81779025408237,-1.09264507984341,0.274549661740293,0.985494958499489,533.629299267638,9.35917440155503,1.74592249564473,5.36058984571299,8.29506588022454e-08,6.85521707638346e-05,533.629299267638,-2.11202539224591,2.29944759298028,-0.918492510415748,0.358361078215217,0.852123804230046,533.629299267638,-7.9200406758508,2.3469948724642,-3.37454536810949,0.000739377275341182,0.0965708874626178,NA,NA,"Schistocerca_gregaria",2,"rRNA","large subunit ribosomal RNA","rRNA Included"
"LOC126323824",3.14261114418286,4.19800835257101,1.42404190435364,2.94795282339423,0.00319885877627112,0.0202300235783723,3.14261114418286,-0.856675343807698,1.66762905955553,-0.513708572598289,0.607455757518205,0.997493170622168,3.14261114418286,4.94852444635518,1.49771876942398,3.30404115070173,0.000953018422265099,0.02766043487321,3.14261114418286,-1.03442358549974,1.98717333384899,-0.520550254917193,0.602680110539247,NA,3.14261114418286,-5.64080274953768,1.91878838524366,-2.93977324071689,0.0032845252594175,0.157159608778382,NA,NA,"Schistocerca_gregaria",2,"rRNA","large subunit ribosomal RNA","rRNA Included"
"LOC126323998",135.408560620307,6.42339747499735,1.45991079877403,4.39985612846445,1.08322671108046e-05,0.000376089915279559,135.408560620307,6.94923008714198,1.56355539056911,4.44450521488246,8.80943714018626e-06,0.00529667408053699,135.408560620307,5.27492922500311,1.57005412658298,3.3597117040056,0.000780238461172585,0.0245344379726764,135.408560620307,-11.9071500352366,2.00448065902706,-5.94026686244811,2.84558472945022e-09,1.03643309808401e-05,135.408560620307,-5.50898624074909,2.10059626588284,-2.62258213547464,0.008726623038555,0.213423945485547,NA,NA,"Schistocerca_gregaria",4,"rRNA","large subunit ribosomal RNA","rRNA Included"
"LOC126324750",36.5407530147705,2.28038469776817,0.795685655112682,2.8659366712414,0.0041577741108091,0.0241134161331931,36.5407530147705,1.60844117862667,0.905250727721878,1.77679081537379,0.0756026635987422,0.724486285304873,36.5407530147705,2.78913916306263,0.909307893847569,3.06732096128727,0.00215986804911963,0.048118090611121,36.5407530147705,-1.63336387895032,1.0961755911286,-1.49005678667652,0.136209305254727,0.643997042850704,36.5407530147705,-2.32846420793221,1.11161253178626,-2.09467250624693,0.0362001148961086,0.370031260432615,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126324750","rRNA Included"
"LOC126324794",111.461771507254,2.16183494548927,0.693423445440783,3.11762597544575,0.0018231401242173,0.0139585021893109,111.461771507254,1.14615706778446,0.744166855994684,1.54018827706652,0.123514466586291,0.832974915613918,111.461771507254,2.3467779024283,0.745657184112209,3.14726117099296,0.00164807681345884,0.0400370597198447,111.461771507254,-2.49509186093115,0.959180208099209,-2.60127538064576,0.00928778652562092,0.212672930463774,111.461771507254,-2.12667628734489,1.0070200798683,-2.11185092518019,0.0346992377461882,0.36256847973906,NA,NA,"Schistocerca_gregaria",2,"rRNA","large subunit ribosomal RNA","rRNA Included"
"LOC126325817",17.9960362824069,2.89711122428257,0.825652915455565,3.50887300226398,0.000450009728018328,0.00543596503321505,17.9960362824069,2.38314500820393,0.938175337743225,2.54019148908409,0.0110791790851722,0.403345727711818,17.9960362824069,2.96071496540963,0.96116886075111,3.08032759519068,0.00206773026064434,0.0467831420066822,17.9960362824069,-3.65125964729255,1.2419675503975,-2.93989939280131,0.00328318832657615,0.144505020727396,17.9960362824069,-3.72314376575716,1.22216962043206,-3.04633964346207,0.0023164600396056,0.137129434790609,NA,NA,"Schistocerca_gregaria",2,"protein_coding","condensin complex subunit 3-like","rRNA Included"
"LOC126327247",4.65958219800927,4.96444388102705,1.43870837697463,3.4506255475251,0.00055928896581835,0.0062932085825153,4.65958219800927,-0.170044612326545,1.68703103961169,-0.10079518890517,0.919713046088857,0.997493170622168,4.65958219800927,5.7323812713358,1.52564035927972,3.75736079376016,0.000171714833806135,0.0103305223004748,4.65958219800927,-1.34771638793747,2.00012167253599,-0.673817201444891,0.50042753740598,0.912597082376727,4.65958219800927,-7.10370257777977,1.96455901006157,-3.61592731060655,0.000299274352888705,0.0703594003641346,NA,NA,"Schistocerca_gregaria",2,"rRNA","large subunit ribosomal RNA","rRNA Included"
"LOC126327276",38.6252995479107,2.36130206082186,0.752727790507072,3.13699333358102,0.00170690008182284,0.0133067051854848,38.6252995479107,0.587491562398805,0.813306190647957,0.722349797842745,0.470079443610424,0.997493170622168,38.6252995479107,2.46730949031356,0.808491377101707,3.05174496623379,0.00227515317477541,0.0495484814844987,38.6252995479107,-0.692977854802154,1.03900970462415,-0.666959944375908,0.50479771945431,0.913816845766631,38.6252995479107,-2.38396750112004,1.08698079686032,-2.19320112002529,0.0282928918915656,0.335942367863993,NA,NA,"Schistocerca_gregaria",2,"rRNA","large subunit ribosomal RNA","rRNA Included"
"LOC126327475",21.6227059413655,29.3317433067107,5.13772768079532,5.70908875072377,1.13582654507138e-08,1.55769145435331e-06,21.6227059413655,29.4922966654112,5.50522790747481,5.35714363893411,8.45479044600946e-08,0.000154816965723128,21.6227059413655,-17.4904362339018,5.55786740871561,-3.14696896267696,0.0016497247254324,0.0400370597198447,21.6227059413655,-29.9923392245625,7.06506143746075,-4.24516325725569,2.1843432354842e-05,0.0146632643647129,21.6227059413655,17.8269698723427,7.47246433948615,2.38568818296544,0.0170471982413107,0.275424828862019,NA,NA,"Schistocerca_gregaria",4,"rRNA","large subunit ribosomal RNA","rRNA Included"
