"heatmap_row_order","gene_id","Description","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
587,"LOC126335186","Glycosyltransferase family 92","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",2.93354720894238,0.00251314447078957,3.87974701055435,"1050","Higher than gene average"
588,"LOC126334853","no description","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",2.87079116994468,0.0039253069286889,4.72789453960835,"1050","Higher than gene average"
589,"LOC126278758","Thin filament-associated protein that is implicated in the regulation and modulation of smooth muscle contraction. It is capable of binding to actin, calmodulin, troponin C and tropomyosin. The interaction of calponin with actin inhibits the actomyosin Mg-ATPase activity","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",2.53177248024293,0.0186435841180878,2.48776421228756,"1037","Higher than gene average"
590,"LOC126278514","no description","Infection within diet","No phase DEG",2,"Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.2805956238642,0.0259953786686726,2.51768110696428,"1027","Lower than gene average"
591,"LOC126295407","TCP-1/cpn60 chaperonin family","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",1.26011852535766,0.0472162020964622,2.07702467299852,"1020","Lower than gene average"
592,"LOC126266713","Spondin_N","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.18237686782671,0.032275678815138,2.61803389444975,"1037","Higher than gene average"
593,"LOC126278249","Belongs to the ATP guanido phosphotransferase family","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",1.56387644632475,0.0094084022826109,2.53224067110354,"1027","Lower than gene average"
594,"LOC126349195","Dihydrolipoyllysine-residue succinyltransferase activity. It is involved in the biological process described with tricarboxylic acid cycle","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",1.08862641512534,0.012367789638952,2.269121172313,"1037","Higher than gene average"
595,"LOC126268023","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.8564241291275,0.0432010742835717,2.69360425185942,"1009","Higher than gene average"
596,"LOC126298531","It is involved in the biological process described with protein homooligomerization","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.80510660209954,0.0107297472859607,1.79801677852032,"1031","Higher than gene average"
597,"LOC126267166","PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.32078031915712,0.0163295971370698,2.03354876898288,"1024","Lower than gene average"
598,"LOC126285307","recombinational repair","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.14975155719668,0.0309030693282052,3.3362793457857,"1058","Lower than gene average"
599,"LOC126334820","Rho guanyl-nucleotide exchange factor activity. It is involved in the biological process described with regulation of Rho protein signal transduction","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.03433645051413,0.026024460298449,1.98990297142064,"1041","Higher than gene average"
600,"LOC126268218","NUDIX domain","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.3741263283377,0.00780774397083161,2.1872204823279,"1031","Higher than gene average"
601,"LOC126267179","Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.08535003318536,0.0302476105241783,2.1190622706211,"1038","Higher than gene average"
602,"LOC126285182","no description","Infection within diet","Head phase DEG only",1,"Diet 83: infected vs control","Downregulated",4.13351932753275,0.00201826972704443,2.16584645216608,"1011","Higher than gene average"
603,"LOC126297441","no description","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.45302323810794,0.0409197781887395,2.10263116326387,"1009","Higher than gene average"
604,"LOC126354174","heme binding. It is involved in the biological process described with oxidation-reduction process","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.82019225981526,0.0478742222967607,1.95946798239898,"1020","Lower than gene average"
605,"LOC126284808","Spermine synthase activity. It is involved in the biological process described with spermine biosynthetic process","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",1.07536413260125,0.0162459585121495,2.10804129807112,"1058","Lower than gene average"
606,"LOC126295125","AhpC/TSA antioxidant enzyme","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",1.24711076798465,0.0224197999397037,2.18958044706778,"1027","Lower than gene average"
607,"LOC126295442","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","Infection within diet","No phase DEG",2,"Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.432138110143,0.0269840272524316,2.24092845652383,"1027","Lower than gene average"
608,"LOC126326589","protein serine threonine kinase activity. It is involved in the biological process described with protein phosphorylation","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.69486078480885,0.00143516419209091,2.0880907272908,"1011","Higher than gene average"
609,"LOC126281934","Mab-21 protein","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.8320322948318,0.00383777201244841,2.16423962758154,"1020","Lower than gene average"
610,"LOC126335181","Hairy Orange","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.75591332445767,0.00915975830587121,2.2572291105315,"1040","Higher than gene average"
611,"LOC126365980","Limb expression 1","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.69622156580348,0.0340299266981001,1.94193772061076,"1027","Lower than gene average"
612,"LOC126355146","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.86052054524682,0.0398110730357181,2.41734943532196,"1023","Lower than gene average"
613,"LOC126273423","Perilipin family","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.65564095429615,0.000175374995956774,2.03982933805097,"1023","Lower than gene average"
614,"LOC126334861","Prostaglandin reductase","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.30083621347734,0.000229351015556858,2.05480057460819,"1027","Lower than gene average"
615,"LOC126284107","no description","Infection within diet","Head phase DEG only",1,"Diet 83: infected vs control","Downregulated",3.1145785380784,0.0205202597443887,2.02737412742164,"1039","Higher than gene average"
616,"LOC126285253","no description","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",3.64230159293294,0.0192431776949003,2.26640335492306,"1039","Higher than gene average"
617,"LOC126285254","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.64055133835008,0.0217520630813196,2.33760196407102,"1039","Higher than gene average"
618,"LOC126335081","Transmembrane and TPR repeat-containing protein","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.19036162904825,0.0293681168383538,2.38938592751815,"1046","Lower than gene average"
619,"LOC126277893","Myo-inositol oxygenase","Infection within diet","Head phase DEG only",1,"Diet 50: infected vs control","Downregulated",4.0397070913906,0.00721242875748272,1.45155047262514,"1058","Lower than gene average"
620,"LOC126336948","carbohydrate binding. It is involved in the biological process described with mannose metabolic process","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.55986955481137,0.00320540235886389,2.15088813233006,"1041","Higher than gene average"
621,"LOC126328233","Cell surface proteoglycan that bears heparan sulfate","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.03504770250472,0.0446167061109928,1.88718771184845,"1058","Lower than gene average"
622,"LOC126353835","ecdysteroid hormone receptor activity. It is involved in the biological process described with ecdysone receptor-mediated signaling pathway","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.07327236289346,0.0365487382547533,2.04915725480085,"1039","Higher than gene average"
623,"LOC126299336","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.68578120832438,0.00714473287971778,2.21101534879525,"1027","Lower than gene average"
624,"LOC126298617","Metal ion binding","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.67704601745226,0.0298110277882778,1.86028852786728,"1020","Lower than gene average"
625,"LOC126267016","Repeated motif present between transmembrane helices in cystinosin, yeast ERS1p, mannose-P-dolichol utilization defect 1, and other hypothetical proteins.","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",1.33657037383956,0.0181378048926677,1.8440385923213,"1024","Lower than gene average"
626,"LOC126336868","Uncharacterised conserved protein (DUF2369)","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.95043890413357,0.000418640963949422,1.95959871096608,"1040","Higher than gene average"
627,"LOC126268239","WD40 repeats","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.83503736128096,0.0461847934567515,2.34631276858587,"1040","Higher than gene average"
628,"LOC126284736","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.86997243590091,0.0132366820129236,2.51592411078874,"1040","Higher than gene average"
629,"LOC126298992","Serpentine type 7TM GPCR chemoreceptor Srsx","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.68789055610665,0.0487688105325723,2.40940474379149,"1050","Higher than gene average"
630,"LOC126285437","HAUS augmin-like complex subunit 6 N-terminus","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",1.09503775483701,0.0371689962199822,2.16833690820377,"1057","Lower than gene average"
631,"LOC126277228","Major facilitator superfamily domain-containing protein","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.30348186311199,0.000725926116682669,2.21597394549633,"1016","Lower than gene average"
632,"LOC126299550","ATP binding","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.16706737677732,0.0370302045044415,2.68501057123817,"1016","Lower than gene average"
633,"LOC126281863","Peptidylglycine alpha-amidating monooxygenase COOH-terminal interactor protein-1","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.10082789818616,0.00188981014376251,2.22976035176403,"1014","Higher than gene average"
634,"LOC126329244","Calcium ion binding","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.24006575919797,0.0165097272004884,1.989727103576,"1006","Higher than gene average"
635,"LOC126281357","cytochrome p450","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",3.1672716302164,0.0380952338496094,2.65683449296477,"1050","Higher than gene average"
636,"LOC126335078","Zinc-binding domain present in Lin-11, Isl-1, Mec-3.","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.32000695614961,0.00607482637315751,2.46228320688382,"1050","Higher than gene average"
637,"LOC126291694","N-acetyltransferase activity","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.34572288654368,0.0110962360432036,2.04598085475034,"1027","Lower than gene average"
638,"LOC126354904","Enoyl-(Acyl carrier protein) reductase","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.30191781159816,0.0186476489073025,1.87386790499106,"1016","Lower than gene average"
639,"LOC126271850","no description","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",1.41205065338945,0.0297079746082101,2.48878707502588,"1023","Lower than gene average"
640,"LOC126267432","It is involved in the biological process described with protein homooligomerization","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.2012082874821,0.0494929604558658,2.87815427211168,"1046","Lower than gene average"
641,"LOC126284452","transferase activity, transferring hexosyl groups. It is involved in the biological process described with metabolic process","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.45598840187595,0.0476893708275047,2.38925118725978,"1058","Lower than gene average"
642,"LOC126268200","Methyltransferase activity. It is involved in the biological process described with metabolic process","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",1.22793110717107,0.0224197999397037,1.9990626538576,"1002","Higher than gene average"
643,"LOC126320757","Major Facilitator Superfamily","Infection within diet","No phase DEG",2,"Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.09842376460912,0.0157697611494428,1.89142820092326,"1040","Higher than gene average"
644,"LOC126356182","snRNP Sm proteins","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",1.00805672701513,0.0241189158752272,2.22033807529572,"1024","Lower than gene average"
645,"LOC126364572","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.78866304920033,0.0339987681123886,1.9610334558035,"1014","Higher than gene average"
646,"LOC126364588","FERM C-terminal PH-like domain","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.33551935323673,0.0462423295506087,2.58002486599897,"1054","Lower than gene average"
647,"LOC126298477","Zona pellucida-like domain","Infection within diet","No phase DEG",2,"Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.80498310673839,5.15220461730944e-05,2.11963419293431,"1016","Lower than gene average"
648,"LOC126344570","Carboxylesterase family","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.2580911427508,9.26012803250577e-05,2.10453405482698,"1016","Lower than gene average"
649,"LOC126333165","Oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.91139114659686,0.00458580626309855,1.80573353368317,"1029","Lower than gene average"
650,"LOC126297882","zinc ion binding. It is involved in the biological process described with steroid hormone mediated signaling pathway","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.10370362669052,0.0119749795449777,2.2221284320477,"1029","Lower than gene average"
651,"LOC126295214","Fes/CIP4, and EFC/F-BAR homology domain","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.081653195504,0.0304420101535975,1.95064810097394,"1029","Lower than gene average"
652,"LOC126336875","Orange domain","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.70283490909793,0.00309077864944882,1.95143488854401,"1029","Lower than gene average"
653,"LOC126297815","Ephrin","Infection within diet","No phase DEG",2,"Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.26992995152183,0.00527141024504773,1.97690131411481,"1054","Lower than gene average"
654,"LOC126298069","carbohydrate binding","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.48726652338407,0.0105332885762311,1.93981982607887,"1009","Higher than gene average"
655,"LOC126336692","Glutathione S-transferase, C-terminal domain","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.26354421003912,0.0238177471400284,1.96813033354486,"1030","Higher than gene average"
656,"LOC126268712","Fibrinogen-related domains (FReDs)","Infection within diet","Head phase DEG only",1,"Diet 50: infected vs control","Downregulated",2.00180189247463,0.00235486806991835,2.30359780450847,"1040","Higher than gene average"
657,"LOC126298816","Notch ligand involved in the mediation of Notch signaling","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.16202018010732,0.0104481720725933,2.39475852252526,"1057","Lower than gene average"
658,"LOC126334946","nucleic acid binding","Infection within diet","No phase DEG",2,"Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.38142986195083,0.00108124517616951,2.09468726779737,"1027","Lower than gene average"
659,"LOC126327557","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","Infection within diet","No phase DEG",2,"Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.20208571944352,0.0168875878506665,2.34907095880036,"1057","Lower than gene average"
660,"LOC126349289","serine-type endopeptidase activity. It is involved in the biological process described with proteolysis","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.19673364420942,0.0260997327076117,2.17427406516477,"1039","Higher than gene average"
661,"LOC126284250","Structural constituent of cuticle","Infection within diet","Head phase DEG only",1,"Diet 50: infected vs control","Downregulated",2.01839715537423,0.00491317860566022,2.23471176795062,"1023","Lower than gene average"
662,"LOC126279923","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.15214551124371,0.0187623999514785,2.31942806769279,"1023","Lower than gene average"
663,"LOC126336873","Enhancer of split","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.87965160496415,0.020271029315683,2.0164156535505,"1002","Higher than gene average"
664,"LOC126284252","Thrombospondin type 1 repeats","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.82328264160813,0.00861210712669332,1.8785631508164,"1040","Higher than gene average"
665,"LOC126335577","It is involved in the biological process described with transmembrane transport","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.84553406691838,0.0483411244759718,2.17020195767007,"1040","Higher than gene average"
666,"LOC126297938","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",1.22918241112182,0.0178766791820854,1.98272485346396,"1050","Higher than gene average"
667,"LOC126334867","Smad binding","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.09852310374173,0.00626739353564169,2.12544829009118,"1029","Lower than gene average"
668,"LOC126284630","retina layer formation","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.65642695889694,0.0381249392317549,2.8445687372115,"1040","Higher than gene average"
669,"LOC126292282","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.35355038327446,0.0293446979847158,2.43453461917319,"1014","Higher than gene average"
670,"LOC126273198","Band 4.1-like protein","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.10529125388454,0.000358566138638204,2.32095181930978,"1014","Higher than gene average"
671,"LOC126355348","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.28532166312395,0.00194061198813045,1.97271368475024,"1014","Higher than gene average"
672,"LOC126278940","Calcium ion binding. It is involved in the biological process described with homophilic cell adhesion via plasma membrane adhesion molecules","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.08585631951,0.0485994418754751,2.28735356951257,"1040","Higher than gene average"
673,"LOC126277948","CD80-like C2-set immunoglobulin domain","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.12466297763006,0.0107680174929356,2.17036267685318,"1020","Lower than gene average"
674,"LOC126284232","Tetratricopeptide repeat","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.45583047162316,0.0229462246777728,2.011328083914,"1029","Lower than gene average"
675,"LOC126284858","transferase activity, transferring hexosyl groups. It is involved in the biological process described with metabolic process","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",3.34135142772842,0.00222253696183983,2.35132314488379,"1040","Higher than gene average"
676,"LOC126278175","Cadherin repeats.","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.3518830701154,0.036782709974028,2.84559222528812,"1014","Higher than gene average"
677,"LOC126298965","Helix-turn-helix domain","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.7781572193694,0.0193087243991273,2.62269710204201,"1040","Higher than gene average"
678,"LOC126354154","It is involved in the biological process described with carbohydrate metabolic process","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",1.83204830521118,0.0140744679459048,2.61496769793831,"1039","Higher than gene average"
679,"LOC126354433","Src homology 3 domains","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.4708511002723,0.0351582770582609,2.60791344163102,"1040","Higher than gene average"
680,"LOC126334747","Ca-activated cl channel protein","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.42698365357665,0.0431191520102643,2.2754671073787,"1040","Higher than gene average"
681,"LOC126272350","carbohydrate binding","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",3.43861911207472,9.69023834968399e-07,2.19933077662587,"1050","Higher than gene average"
682,"LOC126341133","Calcium ion binding","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",3.57790357693573,1.6885942179212e-06,2.1020107180252,"1040","Higher than gene average"
683,"LOC126298810","PAN domain","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",2.68519492227908,0.0457479975903461,2.68974724601539,"1050","Higher than gene average"
684,"LOC126297876","no description","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",4.27236291355023,0.0015203133465372,3.37808870333188,"1050","Higher than gene average"
685,"LOC126280740","EB module","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.25750847015954,0.013000384946407,2.33784860132215,"1050","Higher than gene average"
686,"LOC126354720","Domain present in fly proteins (CG14681, CG12492, CG6217), worm H06A10.1 and Arabidopsis thaliana MBG8.9.","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.27784792356325,0.00216090315736934,2.1680075102364,"1040","Higher than gene average"
687,"LOC126355865","C-type lectin (CTL) or carbohydrate-recognition domain (CRD)","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.61699785733164,0.0298090882325058,3.08460237411185,"1050","Higher than gene average"
688,"LOC126267256","C-type lectin (CTL) or carbohydrate-recognition domain (CRD)","Infection within diet","Shared head/thorax phase DEG",1,"Diet 50: infected vs control","Downregulated",1.94310070557986,0.0376405295923134,3.66414623118219,"1050","Higher than gene average"
689,"LOC126268104","Zona pellucida (ZP) domain","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",2.63197357890188,8.58770425734543e-05,3.46689377250513,"1050","Higher than gene average"
690,"LOC126355031","Tumor necrosis factor receptor / nerve growth factor receptor repeats.","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.01302185965865,0.0319362124975794,2.43315017367751,"1014","Higher than gene average"
691,"LOC126271944","SLIT-ROBO Rho","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.07148483420917,1.85273610935883e-06,1.87063492029904,"1050","Higher than gene average"
692,"LOC126267060","Cadherin repeats.","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.06094707012286,0.00183910146481006,2.64400590421599,"1040","Higher than gene average"
693,"LOC126358860","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",3.50361601899743,0.000460727736116949,2.59590580571059,"1040","Higher than gene average"
694,"LOC126358892","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.88247277707661,0.00327918247213393,2.75027635970003,"1040","Higher than gene average"
695,"LOC126278149","Carboxylic ester hydrolase activity","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.78449967764061,7.39471048985909e-05,2.58018586601989,"1014","Higher than gene average"
696,"LOC126333297","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.90920434231668,0.0137040989601021,3.54362177984565,"1014","Higher than gene average"
697,"LOC126322960","Lysozyme activity","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.67195124811033,0.00206776741545995,1.98266552599681,"1050","Higher than gene average"
698,"LOC126284170","Vasopressin receptor activity. It is involved in the biological process described with G-protein coupled receptor signaling pathway","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",2.37358081550786,0.0282605002776178,2.37221398459215,"1014","Higher than gene average"
699,"LOC126355829","Ankyrin repeats (many copies)","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.86083099121276,0.0263521095107493,2.36370986416146,"1014","Higher than gene average"
700,"LOC126281486","catalytic activity. It is involved in the biological process described with metabolic process","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",2.74465060336756,0.00267921464485097,2.57691975151422,"1030","Higher than gene average"
701,"LOC126267982","serine-type endopeptidase activity. It is involved in the biological process described with proteolysis","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",2.50930839218283,0.014343848406011,1.76855899026811,"1039","Higher than gene average"
702,"LOC126268126","Pyridoxal-dependent decarboxylase conserved domain","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.3508062431658,0.00770981178697378,2.76697053711591,"1050","Higher than gene average"
703,"LOC126272584","Catalytic activity","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.01933432457596,0.0382574538333747,1.96800899780096,"1050","Higher than gene average"
704,"LOC126293313","Angiotensin-converting enzyme","Infection within diet","Thorax phase DEG only",1,"Diet 33: infected vs control","Downregulated",1.01869444460906,0.0078957117106074,2.27368977619909,"1006","Higher than gene average"
705,"LOC126336598","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.4865812213948,0.013654708078156,2.38174955177776,"1005","Higher than gene average"
706,"LOC126299143","Belongs to the peptidase S1 family","Infection within diet","Shared head/thorax phase DEG",1,"Diet 50: infected vs control","Downregulated",1.82739242692196,0.039950150195745,3.11637946465437,"1050","Higher than gene average"
707,"LOC126269044","SERine  Proteinase INhibitors","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",2.11638653267903,0.0207051311938605,4.13166480142875,"1050","Higher than gene average"
708,"LOC126356808","G-protein coupled receptor activity. It is involved in the biological process described with G-protein coupled receptor signaling pathway","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.72808809764658,0.0132279767665826,2.34481839105196,"1020","Lower than gene average"
709,"LOC126353877","Acid phosphatase homologues","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",1.05224329221046,0.0330649974619466,3.06143626766567,"1050","Higher than gene average"
710,"LOC126355630","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.33191776989451,0.0183598325860762,2.34570788135965,"1050","Higher than gene average"
711,"LOC126355150","Belongs to the type-B carboxylesterase lipase family","Infection + diet","No phase DEG",2,"Control 83 vs 33; Diet 50: infected vs control","Downregulated",2.89190542262003,0.00710071144537663,2.33966732685033,"1042","Higher than gene average"
712,"LOC126284862","transferase activity, transferring hexosyl groups. It is involved in the biological process described with metabolic process","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.10297914571156,0.000704568485755316,1.84092744554178,"1009","Higher than gene average"
713,"LOC126284387","Sulfatase","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.05748559506458,0.00611919680684923,2.17532532077175,"1050","Higher than gene average"
714,"LOC126335883","activity. It is involved in the biological process described with protein glycosylation","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.89334606887884,0.020509242784634,2.53792145902934,"1042","Higher than gene average"
715,"LOC126284742","Carbohydrate sulfotransferase","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.70076516990214,0.0150454357071533,2.10827526235188,"1016","Lower than gene average"
716,"LOC126284187","Zinc finger, C2H2 type","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.05177566300452,0.0421725180083653,2.65057630474707,"1050","Higher than gene average"
717,"LOC126298974","It is involved in the biological process described with transmembrane transport","Infection within diet","Shared head/thorax phase DEG",1,"Diet 33: infected vs control","Downregulated",1.15888226799127,0.0476862355378343,2.4573593160432,"1058","Lower than gene average"
718,"LOC126281862","zinc finger","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.78429072076374,0.0245420883002734,2.95558523619697,"1006","Higher than gene average"
719,"LOC126335453","Leucine Rich Repeat","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.63118621472449,0.0465107243721131,2.04368465734361,"1020","Lower than gene average"
720,"LOC126282257","no description","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.99132324151739,0.000162799814883214,2.53867289606389,"1014","Higher than gene average"
