"gene_id","n_reference_tissues","tissue_vst_range","highest_reference_tissue","lowest_reference_tissue","reference_tissue_means"
"LOC126278873",3,0.507554710868167,"Head","Fat body","Fat body=6.14; Head=6.64; Thorax=6.5"
"LOC126278875",3,1.76616880537228,"Fat body","Thorax","Fat body=10.9; Head=10.59; Thorax=9.14"
"LOC126278876",3,0.619265463537974,"Head","Fat body","Fat body=5.42; Head=6.04; Thorax=5.81"
"LOC126278877",3,0.398010625816513,"Head","Fat body","Fat body=5.22; Head=5.62; Thorax=5.6"
"LOC126278878",3,0.232645140059928,"Head","Fat body","Fat body=5.64; Head=5.87; Thorax=5.75"
"LOC126278879",3,0.274512778258672,"Head","Fat body","Fat body=5.38; Head=5.65; Thorax=5.61"
"LOC126278880",3,0.0428065861649234,"Head","Fat body","Fat body=5.14; Head=5.19; Thorax=5.17"
"LOC126278881",3,0.0833236474644172,"Head","Fat body","Fat body=5.24; Head=5.32; Thorax=5.28"
"LOC126278882",3,1.14281978468655,"Head","Fat body","Fat body=6.08; Head=7.22; Thorax=6.83"
"LOC126278884",3,0.0352160651929312,"Fat body","Thorax","Fat body=5.35; Head=5.34; Thorax=5.32"
"LOC126278885",3,0.0962666916737058,"Head","Fat body","Fat body=5.46; Head=5.55; Thorax=5.5"
"LOC126278886",3,0.57200801697148,"Thorax","Fat body","Fat body=8.35; Head=8.72; Thorax=8.93"
"LOC126278887",3,0.115482262874294,"Fat body","Thorax","Fat body=5.53; Head=5.5; Thorax=5.42"
"LOC126278888",3,0.89421774381193,"Head","Fat body","Fat body=5.89; Head=6.79; Thorax=6.34"
"LOC126278889",3,2.46783456825941,"Thorax","Fat body","Fat body=6.99; Head=8.4; Thorax=9.46"
"LOC126278890",3,0.851348912409075,"Head","Fat body","Fat body=5.97; Head=6.82; Thorax=6.18"
"LOC126278891",3,0.273753272548334,"Head","Fat body","Fat body=5.42; Head=5.69; Thorax=5.62"
"LOC126278892",3,0.0948512952495388,"Thorax","Fat body","Fat body=5.28; Head=5.36; Thorax=5.38"
"LOC126278893",3,1.45839645640418,"Head","Fat body","Fat body=6.73; Head=8.19; Thorax=7.23"
"LOC126278895",3,0.0882260675005471,"Head","Fat body","Fat body=5.28; Head=5.37; Thorax=5.37"
"LOC126278897",3,0.24970885204552,"Head","Fat body","Fat body=5.14; Head=5.39; Thorax=5.28"
"LOC126278898",3,0.0506565877628562,"Head","Fat body","Fat body=5.57; Head=5.62; Thorax=5.59"
"LOC126278899",3,0.80282009449452,"Fat body","Thorax","Fat body=7.54; Head=7.28; Thorax=6.74"
"LOC126278900",3,0.0980315623055095,"Fat body","Thorax","Fat body=5.46; Head=5.42; Thorax=5.36"
"LOC126278901",3,1.86459854553692,"Fat body","Thorax","Fat body=8.92; Head=7.52; Thorax=7.06"
"LOC126278902",3,0.0865519212432062,"Fat body","Thorax","Fat body=5.45; Head=5.41; Thorax=5.36"
"LOC126278903",3,0.246705576560464,"Thorax","Fat body","Fat body=7.77; Head=7.89; Thorax=8.02"
"LOC126278904",3,0,"Fat body","Fat body","Fat body=5.14; Head=5.14; Thorax=5.14"
"LOC126278905",3,1.57182233954964,"Thorax","Fat body","Fat body=6.23; Head=6.61; Thorax=7.8"
"LOC126278906",3,0.198858278297904,"Head","Fat body","Fat body=5.42; Head=5.62; Thorax=5.45"
"LOC126278908",3,0.15321083044422,"Fat body","Head","Fat body=5.52; Head=5.37; Thorax=5.38"
"LOC126278909",3,1.46404508679536,"Head","Fat body","Fat body=7.41; Head=8.87; Thorax=8.38"
"LOC126278910",3,0.3703581301186,"Head","Fat body","Fat body=5.39; Head=5.76; Thorax=5.61"
"LOC126278912",3,0.472177319017143,"Thorax","Fat body","Fat body=7.41; Head=7.68; Thorax=7.88"
"LOC126278913",3,0.140965954955504,"Head","Fat body","Fat body=5.51; Head=5.65; Thorax=5.54"
"LOC126278914",3,0.133010202053264,"Thorax","Fat body","Fat body=5.55; Head=5.66; Thorax=5.68"
"LOC126278915",3,0.170737516253124,"Head","Fat body","Fat body=5.24; Head=5.41; Thorax=5.36"
"LOC126278916",3,1.03498760117668,"Thorax","Fat body","Fat body=6.48; Head=6.61; Thorax=7.51"
"LOC126278918",3,1.27132214001375,"Head","Fat body","Fat body=6.12; Head=7.39; Thorax=6.59"
"LOC126278920",3,0.0997328600625185,"Head","Fat body","Fat body=5.64; Head=5.74; Thorax=5.73"
"LOC126278921",3,0.387832207160205,"Thorax","Fat body","Fat body=7.23; Head=7.44; Thorax=7.62"
"LOC126278922",3,0.544377930607754,"Thorax","Fat body","Fat body=6.54; Head=6.98; Thorax=7.08"
"LOC126278923",3,0.17466866668551,"Head","Fat body","Fat body=5.53; Head=5.7; Thorax=5.58"
"LOC126278924",3,1.00566334942132,"Head","Fat body","Fat body=9.01; Head=10.01; Thorax=9.52"
"LOC126278925",3,1.74146842770342,"Head","Fat body","Fat body=6.2; Head=7.95; Thorax=6.97"
"LOC126278926",3,0,"Fat body","Fat body","Fat body=5.14; Head=5.14; Thorax=5.14"
"LOC126278928",3,0.188554328949542,"Head","Fat body","Fat body=5.14; Head=5.33; Thorax=5.29"
"LOC126278929",3,0.217987222011423,"Head","Fat body","Fat body=5.75; Head=5.97; Thorax=5.82"
"LOC126278931",3,0.335146155875669,"Head","Fat body","Fat body=6.13; Head=6.47; Thorax=6.34"
"LOC126278934",3,0.320552801169789,"Head","Fat body","Fat body=5.14; Head=5.46; Thorax=5.28"
"LOC126278935",3,0.507557898191088,"Head","Fat body","Fat body=5.59; Head=6.1; Thorax=6"
"LOC126278936",3,0.438874070479933,"Thorax","Fat body","Fat body=8.43; Head=8.44; Thorax=8.87"
"LOC126278937",3,0.373001710341094,"Head","Fat body","Fat body=5.45; Head=5.82; Thorax=5.58"
"LOC126278938",3,1.29052141630206,"Head","Fat body","Fat body=5.88; Head=7.17; Thorax=6.48"
"LOC126278939",3,0.245362513566524,"Head","Fat body","Fat body=5.34; Head=5.59; Thorax=5.59"
"LOC126278940",3,2.05980548254778,"Head","Fat body","Fat body=6.28; Head=8.34; Thorax=8.33"
"LOC126278941",3,0.167271918283419,"Fat body","Head","Fat body=5.65; Head=5.48; Thorax=5.52"
"LOC126278943",3,0.0474166539502434,"Thorax","Head","Fat body=5.24; Head=5.22; Thorax=5.27"
"LOC126278945",3,0.193243782870338,"Fat body","Thorax","Fat body=6.13; Head=5.94; Thorax=5.94"
"LOC126278946",3,1.28640418720872,"Head","Thorax","Fat body=9.26; Head=9.53; Thorax=8.24"
"LOC126278947",3,1.41125044324457,"Head","Fat body","Fat body=5.81; Head=7.22; Thorax=5.84"
"LOC126278948",3,0.397713277689777,"Fat body","Thorax","Fat body=6.95; Head=6.64; Thorax=6.55"
"LOC126278949",3,1.11367329924457,"Head","Thorax","Fat body=5.77; Head=6.82; Thorax=5.71"
"LOC126278950",3,0.238036605101303,"Thorax","Fat body","Fat body=7.17; Head=7.3; Thorax=7.41"
"LOC126278951",3,1.46182286822707,"Fat body","Thorax","Fat body=8.13; Head=6.67; Thorax=6.67"
"LOC126278952",3,0.0745541505656337,"Head","Thorax","Fat body=5.22; Head=5.29; Thorax=5.22"
"LOC126278953",3,2.6232294055813,"Fat body","Thorax","Fat body=12.56; Head=10.18; Thorax=9.93"
"LOC126278954",3,0.508270026281314,"Head","Fat body","Fat body=8.77; Head=9.27; Thorax=9.23"
"LOC126278955",3,0.143504436081352,"Thorax","Head","Fat body=8.08; Head=8.07; Thorax=8.21"
"LOC126278957",3,0.2763342346133,"Thorax","Fat body","Fat body=7.81; Head=8.06; Thorax=8.09"
"LOC126278958",3,0.139409768106892,"Fat body","Head","Fat body=6.02; Head=5.88; Thorax=5.97"
"LOC126278959",3,0.2656589779801,"Thorax","Fat body","Fat body=7.2; Head=7.35; Thorax=7.47"
"LOC126278960",3,1.61720465577203,"Fat body","Head","Fat body=7.86; Head=6.24; Thorax=6.34"
"LOC126278961",3,1.49032098754876,"Head","Fat body","Fat body=5.24; Head=6.73; Thorax=6.17"
"LOC126278962",3,1.4579574949044,"Fat body","Thorax","Fat body=8.7; Head=7.38; Thorax=7.24"
"LOC126278963",3,0.801083701092033,"Thorax","Fat body","Fat body=10.37; Head=11; Thorax=11.17"
"LOC126278964",3,1.3393289567758,"Head","Fat body","Fat body=12.24; Head=13.58; Thorax=13.56"
"LOC126278965",3,0.126095240003017,"Fat body","Thorax","Fat body=5.47; Head=5.41; Thorax=5.35"
"LOC126278966",3,1.08866756182059,"Head","Fat body","Fat body=6.44; Head=7.52; Thorax=7.13"
"LOC126278967",3,0.179270345945007,"Fat body","Head","Fat body=9.03; Head=8.85; Thorax=8.87"
"LOC126278968",3,0.161614331342577,"Head","Fat body","Fat body=8.03; Head=8.19; Thorax=8.14"
"LOC126278969",3,0.394516724269686,"Thorax","Fat body","Fat body=7.7; Head=7.72; Thorax=8.1"
"LOC126278970",3,0.0716726461207102,"Thorax","Head","Fat body=5.22; Head=5.22; Thorax=5.29"
"LOC126278971",3,0.913472409973503,"Fat body","Thorax","Fat body=9.13; Head=8.66; Thorax=8.22"
"LOC126278972",3,0.368028918086304,"Fat body","Thorax","Fat body=6.99; Head=6.7; Thorax=6.62"
"LOC126278973",3,1.78235735299331,"Fat body","Thorax","Fat body=8.69; Head=7.42; Thorax=6.91"
"LOC126278974",3,1.63709964324313,"Head","Fat body","Fat body=6.34; Head=7.98; Thorax=6.97"
"LOC126278975",3,0.673838508770476,"Head","Fat body","Fat body=5.57; Head=6.24; Thorax=5.84"
"LOC126278976",3,1.80642602258164,"Fat body","Thorax","Fat body=9.94; Head=8.44; Thorax=8.13"
"LOC126278977",3,2.18278986429482,"Fat body","Head","Fat body=12.2; Head=10.02; Thorax=10.03"
"LOC126278978",3,0.175239971363683,"Thorax","Fat body","Fat body=5.22; Head=5.34; Thorax=5.4"
"LOC126278979",3,1.31582525264326,"Fat body","Head","Fat body=10.51; Head=9.19; Thorax=9.23"
"LOC126278980",3,0.0315269564338436,"Head","Fat body","Fat body=6.84; Head=6.87; Thorax=6.86"
"LOC126278981",3,0.26408779040702,"Fat body","Head","Fat body=6.63; Head=6.36; Thorax=6.37"
"LOC126278982",3,0.096860183183078,"Head","Fat body","Fat body=5.14; Head=5.24; Thorax=5.19"
"LOC126278983",3,1.47164305749092,"Fat body","Head","Fat body=11.47; Head=10; Thorax=10.27"
"LOC126278984",3,0.266001466439977,"Thorax","Head","Fat body=7.65; Head=7.54; Thorax=7.81"
"LOC126278985",3,0.732465945429185,"Fat body","Thorax","Fat body=9.48; Head=8.84; Thorax=8.74"
"LOC126278986",3,0.450067480559903,"Fat body","Head","Fat body=8.23; Head=7.78; Thorax=8.05"
"LOC126278987",3,2.15726944391432,"Head","Fat body","Fat body=6.3; Head=8.46; Thorax=8.25"
"LOC126278988",3,0.0452160654884315,"Thorax","Fat body","Fat body=6.14; Head=6.16; Thorax=6.19"
"LOC126278989",3,0.307054563893515,"Fat body","Head","Fat body=7.84; Head=7.53; Thorax=7.7"
"LOC126278990",3,0.121288920928307,"Thorax","Fat body","Fat body=5.34; Head=5.44; Thorax=5.46"
"LOC126278991",3,0.20585565796647,"Fat body","Head","Fat body=7.7; Head=7.5; Thorax=7.58"
"LOC126278992",3,0.298491843240306,"Fat body","Head","Fat body=8.31; Head=8.01; Thorax=8.08"
"LOC126278993",3,0.219880046337972,"Head","Fat body","Fat body=7.06; Head=7.28; Thorax=7.15"
"LOC126278994",3,0.302913820006742,"Head","Fat body","Fat body=8.04; Head=8.35; Thorax=8.31"
"LOC126278995",3,0.435567653152476,"Head","Fat body","Fat body=5.47; Head=5.9; Thorax=5.83"
"LOC126278996",3,0.252625760498324,"Thorax","Head","Fat body=8.29; Head=8.14; Thorax=8.4"
"LOC126278997",3,2.10588921352632,"Head","Fat body","Fat body=6.07; Head=8.17; Thorax=7.8"
"LOC126278998",3,0.292102117933252,"Head","Fat body","Fat body=8.63; Head=8.92; Thorax=8.77"
"LOC126278999",3,0.334217659343208,"Thorax","Fat body","Fat body=5.4; Head=5.7; Thorax=5.73"
"LOC126279000",3,0.0745461388371789,"Head","Fat body","Fat body=5.42; Head=5.49; Thorax=5.49"
"LOC126279001",3,0.172751054558455,"Head","Fat body","Fat body=5.14; Head=5.32; Thorax=5.3"
"LOC126279002",3,0.220631263421238,"Head","Fat body","Fat body=5.14; Head=5.36; Thorax=5.26"
"LOC126279003",3,0.358493599050138,"Thorax","Fat body","Fat body=6.6; Head=6.83; Thorax=6.96"
"LOC126279004",3,0.244745542870229,"Head","Thorax","Fat body=6.69; Head=6.85; Thorax=6.61"
"LOC126279005",3,0.426163669443307,"Head","Fat body","Fat body=11.49; Head=11.92; Thorax=11.87"
"LOC126279006",3,0.138789877822889,"Thorax","Head","Fat body=5.84; Head=5.76; Thorax=5.89"
"LOC126279007",3,0,"Fat body","Fat body","Fat body=5.14; Head=5.14; Thorax=5.14"
"LOC126279008",3,0.464374327476034,"Thorax","Fat body","Fat body=6.28; Head=6.63; Thorax=6.74"
"LOC126279009",3,0.295168544716423,"Thorax","Fat body","Fat body=6.64; Head=6.81; Thorax=6.94"
"LOC126279010",3,0.153373147255906,"Head","Fat body","Fat body=5.56; Head=5.72; Thorax=5.66"
"LOC126279011",3,1.10223787928045,"Thorax","Fat body","Fat body=9.5; Head=10.27; Thorax=10.6"
"LOC126279012",3,0.39341045641573,"Fat body","Head","Fat body=8.12; Head=7.73; Thorax=8.07"
"LOC126279013",3,0.104678012524619,"Thorax","Head","Fat body=6.86; Head=6.84; Thorax=6.95"
"LOC126279014",3,0.081260976072028,"Fat body","Head","Fat body=6.52; Head=6.44; Thorax=6.49"
"LOC126279015",3,0.295937587463906,"Fat body","Head","Fat body=7.6; Head=7.3; Thorax=7.37"
"LOC126279016",3,0.280895760363117,"Thorax","Fat body","Fat body=6.23; Head=6.46; Thorax=6.51"
"LOC126279017",3,0.26215767432361,"Head","Fat body","Fat body=5.75; Head=6.01; Thorax=5.96"
"LOC126279018",3,1.26367904912257,"Fat body","Thorax","Fat body=10.12; Head=9.05; Thorax=8.85"
"LOC126279019",3,0.323355014955407,"Fat body","Thorax","Fat body=5.96; Head=5.71; Thorax=5.64"
"LOC126279021",3,0.0780094858863869,"Head","Fat body","Fat body=5.14; Head=5.22; Thorax=5.2"
"LOC126279022",3,0.0933971356549099,"Fat body","Thorax","Fat body=5.49; Head=5.43; Thorax=5.39"
"LOC126279023",3,0.063733310523439,"Thorax","Fat body","Fat body=7.38; Head=7.38; Thorax=7.44"
"LOC126279024",3,0.598180947968869,"Thorax","Fat body","Fat body=8.42; Head=8.66; Thorax=9.02"
"LOC126279025",3,0.228935720287417,"Fat body","Head","Fat body=6.46; Head=6.23; Thorax=6.25"
"LOC126279026",3,0.165269591350852,"Head","Fat body","Fat body=5.49; Head=5.66; Thorax=5.64"
"LOC126279027",3,0.596813366468329,"Fat body","Thorax","Fat body=9.18; Head=9.13; Thorax=8.59"
"LOC126279028",3,0.0641555792214845,"Thorax","Fat body","Fat body=6.33; Head=6.35; Thorax=6.39"
"LOC126279029",3,0.10572938509437,"Thorax","Head","Fat body=5.9; Head=5.85; Thorax=5.95"
"LOC126279030",3,0.538260268538849,"Head","Fat body","Fat body=9.01; Head=9.55; Thorax=9.39"
"LOC126279031",3,0.312814666220504,"Thorax","Head","Fat body=9.17; Head=9.15; Thorax=9.46"
"LOC126279032",3,0.161631365072282,"Fat body","Thorax","Fat body=6.86; Head=6.74; Thorax=6.7"
"LOC126279033",3,0.133240061571209,"Thorax","Head","Fat body=8.22; Head=8.18; Thorax=8.31"
"LOC126279034",3,2.06016147763299,"Head","Fat body","Fat body=6.4; Head=8.46; Thorax=8.07"
"LOC126279035",3,0.166567810444674,"Fat body","Head","Fat body=6.73; Head=6.56; Thorax=6.62"
"LOC126279036",3,0.50941655674468,"Fat body","Head","Fat body=9.58; Head=9.07; Thorax=9.08"
"LOC126279037",3,0.465380047903567,"Fat body","Thorax","Fat body=7.81; Head=7.67; Thorax=7.35"
"LOC126279038",3,0.429070118129436,"Head","Fat body","Fat body=5.57; Head=6; Thorax=5.67"
"LOC126279039",3,0.345573486763469,"Fat body","Head","Fat body=7.08; Head=6.74; Thorax=6.75"
"LOC126279040",3,0.169403746202959,"Fat body","Head","Fat body=6.9; Head=6.73; Thorax=6.75"
"LOC126279041",3,0.247853938770432,"Head","Fat body","Fat body=5.38; Head=5.63; Thorax=5.52"
"LOC126279042",3,1.36659164517661,"Fat body","Thorax","Fat body=7.75; Head=6.4; Thorax=6.38"
"LOC126279043",3,0.178830808559905,"Head","Fat body","Fat body=8.17; Head=8.35; Thorax=8.35"
"LOC126279044",3,0.0604747128847567,"Head","Fat body","Fat body=5.32; Head=5.38; Thorax=5.35"
"LOC126279045",3,0.33230141414475,"Thorax","Fat body","Fat body=9.01; Head=9.22; Thorax=9.34"
"LOC126279046",3,0.367489227874139,"Fat body","Head","Fat body=6.32; Head=5.95; Thorax=6.12"
"LOC126279047",3,0.0846483474614494,"Thorax","Fat body","Fat body=7.42; Head=7.46; Thorax=7.5"
"LOC126279049",3,0.281415519078342,"Fat body","Head","Fat body=8.15; Head=7.87; Thorax=7.9"
"LOC126279050",3,0.186211338806993,"Head","Fat body","Fat body=5.36; Head=5.54; Thorax=5.51"
"LOC126279051",3,0.700514857712879,"Head","Fat body","Fat body=8.25; Head=8.95; Thorax=8.55"
"LOC126279052",3,0.189782795274809,"Thorax","Head","Fat body=6.13; Head=5.95; Thorax=6.14"
"LOC126279053",3,0.0852095276229559,"Thorax","Fat body","Fat body=5.45; Head=5.47; Thorax=5.54"
"LOC126279054",3,0.0293178082093686,"Thorax","Head","Fat body=8.99; Head=8.96; Thorax=8.99"
"LOC126279055",3,0.336816359571783,"Thorax","Fat body","Fat body=8.3; Head=8.62; Thorax=8.64"
"LOC126279056",3,0.184076453385343,"Head","Fat body","Fat body=7.57; Head=7.76; Thorax=7.74"
"LOC126279057",3,0.252599762352999,"Thorax","Fat body","Fat body=8.78; Head=8.81; Thorax=9.03"
"LOC126279058",3,1.73835390250954,"Head","Fat body","Fat body=6.14; Head=7.88; Thorax=7.53"
"LOC126279059",3,1.41731477838111,"Fat body","Head","Fat body=8.9; Head=7.48; Thorax=7.68"
"LOC126279060",3,1.90626745407788,"Thorax","Fat body","Fat body=7.21; Head=8.88; Thorax=9.12"
"LOC126279061",3,1.22472369558973,"Fat body","Thorax","Fat body=9.91; Head=9.17; Thorax=8.69"
"LOC126279062",3,0.0502610424230578,"Fat body","Head","Fat body=6.61; Head=6.56; Thorax=6.57"
"LOC126279063",3,0.278133293866642,"Thorax","Fat body","Fat body=6.23; Head=6.28; Thorax=6.51"
"LOC126279064",3,0.151108121607582,"Fat body","Thorax","Fat body=6.74; Head=6.61; Thorax=6.59"
"LOC126279065",3,0.01078174380606,"Head","Thorax","Fat body=7.35; Head=7.36; Thorax=7.35"
"LOC126279066",3,1.07089792987158,"Thorax","Fat body","Fat body=8.97; Head=9.63; Thorax=10.04"
"LOC126279067",3,0.171440488485925,"Head","Fat body","Fat body=5.62; Head=5.79; Thorax=5.79"
"LOC126279068",3,0.395089787120938,"Fat body","Thorax","Fat body=8.29; Head=8.19; Thorax=7.89"
"LOC126279069",3,0.201380513396323,"Head","Thorax","Fat body=9.74; Head=9.76; Thorax=9.56"
"LOC126279070",3,0.12935922538816,"Head","Fat body","Fat body=6.97; Head=7.1; Thorax=6.99"
"LOC126279071",3,0.177226180606661,"Head","Thorax","Fat body=7.59; Head=7.64; Thorax=7.47"
"LOC126279072",3,0.331604768709487,"Thorax","Fat body","Fat body=5.76; Head=6.01; Thorax=6.09"
"LOC126279073",3,0.0592498826951191,"Fat body","Head","Fat body=7.27; Head=7.21; Thorax=7.22"
"LOC126279074",3,0.129244455092751,"Head","Fat body","Fat body=5.14; Head=5.27; Thorax=5.21"
"LOC126279075",3,0.421715749041533,"Fat body","Thorax","Fat body=8.35; Head=7.96; Thorax=7.93"
"LOC126279076",3,0.511251826068224,"Fat body","Thorax","Fat body=7.16; Head=6.79; Thorax=6.65"
"LOC126279077",3,0.133731253017372,"Thorax","Fat body","Fat body=6.36; Head=6.38; Thorax=6.49"
"LOC126279078",3,0.120055835293884,"Thorax","Fat body","Fat body=5.38; Head=5.48; Thorax=5.5"
"LOC126279079",3,0.0223991405368684,"Head","Thorax","Fat body=6.71; Head=6.72; Thorax=6.7"
"LOC126279080",3,1.43142210664688,"Fat body","Head","Fat body=9.43; Head=8; Thorax=8.44"
"LOC126279081",3,1.67747833519053,"Fat body","Thorax","Fat body=10.11; Head=9.46; Thorax=8.43"
"LOC126279082",3,0.525432513230299,"Thorax","Fat body","Fat body=7.15; Head=7.46; Thorax=7.68"
"LOC126279084",3,0.13213996096252,"Thorax","Head","Fat body=6.94; Head=6.94; Thorax=7.07"
"LOC126279085",3,0.218017166526975,"Fat body","Thorax","Fat body=7.74; Head=7.62; Thorax=7.52"
"LOC126279086",3,0.176169219979469,"Head","Fat body","Fat body=5.22; Head=5.4; Thorax=5.36"
"LOC126279087",3,0.357703751550596,"Fat body","Head","Fat body=6.61; Head=6.26; Thorax=6.32"
"LOC126279088",3,0.0885893721828426,"Head","Fat body","Fat body=7.81; Head=7.9; Thorax=7.85"
"LOC126279089",3,0.293904628117124,"Head","Fat body","Fat body=5.32; Head=5.62; Thorax=5.58"
"LOC126279090",3,0.225677261526339,"Head","Fat body","Fat body=5.49; Head=5.71; Thorax=5.6"
"LOC126279091",3,1.21512611034704,"Fat body","Thorax","Fat body=9.2; Head=7.99; Thorax=7.98"
"LOC126279092",3,0.2687021681617,"Thorax","Fat body","Fat body=6.59; Head=6.76; Thorax=6.86"
"LOC126279093",3,0.513907106995882,"Fat body","Head","Fat body=8.92; Head=8.4; Thorax=8.47"
"LOC126279094",3,0.796076077884498,"Head","Fat body","Fat body=6.04; Head=6.83; Thorax=6.52"
"LOC126279095",3,0,"Fat body","Fat body","Fat body=5.14; Head=5.14; Thorax=5.14"
"LOC126279096",3,0.0574886688924146,"Fat body","Head","Fat body=7.99; Head=7.93; Thorax=7.98"
"LOC126279097",3,0.170340615816148,"Thorax","Fat body","Fat body=7.18; Head=7.25; Thorax=7.35"
"LOC126279098",3,2.0260218726637,"Fat body","Thorax","Fat body=10.8; Head=9.23; Thorax=8.77"
"LOC126279099",3,0.693981068287852,"Thorax","Fat body","Fat body=6.15; Head=6.29; Thorax=6.84"
"LOC126279100",3,0,"Fat body","Fat body","Fat body=5.14; Head=5.14; Thorax=5.14"
"LOC126279101",3,0.486991308020089,"Fat body","Head","Fat body=7.39; Head=6.91; Thorax=6.95"
"LOC126279102",3,0.187741506081789,"Head","Fat body","Fat body=5.6; Head=5.79; Thorax=5.68"
"LOC126279103",3,3.1958629139352,"Head","Fat body","Fat body=6.61; Head=9.81; Thorax=8.44"
"LOC126279104",3,0.334831404207877,"Fat body","Thorax","Fat body=6.19; Head=5.94; Thorax=5.85"
"LOC126279105",3,0.36721024856373,"Thorax","Fat body","Fat body=6.89; Head=7.08; Thorax=7.25"
"LOC126279106",3,0.215385009163242,"Thorax","Fat body","Fat body=8; Head=8.17; Thorax=8.22"
"LOC126279107",3,0.134326397225874,"Fat body","Head","Fat body=5.98; Head=5.84; Thorax=5.87"
"LOC126279108",3,0.614492419127707,"Head","Fat body","Fat body=8.04; Head=8.66; Thorax=8.54"
"LOC126279109",3,0.0575006794116932,"Thorax","Fat body","Fat body=6.66; Head=6.67; Thorax=6.71"
"LOC126279110",3,0.17245387089736,"Fat body","Head","Fat body=7.28; Head=7.11; Thorax=7.22"
"LOC126279111",3,0.557318386764832,"Thorax","Fat body","Fat body=6.71; Head=6.83; Thorax=7.27"
"LOC126279112",3,0.315529669087254,"Fat body","Thorax","Fat body=7.35; Head=7.23; Thorax=7.04"
"LOC126279113",3,0.171754219135748,"Fat body","Thorax","Fat body=7.06; Head=6.97; Thorax=6.89"
"LOC126279114",3,0.243168493973045,"Head","Fat body","Fat body=5.28; Head=5.52; Thorax=5.49"
"LOC126279116",3,0.251881584558397,"Head","Fat body","Fat body=5.14; Head=5.4; Thorax=5.35"
"LOC126279117",3,0.156186348847475,"Thorax","Head","Fat body=10.65; Head=10.51; Thorax=10.67"
"LOC126279118",3,0.0563360075031527,"Thorax","Fat body","Fat body=5.92; Head=5.96; Thorax=5.97"
"LOC126279120",3,0.445151199012748,"Thorax","Head","Fat body=7.03; Head=6.91; Thorax=7.36"
"LOC126279121",3,0.556147002705472,"Thorax","Fat body","Fat body=6.31; Head=6.44; Thorax=6.86"
"LOC126279122",3,1.19406783472597,"Thorax","Fat body","Fat body=7.83; Head=8.84; Thorax=9.02"
"LOC126279123",3,0.14994535748365,"Thorax","Fat body","Fat body=6.82; Head=6.97; Thorax=6.97"
"LOC126279124",3,0.0839302465365268,"Thorax","Head","Fat body=7.67; Head=7.64; Thorax=7.73"
"LOC126279125",3,2.04783324323598,"Thorax","Fat body","Fat body=7.74; Head=9.55; Thorax=9.79"
"LOC126279126",3,2.5922810401367,"Fat body","Thorax","Fat body=11.17; Head=9.03; Thorax=8.58"
"LOC126279127",3,0.260290028369375,"Head","Fat body","Fat body=7.21; Head=7.47; Thorax=7.44"
"LOC126279128",3,0.688436921847307,"Head","Fat body","Fat body=9.47; Head=10.16; Thorax=10.09"
"LOC126279129",3,0,"Fat body","Fat body","Fat body=5.14; Head=5.14; Thorax=5.14"
"LOC126279130",3,0.186617511458447,"Thorax","Fat body","Fat body=7.22; Head=7.29; Thorax=7.4"
"LOC126279131",3,0,"Fat body","Fat body","Fat body=5.14; Head=5.14; Thorax=5.14"
"LOC126279132",3,0,"Fat body","Fat body","Fat body=5.14; Head=5.14; Thorax=5.14"
"LOC126279133",3,0.352064759422182,"Fat body","Head","Fat body=8.46; Head=8.11; Thorax=8.28"
"LOC126279134",3,0.27516518092682,"Thorax","Fat body","Fat body=6.9; Head=7; Thorax=7.17"
"LOC126279135",3,0.502307947449069,"Thorax","Head","Fat body=7.83; Head=7.82; Thorax=8.32"
"LOC126279136",3,0.222670346296698,"Head","Fat body","Fat body=7.99; Head=8.21; Thorax=8.18"
"LOC126279137",3,0.159748312490138,"Fat body","Thorax","Fat body=5.55; Head=5.4; Thorax=5.39"
"LOC126279138",3,0.330341620256608,"Thorax","Fat body","Fat body=7.38; Head=7.7; Thorax=7.71"
"LOC126279139",3,0.156140368060851,"Thorax","Fat body","Fat body=6.41; Head=6.5; Thorax=6.56"
"LOC126279140",3,0.953863597262508,"Head","Fat body","Fat body=6.51; Head=7.46; Thorax=7.24"
"LOC126279141",3,0.0914426558674926,"Thorax","Head","Fat body=5.24; Head=5.16; Thorax=5.25"
"LOC126279162",3,0.0993543161540931,"Head","Fat body","Fat body=5.14; Head=5.24; Thorax=5.24"
"LOC126279173",3,0.0812267905485262,"Fat body","Head","Fat body=5.84; Head=5.76; Thorax=5.83"
"LOC126279189",3,0.0919530171929761,"Thorax","Fat body","Fat body=7.08; Head=7.16; Thorax=7.18"
"LOC126279205",3,0.20660805469438,"Thorax","Fat body","Fat body=7.44; Head=7.54; Thorax=7.65"
"LOC126279221",3,1.27053915689751,"Fat body","Head","Fat body=8.19; Head=6.91; Thorax=7.16"
"LOC126279247",3,0.411897040235431,"Head","Fat body","Fat body=6.27; Head=6.68; Thorax=6.29"
"LOC126279293",3,0.0717802223533122,"Head","Fat body","Fat body=5.49; Head=5.56; Thorax=5.5"
"LOC126279309",3,0.891565415175036,"Thorax","Fat body","Fat body=8.75; Head=9.58; Thorax=9.65"
"LOC126279311",3,0.275026889328285,"Fat body","Thorax","Fat body=5.49; Head=5.24; Thorax=5.22"
"LOC126279313",3,0,"Fat body","Fat body","Fat body=5.14; Head=5.14; Thorax=5.14"
