"scenario","comparison_type","comparison","direction","timecourse_reference_set","n_fat_body_degs","n_reference_genes","n_overlap","percent_fat_body_degs","percent_reference_genes","jaccard","overlap_gene_ids"
"Expanded outlier set","Infection within diet","Diet 50: infected vs control","Upregulated","Top absolute single-pair shifts",2453,500,71,2.89441500203832,14.2,0.0246356696738376,"LOC126266665;LOC126266748;LOC126267473;LOC126267936;LOC126271895;LOC126272096;LOC126272290;LOC126272321;LOC126272465;LOC126272716;LOC126272724;LOC126273757;LOC126275497;LOC126276148;LOC126276175;LOC126278049;LOC126278176;LOC126278180;LOC126278308;LOC126278962;LOC126279018;LOC126281231;LOC126281635;LOC126281729;LOC126281818;LOC126282035;LOC126284221;LOC126284305;LOC126284371;LOC126284502;LOC126284639;LOC126284662;LOC126284872;LOC126284880;LOC126285233;LOC126285340;LOC126294945;LOC126295087;LOC126295210;LOC126295425;LOC126297535;LOC126298001;LOC126298220;LOC126299180;LOC126299253;LOC126321085;LOC126322901;LOC126323780;LOC126334632;LOC126334737;LOC126334999;LOC126335036;LOC126335117;LOC126336036;LOC126336415;LOC126336578;LOC126336607;LOC126339239;LOC126339265;LOC126349825;LOC126354206;LOC126354378;LOC126354672;LOC126354704;LOC126355083;LOC126355597;LOC126356065;LOC126356328;LOC126356364;LOC126361845;LOC126365992"
"Expanded outlier set","Infection within diet","Diet 50: infected vs control","Upregulated","Any large single-pair shift",2453,414,59,2.40521810028536,14.2512077294686,0.021011396011396,"LOC126266665;LOC126266748;LOC126271895;LOC126272096;LOC126272290;LOC126272321;LOC126272465;LOC126272716;LOC126272724;LOC126275497;LOC126276148;LOC126276175;LOC126278049;LOC126278176;LOC126278180;LOC126278308;LOC126278962;LOC126279018;LOC126281231;LOC126281635;LOC126281729;LOC126281818;LOC126282035;LOC126284221;LOC126284305;LOC126284371;LOC126284502;LOC126284639;LOC126284662;LOC126284872;LOC126284880;LOC126285233;LOC126295210;LOC126295425;LOC126298001;LOC126298220;LOC126299253;LOC126321085;LOC126323780;LOC126334632;LOC126334999;LOC126335117;LOC126336415;LOC126336578;LOC126336607;LOC126339239;LOC126339265;LOC126349825;LOC126354206;LOC126354378;LOC126354672;LOC126354704;LOC126355083;LOC126355597;LOC126356065;LOC126356328;LOC126356364;LOC126361845;LOC126365992"
"Expanded outlier set","Infection within diet","Diet 50: infected vs control","Upregulated","Higher in gregarious/crowded reference",2453,262,39,1.58988993069711,14.8854961832061,0.0145739910313901,"LOC126266665;LOC126271895;LOC126272096;LOC126272321;LOC126272465;LOC126272716;LOC126275497;LOC126276148;LOC126276175;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281231;LOC126281729;LOC126281818;LOC126284371;LOC126284502;LOC126284639;LOC126284662;LOC126284872;LOC126295425;LOC126298001;LOC126298220;LOC126299253;LOC126323780;LOC126336607;LOC126339239;LOC126339265;LOC126354206;LOC126354378;LOC126354672;LOC126354704;LOC126355083;LOC126356065;LOC126356328;LOC126361845;LOC126365992"
"Expanded outlier set","Infection within diet","Diet 50: infected vs control","Downregulated","Top absolute single-pair shifts",432,500,38,8.7962962962963,7.6,0.0425055928411633,"LOC126266713;LOC126268728;LOC126272370;LOC126277893;LOC126278364;LOC126278365;LOC126278622;LOC126281302;LOC126281715;LOC126281862;LOC126282020;LOC126285102;LOC126291919;LOC126295285;LOC126299062;LOC126299150;LOC126299171;LOC126306122;LOC126326589;LOC126327089;LOC126333672;LOC126335883;LOC126336399;LOC126336529;LOC126336534;LOC126336535;LOC126336866;LOC126336910;LOC126337056;LOC126337066;LOC126344004;LOC126353877;LOC126354065;LOC126354185;LOC126355146;LOC126355150;LOC126356321;LOC126356808"
"Expanded outlier set","Infection within diet","Diet 50: infected vs control","Downregulated","Any large single-pair shift",432,414,33,7.63888888888889,7.97101449275362,0.040590405904059,"LOC126266713;LOC126268728;LOC126272370;LOC126277893;LOC126278364;LOC126278365;LOC126278622;LOC126281302;LOC126281715;LOC126282020;LOC126285102;LOC126291919;LOC126295285;LOC126299062;LOC126299150;LOC126299171;LOC126326589;LOC126327089;LOC126333672;LOC126336399;LOC126336529;LOC126336534;LOC126336866;LOC126336910;LOC126337056;LOC126337066;LOC126353877;LOC126354065;LOC126354185;LOC126355146;LOC126355150;LOC126356321;LOC126356808"
"Expanded outlier set","Infection within diet","Diet 50: infected vs control","Downregulated","Higher in gregarious/crowded reference",432,262,22,5.09259259259259,8.3969465648855,0.0327380952380952,"LOC126266713;LOC126268728;LOC126272370;LOC126277893;LOC126278364;LOC126278365;LOC126278622;LOC126281715;LOC126285102;LOC126291919;LOC126295285;LOC126299062;LOC126299150;LOC126299171;LOC126327089;LOC126333672;LOC126336866;LOC126337066;LOC126353877;LOC126354065;LOC126355150;LOC126356321"
"Expanded outlier set","Infection within diet","Diet 50: infected vs control","Upregulated","Higher in solitarious/isolated reference",2453,152,20,0.815328169588259,13.1578947368421,0.00773694390715667,"LOC126266748;LOC126272290;LOC126272724;LOC126278180;LOC126281635;LOC126282035;LOC126284221;LOC126284305;LOC126284880;LOC126285233;LOC126295210;LOC126321085;LOC126334632;LOC126334999;LOC126335117;LOC126336415;LOC126336578;LOC126349825;LOC126355597;LOC126356364"
"Expanded outlier set","Infection within diet","Diet 50: infected vs control","Downregulated","Higher in solitarious/isolated reference",432,152,11,2.5462962962963,7.23684210526316,0.0191972076788831,"LOC126281302;LOC126282020;LOC126326589;LOC126336399;LOC126336529;LOC126336534;LOC126336910;LOC126337056;LOC126354185;LOC126355146;LOC126356808"
"Expanded outlier set","Infection within diet","Diet 83: infected vs control","Upregulated","Top absolute single-pair shifts",342,500,34,9.94152046783626,6.8,0.0420792079207921,"LOC126267936;LOC126271895;LOC126272290;LOC126272997;LOC126275497;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281729;LOC126284371;LOC126284502;LOC126284857;LOC126284880;LOC126285233;LOC126292260;LOC126292302;LOC126293693;LOC126305117;LOC126330722;LOC126334632;LOC126335036;LOC126335117;LOC126336415;LOC126336578;LOC126337066;LOC126339239;LOC126349825;LOC126353997;LOC126354672;LOC126354704;LOC126355597;LOC126356328"
"Expanded outlier set","Infection within diet","Diet 83: infected vs control","Upregulated","Any large single-pair shift",342,414,31,9.06432748538012,7.48792270531401,0.0427586206896552,"LOC126271895;LOC126272290;LOC126272997;LOC126275497;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281729;LOC126284371;LOC126284502;LOC126284857;LOC126284880;LOC126285233;LOC126292260;LOC126293693;LOC126305117;LOC126330722;LOC126334632;LOC126335117;LOC126336415;LOC126336578;LOC126337066;LOC126339239;LOC126349825;LOC126353997;LOC126354672;LOC126354704;LOC126355597;LOC126356328"
"Expanded outlier set","Infection within diet","Diet 83: infected vs control","Downregulated","Top absolute single-pair shifts",177,500,21,11.864406779661,4.2,0.0320121951219512,"LOC126267104;LOC126281302;LOC126281398;LOC126281520;LOC126281958;LOC126284086;LOC126284088;LOC126284552;LOC126284612;LOC126293692;LOC126298779;LOC126335106;LOC126335184;LOC126336399;LOC126336866;LOC126336910;LOC126337056;LOC126344004;LOC126354081;LOC126354185;LOC126365627"
"Expanded outlier set","Infection within diet","Diet 83: infected vs control","Downregulated","Any large single-pair shift",177,414,20,11.2994350282486,4.83091787439614,0.0350262697022767,"LOC126267104;LOC126281302;LOC126281398;LOC126281520;LOC126281958;LOC126284086;LOC126284088;LOC126284552;LOC126284612;LOC126293692;LOC126298779;LOC126335106;LOC126335184;LOC126336399;LOC126336866;LOC126336910;LOC126337056;LOC126354081;LOC126354185;LOC126365627"
"Expanded outlier set","Infection within diet","Diet 83: infected vs control","Upregulated","Higher in gregarious/crowded reference",342,262,20,5.84795321637427,7.63358778625954,0.0342465753424658,"LOC126271895;LOC126272997;LOC126275497;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281729;LOC126284371;LOC126284502;LOC126284857;LOC126293693;LOC126330722;LOC126337066;LOC126339239;LOC126353997;LOC126354672;LOC126354704;LOC126356328"
"Expanded outlier set","Infection within diet","Diet 83: infected vs control","Downregulated","Higher in solitarious/isolated reference",177,152,13,7.34463276836158,8.55263157894737,0.0411392405063291,"LOC126281302;LOC126281398;LOC126281520;LOC126284086;LOC126284088;LOC126298779;LOC126335106;LOC126335184;LOC126336399;LOC126336910;LOC126337056;LOC126354081;LOC126354185"
"Expanded outlier set","Infection within diet","Diet 83: infected vs control","Upregulated","Higher in solitarious/isolated reference",342,152,11,3.21637426900585,7.23684210526316,0.0227743271221532,"LOC126272290;LOC126284880;LOC126285233;LOC126292260;LOC126305117;LOC126334632;LOC126335117;LOC126336415;LOC126336578;LOC126349825;LOC126355597"
"Expanded outlier set","Infection within diet","Diet 83: infected vs control","Downregulated","Higher in gregarious/crowded reference",177,262,7,3.95480225988701,2.67175572519084,0.0162037037037037,"LOC126267104;LOC126281958;LOC126284552;LOC126284612;LOC126293692;LOC126336866;LOC126365627"
