"heatmap_row_order","gene_id","GFF_Description","gene_biotype","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
489,"LOC126335182","apyrase-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.13651083805247,0.00102347036426265,2.40290489415873,"1023","Lower than gene mean"
490,"LOC126278530","uncharacterized LOC126278530","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.22929762771594,2.10992278122351e-07,2.39423457588552,"1023","Lower than gene mean"
491,"LOC126297660","uncharacterized LOC126297660","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.04419818103108,0.00375354342527033,2.67545916557031,"1037","Higher than gene mean"
492,"LOC126281391","holocytochrome c-type synthase-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.06236398277888,0.00740963659064025,2.25624687754209,"1039","Higher than gene mean"
493,"LOC126278704","glutamic acid-rich protein-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.16281429490221,0.0112696635868724,2.51350879968901,"1027","Lower than gene mean"
494,"LOC126336972","uncharacterized LOC126336972","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.00190240505997,0.0055153990574399,2.9361031067961,"1027","Lower than gene mean"
495,"LOC126266980","chitinase-3-like protein 1","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.58538807703314,0.00131226618061689,1.94607854376638,"1041","Higher than gene mean"
496,"LOC126354268","separin","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.31745607345249,7.3911763036505e-05,2.75362252172365,"1014","Lower than gene mean"
497,"LOC126336515","troponin C","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.27620159762437,0.0043701090709936,2.34145583123679,"1037","Higher than gene mean"
498,"LOC126281810","gamma-aminobutyric acid receptor subunit alpha-6-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.47643199990689,8.33668602628669e-05,2.95314046353803,"1037","Higher than gene mean"
499,"LOC126284788","transcription factor SUM-1","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.38497210098169,0.000524829631992828,2.26779472976734,"1037","Higher than gene mean"
500,"LOC126355973","uncharacterized LOC126355973","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.42172969192546,0.00202081984610394,2.25169558679719,"1037","Higher than gene mean"
501,"LOC126356108","myosin regulatory light polypeptide 9-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.13135910721588,1.44390767107964e-05,2.65938399239738,"1037","Higher than gene mean"
502,"LOC126353859","troponin C-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.09866158741545,0.000514937620725985,2.98222802719676,"1020","Lower than gene mean"
503,"LOC126266662","heat shock protein 68-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.6592624793669,4.25013287858967e-06,2.11232291690678,"1037","Higher than gene mean"
504,"LOC126278758","muscle-specific protein 20","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.56141736451152,3.47110473134559e-06,3.04124387555163,"1020","Lower than gene mean"
505,"LOC126355892","troponin C, isoallergen Bla g 6.0101","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",2.02848561784326,0.0372495015522699,3.22942708193419,"1020","Lower than gene mean"
506,"LOC126282089","muscle-specific protein 20","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.26444037984269,0.00482243463262482,4.22771949141372,"1020","Lower than gene mean"
507,"LOC126299291","actin, muscle","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.11221470829874,0.012218690079912,4.47740971995776,"1020","Lower than gene mean"
508,"LOC126281171","heat shock protein Hsp-12.2","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.11833618327269,0.00770049459326657,2.46062761765234,"1027","Lower than gene mean"
509,"LOC126272911","protein lethal(2)essential for life-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.54537199576955,0.000547604683961329,2.22506078483873,"1037","Higher than gene mean"
510,"LOC126272984","protein lethal(2)essential for life-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.36174479388983,0.000189143677922318,2.38742576577804,"1015","Lower than gene mean"
511,"LOC126337999","uncharacterized LOC126337999","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.37529912549963,0.038427986175735,1.88117944948836,"1020","Lower than gene mean"
512,"LOC126278249","arginine kinase","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.41252979681241,0.000619938614176479,2.42228681378681,"1027","Lower than gene mean"
513,"LOC126327243","phosphate carrier protein, mitochondrial-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.14541686642962,0.00907453673109981,3.20501716842116,"1020","Lower than gene mean"
514,"LOC126282419","A disintegrin and metalloproteinase with thrombospondin motifs 12-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.17887437591639,0.0233422577464931,1.94923812827367,"1054","Lower than gene mean"
515,"LOC126266713","spondin-2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.69011785633383,0.0128937009563958,1.90260602532364,"1054","Lower than gene mean"
516,"LOC126334820","uncharacterized LOC126334820","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.67379892927785,0.000182972991738428,2.20222804234406,"1054","Lower than gene mean"
517,"LOC126297986","serine/threonine-protein kinase PLK1-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.13251452751192,0.0375091235966116,2.05897597185445,"1058","Lower than gene mean"
518,"LOC126284252","somatomedin-B and thrombospondin type-1 domain-containing protein","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.58617791723994,0.0396046288540904,2.13195919044091,"1057","Lower than gene mean"
519,"LOC126285114","uncharacterized LOC126285114","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.08514792531489,0.00462378468504972,2.01147978510404,"1058","Lower than gene mean"
520,"LOC126266752","laminin subunit gamma-1","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.09661638893921,0.03133743194825,2.20752705724326,"1054","Lower than gene mean"
521,"LOC126322142","protein phosphatase PHLPP-like protein","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.25317192037903,0.0405182697521187,2.09397048551565,"1054","Lower than gene mean"
522,"LOC126266830","protein slit","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.07139019161034,0.0303487839577882,2.01749668467854,"1040","Higher than gene mean"
523,"LOC126334985","ATP-binding cassette sub-family C member 4-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.39022211056884,0.0136321076301351,2.20120019279362,"1024","Lower than gene mean"
524,"LOC126272094","ribosome-binding protein 1","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.3076858806211,0.0300994967029829,1.95023035894549,"1050","Higher than gene mean"
525,"LOC126335294","uncharacterized LOC126335294","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.22125746071631,0.0160699281410078,2.20060544284066,"1024","Lower than gene mean"
526,"LOC126298442","rho guanine nucleotide exchange factor 17","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.01818794393295,0.0267368325817419,2.1730822792527,"1040","Higher than gene mean"
527,"LOC126335577","ATP-binding cassette sub-family C member 4-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.42919047705605,0.036166183309619,2.00030856909298,"1040","Higher than gene mean"
528,"LOC126268023","trophoblast glycoprotein-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.49954406966138,0.000293821230113739,2.24393822938131,"1015","Lower than gene mean"
529,"LOC126336208","uncharacterized LOC126336208","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.65884909874469,0.025800010878387,2.20305899733294,"1009","Higher than gene mean"
530,"LOC126298873","SET and MYND domain-containing protein 4-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.68432835556959,0.0428240514677577,2.07370275252718,"1016","Lower than gene mean"
531,"LOC126364340","N-acylneuraminate-9-phosphatase","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.45569437260527,0.0238483669453341,2.76068153562733,"1020","Lower than gene mean"
532,"LOC126354386","uncharacterized LOC126354386","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.6880000996962,0.0450626122130058,2.5239494291872,"1020","Lower than gene mean"
533,"LOC126267460","uncharacterized LOC126267460","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.43790866791478,0.0414102949228144,2.16048568145751,"1040","Higher than gene mean"
534,"LOC126335373","phospholipid transfer protein C2CD2L","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.19404169390747,0.0426274243071982,2.26270555882706,"1029","Lower than gene mean"
535,"LOC126336961","homeobox protein Mohawk","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.69963843942639,0.00620098552225685,2.04118539271363,"1020","Lower than gene mean"
536,"LOC126269762","uncharacterized LOC126269762","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.48620277214773,0.0300533847463181,2.22308764369133,"1041","Higher than gene mean"
537,"LOC126284316","uncharacterized LOC126284316","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",2.01725696851468,0.00125757074012257,2.66812241133958,"1040","Higher than gene mean"
538,"LOC126337020","pseudouridylate synthase RPUSD2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.008534707268,0.00808569543964319,2.58696197038018,"1040","Higher than gene mean"
539,"LOC126267503","nephrin-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.09790370654175,0.0217048573002634,2.10140090135557,"1038","Higher than gene mean"
540,"LOC126284488","protein sidekick-2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.2376190723151,0.0128331625893359,2.39172360298696,"1040","Higher than gene mean"
541,"LOC126298763","uncharacterized LOC126298763","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_diet50; infection_diet83","Control diet 50; Control diet 83",1.36845173115666,0.0245926609745753,1.9639828615502,"1020","Lower than gene mean"
542,"LOC126334783","agrin-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.26784929405107,0.00185774039148582,1.84496646522643,"1040","Higher than gene mean"
543,"LOC126354739","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.13154563497578,0.048611406984662,2.55866730441243,"1020","Lower than gene mean"
544,"LOC126295407","heat shock protein 60A","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_diet50; infection_diet83","Control diet 50; Control diet 83",1.24545218765025,0.010140268483324,2.57395804233637,"1020","Lower than gene mean"
545,"LOC126349792","complement component 1 Q subcomponent-binding protein, mitochondrial","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_diet50; infection_diet83","Control diet 50; Control diet 83",1.04366608176044,0.00268486458156797,2.42777501678963,"1024","Lower than gene mean"
546,"LOC126354668","nucleoplasmin-like protein","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.00321111120891,0.000881675412462107,2.14493781385856,"1037","Higher than gene mean"
547,"LOC126281610","uncharacterized abhydrolase domain-containing protein DDB_G0269086","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.28788476175967,0.00665981886263365,3.11572008704784,"1020","Lower than gene mean"
548,"LOC126365814","uncharacterized LOC126365814","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.01875836951417,0.010456629868418,2.77045015978929,"1027","Lower than gene mean"
549,"LOC126268239","myosin heavy chain kinase B","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.70630708475638,0.00393713616190243,2.2849250369949,"1020","Lower than gene mean"
550,"LOC126319790","aquaporin-11","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.04213095913495,0.0273067798633341,2.55888651110718,"1020","Lower than gene mean"
551,"LOC126284258","protein vestigial","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.06181901824646,0.0294579363070015,3.12525404697583,"1020","Lower than gene mean"
552,"LOC126353951","protein lingerer","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.11239697920759,0.0111463732671373,3.54098888478663,"1020","Lower than gene mean"
553,"LOC126298286","zinc finger protein squeeze-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.63543004325132,3.10786646108833e-06,2.47419054276636,"1027","Lower than gene mean"
554,"LOC126356238","uncharacterized LOC126356238","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.31319914422223,0.0012769961558888,1.97472118427275,"1002","Lower than gene mean"
555,"LOC126299020","prefoldin subunit 2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.13147391557479,0.0117328004515012,2.27446768379563,"1016","Lower than gene mean"
556,"LOC126355887","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.23426113317841,0.00109556164566734,3.67136435837016,"1002","Lower than gene mean"
557,"LOC126293550","uncharacterized LOC126293550","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.43309632033373,0.00414123693508708,2.01711797252459,"1007","Higher than gene mean"
558,"LOC126293505","uncharacterized LOC126293505","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.3042159115932,0.0258200421534525,3.58091248984584,"1016","Lower than gene mean"
559,"LOC126299530","uncharacterized LOC126299530","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43801015703701,2.40138729896373e-09,2.45492315402225,"1016","Lower than gene mean"
560,"LOC126335543","uncharacterized LOC126335543","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.42080921146229,1.87268945898373e-05,2.39611295655113,"1002","Lower than gene mean"
561,"LOC126299050","serine proteinase stubble","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.20902258703491,0.0332441235030173,2.77457209469564,"1020","Lower than gene mean"
562,"LOC126268125","semaphorin-5A","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.18135378326482,0.037548944399603,2.6938855970006,"1020","Lower than gene mean"
563,"LOC126272256","uncharacterized LOC126272256","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.03509946728913,0.0112894543161072,2.74122727122241,"1020","Lower than gene mean"
564,"LOC126334868","troponin C, isoallergen Bla g 6.0301","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.08639279785513,0.0224871856152516,1.95018993393087,"1020","Lower than gene mean"
565,"LOC126336682","uncharacterized LOC126336682","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_diet50; infection_diet83","Control diet 50; Control diet 83",1.09176604679367,0.00208708193433088,2.51202752563036,"1024","Lower than gene mean"
566,"LOC126297845","O-acyltransferase like protein","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.01248162204599,0.0180498206525914,1.99126142384637,"1058","Lower than gene mean"
567,"LOC126326240","uncharacterized LOC126326240","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.81403186692043,8.23901030286057e-07,2.74428545636183,"1058","Lower than gene mean"
568,"LOC126267432","BTB/POZ domain-containing protein Tiwaz","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.39606522092876,1.3741572956637e-11,2.17831867786558,"1032","Higher than gene mean"
569,"LOC126336597","uncharacterized LOC126336597","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.59948627504707,7.7195587398787e-15,2.3203239891181,"1058","Lower than gene mean"
570,"LOC126299347","uncharacterized LOC126299347","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.03873277622298,0.0227393458497589,2.89774136507852,"1016","Lower than gene mean"
571,"LOC126272525","DNA replication complex GINS protein PSF3","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.01549899655068,0.0396525117807394,2.68723148142813,"1002","Lower than gene mean"
572,"LOC126353864","uncharacterized LOC126353864","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.08984204525315,0.0104954897333069,3.12960789768045,"1002","Lower than gene mean"
573,"LOC126268236","uncharacterized LOC126268236","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.2304950653395,0.0103128279986109,2.07254482237231,"1029","Lower than gene mean"
574,"LOC126298818","centromere protein S-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.6862728867235,0.000842565765029563,3.08555892661275,"1024","Lower than gene mean"
575,"LOC126272307","uncharacterized LOC126272307","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.01254289211301,0.039494885654147,2.12244915011553,"1024","Lower than gene mean"
576,"LOC126283952","uncharacterized LOC126283952","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.4677305039433,1.31515325402074e-05,1.86618139294424,"1016","Lower than gene mean"
577,"LOC126278549","histone H2A-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.54610536954569,1.57839773605803e-08,2.26006581137573,"1023","Lower than gene mean"
578,"LOC126355970","PCNA-associated factor-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.55135307058829,1.51578658045521e-07,3.06457910764499,"1023","Lower than gene mean"
579,"LOC126284739","apoptosis regulatory protein Siva-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.23049247805842,1.06183559861849e-09,2.32345223367557,"1024","Lower than gene mean"
580,"LOC126284573","deoxyuridine 5'-triphosphate nucleotidohydrolase-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.93981533691415,2.85905878188951e-09,1.97979926891908,"1049","Lower than gene mean"
581,"LOC126334974","transcription factor E2F6-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.0620996313418,0.000144168741108251,2.42668619624939,"1041","Higher than gene mean"
582,"LOC126295330","uncharacterized LOC126295330","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.57481408701876,9.54083536862249e-08,1.99018998401668,"1041","Higher than gene mean"
583,"LOC126335481","DNA primase large subunit","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.11554565997957,1.19383822873958e-07,1.71057644967864,"1002","Lower than gene mean"
584,"LOC126336636","uncharacterized LOC126336636","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.84397127949528,1.04939106668416e-07,2.04417962261263,"1020","Lower than gene mean"
585,"LOC126278346","baculoviral IAP repeat-containing protein 5.2-B","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.51029785141249,7.64709225312508e-07,1.96310654208947,"1041","Higher than gene mean"
586,"LOC126354120","hyaluronan mediated motility receptor-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.0092235263326,0.00379828108043343,2.28458897091819,"1041","Higher than gene mean"
587,"LOC126272743","G2/mitotic-specific cyclin-B-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.0190981509258,0.00881958365740284,2.30318959672572,"1049","Lower than gene mean"
588,"LOC126295329","uncharacterized LOC126295329","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.12975378786491,7.04030293657151e-07,2.21915571286324,"1041","Higher than gene mean"
589,"LOC126267464","ATP-dependent DNA helicase DDX11","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.92776407751177,6.65365641976553e-08,2.08203744791404,"1016","Lower than gene mean"
590,"LOC126356140","proliferation marker protein Ki-67-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.19393408871668,3.6177733155535e-07,1.91372571375153,"1054","Lower than gene mean"
591,"LOC126266629","uncharacterized LOC126266629","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.60627106471304,2.83805576565442e-05,1.82222669798387,"1054","Lower than gene mean"
592,"LOC126284413","protein abnormal spindle-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.45420650498301,2.59326163728735e-05,1.6919326609162,"1025","Lower than gene mean"
593,"LOC126272178","uncharacterized LOC126272178","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.57143159165446,8.15763543232621e-05,2.27354591389727,"1005","Lower than gene mean"
594,"LOC126334768","aurora kinase C-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.48419104522222,1.54445129305204e-05,2.0272369749456,"1016","Lower than gene mean"
595,"LOC126334907","uncharacterized LOC126334907","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.11399353457135,2.7674622205293e-05,1.78491765020591,"1029","Lower than gene mean"
596,"LOC126266746","uncharacterized LOC126266746","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.34118240574418,8.23825317556049e-06,1.93501161092931,"1041","Higher than gene mean"
597,"LOC126279120","cyclin-dependent kinase 1-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.24963032361404,6.81240427576595e-06,2.10366035969629,"1016","Lower than gene mean"
598,"LOC126282371","cyclin-dependent kinase 1-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.48770128926056,0.000199045717914092,2.78920504245289,"1016","Lower than gene mean"
599,"LOC126334614","kinesin-like protein KIF20B","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.5596869341511,4.32771375002358e-05,2.47201935973855,"1016","Lower than gene mean"
600,"LOC126284006","citron rho-interacting kinase","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.05166178020177,0.0333482236380914,1.9392641469759,"1029","Lower than gene mean"
601,"LOC126281393","uncharacterized LOC126281393","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.06024017864393,0.0256968483976,2.35784374857428,"1029","Lower than gene mean"
602,"LOC126285386","uncharacterized LOC126285386","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_diet33; infection_diet83","Control diet 33; Control diet 83",1.26611032879197,0.0217665658951263,2.10115122275736,"1041","Higher than gene mean"
