"foreground_set","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","92/264","962/3900",7.99424719545589e-05,0.00909730284345418,0.00909730284345418,92,"LOC126359832","DNA polymerase epsilon subunit 2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.07097625181885,2.72336298576246e-10
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","92/264","962/3900",7.99424719545589e-05,0.00909730284345418,0.00909730284345418,92,"LOC126365941","cytoplasmic aconitate hydratase-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.29730836149136,5.21535237164887e-06
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126268114","dual specificity tyrosine-phosphorylation-regulated kinase 4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.51931980713611,8.36344328075778e-05
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126268148","cell division control protein 6 homolog","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.15928406301494,0.00112220241475932
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126272178","uncharacterized LOC126272178","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.57143159165446,8.15763543232621e-05
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126272438","DNA replication licensing factor Mcm2","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.24836305878309,0.00161040930090975
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126272470","mitotic checkpoint serine/threonine-protein kinase BUB1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.29156870078669,2.06580777250547e-05
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126284276","mitotic spindle assembly checkpoint protein MAD2A","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.80462812607373,2.22136152349538e-08
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126291792","cyclin-dependent kinases regulatory subunit-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.09360641612913,0.0234213591123287
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126293483","DNA replication licensing factor Mcm6","protein_coding","Infection within diet","infection_diet33; infection_diet50","Control diet 33; Control diet 50",1.07994397420712,0.00070959457579038
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126326589","ovarian-specific serine/threonine-protein kinase Lok-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.15652404607307,5.96722101702558e-06
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126335346","structural maintenance of chromosomes protein 4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.2222672684345,2.1386816133765e-13
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126336750","DNA replication licensing factor Mcm7","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43589553843751,3.71440993881116e-08
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126354268","separin","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.31745607345249,7.3911763036505e-05
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126354501","condensin complex subunit 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.36050084260217,9.376032544236e-08
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04111","Cell cycle - yeast","14/264","69/3900",0.000158213962494855,0.00909730284345418,0.00909730284345418,14,"LOC126355755","origin recognition complex subunit 2","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.12579715295762,0.00180211288788869
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126267788","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.05189525091052,0.0203451225737404
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126268126","acidic amino acid decarboxylase GADL1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.24509314075761,0.0030352533540094
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126268218","isopentenyl-diphosphate Delta-isomerase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.62796614520747,2.09560461325517e-10
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126272256","uncharacterized LOC126272256","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.03509946728913,0.0112894543161072
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126272560","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_diet50; infection_diet83","Control diet 50; Control diet 83",1.51612003011281,0.0207031042496105
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126272584","putative phosphatidate phosphatase","protein_coding","Infection within diet","infection_diet33; infection_diet50","Control diet 33; Control diet 50",1.18118965913715,0.0019312098812704
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126272831","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.40802821506732,2.66511305117321e-13
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126272926","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.32363162535896,0.0305339862137302
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126278697","ornithine decarboxylase 1-like","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.31759639621361,0.00102921666651697
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126281446","aldehyde dehydrogenase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.40381350253425,9.70370585933816e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126281532","transaldolase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.83327113607125,2.88913050489602e-16
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126281562","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.67639811977324,1.2901651155649e-11
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126281954","alcohol dehydrogenase class-3","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.43941423411776,1.16513263907724e-09
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126281958","fructose-1,6-bisphosphatase 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.1463202186871,3.07332891596629e-06
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126284002","elongation of very long chain fatty acids protein 6","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.43525532713957,1.11481236393111e-09
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126284686","uncharacterized LOC126284686","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.70350445895661,3.32389178286607e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126284756","glucose dehydrogenase [FAD, quinone]","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.52839994887482,0.012855709294437
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126284812","glucose dehydrogenase [FAD, quinone]-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.36003704359695,1.51881628831467e-13
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126284898","fructose-bisphosphate aldolase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.83022136433726,1.34144443781094e-06
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126285378","acetyl-CoA carboxylase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.83064226731146,1.18359985516693e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126293404","aminomethyltransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.28423936128332,0.0112231520014169
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126297494","glucose-6-phosphate 1-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.37221322080482,1.46727259494981e-12
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126298221","L-threonine ammonia-lyase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.1835789752452,0.000101538943463765
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126298865","GTP:AMP phosphotransferase AK3, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.45819216160544,0.00145610554801366
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126299364","amidophosphoribosyltransferase-like","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.1923602419604,0.0423744719950616
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126299546","elongation of very long chain fatty acids protein AAEL008004-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.54603978224753,0.000532018853843778
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126323251","bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.24759541105448,0.00783282721494655
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126333363","tyrosine aminotransferase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.89602362714588,2.29027075907068e-06
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126334891","porphobilinogen deaminase","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.12662474373471,0.0230219245086845
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126335182","apyrase-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.13651083805247,0.00102347036426265
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126335505","isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.5180888832306,6.77477367762524e-09
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126336244","acetyl-CoA acetyltransferase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.32262780894186,7.61352132091513e-20
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126336251","enoyl-CoA hydratase, mitochondrial-like","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.10476208074477,0.0239687094686089
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126336773","uncharacterized LOC126336773","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.04800225575463,0.0100501732842261
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126341237","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.94765930657854,3.80637395072095e-06
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126345263","peroxisomal acyl-coenzyme A oxidase 3","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.30769246612182,4.52385022755708e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126350022","alpha-aminoadipic semialdehyde dehydrogenase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.22418922766733,0.000204932334110024
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126356100","glycerol-3-phosphate acyltransferase 1, mitochondrial","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.01092834290264,7.70165275259945e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","39/264","324/3900",0.000200090211737748,0.00986158900707472,0.00986158900707472,39,"LOC126365941","cytoplasmic aconitate hydratase-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.29730836149136,5.21535237164887e-06
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","13/264","64/3900",0.000268624324033419,0.0106192041041801,0.0106192041041801,13,"LOC126266657","UDP-glucose 6-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.60384344902197,0.000294437787544098
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","13/264","64/3900",0.000268624324033419,0.0106192041041801,0.0106192041041801,13,"LOC126267788","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.05189525091052,0.0203451225737404
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","13/264","64/3900",0.000268624324033419,0.0106192041041801,0.0106192041041801,13,"LOC126272560","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_diet50; infection_diet83","Control diet 50; Control diet 83",1.51612003011281,0.0207031042496105
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","13/264","64/3900",0.000268624324033419,0.0106192041041801,0.0106192041041801,13,"LOC126272831","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.40802821506732,2.66511305117321e-13
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","13/264","64/3900",0.000268624324033419,0.0106192041041801,0.0106192041041801,13,"LOC126272926","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.32363162535896,0.0305339862137302
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","13/264","64/3900",0.000268624324033419,0.0106192041041801,0.0106192041041801,13,"LOC126281399","sorbitol dehydrogenase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.50522993073683,2.12285691465264e-05
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","13/264","64/3900",0.000268624324033419,0.0106192041041801,0.0106192041041801,13,"LOC126281562","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.67639811977324,1.2901651155649e-11
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","13/264","64/3900",0.000268624324033419,0.0106192041041801,0.0106192041041801,13,"LOC126281694","trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.24909921487082,1.69123603103585e-08
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","13/264","64/3900",0.000268624324033419,0.0106192041041801,0.0106192041041801,13,"LOC126283957","aldo-keto reductase family 1 member B1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.19266020931517,1.10759337008669e-08
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","13/264","64/3900",0.000268624324033419,0.0106192041041801,0.0106192041041801,13,"LOC126283960","aldo-keto reductase family 1 member B1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.78135700541861,1.46242770969644e-08
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","13/264","64/3900",0.000268624324033419,0.0106192041041801,0.0106192041041801,13,"LOC126291591","UTP--glucose-1-phosphate uridylyltransferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.32811499026723,2.7820667040366e-05
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","13/264","64/3900",0.000268624324033419,0.0106192041041801,0.0106192041041801,13,"LOC126341237","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.94765930657854,3.80637395072095e-06
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","13/264","64/3900",0.000268624324033419,0.0106192041041801,0.0106192041041801,13,"LOC126357545","aldo-keto reductase family 1 member B1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.47239745902951,9.1901035283674e-05
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126267788","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.05189525091052,0.0203451225737404
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126272560","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_diet50; infection_diet83","Control diet 50; Control diet 83",1.51612003011281,0.0207031042496105
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126272831","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.40802821506732,2.66511305117321e-13
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126272926","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.32363162535896,0.0305339862137302
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126281562","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.67639811977324,1.2901651155649e-11
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126281694","trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.24909921487082,1.69123603103585e-08
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126281954","alcohol dehydrogenase class-3","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.43941423411776,1.16513263907724e-09
