"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","pathway_theme","pathway_scope"
"ko00190","Oxidative phosphorylation","1/275","97/3900",0.0103092783505155,0.146204311152765,-2.34512297274426,0.999242137421182,1,1,"LOC126354110",1,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko03040","Spliceosome","1/275","105/3900",0.00952380952380952,0.135064935064935,-2.47435052028421,0.999584511613292,1,1,"LOC126266662",1,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Genetic information processing","Core metabolism or cross-domain"
"ko03010","Ribosome","1/275","117/3900",0.00854700854700855,0.121212121212121,-2.65795593867661,0.999831756547168,1,1,"LOC126354648",1,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Genetic information processing","Core metabolism or cross-domain"
"ko05016","Huntington disease","1/275","144/3900",0.00694444444444444,0.0984848484848485,-3.03585093695784,0.999978233355405,1,1,"LOC126267118",1,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Reference disease pathway","Reference disease pathway"
"ko00220","Arginine biosynthesis","0/275","21/3900",0,0,-1.26543172029487,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00450","Selenocompound metabolism","0/275","8/3900",0,0,-0.779735911886065,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00512","Mucin type O-glycan biosynthesis","0/275","10/3900",0,0,-0.871995328659795,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00514","Other types of O-glycan biosynthesis","0/275","13/3900",0,0,-0.99461124469921,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00521","Streptomycin biosynthesis","0/275","7/3900",0,0,-0.729282474690036,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","0/275","15/3900",0,0,-1.06865882622064,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","0/275","23/3900",0,0,-1.32466169036406,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00740","Riboflavin metabolism","0/275","8/3900",0,0,-0.779735911886065,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00910","Nitrogen metabolism","0/275","14/3900",0,0,-1.03228966366253,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00920","Sulfur metabolism","0/275","9/3900",0,0,-0.827141094773318,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko00970","Aminoacyl-tRNA biosynthesis","0/275","40/3900",0,0,-1.7507547059422,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko03008","Ribosome biogenesis in eukaryotes","0/275","75/3900",0,0,-2.40826276535415,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Genetic information processing","Core metabolism or cross-domain"
"ko03020","RNA polymerase","0/275","28/3900",0,0,-1.46251490360276,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Genetic information processing","Core metabolism or cross-domain"
"ko03022","Basal transcription factors","0/275","36/3900",0,0,-1.66005184073963,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Genetic information processing","Core metabolism or cross-domain"
"ko03050","Proteasome","0/275","37/3900",0,0,-1.68316800453694,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Genetic information processing","Core metabolism or cross-domain"
"ko03450","Non-homologous end-joining","0/275","9/3900",0,0,-0.827141094773318,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04016","MAPK signaling pathway - plant","0/275","10/3900",0,0,-0.871995328659795,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04060","Cytokine-cytokine receptor interaction","0/275","9/3900",0,0,-0.827141094773318,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04120","Ubiquitin mediated proteolysis","0/275","98/3900",0,0,-2.76118776692842,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Cellular process","Eukaryote/metazoan-compatible"
"ko04122","Sulfur relay system","0/275","6/3900",0,0,-0.675097672436402,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Cellular process","Eukaryote/metazoan-compatible"
"ko04130","SNARE interactions in vesicular transport","0/275","23/3900",0,0,-1.32466169036406,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Cellular process","Eukaryote/metazoan-compatible"
"ko04136","Autophagy - other","0/275","24/3900",0,0,-1.35332684195471,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Cellular process","Eukaryote/metazoan-compatible"
"ko04137","Mitophagy - animal","0/275","41/3900",0,0,-1.77273368911144,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Cellular process","Eukaryote/metazoan-compatible"
"ko04216","Ferroptosis","0/275","15/3900",0,0,-1.06865882622064,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04320","Dorso-ventral axis formation","0/275","27/3900",0,0,-1.43597570638679,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Cellular process","Eukaryote/metazoan-compatible"
"ko04380","Osteoclast differentiation","0/275","30/3900",0,0,-1.51423787184557,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Cellular process","Eukaryote/metazoan-compatible"
"ko04610","Complement and coagulation cascades","0/275","5/3900",0,0,-0.616197923141078,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04623","Cytosolic DNA-sensing pathway","0/275","23/3900",0,0,-1.32466169036406,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04626","Plant-pathogen interaction","0/275","15/3900",0,0,-1.06865882622064,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04660","T cell receptor signaling pathway","0/275","35/3900",0,0,-1.63662142454842,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04662","B cell receptor signaling pathway","0/275","24/3900",0,0,-1.35332684195471,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04710","Circadian rhythm","0/275","18/3900",0,0,-1.17110934389032,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04711","Circadian rhythm - fly","0/275","8/3900",0,0,-0.779735911886065,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04712","Circadian rhythm - plant","0/275","5/3900",0,0,-0.616197923141078,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04920","Adipocytokine signaling pathway","0/275","29/3900",0,0,-1.48859437078182,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04930","Type II diabetes mellitus","0/275","17/3900",0,0,-1.13796714770963,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04932","Non-alcoholic fatty liver disease","0/275","91/3900",0,0,-2.65830108713883,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04950","Maturity onset diabetes of the young","0/275","11/3900",0,0,-0.914673991169195,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05010","Alzheimer disease","0/275","113/3900",0,0,-2.9708486569703,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Reference disease pathway","Reference disease pathway"
"ko05014","Amyotrophic lateral sclerosis","0/275","26/3900",0,0,-1.40895078983078,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Reference disease pathway","Reference disease pathway"
"ko05133","Pertussis","0/275","26/3900",0,0,-1.40895078983078,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05140","Leishmaniasis","0/275","17/3900",0,0,-1.13796714770963,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05142","Chagas disease","0/275","40/3900",0,0,-1.7507547059422,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05211","Renal cell carcinoma","0/275","41/3900",0,0,-1.77273368911144,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Reference disease pathway","Reference disease pathway"
"ko05213","Endometrial cancer","0/275","22/3900",0,0,-1.29537764248455,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Reference disease pathway","Reference disease pathway"
"ko05216","Thyroid cancer","0/275","16/3900",0,0,-1.1038481643386,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Reference disease pathway","Reference disease pathway"
"ko05221","Acute myeloid leukemia","0/275","19/3900",0,0,-1.20335547475278,1,1,1,"",0,"KEGG_pathway","Expressed rRNA-filtered genes",275,3900,"Reference disease pathway","Reference disease pathway"
"ko04110","Cell cycle","19/275","24/698",0.791666666666667,2.00939393939394,4.05460841774506,6.4698083404881e-05,0.0139747860154543,0.0139747860154543,"LOC126272743/LOC126272438/LOC126282371/LOC126354268/LOC126354850/LOC126272470/LOC126334974/LOC126268148/LOC126335501/LOC126326589/LOC126284310/LOC126281636/LOC126284030/LOC126336750/LOC126284276/LOC126279120/LOC126293483/LOC126272178/LOC126355755",19,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko03030","DNA replication","9/275","9/698",1,2.53818181818182,3.7422420081275,0.000211026995446144,0.0227909155081836,0.0227909155081836,"LOC126272438/LOC126284296/LOC126335481/LOC126267081/LOC126335359/LOC126284030/LOC126336750/LOC126293483/LOC126359832",9,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Genetic information processing","Core metabolism or cross-domain"
"ko04111","Cell cycle - yeast","14/275","18/698",0.777777777777778,1.97414141414141,3.37377686319227,0.000933796794589367,0.0672333692104344,0.0672333692104344,"LOC126272438/LOC126354268/LOC126272470/LOC126268148/LOC126335346/LOC126268114/LOC126326589/LOC126336750/LOC126291792/LOC126284276/LOC126354501/LOC126293483/LOC126272178/LOC126355755",14,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko04113","Meiosis - yeast","10/275","12/698",0.833333333333333,2.11515151515152,3.1396048857217,0.0022746463555222,0.122830903198199,0.122830903198199,"LOC126272438/LOC126297585/LOC126354268/LOC126272470/LOC126268148/LOC126336750/LOC126284276/LOC126293483/LOC126272178/LOC126355755",10,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko01130","Biosynthesis of antibiotics","30/275","52/698",0.576923076923077,1.46433566433566,2.80433574060701,0.00429217769916387,0.178308733152002,0.178308733152002,"LOC126291591/LOC126293404/LOC126299078/LOC126335505/LOC126284898/LOC126299364/LOC126268218/LOC126365941/LOC126336244/LOC126298221/LOC126350022/LOC126281958/LOC126293368/LOC126272256/LOC126281954/LOC126281532/LOC126297494/LOC126293737/LOC126354574/LOC126278485/LOC126284756/LOC126278697/LOC126281446/LOC126298865/LOC126325353/LOC126284812/LOC126281672/LOC126336251/LOC126333363/LOC126299365",30,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Detoxification and secondary metabolism","Broad KEGG reference map"
"ko04914","Progesterone-mediated oocyte maturation","9/275","11/698",0.818181818181818,2.07669421487603,2.90016632788176,0.0049530203653334,0.178308733152002,0.178308733152002,"LOC126272743/LOC126297585/LOC126282371/LOC126272470/LOC126335501/LOC126281636/LOC126284276/LOC126279120/LOC126272178",9,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00670","One carbon pool by folate","7/275","8/698",0.875,2.22090909090909,2.79844211396808,0.00743142022031459,0.184596027395855,0.184596027395855,"LOC126293404/LOC126297511/LOC126323251/LOC126293737/LOC126325353/LOC126355148/LOC126267222",7,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04391","Hippo signaling pathway - fly","7/275","8/698",0.875,2.22090909090909,2.79844211396808,0.00743142022031459,0.184596027395855,0.184596027395855,"LOC126299291/LOC126284630/LOC126354218/LOC126278175/LOC126278037/LOC126278940/LOC126365980",7,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko01120","Microbial metabolism in diverse environments","26/275","45/698",0.577777777777778,1.46650505050505,2.60686516321642,0.00769150114149394,0.184596027395855,0.184596027395855,"LOC126335505/LOC126284898/LOC126268126/LOC126355885/LOC126323251/LOC126365941/LOC126266828/LOC126336244/LOC126350022/LOC126281958/LOC126336122/LOC126293368/LOC126272256/LOC126281954/LOC126281532/LOC126297494/LOC126334891/LOC126354574/LOC126272715/LOC126281446/LOC126355949/LOC126325353/LOC126336866/LOC126336251/LOC126266827/LOC126272888",26,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Detoxification and secondary metabolism","Broad KEGG reference map"
"ko01100","Metabolic pathways","101/275","222/698",0.454954954954955,1.15475839475839,2.24977858981852,0.0153066115219586,0.263756118918337,0.263756118918337,"LOC126284686/LOC126291591/LOC126298882/LOC126356100/LOC126354110/LOC126293404/LOC126299078/LOC126297442/LOC126281556/LOC126335505/LOC126285375/LOC126284296/LOC126354225/LOC126297511/LOC126284898/LOC126354818/LOC126299364/LOC126268218/LOC126268126/LOC126355885/LOC126331446/LOC126335481/LOC126266596/LOC126267081/LOC126323251/LOC126365941/LOC126279052/LOC126335359/LOC126336244/LOC126297427/LOC126351672/LOC126298221/LOC126354588/LOC126336695/LOC126350022/LOC126281958/LOC126271923/LOC126335258/LOC126278249/LOC126336122/LOC126293368/LOC126272926/LOC126284573/LOC126341237/LOC126272256/LOC126322655/LOC126281954/LOC126272931/LOC126336625/LOC126297701/LOC126281532/LOC126297494/LOC126281399/LOC126357545/LOC126336316/LOC126293737/LOC126336773/LOC126272560/LOC126355818/LOC126334891/LOC126272831/LOC126281562/LOC126354574/LOC126278485/LOC126284756/LOC126278697/LOC126335256/LOC126356371/LOC126284198/LOC126334905/LOC126335182/LOC126272715/LOC126295125/LOC126281446/LOC126272567/LOC126298944/LOC126323656/LOC126325353/LOC126292317/LOC126336866/LOC126334561/LOC126283960/LOC126283957/LOC126272393/LOC126355148/LOC126284812/LOC126281506/LOC126281672/LOC126336714/LOC126336251/LOC126333363/LOC126267222/LOC126359832/LOC126267788/LOC126285378/LOC126272584/LOC126281492/LOC126266657/LOC126345263/LOC126336692/LOC126299365",101,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Broad metabolic map","Broad KEGG reference map"
"ko01200","Carbon metabolism","16/275","26/698",0.615384615384615,1.56195804195804,2.35298132521001,0.0167692477905763,0.263756118918337,0.263756118918337,"LOC126293404/LOC126335505/LOC126284898/LOC126365941/LOC126336244/LOC126298221/LOC126281958/LOC126336122/LOC126293368/LOC126281954/LOC126281532/LOC126297494/LOC126335256/LOC126325353/LOC126336866/LOC126336251",16,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Carbohydrate and energy metabolism","Broad KEGG reference map"
"ko00280","Valine, leucine and isoleucine degradation","6/275","7/698",0.857142857142857,2.17558441558442,2.51869957395359,0.0168837666302181,0.263756118918337,0.263756118918337,"LOC126336244/LOC126350022/LOC126299549/LOC126335256/LOC126281446/LOC126336251",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko05166","Human T-cell leukemia virus 1 infection","15/275","24/698",0.625,1.58636363636364,2.35534893075254,0.0170095071637398,0.263756118918337,0.263756118918337,"LOC126272743/LOC126297585/LOC126354850/LOC126335021/LOC126272470/LOC126334974/LOC126267081/LOC126326589/LOC126355752/LOC126284030/LOC126278997/LOC126284276/LOC126267118/LOC126272178/LOC126359832",15,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00040","Pentose and glucuronate interconversions","14/275","22/698",0.636363636363636,1.61520661157025,2.36249848596787,0.0170953040039663,0.263756118918337,0.263756118918337,"LOC126291591/LOC126281694/LOC126272926/LOC126341237/LOC126336625/LOC126281399/LOC126357545/LOC126272560/LOC126272831/LOC126281562/LOC126283960/LOC126283957/LOC126267788/LOC126266657",14,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04530","Tight junction","7/275","9/698",0.777777777777778,1.97414141414141,2.36998830617163,0.0221716009986569,0.31927105438066,0.31927105438066,"LOC126297585/LOC126356108/LOC126267179/LOC126299291/LOC126284030/LOC126354218/LOC126281570",7,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko04540","Gap junction","8/275","11/698",0.727272727272727,1.84595041322314,2.27863851183587,0.025627660193876,0.325664633169088,0.325664633169088,"LOC126355586/LOC126297585/LOC126282371/LOC126267179/LOC126267042/LOC126281608/LOC126281570/LOC126279120",8,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko00982","Drug metabolism - cytochrome P450","17/275","29/698",0.586206896551724,1.48789968652038,2.16236514016775,0.0256310127957152,0.325664633169088,0.325664633169088,"LOC126331335/LOC126282396/LOC126266828/LOC126336695/LOC126272926/LOC126341237/LOC126336888/LOC126281954/LOC126336625/LOC126336713/LOC126272560/LOC126272831/LOC126281562/LOC126267788/LOC126266827/LOC126336692/LOC126272888",17,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko00520","Amino sugar and nucleotide sugar metabolism","9/275","13/698",0.692307692307692,1.7572027972028,2.22050191635059,0.0277465297957674,0.332958357549209,0.332958357549209,"LOC126291591/LOC126271949/LOC126299078/LOC126354818/LOC126297427/LOC126272931/LOC126267263/LOC126281506/LOC126266657",9,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00513","Various types of N-glycan biosynthesis","5/275","6/698",0.833333333333333,2.11515151515152,2.2103905186796,0.0376189138341653,0.381483946200158,0.381483946200158,"LOC126354818/LOC126266596/LOC126272931/LOC126297701/LOC126272567",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00980","Metabolism of xenobiotics by cytochrome P450","17/275","30/698",0.566666666666667,1.43830303030303,1.97724015434593,0.0382643438077211,0.381483946200158,0.381483946200158,"LOC126331335/LOC126281694/LOC126282396/LOC126343702/LOC126336695/LOC126272926/LOC126341237/LOC126336888/LOC126281954/LOC126336625/LOC126343748/LOC126336713/LOC126272560/LOC126272831/LOC126281562/LOC126267788/LOC126336692",17,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko04115","p53 signaling pathway","6/275","8/698",0.75,1.90363636363636,2.07122223476119,0.0452408058599288,0.381483946200158,0.381483946200158,"LOC126272743/LOC126282371/LOC126354850/LOC126354588/LOC126326589/LOC126279120",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko05169","Epstein-Barr virus infection","6/275","8/698",0.75,1.90363636363636,2.07122223476119,0.0452408058599288,0.381483946200158,0.381483946200158,"LOC126297585/LOC126282371/LOC126266662/LOC126281636/LOC126279120/LOC126281690",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00030","Pentose phosphate pathway","7/275","10/698",0.7,1.77672727272727,1.99336527146515,0.0491917001612787,0.381483946200158,0.381483946200158,"LOC126267019/LOC126284898/LOC126281958/LOC126281532/LOC126297494/LOC126284756/LOC126284812",7,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00620","Pyruvate metabolism","7/275","10/698",0.7,1.77672727272727,1.99336527146515,0.0491917001612787,0.381483946200158,0.381483946200158,"LOC126323251/LOC126336244/LOC126350022/LOC126336122/LOC126281446/LOC126336866/LOC126285378",7,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04360","Axon guidance","7/275","10/698",0.7,1.77672727272727,1.99336527146515,0.0491917001612787,0.381483946200158,0.381483946200158,"LOC126355612/LOC126271944/LOC126284394/LOC126267315/LOC126266830/LOC126281608/LOC126354218",7,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko00240","Pyrimidine metabolism","10/275","16/698",0.625,1.58636363636364,1.91182169570813,0.0506297305256367,0.381483946200158,0.381483946200158,"LOC126335481/LOC126267081/LOC126335359/LOC126354588/LOC126284573/LOC126335182/LOC126292317/LOC126291698/LOC126355148/LOC126359832",10,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00790","Folate biosynthesis","8/275","12/698",0.666666666666667,1.69212121212121,1.94860259755118,0.050906695792094,0.381483946200158,0.381483946200158,"LOC126285375/LOC126284296/LOC126297511/LOC126331446/LOC126357545/LOC126298944/LOC126283960/LOC126283957",8,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00830","Retinol metabolism","8/275","12/698",0.666666666666667,1.69212121212121,1.94860259755118,0.050906695792094,0.381483946200158,0.381483946200158,"LOC126272926/LOC126341237/LOC126281954/LOC126336625/LOC126272560/LOC126272831/LOC126281562/LOC126267788",8,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04114","Oocyte meiosis","9/275","14/698",0.642857142857143,1.63168831168831,1.92376208180361,0.0512177520361323,0.381483946200158,0.381483946200158,"LOC126272743/LOC126297585/LOC126282371/LOC126354268/LOC126272470/LOC126335501/LOC126284276/LOC126279120/LOC126272178",9,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko05204","Chemical carcinogenesis - DNA adducts","16/275","29/698",0.551724137931034,1.40037617554859,1.77446206439363,0.058263053131746,0.419493982548572,0.419493982548572,"LOC126331335/LOC126282396/LOC126343702/LOC126336695/LOC126272926/LOC126341237/LOC126336888/LOC126281954/LOC126336625/LOC126343748/LOC126336713/LOC126272560/LOC126272831/LOC126281562/LOC126267788/LOC126336692",16,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Genetic information processing","Reference disease pathway"
"ko01110","Biosynthesis of secondary metabolites","44/275","94/698",0.468085106382979,1.18808510638298,1.57947376557184,0.0719114942382237,0.476048188514034,0.476048188514034,"LOC126284686/LOC126356100/LOC126293404/LOC126335505/LOC126284898/LOC126299364/LOC126268218/LOC126268126/LOC126323251/LOC126365941/LOC126336244/LOC126298221/LOC126350022/LOC126281958/LOC126272926/LOC126341237/LOC126272256/LOC126281954/LOC126336625/LOC126284002/LOC126281532/LOC126297494/LOC126293737/LOC126299546/LOC126336773/LOC126272560/LOC126334891/LOC126272831/LOC126281562/LOC126278485/LOC126284756/LOC126278697/LOC126335182/LOC126281446/LOC126298865/LOC126325353/LOC126284812/LOC126336251/LOC126333363/LOC126267788/LOC126285378/LOC126272584/LOC126345263/LOC126299365",44,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Detoxification and secondary metabolism","Broad KEGG reference map"
"ko00640","Propanoate metabolism","4/275","5/698",0.8,2.03054545454545,1.86336566692594,0.0817416747970541,0.476048188514034,0.476048188514034,"LOC126336244/LOC126335256/LOC126336251/LOC126285378",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04670","Leukocyte transendothelial migration","4/275","5/698",0.8,2.03054545454545,1.86336566692594,0.0817416747970541,0.476048188514034,0.476048188514034,"LOC126356108/LOC126281608/LOC126299291/LOC126354710",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05130","Pathogenic Escherichia coli infection","4/275","5/698",0.8,2.03054545454545,1.86336566692594,0.0817416747970541,0.476048188514034,0.476048188514034,"LOC126267179/LOC126281608/LOC126299291/LOC126281570",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00860","Porphyrin metabolism","9/275","15/698",0.6,1.52290909090909,1.64958242986735,0.0846859763418377,0.476048188514034,0.476048188514034,"LOC126281391/LOC126272926/LOC126341237/LOC126336625/LOC126272560/LOC126334891/LOC126272831/LOC126281562/LOC126267788",9,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00981","Insect hormone biosynthesis","8/275","13/698",0.615384615384615,1.56195804195804,1.64794545620552,0.0879629613862165,0.476048188514034,0.476048188514034,"LOC126335148/LOC126268026/LOC126343702/LOC126299150/LOC126320178/LOC126343748/LOC126305900/LOC126281446",8,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain"
