"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","proteasome-mediated ubiquitin-dependent protein catabolic process","BP",NA,"11/154","150/5278",2.51333333333333,0.0776765764731185,0.0776765764731185,11,11,"LOC126278128; LOC126292145; LOC126293188; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295191; LOC126295425; LOC126354672; LOC126356122","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0070887","cellular response to chemical stimulus","cellular response to chemical stimulus","BP",NA,"15/154","241/5278",2.1331572991324,0.0785559712522164,0.0785559712522165,15,15,"LOC126266672; LOC126267038; LOC126269416; LOC126276001; LOC126278128; LOC126282035; LOC126284041; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295191; LOC126295425; LOC126355485","DOME; Trx-2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0002803","positive regulation of antibacterial peptide production","positive regulation of antibacterial peptide production","BP",NA,"3/154","12/5278",8.56818181818182,0.0794724743505958,0.0794724743505958,3,3,"LOC126267163; LOC126282030; LOC126298648","Rel; spz; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0006963","positive regulation of antibacterial peptide biosynthetic process","positive regulation of antibacterial peptide biosynthetic process","BP",NA,"3/154","12/5278",8.56818181818182,0.0794724743505958,0.0794724743505958,3,3,"LOC126267163; LOC126282030; LOC126298648","Rel; spz; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0016831","carboxy-lyase activity","carboxy-lyase activity","MF",NA,"3/154","12/5278",8.56818181818182,0.0794724743505958,0.0794724743505958,3,3,"LOC126335036; LOC126353933; LOC126354995","SamDC; Tdc1; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0045824","negative regulation of innate immune response","negative regulation of innate immune response","BP",NA,"3/154","12/5278",8.56818181818182,0.0794724743505958,0.0794724743505958,3,3,"LOC126278232; LOC126335545; LOC126335547","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0050830","defense response to Gram-positive bacterium","defense response to Gram-positive bacterium","BP",NA,"3/154","12/5278",8.56818181818182,0.0794724743505958,0.0794724743505958,3,3,"LOC126271975; LOC126285462; LOC126298648","spz; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:1900426","positive regulation of defense response to bacterium","positive regulation of defense response to bacterium","BP",NA,"3/154","12/5278",8.56818181818182,0.0794724743505958,0.0794724743505958,3,3,"LOC126267163; LOC126282030; LOC126298648","Rel; spz; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0007298","border follicle cell migration","border follicle cell migration","BP",NA,"9/154","110/5278",2.80413223140496,0.0815898537859552,0.0815898537859552,9,9,"LOC126266672; LOC126267038; LOC126268133; LOC126278259; LOC126281165; LOC126281598; LOC126282035; LOC126354914; LOC126356154","aop; DOME; if; Pvf1; sl; slbo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0004252","serine-type endopeptidase activity","serine-type endopeptidase activity","MF",NA,"4/154","24/5278",5.71212121212121,0.0821674723718981,0.0821674723718981,4,4,"LOC126267442; LOC126267545; LOC126336236; LOC126352796","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0006855","xenobiotic transmembrane transport","xenobiotic transmembrane transport","BP",NA,"4/154","24/5278",5.71212121212121,0.0821674723718981,0.0821674723718981,4,4,"LOC126267409; LOC126285413; LOC126354017; LOC126354018","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0015238","GO:0015238","GO:0015238",NA,NA,"4/154","24/5278",5.71212121212121,0.0821674723718981,0.0821674723718981,4,4,"LOC126267409; LOC126285413; LOC126354017; LOC126354018","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0043269","regulation of monoatomic ion transport","regulation of monoatomic ion transport","BP",NA,"4/154","24/5278",5.71212121212121,0.0821674723718981,0.0821674723718981,4,4,"LOC126278382; LOC126279309; LOC126297555; LOC126335605","Mvl; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0008509","monoatomic anion transmembrane transporter activity","monoatomic anion transmembrane transporter activity","MF",NA,"9/154","111/5278",2.77886977886978,0.0842176878929655,0.0842176878929655,9,9,"LOC126267409; LOC126268194; LOC126285413; LOC126299447; LOC126336688; LOC126353931; LOC126355684; LOC126355939; LOC126355940","Orct; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0051247","positive regulation of protein metabolic process","positive regulation of protein metabolic process","BP",NA,"15/154","245/5278",2.09833024118738,0.085001389047461,0.085001389047461,15,15,"LOC126267226; LOC126272858; LOC126278128; LOC126278232; LOC126281165; LOC126282035; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295191; LOC126295425; LOC126353887; LOC126354914","lok; Pvf1; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0007442","hindgut morphogenesis","hindgut morphogenesis","BP",NA,"5/154","39/5278",4.39393939393939,0.087638124212555,0.087638124212555,5,5,"LOC126266672; LOC126267038; LOC126281165; LOC126282035; LOC126356271","DOME; Pvf1; tor; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0061525","hindgut development","hindgut development","BP",NA,"5/154","39/5278",4.39393939393939,0.087638124212555,0.087638124212555,5,5,"LOC126266672; LOC126267038; LOC126281165; LOC126282035; LOC126356271","DOME; Pvf1; tor; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0010498","proteasomal protein catabolic process","proteasomal protein catabolic process","BP",NA,"11/154","155/5278",2.43225806451613,0.0903682598391823,0.0903682598391823,11,11,"LOC126278128; LOC126292145; LOC126293188; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295191; LOC126295425; LOC126354672; LOC126356122","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0001738","morphogenesis of a polarized epithelium","morphogenesis of a polarized epithelium","BP",NA,"9/154","113/5278",2.72968624296058,0.0921500235098273,0.0921500235098273,9,9,"LOC126278128; LOC126281598; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295191; LOC126295425","aop; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0005576","extracellular region","extracellular region","CC",NA,"22/119","248/5278",3.93453510436433,6.56050495585681e-05,6.56050495585681e-05,22,22,"LOC126267253; LOC126267997; LOC126268712; LOC126271928; LOC126272576; LOC126284250; LOC126284629; LOC126295285; LOC126298594; LOC126299533; LOC126331446; LOC126333165; LOC126334779; LOC126334780; LOC126336597; LOC126336602; LOC126336724; LOC126336809; LOC126344496; LOC126352738; LOC126353822; LOC126356100","ck; Hsc70-3; sca; shf; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0044421","GO:0044421","GO:0044421",NA,NA,"16/119","183/5278",3.87785278045644,0.00417296154258151,0.00417296154258151,16,16,"LOC126267253; LOC126267997; LOC126271928; LOC126284250; LOC126284629; LOC126295285; LOC126298594; LOC126331446; LOC126333165; LOC126334779; LOC126336597; LOC126336602; LOC126336809; LOC126344496; LOC126353822; LOC126356100","ck; Hsc70-3; shf; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Downregulated","Diet 50","infection_diet50_down","GO:0006090","pyruvate metabolic process","pyruvate metabolic process","BP",NA,"5/119","20/5278",11.0882352941176,0.0661099288241933,0.0661099288241933,5,5,"LOC126281446; LOC126297871; LOC126336122; LOC126336244; LOC126336866","Aldh; Men; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0005539","glycosaminoglycan binding","glycosaminoglycan binding","MF",NA,"11/256","21/5278",10.7994791666667,6.76707272258791e-07,6.76707272258791e-07,11,11,"LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126272081; LOC126278442; LOC126281165; LOC126285462; LOC126365918","dpp; PGRPLA; Pvf1; Tsp; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0005887","GO:0005887","GO:0005887",NA,NA,"35/256","221/5278",3.26516544117647,6.76707272258791e-07,6.76707272258791e-07,35,35,"LOC126266677; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126267806; LOC126268068; LOC126271434; LOC126271496; LOC126272458; LOC126273193; LOC126278393; LOC126279309; LOC126279835; LOC126281483; LOC126284182; LOC126285413; LOC126297555; LOC126298679; LOC126299447; LOC126299506; LOC126336038; LOC126336638; LOC126336688; LOC126336931; LOC126353931; LOC126355684; LOC126355933; LOC126356065; LOC126356154; LOC126356271; LOC126357744; LOC126365747; LOC126365918","Akhr; if; Mvl; Orct; PGRPLA; Sur; tor; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0031226","GO:0031226","GO:0031226",NA,NA,"35/256","228/5278",3.16491913377193,6.76707272258791e-07,6.76707272258791e-07,35,35,"LOC126266677; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126267806; LOC126268068; LOC126271434; LOC126271496; LOC126272458; LOC126273193; LOC126278393; LOC126279309; LOC126279835; LOC126281483; LOC126284182; LOC126285413; LOC126297555; LOC126298679; LOC126299447; LOC126299506; LOC126336038; LOC126336638; LOC126336688; LOC126336931; LOC126353931; LOC126355684; LOC126355933; LOC126356065; LOC126356154; LOC126356271; LOC126357744; LOC126365747; LOC126365918","Akhr; if; Mvl; Orct; PGRPLA; Sur; tor; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0006026","aminoglycan catabolic process","aminoglycan catabolic process","BP",NA,"11/256","22/5278",10.30859375,9.718423212784e-07,9.718423212784e-07,11,11,"LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126278279; LOC126285462; LOC126346580; LOC126346606; LOC126346622; LOC126365918","Cda4; PGRPLA; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0042834","peptidoglycan binding","peptidoglycan binding","MF",NA,"8/256","11/5278",14.9943181818182,2.50716389008935e-06,2.50716389008935e-06,8,8,"LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126285462; LOC126365918","PGRPLA; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0005576","extracellular region","extracellular region","CC",NA,"35/256","248/5278",2.90968371975806,2.56221212297402e-06,2.56221212297402e-06,35,35,"LOC126267477; LOC126267876; LOC126271872; LOC126271975; LOC126272081; LOC126272362; LOC126272787; LOC126273032; LOC126275497; LOC126278442; LOC126280991; LOC126281165; LOC126285462; LOC126293178; LOC126293181; LOC126293557; LOC126298648; LOC126298861; LOC126299206; LOC126299332; LOC126330284; LOC126334947; LOC126335382; LOC126335544; LOC126335545; LOC126335547; LOC126336325; LOC126346021; LOC126346580; LOC126346606; LOC126346622; LOC126354358; LOC126355485; LOC126355938; LOC126365865","dpp; ITP; LYSC6; PebIII; Pvf1; spz; Tsp; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0009617","response to bacterium","response to bacterium","BP",NA,"19/256","81/5278",4.83613040123457,2.56221212297402e-06,2.56221212297402e-06,19,19,"LOC126267038; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126267876; LOC126268068; LOC126271975; LOC126272362; LOC126278673; LOC126282030; LOC126285462; LOC126293178; LOC126293181; LOC126297857; LOC126298648; LOC126335036; LOC126365918","LYSC6; PGRPLA; Rel; SamDC; spz; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0097367","carbohydrate derivative binding","carbohydrate derivative binding","MF",NA,"20/256","93/5278",4.43380376344086,4.27789397949151e-06,4.27789397949151e-06,20,20,"LOC126266959; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126272081; LOC126278279; LOC126278382; LOC126278442; LOC126281165; LOC126281245; LOC126285462; LOC126335605; LOC126346580; LOC126346606; LOC126346622; LOC126365865; LOC126365918","Cda4; dpp; PGRPLA; Pvf1; Tsp; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0031648","protein destabilization","protein destabilization","BP",NA,"12/256","33/5278",7.49715909090909,5.33557143668773e-06,5.33557143668773e-06,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0071630","nuclear protein quality control by the ubiquitin-proteasome system","nuclear protein quality control by the ubiquitin-proteasome system","BP",NA,"12/256","33/5278",7.49715909090909,5.33557143668773e-06,5.33557143668773e-06,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:1901044","GO:1901044","GO:1901044",NA,NA,"12/256","33/5278",7.49715909090909,5.33557143668773e-06,5.33557143668773e-06,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0044459","GO:0044459","GO:0044459",NA,NA,"45/256","394/5278",2.35475491751269,7.5067678678631e-06,7.5067678678631e-06,45,45,"LOC126266672; LOC126266677; LOC126267038; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126267806; LOC126268068; LOC126271434; LOC126271496; LOC126272310; LOC126272458; LOC126273193; LOC126278382; LOC126278393; LOC126279309; LOC126279835; LOC126281483; LOC126282259; LOC126284182; LOC126285413; LOC126297555; LOC126298679; LOC126299447; LOC126299506; LOC126335605; LOC126336038; LOC126336638; LOC126336688; LOC126336931; LOC126353931; LOC126354017; LOC126354018; LOC126354146; LOC126355684; LOC126355933; LOC126356065; LOC126356154; LOC126356271; LOC126357744; LOC126365747; LOC126365918; LOC126366011","Akhr; DOME; if; Mvl; Orct; PGRPLA; Rdl; Sur; tor; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0042308","negative regulation of protein import into nucleus","negative regulation of protein import into nucleus","BP",NA,"12/256","35/5278",7.06875,8.43336568056019e-06,8.43336568056019e-06,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:1900181","negative regulation of protein localization to nucleus","negative regulation of protein localization to nucleus","BP",NA,"12/256","35/5278",7.06875,8.43336568056019e-06,8.43336568056019e-06,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:1904590","negative regulation of protein import","negative regulation of protein import","BP",NA,"12/256","35/5278",7.06875,8.43336568056019e-06,8.43336568056019e-06,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0051788","response to misfolded protein","response to misfolded protein","BP",NA,"12/256","36/5278",6.87239583333333,1.06856107087274e-05,1.06856107087274e-05,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0071218","cellular response to misfolded protein","cellular response to misfolded protein","BP",NA,"12/256","36/5278",6.87239583333333,1.06856107087274e-05,1.06856107087274e-05,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0006027","glycosaminoglycan catabolic process","glycosaminoglycan catabolic process","BP",NA,"7/256","10/5278",14.43203125,1.07387153286462e-05,1.07387153286462e-05,7,7,"LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126285462; LOC126365918","PGRPLA; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0006022","aminoglycan metabolic process","aminoglycan metabolic process","BP",NA,"13/256","44/5278",6.09144176136364,1.1190500836408e-05,1.1190500836408e-05,13,13,"LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126278279; LOC126281994; LOC126285462; LOC126335966; LOC126346580; LOC126346606; LOC126346622; LOC126365918","Cda4; GlcAT-P; PGRPLA; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0022857","transmembrane transporter activity","transmembrane transporter activity","MF",NA,"38/256","313/5278",2.50304512779553,1.1190500836408e-05,1.1190500836408e-05,38,38,"LOC126267409; LOC126267806; LOC126268194; LOC126269352; LOC126272139; LOC126272718; LOC126272767; LOC126278232; LOC126278890; LOC126278946; LOC126279309; LOC126279835; LOC126282259; LOC126285413; LOC126297555; LOC126298679; LOC126299447; LOC126324336; LOC126334835; LOC126334955; LOC126336038; LOC126336375; LOC126336638; LOC126336688; LOC126353931; LOC126354017; LOC126354018; LOC126354788; LOC126355303; LOC126355684; LOC126355939; LOC126355940; LOC126356065; LOC126356316; LOC126357744; LOC126358740; LOC126365875; LOC126366011","mfrn; Mvl; NaPi-T; Orct; Pain; Rdl; Sur; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0046823","negative regulation of nucleocytoplasmic transport","negative regulation of nucleocytoplasmic transport","BP",NA,"12/256","37/5278",6.6866554054054,1.1190500836408e-05,1.1190500836408e-05,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0051865","protein autoubiquitination","protein autoubiquitination","BP",NA,"13/256","44/5278",6.09144176136364,1.1190500836408e-05,1.1190500836408e-05,13,13,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126354914","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0090317","negative regulation of intracellular protein transport","negative regulation of intracellular protein transport","BP",NA,"12/256","37/5278",6.6866554054054,1.1190500836408e-05,1.1190500836408e-05,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:1901565","GO:1901565","GO:1901565",NA,NA,"36/256","288/5278",2.5771484375,1.14575384625439e-05,1.14575384625439e-05,36,36,"LOC126266748; LOC126267215; LOC126267216; LOC126267343; LOC126267477; LOC126267652; LOC126268068; LOC126269625; LOC126269996; LOC126278128; LOC126278279; LOC126281663; LOC126282517; LOC126285462; LOC126291884; LOC126291991; LOC126292145; LOC126293188; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126297745; LOC126346021; LOC126346580; LOC126346606; LOC126346622; LOC126354672; LOC126354914; LOC126354995; LOC126356122; LOC126365918","Cda4; PGRPLA; unannotated; v"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","protein quality control for misfolded or incompletely synthesized proteins","BP",NA,"12/256","38/5278",6.51069078947368,1.28617346846666e-05,1.28617346846666e-05,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0006811","monoatomic ion transport","monoatomic ion transport","BP",NA,"37/256","303/5278",2.51761035478548,1.28617346846666e-05,1.28617346846666e-05,37,37,"LOC126267409; LOC126267806; LOC126268194; LOC126269352; LOC126272139; LOC126272718; LOC126272767; LOC126273067; LOC126278232; LOC126278890; LOC126279309; LOC126279835; LOC126282259; LOC126285413; LOC126297555; LOC126298679; LOC126299447; LOC126324336; LOC126334835; LOC126334955; LOC126336038; LOC126336375; LOC126336638; LOC126336688; LOC126336931; LOC126337983; LOC126353931; LOC126354788; LOC126355303; LOC126355684; LOC126355939; LOC126355940; LOC126356065; LOC126356316; LOC126358740; LOC126365875; LOC126366011","mfrn; Mvl; NaPi-T; Orct; Pain; Rdl; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0051224","negative regulation of protein transport","negative regulation of protein transport","BP",NA,"12/256","38/5278",6.51069078947368,1.28617346846666e-05,1.28617346846666e-05,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:1904950","negative regulation of establishment of protein localization","negative regulation of establishment of protein localization","BP",NA,"12/256","38/5278",6.51069078947368,1.28617346846666e-05,1.28617346846666e-05,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0009607","response to biotic stimulus","response to biotic stimulus","BP",NA,"25/256","160/5278",3.221435546875,1.40914795142813e-05,1.40914795142813e-05,25,25,"LOC126267038; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126267876; LOC126268068; LOC126269416; LOC126271975; LOC126272362; LOC126272787; LOC126273032; LOC126278673; LOC126282030; LOC126282035; LOC126285462; LOC126293178; LOC126293181; LOC126293269; LOC126297857; LOC126298648; LOC126335036; LOC126343175; LOC126365918","LYSC6; PebIII; PGRPLA; Rel; SamDC; spz; Trx-2; Tsf1; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0043207","response to external biotic stimulus","response to external biotic stimulus","BP",NA,"25/256","160/5278",3.221435546875,1.40914795142813e-05,1.40914795142813e-05,25,25,"LOC126267038; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126267876; LOC126268068; LOC126269416; LOC126271975; LOC126272362; LOC126272787; LOC126273032; LOC126278673; LOC126282030; LOC126282035; LOC126285462; LOC126293178; LOC126293181; LOC126293269; LOC126297857; LOC126298648; LOC126335036; LOC126343175; LOC126365918","LYSC6; PebIII; PGRPLA; Rel; SamDC; spz; Trx-2; Tsf1; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0051707","response to other organism","response to other organism","BP",NA,"25/256","160/5278",3.221435546875,1.40914795142813e-05,1.40914795142813e-05,25,25,"LOC126267038; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126267876; LOC126268068; LOC126269416; LOC126271975; LOC126272362; LOC126272787; LOC126273032; LOC126278673; LOC126282030; LOC126282035; LOC126285462; LOC126293178; LOC126293181; LOC126293269; LOC126297857; LOC126298648; LOC126335036; LOC126343175; LOC126365918","LYSC6; PebIII; PGRPLA; Rel; SamDC; spz; Trx-2; Tsf1; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0032387","negative regulation of intracellular transport","negative regulation of intracellular transport","BP",NA,"12/256","40/5278",6.18515625,1.94598824349873e-05,1.94598824349873e-05,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50","infection_diet50_up","GO:0042306","regulation of protein import into nucleus","regulation of protein import into nucleus","BP",NA,"12/256","40/5278",6.18515625,1.94598824349873e-05,1.94598824349873e-05,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
